id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,assist,qualifier/13/value,qualifier/15/value
2495339377,3,61,1,0,13,dnzj0iv5qtaemm9kthh9pos8q,1,35.3,8.5,2023-01-06T19:03:12.617Z,2023-01-06T19:03:12Z,3967191781,56,Back,,,,,,,,,,,,,,,,,,,,,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339379,4,49,1,0,14,dnzj0iv5qtaemm9kthh9pos8q,1,55.4,17.4,2023-01-06T19:03:13.912Z,2023-01-06T19:03:14Z,,,,,,,,,,,,,,,,,,,,,,,,,5chl0qcvbbkd0yeogurw1fz6x,T. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339397,5,1,1,0,15,dnzj0iv5qtaemm9kthh9pos8q,1,62.4,20.4,2023-01-06T19:03:14.936Z,2023-01-06T19:03:17Z,3967191901,212,14.4,3967191897,140,73.4,3967191895,56,Right,3967191903,213,5.6,3967191899,141,7.7,,,,,,,,,,5chl0qcvbbkd0yeogurw1fz6x,T. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339415,6,1,1,0,18,dnzj0iv5qtaemm9kthh9pos8q,1,73.4,7.7,2023-01-06T19:03:17.304Z,2023-01-06T19:03:22Z,3967192043,155,,3967192057,1,,3967192055,213,1.4,3967192049,140,80.6,3967192053,212,43.8,3967192051,141,71.2,3967192047,56,Center,3967192045,196,,dcdvet7azx1a59xm2ke7qi2cq,I. Pata,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339439,7,1,1,0,22,dnzj0iv5qtaemm9kthh9pos8q,0,89.1,79.1,2023-01-06T19:03:21.977Z,2023-01-06T19:03:24Z,3967192189,56,Center,3967192195,212,5.5,3967192197,213,5.0,3967192185,2,,3967192193,141,71.4,3967192187,155,,3967192191,140,90.6,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339445,9,61,1,0,24,zjawy6qdzk3y69v5pa3zl2cb,1,8.3,27.4,2023-01-06T19:03:23.516Z,2023-01-06T19:03:23Z,3967192209,56,Back,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339461,8,5,1,0,25,dnzj0iv5qtaemm9kthh9pos8q,1,87.1,101.6,2023-01-06T19:03:24.571Z,2023-01-06T19:09:59Z,3967192263,56,Left,3967192305,233,10,3967192265,347,,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339451,10,5,1,0,25,zjawy6qdzk3y69v5pa3zl2cb,0,12.9,-1.6,2023-01-06T19:03:24.571Z,2023-01-06T19:03:27Z,3967192333,233,8,3967192241,347,,3967192239,56,Back,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339663,9,1,1,0,44,dnzj0iv5qtaemm9kthh9pos8q,1,86.6,100,2023-01-06T19:03:43.946Z,2023-01-06T19:03:46Z,3967193293,56,Left,3967193301,213,5.2,3967193291,107,,3967193299,212,8.8,3967193297,141,90.5,3967193295,140,90.4,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339691,10,1,1,0,47,dnzj0iv5qtaemm9kthh9pos8q,1,90.4,90.5,2023-01-06T19:03:46.281Z,2023-01-06T19:03:48Z,3967193423,56,Left,3967193427,141,98.1,3967193425,140,87.7,3967193431,213,2.1,3967193429,212,5.9,,,,,,,,,,bquqyyfz4lj0xrerbhbtj1jze,Ö. Gündüz,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339699,11,1,1,0,49,dnzj0iv5qtaemm9kthh9pos8q,0,91.8,95.4,2023-01-06T19:03:48.665Z,2023-01-06T19:03:50Z,3967193481,141,91.7,3967193477,56,Left,3967193483,212,2.5,3967193475,155,,3967193555,286,,3967193479,140,91.9,3967193551,233,11,3967193549,236,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,3967193473,2,3967193485,213,4.8,,,,,,,,,,,,,,,,,,,,,
2495339709,11,12,1,0,49,zjawy6qdzk3y69v5pa3zl2cb,1,8.1,10.6,2023-01-06T19:03:48.765Z,2023-01-06T19:57:10Z,3967193579,233,11,3967193535,185,,3967193537,56,Back,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339727,12,6,1,0,51,dnzj0iv5qtaemm9kthh9pos8q,1,99.2,91.6,2023-01-06T19:03:50.794Z,2023-01-06T19:03:52Z,3967193695,73,,3967193725,233,12,3967193693,56,Left,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339731,12,6,1,0,51,zjawy6qdzk3y69v5pa3zl2cb,0,0.8,8.4,2023-01-06T19:03:50.794Z,2023-01-06T19:57:12Z,3967193715,56,Back,3967193717,73,,3967193743,233,12,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339907,13,1,1,1,10,dnzj0iv5qtaemm9kthh9pos8q,0,99.5,99.6,2023-01-06T19:04:09.666Z,2023-01-06T19:17:26Z,3967194715,212,29.3,3967194717,213,4.6,3967194701,2,,3967194703,6,,3967194705,155,,3967194707,223,,3967194713,141,57.0,3967194709,56,Center,8uw9w30592omb8acpnssgdlh,R. Dekker,3967194711,140,,,,95.6,,,,,,,,,,,,,,,,,,,,
2495339917,13,12,1,1,11,zjawy6qdzk3y69v5pa3zl2cb,1,2.6,43.7,2023-01-06T19:04:10.435Z,2023-01-06T19:57:21Z,3967194767,15,,3967194759,213,5.7,3967194757,212,25.4,3967194753,141,24.5,3967194749,140,23.4,3967194745,56,Back,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339941,14,1,1,1,14,dnzj0iv5qtaemm9kthh9pos8q,1,75.4,78.8,2023-01-06T19:04:13.658Z,2023-01-06T19:04:15Z,3967194883,56,Left,3967194891,213,1.3,3967194887,141,97.1,3967194885,140,78.4,3967194889,212,12.8,,,,,,,,,,5chl0qcvbbkd0yeogurw1fz6x,T. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339985,15,1,1,1,16,dnzj0iv5qtaemm9kthh9pos8q,1,77.8,96,2023-01-06T19:04:15.737Z,2023-01-06T19:15:26Z,3967195119,155,,3967195125,141,55.1,3967195127,212,29.9,3967195117,2,,3967195129,213,5.1,3967195123,140,88.2,3967195121,56,Center,3967207087,154,,8uw9w30592omb8acpnssgdlh,R. Dekker,3967207085,210,,,,15,1,,,,,,,,,,,,,,,,,,,
2495340019,16,44,1,1,20,dnzj0iv5qtaemm9kthh9pos8q,1,89.4,55.8,2023-01-06T19:04:19.199Z,2023-01-06T19:04:22Z,3967195309,233,14,3967195287,286,,3967195285,56,Center,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,
2495339983,14,44,1,1,20,zjawy6qdzk3y69v5pa3zl2cb,0,10.6,44.2,2023-01-06T19:04:19.200Z,2023-01-06T19:57:34Z,3967195107,285,,3967195425,233,16,3967195105,56,Back,,,,,,,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340021,17,15,1,1,21,dnzj0iv5qtaemm9kthh9pos8q,1,88.4,55.1,2023-01-06T19:04:20.634Z,2023-01-06T19:15:26Z,3967207097,81,,3967207101,154,,3967206861,15,,3967207099,29,,3967207109,103,26.6,3967207111,146,98.4,3967207107,102,46.8,3967206865,328,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,3967195299,56,3967207103,55,15,Center,,3967195297,17,3967207113,147,50.2,3967236169,233,105,3967206859,25,,,,,,,,,
2495347203,105,10,1,1,21,zjawy6qdzk3y69v5pa3zl2cb,1,4.8,47.9,2023-01-06T19:04:20.734Z,2023-01-06T19:57:46Z,3967235741,177,,3967235743,178,,3967235747,56,Back,3967235745,182,,3967236203,233,17,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340051,15,52,1,1,24,zjawy6qdzk3y69v5pa3zl2cb,1,7,51.8,2023-01-06T19:04:23.915Z,2023-01-06T19:57:44Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340133,16,1,1,1,27,zjawy6qdzk3y69v5pa3zl2cb,1,13.2,52.7,2023-01-06T19:04:26.923Z,2023-01-06T19:04:30Z,3967195937,213,5.7,3967195935,212,61.5,3967195939,1,,3967195929,56,Right,3967195931,140,62.5,3967195927,199,,3967195933,141,3.8,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340135,17,61,1,1,30,zjawy6qdzk3y69v5pa3zl2cb,0,62.5,3.8,2023-01-06T19:04:29.587Z,2023-01-06T19:57:56Z,3967195943,56,Right,,,,,,,,,,,,,,,,,,,,,,ajt9gf8zqsc3m6z4kof5m99ii,Y. Boussakou,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340147,18,5,1,1,31,dnzj0iv5qtaemm9kthh9pos8q,1,37.1,101.6,2023-01-06T19:04:30.187Z,2023-01-06T19:04:31Z,3967196001,56,Back,3967196003,347,,3967196023,233,18,,,,,,,,,,,,,,,,au91rqig6uyyi1zdmlxydk38q,A. Allemeersch,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340139,18,5,1,1,31,zjawy6qdzk3y69v5pa3zl2cb,0,62.9,-1.6,2023-01-06T19:04:30.187Z,2023-01-06T19:09:59Z,3967195957,56,Right,3967196039,233,18,3967195959,347,,,,,,,,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340353,19,1,1,1,43,dnzj0iv5qtaemm9kthh9pos8q,1,39,100,2023-01-06T19:04:42.363Z,2023-01-06T19:04:50Z,3967197183,56,Back,3967197181,107,,3967197189,212,10.7,3967197191,213,5.9,3967197187,141,95.4,3967197185,140,48.3,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340355,20,4,1,1,50,dnzj0iv5qtaemm9kthh9pos8q,1,48.3,95.1,2023-01-06T19:04:49.787Z,2023-01-06T20:00:25Z,3967197205,13,,3967197207,56,Back,3967197209,152,,3967197213,286,,3967342963,294,,3967197295,233,19,,,,,,,1mroid71v9bwpx0iaospei9gq,R. Margaret,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340365,19,4,1,1,50,zjawy6qdzk3y69v5pa3zl2cb,0,51.7,4.9,2023-01-06T19:04:49.788Z,2023-01-06T19:58:36Z,3967197269,13,,3967197277,285,,3967197323,233,20,3967341991,294,,3967197271,56,Right,3967197273,152,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340461,21,1,1,2,1,dnzj0iv5qtaemm9kthh9pos8q,1,55.8,96.2,2023-01-06T19:05:00.283Z,2023-01-06T19:05:02Z,3967197931,56,Back,3967197933,140,34.0,3967197927,5,,3967197941,213,3.3,3967197929,152,,3967197939,212,23.3,3967197937,141,89.9,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340489,22,1,1,2,3,dnzj0iv5qtaemm9kthh9pos8q,1,34,90,2023-01-06T19:05:02.763Z,2023-01-06T19:05:04Z,3967198123,56,Back,3967198129,212,14.1,3967198125,140,46.5,3967198127,141,97.4,3967198131,213,0.4,,,,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340565,23,1,1,2,5,dnzj0iv5qtaemm9kthh9pos8q,0,47.5,98,2023-01-06T19:05:04.795Z,2023-01-06T19:05:12Z,3967198581,56,Center,3967198583,140,97.8,3967198579,155,,3967198589,213,6.0,3967198587,212,55.6,3967198585,141,72.6,3967198591,1,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340549,20,49,1,2,11,zjawy6qdzk3y69v5pa3zl2cb,1,7.4,32.5,2023-01-06T19:05:11.053Z,2023-01-06T20:58:41Z,,,,,,,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340577,21,12,1,2,12,zjawy6qdzk3y69v5pa3zl2cb,1,7.4,32.5,2023-01-06T19:05:11.501Z,2023-01-06T20:58:40Z,3967198657,212,21.8,3967198653,141,3.2,3967198649,140,0.0,3967198661,213,4.3,3967198645,56,Back,3967198689,167,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340583,22,6,1,2,13,zjawy6qdzk3y69v5pa3zl2cb,0,0,9.2,2023-01-06T19:05:12.488Z,2023-01-06T20:58:39Z,3967198675,73,,3967198673,56,Back,3967198769,233,24,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340599,24,6,1,2,13,dnzj0iv5qtaemm9kthh9pos8q,1,100,90.8,2023-01-06T19:05:12.488Z,2023-01-06T19:14:41Z,3967198759,73,,3967198757,56,Left,3967198761,233,22,,,,,,,,,,,,,,,,4zow18ykkg1gvw40r7jsrzkl,D. van der Sluys,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340997,25,1,1,2,42,dnzj0iv5qtaemm9kthh9pos8q,0,99.5,99.5,2023-01-06T19:05:41.678Z,2023-01-06T19:07:56Z,3967200913,2,,3967200921,56,Center,3967200923,140,93.2,3967200925,141,53.0,3967200927,212,32.3,3967200931,1,,3967200919,223,,3967200929,213,4.5,8uw9w30592omb8acpnssgdlh,R. Dekker,3967200917,155,3967200915,6,,,,,,,,,,,,,,,,,,,,,,
2495341013,23,12,1,2,45,zjawy6qdzk3y69v5pa3zl2cb,1,3.6,47.5,2023-01-06T19:05:44.220Z,2023-01-06T20:58:45Z,3967201009,140,22.4,3967201013,212,20.5,3967201011,141,39.2,3967201031,15,,3967201007,56,Back,3967201015,213,6.0,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341063,26,1,1,2,48,dnzj0iv5qtaemm9kthh9pos8q,1,78,63.1,2023-01-06T19:05:47.357Z,2023-01-06T19:07:58Z,3967201321,141,48.4,3967201315,3,,3967201323,212,11.3,3967201317,56,Center,3967201325,213,5.2,3967201319,140,83.0,,,,,,,5chl0qcvbbkd0yeogurw1fz6x,T. Beekman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341083,27,1,1,2,50,dnzj0iv5qtaemm9kthh9pos8q,1,83,48.4,2023-01-06T19:05:49.325Z,2023-01-06T19:06:37Z,3967201441,213,5.7,3967201431,56,Center,3967201427,3,,3967201435,140,89.8,3967201437,141,41.9,3967201439,212,8.4,,,,,,,1jn9jog8ou8uxnmypneksizxm,R. van Eijma,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341145,28,2,1,2,51,dnzj0iv5qtaemm9kthh9pos8q,1,89.5,42.2,2023-01-06T19:05:50.701Z,2023-01-06T19:05:56Z,3967201811,56,Center,3967201809,7,1mroid71v9bwpx0iaospei9gq,3967201813,140,92.2,3967201815,141,58.5,,,,,,,,,,,,,dh3ksith5iat573zuhdhv91w5,R. Stuy van den Herik,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341137,24,55,1,2,51,zjawy6qdzk3y69v5pa3zl2cb,1,12,56.9,2023-01-06T19:05:50.702Z,2023-01-06T19:59:21Z,,,,,,,,,,,,,,,,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341305,25,1,1,3,10,zjawy6qdzk3y69v5pa3zl2cb,1,8.9,28.3,2023-01-06T19:06:09.798Z,2023-01-06T19:06:12Z,3967202749,140,9.8,3967202753,212,29.1,3967202751,141,71.0,3967202747,56,Back,3967202745,241,,3967202743,5,,3967202755,213,1.5,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341343,26,1,1,3,13,zjawy6qdzk3y69v5pa3zl2cb,1,21.7,76.7,2023-01-06T19:06:12.736Z,2023-01-06T20:58:48Z,3967202983,56,Back,3967202989,212,17.9,3967202985,140,32.5,3967202987,141,97.1,3967202991,213,0.9,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341399,27,1,1,3,17,zjawy6qdzk3y69v5pa3zl2cb,1,40.5,96.8,2023-01-06T19:06:16.350Z,2023-01-06T19:06:20Z,3967203279,141,80.4,3967203281,212,17.6,3967203275,56,Back,3967203283,213,3.8,3967203277,140,27.5,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341417,28,1,1,3,21,zjawy6qdzk3y69v5pa3zl2cb,1,27,74.9,2023-01-06T19:06:20.404Z,2023-01-06T20:58:53Z,3967203377,140,23.9,3967203383,213,4.4,3967203375,56,Back,3967203381,212,9.3,3967203379,141,62.1,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341437,29,1,1,3,23,zjawy6qdzk3y69v5pa3zl2cb,1,24,63.6,2023-01-06T19:06:22.526Z,2023-01-06T20:58:56Z,3967203557,56,Back,3967203565,213,1.9,3967203559,140,21.2,3967203563,212,8.9,3967203561,141,75.9,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341445,30,1,1,3,26,zjawy6qdzk3y69v5pa3zl2cb,1,21.3,75.9,2023-01-06T19:06:25.573Z,2023-01-06T20:58:59Z,3967203609,141,75.8,3967203613,213,6.3,3967203611,212,11.6,3967203607,140,32.3,3967203605,56,Back,,,,,,,,,,46oot98163lb6atyes4j0mup5,D. Blackson,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341465,31,1,1,3,28,zjawy6qdzk3y69v5pa3zl2cb,1,31.7,82.2,2023-01-06T19:06:27.374Z,2023-01-06T20:00:05Z,3967203747,140,31.9,3967203745,56,Back,3967203753,213,1.5,3967203749,141,96.8,3967203751,212,9.9,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,
