id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/8/value,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/15/value,assist,qualifier/14/value
2471660031,8,1,1,0,36,bqm1bnp1bh2apyudlz1o1whr3,1,64.4,5.8,2022-10-14T18:03:55.225Z,2022-10-14T18:04:07Z,3842329307,212,44.5,3842329297,155,,3842329301,56,Center,3842329305,141,62.3,3842329299,152,,3842329303,140,85.8,3842329293,2,,3842329309,213,1.0,2kdavfzjymb8uhgjj3c97e2uh,S. Blummel,3842329295,5,3842329311,1,,,,,,,,,,,,,,,,,,,,,,,,,
2471662205,29,44,1,0,38,bqm1bnp1bh2apyudlz1o1whr3,1,82.4,66.5,2022-10-14T18:03:57.208Z,2022-10-14T18:59:11Z,3842341547,56,Center,3842341561,233,4,3842341549,286,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471659951,4,44,1,0,38,2xlnfgrl6r18ftv38unwp7h4s,0,17.6,33.5,2022-10-14T18:03:57.209Z,2022-10-14T18:06:41Z,3842341597,233,29,3842328789,285,,3842328787,56,Back,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471662293,30,1,1,0,39,bqm1bnp1bh2apyudlz1o1whr3,1,80.6,67.6,2022-10-14T18:03:57.696Z,2022-10-14T18:59:14Z,3842342019,213,5.5,3842342015,141,53.7,3842342013,140,89.9,3842342009,56,Center,3842342017,212,13.6,3842342005,3,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660067,9,1,1,0,40,bqm1bnp1bh2apyudlz1o1whr3,1,88.2,60.5,2022-10-14T18:03:58.656Z,2022-10-14T18:05:07Z,3842329505,168,,3842333533,154,,3842329503,3,,3842329509,140,89.8,3842329511,141,53.3,3842329513,212,5.2,3842329507,56,Center,3842329515,213,5.0,2072f0p9ful9u577gdvo89yw9,K. Kostons,3842333531,210,,,1,13,,,,,,,,,,,,,,,,,,,,,,,
2471660071,10,13,1,0,41,bqm1bnp1bh2apyudlz1o1whr3,1,90.1,51.9,2022-10-14T18:03:59.713Z,2022-10-14T18:05:07Z,3842329549,56,Center,3842329543,17,,3842333561,103,84.7,3842333213,24,,3842333215,72,,3842333549,74,,3842333559,102,55.6,3842333553,154,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,3842333567,230,3842333555,55,,98.5,9,3842333569,231,50.5,3842333551,29,3842333565,328,3842333563,108,,,,,,,,,,,,,
2471659971,5,5,1,0,43,2xlnfgrl6r18ftv38unwp7h4s,1,-1.4,46.5,2022-10-14T18:04:01.912Z,2022-10-14T18:43:10Z,3842328921,56,Back,3842333891,233,11,3842328923,346,,,,,,,,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660083,11,5,1,0,43,bqm1bnp1bh2apyudlz1o1whr3,0,101.4,53.5,2022-10-14T18:04:01.912Z,2022-10-14T18:05:11Z,3842329591,56,Center,3842333917,233,5,3842329595,346,,,,,,,,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660197,6,1,1,1,1,2xlnfgrl6r18ftv38unwp7h4s,1,4.2,38.8,2022-10-14T18:04:19.703Z,2022-10-14T18:44:01Z,3842330247,237,,3842330241,212,26.5,3842330237,140,6.6,3842330239,141,77.6,3842330229,124,,3842330243,213,1.5,3842330235,56,Back,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660237,7,1,1,1,3,2xlnfgrl6r18ftv38unwp7h4s,0,10,86.5,2022-10-14T18:04:22.550Z,2022-10-14T18:04:26Z,3842330475,140,59.9,3842330473,56,Left,3842330479,212,52.4,3842330481,213,0.0,3842330477,141,89.9,3842330483,1,,3842330471,155,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660257,12,1,1,1,8,bqm1bnp1bh2apyudlz1o1whr3,0,31.5,8.2,2022-10-14T18:04:27.105Z,2022-10-14T18:04:29Z,3842330581,157,,3842330593,1,,3842330587,141,13.4,3842330589,212,28.2,3842330591,213,0.1,3842330585,140,58.1,3842330583,56,Right,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660311,8,1,1,1,12,2xlnfgrl6r18ftv38unwp7h4s,1,41.6,93.2,2022-10-14T18:04:30.726Z,2022-10-14T18:04:32Z,3842330935,56,Back,3842330939,141,89.6,3842330943,213,3.3,3842330941,212,13.9,3842330937,140,28.6,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660349,9,1,1,1,13,2xlnfgrl6r18ftv38unwp7h4s,1,30,91.4,2022-10-14T18:04:32.326Z,2022-10-14T18:04:35Z,3842331189,212,9.6,3842331191,213,5.5,3842331185,140,36.7,3842331183,56,Back,3842331187,141,81.8,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660355,10,1,1,1,16,2xlnfgrl6r18ftv38unwp7h4s,0,36.9,81.8,2022-10-14T18:04:35.189Z,2022-10-14T18:04:39Z,3842331223,213,1.3,3842331215,56,Back,3842331219,141,85.1,3842331267,233,13,3842331217,140,37.6,3842331271,286,,3842331265,236,,3842331221,212,2.4,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660361,13,74,1,1,16,bqm1bnp1bh2apyudlz1o1whr3,1,54.3,12.5,2022-10-14T18:04:35.190Z,2022-10-14T18:24:56Z,3842331287,233,10,3842331255,285,,3842331253,56,Right,,,,,,,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660397,14,49,1,1,20,bqm1bnp1bh2apyudlz1o1whr3,1,59.3,36.4,2022-10-14T18:04:39.185Z,2022-10-14T18:04:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660407,15,1,1,1,20,bqm1bnp1bh2apyudlz1o1whr3,1,59.3,36.4,2022-10-14T18:04:39.313Z,2022-10-14T18:04:40Z,3842331523,212,23.2,3842331517,56,Back,3842331525,213,3.7,3842331519,140,41.1,3842331521,141,17.1,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660483,16,1,1,1,24,bqm1bnp1bh2apyudlz1o1whr3,1,39.1,21.8,2022-10-14T18:04:43.488Z,2022-10-14T18:04:46Z,3842331951,212,19.5,3842331949,141,5.5,3842331945,56,Right,3842331953,213,5.7,3842331947,140,54.4,,,,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660497,17,1,1,1,27,bqm1bnp1bh2apyudlz1o1whr3,0,54.3,4.7,2022-10-14T18:04:46.384Z,2022-10-14T18:04:48Z,3842332029,141,12.2,3842332031,212,23.0,3842332027,140,75.7,3842332033,213,0.2,3842332025,56,Right,,,,,,,,,,bk7742h8fac9g6e6wh7nnugkq,T. Zeegers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660513,11,8,1,1,30,2xlnfgrl6r18ftv38unwp7h4s,1,26,91.7,2022-10-14T18:04:48.662Z,2022-10-14T18:04:48Z,3842332137,56,Back,,,,,,,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660519,12,49,1,1,30,2xlnfgrl6r18ftv38unwp7h4s,1,26.1,91.5,2022-10-14T18:04:49.078Z,2022-10-14T18:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660625,13,1,1,1,33,2xlnfgrl6r18ftv38unwp7h4s,1,24.3,91.8,2022-10-14T18:04:51.925Z,2022-10-14T18:04:55Z,3842332681,56,Back,3842332691,213,4.4,3842332685,141,66.6,3842332683,140,19.1,3842332687,212,18.0,,,,,,,,,,cm78w42nflwgvshpnok680mlm,F. Oppegård,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660711,14,1,1,1,36,2xlnfgrl6r18ftv38unwp7h4s,1,21.2,64.9,2022-10-14T18:04:55.174Z,2022-10-14T18:05:02Z,3842333167,212,25.8,3842333161,56,Back,3842333165,141,27.1,3842333163,140,19.0,3842333169,213,4.6,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660759,15,1,1,1,43,2xlnfgrl6r18ftv38unwp7h4s,1,41.1,4.6,2022-10-14T18:05:02.262Z,2022-10-14T18:05:06Z,3842333425,141,11.6,3842333423,140,27.8,3842333429,213,2.8,3842333427,212,14.8,3842333421,56,Back,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660831,16,1,1,1,47,2xlnfgrl6r18ftv38unwp7h4s,1,33.5,12.6,2022-10-14T18:05:05.990Z,2022-10-14T18:05:10Z,3842333797,141,14.3,3842333795,140,41.8,3842333801,213,0.1,3842333799,212,8.8,3842333791,56,Back,,,,,,,,,,e1islmeew98wa2ge0dicloay2,J. Seelt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660841,17,3,1,1,51,2xlnfgrl6r18ftv38unwp7h4s,0,56.3,10.4,2022-10-14T18:05:10.325Z,2022-10-14T18:05:14Z,3842334123,233,18,3842333839,286,,3842333835,56,Right,,,,,,,,,,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660893,18,7,1,1,51,bqm1bnp1bh2apyudlz1o1whr3,0,43.7,89.6,2022-10-14T18:05:10.326Z,2022-10-14T18:05:27Z,3842334077,285,,3842334103,233,17,3842334075,56,Back,,,,,,,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660921,18,1,1,1,55,2xlnfgrl6r18ftv38unwp7h4s,1,57.8,11.6,2022-10-14T18:05:13.989Z,2022-10-14T18:05:15Z,3842334269,56,Right,3842334271,140,59.5,3842334275,212,5.7,3842334273,141,19.5,3842334277,213,1.2,,,,,,,,,,cla6c6izphee9prb80c15baei,M. Tielemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660941,19,1,1,1,56,2xlnfgrl6r18ftv38unwp7h4s,1,58,10.9,2022-10-14T18:05:15.509Z,2022-10-14T18:05:17Z,3842334389,56,Right,3842334391,140,59.1,3842334393,141,2.3,3842334397,213,4.9,3842334395,212,6.0,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660963,20,1,1,1,58,2xlnfgrl6r18ftv38unwp7h4s,1,59.1,2.3,2022-10-14T18:05:16.934Z,2022-10-14T18:05:18Z,3842334493,56,Right,3842334495,140,60.7,3842334501,212,4.4,3842334505,213,1.2,3842334491,155,,3842334497,141,8.3,,,,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660971,21,61,1,1,59,2xlnfgrl6r18ftv38unwp7h4s,1,60.7,8.3,2022-10-14T18:05:18.442Z,2022-10-14T18:05:18Z,3842334553,56,Right,,,,,,,,,,,,,,,,,,,,,,7uwe0kxpzg271d8ocms7l2kno,J. van Duiven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660985,19,49,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,44.6,87.4,2022-10-14T18:05:19.287Z,2022-10-14T18:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471660995,20,1,1,2,0,bqm1bnp1bh2apyudlz1o1whr3,1,44.6,87.4,2022-10-14T18:05:19.480Z,2022-10-14T18:05:20Z,3842334655,140,40.5,3842334667,213,4.1,3842334663,212,7.1,3842334659,141,79.1,3842334651,56,Back,,,,,,,,,,3usiruyhxf6p9lkiz5qeytze2,M. Remans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661017,21,1,1,2,1,bqm1bnp1bh2apyudlz1o1whr3,0,37.6,80.6,2022-10-14T18:05:20.144Z,2022-10-14T18:05:22Z,3842334773,213,0.3,3842334767,140,56.3,3842334765,56,Left,3842334769,141,90.0,3842334771,212,20.6,,,,,,,,,,epkss1rj7z6duqd3axbcm8l0q,N. Souren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661039,22,49,1,2,4,2xlnfgrl6r18ftv38unwp7h4s,1,49,8.8,2022-10-14T18:05:23.030Z,2022-10-14T18:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661081,23,1,1,2,5,2xlnfgrl6r18ftv38unwp7h4s,1,54.5,18.5,2022-10-14T18:05:24.197Z,2022-10-14T18:05:26Z,3842335131,213,1.7,3842335119,56,Center,3842335121,140,53.5,3842335123,141,34.2,3842335127,212,10.7,,,,,,,,,,d9ewnngnsfc0s4hcs282hayhg,L. Comenencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661153,24,1,1,2,7,2xlnfgrl6r18ftv38unwp7h4s,1,54.1,24.4,2022-10-14T18:05:26.021Z,2022-10-14T18:05:30Z,3842335511,56,Back,3842335521,213,3.3,3842335517,141,21.9,3842335519,212,15.3,3842335515,140,39.6,,,,,,,,,,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661177,25,1,1,2,11,2xlnfgrl6r18ftv38unwp7h4s,1,39.6,21.9,2022-10-14T18:05:29.958Z,2022-10-14T18:05:31Z,3842335661,56,Back,3842335667,212,30.4,3842335669,213,1.8,3842335663,140,32.9,3842335665,141,65.4,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661259,26,1,1,2,13,2xlnfgrl6r18ftv38unwp7h4s,1,35.6,70.6,2022-10-14T18:05:31.653Z,2022-10-14T18:05:38Z,3842336111,140,56.3,3842336109,56,Left,3842336115,212,26.5,3842336113,141,93.0,3842336117,213,0.6,,,,,,,,,,4iurx3g3hajlatv5gcxsqwm7e,D. Vos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661287,27,1,1,2,19,2xlnfgrl6r18ftv38unwp7h4s,1,69.9,89.6,2022-10-14T18:05:38.005Z,2022-10-14T18:05:40Z,3842336279,212,12.8,3842336281,213,3.6,3842336275,140,58.7,3842336273,56,Left,3842336277,141,82.0,,,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661347,28,1,1,2,21,2xlnfgrl6r18ftv38unwp7h4s,1,59.9,79.4,2022-10-14T18:05:40.534Z,2022-10-14T18:05:44Z,3842336617,140,68.3,3842336611,155,,3842336621,212,50.1,3842336625,1,,3842336615,56,Right,3842336613,196,,3842336623,213,4.9,3842336619,141,6.8,d785q9rpqlyuyswv8f9fx4cno,M. Nassoh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661381,29,1,1,2,25,2xlnfgrl6r18ftv38unwp7h4s,1,72.9,8,2022-10-14T18:05:44.309Z,2022-10-14T18:05:57Z,3842336819,140,90.9,3842336823,212,21.9,3842337775,154,,3842336825,213,0.5,3842337773,210,15,3842336821,141,24.3,3842336817,56,Center,,,,6nwn2522yescgrx57wkcxjhwq,Sávio,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
2471661385,30,15,1,2,27,2xlnfgrl6r18ftv38unwp7h4s,1,90.9,24.3,2022-10-14T18:05:46.453Z,2022-10-14T18:05:57Z,3842337395,233,22,3842337785,154,,3842337783,29,,3842337781,80,,3842337787,55,29,3842337351,20,,3842337791,102,47.4,3842336837,22,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,3842337797,146,3842336841,56,,98.6,Center,3842336839,63,,3842337799,147,3842337793,103,3842337795,328,46.6,5.7,,,,,,,,,,,
2471661399,22,10,1,2,27,bqm1bnp1bh2apyudlz1o1whr3,1,2,54.5,2022-10-14T18:05:46.553Z,2022-10-14T18:27:04Z,3842337523,233,30,3842336961,173,,3842336965,182,,3842336967,56,Back,3842337493,180,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661435,23,49,1,2,31,bqm1bnp1bh2apyudlz1o1whr3,1,5.6,75.1,2022-10-14T18:05:50.544Z,2022-10-14T18:05:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661453,24,12,1,2,32,bqm1bnp1bh2apyudlz1o1whr3,1,4.8,74.4,2022-10-14T18:05:50.824Z,2022-10-14T18:05:51Z,3842337255,212,21.5,3842337253,141,100.0,3842337303,167,,3842337249,56,Back,3842337257,213,1.1,3842337251,140,14.8,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661457,25,5,1,2,32,bqm1bnp1bh2apyudlz1o1whr3,0,14.8,101.5,2022-10-14T18:05:51.339Z,2022-10-14T18:05:53Z,3842337275,56,Back,3842337277,347,,3842337423,233,31,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2471661463,31,5,1,2,32,2xlnfgrl6r18ftv38unwp7h4s,1,85.2,-1.5,2022-10-14T18:05:51.339Z,2022-10-14T18:43:10Z,3842337331,56,Right,3842337379,233,25,3842337333,347,,,,,,,,,,,,,,,,,cvbasfoccmz0tijnkxyf57n8q,A. Doudah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
