id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist
2540222335,9,1,1,0,24,bqm1bnp1bh2apyudlz1o1whr3,1,61.1,95.1,2023-04-28T18:04:11.133Z,2023-04-28T18:23:10Z,4232338953,212,16.9,4232338949,140,71.3,4232338951,141,75.9,4232338945,155,,4232338947,56,Center,4232338955,213,5.4,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222341,10,3,1,0,27,bqm1bnp1bh2apyudlz1o1whr3,1,66.8,74.2,2023-04-28T18:04:14.221Z,2023-04-28T18:23:10Z,4232419323,286,,4232338987,56,Center,4232339033,233,11,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222347,11,45,1,0,27,1wyg1tunyt7go9tnjea1hjqxb,0,33.2,25.8,2023-04-28T18:04:14.221Z,2023-04-28T18:04:15Z,4232339079,286,,4232339005,56,Center,4232339075,233,10,,,,,,,,,,,,,,,,cs49ec8y6cubrlo5nmu3j3jtg,L. Schouten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222375,11,1,1,0,28,bqm1bnp1bh2apyudlz1o1whr3,1,68.2,71.1,2023-04-28T18:04:14.637Z,2023-04-28T18:23:10Z,4232339133,56,Center,4232339135,140,58.7,4232339141,213,3.8,4232339139,212,12.3,4232339137,141,60.6,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222453,12,1,1,0,29,bqm1bnp1bh2apyudlz1o1whr3,1,58.7,60.6,2023-04-28T18:04:15.933Z,2023-04-28T18:23:09Z,4232339559,141,5.8,4232339557,140,61.4,4232339561,212,37.4,4232339565,1,,4232339555,56,Right,4232339563,213,4.8,,,,,,,6clycir6laxvycsr4yjh9iwa1,O. Džepar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222465,13,1,1,0,36,bqm1bnp1bh2apyudlz1o1whr3,1,54.6,8.2,2023-04-28T18:04:23.196Z,2023-04-28T18:23:09Z,4232339619,141,18.0,4232339621,212,18.2,4232339615,56,Back,4232339617,140,38.5,4232339623,213,2.8,,,,,,,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222511,14,1,1,0,37,bqm1bnp1bh2apyudlz1o1whr3,1,38.5,18,2023-04-28T18:04:24.301Z,2023-04-28T18:23:09Z,4232339865,212,34.6,4232339859,56,Back,4232339867,213,1.6,4232339861,140,36.5,4232339869,1,,4232339863,141,68.8,,,,,,,axbyqn4r430cilb6lbnzpbuvo,R. Van Helden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222567,15,1,1,0,41,bqm1bnp1bh2apyudlz1o1whr3,1,36.6,68.8,2023-04-28T18:04:28.013Z,2023-04-28T18:23:08Z,4232340175,212,27.0,4232340169,56,Left,4232340177,213,0.8,4232340171,140,55.0,4232340173,141,96.5,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222639,16,1,1,0,45,bqm1bnp1bh2apyudlz1o1whr3,1,62.2,94.1,2023-04-28T18:04:32.364Z,2023-04-28T18:23:08Z,4232340569,141,97.7,4232340571,212,15.7,4232340567,140,77.0,4232340565,56,Left,4232340573,213,0.2,,,,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222683,17,1,1,0,51,bqm1bnp1bh2apyudlz1o1whr3,1,90.7,93.5,2023-04-28T18:04:37.708Z,2023-04-28T18:23:08Z,4232340791,212,19.5,4232340789,141,76.3,4232340787,140,75.8,4232340793,213,3.8,4232340785,56,Center,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222709,18,1,1,0,53,bqm1bnp1bh2apyudlz1o1whr3,1,75.8,76.3,2023-04-28T18:04:40.141Z,2023-04-28T18:23:08Z,4232340975,56,Left,4232340983,213,1.6,4232340977,140,75.7,4232340981,212,14.4,4232340979,141,97.5,,,,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222737,19,1,1,0,56,bqm1bnp1bh2apyudlz1o1whr3,0,76.9,96.2,2023-04-28T18:04:43.021Z,2023-04-28T18:23:07Z,4232341143,213,5.7,4232341137,140,100.0,4232341141,212,29.2,4232341131,155,,4232341139,141,73.2,4232341133,56,Center,,,,,,,eke044f5xni8gdztggk6x4a1h,L. Labylle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222767,12,5,1,0,57,1wyg1tunyt7go9tnjea1hjqxb,1,-0.6,24.6,2023-04-28T18:04:43.925Z,2023-04-28T18:52:38Z,4232341327,346,,4232540549,233,21,4232341325,56,Back,,,,,,,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222805,21,5,1,0,57,bqm1bnp1bh2apyudlz1o1whr3,0,100.6,75.4,2023-04-28T18:04:43.925Z,2023-04-28T18:51:51Z,4232540759,233,12,4232540497,346,,4232341511,56,Center,,,,,,,,,,,,,,,,2072f0p9ful9u577gdvo89yw9,K. Kostons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222795,20,43,1,0,58,bqm1bnp1bh2apyudlz1o1whr3,1,0,0,2023-04-28T18:04:45.228Z,2023-04-28T18:04:54Z,4232341437,141,56.4,4232341651,144,1,4232341439,212,14.4,4232341441,213,1.1,4232341435,140,92.4,4232341433,56,Back,,,,,,,2gwigr63tgo2jw460msz2qgwk,J. Steuckers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222929,13,1,1,1,14,1wyg1tunyt7go9tnjea1hjqxb,1,5.5,60.5,2023-04-28T18:05:00.639Z,2023-04-28T18:09:38Z,4232342093,124,,4232342107,213,4.5,4232342095,56,Back,4232342099,141,48.1,4232342115,237,,4232342103,212,8.6,4232342097,140,4.1,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222959,14,1,1,1,16,1wyg1tunyt7go9tnjea1hjqxb,1,3.2,41.2,2023-04-28T18:05:02.991Z,2023-04-28T18:05:06Z,4232342269,140,8.1,4232342275,213,5.0,4232342271,141,10.7,4232342273,212,21.4,4232342267,56,Back,,,,,,,,,,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222989,15,1,1,1,19,1wyg1tunyt7go9tnjea1hjqxb,0,9.9,7.1,2023-04-28T18:05:06.400Z,2023-04-28T18:05:10Z,4232342495,1,,4232342483,141,26.7,4232342475,155,,4232342479,140,49.2,4232342487,212,43.4,4232342477,56,Back,4232342491,213,0.3,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223015,22,44,1,1,23,bqm1bnp1bh2apyudlz1o1whr3,1,49.4,72.6,2023-04-28T18:05:09.871Z,2023-04-28T18:23:07Z,4232342611,233,16,4232419169,285,,4232342587,56,Back,,,,,,,,,,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223001,16,44,1,1,23,1wyg1tunyt7go9tnjea1hjqxb,0,50.6,27.4,2023-04-28T18:05:09.872Z,2023-04-28T18:05:12Z,4232342635,233,22,4232342539,285,,4232342537,56,Back,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223077,23,1,1,1,24,bqm1bnp1bh2apyudlz1o1whr3,1,48,71.8,2023-04-28T18:05:11.438Z,2023-04-28T18:23:07Z,4232342899,3,,4232342917,213,0.7,4232342909,141,92.0,4232342901,56,Left,4232342905,140,63.5,4232342913,212,21.3,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223089,24,61,1,1,30,bqm1bnp1bh2apyudlz1o1whr3,0,63.5,92,2023-04-28T18:05:17.020Z,2023-04-28T18:23:07Z,4232342959,56,Left,,,,,,,,,,,,,,,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223193,17,43,1,1,31,1wyg1tunyt7go9tnjea1hjqxb,1,0,0,2023-04-28T18:05:17.503Z,2023-04-28T18:05:26Z,4232343455,56,Back,4232343483,233,25,4232343457,347,0,4232343761,144,5,,,,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223201,18,4,1,1,32,1wyg1tunyt7go9tnjea1hjqxb,1,33.4,3.8,2023-04-28T18:05:19.051Z,2023-04-28T18:05:35Z,4232343475,152,,4232343469,295,,4232343479,286,,4232343465,13,,4232344465,233,25,4232343473,56,Back,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223127,25,4,1,1,32,bqm1bnp1bh2apyudlz1o1whr3,0,66.6,96.2,2023-04-28T18:05:19.052Z,2023-04-28T18:23:06Z,4232344421,295,,4232343105,56,Left,4232344419,13,,4232344425,285,,4232344489,233,18,4232344423,152,,,,,,,,avv12sgcucblnbfb790xovf8,R. van Bommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223271,19,1,1,1,39,1wyg1tunyt7go9tnjea1hjqxb,1,33.7,4.7,2023-04-28T18:05:26.287Z,2023-04-28T18:05:27Z,4232343823,56,Back,4232343819,5,,4232343825,140,15.3,4232343831,213,2.8,4232343829,212,20.8,4232343821,152,,4232343827,141,16.2,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223309,20,1,1,1,40,1wyg1tunyt7go9tnjea1hjqxb,1,15.3,16.2,2023-04-28T18:05:27.311Z,2023-04-28T18:05:29Z,4232344023,56,Back,4232344031,213,1.9,4232344025,140,7.8,4232344029,212,24.4,4232344027,141,50.1,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223399,21,1,1,1,42,1wyg1tunyt7go9tnjea1hjqxb,1,8,51.8,2023-04-28T18:05:29.327Z,2023-04-28T18:05:35Z,4232344515,212,14.7,4232344513,141,73.3,4232344509,56,Back,4232344519,213,1.5,4232344511,140,9.2,,,,,,,,,,7ug3a0z74dj7qlq4jbtn1kutw,D. Deen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223461,22,1,1,1,49,1wyg1tunyt7go9tnjea1hjqxb,1,20.5,70.5,2023-04-28T18:05:35.647Z,2023-04-28T18:05:40Z,4232344815,212,31.2,4232344809,56,Back,4232344813,141,27.0,4232344811,140,11.1,4232344819,213,4.4,,,,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223525,23,1,1,1,53,1wyg1tunyt7go9tnjea1hjqxb,1,10.8,34.9,2023-04-28T18:05:39.967Z,2023-04-28T18:05:44Z,4232345159,56,Back,4232345167,213,1.5,4232345165,212,27.3,4232345163,141,75.0,4232345161,140,11.6,,,,,,,,,,b1h2eiqxic31ioxbs1zjd709g,L. Postma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223677,24,1,1,1,58,1wyg1tunyt7go9tnjea1hjqxb,1,18.2,82.3,2023-04-28T18:05:44.512Z,2023-04-28T18:05:53Z,4232345807,140,75.0,4232345817,1,,4232345811,212,60.0,4232345809,141,72.7,4232345815,213,6.2,4232345805,56,Center,4232345803,155,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223681,25,61,1,2,5,1wyg1tunyt7go9tnjea1hjqxb,0,75.4,72.7,2023-04-28T18:05:51.663Z,2023-04-28T18:06:00Z,4232345821,56,Center,,,,,,,,,,,,,,,,,,,,,,51f3vubki4or5vaft5tromn3e,Y. Barası,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223683,26,52,1,2,7,bqm1bnp1bh2apyudlz1o1whr3,1,10.8,27.7,2023-04-28T18:05:53.964Z,2023-04-28T18:06:11Z,,,,,,,,,,,,,,,,,,,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223747,27,1,1,2,10,bqm1bnp1bh2apyudlz1o1whr3,1,12.9,26.7,2023-04-28T18:05:57.213Z,2023-04-28T18:23:06Z,4232346105,56,Back,4232346103,123,,4232346113,213,1.0,4232346107,140,25.1,4232346111,212,22.8,4232346109,141,54.5,,,,,,,rgspixypiwxuenf1yaukrrop,R. Matthys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223769,28,1,1,2,13,bqm1bnp1bh2apyudlz1o1whr3,1,24.9,54.6,2023-04-28T18:05:59.726Z,2023-04-28T18:23:06Z,4232346229,140,17.0,4232346235,213,4.5,4232346233,212,33.3,4232346227,56,Back,4232346237,1,,4232346231,141,7.1,,,,,,,7d9x6ojih9obktxl3fnrjskk4,M. Waem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223787,29,1,1,2,15,bqm1bnp1bh2apyudlz1o1whr3,0,17,7.1,2023-04-28T18:06:02.172Z,2023-04-28T18:23:06Z,4232346363,141,31.6,4232346365,212,34.2,4232346357,155,,4232346369,1,,4232346361,140,45.5,4232346367,213,0.5,4232346359,56,Back,,,,3y42dpjrp17dr2gzktbrmudbd,C. Essers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223817,26,1,1,2,16,1wyg1tunyt7go9tnjea1hjqxb,1,56.6,65.8,2023-04-28T18:06:03.439Z,2023-04-28T18:06:05Z,4232346543,212,13.0,4232346537,56,Center,4232346539,140,58.8,4232346545,213,4.9,4232346535,3,,4232346541,141,47.0,,,,,,,b4vrfh7z9qt9e5gdpkajrqolw,M. Engel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223823,27,49,1,2,18,1wyg1tunyt7go9tnjea1hjqxb,1,52.6,53.4,2023-04-28T18:06:05.428Z,2023-04-28T18:06:05Z,,,,,,,,,,,,,,,,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223939,28,1,1,2,19,1wyg1tunyt7go9tnjea1hjqxb,1,47.1,46.6,2023-04-28T18:06:06.320Z,2023-04-28T18:06:10Z,4232347029,141,23.3,4232347031,212,22.0,4232347027,140,32.5,4232347033,213,3.9,4232347025,56,Back,,,,,,,,,,cwu5itv65s8p6zsalk3np4ic,N. Twisk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540224007,29,1,1,2,24,1wyg1tunyt7go9tnjea1hjqxb,1,40.6,33.4,2023-04-28T18:06:10.622Z,2023-04-28T18:06:16Z,4232347359,140,32.6,4232347369,212,14.1,4232347373,213,2.2,4232347355,56,Back,4232347363,141,50.1,,,,,,,,,,b8k8uynw043b6q9xm0lfzszmy,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
