id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,keyPass,qualifier/8/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2478289275,1,34,16,0,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-10-28T17:11:48.252Z,2022-10-28T18:08:17Z,3877376417,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3877376413,59,"1, 3, 27, 5, 6, 4, 12, 21, 9, 19, 10, 2, 8, 11, 14, 16, 18, 20, 23, 25, 28, 29",3877376409,30,"8l31bne12p5cp51o46h92zjrp, 476jyuzjm08o0d5g3t4nh1cyd, da3d2iu2j4yb7q1ag063mu44q, 46oot98163lb6atyes4j0mup5, 61wt62anweh75oguqg0vbozu2, 1qqqigufis9zdf4mdqt6mgfl5, a49duk4f5m5zmyvwht0ikal05, m10ml783dkbr4i0fpb06cm3t, c78t1bgro2lh7gvw8rwi6p239, 7o8auo4uu5mzh7f4a44ucdf8q, 2pva2d9if0phol0efqnur68a2, ag4gnhbvomc0q9ohvkyroftas, 9tmi00hx820vuwghg30jhzidx, 5t2yht2zjn4g7otqpaer3ia22, e7vke1zwf6w6xvxtsi2b8f9m2, 88vryegnhss2q5xz8aoj2phey, 9jx0oun9o3zqncgu9axt2qxka, 53c63f5ekinmj6bquc3rbsbxm, dh8jo5uq1oq0qv7gpu5rrbwx6, ajt9gf8zqsc3m6z4kof5m99ii, 9fb368ot1vtjx63e4l4y0ss9g, adp5a6klr2nygqjmdd1ekc8kq",3877472743,197,4034,3877376421,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3877376419,194,c78t1bgro2lh7gvw8rwi6p239,3877376415,130,13,3877376411,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478297183,1,34,16,0,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-10-28T17:32:57.524Z,2022-10-28T18:23:31Z,3877418765,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3877418769,130,13,3877418773,194,8zsx2ykxkcusmsvbj8bsjk445,3877472745,197,14419,3877418767,59,"1, 12, 28, 14, 21, 6, 10, 20, 9, 7, 23, 3, 4, 5, 8, 13, 15, 18, 19, 24, 31",3877418771,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3877418763,30,"7j7stqaomy8pnmzangrsyfahh, c3dzl73x1uypbb71x5dwf98iy, cjuzhcgsj4mwwr4evn823hivp, 31u2tk3aha04kwphoucf4ze5m, 8zsx2ykxkcusmsvbj8bsjk445, 4d9yng69t6qbzfukdhcp0j1ii, 6gzpefxqcz2v4z95bnecilfpx, 1tmihr54maqj0h7785cg9ez56, 70qjuubp69zw3d3p0hvunmi8l, 7kntrrc80dcadt8umvqf6qfe2, dgrs9km0fikc46xchm02hbdka, f5pgdha5h37xytbk1zq8q710, di46dv5smxql2bg7cw4a06wkq, 9pqchkq64o53knk75ruq5g3x1, dsgea9ruo8blm2ppu19y1vod0, 37gw14qso08iq31lr2gerhb84, 1ufzkfjcl53jun67ctdkxv3tg, 1id5av4i7p6tmhf1vuigvlmvo, 7plnzzirl3q10vucy37p7b6ui, 2ppvf1ywd1mxum1lgnn2pubdg, 1evsz02au0pu4a1tmzn5s27hm",3877418775,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308595,2,32,1,0,0,zjawy6qdzk3y69v5pa3zl2cb,1,0,0,2022-10-28T18:01:23.827Z,2022-10-28T18:01:26Z,3877475451,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308591,2,32,1,0,0,z9phg19papi9f5fd6qxzr836,1,0,0,2022-10-28T18:01:23.827Z,2022-10-28T18:01:23Z,3877475445,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308613,3,1,1,0,0,zjawy6qdzk3y69v5pa3zl2cb,1,50,49.7,2022-10-28T18:01:23.927Z,2022-10-28T19:03:31Z,3877475537,279,S,3877475529,140,33.6,3877475533,212,19.8,3877475535,213,3.7,3877475531,141,35.3,3877475527,56,Back,,,,,,,c78t1bgro2lh7gvw8rwi6p239,G. Plet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308647,4,1,1,0,3,zjawy6qdzk3y69v5pa3zl2cb,1,40,42.1,2022-10-28T18:01:26.958Z,2022-10-28T18:56:27Z,3877475715,213,1.8,3877475711,141,57.5,3877475707,56,Back,3877475709,140,37.5,3877475713,212,10.8,,,,,,,,,,a49duk4f5m5zmyvwht0ikal05,T. Overtoom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478347567,471,1,1,0,4,zjawy6qdzk3y69v5pa3zl2cb,1,39.6,59.7,2022-10-28T18:01:27.827Z,2022-10-28T18:56:40Z,3877681953,141,91.5,3877681957,213,1.4,3877681949,56,Back,3877681951,140,42.1,3877681955,212,21.8,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308667,5,1,1,0,8,zjawy6qdzk3y69v5pa3zl2cb,1,37.7,88.6,2022-10-28T18:01:32.046Z,2022-10-28T18:01:33Z,3877475805,56,Back,3877475809,141,63.7,3877475813,213,4.8,3877475811,212,17.0,3877475807,140,38.8,,,,,,,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308707,6,1,1,0,9,zjawy6qdzk3y69v5pa3zl2cb,1,38.9,63.3,2022-10-28T18:01:33.598Z,2022-10-28T18:01:36Z,3877475963,140,41.5,3877475967,212,14.9,3877475961,56,Back,3877475969,213,4.9,3877475965,141,41.8,,,,,,,,,,m10ml783dkbr4i0fpb06cm3t,A. Najah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2478308731,7,1,1,0,12,zjawy6qdzk3y69v5pa3zl2cb,0,44.4,48.4,2022-10-28T18:01:36.574Z,2022-10-28T18:56:54Z,3877476049,56,Left,3877476057,213,0.8,3877476053,141,100.0,3877476047,155,,3877476055,212,51.0,3877476059,1,,3877476051,140,79.2,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
