id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,assist,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,keyPass,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId
2448080799,6,43,1,0,19,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-08-19T18:01:27.567Z,2022-08-19T18:01:31Z,3716850029,144,50,3716849739,56,Center,3716849741,286,0,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080819,7,4,1,0,20,ch82doz9w9t1sw9ae3a4ffh0j,1,57.5,35.8,2022-08-19T18:01:28.703Z,2022-08-19T18:01:30Z,3716849823,13,,3716849831,286,,3716849967,233,6,3716849829,265,,3716849827,152,,3716849825,56,Center,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080831,6,4,1,0,20,z9phg19papi9f5fd6qxzr836,0,42.5,64.2,2022-08-19T18:01:28.704Z,2022-08-19T18:01:30Z,3716849893,13,,3716850003,233,7,3716849901,265,,3716849903,285,,3716849899,152,,3716849897,56,Back,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080913,8,1,1,0,25,ch82doz9w9t1sw9ae3a4ffh0j,1,56.1,35.5,2022-08-19T18:01:33.536Z,2022-08-19T19:01:27Z,3716850289,1,,3716850277,152,,3716850281,140,54.5,3716850279,56,Left,3716850287,213,1.6,3716850285,212,35.6,3716850275,5,,3716850283,141,87.8,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080925,9,1,1,0,26,ch82doz9w9t1sw9ae3a4ffh0j,1,54.5,87.8,2022-08-19T18:01:34.607Z,2022-08-19T18:01:37Z,3716850381,212,11.4,3716850379,141,93.8,3716850377,140,64.6,3716850375,56,Left,3716850385,213,0.4,,,,,,,,,,ealh7n21gctxxw5ol3l3yxzze,Y. Leliendal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080959,10,1,1,0,29,ch82doz9w9t1sw9ae3a4ffh0j,1,64.6,93.8,2022-08-19T18:01:36.974Z,2022-08-19T18:01:40Z,3716850591,141,75.9,3716850593,212,14.9,3716850587,56,Center,3716850589,140,56.4,3716850595,213,4.1,,,,,,,,,,enyk37znns1ie2djrh4y3uck4,G. Felicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080993,11,1,1,0,32,ch82doz9w9t1sw9ae3a4ffh0j,1,57.1,69.6,2022-08-19T18:01:40.847Z,2022-08-19T18:01:44Z,3716850783,213,4.9,3716850781,212,17.9,3716850779,141,43.7,3716850777,140,60.2,3716850775,56,Center,,,,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448080997,12,3,1,0,36,ch82doz9w9t1sw9ae3a4ffh0j,0,56.7,51.2,2022-08-19T18:01:43.998Z,2022-08-19T18:01:48Z,3716850813,286,,3716850811,56,Center,3716851071,233,7,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081033,7,7,1,0,36,z9phg19papi9f5fd6qxzr836,1,43.3,48.8,2022-08-19T18:01:43.999Z,2022-08-19T18:01:48Z,3716851017,233,12,3716851005,285,,3716851003,56,Back,,,,,,,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081035,8,49,1,0,38,z9phg19papi9f5fd6qxzr836,1,51.6,42.2,2022-08-19T18:01:46.819Z,2022-08-19T18:01:47Z,,,,,,,,,,,,,,,,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081067,9,1,1,0,40,z9phg19papi9f5fd6qxzr836,1,52.7,37,2022-08-19T18:01:48.399Z,2022-08-19T18:01:51Z,3716851191,212,18.1,3716851187,140,58.7,3716851189,141,12.0,3716851193,213,5.1,3716851185,56,Right,,,,,,,,,,70qjuubp69zw3d3p0hvunmi8l,S. Longo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081077,10,1,1,0,43,z9phg19papi9f5fd6qxzr836,1,61.7,9.2,2022-08-19T18:01:51.368Z,2022-08-19T18:01:52Z,3716851253,212,11.8,3716851251,141,8.2,3716851249,140,50.5,3716851255,213,3.2,3716851247,56,Right,,,,,,,,,,1tmihr54maqj0h7785cg9ez56,M. Suray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081089,11,1,1,0,44,z9phg19papi9f5fd6qxzr836,0,50.5,8.2,2022-08-19T18:01:52.448Z,2022-08-19T18:01:53Z,3716851319,212,10.2,3716851317,141,7.1,3716851315,140,60.2,3716851309,56,Right,3716851321,213,6.2,,,,,,,,,,9pqchkq64o53knk75ruq5g3x1,M. Savastano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081091,13,8,1,0,46,ch82doz9w9t1sw9ae3a4ffh0j,1,27.1,89.9,2022-08-19T18:01:54.049Z,2022-08-19T18:01:54Z,3716851325,56,Back,,,,,,,,,,,,,,,,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081101,14,49,1,0,47,ch82doz9w9t1sw9ae3a4ffh0j,1,32.3,85.4,2022-08-19T18:01:55.551Z,2022-08-19T18:01:55Z,,,,,,,,,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081187,15,1,1,0,48,ch82doz9w9t1sw9ae3a4ffh0j,1,32.3,85.4,2022-08-19T18:01:56.014Z,2022-08-19T18:02:04Z,3716851861,213,5.2,3716851853,56,Right,3716851849,155,,3716851857,141,13.4,3716851851,196,,3716851859,212,56.4,3716851863,1,,3716851855,140,58.9,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081219,12,4,1,0,54,z9phg19papi9f5fd6qxzr836,1,43.6,79.8,2022-08-19T18:02:02.734Z,2022-08-19T18:11:53Z,3716894833,10,,3716852025,233,16,3716851993,286,,3716851987,56,Back,3716851989,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081193,16,4,1,0,54,ch82doz9w9t1sw9ae3a4ffh0j,0,56.4,20.2,2022-08-19T18:02:02.735Z,2022-08-19T18:02:07Z,3716851895,152,,3716851897,285,,3716851891,10,,3716852051,233,12,3716851893,56,Right,,,,,,,,,,enyk37znns1ie2djrh4y3uck4,G. Felicia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081309,13,1,1,1,2,z9phg19papi9f5fd6qxzr836,1,38.9,78.4,2022-08-19T18:02:10.034Z,2022-08-19T18:02:13Z,3716852403,141,52.8,3716852401,140,31.6,3716852399,56,Back,3716852407,213,4.3,3716852397,152,,3716852395,5,,3716852405,212,19.0,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081379,14,1,1,1,5,z9phg19papi9f5fd6qxzr836,1,32.5,50.9,2022-08-19T18:02:13.462Z,2022-08-19T18:02:18Z,3716852807,212,17.9,3716852801,56,Back,3716852803,140,31.8,3716852809,213,4.7,3716852805,141,24.6,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081381,15,61,1,1,10,z9phg19papi9f5fd6qxzr836,0,30.5,24.4,2022-08-19T18:02:18.175Z,2022-08-19T18:02:51Z,3716852813,56,Back,,,,,,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081385,17,49,1,1,10,ch82doz9w9t1sw9ae3a4ffh0j,1,68.2,80.5,2022-08-19T18:02:18.782Z,2022-08-19T18:02:18Z,,,,,,,,,,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081423,18,1,1,1,13,ch82doz9w9t1sw9ae3a4ffh0j,1,78.5,64.2,2022-08-19T18:02:20.958Z,2022-08-19T18:03:20Z,3716853019,213,5.4,3716853017,212,15.0,3716853011,56,Center,3716853015,141,46.9,3716856341,22,,3716853013,140,87.3,3716856339,154,,3716856337,210,16,dodkgckgbecal0vivr1jf0hzo,M. Rijks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448081475,20,16,1,1,14,ch82doz9w9t1sw9ae3a4ffh0j,1,88.3,44.9,2022-08-19T18:02:22.055Z,2022-08-19T18:03:21Z,3716856399,102,53.3,3716856403,214,,3716854687,20,,3716856393,154,,3716853291,56,Center,3716856391,29,,3716854695,375,01:13.439,3716853287,22,,4lsj3yc6adimhltkab6tzfj84,D. Versluis,,3716856401,103,8.9,3716854691,374,2022-08-19 19:02:21.289,3716856395,55,18,3716856389,76,3716853289,17,3716856407,230,93.2,3716856411,231,46.8,,,,,,,,,,
2448081471,19,43,1,1,14,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2022-08-19T18:02:22.718Z,2022-08-19T18:02:28Z,3716853267,56,Center,3716853269,286,0,3716853419,144,7,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082035,16,1,1,1,52,z9phg19papi9f5fd6qxzr836,1,50.2,50.1,2022-08-19T18:03:00.138Z,2022-08-19T18:03:03Z,3716856239,141,36.3,3716856245,279,G,3716856237,140,27.5,3716856241,212,25.6,3716856235,56,Back,3716856243,213,3.5,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082117,17,1,1,1,55,z9phg19papi9f5fd6qxzr836,0,28.9,37.1,2022-08-19T18:03:03.289Z,2022-08-19T18:03:09Z,3716856703,212,56.1,3716856707,1,,3716856695,155,,3716856701,141,85.4,3716856705,213,0.6,3716856697,56,Left,3716856699,140,72.2,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082137,21,8,1,2,2,ch82doz9w9t1sw9ae3a4ffh0j,1,18.7,7.1,2022-08-19T18:03:10.494Z,2022-08-19T18:03:10Z,3716856779,56,Back,,,,,,,,,,,,,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082337,18,5,1,2,3,z9phg19papi9f5fd6qxzr836,1,80.8,101.3,2022-08-19T18:03:11.231Z,2022-08-19T18:52:10Z,3716857799,233,22,3716857785,347,,3716857781,56,Left,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082161,22,5,1,2,3,ch82doz9w9t1sw9ae3a4ffh0j,0,19.2,-1.3,2022-08-19T18:03:11.231Z,2022-08-19T18:03:23Z,3716857807,233,18,3716856883,347,,3716856881,56,Back,,,,,,,,,,,,,,,,ah3d8xugrx3pqaqxcmg06iyok,D. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082359,19,1,1,2,14,z9phg19papi9f5fd6qxzr836,1,81.8,100,2022-08-19T18:03:22.713Z,2022-08-19T18:03:24Z,3716857929,107,,3716857933,140,77.3,3716857935,141,85.3,3716857931,56,Left,3716857937,212,12.0,3716857939,213,4.3,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082381,20,1,1,2,16,z9phg19papi9f5fd6qxzr836,1,77.3,85.3,2022-08-19T18:03:24.656Z,2022-08-19T18:03:26Z,3716858053,140,88.9,3716858055,141,91.1,3716858059,213,0.3,3716858057,212,12.8,3716858051,56,Left,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082433,21,1,1,2,18,z9phg19papi9f5fd6qxzr836,1,88.9,91.1,2022-08-19T18:03:26.063Z,2022-08-19T18:03:28Z,3716858341,213,4.6,3716858335,140,88.0,3716858333,56,Left,3716858339,212,6.6,3716858337,141,81.5,,,,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082449,22,1,1,2,20,z9phg19papi9f5fd6qxzr836,1,87.2,82.3,2022-08-19T18:03:28.353Z,2022-08-19T18:03:29Z,3716858443,213,2.0,3716858441,212,4.0,3716858435,56,Left,3716858437,140,85.5,3716858439,141,87.5,,,,,,,,,,cktdin60q1omaa4gmjp08o76y,B. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082475,23,1,1,2,21,z9phg19papi9f5fd6qxzr836,1,85.5,87.5,2022-08-19T18:03:29.375Z,2022-08-19T18:03:30Z,3716858563,141,83.6,3716858559,56,Left,3716858565,212,8.1,3716858567,213,3.5,3716858561,140,78.2,,,,,,,,,,cjuzhcgsj4mwwr4evn823hivp,Elso Brito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082495,24,1,1,2,22,z9phg19papi9f5fd6qxzr836,0,78.2,83.6,2022-08-19T18:03:30.083Z,2022-08-19T18:03:31Z,3716858655,141,82.0,3716858651,56,Left,3716858657,212,6.0,3716858659,213,6.1,3716858653,140,83.8,,,,,,,,,,dsgea9ruo8blm2ppu19y1vod0,B. Reemst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082497,23,61,1,2,23,ch82doz9w9t1sw9ae3a4ffh0j,0,16.9,17.1,2022-08-19T18:03:31.022Z,2022-08-19T18:03:31Z,3716858661,56,Back,,,,,,,,,,,,,,,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082559,25,43,1,2,26,z9phg19papi9f5fd6qxzr836,1,0,0,2022-08-19T18:03:34.456Z,2022-08-19T18:52:23Z,3717049711,144,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082561,24,4,1,2,26,ch82doz9w9t1sw9ae3a4ffh0j,1,14.3,18.2,2022-08-19T18:03:34.606Z,2022-08-19T18:03:37Z,3716858913,56,Back,3716858917,265,,3716858911,13,,3716858919,285,,3716859157,233,26,3716858915,152,,,,,,,,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082601,26,4,1,2,26,z9phg19papi9f5fd6qxzr836,0,85.7,81.8,2022-08-19T18:03:34.607Z,2022-08-19T18:55:43Z,3716859119,13,,3716859123,152,,3716859125,265,,3716859121,56,Left,3716859127,286,,3716859165,233,24,,,,,,,31u2tk3aha04kwphoucf4ze5m,J. van der Avert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082773,25,1,1,2,45,ch82doz9w9t1sw9ae3a4ffh0j,0,13,18.2,2022-08-19T18:03:53.215Z,2022-08-19T19:02:40Z,3716860051,152,,3716860057,141,48.8,3716860059,212,68.0,3716860239,189,,3716860055,140,74.7,3716860241,1,,3716860061,213,0.3,3716860053,56,Center,790v7fu7f2s40e160mlrb6dt6,C. Raatsie,,3716860047,5,,3716860049,155,,,,,,,,,,,,,,,,,,,,,,,,
2448082857,27,1,1,2,50,z9phg19papi9f5fd6qxzr836,1,23,36.7,2022-08-19T18:03:58.357Z,2022-08-19T18:12:38Z,3716860513,141,25.8,3716860511,140,26.5,3716860517,213,5.2,3716860509,56,Back,3716860515,212,8.3,3716860507,3,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082863,28,49,1,2,50,z9phg19papi9f5fd6qxzr836,1,26.5,25.8,2022-08-19T18:03:58.798Z,2022-08-19T18:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082879,29,1,1,2,51,z9phg19papi9f5fd6qxzr836,0,26.5,25.8,2022-08-19T18:03:59.441Z,2022-08-19T18:52:47Z,3716860639,213,0.6,3716860633,140,33.3,3716860637,212,8.5,3716860631,56,Back,3716860635,141,32.5,,,,,,,,,,4d9yng69t6qbzfukdhcp0j1ii,A. El Azzouzi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082851,26,49,1,2,53,ch82doz9w9t1sw9ae3a4ffh0j,1,64.1,57.9,2022-08-19T18:04:01.582Z,2022-08-19T18:04:01Z,,,,,,,,,,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082861,27,50,1,2,54,ch82doz9w9t1sw9ae3a4ffh0j,1,65.1,57.5,2022-08-19T18:04:02.126Z,2022-08-19T18:04:05Z,3716860537,286,,3716860795,233,30,3716860535,56,Center,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082907,30,7,1,2,54,z9phg19papi9f5fd6qxzr836,0,34.9,42.5,2022-08-19T18:04:02.127Z,2022-08-19T18:04:05Z,3716860761,285,,3716860779,233,27,3716860759,56,Back,,,,,,,,,,,,,,,,6gzpefxqcz2v4z95bnecilfpx,J. Schuurman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082935,28,1,1,2,57,ch82doz9w9t1sw9ae3a4ffh0j,1,56.3,51.9,2022-08-19T18:04:05.246Z,2022-08-19T18:04:06Z,3716860923,141,37.9,3716860919,56,Center,3716860917,3,,3716860921,140,60.5,3716860927,213,5.1,3716860925,212,10.5,,,,,,,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082939,29,49,1,2,58,ch82doz9w9t1sw9ae3a4ffh0j,1,59.3,36.4,2022-08-19T18:04:06.846Z,2022-08-19T18:04:07Z,,,,,,,,,,,,,,,,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448082977,30,1,1,2,59,ch82doz9w9t1sw9ae3a4ffh0j,1,59.3,36.4,2022-08-19T18:04:06.990Z,2022-08-19T18:04:09Z,3716861127,213,3.7,3716861121,140,47.0,3716861125,212,15.5,3716861123,141,23.9,3716861119,56,Back,,,,,,,,,,df5rxx2r305pdtf28967fuxyi,A. Lottin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
