id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,assist,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2451077289,7,7,1,0,12,zjawy6qdzk3y69v5pa3zl2cb,0,93.4,7.5,2022-08-26T18:01:38.614Z,2022-08-26T18:01:40Z,3732713649,286,,3732713645,56,Right,3732713701,233,4,,,,,,,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077283,3,61,1,0,12,b94pf87be9ojdgnrs5mst80un,1,8.2,92.1,2022-08-26T18:01:39.095Z,2022-08-26T18:01:39Z,3732713625,56,Back,,,,,,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077341,5,3,1,0,15,b94pf87be9ojdgnrs5mst80un,0,18.7,94.2,2022-08-26T18:01:42.483Z,2022-08-26T18:01:43Z,3732713887,56,Back,3732713889,285,,3732713933,211,,,,,,,,,,,,,,,,,5517jd2zp30rsts1hwz6p71uc,B. Van Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077333,8,49,1,0,16,zjawy6qdzk3y69v5pa3zl2cb,1,90.1,6.2,2022-08-26T18:01:42.645Z,2022-08-26T18:01:42Z,,,,,,,,,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077345,9,3,1,0,16,zjawy6qdzk3y69v5pa3zl2cb,0,89.8,5.8,2022-08-26T18:01:43.334Z,2022-08-26T18:01:48Z,3732714249,233,6,3732713907,56,Right,3732713909,286,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077393,6,7,1,0,16,b94pf87be9ojdgnrs5mst80un,1,10.2,94.2,2022-08-26T18:01:43.335Z,2022-08-26T18:01:48Z,3732714227,233,9,3732714223,56,Back,3732714225,285,,,,,,,,,,,,,,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077379,10,1,1,0,17,zjawy6qdzk3y69v5pa3zl2cb,0,95.8,4.3,2022-08-26T18:01:44.502Z,2022-08-26T18:01:46Z,3732714101,140,90.1,3732714099,56,Center,3732714109,1,,3732714107,213,1.7,3732714103,141,63.7,3732714097,155,,3732714105,212,40.8,3732714095,2,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077421,7,12,1,0,21,b94pf87be9ojdgnrs5mst80un,1,11.9,36.6,2022-08-26T18:01:48.099Z,2022-08-26T18:01:50Z,3732714343,140,16.2,3732714347,212,7.8,3732714341,56,Back,3732714359,15,,3732714345,141,27.3,3732714349,213,5.3,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077443,11,15,1,0,23,zjawy6qdzk3y69v5pa3zl2cb,1,79.8,69.1,2022-08-26T18:01:49.750Z,2022-08-26T18:02:02Z,3732715097,103,8.9,3732715107,147,52.0,3732715101,328,,3732715131,233,8,3732714471,56,Center,3732715099,215,,3732714467,22,,3732715103,458,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,3732715093,76,3732715095,102,53.6,3732715105,146,98.9,3732714673,72,3732714469,18,,,,,,,,,,,,,,,,,,,,
2451077515,8,10,1,0,23,b94pf87be9ojdgnrs5mst80un,1,2.9,46.6,2022-08-26T18:01:49.850Z,2022-08-26T18:01:59Z,3732714865,174,,3732714875,182,,3732714869,180,,3732714925,233,11,3732714879,56,Back,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077535,9,52,1,0,33,b94pf87be9ojdgnrs5mst80un,1,2.2,44.5,2022-08-26T18:02:00.339Z,2022-08-26T18:02:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077653,10,1,1,0,39,b94pf87be9ojdgnrs5mst80un,1,14.8,43.7,2022-08-26T18:02:06.292Z,2022-08-26T18:02:10Z,3732715657,140,63.1,3732715667,213,5.9,3732715665,212,55.8,3732715655,56,Right,3732715651,199,,3732715661,141,9.5,3732715669,1,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077697,11,1,1,0,43,b94pf87be9ojdgnrs5mst80un,1,63.1,9.5,2022-08-26T18:02:10.035Z,2022-08-26T18:02:13Z,3732715877,213,2.6,3732715873,141,12.9,3732715875,212,4.6,3732715867,3,,3732715869,56,Right,3732715871,140,59.3,,,,,,,8im7pgnph2au11blma5pewe09,M. Kaars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077725,12,1,1,0,47,b94pf87be9ojdgnrs5mst80un,0,59,8.5,2022-08-26T18:02:13.619Z,2022-08-26T18:02:15Z,3732716025,141,4.0,3732716033,213,4.7,3732716021,140,59.0,3732716027,212,3.1,3732716015,56,Right,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077767,13,49,1,0,49,zjawy6qdzk3y69v5pa3zl2cb,1,53.7,96,2022-08-26T18:02:15.655Z,2022-08-26T18:02:39Z,,,,,,,,,,,,,,,,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077757,12,61,1,0,50,zjawy6qdzk3y69v5pa3zl2cb,0,53.7,96,2022-08-26T18:02:16.909Z,2022-08-26T18:02:37Z,3732716185,56,Left,,,,,,,,,,,,,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077793,14,5,1,0,52,zjawy6qdzk3y69v5pa3zl2cb,0,66.7,101.8,2022-08-26T18:02:18.680Z,2022-08-26T18:02:31Z,3732717403,233,14,3732716353,56,Left,3732716355,347,,,,,,,,,,,,,,,,,blu3rrhzier5ivp5p9u78448a,K. Blommestijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077863,14,5,1,0,52,b94pf87be9ojdgnrs5mst80un,1,33.3,-1.8,2022-08-26T18:02:18.680Z,2022-08-26T18:25:39Z,3732716693,56,Back,3732717395,233,14,3732716695,347,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451077845,13,43,1,0,55,b94pf87be9ojdgnrs5mst80un,1,0,0,2022-08-26T18:02:22.531Z,2022-08-26T18:07:22Z,3732716617,56,Back,3732742149,144,61,,,,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078161,15,1,1,1,12,b94pf87be9ojdgnrs5mst80un,1,40,0,2022-08-26T18:02:38.708Z,2022-08-26T18:02:41Z,3732718215,141,7.7,3732718213,140,19.8,3732718217,212,22.2,3732718221,1,,3732718219,213,2.8,3732718211,56,Back,3732718209,107,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078211,16,1,1,1,15,b94pf87be9ojdgnrs5mst80un,1,20,9.1,2022-08-26T18:02:41.859Z,2022-08-26T18:02:44Z,3732718411,140,3.5,3732718409,56,Back,3732718415,212,30.0,3732718417,213,2.2,3732718413,141,45.1,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078303,17,1,1,1,18,b94pf87be9ojdgnrs5mst80un,1,5.3,46.4,2022-08-26T18:02:44.691Z,2022-08-26T18:02:49Z,3732718883,212,31.9,3732718877,56,Back,3732718885,213,1.2,3732718881,141,90.3,3732718879,140,16.0,,,,,,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078377,18,1,1,1,23,b94pf87be9ojdgnrs5mst80un,0,16,92,2022-08-26T18:02:49.652Z,2022-08-26T18:02:52Z,3732719273,213,5.8,3732719265,56,Center,3732719275,1,,3732719267,140,54.0,3732719263,155,,3732719271,212,45.5,3732719269,141,59.9,,,,2rlckdzkm4d6dsqwutkvhm95h,R. van der Meer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078387,15,8,1,1,25,zjawy6qdzk3y69v5pa3zl2cb,1,42.6,38.5,2022-08-26T18:02:52.455Z,2022-08-26T18:02:52Z,3732719333,15,,3732719309,56,Back,,,,,,,,,,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078419,16,49,1,1,27,zjawy6qdzk3y69v5pa3zl2cb,1,38.4,60.6,2022-08-26T18:02:54.200Z,2022-08-26T18:04:58Z,,,,,,,,,,,,,,,,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078491,17,1,1,1,27,zjawy6qdzk3y69v5pa3zl2cb,0,38.4,60.6,2022-08-26T18:02:54.456Z,2022-08-26T18:04:59Z,3732719797,212,45.1,3732719793,141,84.2,3732719801,1,,3732719791,140,78.5,3732719789,56,Left,3732719787,157,,3732719799,213,0.4,,,,da3d2iu2j4yb7q1ag063mu44q,J. Mulder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078543,19,1,1,1,32,b94pf87be9ojdgnrs5mst80un,1,20.9,14.7,2022-08-26T18:02:58.675Z,2022-08-26T18:03:00Z,3732719961,140,29.9,3732719959,56,Back,3732719969,1,,3732719967,213,5.9,3732719963,141,8.5,3732719957,157,,3732719965,212,10.3,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078547,20,49,1,1,33,b94pf87be9ojdgnrs5mst80un,1,29.9,8.5,2022-08-26T18:03:00.114Z,2022-08-26T18:03:00Z,,,,,,,,,,,,,,,,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078613,21,1,1,1,34,b94pf87be9ojdgnrs5mst80un,1,29.9,8.5,2022-08-26T18:03:00.563Z,2022-08-26T18:03:04Z,3732720325,141,32.7,3732720329,213,2.5,3732720323,140,8.0,3732720327,212,28.3,3732720321,56,Back,,,,,,,,,,2pzdedlktluxyj6sq2cd19e51,B. van Vlerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078649,22,1,1,1,37,b94pf87be9ojdgnrs5mst80un,1,10,31.6,2022-08-26T18:03:03.908Z,2022-08-26T18:03:06Z,3732720505,56,Center,3732720513,212,49.5,3732720517,213,0.1,3732720503,155,,3732720507,140,57.1,3732720511,141,35.8,3732720521,1,,,,,2psxvq4l1g9fzgt00cfks96fp,M. Havekotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078661,23,44,1,1,39,b94pf87be9ojdgnrs5mst80un,1,57,41.5,2022-08-26T18:03:05.972Z,2022-08-26T18:05:31Z,3732720585,286,,3732720765,233,18,3732720583,56,Center,,,,,,,,,,,,,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078691,18,44,1,1,39,zjawy6qdzk3y69v5pa3zl2cb,0,43,58.5,2022-08-26T18:03:05.973Z,2022-08-26T18:03:08Z,3732720791,233,23,3732720729,56,Back,3732720733,285,,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078683,24,1,1,1,39,b94pf87be9ojdgnrs5mst80un,0,57.1,35.8,2022-08-26T18:03:06.500Z,2022-08-26T18:03:14Z,3732721279,168,,3732720691,212,22.5,3732720685,56,Center,3732720683,3,,3732720687,140,77.9,3732720693,213,0.2,3732720689,141,44.0,,,,48wvdjjo0z1j2bac42n9t5jv9,H. Lorentzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078721,19,49,1,1,43,zjawy6qdzk3y69v5pa3zl2cb,1,20.6,48.8,2022-08-26T18:03:09.672Z,2022-08-26T18:04:42Z,,,,,,,,,,,,,,,,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078745,20,1,1,1,43,zjawy6qdzk3y69v5pa3zl2cb,1,20.6,48.8,2022-08-26T18:03:09.945Z,2022-08-26T18:04:43Z,3732721033,56,Back,3732721037,141,35.1,3732721035,140,32.2,3732721039,212,15.3,3732721041,213,5.6,,,,,,,,,,8l31bne12p5cp51o46h92zjrp,R. Koeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078793,21,1,1,1,44,zjawy6qdzk3y69v5pa3zl2cb,1,32.2,35.1,2022-08-26T18:03:11.143Z,2022-08-26T18:05:19Z,3732721349,213,1.7,3732721345,212,24.7,3732721337,140,29.4,3732721335,56,Back,3732721341,141,71.1,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078849,22,1,1,1,48,zjawy6qdzk3y69v5pa3zl2cb,1,36.2,75,2022-08-26T18:03:15.239Z,2022-08-26T18:03:19Z,3732721665,213,0.5,3732721663,212,18.3,3732721657,56,Left,3732721659,140,51.5,3732721661,141,87.8,,,,,,,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078977,23,1,1,1,52,zjawy6qdzk3y69v5pa3zl2cb,1,58.4,86.3,2022-08-26T18:03:19.433Z,2022-08-26T18:03:27Z,3732722353,141,8.0,3732722357,213,4.9,3732722347,196,,3732722345,155,,3732722355,212,54.7,3732722351,140,70.5,3732722349,56,Right,3732722359,1,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079009,24,1,1,2,1,zjawy6qdzk3y69v5pa3zl2cb,1,68.4,5.5,2022-08-26T18:03:27.624Z,2022-08-26T18:03:29Z,3732722503,56,Back,3732722507,141,13.5,3732722505,140,47.4,3732722511,213,2.9,3732722509,212,22.7,,,,,,,,,,ag4gnhbvomc0q9ohvkyroftas,Y. Liesdek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079077,25,1,1,2,3,zjawy6qdzk3y69v5pa3zl2cb,1,47.4,13.5,2022-08-26T18:03:29.832Z,2022-08-26T18:03:33Z,3732722851,213,2.0,3732722843,56,Back,3732722847,141,41.9,3732722845,140,38.1,3732722849,212,21.6,,,,,,,,,,476jyuzjm08o0d5g3t4nh1cyd,M. Apau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079113,26,1,1,2,7,zjawy6qdzk3y69v5pa3zl2cb,1,38.3,49.4,2022-08-26T18:03:33.816Z,2022-08-26T18:03:35Z,3732723069,140,44.4,3732723071,141,88.7,3732723075,213,1.3,3732723067,56,Back,3732723073,212,27.5,,,,,,,,,,1qqqigufis9zdf4mdqt6mgfl5,Ö. Aktaş,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079201,27,1,1,2,9,zjawy6qdzk3y69v5pa3zl2cb,1,45.5,88.9,2022-08-26T18:03:35.689Z,2022-08-26T18:03:43Z,3732723523,213,6.3,3732723527,1,,3732723507,155,,3732723517,141,87.1,3732723513,140,89.2,3732723521,212,45.9,3732723509,56,Left,,,,5wg2ysvwk3q67osv2nnbav4yx,T. Oude Kotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079211,28,50,1,2,16,zjawy6qdzk3y69v5pa3zl2cb,1,84,71.5,2022-08-26T18:03:43.001Z,2022-08-26T18:03:46Z,3732723547,286,,3732723759,233,25,3732723545,56,Center,,,,,,,,,,,,,,,,4j7mtyvi7jg9e4ontiyt9vwbu,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079255,25,7,1,2,16,b94pf87be9ojdgnrs5mst80un,1,16,28.5,2022-08-26T18:03:43.002Z,2022-08-26T18:03:45Z,3732723739,285,,3732723751,233,28,3732723737,56,Back,,,,,,,,,,,,,,,,zihddqvp0sjni8stcio8bgmh,F. Van Den Eynden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079259,26,49,1,2,18,b94pf87be9ojdgnrs5mst80un,1,29,38.3,2022-08-26T18:03:45.267Z,2022-08-26T18:03:45Z,,,,,,,,,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079283,27,3,1,2,19,b94pf87be9ojdgnrs5mst80un,1,24.6,37.2,2022-08-26T18:03:46.073Z,2022-08-26T18:03:47Z,3732723903,233,29,3732723883,56,Back,3732723885,285,,,,,,,,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079265,29,45,1,2,19,zjawy6qdzk3y69v5pa3zl2cb,0,75.4,62.8,2022-08-26T18:03:46.073Z,2022-08-26T18:03:48Z,3732723787,286,,3732723935,233,27,3732723785,56,Center,,,,,,,,,,,,,,,,61wt62anweh75oguqg0vbozu2,A. Bensabouh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079371,28,1,1,2,20,b94pf87be9ojdgnrs5mst80un,1,28.7,44.9,2022-08-26T18:03:47.459Z,2022-08-26T18:03:53Z,3732724329,141,64.5,3732724331,212,15.6,3732724325,56,Back,3732724333,213,1.0,3732724327,140,36.5,,,,,,,,,,6qjbfua7nynaxrs5t8tygedp1,P. van Ooijen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
