id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,assist,qualifier/14/value,qualifier/10/value,qualifier/16/value
2540221913,9,1,1,0,14,dvmw7d6jb38qvv7e6ziwu0vyr,0,39.2,90.2,2023-04-28T18:03:42.658Z,2023-04-28T18:03:44Z,4232336843,213,2.0,4232336839,141,100.0,4232336837,140,35.9,4232336841,212,8.4,4232336835,56,Back,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221995,4,5,1,0,15,ch82doz9w9t1sw9ae3a4ffh0j,1,62.6,-1.6,2023-04-28T18:03:43.452Z,2023-04-28T18:47:16Z,4232337201,347,,4232337199,56,Right,4232337207,233,10,,,,,,,,,,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540221915,10,5,1,0,15,dvmw7d6jb38qvv7e6ziwu0vyr,0,37.4,101.6,2023-04-28T18:03:43.452Z,2023-04-28T18:03:50Z,4232336849,347,,4232336847,56,Back,4232337233,233,4,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222017,5,1,1,0,26,ch82doz9w9t1sw9ae3a4ffh0j,1,61,0,2023-04-28T18:03:54.786Z,2023-04-28T18:03:51Z,4232337329,140,44.1,4232337325,107,,4232337327,56,Back,4232337331,141,4.1,4232337335,213,2.9,4232337333,212,18.2,,,,,,,5nhideyjwp2347ryi1n9wfq50,D. Sanches Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222059,6,1,1,0,27,ch82doz9w9t1sw9ae3a4ffh0j,1,44,3.4,2023-04-28T18:03:56.241Z,2023-04-28T18:03:55Z,4232337563,141,6.2,4232337565,212,14.4,4232337561,140,30.4,4232337567,213,3.0,4232337559,56,Back,,,,,,,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222107,7,1,1,0,32,ch82doz9w9t1sw9ae3a4ffh0j,1,29.5,7,2023-04-28T18:04:00.402Z,2023-04-28T18:03:59Z,4232337837,213,2.4,4232337829,56,Back,4232337833,141,42.5,4232337839,1,,4232337835,212,35.7,4232337831,140,4.4,,,,,,,721sqdm51rybsfytf68tagq38,W. Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222195,8,1,1,0,36,ch82doz9w9t1sw9ae3a4ffh0j,1,6.1,42.4,2023-04-28T18:04:04.561Z,2023-04-28T18:04:05Z,4232338259,141,81.4,4232338255,56,Back,4232338257,140,11.4,4232338263,213,1.4,4232338261,212,27.1,,,,,,,,,,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222263,9,1,1,0,42,ch82doz9w9t1sw9ae3a4ffh0j,1,30.2,82,2023-04-28T18:04:10.274Z,2023-04-28T18:04:09Z,4232338575,140,32.6,4232338579,212,12.4,4232338577,141,64.2,4232338573,56,Back,4232338581,213,4.9,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222301,10,1,1,0,46,ch82doz9w9t1sw9ae3a4ffh0j,1,34.8,53.7,2023-04-28T18:04:14.498Z,2023-04-28T18:04:11Z,4232338801,213,3.9,4232338797,141,44.8,4232338799,212,8.9,4232338793,56,Back,4232338795,140,28.6,,,,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222403,11,1,1,0,48,ch82doz9w9t1sw9ae3a4ffh0j,1,28.4,44.5,2023-04-28T18:04:16.578Z,2023-04-28T18:04:18Z,4232339299,56,Back,4232339305,212,19.1,4232339301,140,29.6,4232339303,141,72.6,4232339307,213,1.5,,,,,,,,,,721sqdm51rybsfytf68tagq38,W. Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222429,12,1,1,0,55,ch82doz9w9t1sw9ae3a4ffh0j,1,28.1,69.3,2023-04-28T18:04:23.506Z,2023-04-28T18:04:21Z,4232339445,212,11.8,4232339441,140,20.6,4232339439,56,Back,4232339443,141,56.3,4232339447,213,4.0,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222473,13,1,1,0,57,ch82doz9w9t1sw9ae3a4ffh0j,1,22.7,60.8,2023-04-28T18:04:25.513Z,2023-04-28T18:04:30Z,4232339677,141,80.9,4232339679,212,14.4,4232339673,56,Back,4232339681,213,1.9,4232339675,140,18.4,,,,,,,,,,721sqdm51rybsfytf68tagq38,W. Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222477,14,1,1,0,57,ch82doz9w9t1sw9ae3a4ffh0j,0,10.3,84.8,2023-04-28T18:04:25.706Z,2023-04-28T18:04:27Z,4232339713,140,12.5,4232339787,286,,4232339719,213,0.1,4232339711,56,Back,4232339715,141,85.0,4232339783,233,11,4232339717,212,2.3,4232339709,155,,btrg844mxkl6kbn89s7aecj8q,G. Yah,4232339781,236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222483,11,74,1,0,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,75.9,7.7,2023-04-28T18:04:25.707Z,2023-04-28T18:04:27Z,4232339733,56,Right,4232339795,233,14,4232339735,285,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222499,12,5,1,0,59,dvmw7d6jb38qvv7e6ziwu0vyr,0,83.7,-1.7,2023-04-28T18:04:27.330Z,2023-04-28T18:47:17Z,4232518373,233,15,4232339815,56,Right,4232339817,347,,,,,,,,,,,,,,,,,ar47jfq139xyic4pvdhefduga,N. Bannis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222535,15,5,1,0,59,ch82doz9w9t1sw9ae3a4ffh0j,1,16.3,101.7,2023-04-28T18:04:27.330Z,2023-04-28T18:47:16Z,4232340009,347,,4232340007,56,Back,4232518337,233,12,,,,,,,,,,,,,,,,btrg844mxkl6kbn89s7aecj8q,G. Yah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222711,16,1,1,1,12,ch82doz9w9t1sw9ae3a4ffh0j,0,19.9,100,2023-04-28T18:04:40.300Z,2023-04-28T19:00:15Z,4232340993,56,Back,4232340997,141,93.6,4232340999,212,16.3,4232340991,107,,4232340995,140,34.6,4232341001,213,6.0,,,,,,,5i68y1yix8jho6hhje8drhic4,N. Held,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222703,13,1,1,1,13,dvmw7d6jb38qvv7e6ziwu0vyr,0,62.3,6.5,2023-04-28T18:04:41.290Z,2023-04-28T18:04:42Z,4232340909,3,,4232340917,141,18.0,4232340919,212,11.6,4232340913,56,Right,4232340921,213,0.7,4232340915,140,70.4,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540269503,447,1,1,1,16,ch82doz9w9t1sw9ae3a4ffh0j,1,27.5,74.7,2023-04-28T18:04:44.261Z,2023-04-28T19:04:54Z,4232595291,56,Back,4232595287,3,,4232595295,141,79.0,4232595299,213,0.8,4232595293,140,30.0,4232595297,212,3.9,,,,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222785,17,1,1,1,17,ch82doz9w9t1sw9ae3a4ffh0j,0,32.5,85.9,2023-04-28T18:04:45.522Z,2023-04-28T20:35:41Z,4232594509,236,,4232341403,213,4.6,4232341395,56,Back,4232341401,212,3.1,4232341399,141,81.4,4232594511,233,16,4232594515,286,,4232341397,140,32.2,a6vduk9b8pcf250he49x1vitw,T. Augustinus-Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222773,16,74,1,1,17,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.3,8.5,2023-04-28T18:04:45.523Z,2023-04-28T19:15:32Z,4232594561,233,17,4232594467,285,,4232341347,56,Right,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222739,14,49,1,1,18,dvmw7d6jb38qvv7e6ziwu0vyr,1,68.4,10.6,2023-04-28T18:04:46.993Z,2023-04-28T19:05:04Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222753,15,1,1,1,19,dvmw7d6jb38qvv7e6ziwu0vyr,0,66.8,10.2,2023-04-28T18:04:47.345Z,2023-04-28T18:05:17Z,4232341975,141,7.3,4232341973,140,66.0,4232341245,56,Right,4232341979,213,4.3,4232341977,212,2.1,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222775,17,49,1,1,21,dvmw7d6jb38qvv7e6ziwu0vyr,1,74.1,3.8,2023-04-28T18:04:49.385Z,2023-04-28T18:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222841,18,3,1,1,22,dvmw7d6jb38qvv7e6ziwu0vyr,0,78.3,4.9,2023-04-28T18:04:50.594Z,2023-04-28T18:04:55Z,4232341677,211,,4232341679,286,,4232341675,56,Right,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222787,18,43,1,1,27,ch82doz9w9t1sw9ae3a4ffh0j,1,0,0,2023-04-28T18:04:55.795Z,2023-04-28T18:04:55Z,4232341413,285,0,4232341713,144,45,4232341411,56,Back,,,,,,,,,,,,,,,,5i68y1yix8jho6hhje8drhic4,N. Held,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222967,19,5,1,1,34,dvmw7d6jb38qvv7e6ziwu0vyr,0,101.3,19.2,2023-04-28T18:05:02.577Z,2023-04-28T18:47:17Z,4232342343,346,,4232342375,233,19,4232342341,56,Right,,,,,,,,,,,,,,,,97p6b1r72br3soq4k7fpjnrl6,T. Persyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540222865,19,5,1,1,34,ch82doz9w9t1sw9ae3a4ffh0j,1,-1.3,80.8,2023-04-28T18:05:02.577Z,2023-04-28T18:05:07Z,4232342365,233,19,4232341817,346,,4232341813,56,Back,,,,,,,,,,,,,,,,5i68y1yix8jho6hhje8drhic4,N. Held,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223121,20,1,1,1,50,ch82doz9w9t1sw9ae3a4ffh0j,0,4.3,61,2023-04-28T18:05:19.226Z,2023-04-28T19:01:10Z,4232343085,1,,4232343081,212,67.9,4232343077,140,67.1,4232343089,74,,4232343083,213,0.2,4232343079,141,85.1,4232343073,124,,4232343075,56,Left,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223135,20,1,1,1,51,dvmw7d6jb38qvv7e6ziwu0vyr,0,35,12.6,2023-04-28T18:05:19.295Z,2023-04-28T18:05:19Z,4232343139,3,,4232343143,140,26.1,4232343149,213,3.2,4232343141,56,Back,4232343145,141,11.6,4232343147,212,9.4,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223171,21,1,1,1,53,dvmw7d6jb38qvv7e6ziwu0vyr,1,24.6,9.7,2023-04-28T18:05:21.611Z,2023-04-28T18:05:22Z,4232343365,141,15.5,4232343355,56,Back,4232343373,213,0.6,4232343359,140,29.7,4232343369,212,6.7,,,,,,,,,,1r67co8q0ktlqe5209xm6sxec,D. Dorenbosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223183,22,49,1,1,54,dvmw7d6jb38qvv7e6ziwu0vyr,1,29.7,15.9,2023-04-28T18:05:22.817Z,2023-04-28T18:05:23Z,,,,,,,,,,,,,,,,,,,,,,,,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223333,23,1,1,1,57,dvmw7d6jb38qvv7e6ziwu0vyr,1,38.3,13.8,2023-04-28T18:05:25.314Z,2023-04-28T18:18:51Z,4232344161,213,0.1,4232344155,140,73.7,4232344153,56,Right,4232344973,210,15,4232344317,4,,4232344975,154,,4232344157,141,21.0,4232344163,1,,3j368501ogr8mt2jdb7mby8h6,S. van Doorm,4232344151,155,1,4232344159,212,37.5,,,,,,,,,,,,,,,,,,,,,,,
2540223337,24,15,1,2,2,dvmw7d6jb38qvv7e6ziwu0vyr,1,89.8,31,2023-04-28T18:05:30.409Z,2023-04-28T18:18:51Z,4232344993,103,8.9,4232402901,233,22,4232344995,215,,4232344185,22,,4232344985,154,,4232344983,29,,4232344999,147,46.4,4232344189,56,Center,c3j7ddqg0yzporam6gieibgiy,C. Brym,4232344991,102,,4232344987,55,23,47.1,4232344473,20,4232344981,80,4232344997,146,98.4,4232344187,63,,,,,,,,,,,,,
2540223345,22,10,1,2,2,ch82doz9w9t1sw9ae3a4ffh0j,1,2.3,56.3,2023-04-28T18:05:30.509Z,2023-04-28T18:18:52Z,4232402919,233,24,4232344251,56,Back,4232353661,177,,4232344247,178,,4232344249,182,,,,,,,,,,,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223489,23,1,1,2,16,ch82doz9w9t1sw9ae3a4ffh0j,1,12.9,56.6,2023-04-28T18:05:44.274Z,2023-04-28T18:05:41Z,4232344925,123,,4232344929,140,22.4,4232344939,189,,4232344933,212,25.4,4232344927,56,Back,4232344931,141,90.9,4232344935,213,1.2,,,,deb7ysp5fwiouttlarstuxgyc,K. Gadellaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223517,24,1,1,2,17,ch82doz9w9t1sw9ae3a4ffh0j,1,33.9,91.4,2023-04-28T18:05:45.858Z,2023-04-28T19:14:50Z,4232345125,140,51.8,4232345129,212,21.5,4232345127,141,75.9,4232345123,56,Center,4232345131,213,5.8,,,,,,,,,,5i68y1yix8jho6hhje8drhic4,N. Held,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223591,26,1,1,2,19,ch82doz9w9t1sw9ae3a4ffh0j,1,49.7,53.4,2023-04-28T18:05:47.370Z,2023-04-28T19:15:01Z,4232345425,140,49.0,4232345429,212,2.2,4232345427,141,56.4,4232345423,56,Back,4232345431,213,1.9,,,,,,,,,,1s1c0w7we8oouklrwshie0iz8,R. El Arguioui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223615,27,1,1,2,20,ch82doz9w9t1sw9ae3a4ffh0j,0,49,56.4,2023-04-28T18:05:48.745Z,2023-04-28T20:35:44Z,4232345527,212,41.9,4232345531,1,,4232345523,140,86.6,4232345529,213,5.9,4232345519,157,,4232345525,141,35.8,4232345521,56,Center,,,,5q6qsh7qw0f9y754i3ylqfl04,I. Jenner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223635,25,52,1,2,22,dvmw7d6jb38qvv7e6ziwu0vyr,1,11.8,55.4,2023-04-28T18:05:50.929Z,2023-04-28T18:05:51Z,,,,,,,,,,,,,,,,,,,,,,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223759,26,1,1,2,23,dvmw7d6jb38qvv7e6ziwu0vyr,1,12.2,57.5,2023-04-28T18:05:51.545Z,2023-04-28T18:06:01Z,4232346179,1,,4232346173,141,90.5,4232346167,123,,4232346175,212,32.1,4232346171,140,34.0,4232346177,213,0.8,4232346169,56,Back,,,,3oduk9niyqml47z7wramkxhw5,N. Bertrams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223865,27,1,1,2,32,dvmw7d6jb38qvv7e6ziwu0vyr,1,66.8,91.5,2023-04-28T18:06:00.992Z,2023-04-28T18:06:08Z,4232346773,56,Left,4232346779,212,17.5,4232346777,141,90.2,4232346781,213,6.2,4232346775,140,83.4,,,,,,,,,,7hsyytjjg6zw5knvav9xybbh1,C. Seedorf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223951,28,3,1,2,39,dvmw7d6jb38qvv7e6ziwu0vyr,1,84.7,91.8,2023-04-28T18:06:07.994Z,2023-04-28T18:54:08Z,4232347089,56,Left,4232350047,286,,4232549903,233,28,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223931,28,45,1,2,39,ch82doz9w9t1sw9ae3a4ffh0j,0,15.3,8.2,2023-04-28T18:06:07.994Z,2023-04-28T18:54:09Z,4232549907,233,28,4232346983,56,Back,4232346985,285,,,,,,,,,,,,,,,,,721sqdm51rybsfytf68tagq38,W. Kooy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540260965,375,61,1,2,40,dvmw7d6jb38qvv7e6ziwu0vyr,0,94.7,87.8,2023-04-28T18:06:08.261Z,2023-04-28T18:54:22Z,4232550701,56,Left,,,,,,,,,,,,,,,,,,,,,,b0yxbu9af1b0jc1odpwzvd7je,P. Kestens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223973,29,49,1,2,42,ch82doz9w9t1sw9ae3a4ffh0j,1,12.9,21.9,2023-04-28T18:06:10.906Z,2023-04-28T18:54:14Z,,,,,,,,,,,,,,,,,,,,,,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540223997,30,1,1,2,44,ch82doz9w9t1sw9ae3a4ffh0j,0,12.9,21.9,2023-04-28T18:06:12.403Z,2023-04-28T20:35:45Z,4232347317,1,,4232347309,140,40.9,4232347305,157,,4232347313,212,31.6,4232347307,56,Back,4232347311,141,39.1,4232347315,213,0.4,,,,81lcssd0e5g5rerdpyjlrkkyc,A. Boumenjal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2540262301,446,1,1,2,47,ch82doz9w9t1sw9ae3a4ffh0j,1,34.3,48.5,2023-04-28T18:06:15.261Z,2023-04-28T18:56:14Z,4232558031,56,Back,4232558035,141,54.5,4232558033,140,39.5,4232558039,213,0.6,4232558029,3,,4232558037,212,6.8,,,,,,,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
