id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2446020311,6,5,1,0,7,8iawijq7s9s6d85mjz8wdslki,1,80.5,101.2,2022-08-14T10:18:26.056Z,2022-08-17T03:05:54Z,3705901117,56,Left,3705901119,347,,3705901133,233,5,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020317,7,1,1,0,11,8iawijq7s9s6d85mjz8wdslki,1,82.6,100,2022-08-14T10:18:30.249Z,2022-08-17T03:05:55Z,3705901177,213,4.3,3705901171,140,80.3,3705901167,107,,3705901169,56,Left,3705901889,189,,3705901173,141,93.6,3705901175,212,5.6,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020359,8,1,1,0,12,8iawijq7s9s6d85mjz8wdslki,1,80.3,93.6,2022-08-14T10:18:31.141Z,2022-08-17T03:06:03Z,3712287653,178,,3705901455,56,Left,3705901459,141,96.0,3705901461,212,8.7,3705901457,140,88.4,3705901463,213,0.2,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2447225251,868,43,1,0,15,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-14T10:18:34.231Z,2022-08-17T04:04:14Z,3712342815,144,82,3712342711,178,0,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020363,9,61,1,0,15,8iawijq7s9s6d85mjz8wdslki,0,92.1,95.6,2022-08-14T10:18:34.248Z,2022-08-17T03:06:11Z,3705901479,56,Left,3712287749,178,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020377,6,4,1,0,17,6g9qrm72224jrk6tkxxxi8a9n,1,8.8,9,2022-08-14T10:18:36.389Z,2022-08-17T03:06:18Z,3705901569,13,,3705901859,233,10,3705901573,152,,3705901577,285,,3705901857,295,,3705901571,56,Back,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020415,10,4,1,0,17,8iawijq7s9s6d85mjz8wdslki,0,91.2,91,2022-08-14T10:18:36.390Z,2022-08-17T03:06:17Z,3705901829,233,6,3705901747,56,Left,3705901743,13,,3705901749,152,,3705901751,286,,3712287791,178,,3705901745,295,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020571,7,1,1,0,38,6g9qrm72224jrk6tkxxxi8a9n,0,6.1,5.5,2022-08-14T10:18:57.117Z,2022-08-17T03:06:20Z,3705902469,157,,3705902481,213,0.3,3705902473,56,Center,3705902479,212,56.0,3705902483,1,,3705902477,141,33.0,3705902471,152,,3705902467,5,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,3712287827,178,3705902475,140,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020579,11,44,1,0,41,8iawijq7s9s6d85mjz8wdslki,1,41.6,63.2,2022-08-14T10:19:00.079Z,2022-08-17T05:04:00Z,3705902527,285,,3705902533,233,8,3705902525,56,Back,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020575,8,44,1,0,41,6g9qrm72224jrk6tkxxxi8a9n,0,58.4,36.8,2022-08-14T10:19:00.080Z,2022-08-17T03:06:27Z,3705902511,56,Center,3705902607,233,11,3705902513,286,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020585,12,8,1,0,41,8iawijq7s9s6d85mjz8wdslki,1,39.6,59.3,2022-08-14T10:19:00.093Z,2022-08-17T05:04:00Z,3712288287,21,,3706459311,384,,3712288289,178,,3705902543,56,Back,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020611,9,1,1,0,42,6g9qrm72224jrk6tkxxxi8a9n,0,45.8,29.4,2022-08-14T10:19:00.792Z,2022-08-17T03:07:11Z,3705902673,213,6.1,3705915523,155,,3705902669,141,21.9,3705902667,140,66.4,3705902671,212,22.2,3712288345,178,,3705902665,56,Center,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020603,13,49,1,0,43,8iawijq7s9s6d85mjz8wdslki,1,30.2,86.6,2022-08-14T10:19:02.335Z,2022-08-17T03:07:17Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020697,14,1,1,0,44,8iawijq7s9s6d85mjz8wdslki,1,31.2,84,2022-08-14T10:19:03.400Z,2022-08-17T03:07:21Z,3705903139,140,10.4,3712288485,178,,3705903145,213,3.9,3705903137,56,Back,3705903141,141,52.4,3705903143,212,30.6,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020707,15,1,1,0,57,8iawijq7s9s6d85mjz8wdslki,1,18.5,47.9,2022-08-14T10:19:16.630Z,2022-08-17T03:07:25Z,3705903211,213,5.0,3705903209,212,17.0,3705903203,56,Back,3705903207,141,23.6,3712288529,178,,3705903205,140,22.4,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020739,16,1,1,1,0,8iawijq7s9s6d85mjz8wdslki,1,22.1,25.1,2022-08-14T10:19:19.064Z,2022-08-17T03:07:29Z,3705903363,212,15.2,3705903357,56,Back,3705903359,140,13.7,3705903361,141,43.3,3712288597,178,,3705903365,213,2.2,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020761,17,1,1,1,3,8iawijq7s9s6d85mjz8wdslki,0,14.4,38.3,2022-08-14T10:19:21.713Z,2022-08-17T03:07:33Z,3712288641,178,,3705903483,140,58.5,3705903489,213,6.1,3705903479,155,,3705903487,212,47.0,3705903481,56,Center,3705903491,1,,3705903485,141,26.5,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020779,10,1,1,1,5,6g9qrm72224jrk6tkxxxi8a9n,0,30.5,76.7,2022-08-14T10:19:24.189Z,2022-08-17T03:07:39Z,3705903565,213,5.6,3705903559,140,31.9,3712288761,178,,3705903561,141,75.1,3705903557,56,Back,3705903563,212,1.8,,,,,,,nw48ayorxrpxwcxbdhxy44k4,B. van Duijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020801,18,61,1,1,5,8iawijq7s9s6d85mjz8wdslki,1,58.3,30.8,2022-08-14T10:19:24.317Z,2022-08-17T03:07:44Z,3712288825,178,,3712288823,21,,3705903653,56,Center,,,,,,,,,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020799,11,49,1,1,8,6g9qrm72224jrk6tkxxxi8a9n,1,27.9,41.6,2022-08-14T10:19:26.782Z,2022-08-17T03:08:08Z,,,,,,,,,,,,,,,,,,,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020817,12,1,1,1,8,6g9qrm72224jrk6tkxxxi8a9n,1,27.9,41.6,2022-08-14T10:19:26.813Z,2022-08-17T03:08:01Z,3705903729,141,53.4,3705903733,213,2.8,3705903727,140,6.1,3705903731,212,24.3,3712289035,178,,3705903725,56,Back,,,,,,,e3akocgpppdty3ayxty1gf6xh,D. Mirani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020855,13,1,1,1,11,6g9qrm72224jrk6tkxxxi8a9n,1,6.1,53.4,2022-08-14T10:19:29.863Z,2022-08-17T03:08:13Z,3705903895,213,1.2,3705903889,140,11.1,3705903887,56,Back,3705903891,141,73.9,3712289185,178,,3705903893,212,14.9,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020869,14,1,1,1,14,6g9qrm72224jrk6tkxxxi8a9n,1,10.5,66.1,2022-08-14T10:19:33.599Z,2022-08-17T03:08:17Z,3705904001,140,3.8,3705904007,213,4.0,3705904003,141,54.2,3712289253,178,,3705903999,56,Back,3705904005,212,10.7,,,,,,,nw48ayorxrpxwcxbdhxy44k4,B. van Duijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020895,15,1,1,1,16,6g9qrm72224jrk6tkxxxi8a9n,1,3.8,54.2,2022-08-14T10:19:34.662Z,2022-08-17T03:08:20Z,3705904163,212,46.2,3705904157,56,Back,3705904159,140,47.8,3705904161,141,55.8,3705904167,1,,3712289317,178,,3705904155,157,,3705904165,213,0.0,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020917,16,1,1,1,19,6g9qrm72224jrk6tkxxxi8a9n,1,47.8,55.8,2022-08-14T10:19:38.001Z,2022-08-17T03:08:24Z,3705904327,212,19.9,3705904315,3,,3705904323,140,30.3,3705904329,213,3.5,3712289365,388,,3705904325,141,44.6,3705904319,56,Back,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020923,17,44,1,1,21,6g9qrm72224jrk6tkxxxi8a9n,1,29.2,41,2022-08-14T10:19:39.823Z,2022-08-17T05:04:00Z,3705904375,233,19,3705904339,285,,3705904337,56,Back,,,,,,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020907,19,44,1,1,21,8iawijq7s9s6d85mjz8wdslki,0,70.8,59,2022-08-14T10:19:39.824Z,2022-08-17T03:08:30Z,3705904259,56,Center,3705904385,233,17,3705904261,286,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020929,18,1,1,1,21,6g9qrm72224jrk6tkxxxi8a9n,0,30.3,44.6,2022-08-14T10:19:39.923Z,2022-08-17T05:04:01Z,3705904365,140,31.7,3705904371,213,6.1,3705904367,141,44.3,3705904361,3,,3712289567,388,,3705904369,212,1.5,3705904363,56,Back,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020933,20,49,1,1,22,8iawijq7s9s6d85mjz8wdslki,1,74.5,56.3,2022-08-14T10:19:41.323Z,2022-08-17T03:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020937,21,50,1,1,22,8iawijq7s9s6d85mjz8wdslki,1,71.8,54.2,2022-08-14T10:19:41.586Z,2022-08-17T03:08:49Z,3705904415,286,,3705904413,56,Center,3705904503,233,19,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020947,19,7,1,1,23,6g9qrm72224jrk6tkxxxi8a9n,1,28.2,45.8,2022-08-14T10:19:41.837Z,2022-08-17T03:08:52Z,3705904479,233,21,3712289783,178,,3705904469,56,Back,3705904471,285,,3706471765,384,,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020951,20,49,1,1,24,6g9qrm72224jrk6tkxxxi8a9n,1,41.1,51.9,2022-08-14T10:19:42.811Z,2022-08-17T03:08:58Z,,,,,,,,,,,,,,,,,,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020959,21,1,1,1,24,6g9qrm72224jrk6tkxxxi8a9n,1,41.1,51.9,2022-08-14T10:19:42.916Z,2022-08-17T03:09:02Z,3705904509,140,37.1,3705904517,213,1.9,3705904511,141,67.9,3705904507,56,Back,3705904513,212,11.7,3712289973,178,,,,,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020965,22,3,1,1,24,6g9qrm72224jrk6tkxxxi8a9n,0,29.8,66.2,2022-08-14T10:19:43.472Z,2022-08-17T03:09:31Z,3705904915,233,22,3705904539,56,Back,3705904645,285,,3712290677,178,,3706572149,465,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020973,22,7,1,1,25,8iawijq7s9s6d85mjz8wdslki,1,70.2,33.8,2022-08-14T10:19:44.341Z,2022-08-17T03:09:33Z,3706572131,384,,3705904585,286,,3712290705,178,,3705904583,56,Center,3705904621,233,22,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020975,23,50,1,1,26,8iawijq7s9s6d85mjz8wdslki,1,78.4,42.7,2022-08-14T10:19:45.141Z,2022-08-17T03:09:38Z,3705904593,286,,3705904591,56,Center,3705904681,233,23,,,,,,,,,,,,,,,,55njsqpc4izy2wogf188whtrd,Pedro Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020989,23,7,1,1,26,6g9qrm72224jrk6tkxxxi8a9n,1,21.6,57.3,2022-08-14T10:19:45.630Z,2022-08-17T03:09:42Z,3705904659,233,23,3712290859,178,,3705904657,285,,3706572493,384,,3705904655,56,Back,,,,,,,,,,nw48ayorxrpxwcxbdhxy44k4,B. van Duijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446020999,24,1,1,1,29,6g9qrm72224jrk6tkxxxi8a9n,1,34,44.6,2022-08-14T10:19:47.927Z,2022-08-17T03:09:46Z,3705904723,213,0.1,3705904721,212,22.4,3705904715,56,Center,3705904719,141,48.5,3712290941,178,,3705904717,140,55.2,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021001,25,1,1,1,30,6g9qrm72224jrk6tkxxxi8a9n,1,52.1,47.6,2022-08-14T10:19:49.276Z,2022-08-17T03:09:48Z,3705904751,141,58.5,3705904753,212,7.6,3712290981,178,,3705904747,56,Center,3705904755,213,1.3,3705904749,140,53.8,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021015,26,1,1,1,31,6g9qrm72224jrk6tkxxxi8a9n,0,53.8,58.5,2022-08-14T10:19:49.993Z,2022-08-17T03:09:51Z,3705904835,213,6.1,3705904827,56,Center,3705904831,141,51.6,3705904837,1,,3712291037,178,,3705904833,212,34.2,3705904829,140,86.1,,,,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021019,24,52,1,1,35,8iawijq7s9s6d85mjz8wdslki,1,15.1,49.6,2022-08-14T10:19:53.706Z,2022-08-17T03:09:54Z,3712291091,178,,3706573401,376,,,,,,,,,,,,,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021071,25,1,1,1,36,8iawijq7s9s6d85mjz8wdslki,1,14.8,47.8,2022-08-14T10:19:55.567Z,2022-08-17T03:09:58Z,3705905167,212,9.8,3705905161,56,Back,3705905163,140,19.7,3705905169,213,5.3,3705905165,141,35.5,3705907923,123,,3712291119,178,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021083,26,1,1,1,41,8iawijq7s9s6d85mjz8wdslki,1,22.9,27.4,2022-08-14T10:19:59.840Z,2022-08-17T03:10:03Z,3705905225,56,Back,3705905229,141,33.5,3705905233,213,0.6,3705905227,140,28.6,3705905231,212,7.3,3712291179,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021093,27,1,1,1,41,8iawijq7s9s6d85mjz8wdslki,1,28.6,33.5,2022-08-14T10:20:00.589Z,2022-08-17T03:10:07Z,3712291301,178,,3705905277,141,27.4,3705905281,213,3.6,3705905273,56,Back,3705905279,212,9.6,3705905275,140,20.4,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446021125,28,1,1,1,44,8iawijq7s9s6d85mjz8wdslki,1,20.4,27.4,2022-08-14T10:20:03.197Z,2022-08-17T03:10:10Z,3705905455,141,49.4,3712291337,178,,3705905459,213,2.3,3705905453,140,6.7,3705905457,212,20.8,3705905451,56,Back,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
