id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2472387695,7,5,1,0,8,4vd2t5schmvvufrfib7f2vjdf,0,76.8,-1.6,2022-10-15T18:00:56.074Z,2022-10-17T07:03:49Z,3846165153,347,,3846165959,233,4,3846165151,56,Right,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472387883,5,1,1,0,21,b79uipsy57y1jqpy07h4i5ovk,1,31.6,100,2022-10-15T18:01:09.145Z,2022-10-17T07:03:49Z,3846166101,213,5.4,3846166093,56,Back,3846166091,107,,3846166097,141,82.4,3846166099,212,17.7,3846166095,140,42.7,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472387913,6,1,1,0,22,b79uipsy57y1jqpy07h4i5ovk,0,42.9,82.4,2022-10-15T18:01:10.656Z,2022-10-17T07:03:50Z,3846166253,56,Center,3846166261,213,5.7,3846166249,3,,3846166259,212,10.3,3851754041,388,,3846166255,140,50.9,3846166251,168,,3846166257,141,73.7,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472387903,8,49,1,0,23,4vd2t5schmvvufrfib7f2vjdf,1,51,29.2,2022-10-15T18:01:11.817Z,2022-10-17T07:03:55Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472387933,9,1,1,0,24,4vd2t5schmvvufrfib7f2vjdf,1,51,29.2,2022-10-15T18:01:11.895Z,2022-10-17T07:03:59Z,3846166371,212,12.1,3851754273,178,,3846166365,140,62.2,3846166375,213,6.0,3846166367,141,24.9,3846166363,56,Center,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472387937,10,61,1,0,25,4vd2t5schmvvufrfib7f2vjdf,0,62.9,27.7,2022-10-15T18:01:13.454Z,2022-10-17T07:04:30Z,3846166389,56,Center,3851755131,178,,,,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472387959,7,49,1,0,27,b79uipsy57y1jqpy07h4i5ovk,1,35.3,48.6,2022-10-15T18:01:15.074Z,2022-10-17T07:04:45Z,,,,,,,,,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388045,8,1,1,0,27,b79uipsy57y1jqpy07h4i5ovk,1,35.3,47.2,2022-10-15T18:01:15.194Z,2022-10-17T07:04:50Z,3846166847,213,4.5,3846166841,140,31.6,3846166839,56,Back,3846166845,212,18.0,3851755733,178,,3846166843,141,21.4,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388141,9,1,1,0,35,b79uipsy57y1jqpy07h4i5ovk,1,61.2,15.5,2022-10-15T18:01:23.027Z,2022-10-17T07:11:20Z,3846167293,213,0.3,3846167287,140,72.0,3846167291,212,11.9,3846167285,56,Right,3851765991,178,,3846167289,141,20.7,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388157,10,1,1,0,37,b79uipsy57y1jqpy07h4i5ovk,1,71.3,18.1,2022-10-15T18:01:25.450Z,2022-10-17T07:11:20Z,3846167369,140,71.7,3846167371,141,5.9,3846167373,212,8.3,3846167375,213,4.8,3846167367,56,Right,3851766013,178,,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388195,11,1,1,0,39,b79uipsy57y1jqpy07h4i5ovk,0,71.7,5.9,2022-10-15T18:01:27.668Z,2022-10-17T07:11:21Z,3846167559,140,83.9,3846381367,155,,3846167563,212,13.1,3846167557,56,Right,3846167561,141,9.7,3851766017,178,,3846167565,213,0.2,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388171,11,49,1,0,41,4vd2t5schmvvufrfib7f2vjdf,1,14.3,91.7,2022-10-15T18:01:29.184Z,2022-10-17T07:11:21Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388205,12,1,1,0,42,4vd2t5schmvvufrfib7f2vjdf,0,14.5,95.4,2022-10-15T18:01:30.190Z,2022-10-17T07:11:21Z,3846167603,141,71.4,3851766031,178,,3846167605,212,37.6,3846167599,56,Back,3846167609,1,,3846167607,213,5.8,3846167597,157,,3846167601,140,46.8,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388277,12,1,1,0,44,b79uipsy57y1jqpy07h4i5ovk,1,56.6,33.3,2022-10-15T18:01:32.526Z,2022-10-17T07:11:22Z,3846167951,212,22.3,3846167949,141,59.2,3846167945,56,Center,3851766043,388,,3846167953,213,0.9,3846167947,140,69.6,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388279,13,49,1,0,46,b79uipsy57y1jqpy07h4i5ovk,1,69.2,59.2,2022-10-15T18:01:34.649Z,2022-10-17T07:11:22Z,,,,,,,,,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388289,14,1,1,0,48,b79uipsy57y1jqpy07h4i5ovk,0,68,57.9,2022-10-15T18:01:35.875Z,2022-10-17T07:11:23Z,3846168007,140,73.6,3846168011,141,60.2,3846168017,213,0.3,3846168005,56,Center,3846168015,212,6.1,3851766105,178,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388313,13,61,1,0,48,4vd2t5schmvvufrfib7f2vjdf,1,30,33.3,2022-10-15T18:01:36.398Z,2022-10-17T07:11:23Z,3851766119,178,,3846168133,56,Back,,,,,,,,,,,,,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388383,15,49,1,0,49,4vd2t5schmvvufrfib7f2vjdf,1,28.6,33.8,2022-10-15T18:01:37.185Z,2022-10-17T07:11:34Z,,,,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388351,14,1,1,0,51,4vd2t5schmvvufrfib7f2vjdf,1,30,38.8,2022-10-15T18:01:38.972Z,2022-10-17T07:11:57Z,3846168331,140,5.7,3846168329,56,Back,3846168337,213,2.8,3846168335,212,27.3,3851766949,178,,3846168333,141,53.0,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388405,16,1,1,0,53,4vd2t5schmvvufrfib7f2vjdf,1,5.5,55.7,2022-10-15T18:01:41.620Z,2022-10-17T07:28:15Z,3846168679,212,31.7,3851790495,178,,3846168675,140,25.6,3846168677,141,90.5,3846168673,56,Back,3846168681,213,0.8,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388447,17,1,1,0,59,4vd2t5schmvvufrfib7f2vjdf,1,27.5,91.7,2022-10-15T18:01:47.208Z,2022-10-17T07:28:15Z,3846168901,212,11.9,3846168899,141,84.4,3846168895,56,Back,3851790501,178,,3846168903,213,3.6,3846168897,140,17.2,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388493,18,1,1,1,2,4vd2t5schmvvufrfib7f2vjdf,1,22.2,78.7,2022-10-15T18:01:50.106Z,2022-10-17T07:28:15Z,3846169155,141,42.2,3846169159,213,4.7,3846169157,212,24.8,3846169151,56,Back,3846169153,140,22.4,3851790529,178,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388599,19,1,1,1,8,4vd2t5schmvvufrfib7f2vjdf,0,36.3,30.6,2022-10-15T18:01:56.528Z,2022-10-17T07:28:16Z,3846169643,141,78.5,3846169645,212,48.7,3846169639,56,Center,3846169649,1,,3851790535,178,,3846169647,213,0.7,3846169641,140,70.8,3846169637,155,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388607,15,44,1,1,11,b79uipsy57y1jqpy07h4i5ovk,1,29.2,14.4,2022-10-15T18:01:59.758Z,2022-10-18T03:17:37Z,3846169709,233,20,3846169687,285,,3846169685,56,Back,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388611,20,44,1,1,11,4vd2t5schmvvufrfib7f2vjdf,0,70.8,85.6,2022-10-15T18:01:59.759Z,2022-10-17T07:28:16Z,3846169791,233,15,3846169699,286,,3846169693,56,Left,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388625,16,12,1,1,11,b79uipsy57y1jqpy07h4i5ovk,1,29,7.3,2022-10-15T18:01:59.821Z,2022-10-18T03:17:37Z,3846169765,140,36.0,3851790561,388,,3846169815,15,,3846169769,212,9.3,3846169771,213,5.6,3846169767,141,0.0,3846169879,167,,3846169763,56,Back,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388641,17,5,1,1,14,b79uipsy57y1jqpy07h4i5ovk,0,36.8,-1.1,2022-10-15T18:02:01.862Z,2022-10-17T07:28:18Z,3846169841,347,,3846169839,56,Back,3846172359,233,21,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388759,21,5,1,1,14,4vd2t5schmvvufrfib7f2vjdf,1,63.2,101.1,2022-10-15T18:02:01.862Z,2022-10-17T07:28:17Z,3846172319,233,17,3846170475,347,,3846170473,56,Left,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388831,22,1,1,1,20,4vd2t5schmvvufrfib7f2vjdf,1,62.5,100,2022-10-15T18:02:08.272Z,2022-10-17T07:28:18Z,3846170851,141,94.2,3846170855,213,3.4,3846170849,140,47.0,3846170845,107,,3846170853,212,16.9,3846170847,56,Back,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388919,23,1,1,1,26,4vd2t5schmvvufrfib7f2vjdf,1,48.2,84.4,2022-10-15T18:02:14.216Z,2022-10-17T07:28:18Z,3846171373,141,61.1,3851790611,178,,3846171375,212,18.8,3846171371,140,38.6,3846171369,56,Back,3846171377,213,4.1,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472388993,24,1,1,1,32,4vd2t5schmvvufrfib7f2vjdf,1,37.5,59.7,2022-10-15T18:02:20.742Z,2022-10-17T07:28:19Z,3851790617,178,,3846171801,213,4.9,3846171793,56,Back,3846171797,141,33.7,3846171799,212,17.9,3846171795,140,39.9,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389031,25,1,1,1,37,4vd2t5schmvvufrfib7f2vjdf,1,49.5,30.3,2022-10-15T18:02:25.047Z,2022-10-17T07:28:19Z,3846172027,140,62.2,3851790627,178,,3846172031,212,13.4,3846172025,56,Center,3846172029,141,31.5,3846172033,213,0.1,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389067,26,1,1,1,38,4vd2t5schmvvufrfib7f2vjdf,1,63,30,2022-10-15T18:02:26.250Z,2022-10-17T07:28:19Z,3846172251,212,19.0,3851790635,178,,3846172245,56,Right,3846172249,141,2.6,3846172247,140,66.6,3846172253,213,4.9,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389111,27,1,1,1,41,4vd2t5schmvvufrfib7f2vjdf,1,64.2,5.5,2022-10-15T18:02:29.812Z,2022-10-17T07:28:20Z,3846172529,212,18.0,3846172525,140,47.4,3846172531,213,2.9,3846172527,141,10.9,3846172523,56,Back,3851790641,178,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389145,28,1,1,1,44,4vd2t5schmvvufrfib7f2vjdf,1,47.1,13.5,2022-10-15T18:02:32.333Z,2022-10-17T07:28:20Z,3846172687,56,Right,3846172691,141,13.8,3851790657,178,,3846172695,213,0.0,3846172693,212,16.4,3846172689,140,62.7,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389201,29,1,1,1,46,4vd2t5schmvvufrfib7f2vjdf,1,61.8,13.8,2022-10-15T18:02:34.111Z,2022-10-17T07:28:20Z,3846172951,212,14.8,3851790663,178,,3846172945,56,Back,3846172949,141,14.7,3846172947,140,47.7,3846172953,213,3.1,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389395,30,1,1,1,50,4vd2t5schmvvufrfib7f2vjdf,1,47.8,20.7,2022-10-15T18:02:38.120Z,2022-10-17T07:28:21Z,3846173933,140,83.5,3851790673,178,,3846173935,141,26.5,3846173939,213,0.1,3846173941,1,,3846173937,212,37.7,3846173929,155,,3846173931,56,Center,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472842383,828,3,1,1,54,4vd2t5schmvvufrfib7f2vjdf,0,91.2,25.4,2022-10-15T18:02:42.060Z,2022-10-17T07:37:32Z,3848588789,286,,3848588795,467,7nfr8xuo637qma7ovxx4r9fmy,3848588791,464,,3848588787,56,Center,3851798045,178,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389425,18,45,1,2,0,b79uipsy57y1jqpy07h4i5ovk,0,19.9,86.8,2022-10-15T18:02:48.169Z,2022-10-17T07:37:40Z,3846174101,285,,3846174207,233,31,3846174099,56,Back,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389429,31,3,1,2,0,4vd2t5schmvvufrfib7f2vjdf,1,80.1,13.2,2022-10-15T18:02:48.169Z,2022-10-17T07:37:39Z,3848127143,464,,3846174127,56,Right,3846174173,233,18,3846174129,286,,3851798101,178,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389455,32,1,1,2,4,4vd2t5schmvvufrfib7f2vjdf,1,75.2,14.3,2022-10-15T18:02:52.143Z,2022-10-17T07:37:47Z,3846174255,212,6.9,3851798149,178,,3846174257,213,0.7,3846174251,140,80.0,3846174253,141,21.2,3846174249,56,Center,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389467,33,1,1,2,5,4vd2t5schmvvufrfib7f2vjdf,1,80,21.2,2022-10-15T18:02:52.887Z,2022-10-17T07:37:54Z,3846174311,141,25.0,3846174307,56,Center,3846174379,156,,3846174315,213,2.8,3846174309,140,72.7,3846174313,212,8.1,3851798201,178,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389505,34,1,1,2,6,4vd2t5schmvvufrfib7f2vjdf,1,72.7,25,2022-10-15T18:02:54.077Z,2022-10-17T07:37:59Z,3846174505,213,2.9,3846174501,212,8.5,3846174493,140,64.8,3846174497,141,28.0,3851798223,178,,3846174491,56,Center,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389545,35,1,1,2,8,4vd2t5schmvvufrfib7f2vjdf,1,62.3,29.8,2022-10-15T18:02:56.070Z,2022-10-17T07:38:07Z,3846174687,56,Center,3846174697,213,2.1,3846174691,141,50.0,3851798283,178,,3846174693,212,16.0,3846174689,140,54.4,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389603,36,1,1,2,10,4vd2t5schmvvufrfib7f2vjdf,1,54.4,50,2022-10-15T18:02:58.191Z,2022-10-17T07:38:13Z,3846175009,213,5.4,3846175005,141,22.5,3846175001,56,Center,3851798341,178,,3846175007,212,24.9,3846175003,140,70.0,,,,,,,34258m1cvslz8r6d17nv4b90q,S. van Ottele,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2472389625,38,3,1,2,12,4vd2t5schmvvufrfib7f2vjdf,0,67.6,24.8,2022-10-15T18:03:00.036Z,2022-10-17T07:38:22Z,3846175101,286,,3846175097,56,Center,3851798405,178,,3846175343,233,19,3848127529,464,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
