id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/9/value,qualifier/12/value,assist,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2538107303,10,1,1,0,17,20vymiy7bo8wkyxai3ew494fz,1,44.2,44.3,2023-04-23T14:46:37.740Z,2023-04-24T00:33:17Z,4214048993,213,5.7,4214048989,141,30.1,4214048991,212,17.8,4214048985,56,Center,4214048987,140,58.4,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107333,11,1,1,0,20,20vymiy7bo8wkyxai3ew494fz,1,61.4,27.8,2023-04-23T14:46:39.932Z,2023-04-23T14:46:42Z,4214049171,56,Right,4214049175,141,8.9,4214049179,213,4.3,4214049177,212,13.9,4214049173,140,56.3,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107363,12,1,1,0,22,20vymiy7bo8wkyxai3ew494fz,1,56.3,8.9,2023-04-23T14:46:41.885Z,2023-04-23T14:46:43Z,4214049301,56,Back,4214049309,213,2.4,4214049307,212,18.0,4214049305,141,26.6,4214049303,140,43.6,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107467,13,1,1,0,23,20vymiy7bo8wkyxai3ew494fz,1,43.6,27.1,2023-04-23T14:46:43.531Z,2023-04-23T14:46:48Z,4214049937,213,0.7,4214049933,141,30.4,4214049931,140,46.0,4214049935,212,3.4,4214049929,56,Back,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107515,14,1,1,0,28,20vymiy7bo8wkyxai3ew494fz,1,37.2,37.9,2023-04-23T14:46:48.764Z,2023-04-23T14:46:51Z,4214050155,56,Back,4214050167,213,1.7,4214050161,141,62.1,4214050157,140,35.0,4214050165,212,16.6,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107619,15,1,1,0,31,20vymiy7bo8wkyxai3ew494fz,1,35,62.1,2023-04-23T14:46:51.132Z,2023-04-23T14:46:56Z,4214050709,56,Back,4214050713,141,51.0,4214050717,213,3.5,4214050715,212,21.5,4214050711,140,15.8,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107655,16,1,1,0,36,20vymiy7bo8wkyxai3ew494fz,1,15.9,50.9,2023-04-23T14:46:56.476Z,2023-04-23T14:46:58Z,4214050957,141,37.4,4214050955,140,21.5,4214050953,56,Back,4214050961,213,5.3,4214050959,212,10.9,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107711,17,1,1,0,38,20vymiy7bo8wkyxai3ew494fz,1,22.1,37.1,2023-04-23T14:46:58.588Z,2023-04-23T14:47:01Z,4214051297,212,7.0,4214051293,140,28.7,4214051299,213,0.1,4214051295,141,38.3,4214051291,56,Back,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107923,18,1,1,0,41,20vymiy7bo8wkyxai3ew494fz,1,28.7,38.3,2023-04-23T14:47:01.660Z,2023-04-23T14:47:11Z,4214052363,213,5.1,4214052359,141,11.5,4214052357,140,36.5,4214052355,56,Back,4214052361,212,20.0,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538107959,19,1,1,0,51,20vymiy7bo8wkyxai3ew494fz,1,65.2,11.2,2023-04-23T14:47:10.972Z,2023-04-23T14:47:12Z,4214052513,141,6.2,4214052517,213,4.4,4214052515,212,3.5,4214052509,56,Right,4214052511,140,64.3,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108089,20,1,1,0,53,20vymiy7bo8wkyxai3ew494fz,1,64.7,6.7,2023-04-23T14:47:12.780Z,2023-04-23T14:47:16Z,4214053051,213,1.8,4214053043,56,Center,4214053047,141,24.8,4214053045,140,62.5,4214053049,212,12.5,,,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108137,21,1,1,0,56,20vymiy7bo8wkyxai3ew494fz,1,67.2,38.4,2023-04-23T14:47:16.684Z,2023-04-24T00:33:53Z,4214053241,141,45.4,4214053245,213,0.5,4214053237,56,Center,4214053239,140,75.4,4214053243,212,9.8,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108175,22,1,1,0,58,20vymiy7bo8wkyxai3ew494fz,1,74.4,44.1,2023-04-23T14:47:18.252Z,2023-04-24T00:33:46Z,4214053431,56,Center,4214053435,141,46.6,4214053439,213,2.8,4214053437,212,5.4,4214053433,140,69.5,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108223,23,1,1,1,0,20vymiy7bo8wkyxai3ew494fz,0,70.8,58.8,2023-04-23T14:47:19.788Z,2023-04-24T00:34:03Z,4214053647,213,0.9,4214053625,56,Left,4214053629,140,81.9,4214053641,212,18.1,4214053635,141,79.1,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108213,6,8,1,1,1,ccpscwdcm65czscrun048ecn5,1,17.9,17.1,2023-04-23T14:47:20.961Z,2023-04-24T00:34:07Z,4216270673,383,,4214053595,56,Back,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108267,7,5,1,1,2,ccpscwdcm65czscrun048ecn5,0,23,-1.4,2023-04-23T14:47:22.142Z,2023-04-23T14:47:32Z,4214053813,347,,4214053811,56,Back,4214054855,233,24,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108453,24,5,1,1,2,20vymiy7bo8wkyxai3ew494fz,1,77,101.4,2023-04-23T14:47:22.142Z,2023-04-23T14:57:52Z,4214054837,233,7,4214054773,347,,4214054771,56,Left,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108573,25,1,1,1,12,20vymiy7bo8wkyxai3ew494fz,1,71.6,100,2023-04-23T14:47:31.871Z,2023-04-23T14:47:37Z,4214055355,107,,4214055369,1,,4214055363,212,28.9,4214055357,56,Back,4214055361,141,92.7,4214055365,213,3.3,4214055359,140,44.6,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108637,26,1,1,1,17,20vymiy7bo8wkyxai3ew494fz,1,44.3,91.7,2023-04-23T14:47:36.907Z,2023-04-23T14:47:39Z,4214055681,140,41.8,4214055685,212,18.3,4214055683,141,65.0,4214055679,56,Back,4214055687,213,4.6,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108671,27,1,1,1,19,20vymiy7bo8wkyxai3ew494fz,1,41.8,65,2023-04-23T14:47:39.756Z,2023-04-23T14:47:41Z,4214055879,212,9.2,4214055877,141,75.8,4214055881,213,0.9,4214055875,140,47.1,4214055873,56,Back,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108715,28,1,1,1,21,20vymiy7bo8wkyxai3ew494fz,1,46,75.6,2023-04-23T14:47:41.548Z,2023-04-23T14:47:43Z,4214056101,140,35.0,4214056105,212,11.9,4214056099,56,Back,4214056103,141,71.7,4214056107,213,3.4,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108819,29,1,1,1,24,20vymiy7bo8wkyxai3ew494fz,1,35,71.7,2023-04-23T14:47:43.836Z,2023-04-23T14:47:49Z,4214056665,56,Back,4214056673,141,48.5,4214056685,213,4.7,4214056679,212,15.8,4214056669,140,35.0,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108867,30,1,1,1,29,20vymiy7bo8wkyxai3ew494fz,1,39.7,46.6,2023-04-23T14:47:49.148Z,2023-04-23T14:47:51Z,4214056949,141,63.3,4214056953,213,1.3,4214056951,212,11.7,4214056947,140,42.4,4214056945,56,Back,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108911,31,1,1,1,31,20vymiy7bo8wkyxai3ew494fz,0,42.7,63.3,2023-04-23T14:47:51.516Z,2023-04-23T14:47:56Z,4214057171,140,71.7,4214057169,56,Left,4214057167,155,,4214057175,212,32.7,4214057179,1,,4214057173,141,80.9,4214057177,213,0.4,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108943,8,8,1,1,34,ccpscwdcm65czscrun048ecn5,1,21.5,15.5,2023-04-23T14:47:54.336Z,2023-04-24T00:34:30Z,4214057327,56,Back,4214057417,15,,4216271429,383,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538108975,9,49,1,1,36,ccpscwdcm65czscrun048ecn5,1,27.4,0.2,2023-04-23T14:47:55.888Z,2023-04-23T14:47:56Z,,,,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109013,10,1,1,1,36,ccpscwdcm65czscrun048ecn5,1,27,2.2,2023-04-23T14:47:56.351Z,2023-04-23T14:47:57Z,4214057639,213,0.5,4214057623,56,Back,4214057629,140,45.5,4214057633,141,17.1,4214057617,155,,4214057637,212,21.9,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109049,11,1,1,1,37,ccpscwdcm65czscrun048ecn5,1,45.5,17.3,2023-04-23T14:47:57.262Z,2023-04-24T00:34:44Z,4214057861,140,39.2,4214057859,56,Back,4214057865,212,10.8,4214057863,141,29.8,4214057867,213,2.2,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109119,12,1,1,1,38,ccpscwdcm65czscrun048ecn5,0,39.2,29.8,2023-04-23T14:47:57.974Z,2023-04-24T00:34:56Z,4214058183,1,,4214058179,212,44.8,4214058181,213,0.5,4214058177,141,63.1,4214058175,140,76.0,4214058173,56,Center,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109147,32,49,1,1,42,20vymiy7bo8wkyxai3ew494fz,1,28.7,28.3,2023-04-23T14:48:02.572Z,2023-04-23T14:48:02Z,,,,,,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109221,33,1,1,1,43,20vymiy7bo8wkyxai3ew494fz,1,28.7,28.3,2023-04-23T14:48:02.844Z,2023-04-23T14:48:06Z,4214058753,140,11.9,4214058757,212,20.5,4214058755,141,43.7,4214058751,56,Back,4214058759,213,2.6,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109321,34,1,1,1,47,20vymiy7bo8wkyxai3ew494fz,1,11.9,43.7,2023-04-23T14:48:06.780Z,2023-04-23T14:48:11Z,4214059313,56,Back,4214059315,140,21.5,4214059317,141,35.6,4214059321,213,5.8,4214059319,212,11.5,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109391,35,1,1,1,52,20vymiy7bo8wkyxai3ew494fz,1,25.3,38.2,2023-04-23T14:48:11.804Z,2023-04-23T14:48:14Z,4214059691,56,Back,4214059695,141,39.4,4214059699,213,0.1,4214059697,212,12.7,4214059693,140,37.4,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109521,36,1,1,1,54,20vymiy7bo8wkyxai3ew494fz,1,44.6,45.4,2023-04-23T14:48:13.996Z,2023-04-24T00:35:35Z,4214060437,140,80.9,4214060433,155,,4214060443,213,0.8,4214060439,141,98.3,4214060435,56,Left,4214060441,212,52.4,4214060445,1,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109557,37,1,1,2,1,20vymiy7bo8wkyxai3ew494fz,0,95.9,83.3,2023-04-23T14:48:21.212Z,2023-04-24T00:35:49Z,4214060645,140,98.0,4216274415,224,,4214060641,155,,4214060643,56,Center,4214060647,141,52.6,4214060639,2,,4216274417,72,,4214060651,213,4.8,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,4214060649,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538109561,13,52,1,2,3,ccpscwdcm65czscrun048ecn5,1,1.7,44.9,2023-04-23T14:48:23.629Z,2023-04-24T00:35:52Z,4216274519,377,,,,,,,,,,,,,,,,,,,,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538110095,14,1,1,2,24,ccpscwdcm65czscrun048ecn5,0,15.8,47,2023-04-23T14:48:44.702Z,2023-04-23T14:48:51Z,4214063363,140,73.3,4214063365,141,30.7,4214063359,56,Center,4214063377,1,,4214063371,213,6.1,4214063355,199,,4214063369,212,61.4,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538110141,38,1,1,2,27,20vymiy7bo8wkyxai3ew494fz,1,28.5,68.6,2023-04-23T14:48:47.340Z,2023-04-24T00:36:07Z,4214063639,212,2.2,4214063637,141,68.6,4214063633,56,Back,4214063631,3,,4214063641,213,0,4214063635,140,30.6,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538110149,39,61,1,2,27,20vymiy7bo8wkyxai3ew494fz,1,32.2,64.4,2023-04-23T14:48:47.744Z,2023-04-24T00:36:14Z,4214063679,56,Back,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538110181,40,49,1,2,32,20vymiy7bo8wkyxai3ew494fz,1,11.8,81.6,2023-04-23T14:48:52.364Z,2023-04-23T14:48:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538110251,41,4,1,2,34,20vymiy7bo8wkyxai3ew494fz,1,10.7,82.1,2023-04-23T14:48:54.140Z,2023-04-23T14:48:58Z,4214064197,56,Back,4214064505,233,15,4214064201,265,,4214064199,152,,4214064203,285,,4214064195,13,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
