id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/10/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value
2456235487,868,43,1,0,9,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-09-03T16:48:43.860Z,2022-09-05T07:20:36Z,3760234087,144,82,3760234061,178,0,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455173923,5,49,1,0,9,4tic29sox7m39fy1ztgv0jsiq,1,36.2,31,2022-09-03T16:48:43.861Z,2022-09-05T02:53:03Z,,,,,,,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455173925,6,1,1,0,9,4tic29sox7m39fy1ztgv0jsiq,0,37.7,27.7,2022-09-03T16:48:44.551Z,2022-09-05T02:53:07Z,3760035631,178,,3754559019,212,13.7,3754559021,213,5.7,3754559017,141,16.7,3754559013,56,Back,3754559011,155,,3754559015,140,48.6,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455173975,6,1,1,0,10,24fvcruwqrqvqa3aonf8c3zuy,1,51.2,89.3,2022-09-03T16:48:45.661Z,2022-09-05T02:53:12Z,3754559293,3,,3754559297,140,54.2,3760035685,178,,3754559299,141,85.5,3754559301,212,4.1,3754559295,56,Left,3754559303,213,5.6,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455173979,7,49,1,0,12,24fvcruwqrqvqa3aonf8c3zuy,1,54.2,85.5,2022-09-03T16:48:46.843Z,2022-09-05T02:53:17Z,,,,,,,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455173995,8,1,1,0,12,24fvcruwqrqvqa3aonf8c3zuy,1,54.2,85.5,2022-09-03T16:48:46.875Z,2022-09-05T02:53:21Z,3760035841,178,,3754559435,213,3.5,3754559431,141,74.0,3754559433,212,25.4,3754559429,140,31.2,3754838187,156,,3754559427,56,Back,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174021,9,1,1,0,14,24fvcruwqrqvqa3aonf8c3zuy,1,31.2,74,2022-09-03T16:48:49.378Z,2022-09-05T02:53:27Z,3754559565,56,Back,3754559573,212,8.7,3760035913,178,,3754559575,213,5.3,3754559571,141,63.6,3754559569,140,36.0,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174033,10,1,1,0,15,24fvcruwqrqvqa3aonf8c3zuy,1,36,63.6,2022-09-03T16:48:50.158Z,2022-09-05T02:53:33Z,3754559615,140,28.6,3754559623,213,4.2,3754559621,212,16.2,3760036037,178,,3754559617,141,42.7,3754559613,56,Back,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174057,11,1,1,0,17,24fvcruwqrqvqa3aonf8c3zuy,1,28.6,42.7,2022-09-03T16:48:52.283Z,2022-09-05T02:53:37Z,3754559755,212,16.9,3754559751,141,18.4,3754559749,140,31.8,3754559759,213,4.9,3754559747,56,Back,3760036117,178,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174071,12,1,1,0,18,24fvcruwqrqvqa3aonf8c3zuy,1,31.8,18.4,2022-09-03T16:48:53.690Z,2022-09-05T02:53:44Z,3754559825,212,12.7,3754559819,56,Back,3754559821,140,27.3,3754559823,141,35.8,3754559827,213,2.0,3760036211,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174133,13,1,1,0,20,24fvcruwqrqvqa3aonf8c3zuy,1,27.3,35.8,2022-09-03T16:48:55.686Z,2022-09-05T02:53:47Z,3754560177,141,67.4,3754560181,213,1.6,3754560173,56,Back,3754560179,212,21.5,3754560175,140,27.1,3760036287,178,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174187,14,1,1,0,26,24fvcruwqrqvqa3aonf8c3zuy,1,28.6,78.2,2022-09-03T16:49:01.135Z,2022-09-05T02:53:51Z,3754560455,140,28.7,3754560461,213,4.7,3760036327,178,,3754560453,56,Back,3754560457,141,65.3,3754560459,212,8.8,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174257,15,1,1,0,31,24fvcruwqrqvqa3aonf8c3zuy,1,29.8,61.2,2022-09-03T16:49:05.749Z,2022-09-05T02:53:54Z,3754560857,56,Back,3754560863,212,14.3,3754560867,213,4.5,3754560859,140,26.6,3754560861,141,40.7,3760036359,178,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174397,16,1,1,0,33,24fvcruwqrqvqa3aonf8c3zuy,1,25.6,45.8,2022-09-03T16:49:08.462Z,2022-09-05T02:53:56Z,3754561593,56,Back,3754561597,141,48.8,3760036379,178,,3754561599,212,18.6,3754561601,213,3.0,3754561595,140,8.0,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174535,18,1,1,0,45,24fvcruwqrqvqa3aonf8c3zuy,1,10.3,55.8,2022-09-03T16:49:20.414Z,2022-09-05T02:54:00Z,3754562347,212,39.7,3754562339,155,,3754562343,140,39.2,3754562349,213,0.7,3754562351,1,,3754562345,141,93.5,3754562341,56,Back,3760036489,178,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456400263,1631,43,1,0,48,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-03T16:49:23.657Z,2022-09-05T19:05:58Z,3761101675,144,82,3761101561,178,0,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174561,19,1,1,0,49,24fvcruwqrqvqa3aonf8c3zuy,1,39.2,93.5,2022-09-03T16:49:23.724Z,2022-09-05T19:07:14Z,3761104691,388,,3754562463,3,,3754562467,140,24.4,3754562471,212,19.4,3754562469,141,76.4,3754562465,56,Back,3754562473,213,3.8,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174575,20,1,1,0,51,24fvcruwqrqvqa3aonf8c3zuy,1,24.4,76.4,2022-09-03T16:49:26.012Z,2022-09-05T02:54:16Z,3754562539,56,Back,3754562543,141,94.1,3760036787,178,,3754562547,213,1.0,3754562541,140,31.9,3754562545,212,14.4,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174589,21,1,1,0,52,24fvcruwqrqvqa3aonf8c3zuy,1,31.9,94.1,2022-09-03T16:49:26.899Z,2022-09-05T02:54:23Z,3754562615,56,Back,3760036939,178,,3754562623,213,3.9,3754562617,140,24.7,3754562619,141,83.4,3754562621,212,10.5,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174599,22,1,1,0,52,24fvcruwqrqvqa3aonf8c3zuy,1,24.7,83.4,2022-09-03T16:49:27.477Z,2022-09-05T02:54:27Z,3754562725,213,5.7,3754562717,56,Back,3754562721,141,76.5,3754562719,140,32.2,3754562723,212,9.2,3760037035,178,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401135,1632,43,1,0,54,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-03T16:49:29.004Z,2022-09-05T19:08:08Z,3761107039,144,82,3761106907,178,0,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456401291,1345,83,1,0,54,4tic29sox7m39fy1ztgv0jsiq,1,66.6,25.8,2022-09-03T16:49:29.029Z,2022-09-05T19:08:22Z,3761107797,399,231653,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174621,23,1,1,0,54,24fvcruwqrqvqa3aonf8c3zuy,0,32.1,76.2,2022-09-03T16:49:29.065Z,2022-09-05T19:08:14Z,3754562839,213,0.1,3760037115,178,,3754562833,140,45.2,3754562837,212,13.8,3754562831,56,Back,3754562835,141,77.4,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174625,7,49,1,0,55,4tic29sox7m39fy1ztgv0jsiq,1,60.8,10.6,2022-09-03T16:49:30.600Z,2022-09-05T02:54:39Z,,,,,,,,,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174689,8,1,1,0,57,4tic29sox7m39fy1ztgv0jsiq,1,59.7,10.4,2022-09-03T16:49:32.233Z,2022-09-05T02:54:41Z,3754563183,56,Back,3754563187,141,15.4,3754563189,212,19.7,3754563191,213,3.0,3754563185,140,41.2,3760037305,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174745,9,1,1,1,0,4tic29sox7m39fy1ztgv0jsiq,1,40.7,16.3,2022-09-03T16:49:34.823Z,2022-09-05T02:54:44Z,3754563475,140,17.3,3760037359,178,,3754563479,212,31.2,3754563473,56,Back,3754563477,141,44.6,3754563481,213,2.5,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174815,10,1,1,1,5,4tic29sox7m39fy1ztgv0jsiq,0,19.7,41.3,2022-09-03T16:49:40.085Z,2022-09-05T02:54:47Z,3760037407,178,,3754563909,1,,3754563899,56,Right,3754563901,140,84.0,3754563905,212,70.8,3754563903,141,9.8,3754563897,155,,3754563907,213,6.0,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174819,24,49,1,1,13,24fvcruwqrqvqa3aonf8c3zuy,1,16.9,93.2,2022-09-03T16:49:48.064Z,2022-09-05T02:54:52Z,,,,,,,,,,,,,,,,,,,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174835,25,1,1,1,13,24fvcruwqrqvqa3aonf8c3zuy,1,14.4,93.5,2022-09-03T16:49:48.117Z,2022-09-05T02:54:54Z,3754564073,212,5.9,3754564069,140,14.0,3760037519,178,,3754564071,141,84.8,3754564067,56,Back,3754564075,213,4.6,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174875,26,1,1,1,14,24fvcruwqrqvqa3aonf8c3zuy,1,14,84.8,2022-09-03T16:49:49.014Z,2022-09-05T02:54:57Z,3754564293,213,0.4,3754564291,212,20.4,3754564289,141,96.9,3760037561,178,,3754564287,140,31.8,3754564283,56,Back,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174877,27,61,1,1,16,24fvcruwqrqvqa3aonf8c3zuy,0,32.2,96.3,2022-09-03T16:49:50.768Z,2022-09-05T02:55:05Z,3754564297,56,Back,3760037703,178,,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175057,12,61,1,1,18,4tic29sox7m39fy1ztgv0jsiq,0,62.8,7.3,2022-09-03T16:49:52.704Z,2022-09-05T02:55:09Z,3760037843,178,,3754565319,56,Right,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455674447,973,3,1,1,18,24fvcruwqrqvqa3aonf8c3zuy,0,50,50,2022-09-03T16:49:52.737Z,2022-09-05T02:55:28Z,3757223593,286,,3757223597,467,6p4fs5rivwt0e45twlsf6ajth,3757223595,465,,3760038205,178,,3757223591,56,Center,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174907,28,4,1,1,18,24fvcruwqrqvqa3aonf8c3zuy,1,36.4,92,2022-09-03T16:49:53.651Z,2022-09-05T02:55:32Z,3754564441,152,,3754564435,13,,3754564507,233,11,3754564437,295,,3754564439,56,Back,3754564443,286,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455174915,11,4,1,1,18,4tic29sox7m39fy1ztgv0jsiq,0,63.6,8,2022-09-03T16:49:53.652Z,2022-09-05T02:55:32Z,3754564579,233,28,3760038225,178,,3754564457,295,,3754564463,285,,3754564459,56,Right,3754564455,13,,3754564461,152,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175085,29,1,1,1,36,24fvcruwqrqvqa3aonf8c3zuy,1,46.4,75.9,2022-09-03T16:50:11.455Z,2022-09-05T02:55:35Z,3760038253,178,,3754565519,213,4.2,3754565517,212,26.8,3754565513,140,33.4,3754565509,152,,3754565511,56,Back,3754565507,5,,3754565515,141,41.9,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175121,30,1,1,1,41,24fvcruwqrqvqa3aonf8c3zuy,1,39.6,38.2,2022-09-03T16:50:15.751Z,2022-09-05T02:55:37Z,3754565673,212,13.7,3760038275,178,,3754565667,56,Center,3754565675,213,5.8,3754565669,140,51.1,3754565671,141,28.7,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175139,31,1,1,1,44,24fvcruwqrqvqa3aonf8c3zuy,1,48.1,21.1,2022-09-03T16:50:19.280Z,2022-09-05T02:57:10Z,3754565779,141,7.1,3754565777,140,66.4,3754565781,212,21.4,3760039763,178,,3754565783,213,5.8,3754565775,56,Right,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175147,32,1,1,1,45,24fvcruwqrqvqa3aonf8c3zuy,1,66.4,7.1,2022-09-03T16:50:20.238Z,2022-09-05T02:57:14Z,3754565859,141,18.4,3754565863,213,2.1,3754565857,140,62.4,3754565861,212,8.8,3760039833,178,,3754565855,56,Right,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175149,33,1,1,1,47,24fvcruwqrqvqa3aonf8c3zuy,0,62.4,18.4,2022-09-03T16:50:21.767Z,2022-09-05T02:57:18Z,3754565875,212,9.4,3760039923,178,,3754565871,140,70.0,3754565869,56,Center,3754565873,141,25.6,3754565877,213,0.6,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456237787,873,67,1,1,47,4tic29sox7m39fy1ztgv0jsiq,1,30.6,68.4,2022-09-03T16:50:22.422Z,2022-09-05T09:10:03Z,3760242271,233,1005,,,,,,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456237785,1005,67,1,1,47,24fvcruwqrqvqa3aonf8c3zuy,0,69.4,31.6,2022-09-03T16:50:22.423Z,2022-09-05T07:28:06Z,3760242275,233,873,,,,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175155,13,8,1,1,47,4tic29sox7m39fy1ztgv0jsiq,1,31.3,62.7,2022-09-03T16:50:22.443Z,2022-09-05T09:10:03Z,3760040047,178,,3754565887,56,Back,3757226025,383,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175185,34,1,1,1,48,24fvcruwqrqvqa3aonf8c3zuy,1,65.8,22.6,2022-09-03T16:50:23.042Z,2022-09-05T02:57:29Z,3754566033,213,0.5,3754566029,141,26.9,3754566027,140,70.7,3754566025,56,Center,3754566031,212,5.9,3760040123,178,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455175187,35,50,1,1,49,24fvcruwqrqvqa3aonf8c3zuy,1,69.7,32.1,2022-09-03T16:50:24.372Z,2022-09-05T02:57:35Z,3754566067,233,14,3754566039,286,,3754566037,56,Center,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
