id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,assist
2515787237,7,5,1,0,9,dqk062lu0vm8epvytbm6r4mmf,0,100.8,96.6,2023-03-05T11:16:07.935Z,2023-03-08T00:41:13Z,4074810149,346,,4074810227,233,4,4074810147,56,Left,,,,,,,,,,,,,,,,bhkrpr3gxc5xx0b0dinla5muh,N. Agrafiotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787423,5,1,1,0,24,89w5c6pw7vn0dxypi61tt0g4k,1,5.4,62.9,2023-03-05T11:16:23.480Z,2023-03-08T00:41:24Z,4074811339,141,48.8,4074811343,213,4.6,4074811337,140,4.2,4074811335,56,Back,4074811333,124,,4074811347,237,,4074811341,212,9.7,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787471,6,1,1,0,32,89w5c6pw7vn0dxypi61tt0g4k,0,15.3,44.3,2023-03-05T11:16:30.769Z,2023-03-08T00:41:34Z,4074811593,213,0.3,4074811585,56,Center,4074811587,140,65.6,4074811589,141,67.9,4081600817,178,,4074811591,212,55.2,4074811595,1,,4074811583,155,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787475,7,44,1,0,35,89w5c6pw7vn0dxypi61tt0g4k,1,65.8,66.3,2023-03-05T11:16:33.807Z,2023-03-08T06:07:54Z,4074813917,233,8,4074811611,286,,4074811609,56,Center,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787479,8,44,1,0,35,dqk062lu0vm8epvytbm6r4mmf,0,34.2,33.7,2023-03-05T11:16:33.808Z,2023-03-08T00:41:40Z,4074813925,233,7,4074811635,285,,4074811633,56,Back,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787509,8,1,1,0,35,89w5c6pw7vn0dxypi61tt0g4k,1,65.6,68.8,2023-03-05T11:16:33.944Z,2023-03-08T06:07:54Z,4074811809,140,73.7,4074811817,213,1.1,4074811811,141,92.6,4074811807,56,Left,4074811801,3,,4081600925,388,,4074811813,212,18.3,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787529,9,1,1,0,42,89w5c6pw7vn0dxypi61tt0g4k,0,87,83.6,2023-03-05T11:16:40.624Z,2023-03-08T00:41:49Z,4078173801,72,,4078173799,224,,4074811957,213,5.1,4074811951,140,93.4,4074811955,212,18.0,4074811943,2,,4081600997,178,,4074811947,155,,723av2redj2ej6livx0g81wwl,A. Verschueren,4074811949,56,Center,4074811953,141,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787545,9,12,1,0,42,dqk062lu0vm8epvytbm6r4mmf,1,2.6,42.1,2023-03-05T11:16:41.416Z,2023-03-08T00:42:16Z,4074812031,213,6.1,4074812027,141,38.2,4074812051,15,,4074812025,140,18.5,4081601295,178,,4074812029,212,16.9,4074812023,56,Back,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787561,10,44,1,0,45,89w5c6pw7vn0dxypi61tt0g4k,1,79.4,69.2,2023-03-05T11:16:44.042Z,2023-03-08T06:07:55Z,4074812095,286,,4074812131,233,10,4074812093,56,Center,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787565,10,44,1,0,45,dqk062lu0vm8epvytbm6r4mmf,0,20.6,30.8,2023-03-05T11:16:44.043Z,2023-03-08T00:42:20Z,4074812115,56,Back,4074812117,285,,4074812181,233,10,,,,,,,,,,,,,,,,6coor7jll29drx4kgvyt499wq,N. Naujoks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787579,11,1,1,0,45,89w5c6pw7vn0dxypi61tt0g4k,0,77.9,71.7,2023-03-05T11:16:44.200Z,2023-03-08T06:07:55Z,4074812213,141,56.0,4074812203,3,,4081601401,388,,4074812209,140,92.0,4074812217,213,5.7,4074812215,212,18.3,4074812205,56,Center,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787589,11,44,1,0,46,dqk062lu0vm8epvytbm6r4mmf,1,10.9,39.7,2023-03-05T11:16:45.186Z,2023-03-08T06:07:55Z,4074812273,56,Back,4074812275,285,,4074812389,233,12,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787607,12,44,1,0,46,89w5c6pw7vn0dxypi61tt0g4k,0,89.1,60.3,2023-03-05T11:16:45.187Z,2023-03-08T00:42:40Z,4074812337,286,,4074812335,56,Center,4074812399,233,11,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787613,12,12,1,0,46,dqk062lu0vm8epvytbm6r4mmf,1,11.1,40.7,2023-03-05T11:16:45.416Z,2023-03-08T06:07:56Z,4074812367,212,13.2,4074812365,141,32.9,4074812361,56,Back,4074812369,213,5.9,4081601487,178,,4074812363,140,22.6,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787667,13,1,1,0,48,dqk062lu0vm8epvytbm6r4mmf,0,22.4,33.2,2023-03-05T11:16:47.175Z,2023-03-08T00:42:49Z,4074812651,140,31.6,4074812655,212,9.7,4074812657,213,0.1,4074974741,157,,4081601601,178,,4074812649,56,Back,4074812653,141,34.7,4074974743,1,,6coor7jll29drx4kgvyt499wq,N. Naujoks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517068461,946,67,1,0,50,89w5c6pw7vn0dxypi61tt0g4k,1,66.3,62.2,2023-03-05T11:16:48.704Z,2023-03-08T06:07:56Z,4081628333,233,948,,,,,,,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2517068459,948,67,1,0,50,dqk062lu0vm8epvytbm6r4mmf,0,33.7,37.8,2023-03-05T11:16:48.705Z,2023-03-08T01:23:07Z,4081628337,233,946,,,,,,,,,,,,,,,,,,,,,,bhkrpr3gxc5xx0b0dinla5muh,N. Agrafiotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515818781,442,8,1,0,50,89w5c6pw7vn0dxypi61tt0g4k,1,67.6,60.8,2023-03-05T11:16:48.707Z,2023-03-08T06:07:56Z,4078174083,384,,4074975371,56,Center,4081601753,178,,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787663,13,1,1,0,53,89w5c6pw7vn0dxypi61tt0g4k,0,73.8,67.5,2023-03-05T11:16:51.640Z,2023-03-08T00:43:08Z,4074812633,140,85.9,4074812641,1,,4074812639,213,6.0,4081601873,178,,4074812629,157,,4074812635,141,63.0,4074812631,56,Center,4074812637,212,13.1,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787679,14,12,1,0,55,dqk062lu0vm8epvytbm6r4mmf,1,12.7,34.5,2023-03-05T11:16:54.032Z,2023-03-08T00:43:23Z,4074812715,213,5.1,4074812711,141,15.1,4074812735,15,,4074812707,56,Back,4074812709,140,17.5,4081602023,178,,4074812713,212,14.1,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787741,14,1,1,0,59,89w5c6pw7vn0dxypi61tt0g4k,1,82.7,87.2,2023-03-05T11:16:57.993Z,2023-03-08T00:43:33Z,4081602153,178,,4074813069,140,82.8,4074813071,141,92.3,4074813075,213,1.5,4074813067,56,Left,4074813073,212,3.5,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787765,15,1,1,1,3,89w5c6pw7vn0dxypi61tt0g4k,1,87.7,93.9,2023-03-05T11:17:02.455Z,2023-03-08T00:43:50Z,4074813189,141,83.0,4081602437,178,,4074813193,213,5.1,4074813185,56,Left,4074813187,140,90.8,4074813191,212,8.1,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787801,16,1,1,1,5,89w5c6pw7vn0dxypi61tt0g4k,1,89.9,85.9,2023-03-05T11:17:03.951Z,2023-03-08T00:43:57Z,4074813391,212,4.2,4074813393,213,1.5,4081602555,178,,4074813385,140,90.3,4074813381,56,Left,4074813389,141,92.1,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787841,17,1,1,1,7,89w5c6pw7vn0dxypi61tt0g4k,1,90.3,92.9,2023-03-05T11:17:06.017Z,2023-03-08T06:07:57Z,4074813575,56,Center,4074813579,141,48.2,4074813583,213,4.8,4074814625,154,,4074814623,210,15,4078174709,223,,4074813573,155,,4081602649,178,,tgu7kztdu9azmvirwu8rrip6,K. Saito,4074813571,2,,4074813577,140,92.3,1,4074813581,212,30.5,4078174711,20,,,,,,,,,,,,,,,,,,,,,,,,,
2516422205,862,44,1,1,8,89w5c6pw7vn0dxypi61tt0g4k,1,91.2,50.1,2023-03-05T11:17:07.280Z,2023-03-08T06:07:57Z,4078373421,233,888,4078175807,286,,4078175805,56,Center,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516422189,888,44,1,1,8,dqk062lu0vm8epvytbm6r4mmf,0,8.8,49.9,2023-03-05T11:17:07.281Z,2023-03-08T00:44:11Z,4078175757,56,Back,4078373427,233,862,4078175759,285,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787845,18,15,1,1,8,89w5c6pw7vn0dxypi61tt0g4k,1,92.6,48.6,2023-03-05T11:17:07.384Z,2023-03-08T06:07:57Z,4074813597,17,,4074814637,55,17,4074814647,146,98.8,4074814253,15,,4074814643,103,19.0,4074814257,328,,4074813595,22,,4074814635,154,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,4074814633,29,,4081602853,388,,,4074814631,78,,4074814641,102,50.1,4074813599,56,Center,4074814649,147,50,4074814265,233,15,,,,,,,,,,,,,,,
2515787807,15,10,1,1,9,dqk062lu0vm8epvytbm6r4mmf,1,1.6,50,2023-03-05T11:17:07.657Z,2023-03-08T00:44:21Z,4074813423,178,,4078175043,377,,4074814269,233,18,4074813693,174,,4074813425,182,,4074813427,56,Back,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515787817,16,52,1,1,10,dqk062lu0vm8epvytbm6r4mmf,1,1.8,48.4,2023-03-05T11:17:09.192Z,2023-03-08T00:44:27Z,4078175149,377,,4081602955,389,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788055,17,1,1,1,30,dqk062lu0vm8epvytbm6r4mmf,1,10.7,50.3,2023-03-05T11:17:29.065Z,2023-03-08T00:44:49Z,4081603189,178,,4074814963,140,21.5,4074814959,123,,4074814969,213,5.5,4074893247,189,,4074814965,141,34.9,4074814961,56,Back,4074814967,212,15.4,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788057,18,1,1,1,31,dqk062lu0vm8epvytbm6r4mmf,0,20.2,29.9,2023-03-05T11:17:30.374Z,2023-03-08T00:44:50Z,4081603207,178,,4074918561,141,22.3,4074918565,213,6.0,4074814981,56,Back,4074918563,212,21.6,4074918699,189,,4074918559,140,40.2,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515820195,443,61,1,1,32,89w5c6pw7vn0dxypi61tt0g4k,1,56.5,88.4,2023-03-05T11:17:31.327Z,2023-03-08T00:44:54Z,4074983099,189,,4074982983,56,Left,4081603247,178,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788087,19,5,1,1,34,dqk062lu0vm8epvytbm6r4mmf,1,26,-1,2023-03-05T11:17:32.921Z,2023-03-08T00:44:58Z,4074815119,56,Back,4074815121,347,,4074815185,233,19,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788041,19,5,1,1,34,89w5c6pw7vn0dxypi61tt0g4k,0,74,101,2023-03-05T11:17:32.921Z,2023-03-08T00:44:59Z,4074815195,233,19,4074814871,347,,4074814869,56,Left,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788097,20,1,1,1,40,dqk062lu0vm8epvytbm6r4mmf,1,23.3,0,2023-03-05T11:17:39.072Z,2023-03-08T00:45:16Z,4074815167,213,0.7,4074815165,212,10.0,4074815161,140,30.3,4074815159,56,Back,4074815157,107,,4074815163,141,8.9,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788101,21,1,1,1,41,dqk062lu0vm8epvytbm6r4mmf,1,30.3,8.9,2023-03-05T11:17:39.744Z,2023-03-08T00:45:23Z,4081603623,178,,4074815211,212,7.0,4074815205,141,6.5,4074815201,56,Back,4074815213,213,3.4,4074815203,140,23.8,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788107,22,1,1,1,42,dqk062lu0vm8epvytbm6r4mmf,1,23.8,6.5,2023-03-05T11:17:41.432Z,2023-03-08T00:45:27Z,4074815251,213,0.1,4074815243,56,Back,4074815241,155,,4074815245,140,30.2,4074815247,141,7.0,4074815249,212,6.7,4081603639,178,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788117,23,1,1,1,44,dqk062lu0vm8epvytbm6r4mmf,1,30.9,5.8,2023-03-05T11:17:43.304Z,2023-03-08T00:45:35Z,4074815323,213,5.9,4081603745,388,,4074815313,155,,4074815321,212,4.7,4074815317,140,35.1,4074815315,56,Back,4074815319,141,3.4,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788121,24,1,1,1,45,dqk062lu0vm8epvytbm6r4mmf,0,35.1,3.4,2023-03-05T11:17:44.537Z,2023-03-08T00:45:41Z,4081603787,178,,4074815389,141,10.7,4074815387,140,51.6,4074815385,56,Right,4074815393,213,0.3,4074815383,155,,4074815391,212,18.0,,,,6coor7jll29drx4kgvyt499wq,N. Naujoks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788147,20,1,1,1,47,89w5c6pw7vn0dxypi61tt0g4k,1,48.3,86.9,2023-03-05T11:17:45.816Z,2023-03-08T00:45:50Z,4074815537,3,,4074815543,141,70.2,4074815539,56,Center,4074815541,140,69.6,4074815545,212,25.1,4074815547,213,5.8,4081603819,388,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788167,21,1,1,1,49,89w5c6pw7vn0dxypi61tt0g4k,1,69.6,70.2,2023-03-05T11:17:48.223Z,2023-03-08T00:46:06Z,4074815657,213,3.3,4081604047,388,,4074815655,212,7.7,4074815651,140,62.4,4074815647,3,,4074815649,56,Center,4074815653,141,68.1,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788173,22,49,1,1,50,89w5c6pw7vn0dxypi61tt0g4k,1,63.5,68.4,2023-03-05T11:17:48.870Z,2023-03-08T00:46:13Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788183,23,1,1,1,50,89w5c6pw7vn0dxypi61tt0g4k,0,63.4,70.8,2023-03-05T11:17:48.872Z,2023-03-08T00:46:17Z,4074815739,155,,4081604249,178,,4074815743,140,77.1,4074815749,213,0.4,4074815747,212,15.8,4074815741,56,Left,4074815745,141,80.3,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788207,25,1,1,1,52,dqk062lu0vm8epvytbm6r4mmf,0,21.3,11.6,2023-03-05T11:17:51.207Z,2023-03-08T00:46:33Z,4074815869,212,18.0,4074815871,213,0.7,4074815861,3,,4074815865,140,34.7,4074815867,141,28.0,4074815863,56,Back,4081604437,178,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515788221,26,44,1,1,53,dqk062lu0vm8epvytbm6r4mmf,1,30.6,31.4,2023-03-05T11:17:52.587Z,2023-03-08T06:07:58Z,4074815925,285,,4074815923,56,Back,4074817435,233,24,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
