id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/11/value,qualifier/9/value,qualifier/17/value,qualifier/12/value,qualifier/15/value
2522515823,7,49,1,0,9,6hsriqr3ybvyg94w2k19oal50,1,46.7,32.2,2023-03-19T15:45:41.832Z,2023-03-21T21:59:56Z,,,,,,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522515821,6,3,1,0,10,6hsriqr3ybvyg94w2k19oal50,1,42.8,29.6,2023-03-19T15:45:41.941Z,2023-03-21T22:00:09Z,4112939109,465,,4110440773,56,Back,4110440775,286,,4110441039,233,6,4114951471,178,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522515853,6,45,1,0,10,24fvcruwqrqvqa3aonf8c3zuy,0,57.2,70.4,2023-03-19T15:45:41.941Z,2023-03-21T22:00:09Z,4110440959,285,,4110440957,56,Center,4110441091,233,6,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522515849,8,3,1,0,10,6hsriqr3ybvyg94w2k19oal50,0,46.7,32.2,2023-03-19T15:45:42.538Z,2023-03-21T22:00:16Z,4114951513,178,,4110440943,56,Back,4112939197,465,,4110713673,286,,4110713795,211,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522566959,465,1,1,0,12,24fvcruwqrqvqa3aonf8c3zuy,1,56,67.2,2023-03-19T15:45:43.988Z,2023-03-21T22:00:21Z,4110712535,56,Back,4110712541,212,26.9,4114951545,178,,4110712537,140,31.7,4110712539,141,54.5,4110712543,213,3.5,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522515893,7,49,1,0,14,24fvcruwqrqvqa3aonf8c3zuy,1,31.6,54.5,2023-03-19T15:45:45.902Z,2023-03-21T22:00:27Z,,,,,,,,,,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522515957,8,1,1,0,14,24fvcruwqrqvqa3aonf8c3zuy,1,32.1,49.6,2023-03-19T15:45:46.829Z,2023-03-21T22:00:35Z,4110441505,141,27.4,4110441503,140,31.9,4110441509,213,4.7,4110441507,212,15.1,4110441501,56,Back,4114951673,178,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516031,9,1,1,0,17,24fvcruwqrqvqa3aonf8c3zuy,1,31.8,25.9,2023-03-19T15:45:49.699Z,2023-03-21T22:00:38Z,4110441891,56,Back,4114951723,178,,4110441899,213,2.7,4110441897,212,25.8,4110441893,140,9.7,4110441895,141,42.5,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516071,10,1,1,0,19,24fvcruwqrqvqa3aonf8c3zuy,0,9.7,42.5,2023-03-19T15:45:51.877Z,2023-03-21T22:00:42Z,4114951767,178,,4110442149,140,66.1,4110442147,56,Center,4110442153,212,60.1,4110442155,213,6.1,4112940017,157,,4110442151,141,27.5,4110442157,1,,d5v47kueisvcjjz4f69m83sut,J. Drommel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516109,9,1,1,0,23,6hsriqr3ybvyg94w2k19oal50,0,31.2,71.7,2023-03-19T15:45:55.877Z,2023-03-21T22:00:47Z,4114951855,178,,4110442331,212,17.9,4110442329,141,66.9,4110442327,140,48.0,4110442323,3,,4110442325,56,Back,4110442333,213,6.1,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516185,11,1,1,0,25,24fvcruwqrqvqa3aonf8c3zuy,1,54.1,29,2023-03-19T15:45:57.453Z,2023-03-21T22:00:54Z,4110442755,3,,4110442763,212,16.1,4110442765,213,0.8,4110442759,140,64.3,4110442757,56,Center,4114951973,388,,4110442761,141,46.6,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516193,12,50,1,0,27,24fvcruwqrqvqa3aonf8c3zuy,1,64.8,46.7,2023-03-19T15:45:59.742Z,2023-03-21T22:01:06Z,4110442883,233,10,4110442789,56,Center,4110442791,286,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516195,10,7,1,0,27,6hsriqr3ybvyg94w2k19oal50,0,35.2,53.3,2023-03-19T15:45:59.798Z,2023-03-21T22:01:11Z,4110442797,56,Back,4110442799,285,,4110442813,233,12,4114952193,178,,4112940315,384,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516203,13,61,1,0,28,24fvcruwqrqvqa3aonf8c3zuy,1,64.2,46.7,2023-03-19T15:45:59.910Z,2023-03-21T22:01:20Z,4110442847,56,Center,4114952295,15,,4114952297,178,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516289,14,1,1,0,30,24fvcruwqrqvqa3aonf8c3zuy,1,54.8,54.5,2023-03-19T15:46:01.923Z,2023-03-21T22:01:23Z,4110443355,212,20.8,4110443353,141,30.1,4110443349,56,Center,4112940861,155,,4110443357,213,5.4,4114952373,178,,4110443351,140,66.8,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516331,15,1,1,0,32,24fvcruwqrqvqa3aonf8c3zuy,0,67,30.8,2023-03-19T15:46:04.779Z,2023-03-21T22:01:29Z,4110443595,56,Center,4110443601,212,15.7,4114952475,178,,4110443599,141,44.0,4110443597,140,79.3,4110443603,213,0.6,,,,,,,c8j50o9oqu2okdpjsr3nvnhsl,A. El Ghazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516349,11,49,1,0,35,6hsriqr3ybvyg94w2k19oal50,1,24.7,51.8,2023-03-19T15:46:07.677Z,2023-03-21T22:01:34Z,,,,,,,,,,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516425,12,1,1,0,35,6hsriqr3ybvyg94w2k19oal50,1,24.7,51.8,2023-03-19T15:46:07.771Z,2023-03-21T22:01:38Z,4110444087,140,8.7,4114952671,178,,4110444093,212,26.7,4110444091,141,21.3,4110444083,56,Back,4110444097,213,4.0,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516505,13,1,1,0,39,6hsriqr3ybvyg94w2k19oal50,0,10.7,24.2,2023-03-19T15:46:11.669Z,2023-03-21T22:01:41Z,4114952689,178,,4110444537,1,,4110444531,141,13.6,4110444527,56,Right,4110444529,140,66.8,4110444533,212,59.3,4110444535,213,6.2,4110444525,157,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516521,16,1,1,0,43,24fvcruwqrqvqa3aonf8c3zuy,1,35.8,91.5,2023-03-19T15:46:15.768Z,2023-03-21T22:01:53Z,4112941691,212,11.1,4110444609,56,Back,4112941687,140,45.4,4112941689,141,98.3,4112941693,213,0.4,4114952817,178,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516559,17,49,1,0,45,24fvcruwqrqvqa3aonf8c3zuy,1,37.2,95.3,2023-03-19T15:46:17.605Z,2023-03-21T22:01:59Z,,,,,,,,,,,,,,,,,,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516593,18,1,1,0,46,24fvcruwqrqvqa3aonf8c3zuy,1,39,95,2023-03-19T15:46:18.574Z,2023-03-21T22:02:03Z,4110444957,213,4.1,4114952891,178,,4110444951,140,37.4,4110444955,212,2.9,4110444953,141,91.5,4110444949,56,Back,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516683,19,1,1,0,47,24fvcruwqrqvqa3aonf8c3zuy,1,37.4,91.5,2023-03-19T15:46:19.655Z,2023-03-21T22:02:08Z,4110445401,141,91.5,4110445399,140,29.8,4110445397,56,Back,4114952933,178,,4110445405,213,3.1,4110445403,212,8.0,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516743,20,1,1,0,49,24fvcruwqrqvqa3aonf8c3zuy,1,29.8,88.7,2023-03-19T15:46:21.484Z,2023-03-21T22:02:12Z,4110445677,212,19.8,4110445679,213,4.7,4110445671,56,Back,4114952963,178,,4110445675,141,59.6,4110445673,140,29.4,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516785,21,1,1,0,52,24fvcruwqrqvqa3aonf8c3zuy,1,29.4,59.6,2023-03-19T15:46:24.286Z,2023-03-21T22:02:15Z,4110445873,56,Back,4110445875,140,30.8,4114953001,178,,4110445883,212,17.1,4110445885,213,4.8,4110445879,141,34.6,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516841,22,1,1,0,55,24fvcruwqrqvqa3aonf8c3zuy,1,33.3,30.3,2023-03-19T15:46:27.179Z,2023-03-21T22:02:20Z,4114953021,178,,4110446205,212,31.1,4110446203,141,5.2,4110446201,140,58.1,4110446207,213,5.7,4110446199,56,Right,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516881,14,45,1,0,57,6hsriqr3ybvyg94w2k19oal50,0,39.4,93.2,2023-03-19T15:46:29.857Z,2023-03-21T22:02:25Z,4110446419,285,,4110446417,56,Back,4110446603,233,23,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522516903,23,3,1,0,57,24fvcruwqrqvqa3aonf8c3zuy,1,60.6,6.8,2023-03-19T15:46:29.857Z,2023-03-21T22:02:25Z,4114953067,178,,4110446509,56,Right,4110446511,286,,4112942601,464,,4110446587,233,14,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517063,24,1,1,1,0,24fvcruwqrqvqa3aonf8c3zuy,1,60,11.6,2023-03-19T15:46:32.694Z,2023-03-21T22:02:28Z,4110447307,213,2.0,4114953107,178,,4110447301,140,47.1,4110447299,56,Back,4110447303,141,53.7,4110447305,212,31.7,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517165,25,1,1,1,7,24fvcruwqrqvqa3aonf8c3zuy,1,44.7,47.2,2023-03-19T15:46:39.270Z,2023-03-21T22:02:32Z,4114953119,178,,4110447783,213,1.7,4110447779,141,71.1,4110447777,140,43.3,4110447781,212,16.3,4110447775,56,Back,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517259,26,1,1,1,11,24fvcruwqrqvqa3aonf8c3zuy,1,55.5,74.7,2023-03-19T15:46:43.797Z,2023-03-21T22:02:36Z,4110448261,141,95.4,4110448259,140,67.2,4110448257,56,Left,4114953133,178,,4110448265,213,0.9,4110448263,212,18.7,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517287,27,1,1,1,14,24fvcruwqrqvqa3aonf8c3zuy,1,67.3,95.9,2023-03-19T15:46:46.079Z,2023-03-21T22:02:41Z,4110448421,213,3.8,4110448413,56,Left,4110448415,140,62.1,4110448417,141,90.0,4110448419,212,6.8,4114953157,178,,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517307,28,1,1,1,16,24fvcruwqrqvqa3aonf8c3zuy,1,62.1,90,2023-03-19T15:46:48.270Z,2023-03-21T22:02:44Z,4110448541,141,74.7,4110448545,213,4.7,4110448543,212,10.4,4110448537,56,Center,4110448539,140,62.3,4114953199,178,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517363,29,1,1,1,18,24fvcruwqrqvqa3aonf8c3zuy,1,62.3,74.7,2023-03-19T15:46:50.544Z,2023-03-21T22:02:48Z,4110448851,56,Right,4110448861,1,,4110448857,212,41.5,4110448859,213,5.1,4114953223,178,,4110448855,141,17.8,4110448849,155,,4110448853,140,76.5,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517427,30,1,1,1,23,24fvcruwqrqvqa3aonf8c3zuy,1,77.4,12.7,2023-03-19T15:46:55.426Z,2023-03-21T22:02:51Z,4110449265,212,20.3,4110449263,141,23.5,4110449267,213,2.8,4110449259,56,Center,4114953239,178,,4110449261,140,59.4,,,,,,,c8j50o9oqu2okdpjsr3nvnhsl,A. El Ghazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517439,31,1,1,1,26,24fvcruwqrqvqa3aonf8c3zuy,1,59.4,23.5,2023-03-19T15:46:58.048Z,2023-03-21T22:02:55Z,4114953287,178,,4110449333,212,20.3,4110449335,213,2.4,4110449331,141,43.4,4110449329,140,45.0,4110449327,56,Back,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517509,32,1,1,1,28,24fvcruwqrqvqa3aonf8c3zuy,1,45,43.4,2023-03-19T15:47:00.669Z,2023-03-21T22:02:57Z,4110449721,140,49.9,4110449727,213,1.3,4114953345,178,,4110449719,56,Back,4110449725,212,19.9,4110449723,141,71.6,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517559,33,1,1,1,31,24fvcruwqrqvqa3aonf8c3zuy,1,56.4,73.7,2023-03-19T15:47:03.574Z,2023-03-21T22:03:03Z,4114953423,178,,4110449973,213,0.9,4110449965,56,Left,4110449971,212,19.1,4110449967,140,68.3,4110449969,141,95.0,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517593,34,1,1,1,34,24fvcruwqrqvqa3aonf8c3zuy,1,72.3,95.3,2023-03-19T15:47:06.037Z,2023-03-21T22:03:08Z,4110450143,213,4.2,4110450131,56,Left,4114953469,178,,4110450137,140,70.5,4110450139,141,89.9,4110450141,212,4.1,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517611,35,1,1,1,35,24fvcruwqrqvqa3aonf8c3zuy,0,70.4,89.6,2023-03-19T15:47:07.519Z,2023-03-21T22:03:12Z,4114953537,178,,4110450243,140,77.6,4110450245,141,68.4,4110450241,56,Center,4110450249,212,16.3,4110450253,213,5.2,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517625,15,8,1,1,36,6hsriqr3ybvyg94w2k19oal50,1,23.8,32.3,2023-03-19T15:47:08.619Z,2023-03-21T22:03:21Z,4110450325,56,Back,4114953607,389,,4112944037,384,,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517645,16,49,1,1,37,6hsriqr3ybvyg94w2k19oal50,1,31.6,44.8,2023-03-19T15:47:09.477Z,2023-03-21T22:03:26Z,,,,,,,,,,,,,,,,,,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517669,17,1,1,1,37,6hsriqr3ybvyg94w2k19oal50,1,31.6,44.8,2023-03-19T15:47:09.577Z,2023-03-21T22:03:33Z,4110450537,213,4.9,4110450531,140,32.8,4110450529,56,Back,4110450535,212,7.8,4110450533,141,33.5,4114953767,178,,,,,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517703,18,1,1,1,39,6hsriqr3ybvyg94w2k19oal50,1,32.8,33.5,2023-03-19T15:47:11.031Z,2023-03-21T22:03:38Z,4110450721,213,0.1,4110450713,56,Back,4110450715,140,47.7,4114953825,178,,4110450717,141,36.0,4110450719,212,15.7,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517715,19,61,1,1,39,6hsriqr3ybvyg94w2k19oal50,0,47.7,36,2023-03-19T15:47:11.762Z,2023-03-21T22:03:43Z,4110450769,56,Back,4114953903,178,,,,,,,,,,,,,,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517721,36,49,1,1,41,24fvcruwqrqvqa3aonf8c3zuy,1,40.7,65.6,2023-03-19T15:47:13.740Z,2023-03-21T22:03:49Z,,,,,,,,,,,,,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2522517829,37,1,1,1,44,24fvcruwqrqvqa3aonf8c3zuy,1,40.4,65.1,2023-03-19T15:47:16.214Z,2023-03-21T22:03:52Z,4110451403,213,0.2,4110451395,56,Center,4110451401,212,12.9,4114953965,178,,4110451399,141,69.2,4110451397,140,52.4,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
