id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/9/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/13/value,assist
2498906187,3,49,1,0,15,dqk062lu0vm8epvytbm6r4mmf,1,9,98.7,2023-01-20T19:01:02.590Z,2023-02-07T22:28:37Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906255,4,1,1,0,19,dqk062lu0vm8epvytbm6r4mmf,1,9.8,87.8,2023-01-20T19:01:06.108Z,2023-02-07T22:28:41Z,3986007947,213,0.2,3986007943,212,17.6,3986007937,56,Back,3986007939,140,26.3,4019429901,178,,3986007941,141,92.4,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906317,5,1,1,0,22,dqk062lu0vm8epvytbm6r4mmf,1,26.6,92.3,2023-01-20T19:01:09.513Z,2023-02-07T22:28:43Z,3986008293,56,Back,3986008301,213,4.5,3986008297,141,67.8,3986008299,212,17.2,4019429929,178,,3986008295,140,22.5,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906333,6,1,1,0,30,dqk062lu0vm8epvytbm6r4mmf,1,31.4,67.8,2023-01-20T19:01:17.102Z,2023-02-07T22:28:53Z,3986008403,140,37.6,4019430049,178,,3986008407,212,18.7,3986008409,213,1.2,3986008405,141,93.6,3986008401,56,Back,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906349,7,1,1,0,34,dqk062lu0vm8epvytbm6r4mmf,1,56.5,92.9,2023-01-20T19:01:21.603Z,2023-02-07T22:28:58Z,3986008523,56,Center,4019430077,178,,3986008521,155,,3986008529,212,24.3,3986008525,140,73.4,3986008531,213,5.5,3986008527,141,68.5,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906353,8,1,1,0,37,dqk062lu0vm8epvytbm6r4mmf,0,73.4,68.5,2023-01-20T19:01:24.346Z,2023-02-07T22:29:07Z,3986008543,213,0.8,3986528105,155,,4019430089,388,,3986008537,140,76.2,3986008535,56,Center,3986008539,141,73.2,3986008541,212,4.3,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906357,9,61,1,0,37,6g9qrm72224jrk6tkxxxi8a9n,1,33.6,14.2,2023-01-20T19:01:24.482Z,2023-02-07T22:30:11Z,4019430223,178,,3986008547,56,Back,4019430221,15,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906379,9,1,1,0,39,dqk062lu0vm8epvytbm6r4mmf,0,73.8,93.5,2023-01-20T19:01:26.246Z,2023-02-07T22:30:16Z,3986008663,213,5.8,4019430239,178,,3986008661,212,4.6,3986008657,140,77.8,3986008659,141,90.6,3986008655,56,Left,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906385,10,61,1,0,39,6g9qrm72224jrk6tkxxxi8a9n,1,18.6,9.5,2023-01-20T19:01:26.549Z,2023-02-07T22:30:21Z,3986008683,56,Back,4019430245,178,,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906393,10,1,1,0,40,dqk062lu0vm8epvytbm6r4mmf,0,77.9,90,2023-01-20T19:01:27.257Z,2023-02-07T22:30:28Z,3986008719,56,Left,4019430273,178,,3986008723,141,94.5,3986008721,140,94.0,3986008725,212,17.2,3986008727,213,0.2,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906401,11,8,1,0,42,6g9qrm72224jrk6tkxxxi8a9n,1,7.5,10.4,2023-01-20T19:01:29.031Z,2023-02-07T22:30:45Z,3986528159,383,,3986008767,56,Back,4019430291,178,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906407,12,49,1,0,43,6g9qrm72224jrk6tkxxxi8a9n,1,7.4,10.4,2023-01-20T19:01:30.593Z,2023-02-07T22:30:48Z,,,,,,,,,,,,,,,,,,,,,,,,,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906417,13,1,1,0,43,6g9qrm72224jrk6tkxxxi8a9n,0,7.3,8.8,2023-01-20T19:01:30.622Z,2023-02-07T22:31:03Z,3986008849,140,31.3,3986008845,157,,3986008853,212,25.4,3986008847,56,Back,3986008851,141,13.9,4019430371,178,,3986008857,1,,3986008855,213,0.1,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906433,11,49,1,0,46,dqk062lu0vm8epvytbm6r4mmf,1,65.5,82.9,2023-01-20T19:01:33.003Z,2023-02-07T22:31:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906455,12,1,1,0,47,dqk062lu0vm8epvytbm6r4mmf,1,66.7,81.8,2023-01-20T19:01:34.062Z,2023-02-07T22:31:09Z,3986009107,141,92.3,3986009103,56,Left,3986009105,140,66.3,3986009109,212,7.2,3986009111,213,1.6,4019430409,178,,,,,,,,1wf757j0e3v3bdpbc9z2tav3d,A. Fein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906467,13,1,1,0,48,dqk062lu0vm8epvytbm6r4mmf,1,65.8,92.6,2023-01-20T19:01:34.939Z,2023-02-07T22:31:16Z,3986009183,140,61.5,3986009181,56,Center,3986009187,212,14.5,3986009189,213,4.4,4019430481,178,,3986009185,141,72.3,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906495,14,1,1,0,51,dqk062lu0vm8epvytbm6r4mmf,1,61.2,70.8,2023-01-20T19:01:37.745Z,2023-02-07T22:31:26Z,3986009377,1,,3986009375,213,4.9,3986009369,140,66.1,3986009371,141,21.2,3986009367,56,Center,3986009373,212,34.1,4019430537,178,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906505,15,1,1,0,54,dqk062lu0vm8epvytbm6r4mmf,1,65.9,18.2,2023-01-20T19:01:41.345Z,2023-02-07T22:31:31Z,3986009433,213,5.7,4019430555,178,,3986009431,212,15.8,3986009427,140,78.7,3986009429,141,5.9,3986009425,56,Right,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906513,16,1,1,0,56,dqk062lu0vm8epvytbm6r4mmf,1,78.7,5.9,2023-01-20T19:01:43.611Z,2023-02-07T22:31:35Z,3986009459,212,10.4,3986009455,140,88.1,3986009461,213,0.3,3986009457,141,10.7,4019430591,178,,3986009453,56,Right,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906545,17,1,1,0,58,dqk062lu0vm8epvytbm6r4mmf,1,88.1,10.7,2023-01-20T19:01:45.357Z,2023-02-07T22:31:45Z,3986009643,212,8.5,4019430627,178,,3986009641,141,22.8,3986009645,213,1.8,3986009639,140,86.1,3986009637,56,Center,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906547,18,1,1,1,0,dqk062lu0vm8epvytbm6r4mmf,0,90.2,27,2023-01-20T19:01:47.622Z,2023-02-07T22:31:49Z,4019430661,178,,3986012193,213,1.4,3986009661,56,Center,3986012191,212,14.5,3986012189,141,48.2,3986012187,140,92.0,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906571,14,12,1,1,1,6g9qrm72224jrk6tkxxxi8a9n,1,7.2,48.1,2023-01-20T19:01:48.545Z,2023-02-07T22:31:55Z,3986009867,167,,3986009791,213,2.3,4019430721,178,,3986009785,140,0.0,3986009789,212,15.2,3986009787,141,65.4,3986009783,56,Back,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906577,15,6,1,1,2,6g9qrm72224jrk6tkxxxi8a9n,0,5.8,71.1,2023-01-20T19:01:49.666Z,2023-02-07T22:32:01Z,3986009819,56,Back,3986009821,73,,3986009909,233,19,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906557,19,6,1,1,2,dqk062lu0vm8epvytbm6r4mmf,1,94.2,28.9,2023-01-20T19:01:49.666Z,2023-02-07T22:32:01Z,3986009721,56,Center,3986009723,75,,3986009891,233,15,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906971,20,1,1,1,46,dqk062lu0vm8epvytbm6r4mmf,0,99.5,0.5,2023-01-20T19:02:32.860Z,2023-02-07T22:32:04Z,3986011999,56,Center,3986012005,212,28.7,3986012007,213,1.7,3986011991,2,,3986011995,155,,3986011997,223,,3986528191,72,,3986012001,140,96.6,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,3986012003,141,42.4,4019430785,178,3986011993,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906977,16,44,1,1,47,6g9qrm72224jrk6tkxxxi8a9n,1,4.4,55.4,2023-01-20T19:02:34.231Z,2023-02-08T09:59:43Z,3986012027,56,Back,3986012029,285,,3986012047,233,21,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906973,21,44,1,1,47,dqk062lu0vm8epvytbm6r4mmf,0,95.6,44.6,2023-01-20T19:02:34.232Z,2023-02-07T22:32:10Z,3986012023,286,,3986012125,233,16,3986012019,56,Center,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498906985,17,12,1,1,47,6g9qrm72224jrk6tkxxxi8a9n,1,5,54,2023-01-20T19:02:34.241Z,2023-02-08T09:59:43Z,4019430851,178,,3986012073,212,9.7,3986012075,213,3.8,3986012071,141,44.8,3986012235,167,,3986012069,140,0.0,3986012067,56,Back,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907015,18,6,1,1,48,6g9qrm72224jrk6tkxxxi8a9n,0,0.8,50.8,2023-01-20T19:02:35.424Z,2023-02-07T22:32:20Z,3986012227,73,,3986012225,56,Back,3986012331,233,22,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907029,22,6,1,1,48,dqk062lu0vm8epvytbm6r4mmf,1,99.2,49.2,2023-01-20T19:02:35.424Z,2023-02-07T22:32:20Z,3986012305,75,,3986012321,233,18,3986012303,56,Center,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907191,23,1,1,2,7,dqk062lu0vm8epvytbm6r4mmf,1,99.5,0.5,2023-01-20T19:02:53.806Z,2023-02-08T09:59:44Z,3986013163,223,,3986016811,210,13,3986013173,213,1.8,4019430915,178,,3986013165,56,Center,3986013171,212,35.3,3986013167,140,92.6,3986013159,6,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,3986013175,1,,3986013161,155,3986016813,154,1,3986013169,141,51.3,3986528211,72,3986013157,2,,,,,,,,,,,,,,,,,,,,,,
2498907205,24,44,1,2,8,dqk062lu0vm8epvytbm6r4mmf,1,93,50.4,2023-01-20T19:02:55.275Z,2023-02-08T09:59:44Z,3986013257,56,Center,3986013259,286,,3986013313,233,19,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907183,19,44,1,2,8,6g9qrm72224jrk6tkxxxi8a9n,0,7,49.6,2023-01-20T19:02:55.276Z,2023-02-07T22:32:28Z,3986013331,233,24,3986013117,285,,3986013115,56,Back,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907209,25,13,1,2,8,dqk062lu0vm8epvytbm6r4mmf,1,93.9,48.6,2023-01-20T19:02:55.306Z,2023-02-08T09:59:44Z,4019431029,388,,3986013279,17,,3986016013,25,,3986013281,56,Center,3986016839,231,49.6,3986016829,102,79.3,3986016015,15,,3986016021,153,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,3986016833,146,99.1,3986016819,73,3986016823,154,,3986016835,147,76.9,3986016837,230,3986016821,29,99.3,3986016825,55,23,3986016019,328,3986016831,103,29.2,,,,,,,,,,,,,
2498907237,26,1,1,2,13,dqk062lu0vm8epvytbm6r4mmf,0,95.8,88,2023-01-20T19:03:00.362Z,2023-02-07T22:32:39Z,4019431053,178,,3986013443,141,79.3,3986528263,20,,3986013441,140,94.3,3986528261,223,,3986013437,155,,3986013447,213,4.5,3986013435,2,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,3986013445,212,6.1,3986013439,56,,,,,,,,,,,,,,,,,,,,Left,,,,,,,,,,,,
2498907253,20,61,1,2,13,6g9qrm72224jrk6tkxxxi8a9n,1,8.7,18.2,2023-01-20T19:03:00.475Z,2023-02-07T22:32:57Z,3986013545,56,Back,4019431167,178,,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907283,27,1,1,2,17,dqk062lu0vm8epvytbm6r4mmf,1,67.1,82.3,2023-01-20T19:03:03.758Z,2023-02-07T22:33:02Z,3986013743,212,38.6,4019431219,178,,3986013739,140,30.3,3986013745,213,3.1,3986013747,1,,3986013737,56,Back,3986013741,141,82.0,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907299,28,1,1,2,20,dqk062lu0vm8epvytbm6r4mmf,1,30.3,82,2023-01-20T19:03:06.825Z,2023-02-07T22:33:07Z,3986013859,213,4.2,3986013855,141,42.1,3986013857,212,31.4,3986013851,56,Back,4019431249,178,,3986013853,140,15.2,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907323,29,1,1,2,24,dqk062lu0vm8epvytbm6r4mmf,0,20.2,39.7,2023-01-20T19:03:11.588Z,2023-02-07T22:33:09Z,3986013999,140,44.5,3986013997,56,Back,4019431263,178,,3986014003,212,28.0,3986014001,141,56.7,3986014005,213,0.4,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907337,21,49,1,2,26,6g9qrm72224jrk6tkxxxi8a9n,1,63.1,41.8,2023-01-20T19:03:13.035Z,2023-02-07T22:33:14Z,,,,,,,,,,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907367,22,1,1,2,28,6g9qrm72224jrk6tkxxxi8a9n,1,63.1,41.8,2023-01-20T19:03:15.353Z,2023-02-07T22:33:17Z,3986014229,141,24.8,3986014225,56,Center,3986014231,212,17.7,3986014227,140,75.9,3986014233,213,5.6,4019431315,178,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498907381,23,1,1,2,31,6g9qrm72224jrk6tkxxxi8a9n,1,84.3,29.5,2023-01-20T19:03:18.185Z,2023-02-07T22:33:31Z,4019431323,178,,3986014313,155,,3986014317,140,90.6,3986014315,56,Center,3986163353,210,13,3986014321,212,15.5,3986014323,213,1.1,3986014319,141,50.1,3dc82sro077by40u3qdmhw0r9,B. Ould-Chikh,3986163355,154,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2498934389,431,13,1,2,32,6g9qrm72224jrk6tkxxxi8a9n,1,88.8,46,2023-01-20T19:03:18.964Z,2023-02-07T22:33:31Z,3986163377,73,,3986162281,56,Center,3986163393,391,,3986163397,146,91.6,3986163379,29,,3986163383,55,23,3986163401,147,50.7,4019431387,388,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,3986162631,153,,3986163407,231,3986162625,17,,3986163387,102,67.6,3986162277,22,3986162623,15,,3986163381,154,,3986163403,230,3986162629,328,,49.6,99.3,3986163389,103,19.4,,,,,,,,
