id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/9/value,qualifier/8/value,qualifier/11/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/18/value,qualifier/17/value
2451539175,15,1,1,0,32,b79uipsy57y1jqpy07h4i5ovk,1,68.8,60.3,2022-08-27T14:33:09.590Z,2022-08-28T19:51:13Z,3735143247,140,77.1,3741463135,178,,3735143245,56,Left,3735143249,141,86.9,3735143253,213,1.1,3735143251,212,20.1,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539371,16,1,1,0,34,b79uipsy57y1jqpy07h4i5ovk,1,77.1,86.9,2022-08-27T14:33:11.811Z,2022-08-28T19:51:38Z,3735144271,213,3.4,3735144269,212,12.0,3735144265,140,66.1,3741464613,178,,3735144263,56,Left,3735144267,141,82.1,,,,,,,7sa0cx70w7dc0ahu5sm0ziz11,R. Fernandes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539477,17,1,1,0,39,b79uipsy57y1jqpy07h4i5ovk,1,64.1,77.8,2022-08-27T14:33:16.044Z,2022-08-28T19:51:54Z,3735144865,56,Center,3735144889,213,4.4,3735144885,212,29.2,3735144875,140,56.3,3735144879,141,36.6,3741465685,178,,3735144859,155,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539649,18,1,1,0,43,b79uipsy57y1jqpy07h4i5ovk,1,56.3,36.6,2022-08-27T14:33:20.124Z,2022-08-28T19:52:11Z,3735145839,56,Right,3735145841,140,64.3,3735145847,213,5.1,3735145843,141,7.7,3735145845,212,21.4,3741468091,178,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539779,19,1,1,0,49,b79uipsy57y1jqpy07h4i5ovk,1,55.5,15.6,2022-08-27T14:33:26.114Z,2022-08-28T19:52:23Z,3735146565,213,1.4,3735146557,56,Center,3741468931,178,,3735146561,141,39.8,3735146559,140,58.5,3735146563,212,16.8,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539889,20,1,1,0,53,b79uipsy57y1jqpy07h4i5ovk,0,58.9,40.6,2022-08-27T14:33:30.391Z,2022-08-28T19:52:41Z,3735147161,140,71.9,3735147173,213,6.0,3741469751,178,,3735147157,56,Center,3735147165,141,34.8,3735147169,212,14.2,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452296969,929,61,1,0,54,89w5c6pw7vn0dxypi61tt0g4k,0,26.9,64,2022-08-27T14:33:31.140Z,2022-08-28T19:53:09Z,3741471713,178,,3739253081,56,Back,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452928437,949,67,1,0,56,b79uipsy57y1jqpy07h4i5ovk,1,86.1,47.2,2022-08-27T14:33:33.510Z,2022-08-30T01:04:00Z,3742583603,233,995,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452928435,995,67,1,0,56,89w5c6pw7vn0dxypi61tt0g4k,0,13.9,52.8,2022-08-27T14:33:33.511Z,2022-08-29T08:18:46Z,3742583615,233,949,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452928353,948,43,1,0,56,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-08-27T14:33:33.513Z,2022-08-29T08:18:36Z,3742583531,144,82,3742583407,178,0,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539997,22,15,1,0,56,b79uipsy57y1jqpy07h4i5ovk,1,85.8,46.4,2022-08-27T14:33:33.540Z,2022-08-30T01:04:01Z,3735150205,147,47.1,3741473319,178,,3735599601,328,,3735147749,17,,3735147747,22,,3735150199,102,49.0,3735150203,146,87.7,3735150201,103,3.2,7lpwkpwfw656re3pymntslv55,B. Adekanye,3735150189,78,3735150187,72,3735150281,233,12,3735692743,458,3735147751,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,
2451539985,12,10,1,0,56,89w5c6pw7vn0dxypi61tt0g4k,1,6.4,50.9,2022-08-27T14:33:33.698Z,2022-08-28T19:53:58Z,3735147695,182,,3735149585,233,22,3739254529,376,,3735147697,56,Back,3739255453,177,,3739254527,389,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451539991,21,43,1,0,56,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2022-08-27T14:33:33.944Z,2022-08-27T15:34:49Z,3735147719,141,46.4,3735147715,56,Center,3735147721,212,16.6,3735147723,213,0.5,3735147717,140,85.8,3735692957,144,1,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540069,13,52,1,0,56,89w5c6pw7vn0dxypi61tt0g4k,1,11.9,46.1,2022-08-27T14:33:33.957Z,2022-08-28T19:54:19Z,3739254817,376,,3741476131,389,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540637,14,1,1,1,15,89w5c6pw7vn0dxypi61tt0g4k,1,11.7,44.9,2022-08-27T14:33:52.939Z,2022-08-28T19:54:50Z,3735151503,212,60.5,3735617795,189,,3735151501,141,36.4,3735151507,1,,3735151497,56,Center,3735151495,199,,3735151499,140,69.1,3735151505,213,6.2,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540655,15,1,1,1,19,89w5c6pw7vn0dxypi61tt0g4k,0,69.2,36.4,2022-08-27T14:33:56.259Z,2022-08-28T19:55:04Z,3741479805,388,,3735151609,3,,3735151617,141,38.0,3735151611,168,,3735151613,56,Center,3735151615,140,83.7,3735151619,212,15.3,3735151621,213,0.1,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540651,23,49,1,1,22,b79uipsy57y1jqpy07h4i5ovk,1,10.9,68.8,2022-08-27T14:33:59.110Z,2022-08-28T19:55:16Z,,,,,,,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540703,24,1,1,1,22,b79uipsy57y1jqpy07h4i5ovk,1,10.8,71.5,2022-08-27T14:33:59.155Z,2022-08-28T19:55:23Z,3735151865,213,4.1,3735151857,56,Back,3735151861,141,55.2,3735151859,140,2.9,3735151863,212,13.8,3741481459,178,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540773,25,1,1,1,23,b79uipsy57y1jqpy07h4i5ovk,0,2.9,55.2,2022-08-27T14:34:00.732Z,2022-08-28T19:55:41Z,3735152257,56,Back,3735152269,212,45.4,3735152265,141,87.4,3735152261,140,40.8,3735152255,157,,3741482519,178,,3735152283,1,,3735152275,213,0.5,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540853,16,1,1,1,26,89w5c6pw7vn0dxypi61tt0g4k,1,52.9,27.9,2022-08-27T14:34:03.191Z,2022-08-28T19:55:57Z,3735152685,140,61.3,3735152697,213,0.7,3741484053,178,,3735152691,212,11.8,3735152683,56,Center,3735152681,3,,3735152687,141,39.4,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540867,17,49,1,1,26,89w5c6pw7vn0dxypi61tt0g4k,1,61.3,39.4,2022-08-27T14:34:03.969Z,2022-08-28T19:56:11Z,,,,,,,,,,,,,,,,,,,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540929,18,1,1,1,27,89w5c6pw7vn0dxypi61tt0g4k,1,62.5,31.2,2022-08-27T14:34:04.054Z,2022-08-28T19:56:20Z,3735153059,213,4.9,3735153055,141,10.2,3735153053,140,65.7,3741486113,178,,3735153057,212,14.7,3735153051,56,Right,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451540959,19,1,1,1,29,89w5c6pw7vn0dxypi61tt0g4k,1,65.2,8.1,2022-08-27T14:34:06.809Z,2022-08-28T19:56:36Z,3735153193,56,Right,3735153197,141,1.9,3741487297,178,,3735153201,213,3.5,3735153195,140,55.3,3735153199,212,11.2,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541071,20,1,1,1,31,89w5c6pw7vn0dxypi61tt0g4k,1,56,5.5,2022-08-27T14:34:08.690Z,2022-08-28T19:56:51Z,3735153791,212,11.1,3735153783,56,Center,3735153789,141,21.8,3735153785,140,55.7,3741487895,178,,3735153795,213,1.6,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541085,21,1,1,1,32,89w5c6pw7vn0dxypi61tt0g4k,1,55.7,21.8,2022-08-27T14:34:09.115Z,2022-08-28T19:57:02Z,3735153853,140,63.6,3735153857,212,12.9,3735153851,56,Right,3741488951,178,,3735153859,213,5.4,3735153855,141,7.3,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541207,22,1,1,1,34,89w5c6pw7vn0dxypi61tt0g4k,1,65.8,8.9,2022-08-27T14:34:11.545Z,2022-08-28T19:57:15Z,3735154525,140,72.3,3735154529,212,12.0,3741489641,178,,3735154531,213,1.0,3735154523,56,Center,3735154527,141,23.4,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451541229,23,1,1,1,38,89w5c6pw7vn0dxypi61tt0g4k,0,83.7,17.7,2022-08-27T14:34:15.261Z,2022-08-28T19:57:25Z,3735154653,2,,3739260361,20,,3735154663,212,16.3,3735154655,155,,3735154659,140,85.7,3735154661,141,41.5,3741490355,178,,3735154657,56,Center,dficbkp6sp4kw7xihaxneozpx,Y. Namli,3739260357,224,3735154667,213,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,
2451541297,26,12,1,1,39,b79uipsy57y1jqpy07h4i5ovk,1,9.9,61.1,2022-08-27T14:34:16.175Z,2022-08-28T19:57:34Z,3735154975,141,56.1,3741491395,178,,3735154979,213,6.0,3735154973,140,21.4,3735154977,212,12.5,3735154971,56,Back,,,,,,,aq8emkcjejbav0fys17iqv2ll,J. Bakker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
