id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/11/value,qualifier/16/value,qualifier/17/value,assist,qualifier/19/id,qualifier/19/qualifierId
2521837431,222,61,1,22,9,89w5c6pw7vn0dxypi61tt0g4k,0,50.2,81.5,2023-03-18T18:08:03.020Z,2023-03-20T06:38:01Z,4112335735,178,,4106846539,56,Left,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837447,184,49,1,22,11,3t0vjqtxc8wpjzv82i3oi2ova,1,66.4,7.9,2023-03-18T18:08:05.450Z,2023-03-20T06:38:07Z,,,,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837467,185,1,1,22,11,3t0vjqtxc8wpjzv82i3oi2ova,1,66.4,7.9,2023-03-18T18:08:05.614Z,2023-03-20T06:38:12Z,4112336223,178,,4106846747,213,3.4,4106846743,141,5.9,4106846745,212,4.8,4106846741,140,62.0,4106846739,56,Right,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837483,186,3,1,22,12,3t0vjqtxc8wpjzv82i3oi2ova,1,62.8,6,2023-03-18T18:08:06.290Z,2023-03-20T06:38:16Z,4106846831,56,Right,4106846879,233,223,4112336379,178,,4109528843,464,,4106846835,286,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837471,223,45,1,22,12,89w5c6pw7vn0dxypi61tt0g4k,0,37.2,94,2023-03-18T18:08:06.290Z,2023-03-20T06:38:17Z,4106846917,233,186,4106846769,56,Back,4106846771,285,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837507,187,1,1,22,13,3t0vjqtxc8wpjzv82i3oi2ova,1,60.3,10,2023-03-18T18:08:07.712Z,2023-03-20T06:38:23Z,4106846953,212,8.9,4106846949,140,65.3,4106846955,213,0.9,4106846947,56,Right,4112336665,178,,4106846951,141,20.6,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837535,188,1,1,22,14,3t0vjqtxc8wpjzv82i3oi2ova,1,65.2,18.9,2023-03-18T18:08:08.329Z,2023-03-20T06:38:28Z,4106847021,140,70.1,4106847025,212,8.2,4112336759,178,,4106847019,56,Right,4106847023,141,9.5,4106847027,213,5.4,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837579,189,1,1,22,15,3t0vjqtxc8wpjzv82i3oi2ova,1,70.1,9.5,2023-03-18T18:08:09.879Z,2023-03-20T06:38:34Z,4106847321,213,1.8,4112336959,178,,4106847317,141,24.7,4106847313,56,Center,4106847319,212,10.5,4106847315,140,68.1,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837653,190,1,1,22,19,3t0vjqtxc8wpjzv82i3oi2ova,0,69.7,12.9,2023-03-18T18:08:13.100Z,2023-03-20T06:38:44Z,4106847693,56,Center,4106847697,140,97.7,4106847705,212,30.3,4106847709,213,0.2,4106847701,141,23.4,4112337199,178,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521837669,224,49,1,22,23,89w5c6pw7vn0dxypi61tt0g4k,1,3.2,71.5,2023-03-18T18:08:17.756Z,2023-03-21T11:22:35Z,4106850611,189,,,,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838091,225,1,1,22,40,89w5c6pw7vn0dxypi61tt0g4k,1,8.6,49.7,2023-03-18T18:08:34.750Z,2023-03-20T06:38:55Z,4106850201,56,Back,4112337391,178,,4106850207,212,14.7,4106850203,140,11.7,4106850205,141,70.8,4106850209,213,1.3,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838155,226,1,1,22,46,89w5c6pw7vn0dxypi61tt0g4k,1,17.2,70,2023-03-18T18:08:40.149Z,2023-03-20T06:39:00Z,4106850579,141,28.3,4106850581,212,34.8,4106850575,56,Back,4106850577,140,36.4,4106850583,213,5.3,4106850585,1,,4112337455,178,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838255,227,1,1,22,51,89w5c6pw7vn0dxypi61tt0g4k,1,55.9,21.3,2023-03-18T18:08:45.450Z,2023-03-20T06:39:05Z,4106851119,140,70.5,4106851123,212,18.5,4106851125,213,5.7,4106851117,56,Right,4106851121,141,6.1,4112337637,178,,,,,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838303,228,1,1,22,57,89w5c6pw7vn0dxypi61tt0g4k,1,72.1,7.3,2023-03-18T18:08:51.156Z,2023-03-20T06:39:10Z,4112337821,178,,4106851321,141,8.5,4106851317,56,Right,4106851325,213,3.1,4106851319,140,60.4,4106851323,212,12.3,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838347,229,1,1,22,59,89w5c6pw7vn0dxypi61tt0g4k,1,60.4,8.5,2023-03-18T18:08:53.323Z,2023-03-20T06:39:16Z,4106851587,212,21.4,4106851585,141,40.0,4112337977,178,,4106851591,213,1.5,4106851581,140,60.9,4106851579,56,Center,,,,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838357,230,1,1,23,2,89w5c6pw7vn0dxypi61tt0g4k,0,62.3,36.9,2023-03-18T18:08:56.377Z,2023-03-20T06:39:20Z,4112338133,178,,4106851661,141,10.7,4106851657,56,Right,4106851659,140,76.9,4106851663,212,23.5,4106851667,213,5.4,,,,,,,8n9t52eeli3s39r8ujjhjt7je,J. Kitolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838401,192,49,1,23,3,3t0vjqtxc8wpjzv82i3oi2ova,1,30.5,84.7,2023-03-18T18:08:57.749Z,2023-03-20T06:39:47Z,,,,,,,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838501,193,1,1,23,3,3t0vjqtxc8wpjzv82i3oi2ova,1,30.5,84.7,2023-03-18T18:08:57.768Z,2023-03-20T06:39:46Z,4106852397,56,Back,4106852399,140,36.6,4112338721,178,,4106852401,141,75.1,4106852405,213,5.5,4106852403,212,9.1,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838379,191,43,1,23,4,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-03-18T18:08:58.795Z,2023-03-18T18:34:33Z,4106851759,56,Back,4106991815,144,8,,,,,,,,,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838583,194,1,1,23,11,3t0vjqtxc8wpjzv82i3oi2ova,1,32.8,46.1,2023-03-18T18:09:05.042Z,2023-03-20T06:39:54Z,4106852921,212,22.2,4106852917,140,32.4,4112338905,178,,4106852923,213,4.7,4106852919,141,13.4,4106852915,56,Back,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838627,195,1,1,23,15,3t0vjqtxc8wpjzv82i3oi2ova,1,31.1,14.7,2023-03-18T18:09:09.329Z,2023-03-20T06:39:58Z,4106853121,141,34.9,4106853117,56,Back,4112339001,178,,4106853125,213,2.1,4106853119,140,22.8,4106853123,212,16.3,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838693,196,1,1,23,18,3t0vjqtxc8wpjzv82i3oi2ova,1,23.6,34.9,2023-03-18T18:09:12.249Z,2023-03-20T06:40:03Z,4106853511,213,2.6,4106853505,140,7.9,4106853509,212,19.7,4106853503,56,Back,4112339119,178,,4106853507,141,50.7,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838821,197,1,1,23,22,3t0vjqtxc8wpjzv82i3oi2ova,1,14.2,50.4,2023-03-18T18:09:16.938Z,2023-03-20T06:40:08Z,4112339207,178,,4106854185,1,,4106854183,213,6.0,4106854173,155,,4106854177,140,63.1,4106854181,212,53.1,4106854179,141,30.6,4106854175,56,Center,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523208599,1340,67,1,23,26,3t0vjqtxc8wpjzv82i3oi2ova,1,61.7,29.2,2023-03-18T18:09:20.002Z,2023-03-21T11:39:57Z,4114135059,233,1434,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523208595,1434,67,1,23,26,89w5c6pw7vn0dxypi61tt0g4k,0,38.3,70.8,2023-03-18T18:09:20.003Z,2023-03-21T11:25:39Z,4114135063,233,1340,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838829,198,61,1,23,26,3t0vjqtxc8wpjzv82i3oi2ova,1,63.8,29.1,2023-03-18T18:09:20.100Z,2023-03-21T11:39:58Z,4106854229,56,Center,4112339375,178,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838897,199,3,1,23,30,3t0vjqtxc8wpjzv82i3oi2ova,0,73.4,28.9,2023-03-18T18:09:24.058Z,2023-03-20T06:40:29Z,4112339699,178,,4106854803,233,231,4106854523,56,Center,4109535979,465,,4106854525,286,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838953,231,7,1,23,30,89w5c6pw7vn0dxypi61tt0g4k,0,26.6,71.1,2023-03-18T18:09:24.195Z,2023-03-20T06:40:33Z,4106854779,233,199,4112339821,178,,4109536213,385,,4106854739,285,,4106854735,56,Back,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521838905,200,43,1,23,31,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-03-18T18:09:25.341Z,2023-03-18T18:09:33Z,4106855317,144,61,4106854549,56,Center,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839087,201,1,1,23,36,3t0vjqtxc8wpjzv82i3oi2ova,1,90.8,4,2023-03-18T18:09:30.909Z,2023-03-20T06:40:40Z,4106855401,140,78.1,4106855399,56,Right,4106855403,141,4.9,4112339973,178,,4106855407,213,3.1,4106855405,212,13.3,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839153,202,1,1,23,39,3t0vjqtxc8wpjzv82i3oi2ova,1,77.5,6.8,2023-03-18T18:09:33.062Z,2023-03-20T06:40:51Z,4106855751,212,14.0,4112340229,178,,4106855747,140,65.4,4106855749,141,15.3,4106855753,213,2.7,4106855745,56,Right,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839217,203,1,1,23,43,3t0vjqtxc8wpjzv82i3oi2ova,1,67.4,22.8,2023-03-18T18:09:37.170Z,2023-03-20T06:40:57Z,4106856075,212,30.4,4106856077,213,6.0,4112340343,178,,4106856073,141,11.4,4106856069,140,95.4,4106856065,56,Right,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839257,204,1,1,23,45,3t0vjqtxc8wpjzv82i3oi2ova,0,93.9,13,2023-03-18T18:09:39.858Z,2023-03-20T06:41:01Z,4106856295,56,Center,4109537335,20,,4106856299,141,41.0,4106856297,140,89.5,4109537333,386,,4106856303,213,1.8,4112340503,178,,4106856301,212,19.6,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,4109537331,225,,4106856291,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839313,232,12,1,23,46,89w5c6pw7vn0dxypi61tt0g4k,1,11.6,50.1,2023-03-18T18:09:40.939Z,2023-03-20T06:41:06Z,4112340603,178,,4106856653,167,,4106856603,213,1.2,4106856593,140,24.5,4106856587,56,Back,4106856597,141,100.0,4106856601,212,37.6,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839405,205,5,1,23,51,3t0vjqtxc8wpjzv82i3oi2ova,1,76.5,-1.4,2023-03-18T18:09:45.319Z,2023-03-20T06:41:10Z,4106857055,56,Right,4106857059,347,,4106857145,233,233,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839317,233,5,1,23,51,89w5c6pw7vn0dxypi61tt0g4k,0,23.5,101.4,2023-03-18T18:09:45.319Z,2023-03-20T06:41:10Z,4106857161,233,205,4106856609,347,,4106856607,56,Back,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839421,206,1,1,23,54,3t0vjqtxc8wpjzv82i3oi2ova,1,77.5,0,2023-03-18T18:09:48.320Z,2023-03-20T06:41:19Z,4106857167,107,,4106857171,140,81.7,4106857169,56,Right,4106857181,213,1.0,4106857173,141,8.3,4106857177,212,7.8,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839453,207,1,1,23,56,3t0vjqtxc8wpjzv82i3oi2ova,1,81.7,8.3,2023-03-18T18:09:50.754Z,2023-03-20T06:41:25Z,4106857307,213,4.2,4106857303,141,1.0,4112341063,178,,4106857305,212,5.8,4106857299,56,Right,4106857301,140,78.8,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839491,208,1,1,23,58,3t0vjqtxc8wpjzv82i3oi2ova,1,78.5,6.1,2023-03-18T18:09:52.539Z,2023-03-20T06:41:29Z,4106857461,141,15.8,4106857457,56,Right,4106857459,140,66.5,4112341161,178,,4106857463,212,14.2,4106857465,213,2.7,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839523,209,1,1,24,1,3t0vjqtxc8wpjzv82i3oi2ova,1,62.9,20,2023-03-18T18:09:55.630Z,2023-03-20T06:41:34Z,4106857647,213,1.4,4106857643,141,38.9,4106857645,212,13.0,4112341241,178,,4106857639,56,Center,4106857641,140,64.7,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839641,210,1,1,24,2,3t0vjqtxc8wpjzv82i3oi2ova,1,64.7,38.9,2023-03-18T18:09:56.869Z,2023-03-20T06:41:39Z,4106858221,212,13.7,4112341361,178,,4106858215,56,Center,4106858219,141,48.1,4106858223,213,2.7,4106858217,140,53.1,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839683,211,1,1,24,7,3t0vjqtxc8wpjzv82i3oi2ova,1,58.7,62.3,2023-03-18T18:10:01.350Z,2023-03-20T06:41:48Z,4106858413,212,18.4,4106858417,213,1.3,4106858401,56,Left,4106858409,141,88.3,4106858405,140,63.7,4112341607,178,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839709,212,1,1,24,10,3t0vjqtxc8wpjzv82i3oi2ova,0,64,89.3,2023-03-18T18:10:04.959Z,2023-03-20T06:41:53Z,4106858543,140,88.6,4106858555,1,,4106858545,141,45.2,4106858549,212,39.6,4106858539,155,,4106858541,56,Center,4112341733,178,,4106858551,213,5.4,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839713,234,44,1,24,13,89w5c6pw7vn0dxypi61tt0g4k,1,9.8,55.7,2023-03-18T18:10:07.380Z,2023-03-21T11:22:08Z,4106858569,285,,4106858567,56,Back,4106858587,233,213,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839715,213,44,1,24,13,3t0vjqtxc8wpjzv82i3oi2ova,0,90.2,44.3,2023-03-18T18:10:07.381Z,2023-03-20T06:41:59Z,4106858667,233,234,4106858577,286,,4106858575,56,Center,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839719,235,12,1,24,13,89w5c6pw7vn0dxypi61tt0g4k,1,8.3,56.6,2023-03-18T18:10:07.399Z,2023-03-21T11:22:08Z,4106858603,213,0.5,4112342029,388,,4106858595,56,Back,4106858601,212,14.4,4106858599,141,67.2,4106858597,140,20.2,4106858671,15,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839755,236,44,1,24,15,89w5c6pw7vn0dxypi61tt0g4k,1,21.6,67.8,2023-03-18T18:10:09.604Z,2023-03-21T11:22:09Z,4106858825,285,,4106858859,233,214,4106858821,56,Back,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839743,214,44,1,24,15,3t0vjqtxc8wpjzv82i3oi2ova,0,78.4,32.2,2023-03-18T18:10:09.605Z,2023-03-20T06:42:10Z,4106858887,233,236,4106858741,286,,4106858739,56,Center,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839777,237,1,1,24,15,89w5c6pw7vn0dxypi61tt0g4k,1,20.2,67.2,2023-03-18T18:10:09.652Z,2023-03-21T11:22:09Z,4112342237,388,,4106858951,140,15.4,4106858947,3,,4106858955,212,8.1,4106858953,141,57.8,4106858949,56,Back,4106858957,213,4.0,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839799,238,44,1,24,17,89w5c6pw7vn0dxypi61tt0g4k,1,18,60.2,2023-03-18T18:10:11.228Z,2023-03-21T11:22:10Z,4106859089,233,215,4106859039,56,Back,4106859041,285,,,,,,,,,,,,,,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839781,215,44,1,24,17,3t0vjqtxc8wpjzv82i3oi2ova,0,82,39.8,2023-03-18T18:10:11.229Z,2023-03-20T06:42:29Z,4106859111,233,238,4106858975,56,Center,4106858979,286,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839823,239,1,1,24,17,89w5c6pw7vn0dxypi61tt0g4k,1,15.4,57.8,2023-03-18T18:10:11.252Z,2023-03-21T11:22:10Z,4112342477,388,,4106859165,140,9.5,4106859179,213,3.0,4106859161,56,Back,4106859169,141,59.0,4106859157,3,,4106859173,212,6.2,,,,6ovzd9akutufagsd8kmxmsei2,J. van Mullem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839829,240,1,1,24,18,89w5c6pw7vn0dxypi61tt0g4k,0,9.5,59,2023-03-18T18:10:12.558Z,2023-03-20T06:42:35Z,4106859213,213,0.6,4112342769,178,,4106859265,236,,4106859197,157,,4106859209,212,1.9,4106859199,56,Back,4106859271,286,,4106859217,1,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,4106859201,140,11.0,4106859267,233,216,4106859203,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839837,216,74,1,24,18,3t0vjqtxc8wpjzv82i3oi2ova,1,87.2,39,2023-03-18T18:10:12.571Z,2023-03-20T06:42:43Z,4106859239,56,Center,4106859241,285,,4106859291,233,240,4112343005,15,,4112343007,178,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839851,241,49,1,24,19,89w5c6pw7vn0dxypi61tt0g4k,1,25.3,57.3,2023-03-18T18:10:13.713Z,2023-03-20T06:42:51Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839883,242,1,1,24,19,89w5c6pw7vn0dxypi61tt0g4k,1,25.3,57.3,2023-03-18T18:10:13.751Z,2023-03-20T06:42:59Z,4106859477,212,10.2,4106859475,141,50.0,4106859479,213,5.8,4112343339,178,,4106859465,56,Back,4106859471,140,33.8,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523209695,1446,67,1,24,21,89w5c6pw7vn0dxypi61tt0g4k,1,33.5,50.2,2023-03-18T18:10:15.559Z,2023-03-21T11:39:58Z,4114140417,233,1376,,,,,,,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2523209691,1376,67,1,24,21,3t0vjqtxc8wpjzv82i3oi2ova,0,66.5,49.8,2023-03-18T18:10:15.560Z,2023-03-21T11:28:09Z,4114140427,233,1446,,,,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839909,243,1,1,24,21,89w5c6pw7vn0dxypi61tt0g4k,0,34.5,50.5,2023-03-18T18:10:15.575Z,2023-03-21T11:39:58Z,4106863359,233,217,4106863357,236,,4106859637,212,3.2,4106859639,213,5.1,4106859631,56,Back,4112343691,178,,4106859633,140,35.8,4106863363,286,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,4106859635,141,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839893,217,74,1,24,21,3t0vjqtxc8wpjzv82i3oi2ova,1,65,48.7,2023-03-18T18:10:15.610Z,2023-03-20T06:43:26Z,4112343885,178,,4106863377,233,243,4106859525,56,Center,4106863315,285,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839971,244,1,1,24,23,89w5c6pw7vn0dxypi61tt0g4k,0,19.5,56.4,2023-03-18T18:10:16.982Z,2023-03-20T06:43:35Z,4106860007,1,,4106860003,212,38.1,4106859997,56,Back,4106860005,213,0.9,4106859995,157,,4112344125,178,,4106859999,140,41.0,4106860001,141,100.0,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840093,218,5,1,24,27,3t0vjqtxc8wpjzv82i3oi2ova,1,59.8,-1.6,2023-03-18T18:10:21.069Z,2023-03-20T06:43:39Z,4106866497,233,245,4106860505,56,Right,4106860507,347,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521839979,245,5,1,24,27,89w5c6pw7vn0dxypi61tt0g4k,0,40.2,101.6,2023-03-18T18:10:21.069Z,2023-03-20T06:43:39Z,4106866555,233,218,4106860031,347,,4106860029,56,Back,,,,,,,,,,,,,,,,ubuh5wgnl0o5bn3wirdmectm,M. Eerdhuijzen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840119,219,1,1,24,29,3t0vjqtxc8wpjzv82i3oi2ova,1,54.7,0,2023-03-18T18:10:23.820Z,2023-03-20T06:43:44Z,4106860641,212,20.3,4106860635,56,Back,4106860639,141,14.9,4106860633,107,,4106860637,140,38.5,4106860643,213,2.6,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2521840165,220,1,1,24,34,3t0vjqtxc8wpjzv82i3oi2ova,1,36.4,18.8,2023-03-18T18:10:28.443Z,2023-03-20T06:43:49Z,4112344459,178,,4106860931,213,2.4,4106860923,56,Back,4106860927,141,49.3,4106860929,212,30.5,4106860925,140,15.1,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
