id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,assist,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2509792155,1,34,16,0,0,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-19T12:24:42.695Z,2023-02-19T13:32:01Z,4043201739,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4043426285,197,472,4043201741,194,ciguyr553yqapqfudim9af46h,4043201733,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4043201731,30,"4odeml6s5vm38m9u7tnh6n8id, ciguyr553yqapqfudim9af46h, 32pfghvfogjnpbgsj5mk2jhpm, 7nfr8xuo637qma7ovxx4r9fmy, 2ekx0fvuf0dsat062oj430d05, 90vny1388bdhx8103lp9njac4, 5dbx86ca2t7dae8b3t69atii1, 7lpwkpwfw656re3pymntslv55, hxqybxg5578sgx0gx5qb834l, 94b7i139jyk6hs6ioqlztg1jp, dtglxu78mwbkvog0jnusmdc5x, 7sa0cx70w7dc0ahu5sm0ziz11, 9d4lofwg9ooaoldw2vpt4h36y, 40nypdfe5lbtqi0y1t3rmfqj8, 4cyftx5l62gw3ijl29y7t51pl, 4qoddvxuknli8073d54hii2cq, 5geiqjzesu0y6bu8hyff4y6dx, bx2xcfe18epftsy5lrdf1fevo, cm78w42nflwgvshpnok680mlm, 7uiun3ak4fveljpb3lsdypxx, 2f5hdor2uv8hfxnieyvivsesp",4043201743,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4043201737,130,23,4043201735,59,"1, 2, 4, 6, 3, 25, 18, 11, 9, 27, 10, 7, 8, 17, 19, 20, 22, 24, 26, 33, 40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509793993,1,34,16,0,0,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-19T12:28:39.218Z,2023-02-19T13:48:05Z,4043211205,194,36veg0wk1z3om89daf0clbl5h,4043211199,59,"1, 20, 5, 21, 2, 38, 14, 17, 9, 7, 10, 11, 12, 16, 18, 22, 26, 27",4043211207,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4043211201,130,4,4043211197,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5",4043426569,197,17193,4043211195,30,"bzanwdo4ihqd6d7vr06bd3845, 6p4fs5rivwt0e45twlsf6ajth, dtcvzfse83ztj96kiizwp6jqi, c7n2b2gq381k0o0jizqueii5m, 69cvlhfo7ulmz4o5ztlj1wlm2, bner5siqnwn1fqusfrgujt0fe, ahwtdhrerarmljk9bh0tcpk6i, dxmulnxbs11kpi1goq5hl9cve, 36veg0wk1z3om89daf0clbl5h, c1yctqdku2vzho2azsgcy5dcl, 3c4l2e3gzgpqrc2ygkbmp0jpx, 5m8pflpgynidzk7d9507oujje, 2teefpvijsbzag4yi7fm1pyol, e33libhll66jj5ksl319uh17u, ad9kukqx4xulbvelacgwgqvah, 5g0q7azk54eryl8vcgyb2oj4l, 3940jh5ermawu3vbzbei6546i, 8fuul8znu2hzdqkxsotqt6u0a",4043211203,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841563,2,32,1,0,0,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-19T13:33:34.375Z,2023-02-22T06:01:30Z,4043432385,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841543,2,32,1,0,0,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2023-02-19T13:33:34.375Z,2023-02-19T13:33:34Z,4043432303,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841591,3,1,1,0,0,4tic29sox7m39fy1ztgv0jsiq,1,50,50,2023-02-19T13:33:34.390Z,2023-02-22T06:15:01Z,4043432545,212,16.3,4043432547,213,3.3,4043432543,141,45.4,4043432549,279,S,4048825019,178,,4043432541,140,34.8,4043432539,56,Back,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841601,4,1,1,0,2,4tic29sox7m39fy1ztgv0jsiq,1,34.8,45.4,2023-02-19T13:33:37.225Z,2023-02-22T06:15:08Z,4043432607,140,61.8,4043432605,56,Center,4043432611,212,31.8,4043432609,141,66.6,4048825123,178,,4043432613,213,0.5,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841623,5,1,1,0,4,4tic29sox7m39fy1ztgv0jsiq,1,61.8,66.6,2023-02-19T13:33:38.957Z,2023-02-22T06:15:17Z,4048825221,178,,4043432707,213,3.7,4043432705,212,3.3,4043432701,140,59.1,4043432703,141,64.2,4043432699,56,Center,,,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841657,6,1,1,0,5,4tic29sox7m39fy1ztgv0jsiq,1,59.1,64.2,2023-02-19T13:33:39.930Z,2023-02-22T06:15:23Z,4043432877,140,58.2,4043432875,56,Left,4043432881,212,14.7,4043432883,213,1.6,4043432879,141,85.7,4048825293,178,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841671,7,1,1,0,7,4tic29sox7m39fy1ztgv0jsiq,0,58.2,85.7,2023-02-19T13:33:42.312Z,2023-02-22T06:15:27Z,4043432945,213,5.6,4043432927,56,Center,4043432937,141,74.7,4043432941,212,11.5,4043432931,140,66.5,4048825331,178,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841707,3,8,1,0,8,b79uipsy57y1jqpy07h4i5ovk,1,31.5,25.9,2023-02-19T13:33:42.909Z,2023-02-22T06:15:38Z,4043433093,56,Back,4045428707,383,,4048825435,178,,,,,,,,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841737,4,4,1,0,10,b79uipsy57y1jqpy07h4i5ovk,1,37.5,24.4,2023-02-19T13:33:44.479Z,2023-02-22T06:15:42Z,4043433283,286,,4043433281,265,,4043433277,56,Back,4043433275,13,,4043433279,152,,4043433333,233,8,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841717,8,4,1,0,10,4tic29sox7m39fy1ztgv0jsiq,0,62.5,75.6,2023-02-19T13:33:44.480Z,2023-02-22T06:15:42Z,4043433173,265,,4043433171,152,,4043433169,56,Center,4043433355,233,4,4048825451,178,,4043433167,13,,4043433175,285,,,,,dxmulnxbs11kpi1goq5hl9cve,A. Salah-Eddine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509841975,5,1,1,0,29,b79uipsy57y1jqpy07h4i5ovk,1,32.8,27.6,2023-02-19T13:34:04.351Z,2023-02-22T06:15:44Z,4043434557,152,,4043434555,5,,4043434567,213,1.7,4043434565,212,20.6,4043434613,189,,4043434561,140,31.2,4048825477,178,,4043434559,56,Back,90vny1388bdhx8103lp9njac4,J. Amofa,4043434563,141,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
