id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,keyPass,assist,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId
2443175327,1,34,16,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T09:20:19.734Z,2022-08-07T10:13:19Z,3690792469,197,477,3690731069,59,"20, 21, 18, 6, 5, 12, 27, 4, 9, 22, 7, 1, 2, 10, 11, 15, 17, 19, 25, 29, 34, 37, 40",3690731067,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3690731065,30,"dxcsuw39xzusjsj5e1jw53y6t, 2fbolmn7pyvn5oto4zoeqguwa, ar7ybu7dordgt2yfx5inux62, ebrua3sixxfvycsty8z956ga1, ait187bpr8we72jvfxxt6ttjp, 9zcr9l3mfbbstmesdlx298vhm, a9z0jsjwfteq974bxwucvc4ix, e5kpw4k4tyss5ch8ehfi7nk5x, 2ge9oa66xgsefhhpvuboua76x, b4bzaam658g6wf3knwxlghas5, 4t85yj2ijymrz5vf457jcihre, 7j5xa2ti4qnvoh74h5twyi6s5, brqptr56zeku3bgqbixje0hxx, ci5y030e6r9umgyjbupwske7d, 8hq0so8nzsuzmsffae5nwdwmi, 3hn1o03lxsjzju3uorl6rnpxw, 8cox96ikk1k4c24f0y5ef45x, 6gj1r8dnoy17pemp9xtng6sbt, dk56pv43y8zo39ft9xtwyapnu, bgzkdepav40x6focwuaf9qxre, am0ea3bvmnin4gco2ndny2noq, ctoif5hk42dove6uxuji93y7d, 29fr98or3mqippn84z3p9ihhw",3690731071,130,8,3690731075,194,e5kpw4k4tyss5ch8ehfi7nk5x,3690731077,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3690731073,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443175475,1,34,16,0,0,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-08-07T09:20:57.484Z,2022-08-07T10:19:33Z,3690731881,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3690731875,130,8,3690731877,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0",3690731873,59,"1, 3, 5, 6, 4, 23, 7, 8, 21, 19, 34, 9, 10, 12, 16, 20, 22, 25, 33",3690731871,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5",3690731869,30,"7dg8woqlx67ch0ji3ujhgb52i, 8ozlo6qrdavr86guhclwvh84q, a02jtmvlc1tlstvt96pa1hisq, dbkr1w2xlwnyssid1tv0jlujt, e3akocgpppdty3ayxty1gf6xh, nw48ayorxrpxwcxbdhxy44k4, 1sb4655mgzrdohlltyk9fqlzp, a21sngx9u0boxf3n6u5qbkdlh, 6jqn5grsuhuo5at81pzahr6xh, emuhqfrh7daavple8wlrljhm1, 10ijtddqmzbhx3qtlhbyn4rca, c5jk0pvcvqddy0xiqv6qkesph, 3kbhgmnf6bhfgut0jxf4m2sfe, ecqjg6wtntf1guejvm10redck, awkcni8hs06o4bfpopikjvspg, 7qzban9gm72aznhn11qyxwtg4, bdurpi6c2ipwtcuyndq0e6ve2, 792zq4joba1qgt0lusvrjantg, 8oetnmi8kejwwy37rhlelw2ne",3690793177,197,2840,3690731879,194,e3akocgpppdty3ayxty1gf6xh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192445,2,32,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T10:17:13.065Z,2022-08-10T00:30:35Z,3690800513,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192435,2,32,1,0,0,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-08-07T10:17:13.065Z,2022-08-07T10:17:13Z,3690800471,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192465,3,1,1,0,0,6g9qrm72224jrk6tkxxxi8a9n,1,50.1,49.9,2022-08-07T10:17:13.141Z,2022-08-10T04:13:49Z,3690800591,140,38.2,3696542525,178,,3690800597,212,14.7,3690800595,141,38.6,3690800599,213,3.7,3690800587,56,Back,3690800601,279,S,,,,emuhqfrh7daavple8wlrljhm1,F. Antonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443226771,449,43,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T10:17:13.165Z,2022-08-07T11:23:37Z,3690980241,140,47.0,3690982113,144,1,3690980243,141,50.9,3690980245,212,1.1,3690980247,213,4.8,3690980239,56,Back,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443227115,455,43,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T10:17:13.165Z,2022-08-07T11:23:50Z,3690982329,140,47.3,3690982331,141,50.9,3690982761,144,1,3690982335,213,4.9,3690982333,212,2.3,3690982327,56,Back,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443227245,456,43,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T10:17:13.165Z,2022-08-07T11:25:04Z,3690986071,140,47.9,3690986493,144,1,3690986073,141,52.6,3690986077,213,4.9,3690986075,212,1.4,3690986069,56,Back,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443227763,465,43,1,0,0,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T10:17:13.165Z,2022-08-07T11:25:20Z,3690987221,140,47.0,3690987219,56,Back,3690987299,144,1,3690987223,141,52.0,3690987227,213,4.9,3690987225,212,1.8,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192467,4,1,1,0,1,6g9qrm72224jrk6tkxxxi8a9n,1,36.6,41,2022-08-07T10:17:14.854Z,2022-08-10T04:13:56Z,3690800611,140,23.7,3690800613,141,59.3,3690800617,213,2.4,3690800615,212,18.4,3690800609,56,Back,3696542643,178,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192493,5,1,1,0,4,6g9qrm72224jrk6tkxxxi8a9n,1,23.7,59.3,2022-08-07T10:17:17.627Z,2022-08-10T04:14:04Z,3690800739,1,,3690800727,155,,3696542687,178,,3690800731,140,58.6,3690800729,56,Center,3690800733,141,28.0,3690800735,212,42.4,3690800737,213,5.8,nw48ayorxrpxwcxbdhxy44k4,B. van Duijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192505,6,1,1,0,6,6g9qrm72224jrk6tkxxxi8a9n,0,58.6,28,2022-08-07T10:17:19.952Z,2022-08-10T04:14:17Z,3690800811,213,5.9,3690800799,3,,3690800801,168,,3696542741,388,,3690800805,140,74.1,3690800807,141,19.3,3690800803,56,Right,3690800809,212,17.3,6jqn5grsuhuo5at81pzahr6xh,R. Mühren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192497,3,49,1,0,8,cos9hxi16eitbcbthof7zrm4m,1,25.7,76.4,2022-08-07T10:17:21.871Z,2022-08-10T04:19:07Z,,,,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444291947,1594,43,1,0,8,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-07T10:17:22.006Z,2022-08-10T08:50:50Z,3696690041,178,0,3696690051,144,82,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192535,4,1,1,0,9,cos9hxi16eitbcbthof7zrm4m,1,25.4,76.4,2022-08-07T10:17:22.734Z,2022-08-10T04:19:16Z,3690800949,140,6.9,3690800951,141,55.5,3690800955,213,3.8,3690800953,212,24.1,3696544499,178,,3690800947,56,Back,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192557,5,1,1,0,13,cos9hxi16eitbcbthof7zrm4m,1,7.6,54.2,2022-08-07T10:17:26.430Z,2022-08-10T04:19:22Z,3690801067,212,13.5,3690801065,141,38.0,3690801063,140,15.0,3690801069,213,5.3,3690801061,56,Back,3696544535,178,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192595,6,1,1,0,15,cos9hxi16eitbcbthof7zrm4m,1,14.8,37.7,2022-08-07T10:17:28.750Z,2022-08-10T04:19:30Z,3696544583,178,,3690801249,56,Back,3690801251,140,4.3,3690801253,141,53.1,3690801255,212,15.2,3690801257,213,2.4,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192625,7,1,1,0,19,cos9hxi16eitbcbthof7zrm4m,1,7.4,57.9,2022-08-07T10:17:32.431Z,2022-08-10T04:19:37Z,3696544625,178,,3690801419,213,1.4,3690801413,140,10.4,3690801415,141,84.2,3690801417,212,18.2,3690801411,56,Back,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192647,8,1,1,0,23,cos9hxi16eitbcbthof7zrm4m,1,9.6,82.9,2022-08-07T10:17:36.181Z,2022-08-10T04:20:14Z,3690801539,213,4.3,3690801535,141,56.4,3690801537,212,19.7,3690801533,140,2.1,3696544807,178,,3690801531,56,Back,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192663,9,1,1,0,26,cos9hxi16eitbcbthof7zrm4m,1,3.3,53.9,2022-08-07T10:17:39.069Z,2022-08-10T04:20:30Z,3690801623,212,20.1,3690801625,213,4.8,3690801621,141,24.6,3690801619,140,5.8,3690801617,56,Back,3696544839,178,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192693,10,1,1,0,27,cos9hxi16eitbcbthof7zrm4m,1,8,21.9,2022-08-07T10:17:40.917Z,2022-08-10T04:20:43Z,3690801757,212,18.3,3690801755,141,4.3,3690801753,140,21.2,3696544925,178,,3690801759,213,5.6,3690801751,56,Back,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192751,11,1,1,0,32,cos9hxi16eitbcbthof7zrm4m,1,31.7,6.7,2022-08-07T10:17:45.653Z,2022-08-10T04:20:58Z,3690802009,56,Back,3690802015,212,20.5,3690802017,213,0.8,3690802013,141,27.7,3696545039,178,,3690802011,140,45.7,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192753,12,50,1,0,33,cos9hxi16eitbcbthof7zrm4m,1,47,20.3,2022-08-07T10:17:46.838Z,2022-08-10T04:25:28Z,3690802023,286,,3690802225,233,7,3690802021,56,Back,,,,,,,,,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192785,7,7,1,0,34,6g9qrm72224jrk6tkxxxi8a9n,1,53,79.7,2022-08-07T10:17:47.839Z,2022-08-10T04:25:35Z,3690802157,56,Left,3696546553,178,,3692900181,384,,3690802159,285,,3690802213,233,12,,,,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443195715,60,61,1,0,35,6g9qrm72224jrk6tkxxxi8a9n,1,46.1,71.1,2022-08-07T10:17:48.350Z,2022-08-10T04:25:49Z,3696546641,178,,3690815583,56,Back,,,,,,,,,,,,,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192757,13,4,1,0,37,cos9hxi16eitbcbthof7zrm4m,1,55.2,25.2,2022-08-07T10:17:50.070Z,2022-08-10T04:26:08Z,3690803353,295,,3690802235,233,8,3690802057,286,,3690802053,152,,3690802051,56,Center,3690802049,13,,,,,,,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192791,8,4,1,0,37,6g9qrm72224jrk6tkxxxi8a9n,0,44.8,74.8,2022-08-07T10:17:50.071Z,2022-08-10T04:26:08Z,3690802239,233,13,3690802183,152,,3690802187,285,,3690802177,13,,3690802181,56,Back,3690802179,295,,3696546737,178,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192817,14,1,1,0,40,cos9hxi16eitbcbthof7zrm4m,1,57.8,28.8,2022-08-07T10:17:53.455Z,2022-08-10T05:15:00Z,3690802315,196,,3690802317,152,,3690802313,155,,3690802319,56,Left,3690802321,140,72.4,3690802329,1,,3690802311,5,,3696567809,178,,b4bzaam658g6wf3knwxlghas5,R. Lundqvist,3690802325,212,46.5,3690802327,213,1.2,3690802323,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192827,15,1,1,0,46,cos9hxi16eitbcbthof7zrm4m,1,87,83.8,2022-08-07T10:17:59.461Z,2022-08-10T05:15:09Z,3690802369,56,Left,3696567891,178,,3690802375,212,4.8,3690802377,213,6.3,3690802373,141,83.6,3690802371,140,91.6,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192837,16,1,1,0,48,cos9hxi16eitbcbthof7zrm4m,0,98.5,80.3,2022-08-07T10:18:01.171Z,2022-08-10T05:15:28Z,3696567987,178,,3692901283,72,,3690802403,140,98.5,3690802407,212,1.1,3690802417,233,9,3690802415,236,,3690802405,141,78.7,3692901279,225,,ar7ybu7dordgt2yfx5inux62,I. Määttä,3690802421,286,,3690802409,213,4.7,3690802401,56,Center,3692901281,386,3690802399,155,3690802397,2,,,,,,,,,,,,,,,,,,,,,,
2443192833,9,12,1,0,48,6g9qrm72224jrk6tkxxxi8a9n,1,5.4,19.1,2022-08-07T10:18:01.210Z,2022-08-10T05:15:26Z,3690802391,56,Back,3690802435,233,16,3690802389,185,,3696568045,178,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192863,17,1,1,0,50,cos9hxi16eitbcbthof7zrm4m,1,95.4,94.1,2022-08-07T10:18:03.802Z,2022-08-10T05:15:59Z,3690802549,141,88.9,3690802553,212,10.7,3690802557,213,3.5,3696568209,178,,3690802541,56,Left,3690802545,140,85.8,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192867,18,61,1,0,51,cos9hxi16eitbcbthof7zrm4m,1,85.8,88.9,2022-08-07T10:18:04.661Z,2022-08-10T05:16:14Z,3696568455,178,,3690802573,56,Left,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192925,19,1,1,0,57,cos9hxi16eitbcbthof7zrm4m,0,72.4,77.3,2022-08-07T10:18:10.093Z,2022-08-10T05:16:42Z,3690802859,212,13.1,3690802851,140,84.1,3690802855,141,83.9,3690802847,56,Left,3690802865,213,0.4,3696568689,178,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192923,11,49,1,0,57,6g9qrm72224jrk6tkxxxi8a9n,1,18.4,7,2022-08-07T10:18:10.563Z,2022-08-10T05:16:50Z,,,,,,,,,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192911,10,43,1,0,59,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-08-07T10:18:12.143Z,2022-08-07T11:05:42Z,3690923029,144,8,3690802803,56,Back,,,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281305,1538,83,1,0,59,cos9hxi16eitbcbthof7zrm4m,1,81.6,82.5,2022-08-07T10:18:12.422Z,2022-08-10T07:19:26Z,3696640745,399,103189,,,,,,,,,,,,,,,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2444281343,1118,43,1,1,1,6g9qrm72224jrk6tkxxxi8a9n,1,0,0,2022-08-07T10:18:14.077Z,2022-08-10T07:19:47Z,3696640887,178,0,3696640921,144,82,,,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443192993,12,1,1,1,1,6g9qrm72224jrk6tkxxxi8a9n,1,23,7.7,2022-08-07T10:18:14.098Z,2022-08-10T05:17:18Z,3696568983,178,,3690803151,141,16.4,3690803149,140,24.7,3690803155,213,1.3,3690803153,212,6.2,3690803147,56,Back,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
