id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/9/value,qualifier/13/value,qualifier/11/value,qualifier/16/value,assist,qualifier/17/value
2449251501,8,44,1,0,16,d0zdg647gvgc95xdtk1vpbkys,0,56.5,50,2022-08-21T12:36:19.144Z,2022-08-23T19:38:24Z,3723006357,56,Center,3723006521,233,3,3723006359,286,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251549,4,1,1,0,16,89w5c6pw7vn0dxypi61tt0g4k,0,42.8,49.9,2022-08-21T12:36:19.215Z,2022-08-24T06:37:12Z,3723006557,212,1.0,3723006549,3,,3728533313,388,,3723006555,141,51.0,3723006551,56,Back,3723006559,213,0.8,3723006553,140,43.5,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251519,9,61,1,0,16,d0zdg647gvgc95xdtk1vpbkys,1,55.8,49.9,2022-08-21T12:36:19.253Z,2022-08-23T19:38:34Z,3723006435,56,Center,3728533517,388,,3728533515,15,,,,,,,,,,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251565,5,49,1,0,18,89w5c6pw7vn0dxypi61tt0g4k,1,46.1,72.3,2022-08-21T12:36:20.588Z,2022-08-23T19:38:40Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251615,6,1,1,0,19,89w5c6pw7vn0dxypi61tt0g4k,1,46.1,72.3,2022-08-21T12:36:21.631Z,2022-08-23T19:38:44Z,3723006885,141,87.8,3723006887,212,12.8,3728533883,178,,3723006883,140,39.2,3723006889,213,2.2,3723006881,56,Back,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251651,7,1,1,0,21,89w5c6pw7vn0dxypi61tt0g4k,1,39.2,87.8,2022-08-21T12:36:24.142Z,2022-08-23T19:38:49Z,3723007059,140,45.8,3723007065,213,0.7,3723007061,141,96.9,3723007057,56,Back,3723007063,212,9.3,3728534047,178,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450387411,1995,83,1,0,23,d0zdg647gvgc95xdtk1vpbkys,1,53.9,4.5,2022-08-21T12:36:25.994Z,2022-08-24T06:36:39Z,3729070499,399,463414,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251671,8,1,1,0,23,89w5c6pw7vn0dxypi61tt0g4k,1,45.8,96.9,2022-08-21T12:36:26.005Z,2022-08-23T19:38:51Z,3728534089,178,,3723007175,140,27.7,3723007181,213,3.2,3723007177,141,95.7,3723007173,56,Back,3723007179,212,19.0,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251769,9,1,1,0,29,89w5c6pw7vn0dxypi61tt0g4k,1,12.9,88.6,2022-08-21T12:36:31.427Z,2022-08-23T19:38:54Z,3728534135,178,,3723007673,140,2.4,3723007679,213,4.2,3723007671,56,Back,3723007675,141,57.9,3723007677,212,23.6,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251889,10,1,1,0,32,89w5c6pw7vn0dxypi61tt0g4k,1,4.3,49.7,2022-08-21T12:36:34.687Z,2022-08-23T19:38:57Z,3723008255,1,,3728534173,178,,3723008249,141,39.8,3723008243,157,,3723008245,56,Center,3723008253,213,6.2,3723008247,140,68.2,3723008251,212,67.4,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251945,11,1,1,0,37,89w5c6pw7vn0dxypi61tt0g4k,1,62.9,40.4,2022-08-21T12:36:39.785Z,2022-08-23T19:39:00Z,3723008505,212,9.4,3723008495,3,,3723008507,213,5.6,3728534257,388,,3723008503,141,31.2,3723008499,56,Center,3723008501,140,69.6,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252699,25,43,1,0,37,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-21T12:36:40.097Z,2022-08-21T13:26:01Z,3723012219,56,Center,3723233421,144,44,3723012221,286,0,,,,,,,,,,,,,,,,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252361,12,43,1,0,37,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-08-21T12:36:40.098Z,2022-08-21T13:25:53Z,3723012299,233,25,3723232917,144,44,3723010561,56,Back,3723010563,285,0,,,,,,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252751,26,43,1,0,38,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-21T12:36:40.762Z,2022-08-21T13:25:56Z,3723013387,212,6.6,3723013385,141,46.6,3723013379,3,0,3723013383,140,65.5,3723228211,168,0,3723013389,213,0.7,3723013381,56,Center,3723233129,144,1,6q77vt9bp8dsq48pa97mfzsa1,T. Lauritsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251953,12,61,1,0,39,89w5c6pw7vn0dxypi61tt0g4k,0,71.2,32.8,2022-08-21T12:36:41.867Z,2022-08-23T19:58:06Z,3723008535,56,Center,3728534359,178,,,,,,,,,,,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252005,11,12,1,0,41,d0zdg647gvgc95xdtk1vpbkys,1,19.3,66.6,2022-08-21T12:36:43.639Z,2022-08-23T19:39:07Z,3723008755,141,24.3,3723008757,212,52.5,3728534429,178,,3723008759,213,5.7,3723008751,56,Center,3723008753,140,61.1,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449251935,10,43,1,0,41,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-08-21T12:36:44.265Z,2022-08-21T13:26:22Z,3723234829,144,49,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252105,14,1,1,0,46,89w5c6pw7vn0dxypi61tt0g4k,1,40.1,80.5,2022-08-21T12:36:49.335Z,2022-08-23T19:39:12Z,3723009297,212,25.1,3728534517,178,,3723009281,56,Left,3723009301,213,0.3,3723009293,141,91.4,3723009287,140,62.9,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252045,13,43,1,0,47,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-08-21T12:36:50.263Z,2022-08-21T13:26:26Z,3723234945,144,49,,,,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252117,15,1,1,0,49,89w5c6pw7vn0dxypi61tt0g4k,1,59.1,93.1,2022-08-21T12:36:52.058Z,2022-08-23T19:39:16Z,3723009387,141,97.3,3723009385,140,50.3,3723009391,213,2.8,3723009383,56,Left,3723009389,212,9.7,3728534597,178,,,,,,,,5iyutg9qg6bfnwuieghj5wktm,J. Lokilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252171,16,1,1,0,51,89w5c6pw7vn0dxypi61tt0g4k,1,45.3,95.7,2022-08-21T12:36:54.189Z,2022-08-23T19:39:20Z,3728534729,178,,3723009633,141,84.1,3723009629,56,Back,3723009631,140,31.9,3723009635,212,16.1,3723009637,213,3.7,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252207,17,1,1,0,55,89w5c6pw7vn0dxypi61tt0g4k,1,31.2,82.4,2022-08-21T12:36:57.456Z,2022-08-23T19:39:22Z,3723009805,141,69.7,3723009799,56,Back,3723009807,212,13.1,3728534803,178,,3723009801,140,40.6,3723009809,213,5.6,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252239,18,1,1,0,57,89w5c6pw7vn0dxypi61tt0g4k,1,38.4,75.7,2022-08-21T12:36:59.877Z,2022-08-23T19:39:27Z,3723009943,56,Back,3723009949,212,12.8,3723009951,213,1.6,3723009947,141,94.5,3728534901,178,,3723009945,140,38.5,,,,,,,6w59kdfilru1152bjutstu2fp,J. de Guzmán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252287,19,1,1,0,59,89w5c6pw7vn0dxypi61tt0g4k,1,38.5,94.5,2022-08-21T12:37:01.479Z,2022-08-23T19:39:30Z,3723010217,213,3.6,3728534983,178,,3723010205,56,Back,3723010213,212,17.4,3723010211,141,82.9,3723010207,140,23.7,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252369,20,1,1,1,2,89w5c6pw7vn0dxypi61tt0g4k,1,22.2,78.8,2022-08-21T12:37:04.495Z,2022-08-23T19:39:32Z,3723010597,56,Back,3723010601,141,41.5,3723010603,212,30.4,3723010599,140,6.2,3723010605,213,4.1,3728535061,178,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252401,21,1,1,1,5,89w5c6pw7vn0dxypi61tt0g4k,1,8,41.6,2022-08-21T12:37:08.174Z,2022-08-23T19:39:35Z,3723010761,140,11.9,3723010763,141,82.1,3728535197,178,,3723010765,212,27.8,3723010759,56,Back,3723010767,213,1.4,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252447,22,1,1,1,8,89w5c6pw7vn0dxypi61tt0g4k,1,11.9,82.1,2022-08-21T12:37:10.864Z,2022-08-23T19:39:39Z,3728535261,178,,3723010979,141,98.7,3723010983,213,0.8,3723010975,56,Back,3723010981,212,15.7,3723010977,140,22.3,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252519,23,1,1,1,10,89w5c6pw7vn0dxypi61tt0g4k,1,22.3,98.7,2022-08-21T12:37:13.326Z,2022-08-23T19:39:42Z,3723011299,141,92.6,3728535313,178,,3723011297,140,41.4,3723011301,212,20.5,3723011295,56,Back,3723011303,213,6.1,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450297753,746,67,1,1,12,89w5c6pw7vn0dxypi61tt0g4k,1,41.9,90,2022-08-21T12:37:14.769Z,2022-08-24T06:37:12Z,3728598487,233,1052,,,,,,,,,,,,,,,,,,,,,,5iyutg9qg6bfnwuieghj5wktm,J. Lokilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2450297749,1052,67,1,1,12,d0zdg647gvgc95xdtk1vpbkys,0,58.1,10,2022-08-21T12:37:14.770Z,2022-08-23T19:59:26Z,3728598551,233,746,,,,,,,,,,,,,,,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252523,24,61,1,1,12,89w5c6pw7vn0dxypi61tt0g4k,0,41.6,92.1,2022-08-21T12:37:14.801Z,2022-08-24T06:37:13Z,3723011331,56,Back,3728535403,178,,,,,,,,,,,,,,,,,,,,5iyutg9qg6bfnwuieghj5wktm,J. Lokilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252543,13,49,1,1,14,d0zdg647gvgc95xdtk1vpbkys,1,71.1,1.9,2022-08-21T12:37:16.681Z,2022-08-23T19:39:49Z,,,,,,,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252609,14,1,1,1,14,d0zdg647gvgc95xdtk1vpbkys,1,71.1,1.9,2022-08-21T12:37:16.746Z,2022-08-23T19:39:52Z,3723011755,213,3.1,3723011749,140,51.5,3728535539,178,,3723011753,212,20.6,3723011747,56,Right,3723011751,141,2.5,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252629,15,1,1,1,17,d0zdg647gvgc95xdtk1vpbkys,1,43.3,6.8,2022-08-21T12:37:20.286Z,2022-08-23T19:39:55Z,3728535655,178,,3723011845,140,26.5,3723011847,141,44.6,3723011851,213,2.2,3723011849,212,31.2,3723011843,56,Back,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252647,16,1,1,1,20,d0zdg647gvgc95xdtk1vpbkys,1,25.3,47.6,2022-08-21T12:37:23.141Z,2022-08-23T19:39:59Z,3728535751,178,,3723011951,213,1.2,3723011947,141,84.1,3723011945,140,34.0,3723011949,212,26.4,3723011943,56,Back,,,,,,,7w5ivtmbqzi4hfte330r1a505,R. Pasveer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252731,17,1,1,1,26,d0zdg647gvgc95xdtk1vpbkys,1,42.4,88,2022-08-21T12:37:29.137Z,2022-08-23T19:40:01Z,3723012387,141,96.0,3723012391,212,18.3,3723012385,140,59.0,3723012383,56,Left,3723012397,213,0.3,3728535827,178,,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252759,18,1,1,1,27,d0zdg647gvgc95xdtk1vpbkys,1,59,96,2022-08-21T12:37:30.233Z,2022-08-23T19:40:04Z,3723012571,213,3.5,3723012565,140,40.0,3723012567,141,86.2,3728535881,178,,3723012563,56,Back,3723012569,212,21.0,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252805,19,1,1,1,30,d0zdg647gvgc95xdtk1vpbkys,1,40.6,79.7,2022-08-21T12:37:32.848Z,2022-08-23T19:40:07Z,3728535955,178,,3723012871,141,42.1,3723012873,212,25.9,3723012867,56,Back,3723012869,140,44.6,3723012875,213,4.9,,,,,,,3kx4mltrob4yta5g6kr2u8ic5,D. Blind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252899,20,1,1,1,34,d0zdg647gvgc95xdtk1vpbkys,1,40.1,40.9,2022-08-21T12:37:36.633Z,2022-08-23T19:40:10Z,3723013357,212,15.9,3723013355,141,61.2,3728536039,178,,3723013353,140,32.5,3723013351,56,Back,3723013359,213,2.1,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449252969,21,1,1,1,38,d0zdg647gvgc95xdtk1vpbkys,1,40.1,53.3,2022-08-21T12:37:40.905Z,2022-08-23T19:40:24Z,3728536577,178,,3723013769,212,17.2,3723013763,56,Back,3723013771,213,5.3,3723013765,140,48.8,3723013767,141,31.9,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449253083,22,1,1,1,46,d0zdg647gvgc95xdtk1vpbkys,1,48.1,32.8,2022-08-21T12:37:48.621Z,2022-08-23T19:40:26Z,3723014379,212,13.5,3723014373,56,Back,3723014381,213,2.4,3728536683,178,,3723014375,140,38.7,3723014377,141,46.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449253197,23,1,1,1,51,d0zdg647gvgc95xdtk1vpbkys,1,51.2,59.3,2022-08-21T12:37:53.560Z,2022-08-23T19:40:29Z,3723014977,140,75.2,3723014989,213,5.3,3723014995,1,,3723014981,141,1.7,3728536747,178,,3723014971,155,,3723014985,212,46.6,3723014973,56,Right,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449253241,24,1,1,1,56,d0zdg647gvgc95xdtk1vpbkys,1,80.8,1.7,2022-08-21T12:37:59.362Z,2022-08-23T19:40:33Z,3723015173,56,Right,3723015179,212,15.2,3723015175,140,68.2,3728536821,178,,3723015181,213,2.6,3723015177,141,12.8,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449253291,25,1,1,1,59,d0zdg647gvgc95xdtk1vpbkys,1,67.5,17.6,2022-08-21T12:38:01.615Z,2022-08-23T19:40:35Z,3723015413,56,Center,3723015419,212,8.6,3728536845,178,,3723015415,140,67.3,3723015417,141,30.3,3723015421,213,1.6,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
