id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,keyPass,qualifier/9/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId
2497701173,158,1,1,24,15,b79uipsy57y1jqpy07h4i5ovk,1,60.2,65,2023-01-15T13:56:20.803Z,2023-01-17T22:31:51Z,3979643983,140,42.8,3979643979,152,,3979643987,212,18.3,3979643977,5,,3982551901,178,,3979643985,141,65.9,3979643981,56,Back,3979643989,213,3.1,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701195,159,1,1,24,17,b79uipsy57y1jqpy07h4i5ovk,1,42.8,65.9,2023-01-15T13:56:22.227Z,2023-01-17T22:31:54Z,3979644125,213,4.7,3979644121,141,39.5,3979644119,140,43.2,3979644117,56,Back,3982551949,178,,3979644123,212,18.0,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701197,160,1,1,24,19,b79uipsy57y1jqpy07h4i5ovk,1,43.2,39.5,2023-01-15T13:56:25.009Z,2023-01-17T22:31:58Z,3979644135,140,42.4,3979644139,212,14.0,3979644141,213,1.6,3982551979,178,,3979644133,56,Back,3979644137,141,60.0,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701201,161,1,1,24,21,b79uipsy57y1jqpy07h4i5ovk,1,42.4,60,2023-01-15T13:56:26.791Z,2023-01-17T22:32:03Z,3982552003,178,,3979644155,140,47.3,3979644159,212,8.9,3979644161,213,5.3,3979644157,141,49.3,3979644153,56,Back,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701203,162,1,1,24,22,b79uipsy57y1jqpy07h4i5ovk,1,47.3,49.3,2023-01-15T13:56:27.665Z,2023-01-17T22:32:06Z,3979644171,141,34.9,3979644175,213,4.0,3982552019,178,,3979644167,56,Back,3979644173,212,13.1,3979644181,156,,3979644169,140,39.0,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701219,163,1,1,24,25,b79uipsy57y1jqpy07h4i5ovk,1,39.8,31.3,2023-01-15T13:56:30.949Z,2023-01-17T22:32:10Z,3979644237,213,6.2,3982552035,178,,3979644233,141,27.4,3979644229,56,Center,3979644231,140,59.0,3979644235,212,20.3,,,,,,,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701239,164,1,1,24,27,b79uipsy57y1jqpy07h4i5ovk,1,59,27.4,2023-01-15T13:56:33.014Z,2023-01-17T22:32:16Z,3979644339,213,0.3,3979644335,141,31.6,3979644331,56,Center,3982552091,178,,3979644337,212,9.7,3979644333,140,67.8,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701251,165,3,1,24,28,b79uipsy57y1jqpy07h4i5ovk,1,67.3,24.4,2023-01-15T13:56:34.125Z,2023-01-17T23:04:16Z,3982552133,178,,3979644385,56,Center,3979644391,233,235,3980876237,464,,3979644387,286,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701249,235,45,1,24,28,ccpscwdcm65czscrun048ecn5,0,32.7,75.6,2023-01-15T13:56:34.125Z,2023-01-17T23:04:16Z,3979644397,233,165,3979644377,285,,3979644375,56,Back,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701253,166,61,1,24,29,b79uipsy57y1jqpy07h4i5ovk,0,64.4,28,2023-01-15T13:56:35.123Z,2023-01-17T22:32:36Z,3982552233,178,,3979644389,56,Center,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701255,236,49,1,24,31,ccpscwdcm65czscrun048ecn5,1,35.6,77.3,2023-01-15T13:56:36.441Z,2023-01-17T22:32:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701259,237,1,1,24,31,ccpscwdcm65czscrun048ecn5,1,35.6,77.3,2023-01-15T13:56:36.616Z,2023-01-17T22:32:52Z,3979644419,140,33.2,3979644421,141,83.0,3979644425,213,2.1,3982552333,178,,3979644417,56,Back,3979644423,212,4.6,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701269,238,1,1,24,32,ccpscwdcm65czscrun048ecn5,1,33.4,83,2023-01-15T13:56:37.376Z,2023-01-17T22:33:20Z,3979644475,140,46.3,3979644479,212,14.9,3979644477,141,92.0,3979644481,213,0.4,3982552739,178,,3979644473,56,Back,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701279,167,45,1,24,36,b79uipsy57y1jqpy07h4i5ovk,0,44.8,20.6,2023-01-15T13:56:41.429Z,2023-01-17T22:33:25Z,3979644557,233,239,3979644531,56,Back,3979644533,285,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701281,239,3,1,24,36,ccpscwdcm65czscrun048ecn5,1,55.2,79.4,2023-01-15T13:56:41.429Z,2023-01-17T22:33:24Z,3979644535,56,Left,3979644539,233,167,3979644537,286,,3980876411,465,,3982552799,178,,,,,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701301,240,1,1,24,38,ccpscwdcm65czscrun048ecn5,1,54.4,63.6,2023-01-15T13:56:43.945Z,2023-01-17T22:33:28Z,3982552821,178,,3979644619,212,41.7,3979644621,213,5.0,3979644615,140,64.4,3979644623,1,,3979644613,56,Right,3979644617,141,4.3,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701307,241,1,1,24,43,ccpscwdcm65czscrun048ecn5,1,70.9,7.6,2023-01-15T13:56:48.813Z,2023-01-17T22:33:33Z,3979644657,212,8.4,3979644653,140,68.1,3979644659,213,1.9,3979644651,56,Right,3979644655,141,19.2,3982552909,178,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701317,242,1,1,24,45,ccpscwdcm65czscrun048ecn5,1,69,18.6,2023-01-15T13:56:50.640Z,2023-01-17T22:33:35Z,3979644715,212,11.7,3979644711,140,74.9,3982552935,178,,3979644709,56,Right,3979644717,213,5.3,3979644713,141,4.0,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701333,243,1,1,24,48,ccpscwdcm65czscrun048ecn5,1,75.7,5.5,2023-01-15T13:56:53.470Z,2023-01-17T22:33:39Z,3979644807,56,Right,3979644813,212,8.4,3979644809,140,77.1,3979644815,213,1.4,3979644811,141,17.6,3982552971,178,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701337,244,1,1,24,50,ccpscwdcm65czscrun048ecn5,1,73.6,13.4,2023-01-15T13:56:55.436Z,2023-01-17T22:33:43Z,3979644835,140,65.9,3979644839,212,8.2,3979644833,56,Right,3982552995,178,,3979644841,213,3.0,3979644837,141,15.5,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701359,245,1,1,24,51,ccpscwdcm65czscrun048ecn5,1,65.9,15.5,2023-01-15T13:56:56.964Z,2023-01-17T22:33:46Z,3979644951,213,2.2,3982553033,178,,3979644949,212,14.2,3979644945,140,58.3,3979644943,56,Center,3979644947,141,32.8,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701377,246,1,1,24,54,ccpscwdcm65czscrun048ecn5,1,58.3,32.8,2023-01-15T13:56:59.790Z,2023-01-17T22:33:49Z,3979645025,213,1.9,3979645021,141,59.3,3979645019,140,52.3,3979645023,212,19.1,3982553061,178,,3979645017,56,Center,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701391,247,1,1,24,57,ccpscwdcm65czscrun048ecn5,1,53.1,59.6,2023-01-15T13:57:02.340Z,2023-01-17T22:33:51Z,3979645095,141,97.5,3979645091,56,Left,3979645099,213,1.0,3979645097,212,31.2,3982553083,178,,3979645093,140,69.8,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701401,248,1,1,24,59,ccpscwdcm65czscrun048ecn5,1,70.8,96.3,2023-01-15T13:57:04.927Z,2023-01-17T22:33:57Z,3979645147,212,11.4,3979645143,140,67.1,3979645141,56,Left,3979645145,141,80.5,3979645149,213,4.4,3982553147,178,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701421,249,1,1,25,3,ccpscwdcm65czscrun048ecn5,1,65.9,75,2023-01-15T13:57:08.194Z,2023-01-17T22:34:06Z,3979645247,140,61.9,3979645253,213,4.1,3982553305,178,,3979645251,212,7.4,3979645249,141,66.1,3979645245,56,Center,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701431,250,1,1,25,7,ccpscwdcm65czscrun048ecn5,1,64.1,51,2023-01-15T13:57:12.601Z,2023-01-17T22:34:09Z,3979645319,213,5.1,3979645311,56,Right,3979645315,141,9.8,3979645313,140,75.2,3982553333,178,,3979645317,212,30.3,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701443,251,1,1,25,10,ccpscwdcm65czscrun048ecn5,0,75.2,9.5,2023-01-15T13:57:15.650Z,2023-01-17T22:34:12Z,3979645373,155,,3980876519,224,,3979645381,212,26.1,3979645377,140,87.6,3982553359,178,,3980876527,20,,3979645383,213,1.0,3979645379,141,42.7,6anvl82jyio52wo87cbxdp4np,S. Klaiber,3979645375,56,3979645371,2,,,,,,,,,,,,Center,,,,,,,,,,,,,,,,,
2497701453,168,12,1,25,11,b79uipsy57y1jqpy07h4i5ovk,1,12.2,53.3,2023-01-15T13:57:16.780Z,2023-01-17T22:34:16Z,3979645437,213,0.0,3979645433,141,53.6,3979645441,15,,3979645431,140,28.7,3979645435,212,17.3,3979645427,56,Back,3982553375,388,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701463,169,50,1,25,13,b79uipsy57y1jqpy07h4i5ovk,1,26.2,55.2,2023-01-15T13:57:19.084Z,2023-01-17T22:34:25Z,3979645485,285,,3979645495,233,252,3979645483,56,Back,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701461,252,7,1,25,13,ccpscwdcm65czscrun048ecn5,0,73.8,44.8,2023-01-15T13:57:19.130Z,2023-01-17T22:34:27Z,3980876549,383,,3979645481,286,,3979645491,233,169,3982553427,178,,3979645479,56,Center,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701467,170,49,1,25,15,b79uipsy57y1jqpy07h4i5ovk,1,28.2,48.7,2023-01-15T13:57:20.421Z,2023-01-17T22:34:31Z,,,,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701479,171,3,1,25,16,b79uipsy57y1jqpy07h4i5ovk,1,35.5,41.6,2023-01-15T13:57:21.567Z,2023-01-17T22:34:35Z,3979646119,233,258,3980876573,465,,3979645551,56,Back,3979646123,286,,3982553475,178,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701569,258,45,1,25,16,ccpscwdcm65czscrun048ecn5,0,64.5,58.4,2023-01-15T13:57:21.567Z,2023-01-17T22:34:35Z,3979646029,56,Center,3979646143,233,171,3979646031,285,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701485,172,50,1,25,17,b79uipsy57y1jqpy07h4i5ovk,1,36,39.8,2023-01-15T13:57:22.423Z,2023-01-17T22:34:45Z,3979645571,56,Back,3979645655,233,253,3979645573,286,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701491,253,7,1,25,17,ccpscwdcm65czscrun048ecn5,1,64,60.2,2023-01-15T13:57:22.586Z,2023-01-17T22:34:54Z,3982553671,389,,3979645615,285,,3979645633,233,172,3979645613,56,Center,3980876591,384,,,,,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701495,254,49,1,25,19,ccpscwdcm65czscrun048ecn5,1,57.5,61.8,2023-01-15T13:57:24.467Z,2023-01-17T22:35:00Z,,,,,,,,,,,,,,,,,,,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701501,255,1,1,25,19,ccpscwdcm65czscrun048ecn5,1,57.5,61.8,2023-01-15T13:57:24.589Z,2023-01-17T22:35:02Z,3979645663,56,Center,3979645671,213,1.2,3979645667,141,75.1,3979645669,212,9.6,3982553765,178,,3979645665,140,60.5,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701541,256,1,1,25,21,ccpscwdcm65czscrun048ecn5,1,60.5,75.1,2023-01-15T13:57:26.183Z,2023-01-17T22:35:07Z,3979645879,212,12.3,3979645875,140,63.6,3982553865,178,,3979645873,56,Left,3979645881,213,1.3,3979645877,141,92.6,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701545,257,4,1,25,25,ccpscwdcm65czscrun048ecn5,1,61.6,71.3,2023-01-15T13:57:30.558Z,2023-01-17T22:35:16Z,3979645899,56,Center,3979645907,233,173,3979645903,265,,3979645905,286,,3979645901,152,,3979645897,13,,,,,,,,9uf4fsff2lpic3u0l7zpuqsid,A. Younes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701539,173,4,1,25,25,b79uipsy57y1jqpy07h4i5ovk,0,38.4,28.7,2023-01-15T13:57:30.559Z,2023-01-17T22:35:15Z,3979645913,233,257,3979645863,152,,3979645867,285,,3982553901,178,,3979645859,13,,3979645865,265,,3979645861,56,Back,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701555,174,17,1,25,32,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-15T13:57:37.323Z,2023-01-17T22:35:22Z,3979645951,392,,3979645949,31,,3979645953,13,243,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701831,177,27,1,25,39,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-15T13:57:44.414Z,2023-01-17T22:35:40Z,3979648615,233,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497701975,259,27,1,25,39,ccpscwdcm65czscrun048ecn5,1,0,0,2023-01-15T13:57:44.414Z,2023-01-17T22:35:39Z,3979648631,233,177,3979648397,41,Injury,3979648401,53,9uf4fsff2lpic3u0l7zpuqsid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702389,178,28,1,28,14,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-01-15T14:00:20.087Z,2023-01-17T22:35:47Z,3979650531,55,177,3979650545,233,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702351,260,28,1,28,14,ccpscwdcm65czscrun048ecn5,1,0,0,2023-01-15T14:00:20.087Z,2023-01-17T22:35:47Z,3979650325,55,259,3979650551,233,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702479,261,1,1,28,31,ccpscwdcm65czscrun048ecn5,0,62,65.5,2023-01-15T14:00:36.753Z,2023-01-17T22:35:50Z,3979650987,56,Center,3979650995,212,44.2,3979650999,1,,3979650985,152,,3979650981,5,,3982554229,178,,3979650989,140,100.0,3979650997,213,5.9,28o7vv0jud22hmg4h649yozqh,T. Booth,3979650983,155,3979650993,141,,,,,,,,,,,,,,,,,,,,,,,,,,39.5,,,
2497702473,179,5,1,28,34,b79uipsy57y1jqpy07h4i5ovk,1,-0.4,60.5,2023-01-15T14:00:39.982Z,2023-01-17T22:35:53Z,3979651029,233,262,3979650957,56,Back,3979650959,346,,,,,,,,,,,,,,,,,5n65xhwbd6dm3uynl4h7k920a,E. Llansana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702485,262,5,1,28,34,ccpscwdcm65czscrun048ecn5,0,100.4,39.5,2023-01-15T14:00:39.982Z,2023-01-17T22:35:52Z,3979651003,56,Center,3979651037,233,179,3979651005,346,,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702593,180,1,1,28,42,b79uipsy57y1jqpy07h4i5ovk,1,4.8,46.7,2023-01-15T14:00:47.930Z,2023-01-17T22:36:00Z,3979652325,189,,3979651571,212,13.7,3979651563,124,,3979651567,140,7.9,3979651577,237,,3979651565,56,Back,3979651573,213,1.3,3979651569,141,66.2,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702607,181,1,1,28,46,b79uipsy57y1jqpy07h4i5ovk,1,7.9,66.2,2023-01-15T14:00:51.198Z,2023-01-17T22:36:02Z,3979651645,140,4.7,3979651649,212,13.3,3979651651,213,4.5,3979652267,189,,3979651647,141,47.2,3979651643,56,Back,3982554425,178,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702627,182,1,1,28,49,b79uipsy57y1jqpy07h4i5ovk,1,6.9,45.2,2023-01-15T14:00:54.464Z,2023-01-17T22:36:05Z,3979651739,140,36.6,3979651735,155,,3979651743,212,42.3,3979651747,1,,3979651737,56,Back,3979651745,213,5.5,3979651741,141,3.1,3982554473,178,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702635,183,1,1,28,52,b79uipsy57y1jqpy07h4i5ovk,1,36.7,2.9,2023-01-15T14:00:58.109Z,2023-01-17T22:36:28Z,3979651787,140,37.3,3982554571,178,,3979651791,212,4.9,3979651785,56,Back,3979651793,213,1.4,3979651789,141,10.0,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702681,184,1,1,28,54,b79uipsy57y1jqpy07h4i5ovk,1,37.3,10,2023-01-15T14:00:59.408Z,2023-01-17T22:36:31Z,3982554583,178,,3979652003,140,74.9,3979651999,155,,3979652007,212,39.7,3979652011,1,,3979652001,56,Right,3979652005,141,4.1,3979652009,213,6.2,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702687,185,1,1,29,1,b79uipsy57y1jqpy07h4i5ovk,1,74.1,4.1,2023-01-15T14:01:07Z,2023-01-17T22:36:34Z,3979652043,56,Right,3979652047,141,8.9,3979652051,213,2.7,3982554603,178,,3979652049,212,7.7,3979652045,140,67.5,,,,,,,hxqybxg5578sgx0gx5qb834l,I. Lidberg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702691,186,1,1,29,2,b79uipsy57y1jqpy07h4i5ovk,0,67.5,8.9,2023-01-15T14:01:07.829Z,2023-01-17T22:36:37Z,3982554635,178,,3979652069,141,0.0,3979652065,56,Right,3979652073,213,4.6,3979652071,212,6.8,3979652067,140,66.8,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702693,187,5,1,29,4,b79uipsy57y1jqpy07h4i5ovk,0,68.1,-1,2023-01-15T14:01:09.183Z,2023-01-17T22:36:40Z,3979652089,347,,3979652087,56,Right,3979653343,233,263,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702899,263,5,1,29,4,ccpscwdcm65czscrun048ecn5,1,31.9,101,2023-01-15T14:01:09.183Z,2023-01-17T22:36:39Z,3979653317,233,187,3979653311,347,,3979653309,56,Back,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702923,264,1,1,29,23,ccpscwdcm65czscrun048ecn5,0,33.9,100,2023-01-15T14:01:28.834Z,2023-01-17T22:36:49Z,3979653423,140,45.1,3979653427,212,12.1,3979653419,107,,3979653429,213,6.1,3979653421,56,Back,3979653425,141,97.7,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702935,188,1,1,29,24,b79uipsy57y1jqpy07h4i5ovk,0,52.3,6,2023-01-15T14:01:29.625Z,2023-01-17T22:36:52Z,3979653491,212,4.8,3979653487,140,52.8,3980904661,3,,3979653493,213,4.8,3979653489,141,0.0,3982554703,388,,3979653485,56,Right,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497702941,189,5,1,29,26,b79uipsy57y1jqpy07h4i5ovk,0,55.1,-1.6,2023-01-15T14:01:31.645Z,2023-01-17T22:36:54Z,3979654069,233,265,3979653531,56,Right,3979653533,347,,,,,,,,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703033,265,5,1,29,26,ccpscwdcm65czscrun048ecn5,1,44.9,101.6,2023-01-15T14:01:31.645Z,2023-01-17T22:36:54Z,3979654065,233,189,3979654035,56,Back,3979654037,347,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703043,266,1,1,29,34,ccpscwdcm65czscrun048ecn5,1,44.9,100,2023-01-15T14:01:40.031Z,2023-01-17T22:36:58Z,3979654111,213,4.9,3979654089,107,,3979654093,56,Back,3979654097,140,45.7,3979654103,141,95.0,3979654107,212,4.4,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703053,267,1,1,29,35,ccpscwdcm65czscrun048ecn5,1,45.7,95,2023-01-15T14:01:40.786Z,2023-01-17T22:37:01Z,3979654169,141,98.9,3979654173,213,2.9,3979654165,56,Back,3982554851,178,,3979654167,140,36.5,3979654171,212,10.0,,,,,,,eu6pfkiah7otafyryg6ll7y09,L. Brouwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703091,268,1,1,29,37,ccpscwdcm65czscrun048ecn5,1,36.5,98.9,2023-01-15T14:01:42.447Z,2023-01-17T22:37:04Z,3979654333,140,15.3,3979654341,213,4.0,3982554895,178,,3979654331,56,Back,3979654343,1,,3979654335,141,62.7,3979654339,212,33.2,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703147,269,1,1,29,40,ccpscwdcm65czscrun048ecn5,0,15.3,62.7,2023-01-15T14:01:45.406Z,2023-01-17T22:37:06Z,3979654581,141,77.6,3979654585,213,0.3,3979654589,1,,3979654577,56,Back,3979654575,157,,3982554913,178,,3979654583,212,35.2,3979654579,140,47.4,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703155,190,1,1,29,43,b79uipsy57y1jqpy07h4i5ovk,1,53.4,25.9,2023-01-15T14:01:49.073Z,2023-01-17T22:37:13Z,3979654651,212,11.2,3979654649,141,11.8,3979654645,56,Right,3982554969,178,,3979654643,3,,3979654647,140,58.9,3979654653,213,5.3,,,,4mroygq2ruxkml5c5j4awwted,T. Tekie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703157,191,49,1,29,44,b79uipsy57y1jqpy07h4i5ovk,1,59.4,10.7,2023-01-15T14:01:49.638Z,2023-01-17T22:37:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2497703191,192,3,1,29,46,b79uipsy57y1jqpy07h4i5ovk,1,65.8,5.8,2023-01-15T14:01:52.019Z,2023-01-17T22:37:22Z,3980904885,465,,3979654849,233,270,3979654837,56,Right,3979654839,286,,3982555085,178,,,,,,,,,,,7lpwkpwfw656re3pymntslv55,B. Adekanye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
