id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2458771709,6,43,1,0,7,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-09-11T14:47:43.055Z,2022-09-11T14:49:06Z,3773680033,144,61,3773673695,56,Left,,,,,,,,,,,,,,,,,,,acffs01m2p3b4uemzjrp51d9m,C. Tzolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458771949,5,1,1,0,19,3kfktv64h7kg7zryax1wktr5r,0,27.5,0,2022-09-11T14:47:54.362Z,2022-09-13T10:25:14Z,3773674897,1,,3773674895,213,0.4,3773674887,56,Center,3773674891,141,22.6,3773674889,140,65.2,3773674885,107,,3773674893,212,42.8,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458771971,8,1,1,0,22,4tic29sox7m39fy1ztgv0jsiq,0,37.2,76.8,2022-09-11T14:47:57.828Z,2022-09-13T10:25:18Z,3773675037,141,87.8,3773675031,3,,3773675041,213,0.3,3777252847,178,,3773675035,140,59.6,3773675039,212,24.7,3773675033,56,Left,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772011,6,1,1,0,24,3kfktv64h7kg7zryax1wktr5r,1,43.9,18,2022-09-11T14:47:59.661Z,2022-09-13T10:25:24Z,3773675229,3,,3773675241,213,0.3,3773675239,212,12.1,3773675235,141,24.0,3773675231,56,Center,3777252917,388,,3773675233,140,54.7,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772027,7,1,1,0,25,3kfktv64h7kg7zryax1wktr5r,0,54.7,24,2022-09-11T14:48:00.972Z,2022-09-13T10:25:30Z,3773675291,141,19.8,3773675287,56,Right,3773675285,168,,3773675293,212,11.4,3777253025,388,,3773675289,140,65.2,3773675295,213,6.0,3773675283,3,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772015,9,49,1,0,27,4tic29sox7m39fy1ztgv0jsiq,1,35.8,80.2,2022-09-11T14:48:02.531Z,2022-09-13T10:25:35Z,,,,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772063,10,1,1,0,29,4tic29sox7m39fy1ztgv0jsiq,1,34.5,85.8,2022-09-11T14:48:04.188Z,2022-09-13T10:25:39Z,3777253173,178,,3773675483,141,97.0,3773675479,56,Back,3773675481,140,43.0,3773675485,212,11.7,3773675487,213,0.7,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772085,11,1,1,0,30,4tic29sox7m39fy1ztgv0jsiq,0,43,97,2022-09-11T14:48:05.682Z,2022-09-13T10:25:43Z,3773675577,212,23.9,3773675575,141,62.4,3773675579,213,4.9,3773675571,56,Back,3777253231,178,,3773675573,140,46.9,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772083,8,49,1,0,32,3kfktv64h7kg7zryax1wktr5r,1,54.3,29.4,2022-09-11T14:48:07.647Z,2022-09-13T10:25:50Z,,,,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772113,9,1,1,0,32,3kfktv64h7kg7zryax1wktr5r,1,54.3,29.4,2022-09-11T14:48:07.694Z,2022-09-13T10:25:53Z,3773675771,213,1.1,3773675763,141,63.9,3773675759,140,64.7,3773675767,212,25.9,3777253373,178,,3773675757,56,Center,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772229,10,1,1,0,41,3kfktv64h7kg7zryax1wktr5r,1,63.7,71.6,2022-09-11T14:48:16.887Z,2022-09-13T10:25:59Z,3773676357,213,4.8,3773676349,56,Center,3773676355,212,14.0,3777253451,178,,3773676351,140,65.2,3773676353,141,51.2,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772265,11,1,1,0,44,3kfktv64h7kg7zryax1wktr5r,1,69.5,51.5,2022-09-11T14:48:19.324Z,2022-09-13T10:26:05Z,3777253571,178,,3773676561,141,40.6,3773676563,212,18.0,3773676559,140,53.9,3773676565,213,3.6,3773676557,56,Center,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772311,12,1,1,0,47,3kfktv64h7kg7zryax1wktr5r,1,55.6,35.9,2022-09-11T14:48:22.631Z,2022-09-13T10:26:09Z,3773676841,141,56.3,3773676837,56,Center,3777253655,178,,3773676843,212,25.7,3773676839,140,76.2,3773676835,155,,3773676845,213,0.6,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772323,13,50,1,0,49,3kfktv64h7kg7zryax1wktr5r,1,70.5,68.1,2022-09-11T14:48:24.207Z,2022-09-13T10:26:23Z,3773676901,286,,3773677007,233,12,3773676899,56,Center,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772329,12,7,1,0,50,4tic29sox7m39fy1ztgv0jsiq,1,29.5,31.9,2022-09-11T14:48:25.620Z,2022-09-13T10:26:29Z,3773676925,285,,3777254105,178,,3773676923,56,Back,3775895171,384,,3773676949,233,13,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772335,13,49,1,0,52,4tic29sox7m39fy1ztgv0jsiq,1,9.9,27.1,2022-09-11T14:48:27.713Z,2022-09-13T10:26:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772399,14,1,1,0,56,4tic29sox7m39fy1ztgv0jsiq,1,7.5,16.1,2022-09-11T14:48:31.975Z,2022-09-13T10:26:38Z,3777254389,178,,3773677293,140,16.3,3773677299,213,0.6,3773677295,141,25.2,3773677291,56,Back,3773677297,212,11.1,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772431,15,1,1,0,57,4tic29sox7m39fy1ztgv0jsiq,1,16.3,25.2,2022-09-11T14:48:32.857Z,2022-09-13T10:26:42Z,3777254461,178,,3773677463,141,8.7,3773677461,140,10.2,3773677465,212,12.9,3773677467,213,4.2,3773677459,56,Back,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772457,16,1,1,0,59,4tic29sox7m39fy1ztgv0jsiq,0,18.8,8.3,2022-09-11T14:48:34.873Z,2022-09-13T10:26:47Z,3773677591,212,24.3,3773677587,140,38.6,3773677589,141,26.8,3777254609,178,,3773677593,213,0.5,3773677585,56,Back,3773677583,155,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772465,14,8,1,1,1,3kfktv64h7kg7zryax1wktr5r,1,62.8,70.7,2022-09-11T14:48:36.435Z,2022-09-13T10:26:53Z,3775895619,384,,3777254807,178,,3773677631,56,Center,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772487,15,49,1,1,1,3kfktv64h7kg7zryax1wktr5r,1,63.5,91.3,2022-09-11T14:48:37.132Z,2022-09-13T10:27:00Z,,,,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772565,16,1,1,1,3,3kfktv64h7kg7zryax1wktr5r,1,59.5,92.3,2022-09-11T14:48:38.522Z,2022-09-13T10:27:06Z,3773678187,213,3.9,3773678189,1,,3777255027,178,,3773678185,212,45.6,3773678179,56,Back,3773678181,140,27.2,3773678183,141,47.4,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772631,17,1,1,1,10,3kfktv64h7kg7zryax1wktr5r,1,25,48,2022-09-11T14:48:45.406Z,2022-09-13T10:27:11Z,3773678617,212,40.0,3773678615,141,97.2,3773678619,213,1.0,3773678607,56,Back,3773678621,1,,3777255113,178,,3773678611,140,45.8,3773678605,155,,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772671,18,1,1,1,14,3kfktv64h7kg7zryax1wktr5r,0,48.7,94.4,2022-09-11T14:48:49.566Z,2022-09-13T10:27:16Z,3777255235,178,,3773678871,212,39.6,3773678909,4,,3773678873,213,5.8,3773678865,56,Center,3773678869,141,65.6,3773678867,140,81.5,3773678875,1,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772705,17,59,1,1,17,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-09-11T14:48:52.499Z,2022-09-13T10:27:21Z,3773679021,56,Back,,,,,,,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772763,18,1,1,1,17,4tic29sox7m39fy1ztgv0jsiq,0,19,30.7,2022-09-11T14:48:52.602Z,2022-09-13T10:27:25Z,3773679305,212,71.8,3777255415,178,,3773679309,1,,3773679307,213,6.1,3773679299,56,Right,3773679303,141,6.7,3773679297,157,,3773679301,140,85.6,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772835,19,49,1,1,23,3kfktv64h7kg7zryax1wktr5r,1,15.7,81.6,2022-09-11T14:48:59.076Z,2022-09-13T10:27:34Z,,,,,,,,,,,,,,,,,,,,,,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772911,20,1,1,1,27,3kfktv64h7kg7zryax1wktr5r,1,22,74.3,2022-09-11T14:49:02.314Z,2022-09-13T10:27:38Z,3773680063,213,4.8,3773680061,212,32.4,3773680065,1,,3773680057,140,26.0,3773680059,141,27.0,3777255707,178,,3773680055,56,Back,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458772935,21,1,1,1,31,3kfktv64h7kg7zryax1wktr5r,1,31.6,22.2,2022-09-11T14:49:06.156Z,2022-09-13T10:27:42Z,3773680221,56,Back,3777255811,178,,3773680223,140,35.9,3773680227,212,14.0,3773680225,141,41.7,3773680229,213,1.2,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773029,22,1,1,1,33,3kfktv64h7kg7zryax1wktr5r,1,34.2,43.2,2022-09-11T14:49:08.258Z,2022-09-13T10:27:45Z,3773680701,56,Back,3777255879,178,,3773680707,141,44.9,3773680711,213,3.1,3773680705,140,9.7,3773680709,212,25.8,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773089,23,1,1,1,38,3kfktv64h7kg7zryax1wktr5r,1,8.8,48,2022-09-11T14:49:13.659Z,2022-09-13T10:27:48Z,3773681015,140,53.5,3773681019,212,49.5,3773681017,141,71.2,3777255937,178,,3773681013,56,Center,3773681023,1,,3773681011,157,,3773681021,213,0.3,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773113,24,44,1,1,41,3kfktv64h7kg7zryax1wktr5r,1,56.6,61.6,2022-09-11T14:49:16.484Z,2022-09-13T20:32:43Z,3773681107,286,,3773681105,56,Center,3773681125,233,19,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773103,19,44,1,1,41,4tic29sox7m39fy1ztgv0jsiq,0,43.4,38.4,2022-09-11T14:49:16.485Z,2022-09-13T10:27:53Z,3773681063,285,,3773681139,233,24,3773681059,56,Back,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773207,25,2,1,1,41,3kfktv64h7kg7zryax1wktr5r,1,55.3,62.2,2022-09-11T14:49:16.486Z,2022-09-13T20:32:44Z,3777256091,388,,3773681721,141,59.4,3773682307,3,,3773682277,7,1t7nph4960rjzu7rgi47sf8ix,3773681719,140,67.3,3773681717,56,Center,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773223,20,55,1,1,41,4tic29sox7m39fy1ztgv0jsiq,1,40.9,58.1,2022-09-11T14:49:16.487Z,2022-09-13T10:28:00Z,,,,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773215,26,43,1,1,48,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-11T14:49:23.291Z,2022-09-11T14:49:30Z,3773681783,250,0,3773682377,144,39,3773681777,56,Center,3773681773,22,0,3773681775,17,0,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773745,21,1,1,2,23,4tic29sox7m39fy1ztgv0jsiq,1,43.4,49.2,2022-09-11T14:49:58.420Z,2022-09-13T10:28:11Z,3773684791,141,8.4,3773684787,56,Back,3773684785,241,,3773684793,212,27.8,3773684789,140,44.3,3777256297,178,,3773684797,213,4.7,3773684783,5,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773773,22,1,1,2,26,4tic29sox7m39fy1ztgv0jsiq,0,44.3,8.4,2022-09-11T14:50:01.329Z,2022-09-13T10:28:15Z,3773684945,56,Right,3773684949,141,9.9,3773684947,140,68.0,3773684951,212,24.9,3773684953,213,0.0,3777256347,178,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773779,27,49,1,2,27,3kfktv64h7kg7zryax1wktr5r,1,37.4,91.4,2022-09-11T14:50:03.012Z,2022-09-13T10:28:24Z,,,,,,,,,,,,,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773819,28,1,1,2,29,3kfktv64h7kg7zryax1wktr5r,1,45.3,91.7,2022-09-11T14:50:04.264Z,2022-09-13T10:28:37Z,3773685227,212,22.3,3777256795,178,,3773685225,141,77.7,3773685219,155,,3773685229,213,5.8,3773685221,56,Center,3773685223,140,64.5,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773837,29,1,1,2,30,3kfktv64h7kg7zryax1wktr5r,0,62.8,76.3,2022-09-11T14:50:05.637Z,2022-09-13T10:28:41Z,3777256841,388,,3773685333,141,60.7,3773685321,3,,3773685331,140,73.3,3773685335,212,15.3,3773685325,168,,3773685337,213,5.5,3773685329,56,Center,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773847,23,49,1,2,34,4tic29sox7m39fy1ztgv0jsiq,1,24.6,55.6,2022-09-11T14:50:09.810Z,2022-09-13T10:28:47Z,,,,,,,,,,,,,,,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773927,24,1,1,2,36,4tic29sox7m39fy1ztgv0jsiq,1,22.6,70.4,2022-09-11T14:50:11.469Z,2022-09-13T10:28:52Z,3773685845,213,1.3,3773685841,141,92.9,3777257043,178,,3773685837,56,Back,3773685843,212,15.8,3773685839,140,26.2,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458773997,25,1,1,2,38,4tic29sox7m39fy1ztgv0jsiq,1,26.5,96.6,2022-09-11T14:50:13.942Z,2022-09-13T10:28:55Z,3773686229,141,97.0,3773686225,56,Back,3773686227,140,44.9,3777257127,178,,3773686231,212,19.3,3773686233,213,0.0,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458774039,26,1,1,2,42,4tic29sox7m39fy1ztgv0jsiq,1,35.6,81.4,2022-09-11T14:50:17.993Z,2022-09-13T10:29:02Z,3777257211,178,,3773686403,56,Back,3773686407,141,73.1,3773686411,213,3.5,3773686405,140,22.2,3773686409,212,15.2,,,,,,,acffs01m2p3b4uemzjrp51d9m,C. Tzolis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
