id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/13/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,assist
2495978671,8,61,1,0,17,dqk062lu0vm8epvytbm6r4mmf,0,73.8,72.6,2023-01-08T15:46:54.597Z,2023-01-10T08:23:42Z,3972327393,178,,3972327391,21,,3970572715,56,Center,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978683,4,49,1,0,18,cos9hxi16eitbcbthof7zrm4m,1,27.1,31.4,2023-01-08T15:46:55.901Z,2023-01-10T08:23:48Z,,,,,,,,,,,,,,,,,,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978713,5,1,1,0,18,cos9hxi16eitbcbthof7zrm4m,0,27.1,31.4,2023-01-08T15:46:55.957Z,2023-01-10T08:23:55Z,3970572943,1,,3970572933,56,Left,3970572941,213,0.6,3970572937,141,79.7,3970572939,212,55.2,3970572935,140,69.4,3970572931,157,,3972327443,178,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978707,9,49,1,0,23,dqk062lu0vm8epvytbm6r4mmf,1,34.9,31.8,2023-01-08T15:47:00.568Z,2023-01-10T08:24:06Z,,,,,,,,,,,,,,,,,,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978763,10,1,1,0,25,dqk062lu0vm8epvytbm6r4mmf,1,30,31.5,2023-01-08T15:47:02.357Z,2023-01-10T08:24:11Z,3970573223,140,10.6,3970573233,213,2.6,3970573221,56,Back,3970573225,141,50.3,3970573229,212,24.0,3972327567,178,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978821,11,1,1,0,28,dqk062lu0vm8epvytbm6r4mmf,0,7.8,57.9,2023-01-08T15:47:06.080Z,2023-01-10T08:24:16Z,3970573563,140,67.4,3970573571,213,0.3,3972327601,178,,3970573561,56,Left,3970573569,212,64.9,3970573557,155,,3970573573,1,,3970573567,141,83.0,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978825,6,43,1,0,32,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-01-08T15:47:09.502Z,2023-01-08T15:47:17Z,3970574081,144,49,,,,,,,,,,,,,,,,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978887,7,1,1,0,33,cos9hxi16eitbcbthof7zrm4m,0,33.7,11.2,2023-01-08T15:47:10.700Z,2023-01-10T08:24:25Z,3970573853,140,42.4,3970573855,141,26.0,3970573859,213,0.8,3970573861,1,,3972327655,178,,3970573851,56,Back,3970573857,212,13.6,3970573849,157,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978915,12,44,1,0,36,dqk062lu0vm8epvytbm6r4mmf,1,59.4,71.5,2023-01-08T15:47:13.517Z,2023-01-11T06:09:54Z,3970574033,233,8,3970573983,286,,3970573981,56,Center,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978893,8,44,1,0,36,cos9hxi16eitbcbthof7zrm4m,0,40.6,28.5,2023-01-08T15:47:13.518Z,2023-01-10T08:24:29Z,3970574065,233,12,3970573877,56,Back,3970573881,285,,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978935,13,1,1,0,36,dqk062lu0vm8epvytbm6r4mmf,0,56.3,67.4,2023-01-08T15:47:13.660Z,2023-01-11T06:09:54Z,3970574099,3,,3970574103,140,52.4,3972327713,388,,3970574107,212,23.6,3970574101,56,Left,3970574109,213,1.7,3970574105,141,100.0,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979087,9,5,1,0,39,cos9hxi16eitbcbthof7zrm4m,1,45.8,-1.4,2023-01-08T15:47:16.566Z,2023-01-10T08:24:37Z,3970574811,233,14,3970574795,56,Back,3970574797,347,,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495978941,14,5,1,0,39,dqk062lu0vm8epvytbm6r4mmf,0,54.2,101.4,2023-01-08T15:47:16.566Z,2023-01-10T08:24:37Z,3970574821,233,9,3970574113,56,Left,3970574115,347,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979131,10,1,1,0,53,cos9hxi16eitbcbthof7zrm4m,1,53.6,0,2023-01-08T15:47:31.228Z,2023-01-10T08:24:48Z,3970575041,107,,3970575045,140,64.8,3970575049,212,12.1,3970575051,213,0.2,3970575047,141,2.7,3970575043,56,Right,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979123,15,43,1,0,55,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2023-01-08T15:47:32.238Z,2023-01-09T14:05:22Z,3970688969,233,19,3971758099,144,3,3970575013,56,Back,3970575015,285,0,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979491,19,43,1,0,55,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-01-08T15:47:32.238Z,2023-01-09T14:05:24Z,3971758133,144,45,3970577239,286,0,3970576987,56,Right,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979137,11,61,1,0,55,cos9hxi16eitbcbthof7zrm4m,0,59,1.3,2023-01-08T15:47:33.201Z,2023-01-10T08:25:12Z,3972327905,178,,3972327903,21,,3970575063,56,Right,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979127,16,49,1,0,56,dqk062lu0vm8epvytbm6r4mmf,1,25.5,93.6,2023-01-08T15:47:33.903Z,2023-01-10T08:25:22Z,,,,,,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999895,432,50,1,0,56,dqk062lu0vm8epvytbm6r4mmf,1,32.9,94.8,2023-01-08T15:47:33.955Z,2023-01-10T08:27:24Z,3970689465,56,Back,3970689483,233,12,3970689467,285,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979197,12,7,1,0,57,cos9hxi16eitbcbthof7zrm4m,0,67.1,5.2,2023-01-08T15:47:34.667Z,2023-01-10T08:27:33Z,3972328281,178,,3971758325,383,,3970689481,286,,3970575353,56,Right,3972328555,21,,3970575381,233,432,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979135,17,50,1,0,57,dqk062lu0vm8epvytbm6r4mmf,1,31.8,91.8,2023-01-08T15:47:34.857Z,2023-01-10T08:28:19Z,3970575055,56,Back,3970689515,285,,3970575385,233,385,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999709,385,7,1,0,58,cos9hxi16eitbcbthof7zrm4m,0,68.2,8.2,2023-01-08T15:47:35.736Z,2023-01-10T08:28:09Z,3972328667,178,,3970689499,233,17,3971758709,383,,3970688555,56,Right,3970688557,286,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495999977,386,61,1,0,58,cos9hxi16eitbcbthof7zrm4m,1,67.1,10.9,2023-01-08T15:47:36.099Z,2023-01-10T08:28:26Z,3972328775,178,,3970690017,56,Right,,,,,,,,,,,,,,,,,,,ei9h1loyggj8fnf1q4jfdm710,T. van Bergen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979143,18,61,1,0,59,dqk062lu0vm8epvytbm6r4mmf,1,26.6,93.3,2023-01-08T15:47:36.333Z,2023-01-10T08:28:32Z,3972328801,178,,3970575079,56,Back,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979201,13,49,1,0,59,cos9hxi16eitbcbthof7zrm4m,1,53.3,14.8,2023-01-08T15:47:36.771Z,2023-01-10T08:28:36Z,,,,,,,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2496000061,387,1,1,1,0,cos9hxi16eitbcbthof7zrm4m,1,65.6,7,2023-01-08T15:47:37.537Z,2023-01-10T08:28:43Z,3970690453,213,2.4,3970690445,56,Right,3970690449,141,18.8,3970690447,140,56.5,3972328865,178,,3970690451,212,12.5,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979239,14,1,1,1,1,cos9hxi16eitbcbthof7zrm4m,1,53.3,14.8,2023-01-08T15:47:39.202Z,2023-01-10T08:28:48Z,3970575603,140,33.3,3970575607,212,21.2,3970575601,56,Back,3972328901,178,,3970575605,141,18.7,3970575609,213,3.0,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979263,15,1,1,1,8,cos9hxi16eitbcbthof7zrm4m,1,35.3,24.4,2023-01-08T15:47:45.947Z,2023-01-10T08:29:13Z,3970691873,155,,3970575753,213,6.1,3972329061,178,,3970691777,1,,3970575745,56,Right,3970575749,141,12.0,3970575751,212,58.8,3970691957,189,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,3970575747,140,90.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979293,16,43,1,1,12,cos9hxi16eitbcbthof7zrm4m,1,0,0,2023-01-08T15:47:49.359Z,2023-01-08T16:42:46Z,3970575915,140,94.7,3970575919,212,89.4,3970575911,155,0,3970691937,144,1,3970575917,141,15.2,3970575923,1,0,3970575913,56,Right,3970575921,213,6.2,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979295,17,61,1,1,14,cos9hxi16eitbcbthof7zrm4m,1,98,14.3,2023-01-08T15:47:51.775Z,2023-01-10T08:29:22Z,3972329087,389,,3970575927,56,Right,,,,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979299,18,5,1,1,15,cos9hxi16eitbcbthof7zrm4m,0,92.6,-1.6,2023-01-08T15:47:53.089Z,2023-01-10T08:29:27Z,3970576179,233,19,3970575945,347,,3970575943,56,Right,,,,,,,,,,,,,,,,29fr98or3mqippn84z3p9ihhw,L. Valente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979333,19,5,1,1,15,dqk062lu0vm8epvytbm6r4mmf,1,7.4,101.6,2023-01-08T15:47:53.089Z,2023-01-10T08:29:26Z,3970576117,56,Back,3970576167,233,18,3970576119,347,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979589,20,1,1,1,36,dqk062lu0vm8epvytbm6r4mmf,1,14.5,100,2023-01-08T15:48:13.314Z,2023-01-10T08:29:32Z,3970577603,107,,3970577613,213,6.1,3970577605,56,Back,3970577609,141,96.9,3970577607,140,34.2,3970577611,212,20.9,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979593,21,1,1,1,38,dqk062lu0vm8epvytbm6r4mmf,0,34.2,96.9,2023-01-08T15:48:16.141Z,2023-01-10T08:29:49Z,3970577633,168,,3970577643,213,0.5,3970577631,3,,3970577635,56,Back,3970577639,141,100.0,3972329165,388,,3970577637,140,39.9,3970577641,212,6.8,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979585,20,5,1,1,40,cos9hxi16eitbcbthof7zrm4m,1,59.4,-1.8,2023-01-08T15:48:17.240Z,2023-01-10T08:29:54Z,3970577587,347,,3970577703,233,22,3970577585,56,Right,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979599,22,5,1,1,40,dqk062lu0vm8epvytbm6r4mmf,0,40.6,101.8,2023-01-08T15:48:17.240Z,2023-01-10T08:29:53Z,3970577659,56,Back,3970577661,347,,3970577715,233,20,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979625,21,1,1,1,42,cos9hxi16eitbcbthof7zrm4m,1,58.9,0,2023-01-08T15:48:19.403Z,2023-01-10T08:29:57Z,3970577813,56,Back,3970577829,1,,3970577825,213,2.5,3970577811,107,,3970577815,140,38.6,3970577819,141,23.8,3970577823,212,27.6,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979711,22,1,1,1,45,cos9hxi16eitbcbthof7zrm4m,1,38.1,26.9,2023-01-08T15:48:22.922Z,2023-01-10T08:30:02Z,3970578323,56,Back,3970578335,1,,3970578333,213,2.7,3970578331,212,35.6,3970578329,141,50.0,3970578325,140,7.7,3972329331,178,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979765,23,1,1,1,53,cos9hxi16eitbcbthof7zrm4m,1,8.9,42.4,2023-01-08T15:48:30.395Z,2023-01-10T08:30:06Z,3970578621,212,45.1,3970578625,1,,3972329355,178,,3970578613,155,,3970578617,140,44.7,3970578623,213,5.7,3970578619,141,5.8,3970578615,56,Back,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979769,24,61,1,1,56,cos9hxi16eitbcbthof7zrm4m,0,46,2.7,2023-01-08T15:48:33.374Z,2023-01-10T08:30:23Z,3972329449,178,,3970578633,56,Back,,,,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979799,23,1,1,1,57,dqk062lu0vm8epvytbm6r4mmf,0,55.3,95.2,2023-01-08T15:48:34.367Z,2023-01-10T08:30:29Z,3970578825,56,Left,3970578861,233,25,3970578829,141,95.6,3970578859,236,,3970578831,212,0.8,3970578865,286,,3970578827,140,54.6,3970578833,213,2.8,6jhavdnaitqn6ydme8a526aui,C. Driouech,3972329477,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979777,25,74,1,1,57,cos9hxi16eitbcbthof7zrm4m,1,42.9,6.1,2023-01-08T15:48:34.417Z,2023-01-10T08:30:37Z,3970578707,285,,3970578897,233,23,3970578705,56,Back,3972329527,178,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979859,26,1,1,1,59,cos9hxi16eitbcbthof7zrm4m,1,43.9,18.2,2023-01-08T15:48:36.543Z,2023-01-10T08:30:49Z,3970579153,141,5.0,3972329569,178,,3970579155,212,9.3,3970579151,140,41.7,3970579149,56,Back,3970579157,213,4.5,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979879,27,1,1,2,2,cos9hxi16eitbcbthof7zrm4m,0,37.8,4.7,2023-01-08T15:48:39.778Z,2023-01-10T08:30:53Z,3970579245,155,,3970579257,1,,3970579249,140,91.3,3970579251,141,31.4,3970579255,213,0.3,3970579247,56,Center,3972329585,178,,3970579253,212,59.0,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979875,24,52,1,2,6,dqk062lu0vm8epvytbm6r4mmf,1,9,69.7,2023-01-08T15:48:43.538Z,2023-01-10T08:31:09Z,3971760115,377,,3972329645,178,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979953,25,1,1,2,8,dqk062lu0vm8epvytbm6r4mmf,1,9.8,60.8,2023-01-08T15:48:45.849Z,2023-01-10T08:31:12Z,3970579649,123,,3970579657,212,19.6,3970579651,56,Back,3970579659,213,5.3,3970579655,141,37.6,3970579653,140,20.8,3972329663,178,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495979969,26,1,1,2,14,dqk062lu0vm8epvytbm6r4mmf,1,26.9,33.4,2023-01-08T15:48:52.118Z,2023-01-10T08:31:18Z,3970579725,213,5.9,3970579717,56,Back,3970579723,212,8.5,3970579721,141,28.8,3972329685,178,,3970579719,140,34.4,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
