id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/10/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/17/value
2476189837,6,1,1,0,20,ears40cp6opsgvhsy0dgyszpd,0,23,6.2,2022-10-23T12:31:33.522Z,2022-10-25T22:38:12Z,3866218023,56,Back,3866218025,140,44.1,3866218021,155,,3866218041,213,0.6,3866218031,141,26.7,3872690799,178,,3866218037,212,26.2,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189863,6,1,1,0,22,4tic29sox7m39fy1ztgv0jsiq,0,58.6,77.9,2022-10-23T12:31:35.238Z,2022-10-25T22:38:18Z,3866218191,212,16.9,3866218193,213,3.3,3866218189,141,74.3,3866218187,140,42.7,3872690907,388,,3866218185,56,Back,3866218183,3,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476189983,7,1,1,0,26,ears40cp6opsgvhsy0dgyszpd,1,61.5,35.2,2022-10-23T12:31:38.873Z,2022-10-25T22:38:24Z,3866218789,1,,3866218787,213,1.0,3872691031,178,,3866218783,141,80.2,3866218781,140,82.2,3866218785,212,37.5,3866218779,56,Left,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190021,8,1,1,0,32,ears40cp6opsgvhsy0dgyszpd,1,84.6,81.7,2022-10-23T12:31:45.381Z,2022-10-25T22:38:28Z,3866218949,213,5.6,3866218947,212,13.8,3872691147,178,,3866218945,141,68.7,3866218941,56,Center,3866218943,140,94.7,,,,,,,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477400709,931,67,1,0,34,ears40cp6opsgvhsy0dgyszpd,1,96.2,70.8,2022-10-23T12:31:46.982Z,2022-10-26T06:59:10Z,3872725139,233,1003,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477400707,1003,67,1,0,34,4tic29sox7m39fy1ztgv0jsiq,0,3.8,29.2,2022-10-23T12:31:46.983Z,2022-10-25T23:13:17Z,3872725147,233,931,,,,,,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190073,9,1,1,0,34,ears40cp6opsgvhsy0dgyszpd,1,97,70.1,2022-10-23T12:31:47.012Z,2022-10-26T06:59:11Z,3866234617,154,,3872691229,178,,3866219201,56,Center,3866219205,141,49.9,3866234615,210,15,3866219209,212,13.8,3866219211,213,4.7,3866219203,140,96.3,3u2783a9ukglf8yg3dere8wve,A. Bangura,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190083,10,15,1,0,35,ears40cp6opsgvhsy0dgyszpd,1,96.4,50.3,2022-10-23T12:31:47.647Z,2022-10-25T22:38:41Z,3866230125,328,,3866234659,55,9,3866219263,56,Center,3866993831,114,,3866221315,138,,3866993833,214,,3866219261,16,,3866221317,146,99.9,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,3866220799,233,7,3866221309,103,32.9,3866221305,79,3866221319,147,52.9,3866221307,102,48.4,3866219259,22,3866220789,72,3866234657,154,3872691369,178,3866234655,29,,,,,,,,,
2476190093,7,10,1,0,36,4tic29sox7m39fy1ztgv0jsiq,1,0.3,50.9,2022-10-23T12:31:49.308Z,2022-10-25T22:38:46Z,3866221095,233,10,3866219311,56,Back,3866221051,181,,3869442407,378,,3866219309,182,,3866220497,174,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190159,8,12,1,0,37,4tic29sox7m39fy1ztgv0jsiq,1,3.7,57.7,2022-10-23T12:31:50.321Z,2022-10-25T22:38:50Z,3866219639,141,100.0,3866219677,167,,3866219635,140,7.4,3866219641,212,29.6,3866219631,56,Back,3866219645,213,1.4,3872691505,178,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190163,9,5,1,0,40,4tic29sox7m39fy1ztgv0jsiq,0,7,101,2022-10-23T12:31:53.489Z,2022-10-25T22:38:53Z,3866233165,347,,3866222319,233,11,3866219663,56,Back,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190361,11,5,1,0,40,ears40cp6opsgvhsy0dgyszpd,1,93,-1,2022-10-23T12:31:53.489Z,2022-10-25T22:38:53Z,3866220751,56,Right,3866222101,233,9,3866233215,347,,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190693,13,1,1,0,55,ears40cp6opsgvhsy0dgyszpd,1,95.1,0,2022-10-23T12:32:07.998Z,2022-10-25T22:39:12Z,3866222449,212,11.1,3866222447,141,8.5,3866222443,56,Right,3866223391,189,,3866230379,107,,3866222451,213,2.5,3866222445,140,86.6,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190713,10,4,1,0,57,4tic29sox7m39fy1ztgv0jsiq,1,13.7,89.5,2022-10-23T12:32:09.850Z,2022-10-25T22:39:07Z,3866222619,233,14,3866222569,152,,3866222567,56,Back,3866222571,265,,3866222573,285,,3866222565,13,,3866222787,189,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190697,14,4,1,0,57,ears40cp6opsgvhsy0dgyszpd,0,86.3,10.5,2022-10-23T12:32:09.851Z,2022-10-25T22:39:06Z,3866222487,286,,3866222475,13,,3866222483,265,,3866222657,233,10,3872691943,178,,3866223209,189,,3866222481,152,,3866222477,56,Right,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190625,12,43,1,1,7,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-10-23T12:32:20.288Z,2022-10-23T12:32:24Z,3866222229,144,57,3866222145,189,0,3866222061,56,Right,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190945,11,1,1,1,25,4tic29sox7m39fy1ztgv0jsiq,0,15.4,84.5,2022-10-23T12:32:37.620Z,2022-10-25T22:39:19Z,3866223881,213,6.1,3866223867,5,,3872692211,178,,3866223879,212,55.9,3866223873,56,Center,3866223869,155,,3866223883,1,,3866223877,141,73.2,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,3866223875,140,68.1,3866223871,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476190985,15,1,1,1,28,ears40cp6opsgvhsy0dgyszpd,1,34.3,21.9,2022-10-23T12:32:40.622Z,2022-10-25T22:39:23Z,3866224037,56,Back,3866224039,140,42.4,3872692255,388,,3866224043,212,8.5,3866224035,3,,3866224041,141,22.8,3866224045,213,0.1,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191027,16,1,1,1,29,ears40cp6opsgvhsy0dgyszpd,1,42.1,25,2022-10-23T12:32:41.734Z,2022-10-25T22:39:28Z,3866224247,212,21.2,3866224249,213,1.5,3872692321,388,,3866224243,140,44.0,3866224241,56,Back,3866224245,141,56.1,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191029,17,49,1,1,32,ears40cp6opsgvhsy0dgyszpd,1,44,57.2,2022-10-23T12:32:45.058Z,2022-10-26T06:48:01Z,,,,,,,,,,,,,,,,,,,,,,,,,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477400891,1004,83,1,1,34,4tic29sox7m39fy1ztgv0jsiq,1,56.9,43.2,2022-10-23T12:32:47.312Z,2022-10-25T23:14:02Z,3872726293,399,449784,,,,,,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191065,18,1,1,1,34,ears40cp6opsgvhsy0dgyszpd,0,42,55.4,2022-10-23T12:32:47.338Z,2022-10-25T22:41:00Z,3866224465,212,1.1,3872692581,178,,3866224461,140,43.0,3866224819,286,,3866224459,56,Back,3866224467,213,6.0,3866224813,236,,3866224463,141,54.9,8jbjkt4wc1dmqaoxn76mct84q,F. Mambimbi,,3866224815,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191105,12,74,1,1,34,4tic29sox7m39fy1ztgv0jsiq,1,56.7,44.3,2022-10-23T12:32:47.417Z,2022-10-25T22:41:05Z,3866224859,233,18,3866224717,285,,3872693739,178,,3866224715,56,Center,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191103,19,1,1,1,35,ears40cp6opsgvhsy0dgyszpd,0,36.9,59.4,2022-10-23T12:32:48.144Z,2022-10-25T22:41:12Z,3866224685,56,Back,3866224691,212,2.9,3866224693,213,1.7,3872693831,178,,3866224689,141,63.6,3866224687,140,36.6,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191133,13,61,1,1,36,4tic29sox7m39fy1ztgv0jsiq,0,58.6,42.2,2022-10-23T12:32:48.859Z,2022-10-25T22:41:17Z,3866224887,56,Center,3872693887,178,,,,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191193,20,1,1,1,36,ears40cp6opsgvhsy0dgyszpd,1,39.5,69.1,2022-10-23T12:32:49.582Z,2022-10-25T22:41:20Z,3866225201,56,Back,3866225205,141,64.8,3866225203,140,27.4,3866225207,212,13.0,3866225209,213,3.4,3872693909,178,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191313,21,1,1,1,42,ears40cp6opsgvhsy0dgyszpd,1,24.7,88.1,2022-10-23T12:32:55.416Z,2022-10-25T22:41:29Z,3866225785,141,60.8,3866225781,56,Back,3866225783,140,5.6,3866225787,212,27.3,3866225789,213,3.9,3872694065,178,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191361,22,1,1,1,47,ears40cp6opsgvhsy0dgyszpd,1,7.6,52.5,2022-10-23T12:32:59.625Z,2022-10-25T22:41:31Z,3866226013,157,,3866226015,56,Center,3866226017,140,57.1,3866226019,141,64.5,3866226021,212,52.6,3866226025,1,,3866226023,213,0.2,3872694109,178,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191377,23,44,1,1,50,ears40cp6opsgvhsy0dgyszpd,1,58.6,64.4,2022-10-23T12:33:02.794Z,2022-10-25T23:10:01Z,3866226163,233,14,3866226093,286,,3866226089,56,Center,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191373,14,44,1,1,50,4tic29sox7m39fy1ztgv0jsiq,0,41.4,35.6,2022-10-23T12:33:02.795Z,2022-10-25T22:41:35Z,3866226077,285,,3866226075,56,Back,3866226195,233,23,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191381,24,61,1,1,50,ears40cp6opsgvhsy0dgyszpd,1,58.5,66,2022-10-23T12:33:02.842Z,2022-10-25T23:10:02Z,3872694315,388,,3866226115,56,Center,3872694313,15,,,,,,,,,,,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191393,15,61,1,1,50,4tic29sox7m39fy1ztgv0jsiq,1,41.2,37.3,2022-10-23T12:33:03.016Z,2022-10-25T22:41:54Z,3866226177,56,Back,3872694493,178,,3872694491,21,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191475,25,1,1,1,51,ears40cp6opsgvhsy0dgyszpd,1,49,64.5,2022-10-23T12:33:04.488Z,2022-10-25T22:42:04Z,3866226619,213,5.1,3872694585,178,,3866226617,212,39.8,3866226609,155,,3866226621,1,,3866226613,140,64.9,3866226615,141,11.4,3866226611,56,Right,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191491,16,45,1,1,56,4tic29sox7m39fy1ztgv0jsiq,0,22.9,88.3,2022-10-23T12:33:09.517Z,2022-10-25T22:42:07Z,3866227095,233,26,3866226715,56,Back,3866226717,285,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191557,26,3,1,1,56,ears40cp6opsgvhsy0dgyszpd,1,77.1,11.7,2022-10-23T12:33:09.517Z,2022-10-25T22:42:06Z,3872694603,178,,3866227063,233,16,3866227017,286,,3866227015,56,Right,3869450559,465,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191569,27,4,1,2,0,ears40cp6opsgvhsy0dgyszpd,1,93.2,14,2022-10-23T12:33:12.825Z,2022-10-25T22:42:15Z,3866227297,233,17,3866227045,56,Right,3866227051,286,,3866227043,13,,3866227047,152,,3866227049,265,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191599,17,4,1,2,0,4tic29sox7m39fy1ztgv0jsiq,0,6.8,86,2022-10-23T12:33:12.826Z,2022-10-25T22:42:15Z,3866227327,233,27,3866227209,285,,3866227207,265,,3872694741,178,,3866227205,152,,3866227201,13,,3866227203,56,Back,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476191675,18,17,1,2,6,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-10-23T12:33:19.174Z,2022-10-25T22:42:16Z,3866227565,31,,3866227569,13,243,3866227567,393,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476192397,28,27,1,2,28,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-10-23T12:33:41.447Z,2022-10-25T22:42:28Z,3866231225,53,4utb2o5c0e57kf0iwdavpzg15,3866231223,41,Injury,3866306685,233,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476206859,131,27,1,2,28,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-10-23T12:33:41.447Z,2022-10-25T22:42:28Z,3866306693,233,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193073,29,28,1,3,17,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-10-23T12:34:29.934Z,2022-10-25T22:42:31Z,3866306711,233,132,3866234965,55,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476206893,132,28,1,3,17,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-10-23T12:34:29.934Z,2022-10-25T22:42:31Z,3866306727,233,29,3866306269,55,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193227,30,1,1,3,25,ears40cp6opsgvhsy0dgyszpd,0,96.9,15.3,2022-10-23T12:34:38.526Z,2022-10-25T22:42:35Z,3866235807,212,15.9,3866235799,152,,3869451573,72,,3872695109,178,,3866235793,2,,3866235801,56,Center,3866235805,141,38.6,3866235809,213,1.7,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,3869451571,223,,3866235803,140,95.3,3866235795,5,,,,,,,,,,,,,,,,,,,,,,,,,
2476193299,19,12,1,3,26,4tic29sox7m39fy1ztgv0jsiq,1,6.8,59.3,2022-10-23T12:34:39.211Z,2022-10-25T22:42:39Z,3872695169,178,,3866236139,141,68.4,3866236203,167,,3866236143,213,2.5,3866236141,212,10.3,3866236135,140,0.0,3866236131,56,Back,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193305,20,6,1,3,27,4tic29sox7m39fy1ztgv0jsiq,0,1.8,64.9,2022-10-23T12:34:39.761Z,2022-10-25T22:42:42Z,3866236373,233,31,3866236167,56,Back,3866236169,73,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2476193339,31,6,1,3,27,ears40cp6opsgvhsy0dgyszpd,1,98.2,35.1,2022-10-23T12:34:39.761Z,2022-10-25T22:42:42Z,3866236315,56,Center,3866236317,75,,3866236355,233,20,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
