id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,keyPass,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value,qualifier/8/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value
2448637431,8,1,1,0,19,3ebril33e08ddzob4bhq8awsr,0,1.7,27.4,2022-08-20T16:47:03.050Z,2022-08-22T09:12:34Z,3719738911,212,30.5,3719738909,141,0.0,3725865109,178,,3719738907,140,23.6,3719738913,213,5.6,3719738903,157,,3719738915,1,,3719738905,56,Back,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637671,9,5,1,0,20,ears40cp6opsgvhsy0dgyszpd,1,76.1,102,2022-08-20T16:47:04.548Z,2022-08-22T09:12:39Z,3719740227,233,9,3719740211,347,,3719740209,56,Left,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637441,9,5,1,0,20,3ebril33e08ddzob4bhq8awsr,0,23.9,-2,2022-08-20T16:47:04.548Z,2022-08-22T09:12:39Z,3719740237,233,9,3719738951,347,,3719738949,56,Back,,,,,,,,,,,,,,,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637535,4,1,1,0,26,ears40cp6opsgvhsy0dgyszpd,1,74.4,100,2022-08-20T16:47:09.928Z,2022-08-22T09:12:48Z,3719739461,212,15.5,3719739453,56,Left,3719739457,140,63.0,3719740313,107,,3719739459,141,87.2,3719739463,213,3.8,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449878181,934,43,1,0,27,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-20T16:47:11.204Z,2022-08-22T13:00:18Z,3726351569,178,0,3726351701,144,82,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637551,5,1,1,0,28,ears40cp6opsgvhsy0dgyszpd,1,62.9,86.3,2022-08-20T16:47:11.936Z,2022-08-22T09:12:51Z,3725865761,178,,3719739547,56,Left,3719739553,212,10.6,3719739555,213,0.6,3719739551,141,95.6,3719739549,140,71.0,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637583,6,1,1,0,30,ears40cp6opsgvhsy0dgyszpd,1,70,94.4,2022-08-20T16:47:13.695Z,2022-08-22T09:12:55Z,3719739701,140,62.5,3725865975,178,,3719739703,141,87.8,3719739707,213,3.7,3719739705,212,9.1,3719739699,56,Left,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637607,7,1,1,0,31,ears40cp6opsgvhsy0dgyszpd,1,61.4,87.5,2022-08-20T16:47:15.582Z,2022-08-22T09:13:00Z,3725866185,178,,3719739845,56,Center,3719739853,213,5.1,3719739847,140,66.3,3719739849,141,68.7,3719739851,212,13.8,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637635,8,1,1,0,34,ears40cp6opsgvhsy0dgyszpd,0,66.6,65.5,2022-08-20T16:47:17.665Z,2022-08-22T09:13:06Z,3719739961,141,50.7,3719739957,56,Center,3719739955,155,,3719739967,1,,3719739963,212,35.2,3719739965,213,6.0,3725866471,178,,3719739959,140,98.7,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637665,10,52,1,0,36,3ebril33e08ddzob4bhq8awsr,1,1.4,50.3,2022-08-20T16:47:19.782Z,2022-08-22T09:13:19Z,3725866799,388,,3723500593,378,,,,,,,,,,,,,,,,,,,,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637891,11,1,1,0,54,3ebril33e08ddzob4bhq8awsr,1,15.5,28.1,2022-08-20T16:47:38.047Z,2022-08-22T09:13:27Z,3719741469,1,,3719741455,199,,3719741461,140,67.7,3719741465,212,55.9,3719742715,189,,3719741459,56,Center,3719741463,141,43.9,3719741467,213,0.2,67v3pc4c8yomh3hg3w0257oid,Y. van Osch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637925,12,61,1,0,57,3ebril33e08ddzob4bhq8awsr,1,68,43.9,2022-08-20T16:47:40.954Z,2022-08-22T09:13:48Z,3725867917,178,,3719741659,56,Center,,,,,,,,,,,,,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637943,13,1,1,0,59,3ebril33e08ddzob4bhq8awsr,1,72.5,58.3,2022-08-20T16:47:42.667Z,2022-08-22T09:13:54Z,3719741775,212,9.3,3719741769,56,Center,3719741773,141,69.1,3719741777,213,0.9,3725868187,178,,3719741771,140,78.0,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448637985,14,1,1,1,2,3ebril33e08ddzob4bhq8awsr,1,76.5,73,2022-08-20T16:47:45.801Z,2022-08-22T09:13:58Z,3719741979,56,Left,3719741981,140,76.4,3725868357,178,,3719741985,212,17.2,3719741983,141,98.3,3719741987,213,1.6,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638065,15,1,1,1,4,3ebril33e08ddzob4bhq8awsr,0,77.4,97.7,2022-08-20T16:47:48.184Z,2022-08-22T09:14:05Z,3719742339,141,52.6,3719742331,2,,3723505525,72,,3719742345,1,,3723505523,224,,3719742343,213,5.3,3719742337,140,97.4,3719742341,212,37.2,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,3725868701,178,3719742335,56,Center,3719742333,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638071,10,52,1,1,7,ears40cp6opsgvhsy0dgyszpd,1,3.6,46.6,2022-08-20T16:47:51.344Z,2022-08-22T09:14:12Z,3725868823,178,,3723505859,377,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638127,11,1,1,1,11,ears40cp6opsgvhsy0dgyszpd,1,9.3,51.5,2022-08-20T16:47:54.926Z,2022-08-22T09:14:21Z,3719742691,213,0.7,3719742689,212,26.8,3725869199,178,,3719742681,123,,3719742685,140,28.2,3719742687,141,77.9,3719742683,56,Back,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638231,12,1,1,1,18,ears40cp6opsgvhsy0dgyszpd,1,60.2,83.3,2022-08-20T16:48:02.324Z,2022-08-22T09:14:27Z,3719743301,140,65.6,3725869431,178,,3719743299,56,Left,3719743305,212,9.9,3719743307,213,1.0,3719743303,141,95.3,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638237,13,61,1,1,19,ears40cp6opsgvhsy0dgyszpd,0,66.1,96.2,2022-08-20T16:48:03.285Z,2022-08-22T09:14:32Z,3725869599,178,,3719743329,56,Left,,,,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638249,14,5,1,1,20,ears40cp6opsgvhsy0dgyszpd,0,67,101.8,2022-08-20T16:48:04.047Z,2022-08-22T09:14:35Z,3719743403,56,Left,3719743405,347,,3719743901,233,16,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638349,16,5,1,1,20,3ebril33e08ddzob4bhq8awsr,1,33,-1.8,2022-08-20T16:48:04.047Z,2022-08-22T09:14:35Z,3719743849,56,Back,3719743851,347,,3719743889,233,14,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638489,17,1,1,1,33,3ebril33e08ddzob4bhq8awsr,1,39,0,2022-08-20T16:48:17.501Z,2022-08-22T09:14:50Z,3719744639,107,,3719744645,141,11.4,3719744647,212,19.9,3719744643,140,55.8,3719744649,213,0.5,3719744641,56,Right,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638547,18,1,1,1,35,3ebril33e08ddzob4bhq8awsr,1,55.8,11.4,2022-08-20T16:48:19.264Z,2022-08-22T09:15:05Z,3719744959,212,10.0,3719744949,3,,3719744951,168,,3725870561,388,,3719744955,140,64.0,3719744961,213,5.8,3719744953,56,Right,3719744957,141,4.0,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638551,19,50,1,1,40,3ebril33e08ddzob4bhq8awsr,1,60.5,3.7,2022-08-20T16:48:24.058Z,2022-08-22T09:16:09Z,3719744971,56,Right,3719745167,233,15,3719744975,286,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638583,15,7,1,1,40,ears40cp6opsgvhsy0dgyszpd,1,39.5,96.3,2022-08-20T16:48:24.224Z,2022-08-22T09:16:15Z,3719745143,285,,3723512127,384,,3725873161,178,,3719745149,233,19,3719745141,56,Back,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449879435,943,43,1,1,41,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-08-20T16:48:25.256Z,2022-08-22T13:04:14Z,3726359129,178,0,3726359243,144,82,,,,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638585,16,49,1,1,41,ears40cp6opsgvhsy0dgyszpd,1,45.2,97.7,2022-08-20T16:48:25.310Z,2022-08-22T09:16:27Z,,,,,,,,,,,,,,,,,,,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638595,17,1,1,1,42,ears40cp6opsgvhsy0dgyszpd,1,47,94.7,2022-08-20T16:48:26.388Z,2022-08-22T09:16:40Z,3719745205,141,84.8,3719745203,140,57.8,3719745207,212,13.2,3725874025,178,,3719745209,213,5.7,3719745201,56,Left,,,,,,,c6ufljjgl050g9xn7e9ma7hg4,M. Smit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638611,18,1,1,1,43,ears40cp6opsgvhsy0dgyszpd,0,57.8,84.8,2022-08-20T16:48:27.639Z,2022-08-22T09:16:49Z,3719745281,140,55.7,3719745285,212,2.3,3719745283,141,84.1,3719745287,213,3.4,3725874377,178,,3719745277,56,Left,,,,,,,afsin57n25r53ifmqyfmbzqol,R. Uldriķis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638605,20,61,1,1,44,3ebril33e08ddzob4bhq8awsr,1,45.7,14.5,2022-08-20T16:48:27.770Z,2022-08-22T09:17:00Z,3719745261,56,Back,3725874889,178,,,,,,,,,,,,,,,,,,,,5fnmjp63t7m9fg3y2fcw6z015,Deroy Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638635,21,49,1,1,45,3ebril33e08ddzob4bhq8awsr,1,54.2,26.6,2022-08-20T16:48:29.354Z,2022-08-22T09:17:15Z,,,,,,,,,,,,,,,,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638669,22,1,1,1,45,3ebril33e08ddzob4bhq8awsr,1,55.6,27.1,2022-08-20T16:48:29.369Z,2022-08-22T09:17:11Z,3719745593,141,22.1,3719745597,213,5.9,3719745589,56,Center,3725875409,178,,3719745595,212,8.9,3719745591,140,63.4,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638675,23,1,1,1,46,3ebril33e08ddzob4bhq8awsr,1,64.7,24.1,2022-08-20T16:48:30.140Z,2022-08-22T09:17:34Z,3719745649,141,21.7,3719745651,212,4.1,3725876527,178,,3719745645,56,Center,3719745653,213,3.5,3719745647,140,61.1,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638693,24,1,1,1,48,3ebril33e08ddzob4bhq8awsr,1,61.7,22,2022-08-20T16:48:32.485Z,2022-08-22T09:17:48Z,3719745735,213,0.9,3719745729,140,66.2,3719745733,212,7.9,3725877085,178,,3719745731,141,31.3,3719745727,56,Center,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638747,25,1,1,1,51,3ebril33e08ddzob4bhq8awsr,1,67,29.4,2022-08-20T16:48:34.716Z,2022-08-22T09:17:54Z,3719746003,140,75.3,3719746007,212,17.3,3719746005,141,7.5,3725877273,178,,3719746001,56,Right,3719746009,213,5.2,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638759,26,1,1,1,56,3ebril33e08ddzob4bhq8awsr,1,85.3,7.6,2022-08-20T16:48:40.495Z,2022-08-22T09:17:59Z,3719746081,56,Center,3719746089,213,1.4,3725877475,178,,3719746087,212,10.4,3719746083,140,87.4,3719746085,141,22.6,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638779,27,1,1,1,59,3ebril33e08ddzob4bhq8awsr,1,81.6,14.9,2022-08-20T16:48:42.659Z,2022-08-22T09:18:05Z,3719746209,141,5.5,3719746211,212,6.5,3719746205,56,Right,3719746207,140,80.4,3719746213,213,4.5,3725877857,178,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638797,28,1,1,2,0,3ebril33e08ddzob4bhq8awsr,1,80.4,6.3,2022-08-20T16:48:43.797Z,2022-08-22T09:18:15Z,3719746283,212,15.0,3719746285,213,1.0,3719746277,56,Center,3719746279,140,88.4,3725878283,178,,3719746281,141,24.5,,,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638809,19,45,1,2,1,ears40cp6opsgvhsy0dgyszpd,0,9.8,71.8,2022-08-20T16:48:45.176Z,2022-08-22T09:18:22Z,3719746391,233,29,3719746359,285,,3719746357,56,Back,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638815,29,3,1,2,1,3ebril33e08ddzob4bhq8awsr,1,90.2,28.2,2022-08-20T16:48:45.176Z,2022-08-22T09:18:22Z,3719746381,56,Center,3723519971,465,,3719746383,286,,3725878667,178,,3719746385,233,19,,,,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638829,30,1,1,2,3,3ebril33e08ddzob4bhq8awsr,1,92,33.1,2022-08-20T16:48:46.751Z,2022-08-22T09:18:31Z,3719746429,56,Center,3725878877,178,,3719746433,140,91.1,3719746437,141,43.4,3719748961,210,15,3719746441,212,7.1,3719746445,213,1.7,3719748963,154,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638839,31,15,1,2,4,3ebril33e08ddzob4bhq8awsr,1,90.1,39.6,2022-08-20T16:48:48.199Z,2022-08-22T09:18:32Z,3719749089,233,20,3719746483,17,,3719749001,154,,3719749011,146,91.9,3719749017,231,47.3,3719749007,102,51.3,3725879037,178,,3719749015,230,98.4,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,3719748683,20,3719748999,29,,3719746485,56,,Center,3719749009,103,19,3723520609,78,3719748687,82,3719746481,22,3719749003,55,30,3719749013,147,41.7,,,,,,,,,,,,,,
2448638835,20,10,1,2,4,ears40cp6opsgvhsy0dgyszpd,1,9,59.2,2022-08-20T16:48:48.261Z,2022-08-22T09:18:37Z,3719746459,94,,3725879185,178,,3719746461,56,Back,3719748727,233,31,,,,,,,,,,,,,8ylvnl689iweg2r9d0ioj771m,M. Tol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638909,32,1,1,2,6,3ebril33e08ddzob4bhq8awsr,1,85.1,30.7,2022-08-20T16:48:49.862Z,2022-08-22T09:18:45Z,3719746929,212,16.3,3719746921,3,,3719746925,140,85.2,3719746931,213,1.6,3719746927,141,54.7,3719746923,56,Center,3725879455,388,,,,,4e6yz7j1xjd7b6oyv078q8edx,M. Tirpan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448638911,33,61,1,2,9,3ebril33e08ddzob4bhq8awsr,0,83.2,51.7,2022-08-20T16:48:53.009Z,2022-08-22T09:19:01Z,3719746935,56,Center,3725880027,178,,,,,,,,,,,,,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
