id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2461103823,4,61,1,0,9,cos9hxi16eitbcbthof7zrm4m,0,36.2,17.7,2022-09-17T14:31:55.240Z,2022-09-19T08:43:10Z,3786087647,56,Back,3793427827,178,,3793427825,21,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461103835,6,49,1,0,10,89w5c6pw7vn0dxypi61tt0g4k,1,79.4,90.3,2022-09-17T14:31:56.360Z,2022-09-19T08:43:15Z,,,,,,,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462490185,905,67,1,0,10,89w5c6pw7vn0dxypi61tt0g4k,1,71.5,84.3,2022-09-17T14:31:56.458Z,2022-09-19T20:25:50Z,3793482413,233,883,,,,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462490183,883,67,1,0,10,cos9hxi16eitbcbthof7zrm4m,0,28.5,15.7,2022-09-17T14:31:56.459Z,2022-09-19T09:17:59Z,3793482419,233,905,,,,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462477957,836,43,1,0,11,89w5c6pw7vn0dxypi61tt0g4k,1,0,0,2022-09-17T14:31:56.693Z,2022-09-19T08:42:18Z,3793426797,178,0,3793426857,144,82,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461103917,7,61,1,0,12,89w5c6pw7vn0dxypi61tt0g4k,0,85.7,91.8,2022-09-17T14:31:57.773Z,2022-09-19T08:43:24Z,3786088131,56,Left,3793428079,178,,,,,,,,,,,,,,,,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461104005,5,4,1,0,13,cos9hxi16eitbcbthof7zrm4m,1,16,8.2,2022-09-17T14:31:58.723Z,2022-09-19T08:43:28Z,3786088673,152,,3786088685,285,,3786088729,233,8,3789855121,294,,3786088663,13,,3786088667,56,Back,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461103963,8,4,1,0,13,89w5c6pw7vn0dxypi61tt0g4k,0,84,91.8,2022-09-17T14:31:58.724Z,2022-09-19T08:43:28Z,3793428133,178,,3786088413,56,Left,3786088815,233,5,3786088411,13,,3786088415,152,,3789855285,294,,3786088419,286,,,,,tgu7kztdu9azmvirwu8rrip6,K. Saito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461104447,6,1,1,0,26,cos9hxi16eitbcbthof7zrm4m,1,10.6,12.6,2022-09-17T14:32:11.968Z,2022-09-19T08:43:32Z,3786091273,141,7.9,3786091269,56,Back,3786091265,5,,3793428229,178,,3786091271,140,13.9,3786091277,213,5.5,3786091267,152,,3786091275,212,4.7,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461104527,7,1,1,0,28,cos9hxi16eitbcbthof7zrm4m,1,13.9,7.6,2022-09-17T14:32:13.780Z,2022-09-19T08:43:38Z,3793428309,178,,3786091625,56,Back,3786091631,212,8.0,3786091633,213,2.1,3786091629,141,17.6,3786091627,140,9.8,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461104745,8,1,1,0,30,cos9hxi16eitbcbthof7zrm4m,0,9,24.7,2022-09-17T14:32:16.325Z,2022-09-19T08:43:45Z,3786092805,56,Center,3786092813,213,0.0,3793428415,178,,3786092809,141,25.3,3786092811,212,58.9,3786092803,155,,3786092815,1,,3786092807,140,65.1,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461104785,9,49,1,0,36,89w5c6pw7vn0dxypi61tt0g4k,1,32.8,88.1,2022-09-17T14:32:22.365Z,2022-09-19T08:43:50Z,,,,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461104955,10,1,1,0,39,89w5c6pw7vn0dxypi61tt0g4k,1,31.8,87.5,2022-09-17T14:32:25.399Z,2022-09-19T08:43:56Z,3786093943,56,Back,3793428581,178,,3786093951,213,4.5,3786093947,141,45.5,3786093945,140,25.6,3786093949,212,29.3,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105063,11,1,1,0,43,89w5c6pw7vn0dxypi61tt0g4k,1,26.1,42.7,2022-09-17T14:32:29.002Z,2022-09-19T08:44:00Z,3793428623,178,,3786094577,56,Back,3786094585,213,5.1,3786094579,140,34.0,3786094581,141,9.5,3786094583,212,24.1,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105213,12,1,1,0,46,89w5c6pw7vn0dxypi61tt0g4k,1,33.5,14,2022-09-17T14:32:32.208Z,2022-09-19T08:44:02Z,3786095359,141,71.1,3786095361,212,39.1,3786095355,140,28.9,3786095351,56,Back,3786095365,213,1.7,3793428675,178,,3786095369,1,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105315,13,1,1,0,50,89w5c6pw7vn0dxypi61tt0g4k,1,31,72.8,2022-09-17T14:32:36.515Z,2022-09-19T08:44:05Z,3786095983,140,37.0,3786095985,141,95.4,3793428719,178,,3786095987,212,16.6,3786095979,56,Back,3786095989,213,1.2,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105369,14,1,1,0,51,89w5c6pw7vn0dxypi61tt0g4k,1,37,95.4,2022-09-17T14:32:37.566Z,2022-09-19T08:44:15Z,3786096253,56,Back,3786096265,213,4.1,3786096255,140,27.6,3793428855,178,,3786096259,141,73.7,3786096263,212,17.8,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105563,15,1,1,0,54,89w5c6pw7vn0dxypi61tt0g4k,1,27.6,73.7,2022-09-17T14:32:39.856Z,2022-09-19T08:44:29Z,3786097321,1,,3786097319,213,4.1,3786097315,141,19.1,3793428977,178,,3786097311,56,Back,3786097317,212,46.6,3786097313,140,0.8,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105635,16,1,1,0,59,89w5c6pw7vn0dxypi61tt0g4k,0,0.5,19.1,2022-09-17T14:32:45.157Z,2022-09-19T08:44:34Z,3786097725,140,37.0,3786097731,213,6.1,3786097729,212,38.7,3786097723,56,Back,3793429041,178,,3786097727,141,11.3,3786097721,155,,3786097735,1,,49pcpdulrofklvwsde6ohkkq,Y. Schoonderwaldt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105711,9,44,1,1,2,cos9hxi16eitbcbthof7zrm4m,1,64,88.8,2022-09-17T14:32:47.700Z,2022-09-19T20:25:51Z,3786098147,56,Left,3786098169,233,17,3786098149,286,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105645,17,44,1,1,2,89w5c6pw7vn0dxypi61tt0g4k,0,36,11.2,2022-09-17T14:32:47.701Z,2022-09-19T08:44:40Z,3786097787,285,,3786098219,233,9,3786097785,56,Back,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105731,10,1,1,1,2,cos9hxi16eitbcbthof7zrm4m,0,65,90,2022-09-17T14:32:47.773Z,2022-09-19T20:25:51Z,3786098271,3,,3786098277,141,89.4,3786098273,56,Left,3793429925,388,,3786098281,213,3.3,3786098279,212,3.4,3786098275,140,61.8,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105695,18,1,1,1,2,89w5c6pw7vn0dxypi61tt0g4k,0,45,12.7,2022-09-17T14:32:48.620Z,2022-09-19T08:45:42Z,3786098061,141,33.8,3793430283,178,,3786098057,56,Back,3786098065,213,1.8,3786098063,212,14.6,3786098059,140,42.5,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105753,11,49,1,1,4,cos9hxi16eitbcbthof7zrm4m,1,58,72.9,2022-09-17T14:32:49.994Z,2022-09-19T08:46:04Z,,,,,,,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461105843,12,1,1,1,4,cos9hxi16eitbcbthof7zrm4m,1,58,72.9,2022-09-17T14:32:50.103Z,2022-09-19T08:46:19Z,3786098955,213,6.1,3793431035,178,,3786098949,140,64.9,3786098953,212,7.4,3786098947,56,Center,3786098951,141,70.8,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106021,13,1,1,1,6,cos9hxi16eitbcbthof7zrm4m,1,66.3,73.8,2022-09-17T14:32:52.383Z,2022-09-19T08:46:38Z,3786099843,140,63.2,3786099841,56,Center,3786099847,212,3.9,3793431517,178,,3786099845,141,70.6,3786099849,213,3.7,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106041,14,81,1,1,7,cos9hxi16eitbcbthof7zrm4m,0,63.2,70.6,2022-09-17T14:32:52.755Z,2022-09-19T08:46:48Z,3786099957,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461115515,55,1,1,1,9,cos9hxi16eitbcbthof7zrm4m,1,57.7,60.2,2022-09-17T14:32:55.295Z,2022-09-19T08:47:22Z,3786156635,212,12.2,3786156631,140,46.9,3786156637,213,2.8,3793432235,178,,3786156629,56,Back,3786156633,141,67.0,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106349,15,1,1,1,11,cos9hxi16eitbcbthof7zrm4m,1,45.9,68.8,2022-09-17T14:32:57.580Z,2022-09-19T08:47:28Z,3786101569,141,15.5,3786101573,213,4.7,3786101571,212,36.3,3786101565,56,Back,3793432361,178,,3786101575,1,,3786101567,140,44.2,,,,8r87vw2cxrsal257e9v7jicx5,M. Šverko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106429,16,1,1,1,19,cos9hxi16eitbcbthof7zrm4m,1,55.2,10.4,2022-09-17T14:33:04.828Z,2022-09-19T08:47:34Z,3786101983,56,Back,3786101993,212,19.3,3793432531,178,,3786101985,140,43.5,3786101997,213,2.3,3786101989,141,32.2,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106555,17,1,1,1,22,cos9hxi16eitbcbthof7zrm4m,1,42.3,37.9,2022-09-17T14:33:08.265Z,2022-09-19T08:47:37Z,3786102701,213,0.9,3786102697,141,67.3,3786102693,56,Center,3786102699,212,24.9,3793432597,178,,3786102695,140,56.4,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106637,18,1,1,1,25,cos9hxi16eitbcbthof7zrm4m,1,55.5,74.2,2022-09-17T14:33:10.802Z,2022-09-19T08:47:42Z,3793432721,178,,3786103083,212,14.2,3786103079,140,63.4,3786103081,141,91.1,3786103085,213,0.9,3786103077,56,Left,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461106821,19,1,1,1,29,cos9hxi16eitbcbthof7zrm4m,1,65.1,92.3,2022-09-17T14:33:15.140Z,2022-09-19T08:47:47Z,3786103991,212,10.0,3786103989,141,93.9,3793432821,178,,3786103993,213,0.1,3786103985,56,Left,3786103987,140,74.6,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107005,20,1,1,1,33,cos9hxi16eitbcbthof7zrm4m,1,70.1,92.3,2022-09-17T14:33:18.702Z,2022-09-19T08:48:03Z,3786104953,56,Left,3786104957,141,83.3,3786104961,212,14.9,3786104955,140,57.2,3793433117,178,,3786104963,213,3.6,,,,,,,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107083,21,1,1,1,35,cos9hxi16eitbcbthof7zrm4m,1,57.9,74.5,2022-09-17T14:33:20.830Z,2022-09-19T08:48:09Z,3786105405,212,24.0,3786105403,141,57.0,3786105399,56,Back,3786105407,213,3.7,3786105401,140,38.1,3793433263,178,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107159,22,1,1,1,38,cos9hxi16eitbcbthof7zrm4m,1,37.2,56.4,2022-09-17T14:33:24.512Z,2022-09-19T08:48:13Z,3793433391,178,,3786105795,141,19.5,3786105799,213,5.0,3786105793,140,44.0,3786105791,56,Back,3786105797,212,26.1,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107297,23,1,1,1,42,cos9hxi16eitbcbthof7zrm4m,0,56.4,14.6,2022-09-17T14:33:28.466Z,2022-09-19T08:48:18Z,3786106523,212,47.7,3786106515,196,,3786106519,140,75.1,3786106521,141,78.5,3786106527,1,,3793433503,178,,3786106513,155,,3786106525,213,1.1,9zcr9l3mfbbstmesdlx298vhm,R. Balker,3786106517,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107431,19,1,1,1,45,89w5c6pw7vn0dxypi61tt0g4k,0,27.2,23,2022-09-17T14:33:31.592Z,2022-09-19T08:48:26Z,3786107245,213,5.9,3786107239,140,44.6,3786107235,3,,3793433629,388,,3786107237,56,Back,3786107243,212,19.6,3786107241,141,12.4,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107599,24,1,1,1,49,cos9hxi16eitbcbthof7zrm4m,1,55.4,89.1,2022-09-17T14:33:34.809Z,2022-09-19T08:48:33Z,3793433785,388,,3786108105,3,,3786108111,56,Left,3786108123,213,0.4,3786108115,140,65.9,3786108121,212,11.8,3786108119,141,95.3,,,,8r87vw2cxrsal257e9v7jicx5,M. Šverko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107747,25,1,1,1,54,cos9hxi16eitbcbthof7zrm4m,1,69.7,96,2022-09-17T14:33:39.832Z,2022-09-19T08:48:37Z,3786108919,140,63.1,3786108921,141,77.8,3786108923,212,14.2,3786108917,56,Center,3793433889,178,,3786108925,213,4.2,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107839,26,1,1,1,57,cos9hxi16eitbcbthof7zrm4m,1,62.2,83.8,2022-09-17T14:33:43.293Z,2022-09-19T08:48:52Z,3786109453,56,Left,3786109457,141,83.3,3793434165,178,,3786109455,140,67.3,3786109461,213,6.2,3786109459,212,5.4,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107853,27,50,1,2,0,cos9hxi16eitbcbthof7zrm4m,1,68.4,70.6,2022-09-17T14:33:45.853Z,2022-09-19T08:49:16Z,3786109531,56,Center,3786109533,286,,3786110039,233,20,,,,,,,,,,,,,,,,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107917,20,7,1,2,0,89w5c6pw7vn0dxypi61tt0g4k,1,31.6,29.4,2022-09-17T14:33:46.220Z,2022-09-19T08:49:22Z,3786109969,233,27,3786109857,285,,3789860095,384,,3793434797,178,,3786109855,56,Back,,,,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461107927,21,49,1,2,1,89w5c6pw7vn0dxypi61tt0g4k,1,32.6,46.1,2022-09-17T14:33:47.680Z,2022-09-19T08:49:27Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
