id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2537949249,7,1,1,0,31,b79uipsy57y1jqpy07h4i5ovk,0,80.6,7.1,2023-04-23T12:31:18.814Z,2023-04-23T12:31:20Z,4213223155,56,Right,4213223163,213,0.4,4213223267,233,5,4213223265,236,,4213223161,212,1.7,4213223271,286,,4213223159,141,8.0,4213223157,140,82.1,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949267,5,74,1,0,31,3ebril33e08ddzob4bhq8awsr,1,19.8,91.1,2023-04-23T12:31:18.815Z,2023-04-23T12:32:31Z,4213223283,233,7,4213223237,285,,4213223235,56,Back,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949279,6,5,1,0,32,3ebril33e08ddzob4bhq8awsr,0,17.4,102,2023-04-23T12:31:19.757Z,2023-04-23T12:35:04Z,4213223305,347,,4213223303,56,Back,4213223501,233,8,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949271,8,5,1,0,32,b79uipsy57y1jqpy07h4i5ovk,1,82.6,-2,2023-04-23T12:31:19.757Z,2023-04-23T12:31:22Z,4213223257,56,Right,4213223451,233,6,4213223259,347,,,,,,,,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949583,9,1,1,0,49,b79uipsy57y1jqpy07h4i5ovk,1,90.5,0,2023-04-23T12:31:36.910Z,2023-04-23T12:31:38Z,4213224851,107,,4213224855,140,83.2,4213224859,212,10.6,4213224857,141,8.8,4213224853,56,Right,4213224861,213,2.4,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949603,10,1,1,0,50,b79uipsy57y1jqpy07h4i5ovk,1,83.2,8.9,2023-04-23T12:31:37.934Z,2023-04-23T12:31:39Z,4213224965,140,86.5,4213224971,213,5.5,4213224969,212,4.9,4213224967,141,3.8,4213224963,56,Right,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949641,11,1,1,0,52,b79uipsy57y1jqpy07h4i5ovk,1,86.5,3.8,2023-04-23T12:31:39.422Z,2023-04-23T12:31:41Z,4213225141,140,81.9,4213225145,212,4.8,4213225139,56,Right,4213225143,141,3.4,4213225147,213,3.2,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949683,12,1,1,0,54,b79uipsy57y1jqpy07h4i5ovk,0,81.1,3.8,2023-04-23T12:31:41.566Z,2023-04-23T12:31:44Z,4213225345,212,16.6,4213225339,56,Center,4213225341,140,88.6,4213225347,213,1.1,4213225343,141,25.3,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949681,7,49,1,0,56,3ebril33e08ddzob4bhq8awsr,1,7.1,69.6,2023-04-23T12:31:43.495Z,2023-04-23T12:31:43Z,,,,,,,,,,,,,,,,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949727,8,1,1,0,56,3ebril33e08ddzob4bhq8awsr,1,7.1,69.6,2023-04-23T12:31:43.531Z,2023-04-23T12:31:46Z,4213225573,213,0.6,4213225565,56,Back,4213225569,141,86.9,4213225567,140,23.5,4213225571,212,20.9,,,,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949735,9,1,1,0,59,3ebril33e08ddzob4bhq8awsr,0,20.7,93.6,2023-04-23T12:31:46.630Z,2023-04-23T12:31:48Z,4213225601,140,36.1,4213225605,212,16.2,4213225599,56,Back,4213225607,213,0.1,4213225603,141,95.0,,,,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949747,13,49,1,1,0,b79uipsy57y1jqpy07h4i5ovk,1,70.6,7.9,2023-04-23T12:31:47.567Z,2023-04-23T12:31:48Z,,,,,,,,,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949773,14,1,1,1,1,b79uipsy57y1jqpy07h4i5ovk,1,73.3,8.8,2023-04-23T12:31:48.702Z,2023-04-23T12:31:49Z,4213225761,56,Right,4213225765,141,4.1,4213225763,140,72.7,4213225769,213,4.5,4213225767,212,3.3,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949825,15,1,1,1,2,b79uipsy57y1jqpy07h4i5ovk,1,72.5,4.1,2023-04-23T12:31:49.326Z,2023-04-23T12:31:51Z,4213226013,141,28.3,4213226017,213,1.9,4213226009,56,Center,4213226011,140,66.5,4213226015,212,17.6,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949883,16,1,1,1,4,b79uipsy57y1jqpy07h4i5ovk,1,66.5,33.4,2023-04-23T12:31:51.790Z,2023-04-23T12:31:55Z,4213226271,56,Center,4213226275,141,78.1,4213226273,140,59.1,4213226279,213,1.8,4213226277,212,31.4,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949925,17,1,1,1,7,b79uipsy57y1jqpy07h4i5ovk,1,57.2,81.2,2023-04-23T12:31:54.863Z,2023-04-23T12:31:57Z,4213226505,212,10.1,4213226501,140,57.6,4213226499,56,Center,4213226507,213,4.8,4213226503,141,66.3,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537949993,18,1,1,1,10,b79uipsy57y1jqpy07h4i5ovk,1,53.8,71.5,2023-04-23T12:31:57.231Z,2023-04-23T12:32:01Z,4213226887,140,41.3,4213226895,141,61.4,4213226899,212,14.8,4213226881,56,Back,4213226903,213,3.6,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950049,19,1,1,1,14,b79uipsy57y1jqpy07h4i5ovk,1,44.5,55.1,2023-04-23T12:32:01.134Z,2023-04-23T12:32:04Z,4213227199,56,Back,4213227203,141,17.7,4213227207,213,4.7,4213227201,140,45.4,4213227205,212,25.4,,,,,,,,,,7nfr8xuo637qma7ovxx4r9fmy,J. Idzes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950165,20,1,1,1,17,b79uipsy57y1jqpy07h4i5ovk,1,52.6,14.1,2023-04-23T12:32:04.079Z,2023-04-23T12:32:08Z,4213227737,213,1.2,4213227731,141,43.4,4213227735,212,21.8,4213227727,140,61.0,4213227723,56,Center,,,,,,,,,,90vny1388bdhx8103lp9njac4,J. Amofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950167,21,61,1,1,19,b79uipsy57y1jqpy07h4i5ovk,1,61,43.7,2023-04-23T12:32:06.672Z,2023-04-23T12:32:24Z,4213227753,56,Center,,,,,,,,,,,,,,,,,,,,,,5dbx86ca2t7dae8b3t69atii1,W. Willumsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950209,22,1,1,1,20,b79uipsy57y1jqpy07h4i5ovk,1,61.9,41.5,2023-04-23T12:32:07.311Z,2023-04-23T12:32:26Z,4213227975,141,67.8,4213227971,56,Center,4213227973,140,57.6,4213227977,212,18.4,4213227979,213,1.8,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950275,23,1,1,1,24,b79uipsy57y1jqpy07h4i5ovk,1,59.2,72,2023-04-23T12:32:11.263Z,2023-04-23T12:32:16Z,4213228403,140,74.1,4213228407,212,22.6,4213228409,213,0.8,4213228401,56,Left,4213228405,141,96.0,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950285,24,1,1,1,28,b79uipsy57y1jqpy07h4i5ovk,0,75.9,93,2023-04-23T12:32:15.903Z,2023-04-23T12:32:18Z,4213228477,212,10.2,4213228479,213,5.3,4213228473,140,81.5,4213228475,141,80.8,4213228471,56,Left,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950283,10,8,1,1,29,3ebril33e08ddzob4bhq8awsr,1,18.2,19.2,2023-04-23T12:32:16.903Z,2023-04-23T18:44:04Z,4213228469,56,Back,4215242903,385,,,,,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950301,11,6,1,1,31,3ebril33e08ddzob4bhq8awsr,0,8.8,17.1,2023-04-23T12:32:18.071Z,2023-04-23T18:44:12Z,4213228559,56,Back,4213228599,73,,4213228703,233,25,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950311,25,6,1,1,31,b79uipsy57y1jqpy07h4i5ovk,1,91.2,82.9,2023-04-23T12:32:18.071Z,2023-04-23T12:35:02Z,4213228621,56,Left,4213228669,233,11,4213228623,73,,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950713,26,1,1,1,57,b79uipsy57y1jqpy07h4i5ovk,1,99.5,99.5,2023-04-23T12:32:44.448Z,2023-04-23T12:32:46Z,4213230771,6,,4213230775,140,90.2,4213230781,213,3.3,4213230779,212,9.9,4213230777,141,96.8,4213230773,56,Left,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950719,27,1,1,1,59,b79uipsy57y1jqpy07h4i5ovk,1,88.6,94.8,2023-04-23T12:32:46.592Z,2023-04-23T12:32:47Z,4213230809,141,91.8,4213230807,140,79.9,4213230813,213,3.4,4213230811,212,9.4,4213230805,56,Left,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950733,28,1,1,2,0,b79uipsy57y1jqpy07h4i5ovk,1,80,91.7,2023-04-23T12:32:47.360Z,2023-04-23T12:32:48Z,4213230889,213,4.6,4213230887,212,17.9,4213230883,140,78.6,4213230885,141,65.5,4213230881,56,Center,,,,,,,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950755,29,1,1,2,1,b79uipsy57y1jqpy07h4i5ovk,1,78.6,65.5,2023-04-23T12:32:48.576Z,2023-04-23T12:32:50Z,4213230991,56,Center,4213230995,141,70.5,4213230997,212,15.7,4213230999,213,0.2,4213230993,140,93.2,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950759,30,61,1,2,1,b79uipsy57y1jqpy07h4i5ovk,0,94.4,70,2023-04-23T12:32:48.808Z,2023-04-23T12:34:52Z,4213231015,56,Center,,,,,,,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950749,12,5,1,2,2,3ebril33e08ddzob4bhq8awsr,1,-1.2,32.3,2023-04-23T12:32:49.688Z,2023-04-23T12:32:51Z,4213230971,346,,4213230969,56,Back,4213231073,233,31,,,,,,,,,,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537950767,31,5,1,2,2,b79uipsy57y1jqpy07h4i5ovk,0,101.2,67.7,2023-04-23T12:32:49.688Z,2023-04-23T12:35:04Z,4213231037,56,Center,4213231039,346,,4213231089,233,12,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951249,13,1,1,2,31,3ebril33e08ddzob4bhq8awsr,1,5.3,47.8,2023-04-23T12:33:18.377Z,2023-04-23T12:33:23Z,4213233623,1,,4213233615,140,57.7,4213233611,124,,4213233629,74,,4213233613,56,Right,4213233617,141,12.8,4213233619,212,59.9,4213233621,213,5.9,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951253,14,44,1,2,35,3ebril33e08ddzob4bhq8awsr,1,58.8,14.4,2023-04-23T12:33:22.416Z,2023-04-23T12:33:31Z,4213233693,233,32,4213233641,286,,4213233639,56,Right,,,,,,,,,,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951239,32,44,1,2,35,b79uipsy57y1jqpy07h4i5ovk,0,41.2,85.6,2023-04-23T12:33:22.417Z,2023-04-23T12:33:26Z,4213233719,233,14,4213233565,285,,4213233561,56,Back,,,,,,,,,,,,,,,,7dkhv2l8y6jq20l1dc2ye17je,O. Edvardsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951275,15,1,1,2,35,3ebril33e08ddzob4bhq8awsr,0,57.7,12.8,2023-04-23T12:33:22.713Z,2023-04-23T12:33:28Z,4213233765,56,Center,4213233771,212,17.1,4213233773,213,1.0,4213233763,3,,4213233769,141,33.9,4213233767,140,66.5,,,,,,,3jkzywsfc2vjq3h1kqdhhl2hh,P. Gladon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951279,33,49,1,2,37,b79uipsy57y1jqpy07h4i5ovk,1,30,60.2,2023-04-23T12:33:24.065Z,2023-04-23T12:33:24Z,,,,,,,,,,,,,,,,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951393,34,1,1,2,37,b79uipsy57y1jqpy07h4i5ovk,1,30,60.2,2023-04-23T12:33:24.241Z,2023-04-23T12:33:32Z,4213234291,213,3.5,4213234287,141,45.2,4213234289,212,28.3,4213234283,56,Back,4213234285,140,4.9,,,,,,,,,,9d4lofwg9ooaoldw2vpt4h36y,E. Linthorst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951441,35,1,1,2,45,b79uipsy57y1jqpy07h4i5ovk,0,9.3,42.4,2023-04-23T12:33:32.210Z,2023-04-23T12:33:37Z,4213234521,212,54.2,4213234517,140,60.6,4213234519,141,34.0,4213234525,1,,4213234513,155,,4213234515,56,Center,4213234523,213,6.2,,,,4odeml6s5vm38m9u7tnh6n8id,J. de Lange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951475,16,1,1,2,48,3ebril33e08ddzob4bhq8awsr,0,34.7,69,2023-04-23T12:33:35.689Z,2023-04-23T12:33:39Z,4213234671,141,75.9,4213234663,3,,4213234675,212,25.5,4213234669,140,58.6,4213234679,213,0.2,4213234665,56,Center,,,,,,,7t19aebk75lrt41hmclk18mhh,D. Siovas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951511,36,1,1,2,51,b79uipsy57y1jqpy07h4i5ovk,0,43.8,29.8,2023-04-23T12:33:38.530Z,2023-04-23T12:33:40Z,4213234853,212,21.3,4213234847,56,Center,4213234849,140,61.8,4213234855,213,0.5,4213234851,141,44.2,4213234845,3,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951527,17,49,1,2,53,3ebril33e08ddzob4bhq8awsr,1,33,47.3,2023-04-23T12:33:40.106Z,2023-04-23T12:33:40Z,,,,,,,,,,,,,,,,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951549,18,1,1,2,53,3ebril33e08ddzob4bhq8awsr,1,34.4,44.6,2023-04-23T12:33:40.745Z,2023-04-23T12:33:42Z,4213235043,56,Back,4213235049,141,25.6,4213235045,140,28.9,4213235051,212,14.2,4213235055,213,4.3,,,,,,,,,,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951631,19,1,1,2,55,3ebril33e08ddzob4bhq8awsr,1,28.9,25.6,2023-04-23T12:33:41.961Z,2023-04-23T12:33:45Z,4213235381,213,3.1,4213235375,140,7.9,4213235373,56,Back,4213235377,141,26.4,4213235379,212,22.1,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951701,20,1,1,2,58,3ebril33e08ddzob4bhq8awsr,1,7.9,26.4,2023-04-23T12:33:45.339Z,2023-04-23T12:33:49Z,4213235701,212,54.3,4213235699,141,6.7,4213235697,140,58.0,4213235705,1,,4213235693,155,,4213235695,56,Right,4213235703,213,6.0,,,,5gnywqecwvt5yxied85hu4x2i,I. Pandur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951711,21,44,1,3,2,3ebril33e08ddzob4bhq8awsr,1,60.2,7,2023-04-23T12:33:49.073Z,2023-04-23T12:33:50Z,4213235757,233,37,4213235741,286,,4213235739,56,Right,,,,,,,,,,,,,,,,71gwdg60saiwwwnnv6is52may,T. Noslin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2537951689,37,44,1,3,2,b79uipsy57y1jqpy07h4i5ovk,0,39.8,93,2023-04-23T12:33:49.074Z,2023-04-23T12:33:50Z,4213235647,285,,4213235763,233,21,4213235645,56,Back,,,,,,,,,,,,,,,,6ydojoa3581jgszpjqj7i8zpx,B. Kuipers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
