id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2469079157,12,49,1,1,6,89w5c6pw7vn0dxypi61tt0g4k,1,26.4,74.4,2022-10-08T16:46:16.521Z,2022-10-10T11:57:41Z,,,,,,,,,,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079179,13,1,1,1,9,89w5c6pw7vn0dxypi61tt0g4k,0,28,75.1,2022-10-08T16:46:19.151Z,2022-10-10T11:57:45Z,3828504041,141,100.0,3828504043,212,34.6,3828504051,1,,3834945115,178,,3828504037,140,56.1,3828504047,213,0.5,3828504035,56,Left,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079183,14,5,1,1,11,89w5c6pw7vn0dxypi61tt0g4k,0,52.9,101.4,2022-10-08T16:46:20.864Z,2022-10-10T11:57:47Z,3828504059,56,Left,3828504061,347,,3828504169,233,16,,,,,,,,,,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079201,16,5,1,1,11,3t0vjqtxc8wpjzv82i3oi2ova,1,47.1,-1.4,2022-10-08T16:46:20.864Z,2022-10-10T11:57:46Z,3828504155,233,14,3828504117,347,,3828504115,56,Back,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079339,17,1,1,1,22,3t0vjqtxc8wpjzv82i3oi2ova,1,52.3,0,2022-10-08T16:46:32.579Z,2022-10-10T11:57:51Z,3828504869,213,0.2,3828504859,107,,3828504863,140,71.6,3828504865,141,3.8,3828504867,212,20.5,3828504861,56,Right,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079357,18,61,1,1,25,3t0vjqtxc8wpjzv82i3oi2ova,1,72.2,4,2022-10-08T16:46:34.969Z,2022-10-10T11:58:02Z,3828504957,56,Right,3834945665,178,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079417,19,1,1,1,28,3t0vjqtxc8wpjzv82i3oi2ova,1,67.3,7.1,2022-10-08T16:46:37.805Z,2022-10-10T11:58:11Z,3834945971,178,,3828505271,140,60.4,3828505269,56,Right,3828505275,212,7.6,3828505273,141,3.8,3828505277,213,3.4,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079447,20,1,1,1,33,3t0vjqtxc8wpjzv82i3oi2ova,1,63.7,10,2022-10-08T16:46:43.373Z,2022-10-10T11:58:17Z,3828505405,56,Right,3828505407,140,75.2,3828505409,141,4.1,3834946161,178,,3828505413,213,6.0,3828505411,212,12.7,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079495,21,1,1,1,35,3t0vjqtxc8wpjzv82i3oi2ova,1,75.2,4.1,2022-10-08T16:46:44.801Z,2022-10-10T11:58:22Z,3834946339,178,,3828505539,140,64.1,3828505541,141,9.7,3828505537,56,Right,3828505545,213,2.8,3828505543,212,12.3,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079545,22,1,1,1,39,3t0vjqtxc8wpjzv82i3oi2ova,1,60.2,17.1,2022-10-08T16:46:49.526Z,2022-10-10T11:58:27Z,3828505831,141,21.5,3828505827,56,Back,3828505829,140,42.0,3834946509,178,,3828505833,212,19.3,3828505835,213,3.0,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079591,23,1,1,1,43,3t0vjqtxc8wpjzv82i3oi2ova,1,44.6,31,2022-10-08T16:46:53.039Z,2022-10-10T11:58:31Z,3828506119,141,55.4,3828506125,213,2.1,3828506117,140,36.3,3834946603,178,,3828506115,56,Back,3828506121,212,18.7,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079649,24,1,1,1,48,3t0vjqtxc8wpjzv82i3oi2ova,1,42.2,70.2,2022-10-08T16:46:58.078Z,2022-10-10T11:58:36Z,3828506437,140,71.5,3828506445,1,,3828506443,213,0.5,3828506435,56,Left,3834946685,178,,3828506441,212,35.5,3828506439,141,96.2,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079707,25,1,1,1,52,3t0vjqtxc8wpjzv82i3oi2ova,1,76.3,94.2,2022-10-08T16:47:02.358Z,2022-10-10T11:58:41Z,3834946795,178,,3828506773,56,Center,3828506775,140,77.2,3828506777,141,72.4,3828506781,213,4.8,3828506779,212,14.9,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079805,26,1,1,1,55,3t0vjqtxc8wpjzv82i3oi2ova,1,74.3,62.3,2022-10-08T16:47:05.249Z,2022-10-10T11:58:44Z,3828507225,212,40.8,3828507223,141,5.5,3828507229,1,,3828507227,213,4.4,3828507215,56,Right,3828507221,140,61.7,3834946887,178,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079829,27,1,1,2,1,3t0vjqtxc8wpjzv82i3oi2ova,0,64.9,5.3,2022-10-08T16:47:11.627Z,2022-10-10T11:58:48Z,3828507375,56,Center,3828507377,140,78.6,3834946987,178,,3828507379,141,25.3,3828507383,213,0.8,3828507381,212,19.8,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470471555,1299,67,1,2,3,89w5c6pw7vn0dxypi61tt0g4k,1,21.2,70.2,2022-10-08T16:47:12.885Z,2022-10-11T03:11:38Z,3836013563,233,1641,,,,,,,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470471553,1641,67,1,2,3,3t0vjqtxc8wpjzv82i3oi2ova,0,78.8,29.8,2022-10-08T16:47:12.886Z,2022-10-11T02:34:22Z,3836013567,233,1299,,,,,,,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079851,15,1,1,2,3,89w5c6pw7vn0dxypi61tt0g4k,0,20.6,72.7,2022-10-08T16:47:12.889Z,2022-10-11T03:11:39Z,3834947197,178,,3828507511,140,39.3,3828507517,213,0.8,3828507509,56,Back,3828507515,212,27.7,3828507513,141,100.0,3828507519,1,,3828507507,157,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469079853,16,5,1,2,6,89w5c6pw7vn0dxypi61tt0g4k,0,38.3,101.1,2022-10-08T16:47:15.862Z,2022-10-10T11:59:03Z,3828507527,347,,3828507525,56,Back,3828508681,233,28,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080063,28,5,1,2,6,3t0vjqtxc8wpjzv82i3oi2ova,1,61.7,-1.1,2022-10-08T16:47:15.862Z,2022-10-10T11:59:03Z,3828508609,347,,3828508607,56,Right,3828508635,233,16,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080081,29,1,1,2,16,3t0vjqtxc8wpjzv82i3oi2ova,1,57.5,0,2022-10-08T16:47:25.895Z,2022-10-10T11:59:05Z,3828508703,213,1.0,3828508701,212,6.2,3828508695,56,Right,3828508693,107,,3828508697,140,60.5,3828508699,141,6.2,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080085,30,1,1,2,17,3t0vjqtxc8wpjzv82i3oi2ova,1,60.5,6.2,2022-10-08T16:47:27.083Z,2022-10-10T11:59:10Z,3828508729,140,55.5,3828508727,56,Right,3828508731,141,2.5,3828508743,156,,3834947389,178,,3828508733,212,5.8,3828508735,213,3.6,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080107,31,1,1,2,19,3t0vjqtxc8wpjzv82i3oi2ova,1,55.5,2.5,2022-10-08T16:47:29.394Z,2022-10-10T11:59:14Z,3828508887,212,19.2,3828508891,213,2.9,3828508885,141,8.3,3834947495,178,,3828508881,140,37.6,3828508877,56,Back,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080183,32,1,1,2,22,3t0vjqtxc8wpjzv82i3oi2ova,1,37.6,8.3,2022-10-08T16:47:31.920Z,2022-10-10T11:59:18Z,3834947553,178,,3828509259,212,35.2,3828509261,213,2.5,3828509257,141,40.7,3828509263,1,,3828509253,56,Back,3828509255,140,11.4,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080255,33,1,1,2,27,3t0vjqtxc8wpjzv82i3oi2ova,1,11.6,35.7,2022-10-08T16:47:37.018Z,2022-10-10T11:59:21Z,3828509649,141,6.5,3828509653,213,5.2,3828509645,56,Back,3828509651,212,22.7,3834947619,178,,3828509647,140,22.1,,,,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080323,34,1,1,2,34,3t0vjqtxc8wpjzv82i3oi2ova,0,36,6.5,2022-10-08T16:47:43.982Z,2022-10-10T11:59:25Z,3828510027,155,,3828510031,140,72.0,3834947665,178,,3828510037,213,0.5,3828510035,212,44.2,3828510033,141,40.3,3828510029,56,Center,3828510039,1,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469080331,17,49,1,2,36,89w5c6pw7vn0dxypi61tt0g4k,1,29.7,54.5,2022-10-08T16:47:46.088Z,2022-10-10T11:59:29Z,,,,,,,,,,,,,,,,,,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
