id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/11/value,qualifier/12/value,qualifier/10/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/19/value,qualifier/21/value
2519290703,4,49,1,0,15,24fvcruwqrqvqa3aonf8c3zuy,1,71.2,18.5,2023-03-12T15:46:03.853Z,2023-03-15T04:10:58Z,,,,,,,,,,,,,,,,,,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290807,5,1,1,0,15,24fvcruwqrqvqa3aonf8c3zuy,1,71.2,18.5,2023-03-12T15:46:03.965Z,2023-03-15T04:11:02Z,4093375661,213,0.8,4093375651,56,Center,4093375653,140,74.9,4093375655,141,24.5,4093375657,212,5.6,4098726799,178,,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290817,6,3,1,0,17,24fvcruwqrqvqa3aonf8c3zuy,0,76.9,25.2,2023-03-12T15:46:05.767Z,2023-03-15T04:11:20Z,4093375875,233,8,4094835145,465,,4098726961,178,,4093375713,286,,4093375711,56,Center,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290791,8,7,1,0,17,ears40cp6opsgvhsy0dgyszpd,1,23.1,74.8,2023-03-12T15:46:05.940Z,2023-03-15T04:11:23Z,4093375825,233,6,4093375557,167,,4098726993,178,,4093375559,56,Back,4093375561,285,,4094835209,385,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291099,7,5,1,0,19,24fvcruwqrqvqa3aonf8c3zuy,1,83.6,-1.1,2023-03-12T15:46:08.269Z,2023-03-15T04:11:29Z,4093377263,347,,4093377261,56,Right,4093377281,233,9,,,,,,,,,,,,,,,,7snt4uu7f2d0g7utjm2xfis8a,Fábio Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519290801,9,5,1,0,19,ears40cp6opsgvhsy0dgyszpd,0,16.4,101.1,2023-03-12T15:46:08.269Z,2023-03-15T04:11:29Z,4093377319,233,7,4093375623,347,,4093375621,56,Back,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291179,8,1,1,0,32,24fvcruwqrqvqa3aonf8c3zuy,0,86.4,0,2023-03-12T15:46:21.412Z,2023-03-15T04:11:40Z,4093377715,141,10.2,4093377713,140,93.3,4093377709,107,,4093377711,56,Right,4093377761,189,,4093377721,213,0.9,4093377719,212,11.0,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293009,21,8,1,0,33,ears40cp6opsgvhsy0dgyszpd,1,8.3,92.4,2023-03-12T15:46:22.109Z,2023-03-15T04:12:02Z,4098727371,178,,4093386897,56,Back,4094835567,384,,,,,,,,,,,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293219,22,1,1,0,35,ears40cp6opsgvhsy0dgyszpd,0,1.5,88,2023-03-12T15:46:23.634Z,2023-03-15T04:12:09Z,4093387997,141,95.9,4093387995,140,7.1,4093387993,56,Back,4098727429,178,,4093387999,212,8.0,4093388001,213,0.7,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291253,9,43,1,0,36,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-03-12T15:46:25.197Z,2023-03-12T15:47:12Z,4093378075,141,6.0,4093378073,140,89.0,4093378071,56,Right,4093383501,144,1,4093378079,213,3.7,4093378077,212,8.1,,,,,,,bx6j2y1hnu63lawn3rdoep1m2,J. Bakayoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291303,10,1,1,0,38,24fvcruwqrqvqa3aonf8c3zuy,1,87.8,6,2023-03-12T15:46:26.883Z,2023-03-15T04:12:13Z,4093378321,212,12.8,4093378319,141,18.1,4093378323,213,2.4,4093378315,56,Right,4098727457,178,,4093378317,140,78.5,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291315,11,61,1,0,39,24fvcruwqrqvqa3aonf8c3zuy,0,78,17.2,2023-03-12T15:46:27.803Z,2023-03-15T04:12:20Z,4098727529,178,,4093378355,56,Right,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291313,10,49,1,0,40,ears40cp6opsgvhsy0dgyszpd,1,21.1,89,2023-03-12T15:46:28.932Z,2023-03-15T04:12:25Z,,,,,,,,,,,,,,,,,,,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291359,11,1,1,0,40,ears40cp6opsgvhsy0dgyszpd,1,21.6,87,2023-03-12T15:46:29.031Z,2023-03-15T04:12:30Z,4093378579,141,79.3,4093378575,56,Back,4093378583,213,6.0,4093378581,212,18.2,4098727633,178,,4093378577,140,38.2,,,,,,,9gsuha7f2ldpqo091yrlykvyt,M. Mahi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291365,12,43,1,0,42,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-03-12T15:46:31.099Z,2023-03-12T15:48:28Z,4093378621,56,Back,4093392961,144,61,,,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291445,13,1,1,0,43,ears40cp6opsgvhsy0dgyszpd,0,39.3,64.8,2023-03-12T15:46:32.089Z,2023-03-15T04:12:34Z,4093379005,196,,4093379009,140,45.8,4093379013,212,45.7,4093379015,213,4.9,4098727685,178,,4093379011,141,0.0,4093379007,56,Back,4093379017,1,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291613,12,5,1,0,46,24fvcruwqrqvqa3aonf8c3zuy,1,55,101.6,2023-03-12T15:46:35.285Z,2023-03-15T04:12:38Z,4093379821,233,14,4093379785,56,Left,4093379787,347,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291457,14,5,1,0,46,ears40cp6opsgvhsy0dgyszpd,0,45,-1.6,2023-03-12T15:46:35.285Z,2023-03-15T04:12:39Z,4093379887,233,12,4093379063,56,Back,4093379065,347,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291887,13,1,1,1,5,24fvcruwqrqvqa3aonf8c3zuy,1,48.3,100,2023-03-12T15:46:53.842Z,2023-03-15T04:12:44Z,4093381183,212,6.7,4093381169,56,Back,4093381165,107,,4093381177,141,92.5,4093381187,213,4.3,4093381173,140,45.9,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291919,14,1,1,1,5,24fvcruwqrqvqa3aonf8c3zuy,1,45.9,92.5,2023-03-12T15:46:54.577Z,2023-03-15T04:12:49Z,4093381351,140,46.7,4093381361,213,1.3,4093381353,141,96.9,4098727807,178,,4093381357,212,3.1,4093381349,56,Back,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519291991,15,1,1,1,6,24fvcruwqrqvqa3aonf8c3zuy,1,46.7,96.9,2023-03-12T15:46:55.434Z,2023-03-15T04:12:54Z,4093381827,213,4.1,4093381819,56,Back,4098727845,178,,4093381825,212,25.9,4093381823,141,64.9,4093381821,140,33.3,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292045,16,1,1,1,10,24fvcruwqrqvqa3aonf8c3zuy,1,31.7,55.6,2023-03-12T15:46:58.658Z,2023-03-15T04:13:03Z,4093382081,212,14.6,4093382083,213,4.4,4093382077,140,27.6,4098727909,178,,4093382079,141,35.1,4093382075,56,Back,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292117,17,1,1,1,12,24fvcruwqrqvqa3aonf8c3zuy,1,27.2,40.4,2023-03-12T15:47:00.978Z,2023-03-15T04:13:07Z,4093382457,56,Back,4093382459,140,31.9,4098727935,178,,4093382461,141,66.4,4093382465,213,1.3,4093382463,212,18.4,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292197,18,1,1,1,15,24fvcruwqrqvqa3aonf8c3zuy,0,33.7,67.1,2023-03-12T15:47:03.874Z,2023-03-15T04:13:12Z,4093382901,56,Center,4093382905,141,68.9,4093382903,140,87.3,4093382909,213,0.0,4093382911,1,,4098727961,178,,4093382907,212,56.3,4093382899,155,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292251,15,52,1,1,28,ears40cp6opsgvhsy0dgyszpd,1,7.9,36.3,2023-03-12T15:47:17.473Z,2023-03-15T04:13:30Z,4094836495,376,,4098728135,178,,,,,,,,,,,,,,,,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292627,16,1,1,1,32,ears40cp6opsgvhsy0dgyszpd,1,9.4,38.2,2023-03-12T15:47:20.816Z,2023-03-15T04:13:35Z,4093385017,212,9.1,4093385019,213,4.5,4093385015,141,25.0,4093385009,123,,4093385013,140,7.9,4093385011,56,Back,4098728209,178,,,,,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292687,17,1,1,1,36,ears40cp6opsgvhsy0dgyszpd,0,15.3,28.3,2023-03-12T15:47:25.130Z,2023-03-15T04:13:39Z,4098728259,178,,4093385317,141,44.2,4093385321,213,0.3,4093385323,1,,4093385319,212,35.8,4093385315,140,47.8,4093385313,56,Back,4093385311,155,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292769,19,1,1,1,38,24fvcruwqrqvqa3aonf8c3zuy,0,53.3,53.6,2023-03-12T15:47:27.556Z,2023-03-15T04:13:50Z,4093385739,213,4.5,4093385939,233,18,4093385731,56,Center,4093385733,140,52.6,4093385735,141,47.5,4098728329,388,,4093385737,212,4.2,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520298769,835,67,1,1,40,ears40cp6opsgvhsy0dgyszpd,1,46.9,51,2023-03-12T15:47:28.793Z,2023-03-15T15:57:08Z,4098761917,233,940,,,,,,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2520298767,940,67,1,1,40,24fvcruwqrqvqa3aonf8c3zuy,0,53.1,49,2023-03-12T15:47:28.794Z,2023-03-15T05:15:40Z,4098761929,233,835,,,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292801,18,8,1,1,40,ears40cp6opsgvhsy0dgyszpd,1,46,51.3,2023-03-12T15:47:28.870Z,2023-03-15T15:57:09Z,4098728359,178,,4093385907,56,Back,4094837357,383,,,,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292843,20,1,1,1,41,ears40cp6opsgvhsy0dgyszpd,0,46.2,50.7,2023-03-12T15:47:29.938Z,2023-03-15T04:14:02Z,4093386049,140,47.2,4093386163,233,20,4093386161,236,,4098728437,178,,4093386051,141,46.6,4093386167,286,,4093386055,213,5.1,4093386047,56,Back,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,4093386053,212,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292853,20,74,1,1,41,24fvcruwqrqvqa3aonf8c3zuy,1,47.3,55.8,2023-03-12T15:47:30.041Z,2023-03-15T04:14:12Z,4093386099,285,,4093386199,233,20,4098728499,178,,4093386097,56,Back,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292825,19,43,1,1,42,ears40cp6opsgvhsy0dgyszpd,1,0,0,2023-03-12T15:47:31.030Z,2023-03-12T15:48:47Z,4093394657,144,49,,,,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292883,21,49,1,1,43,24fvcruwqrqvqa3aonf8c3zuy,1,58.2,68.2,2023-03-12T15:47:32.008Z,2023-03-15T04:14:17Z,,,,,,,,,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519292909,22,1,1,1,43,24fvcruwqrqvqa3aonf8c3zuy,1,58.2,68.2,2023-03-12T15:47:32.082Z,2023-03-15T04:14:20Z,4093386357,141,77.0,4098728547,178,,4093386353,56,Center,4093386355,140,54.3,4093386361,213,2.2,4093386359,212,7.3,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293003,23,1,1,1,45,24fvcruwqrqvqa3aonf8c3zuy,1,53.6,76,2023-03-12T15:47:34.464Z,2023-03-15T04:14:25Z,4093386849,56,Back,4098728589,178,,4093386857,213,3.3,4093386855,212,15.2,4093386853,141,73.3,4093386851,140,39.2,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293045,24,1,1,1,48,24fvcruwqrqvqa3aonf8c3zuy,1,34.9,71.7,2023-03-12T15:47:36.651Z,2023-03-15T04:14:32Z,4093387069,140,31.3,4098728645,178,,4093387067,56,Back,4093387075,213,4.3,4093387073,212,10.1,4093387071,141,58.0,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293059,25,1,1,1,50,24fvcruwqrqvqa3aonf8c3zuy,1,31.3,58,2023-03-12T15:47:38.830Z,2023-03-15T04:14:36Z,4093387147,212,8.4,4093387143,140,34.6,4093387145,141,69.3,4093387141,56,Back,4093387149,213,1.1,4098728665,178,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293085,26,1,1,1,52,24fvcruwqrqvqa3aonf8c3zuy,1,34.6,69.3,2023-03-12T15:47:40.731Z,2023-03-15T04:14:41Z,4098728697,178,,4093387347,213,6.1,4093387337,56,Back,4093387341,140,42.0,4093387343,141,67.1,4093387345,212,7.9,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293103,27,1,1,1,52,24fvcruwqrqvqa3aonf8c3zuy,1,42,67.1,2023-03-12T15:47:41.618Z,2023-03-15T04:14:47Z,4093387439,141,65.4,4098728733,178,,4093387435,56,Back,4093387441,212,9.2,4093387443,213,3.3,4093387437,140,33.3,,,,,,,6yush35gfp1sgyyzicye73rp,P. van Aanholt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293171,28,1,1,1,54,24fvcruwqrqvqa3aonf8c3zuy,1,33.3,65.3,2023-03-12T15:47:42.995Z,2023-03-15T04:14:50Z,4093387745,140,31.1,4093387743,56,Back,4093387749,212,12.8,4093387751,213,4.5,4098728757,178,,4093387747,141,46.8,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519293267,29,1,1,1,57,24fvcruwqrqvqa3aonf8c3zuy,1,31.3,47.2,2023-03-12T15:47:46.210Z,2023-03-15T04:14:54Z,4093388269,212,14.3,4098728781,178,,4093388265,140,34.9,4093388263,56,Back,4093388271,213,1.3,4093388267,141,67.5,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
