id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,keyPass,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value,qualifier/15/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2501900811,7,1,1,0,37,4tic29sox7m39fy1ztgv0jsiq,0,46.7,32.6,2023-01-29T11:18:06.102Z,2023-01-31T18:05:01Z,4001664979,213,0.5,4001664971,56,Center,4001664973,140,68.7,4005610257,388,,4001664969,3,,4001664975,141,49.4,4001664977,212,25.8,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900813,5,1,1,0,38,20vymiy7bo8wkyxai3ew494fz,0,36,49.6,2023-01-29T11:18:07.744Z,2023-01-31T18:05:07Z,4001664989,141,56.4,4001664983,3,,4001664987,140,45.7,4001664991,212,11.2,4001664985,56,Back,4005610313,178,,4001664993,213,0.4,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900819,8,49,1,0,39,4tic29sox7m39fy1ztgv0jsiq,1,52.2,46.7,2023-01-29T11:18:08.663Z,2023-01-31T18:05:14Z,,,,,,,,,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900827,9,1,1,0,39,4tic29sox7m39fy1ztgv0jsiq,1,52.2,46.7,2023-01-29T11:18:08.694Z,2023-01-31T18:05:18Z,4001665065,141,44.3,4001665067,212,11.5,4005610453,178,,4001665063,140,63.0,4001665069,213,6.1,4001665061,56,Center,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900867,10,1,1,0,41,4tic29sox7m39fy1ztgv0jsiq,1,63,44.3,2023-01-29T11:18:10.230Z,2023-01-31T18:05:23Z,4001665311,213,5.7,4001665309,212,19.5,4001665303,56,Center,4005610491,178,,4001665307,141,28.3,4001665305,140,78.4,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900871,11,61,1,0,42,4tic29sox7m39fy1ztgv0jsiq,0,78.4,28.3,2023-01-29T11:18:11.599Z,2023-01-31T18:05:29Z,4005610545,178,,4001665333,56,Center,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502658915,926,67,1,0,43,20vymiy7bo8wkyxai3ew494fz,1,24.5,71.1,2023-01-29T11:18:12.643Z,2023-01-31T19:10:33Z,4005637145,233,1135,,,,,,,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502658913,1135,67,1,0,43,4tic29sox7m39fy1ztgv0jsiq,0,75.5,28.9,2023-01-29T11:18:12.644Z,2023-01-31T18:43:35Z,4005637153,233,926,,,,,,,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900859,6,12,1,0,43,20vymiy7bo8wkyxai3ew494fz,1,23.3,73,2023-01-29T11:18:12.657Z,2023-01-31T19:10:33Z,4001665263,56,Back,4001665269,141,100.0,4001665271,212,20.9,4001665267,140,16.6,4005610675,178,,4001665273,213,1.9,4001665315,167,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900865,7,5,1,0,45,20vymiy7bo8wkyxai3ew494fz,0,19.5,101.2,2023-01-29T11:18:14.400Z,2023-01-31T18:05:49Z,4001665301,347,,4001665299,56,Back,4001665557,233,12,,,,,,,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900911,12,5,1,0,45,4tic29sox7m39fy1ztgv0jsiq,1,80.5,-1.2,2023-01-29T11:18:14.400Z,2023-01-31T18:05:48Z,4001665525,347,,4001665531,233,7,4001665523,56,Right,,,,,,,,,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900951,13,1,1,0,53,4tic29sox7m39fy1ztgv0jsiq,1,77.6,0,2023-01-29T11:18:21.973Z,2023-01-31T18:05:55Z,4001665793,212,10.0,4001665795,213,0.5,4001665785,107,,4001665791,141,6.8,4001665787,56,Right,4001665789,140,85.9,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900965,14,1,1,0,54,4tic29sox7m39fy1ztgv0jsiq,1,90.7,4.8,2023-01-29T11:18:23.297Z,2023-01-31T18:06:00Z,4001665867,213,3.4,4001665865,212,6.6,4001665863,141,2.3,4005610831,178,,4001665859,56,Right,4001665861,140,84.6,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501931717,469,1,1,0,55,4tic29sox7m39fy1ztgv0jsiq,1,79.1,4,2023-01-29T11:18:24.939Z,2023-01-31T18:06:08Z,4001828829,213,3.1,4001828823,140,64.7,4001828821,56,Right,4001828827,212,15.1,4005610915,178,,4001828825,141,4.8,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900989,15,1,1,0,59,4tic29sox7m39fy1ztgv0jsiq,1,60,14.3,2023-01-29T11:18:28.161Z,2023-01-31T18:06:13Z,4001665985,141,54.2,4001665987,212,31.4,4001665983,140,45.0,4001665989,213,2.1,4005610971,178,,4001665981,56,Back,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501900995,16,1,1,1,2,4tic29sox7m39fy1ztgv0jsiq,1,45.2,59,2023-01-29T11:18:31.339Z,2023-01-31T18:06:19Z,4001666023,56,Back,4001666029,212,17.5,4001666025,140,48.4,4001666031,213,1.4,4001666027,141,84.3,4005611055,178,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901001,17,1,1,1,5,4tic29sox7m39fy1ztgv0jsiq,0,47,90.2,2023-01-29T11:18:34.390Z,2023-01-31T18:06:25Z,4001666067,212,3.3,4001666101,236,,4001666069,213,0.1,4001666063,140,50.1,4001666065,141,90.6,4005611137,178,,4001666103,233,8,4001666107,286,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,4001666061,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901003,8,74,1,1,5,20vymiy7bo8wkyxai3ew494fz,1,49.8,7.4,2023-01-29T11:18:34.403Z,2023-01-31T18:06:28Z,4005611173,178,,4001666133,233,17,4001666081,285,,4001666079,56,Back,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901013,9,5,1,1,5,20vymiy7bo8wkyxai3ew494fz,0,47.6,-1.8,2023-01-29T11:18:34.905Z,2023-01-31T18:06:34Z,4001666159,347,,4001666387,233,18,4001666157,56,Back,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901049,18,5,1,1,5,4tic29sox7m39fy1ztgv0jsiq,1,52.4,101.8,2023-01-29T11:18:34.905Z,2023-01-31T18:06:33Z,4001666355,233,9,4001666353,347,,4001666351,56,Left,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901063,19,1,1,1,15,4tic29sox7m39fy1ztgv0jsiq,1,54.8,100,2023-01-29T11:18:44.003Z,2023-01-31T18:06:41Z,4001666413,107,,4001666425,1,,4001666419,141,86.1,4001666417,140,33.9,4001666423,213,3.6,4001666415,56,Back,4001666421,212,24.3,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901079,20,1,1,1,18,4tic29sox7m39fy1ztgv0jsiq,1,33.9,86.1,2023-01-29T11:18:47.702Z,2023-01-31T18:06:45Z,4001666557,213,4.6,4001666555,212,35.0,4001666559,1,,4001666553,141,35.0,4001666549,56,Back,4005611291,178,,4001666551,140,29.6,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901091,21,1,1,1,22,4tic29sox7m39fy1ztgv0jsiq,1,29.1,33.4,2023-01-29T11:18:51.123Z,2023-01-31T18:06:54Z,4001666637,213,4.9,4001666635,212,15.3,4005611333,178,,4001666633,141,11.3,4001666629,56,Back,4001666631,140,31.7,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901097,22,1,1,1,23,4tic29sox7m39fy1ztgv0jsiq,1,31.7,11.3,2023-01-29T11:18:52.771Z,2023-01-31T18:07:00Z,4001666667,56,Back,4001666673,212,8.0,4001666671,141,10.4,4001666675,213,6.2,4001666669,140,39.3,4005611377,178,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901101,23,1,1,1,24,4tic29sox7m39fy1ztgv0jsiq,1,39.3,10.4,2023-01-29T11:18:53.863Z,2023-01-31T18:07:04Z,4001666691,56,Back,4001666699,213,2.2,4001666693,140,33.7,4001666697,212,9.7,4001666721,156,,4005611469,178,,4001666695,141,21.8,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901111,24,3,1,1,26,4tic29sox7m39fy1ztgv0jsiq,0,44,12.2,2023-01-29T11:18:55.939Z,2023-01-31T18:07:26Z,4001666759,56,Back,4001666761,286,,4003388957,464,,4001666819,233,10,4005611631,178,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901117,10,7,1,1,27,20vymiy7bo8wkyxai3ew494fz,0,56,87.8,2023-01-29T11:18:56.789Z,2023-01-31T18:07:33Z,4001666783,56,Left,4001666785,285,,4003389177,384,,4005611711,178,,4001666809,233,24,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901153,25,1,1,1,29,4tic29sox7m39fy1ztgv0jsiq,1,42.7,5.3,2023-01-29T11:18:58.635Z,2023-01-31T18:07:38Z,4001666969,141,29.0,4001666967,140,23.5,4001666971,212,25.8,4001666965,56,Back,4005611795,178,,4001666973,213,2.5,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901169,26,1,1,1,32,4tic29sox7m39fy1ztgv0jsiq,1,23.4,29.3,2023-01-29T11:19:01.558Z,2023-01-31T18:07:43Z,4001667057,56,Back,4001667061,141,71.9,4001667059,140,22.5,4005611865,178,,4001667065,213,1.6,4001667063,212,29.0,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901197,27,1,1,1,37,4tic29sox7m39fy1ztgv0jsiq,1,16.7,70.7,2023-01-29T11:19:05.972Z,2023-01-31T18:07:48Z,4005611927,178,,4001667181,56,Back,4001667187,212,15.1,4001667191,213,4.6,4001667185,141,48.7,4001667183,140,14.8,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901221,28,1,1,1,42,4tic29sox7m39fy1ztgv0jsiq,1,14.6,42.7,2023-01-29T11:19:11.151Z,2023-01-31T18:07:56Z,4001667271,213,4.5,4001667265,140,10.3,4001667267,141,12.2,4001667269,212,21.2,4001667263,56,Back,4005612011,178,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901245,29,1,1,1,45,4tic29sox7m39fy1ztgv0jsiq,0,10.9,7.6,2023-01-29T11:19:14.240Z,2023-01-31T18:08:00Z,4001667351,56,Back,4001667349,155,,4001667361,1,,4005612069,178,,4001667353,140,39.7,4001667359,213,0.5,4001667357,212,34.9,4001667355,141,33.2,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502235291,853,8,1,1,47,20vymiy7bo8wkyxai3ew494fz,1,56,74.6,2023-01-29T11:19:16.841Z,2023-01-31T18:08:10Z,4003391683,56,Center,4005612203,388,,4005612201,21,,4003391755,384,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502659231,1171,67,1,1,49,4tic29sox7m39fy1ztgv0jsiq,1,50.3,34.2,2023-01-29T11:19:18.256Z,2023-01-31T19:10:34Z,4005638435,233,975,,,,,,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502659229,975,67,1,1,49,20vymiy7bo8wkyxai3ew494fz,0,49.7,65.8,2023-01-29T11:19:18.257Z,2023-01-31T18:45:51Z,4005638439,233,1171,,,,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901247,11,43,1,1,49,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-01-29T11:19:18.917Z,2023-01-29T12:09:49Z,4001667363,56,Center,4001813393,144,61,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901263,30,3,1,1,50,4tic29sox7m39fy1ztgv0jsiq,0,49.8,33.4,2023-01-29T11:19:19.425Z,2023-01-31T18:08:29Z,4003392933,464,,4001667423,211,,4001667421,286,,4005612489,178,,4001667419,56,Back,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501902933,46,3,1,1,51,20vymiy7bo8wkyxai3ew494fz,1,54.6,67.2,2023-01-29T11:19:20.048Z,2023-01-31T18:08:44Z,4005612755,178,,4003393129,464,,4001676601,56,Center,4001676603,286,,4001678625,233,98,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501903249,98,45,1,1,51,4tic29sox7m39fy1ztgv0jsiq,0,45.4,32.8,2023-01-29T11:19:20.048Z,2023-01-31T18:08:44Z,4001678641,233,46,4001678493,56,Back,4001678495,285,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901267,12,61,1,1,51,20vymiy7bo8wkyxai3ew494fz,1,54.7,64.8,2023-01-29T11:19:20.176Z,2023-01-31T18:08:53Z,4001667429,56,Center,4005612875,178,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901277,13,49,1,1,52,20vymiy7bo8wkyxai3ew494fz,1,58.7,68.2,2023-01-29T11:19:21.162Z,2023-01-31T18:09:07Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901281,14,1,1,1,53,20vymiy7bo8wkyxai3ew494fz,0,58.7,68.2,2023-01-29T11:19:22.734Z,2023-01-31T18:09:14Z,4001667507,212,14.0,4001667505,141,78.8,4001667503,140,70.1,4005613161,178,,4001667509,213,0.5,4001667499,155,,4001667501,56,Center,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901283,31,8,1,1,54,4tic29sox7m39fy1ztgv0jsiq,1,33.3,18.4,2023-01-29T11:19:23.655Z,2023-01-31T18:09:25Z,4001667515,56,Back,4005613261,178,,4003393579,384,,4001667539,15,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502659459,1201,67,1,1,57,4tic29sox7m39fy1ztgv0jsiq,1,24.4,38.8,2023-01-29T11:19:26.077Z,2023-01-31T19:10:34Z,4005639435,233,1000,,,,,,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2502659451,1000,67,1,1,57,20vymiy7bo8wkyxai3ew494fz,0,75.6,61.2,2023-01-29T11:19:26.078Z,2023-01-31T18:47:31Z,4005639453,233,1201,,,,,,,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501901301,32,1,1,1,57,4tic29sox7m39fy1ztgv0jsiq,0,26.1,39.2,2023-01-29T11:19:26.098Z,2023-01-31T19:10:35Z,4001667653,56,Back,4001667659,212,2.2,4001667661,213,2.2,4001667655,140,24.9,4005614003,389,,4001667657,141,41.8,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
