id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/18/value
2504409893,6,1,1,0,13,24fvcruwqrqvqa3aonf8c3zuy,0,97.1,5.6,2023-02-05T13:32:01.341Z,2023-02-07T09:23:50Z,4014814807,141,14.6,4018471739,178,,4014814805,140,95.6,4014814811,213,1.8,4014814809,212,6.3,4014814803,56,Right,,,,,,,c8j50o9oqu2okdpjsr3nvnhsl,A. El Ghazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504409919,5,49,1,0,16,20vymiy7bo8wkyxai3ew494fz,1,5.4,82.9,2023-02-05T13:32:03.561Z,2023-02-07T09:23:57Z,,,,,,,,,,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504409945,6,1,1,0,17,20vymiy7bo8wkyxai3ew494fz,0,9,87.1,2023-02-05T13:32:04.934Z,2023-02-07T09:24:03Z,4014815041,157,,4014815121,233,7,4018471967,178,,4014815053,1,,4014815119,236,,4014815047,141,87.1,4014815051,213,0,4014815045,140,10.1,672cwl9zj2d6lce6jda350vvu,M. Wieffer,4014815125,286,4014815049,212,1.2,4014815043,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504409947,7,74,1,0,17,24fvcruwqrqvqa3aonf8c3zuy,1,88.2,12,2023-02-05T13:32:05.008Z,2023-02-07T09:24:11Z,4014815061,285,,4014815059,56,Right,4018472133,178,,4014815157,233,6,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410093,7,5,1,0,18,20vymiy7bo8wkyxai3ew494fz,1,11.6,101.5,2023-02-05T13:32:06.394Z,2023-02-07T09:24:18Z,4014815807,56,Back,4014815809,347,,4014815819,233,8,,,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504409975,8,5,1,0,18,24fvcruwqrqvqa3aonf8c3zuy,0,88.4,-1.5,2023-02-05T13:32:06.394Z,2023-02-07T09:24:18Z,4014815195,56,Right,4014815845,233,7,4014815197,347,,,,,,,,,,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410107,8,1,1,0,28,20vymiy7bo8wkyxai3ew494fz,1,15.1,100,2023-02-05T13:32:15.745Z,2023-02-07T09:24:25Z,4014815885,141,98.3,4014815889,213,4.3,4014815883,140,14.2,4014815881,56,Back,4014815879,107,,4014815887,212,2.3,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410179,9,1,1,0,29,20vymiy7bo8wkyxai3ew494fz,1,14.2,98.3,2023-02-05T13:32:16.610Z,2023-02-07T09:24:32Z,4014816271,141,84.2,4018472457,178,,4014816267,56,Back,4014816277,1,,4014816273,212,29.5,4014816269,140,40.8,4014816275,213,6.0,4014816265,157,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410187,10,44,1,0,34,20vymiy7bo8wkyxai3ew494fz,1,40.3,82.2,2023-02-05T13:32:21.505Z,2023-02-07T15:11:11Z,4014816313,56,Back,4014816317,285,,4014816391,233,9,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410195,9,44,1,0,34,24fvcruwqrqvqa3aonf8c3zuy,0,59.7,17.8,2023-02-05T13:32:21.506Z,2023-02-07T09:24:50Z,4014816351,56,Right,4014816407,233,10,4014816353,286,,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410191,11,61,1,0,34,20vymiy7bo8wkyxai3ew494fz,1,40.8,84.2,2023-02-05T13:32:21.568Z,2023-02-07T15:11:11Z,4018472709,388,,4018472707,15,,4014816333,56,Back,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411469,16,61,1,0,34,24fvcruwqrqvqa3aonf8c3zuy,1,58.3,28.3,2023-02-05T13:32:21.618Z,2023-02-07T09:25:04Z,4014823421,56,Center,4018472973,15,,4018472975,388,,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504471349,377,49,1,0,35,24fvcruwqrqvqa3aonf8c3zuy,1,58.7,23.7,2023-02-05T13:32:23.051Z,2023-02-07T09:25:30Z,,,,,,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504471411,378,1,1,0,35,24fvcruwqrqvqa3aonf8c3zuy,0,57.7,22.3,2023-02-05T13:32:23.067Z,2023-02-07T09:25:33Z,4015127237,141,37.3,4015127231,157,,4015127243,1,,4015127233,56,Center,4015127241,213,0.6,4015127239,212,17.9,4018473413,178,,4015127235,140,71.7,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410251,12,1,1,0,37,20vymiy7bo8wkyxai3ew494fz,0,27.9,60.3,2023-02-05T13:32:25.285Z,2023-02-07T09:25:44Z,4014816635,140,46.0,4018473817,178,,4014816639,212,19.0,4014816633,56,Back,4014816641,213,6.3,4014816631,3,,4014816637,141,59.9,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410257,13,4,1,0,40,20vymiy7bo8wkyxai3ew494fz,1,46,59.4,2023-02-05T13:32:28.144Z,2023-02-07T09:26:15Z,4014841853,233,10,4014841821,294,,4014841825,286,,4014841823,152,,4014816665,56,Back,4014841819,13,,,,,,,,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410245,10,4,1,0,40,24fvcruwqrqvqa3aonf8c3zuy,0,54,40.6,2023-02-05T13:32:28.145Z,2023-02-07T09:26:15Z,4014841361,152,,4014816607,56,Center,4018474025,178,,4014841357,13,,4014841359,294,,4014841883,233,13,4014841363,285,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410265,11,43,1,0,40,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-02-05T13:32:28.422Z,2023-02-05T13:38:03Z,4014816717,213,0.1,4014816711,140,60.1,4014816709,56,Center,4014816715,212,6.4,4014842071,144,1,4014816707,3,0,4014816713,141,43.1,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410683,15,1,1,0,42,20vymiy7bo8wkyxai3ew494fz,1,44.8,56.6,2023-02-05T13:32:30.394Z,2023-02-07T09:26:20Z,4014842405,5,,4018474383,178,,4014842407,152,,4014818889,189,,4014818847,141,38.9,4014818851,213,3.8,4014818845,140,31.0,4014818849,212,18.8,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,4014818843,56,,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410659,14,43,1,1,12,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-02-05T13:32:59.514Z,2023-02-05T13:38:11Z,4014842735,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410705,16,1,1,1,12,20vymiy7bo8wkyxai3ew494fz,1,41.3,37.7,2023-02-05T13:32:59.686Z,2023-02-07T09:26:30Z,4014818971,56,Back,4014818977,212,19.6,4014818979,213,1.7,4018474721,178,,4014818973,140,38.5,4014818975,141,66.2,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410663,12,43,1,1,12,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2023-02-05T13:32:59.753Z,2023-02-05T13:38:09Z,4014842491,144,68,4014818985,189,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410735,17,1,1,1,15,20vymiy7bo8wkyxai3ew494fz,1,42.6,71.1,2023-02-05T13:33:03.385Z,2023-02-07T09:26:35Z,4014819127,140,47.0,4014819131,212,16.6,4018474745,178,,4014819133,213,1.3,4014819125,56,Back,4014819129,141,94.6,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410765,18,1,1,1,18,20vymiy7bo8wkyxai3ew494fz,1,47.2,93.9,2023-02-05T13:33:05.969Z,2023-02-07T09:26:40Z,4014819237,140,36.8,4014819243,213,3.9,4014819241,212,14.9,4014819239,141,79.0,4014819235,56,Back,4018474849,178,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410861,19,1,1,1,20,20vymiy7bo8wkyxai3ew494fz,1,35.3,73.6,2023-02-05T13:33:08.047Z,2023-02-07T09:26:46Z,4014819665,212,20.1,4014819659,56,Back,4014819663,141,44.3,4014819667,213,4.6,4014819661,140,32.6,4018474903,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410905,20,1,1,1,26,20vymiy7bo8wkyxai3ew494fz,1,39.6,32.2,2023-02-05T13:33:13.664Z,2023-02-07T09:26:50Z,4014819913,213,4.1,4014819907,141,17.7,4014819899,56,Back,4014819903,140,33.6,4018475005,178,,4014819911,212,11.7,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410947,21,1,1,1,28,20vymiy7bo8wkyxai3ew494fz,1,30,22.7,2023-02-05T13:33:16.193Z,2023-02-07T09:26:54Z,4014820117,56,Back,4018475059,178,,4014820121,141,54.3,4014820125,213,1.7,4014820123,212,21.6,4014820119,140,28.1,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504410979,22,1,1,1,32,20vymiy7bo8wkyxai3ew494fz,1,28,57,2023-02-05T13:33:20.280Z,2023-02-07T09:26:59Z,4014820319,213,3.7,4014820313,140,15.5,4014820315,141,44.6,4018475187,178,,4014820311,56,Back,4014820317,212,15.6,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411011,23,1,1,1,36,20vymiy7bo8wkyxai3ew494fz,1,15.8,42.2,2023-02-05T13:33:23.817Z,2023-02-07T09:27:04Z,4014820451,140,29.8,4014820457,213,5.2,4014820455,212,30.3,4018475249,178,,4014820449,56,Back,4014820445,155,,4014820453,141,3.2,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411029,24,1,1,1,41,20vymiy7bo8wkyxai3ew494fz,1,28.1,4.4,2023-02-05T13:33:28.466Z,2023-02-07T09:27:09Z,4014820551,212,7.8,4018475347,178,,4014820547,140,22.6,4014820549,141,12.2,4014820545,56,Back,4014820553,213,2.4,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411049,25,1,1,1,42,20vymiy7bo8wkyxai3ew494fz,1,22.6,12.2,2023-02-05T13:33:29.613Z,2023-02-07T09:27:14Z,4014820705,212,6.5,4014820695,56,Back,4014820699,140,24.2,4014820703,141,2.9,4018475447,178,,4014820707,213,5.0,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411073,26,1,1,1,44,20vymiy7bo8wkyxai3ew494fz,0,23.9,1.7,2023-02-05T13:33:31.755Z,2023-02-07T09:27:19Z,4014820863,141,11.9,4014820859,56,Back,4014820865,212,18.5,4014820857,155,,4014820867,213,0.4,4014820861,140,40.2,4018475559,178,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411089,13,1,1,1,46,24fvcruwqrqvqa3aonf8c3zuy,0,57.4,88.3,2023-02-05T13:33:34.153Z,2023-02-07T09:27:25Z,4014820933,3,,4014820941,212,12.8,4014820939,141,70.9,4014820935,56,Center,4014820937,140,62.0,4018475747,388,,4014820943,213,5.1,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411209,27,1,1,1,49,20vymiy7bo8wkyxai3ew494fz,1,40.8,37.7,2023-02-05T13:33:37.016Z,2023-02-07T09:27:32Z,4014821597,56,Left,4014821601,141,94.7,4018475907,178,,4014821607,1,,4014821603,212,42.5,4014821605,213,1.1,4014821599,140,57.5,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411221,28,1,1,1,55,20vymiy7bo8wkyxai3ew494fz,1,62.4,73.2,2023-02-05T13:33:42.718Z,2023-02-07T09:27:40Z,4014821641,56,Center,4014821647,212,2.6,4018476107,178,,4014821645,141,69.4,4014821649,213,4.7,4014821643,140,62.4,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411271,29,1,1,1,55,20vymiy7bo8wkyxai3ew494fz,1,62.4,69.4,2023-02-05T13:33:43.250Z,2023-02-07T09:27:51Z,4014821863,213,6.3,4014821855,56,Center,4014821859,141,69.1,4014821857,140,69.6,4018476309,178,,4014821861,212,7.6,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411303,30,1,1,1,57,20vymiy7bo8wkyxai3ew494fz,1,75.1,49.9,2023-02-05T13:33:45.367Z,2023-02-07T09:27:56Z,4014821999,56,Center,4014822001,140,81.8,4014822007,213,5.2,4014822005,212,15.8,4018476417,178,,4014822003,141,29.1,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411329,31,1,1,2,0,20vymiy7bo8wkyxai3ew494fz,1,84.7,28.9,2023-02-05T13:33:47.590Z,2023-02-07T15:11:12Z,4014822141,212,19.6,4014822133,155,,4018476527,178,,4014822139,141,56.3,4014823051,154,,4014822135,56,Center,4014822137,140,90.4,4014823049,210,13,e0cy0gwf04lohf0xjef0af8fe,Igor Paixão,4014822143,213,,,,,,,1.3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411357,33,44,1,2,1,20vymiy7bo8wkyxai3ew494fz,1,91,53.2,2023-02-05T13:33:48.642Z,2023-02-07T15:11:12Z,4014822281,286,,4014822279,56,Center,4014823411,233,14,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411327,14,44,1,2,1,24fvcruwqrqvqa3aonf8c3zuy,0,9,46.8,2023-02-05T13:33:48.643Z,2023-02-07T09:28:08Z,4014822131,285,,4014822129,56,Back,4014823437,233,33,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411333,32,13,1,2,1,20vymiy7bo8wkyxai3ew494fz,1,92.3,53.6,2023-02-05T13:33:48.705Z,2023-02-07T15:11:12Z,4014823083,154,,4014823087,55,31,4014823091,102,72.1,4014823077,29,,4014823093,103,8.3,4014822167,56,Center,4014822787,328,,4014823095,230,98.4,aboxil79ulfa73pckzsdnwp62,S. Giménez,4018476809,388,4014822783,15,,4014822165,17,,,,4014823073,73,4014823097,231,51.4,4014822163,22,,,,,,,,,,,,,,,,,,,,,,,
2504411351,15,5,1,2,4,24fvcruwqrqvqa3aonf8c3zuy,1,-1,32.6,2023-02-05T13:33:51.895Z,2023-02-07T09:28:17Z,4014822251,56,Back,4014822687,233,34,4014822253,346,,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411417,34,5,1,2,4,20vymiy7bo8wkyxai3ew494fz,0,101,67.4,2023-02-05T13:33:51.895Z,2023-02-07T09:28:17Z,4014822579,346,,4014822577,56,Center,4014822709,233,15,,,,,,,,,,,,,,,,aboxil79ulfa73pckzsdnwp62,S. Giménez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504411749,17,1,1,2,29,24fvcruwqrqvqa3aonf8c3zuy,1,4.6,48.2,2023-02-05T13:34:16.853Z,2023-02-07T09:28:22Z,4014824113,1,,4014824101,124,,4014824107,141,48.2,4014824109,212,51.6,4014824103,56,Center,4014824105,140,53.7,4014824117,74,,4014824111,213,0,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
