id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/15/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2458245459,429,1,1,0,20,3t0vjqtxc8wpjzv82i3oi2ova,1,29.2,34.2,2022-09-10T19:00:28.990Z,2022-09-12T09:01:54Z,3770913121,140,24.9,3775920803,178,,3770913125,212,10.4,3770913119,56,Back,3770913123,141,20.4,3770913127,213,4.3,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458245607,430,1,1,0,22,3t0vjqtxc8wpjzv82i3oi2ova,1,23.3,21.8,2022-09-10T19:00:31.219Z,2022-09-12T09:01:56Z,3775920909,178,,3770913841,56,Back,3770913845,141,34.8,3770913849,213,2.7,3770913843,140,6.3,3770913847,212,19.9,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458245623,431,1,1,0,26,3t0vjqtxc8wpjzv82i3oi2ova,0,6,32.2,2022-09-10T19:00:35.081Z,2022-09-12T09:02:00Z,3770913919,212,70.0,3770913911,155,,3770913921,213,6.3,3770913915,140,72.7,3770913923,1,,3770913913,56,Center,3770913917,141,30.4,3775921041,178,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458254971,381,59,1,0,31,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2022-09-10T19:00:40.299Z,2022-09-12T09:02:14Z,3770962119,56,Back,,,,,,,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458254983,382,1,1,0,31,dqk062lu0vm8epvytbm6r4mmf,0,21.4,76.3,2022-09-10T19:00:40.337Z,2022-09-12T09:02:11Z,3770962211,140,47.1,3775921353,178,,3770962215,212,27.0,3770962219,1,,3770962209,56,Back,3770962213,141,75.6,3770962207,157,,3770962217,213,6.3,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199205,942,67,1,0,33,3t0vjqtxc8wpjzv82i3oi2ova,1,53.6,24.5,2022-09-10T19:00:42.715Z,2022-09-12T09:57:16Z,3775960983,233,887,,,,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199203,887,67,1,0,33,dqk062lu0vm8epvytbm6r4mmf,0,46.4,75.5,2022-09-10T19:00:42.716Z,2022-09-12T09:25:56Z,3775960997,233,942,,,,,,,,,,,,,,,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458450043,918,8,1,0,33,3t0vjqtxc8wpjzv82i3oi2ova,1,57.6,34.3,2022-09-10T19:00:42.722Z,2022-09-12T09:57:17Z,3775921645,178,,3772058565,56,Center,3772058595,385,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458290745,856,5,1,0,36,dqk062lu0vm8epvytbm6r4mmf,1,39.8,101.4,2022-09-10T19:00:45.608Z,2022-09-12T09:02:20Z,3771170357,56,Back,3771181471,233,915,3771170359,347,,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458292257,915,5,1,0,36,3t0vjqtxc8wpjzv82i3oi2ova,0,60.2,-1.4,2022-09-10T19:00:45.608Z,2022-09-12T09:02:19Z,3771183227,347,,3771180239,56,Right,3771183341,233,856,,,,,,,,,,,,,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458290831,857,1,1,0,49,dqk062lu0vm8epvytbm6r4mmf,1,42.4,100,2022-09-10T19:00:58.366Z,2022-09-12T09:02:22Z,3771171739,1,,3771171727,107,,3771171731,140,62.7,3771171735,212,22.7,3771171729,56,Left,3771171733,141,89.8,3771171737,213,5.9,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458254369,379,44,1,0,51,dqk062lu0vm8epvytbm6r4mmf,1,66.4,73.5,2022-09-10T19:01:00.169Z,2022-09-12T09:57:17Z,3770959031,233,432,3770959019,56,Center,3770959021,286,,,,,,,,,,,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458246031,432,44,1,0,51,3t0vjqtxc8wpjzv82i3oi2ova,0,33.6,26.5,2022-09-10T19:01:00.170Z,2022-09-12T09:02:25Z,3770915999,285,,3770915995,56,Back,3770959041,233,379,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458254387,380,1,1,0,51,dqk062lu0vm8epvytbm6r4mmf,0,66,71.7,2022-09-10T19:01:00.229Z,2022-09-12T09:57:18Z,3770959129,140,72.7,3775921879,388,,3770959121,168,,3770959125,56,Center,3770959139,213,5.9,3770959135,212,7.5,3770959117,3,,3770959131,141,67.9,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458246225,433,1,1,0,52,3t0vjqtxc8wpjzv82i3oi2ova,1,25.2,29.2,2022-09-10T19:01:01.208Z,2022-09-12T09:02:34Z,3770917037,56,Back,3770917043,212,24.7,3770917047,1,,3770917035,157,,3770917041,141,44.8,3770917039,140,46.4,3770917045,213,0.4,3775922023,178,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458246235,434,1,1,0,54,3t0vjqtxc8wpjzv82i3oi2ova,0,47.2,43.7,2022-09-10T19:01:03.937Z,2022-09-12T09:02:37Z,3775922055,388,,3770917089,56,Center,3770917087,168,,3770917093,141,37.7,3770917091,140,61.1,3770917085,3,,3770917095,212,15.2,3770917097,213,6.0,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458290997,858,1,1,0,56,dqk062lu0vm8epvytbm6r4mmf,1,38.9,59.4,2022-09-10T19:01:05.248Z,2022-09-12T09:02:40Z,3771172599,141,71.7,3771172611,1,,3771172591,157,,3771172597,140,66.4,3771172603,212,30.1,3775922135,178,,3771172607,213,0.3,3771172593,56,Center,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291099,859,1,1,0,58,dqk062lu0vm8epvytbm6r4mmf,0,65.2,71.2,2022-09-10T19:01:07.329Z,2022-09-12T09:02:49Z,3771173079,213,3.6,3771173071,56,Center,3771173075,141,67.0,3771173069,3,,3771173073,140,59.5,3775922405,388,,3771173077,212,6.6,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291153,860,1,1,0,59,dqk062lu0vm8epvytbm6r4mmf,1,61.9,66.9,2022-09-10T19:01:08.195Z,2022-09-12T09:02:54Z,3771173519,212,5.8,3771173521,213,5.3,3771173511,3,,3771173515,140,64.9,3775922565,178,,3771173513,56,Center,3771173517,141,59.7,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291183,861,1,1,1,0,dqk062lu0vm8epvytbm6r4mmf,1,65.1,62,2022-09-10T19:01:09.342Z,2022-09-12T09:02:59Z,3771174007,140,67.5,3771174013,213,1.4,3771174009,141,79.3,3775922765,178,,3771174011,212,12.0,3771174005,56,Left,,,,,,,7y0acvcg9km8dz51t5ndy23md,M. van Duinen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291291,862,1,1,1,5,dqk062lu0vm8epvytbm6r4mmf,1,59.3,72.9,2022-09-10T19:01:14.650Z,2022-09-12T09:03:03Z,3771174413,140,45.1,3771174417,212,15.4,3771174411,56,Back,3775922971,178,,3771174415,141,67.0,3771174419,213,3.4,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291349,863,1,1,1,9,dqk062lu0vm8epvytbm6r4mmf,1,54.6,84.4,2022-09-10T19:01:18.891Z,2022-09-12T09:03:06Z,3771174721,212,11.6,3771174715,56,Left,3771174719,141,98.0,3775923039,178,,3771174723,213,0.9,3771174717,140,61.2,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291403,864,1,1,1,10,dqk062lu0vm8epvytbm6r4mmf,0,64,95,2022-09-10T19:01:19.797Z,2022-09-12T09:03:09Z,3771175363,1,,3771175359,212,35.8,3771175355,140,94.0,3771175361,213,5.8,3771175357,141,69.9,3771175353,56,Center,3775923129,178,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458206929,3,49,1,1,15,3t0vjqtxc8wpjzv82i3oi2ova,1,8.6,34.2,2022-09-10T19:01:24.088Z,2022-09-12T09:03:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458206997,4,1,1,1,17,3t0vjqtxc8wpjzv82i3oi2ova,1,8.6,34.2,2022-09-10T19:01:26.103Z,2022-09-12T09:03:15Z,3770703793,213,5.7,3770703787,140,14.9,3772063569,240,,3775923291,178,,3770703789,141,27.7,3770703785,56,Back,3770703791,212,8.0,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458207011,5,1,1,1,20,3t0vjqtxc8wpjzv82i3oi2ova,1,14.8,25.9,2022-09-10T19:01:29.063Z,2022-09-12T09:03:17Z,3770703883,141,7.3,3770703887,213,5.1,3770703879,56,Back,3770703881,140,19.2,3770703885,212,13.5,3775923359,178,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458207037,6,1,1,1,22,3t0vjqtxc8wpjzv82i3oi2ova,1,19.5,8.2,2022-09-10T19:01:31.043Z,2022-09-12T09:03:20Z,3770704017,56,Back,3770704023,212,16.0,3770704019,140,8.8,3770704025,213,2.3,3775923407,178,,3770704021,141,25.0,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458207071,7,1,1,1,24,3t0vjqtxc8wpjzv82i3oi2ova,1,7.7,19.4,2022-09-10T19:01:33.685Z,2022-09-12T09:03:24Z,3770704173,213,6.2,3770704165,56,Back,3770704169,141,14.7,3770704171,212,25.0,3775923485,178,,3770704163,155,,3770704167,140,31.3,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458207075,8,1,1,1,26,3t0vjqtxc8wpjzv82i3oi2ova,0,31.3,14.7,2022-09-10T19:01:35.700Z,2022-09-12T09:03:29Z,3770704189,213,3.1,3770704185,141,14.7,3770704181,56,Back,3775923639,388,,3770704187,212,3.5,3770704183,140,28.0,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458291601,865,1,1,1,27,dqk062lu0vm8epvytbm6r4mmf,0,67.4,81.8,2022-09-10T19:01:36.382Z,2022-09-12T09:03:34Z,3775923809,388,,3771177145,213,3.3,3771177139,212,3.9,3771177135,141,81.0,3771177127,56,Left,3771177131,140,63.7,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199741,897,83,1,1,28,dqk062lu0vm8epvytbm6r4mmf,1,69.6,84.3,2022-09-10T19:01:37.039Z,2022-09-12T09:27:34Z,3775963503,399,546398,,,,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458207093,9,61,1,1,28,3t0vjqtxc8wpjzv82i3oi2ova,0,27.9,15,2022-09-10T19:01:37.041Z,2022-09-12T09:03:48Z,3770704255,56,Back,3775923953,178,,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458292015,866,49,1,1,28,dqk062lu0vm8epvytbm6r4mmf,1,71.9,80.4,2022-09-10T19:01:37.658Z,2022-09-12T09:03:56Z,,,,,,,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458292199,867,1,1,1,30,dqk062lu0vm8epvytbm6r4mmf,0,64.2,81,2022-09-10T19:01:39.328Z,2022-09-12T09:04:00Z,3771180283,213,6.0,3771180277,140,67.0,3772066267,286,,3772134297,233,919,3775924511,178,,3771180281,212,3.1,3771180279,141,79.8,3771180275,56,Left,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,3772066265,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458451279,919,74,1,1,30,3t0vjqtxc8wpjzv82i3oi2ova,1,33.7,21.9,2022-09-10T19:01:39.437Z,2022-09-12T09:04:04Z,3772065641,285,,3772065639,56,Back,3772134305,233,867,3775924601,178,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199853,948,67,1,1,31,3t0vjqtxc8wpjzv82i3oi2ova,1,33.6,18.5,2022-09-10T19:01:40.329Z,2022-09-12T09:57:18Z,3775964113,233,900,,,,,,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2459199851,900,67,1,1,31,dqk062lu0vm8epvytbm6r4mmf,0,66.4,81.5,2022-09-10T19:01:40.330Z,2022-09-12T09:27:53Z,3775964121,233,948,,,,,,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458207175,10,61,1,1,31,3t0vjqtxc8wpjzv82i3oi2ova,0,27.2,15.8,2022-09-10T19:01:40.369Z,2022-09-12T09:57:18Z,3770704665,56,Back,3775924969,178,,,,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458292707,868,1,1,1,32,dqk062lu0vm8epvytbm6r4mmf,1,75.4,86.8,2022-09-10T19:01:41.421Z,2022-09-12T09:04:18Z,3771183261,140,66.0,3771183265,212,10.4,3771183263,141,91.5,3771183267,213,2.8,3771183259,56,Left,3775925071,178,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458292849,869,1,1,1,33,dqk062lu0vm8epvytbm6r4mmf,1,61.5,93.1,2022-09-10T19:01:42.368Z,2022-09-12T09:04:22Z,3771183841,140,71.5,3771183845,212,10.7,3771183839,56,Left,3775925179,178,,3771183843,141,95.8,3771183847,213,0.2,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458293023,870,1,1,1,34,dqk062lu0vm8epvytbm6r4mmf,1,67.7,95,2022-09-10T19:01:43.211Z,2022-09-12T09:04:24Z,3771184847,156,,3771184593,56,Back,3771184597,140,32.1,3771184603,212,37.8,3771184609,1,,3775925241,178,,3771184605,213,3.3,3771184601,141,86.8,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458293181,871,1,1,1,38,dqk062lu0vm8epvytbm6r4mmf,1,27.8,82.7,2022-09-10T19:01:47.226Z,2022-09-12T09:04:27Z,3771185445,213,3.8,3771185439,140,10.1,3771185443,212,24.1,3771185441,141,60.2,3775925313,178,,3771185437,56,Back,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458293245,872,1,1,1,41,dqk062lu0vm8epvytbm6r4mmf,1,8.7,57.9,2022-09-10T19:01:50.810Z,2022-09-12T09:04:30Z,3771185863,141,9.7,3771185859,56,Back,3771185867,213,5.1,3771185861,140,23.2,3771185865,212,36.1,3771185869,1,,3775925395,178,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458293347,873,1,1,1,45,dqk062lu0vm8epvytbm6r4mmf,1,24.6,9.5,2022-09-10T19:01:54.004Z,2022-09-12T09:04:33Z,3775925479,178,,3771186493,1,,3771186487,141,27.1,3771186483,56,Center,3771186489,212,35.9,3771186491,213,0.3,3771186485,140,56.8,3771186481,155,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
