id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,assist,qualifier/12/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/9/value,qualifier/17/value,qualifier/19/value
2485214235,1,34,16,0,0,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-11-13T12:25:54.142Z,2022-11-13T13:33:30Z,3913692177,59,"1, 24, 16, 4, 15, 3, 8, 6, 11, 9, 10, 7, 12, 14, 18, 21, 22, 27, 28, 30, 31, 33",3913935737,197,12539,3913692181,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3913692173,30,"7rvlba00jv66w7wtdmk178a95, ca5n8516u8m6c41u61bbjjbop, 3u2783a9ukglf8yg3dere8wve, 7r2ifipuieqiar5n00o2j5uj9, 8ylvnl689iweg2r9d0ioj771m, 4736oz9r0evpmkd3qumivl239, 9wgpudcet9m8doz9ezbjxzkrt, 8o13oyr0lqkr5sw7j9ekdan6x, 4utb2o5c0e57kf0iwdavpzg15, cgsirikez39wlx8lhu1uo00yd, 426st78oi43eortpbfkuxw72t, 8jbjkt4wc1dmqaoxn76mct84q, ail0unvzd0b9ur7j0l8hk0y51, ae7ij4u0xy9iru6qvdw2i9fu2, dzs8vty5afl2y7ddjh3ausclx, 7pz3qz589b7v3pkb9h0hv73l5, 5yi3d29esiydx9zsuhap1wnx0, eyx1wga1fue6lb5a0ak5f32i2, afsin57n25r53ifmqyfmbzqol, e1wk520xrgbtriixo4kj3pnje, 4j7f43re79hlmomwga3isqbu2, blzp9qbpturqntnisbkg0ddlg",3913692185,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3913692183,194,7r2ifipuieqiar5n00o2j5uj9,3913692175,44,"1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",3913692179,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485216683,1,34,16,0,0,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-13T12:30:17.628Z,2022-11-13T13:50:50Z,3913703903,30,"awih1xkabe5o6afn6d85ilxw5, etzj9ltadjsvkmahib7hor90q, 8wb6zb0imo0295asm428cur55, 7m3uhmmzizwmpk64dw750pn11, 9hvw1v4douz0kst032a9l853p, 1tj9gmnm02s8f12zwzvuwnoph, 7jtag81mvpom3bfgezx8txbdh, ejv587h08dn1hgxhfgib3reqy, dc4n5ylytswddlvd82snkb90q, 60fbyywnjiz6l8n7gmi2mjld5, amvonu36at4dg7ksi1ioczi3u, bpvq84v7wwz759mgykvsy3pat, axgbibg0wdlir6tsrru6rpwph, 34258m1cvslz8r6d17nv4b90q, aqjwz3wm0it916o2vb5tz9vxl, aie09n600h7ozeg6zl6anithx, 9hybzhhut4ac2xinqk7kzzpwp, 4swz47sf9k2qu5v001pnjz816, 73k8ok0kpb9xb6yhpmfhzir55, 3hpv677ua2y88yx55iujzqpgq, 3o6woe2uh6754hw803v86l1t6",3913703915,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3913703911,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",3913703907,59,"44, 27, 7, 26, 4, 5, 33, 22, 17, 19, 9, 1, 3, 6, 8, 10, 13, 15, 23, 29, 34",3913703913,194,9hvw1v4douz0kst032a9l853p,3913931179,197,482,3913703909,130,4,3913703905,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265217,2,32,1,0,0,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-11-13T13:33:09.640Z,2022-11-16T02:44:45Z,3913939337,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265211,2,32,1,0,0,ears40cp6opsgvhsy0dgyszpd,1,0,0,2022-11-13T13:33:09.640Z,2022-11-13T13:33:09Z,3913939307,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265259,3,1,1,0,0,ears40cp6opsgvhsy0dgyszpd,1,50,50,2022-11-13T13:33:09.660Z,2022-11-16T05:12:19Z,3913939623,213,3.8,3913939619,141,28.8,3913939613,140,30.4,3913939609,56,Back,3913939625,279,S,3917976805,178,,3913939621,212,25.1,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265297,4,1,1,0,4,ears40cp6opsgvhsy0dgyszpd,0,32.3,31.8,2022-11-13T13:33:14.374Z,2022-11-16T05:12:22Z,3913939893,1,,3913939885,140,69.2,3913939889,212,48.8,3913939881,155,,3917976839,178,,3913939883,56,Center,3913939887,141,75.4,3913939891,213,0.7,4736oz9r0evpmkd3qumivl239,C. Mac-Intosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265311,3,44,1,0,7,4vd2t5schmvvufrfib7f2vjdf,1,31.3,27.8,2022-11-13T13:33:17.261Z,2022-11-16T06:53:25Z,3913939961,56,Back,3913939963,285,,3913939981,233,5,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265303,5,44,1,0,7,ears40cp6opsgvhsy0dgyszpd,0,68.7,72.2,2022-11-13T13:33:17.262Z,2022-11-16T05:12:28Z,3913939985,233,3,3913939915,56,Center,3913939917,286,,,,,,,,,,,,,,,,,cgsirikez39wlx8lhu1uo00yd,T. Boere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265313,4,1,1,0,7,4vd2t5schmvvufrfib7f2vjdf,1,35.8,24.4,2022-11-13T13:33:17.329Z,2022-11-16T06:53:26Z,3914190763,140,24.8,3914190765,141,16.7,3914190769,213,3.6,3914190767,212,12.7,3917976931,388,,3913939975,56,Back,3914190761,3,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265317,5,49,1,0,9,4vd2t5schmvvufrfib7f2vjdf,1,23,17.3,2022-11-13T13:33:19.518Z,2022-11-16T05:12:35Z,,,,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265373,6,1,1,0,9,4vd2t5schmvvufrfib7f2vjdf,0,23,17.3,2022-11-13T13:33:19.526Z,2022-11-16T05:12:38Z,3913940447,1,,3913940437,56,Left,3917977007,178,,3913940443,212,71.5,3913940445,213,0.9,3913940435,157,,3913940439,140,63.8,3913940441,141,100.0,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265401,6,5,1,0,15,ears40cp6opsgvhsy0dgyszpd,1,35.5,-1.5,2022-11-13T13:33:25.582Z,2022-11-16T05:12:42Z,3913940647,347,,3913940645,56,Back,3913940695,233,7,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265377,7,5,1,0,15,4vd2t5schmvvufrfib7f2vjdf,0,64.5,101.5,2022-11-13T13:33:25.582Z,2022-11-16T05:12:42Z,3913940727,233,6,3913940459,56,Left,3913940461,347,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265523,7,1,1,0,26,ears40cp6opsgvhsy0dgyszpd,1,38.2,0,2022-11-13T13:33:35.743Z,2022-11-16T05:12:47Z,3913941453,212,16.9,3913941447,56,Back,3913941451,141,8.6,3913941455,213,2.7,3913941449,140,23.5,3913941445,107,,,,,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265537,8,1,1,0,29,ears40cp6opsgvhsy0dgyszpd,1,22.4,15.9,2022-11-13T13:33:38.754Z,2022-11-16T05:12:51Z,3913941575,141,72.4,3913941579,213,1.6,3913941571,56,Back,3917977107,178,,3913941577,212,38.5,3913941573,140,20.6,3913941581,1,,,,,4736oz9r0evpmkd3qumivl239,C. Mac-Intosch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265575,9,1,1,0,32,ears40cp6opsgvhsy0dgyszpd,1,20.6,72.4,2022-11-13T13:33:42.579Z,2022-11-16T05:12:56Z,3913941815,141,95.9,3913941819,213,1.1,3913941811,56,Back,3913941817,212,17.6,3913941813,140,27.7,3917977159,178,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265619,10,1,1,0,35,ears40cp6opsgvhsy0dgyszpd,1,27.9,95.6,2022-11-13T13:33:45.100Z,2022-11-16T05:13:03Z,3913942099,213,6.2,3913942087,56,Left,3917977241,178,,3913942101,1,,3913942089,140,58.5,3913942085,155,,3913942097,212,32.2,3913942093,141,93.8,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265621,11,61,1,0,37,ears40cp6opsgvhsy0dgyszpd,0,58.6,93.9,2022-11-13T13:33:47.212Z,2022-11-16T05:13:14Z,3913942107,56,Left,3917977333,178,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265615,8,49,1,0,38,4vd2t5schmvvufrfib7f2vjdf,1,25.3,10.3,2022-11-13T13:33:48.491Z,2022-11-16T05:13:29Z,,,,,,,,,,,,,,,,,,,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265659,9,1,1,0,39,4vd2t5schmvvufrfib7f2vjdf,1,25.3,10.3,2022-11-13T13:33:49.216Z,2022-11-16T05:13:32Z,3913942365,1,,3913942355,56,Back,3913942359,141,48.1,3913942361,212,32.7,3913942357,140,6.0,3917977457,178,,3913942363,213,2.2,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265677,10,1,1,0,43,4vd2t5schmvvufrfib7f2vjdf,1,6,49.1,2022-11-13T13:33:53.144Z,2022-11-16T05:13:45Z,3913942457,141,50.7,3917977553,178,,3913942453,56,Back,3913942455,140,18.5,3913942459,212,13.2,3913942461,213,0.1,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265693,11,1,1,0,44,4vd2t5schmvvufrfib7f2vjdf,1,18.5,50.7,2022-11-13T13:33:54.297Z,2022-11-16T05:13:49Z,3913942531,140,7.0,3913942535,212,26.4,3917977583,178,,3913942533,141,16.2,3913942529,56,Back,3913942537,213,4.2,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265775,12,1,1,0,49,4vd2t5schmvvufrfib7f2vjdf,1,19.6,10.4,2022-11-13T13:33:58.765Z,2022-11-16T05:13:51Z,3913943041,140,60.3,3913943045,212,45.1,3913943049,1,,3913943039,56,Center,3917977601,178,,3913943047,213,0.3,3913943037,155,,3913943043,141,31.8,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265779,13,44,1,0,51,4vd2t5schmvvufrfib7f2vjdf,1,60.5,31.2,2022-11-13T13:34:01.398Z,2022-11-16T06:53:26Z,3913943085,56,Center,3913943089,286,,3913943101,233,12,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265765,12,44,1,0,51,ears40cp6opsgvhsy0dgyszpd,0,39.5,68.8,2022-11-13T13:34:01.399Z,2022-11-16T05:14:27Z,3913943123,233,13,3913942993,56,Back,3913942995,285,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265793,14,1,1,0,51,4vd2t5schmvvufrfib7f2vjdf,1,60.2,31.8,2022-11-13T13:34:01.539Z,2022-11-16T06:53:27Z,3913943193,140,59.8,3917977903,388,,3913943197,212,19.8,3913943189,3,,3913943191,56,Center,3913943195,141,60.9,3913943199,213,1.6,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265795,15,3,1,0,54,4vd2t5schmvvufrfib7f2vjdf,0,62.2,58,2022-11-13T13:34:04.190Z,2022-11-16T05:14:35Z,3917977965,178,,3913943291,233,13,3913943213,56,Center,3913943215,286,,3915969515,465,,,,,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265805,13,7,1,0,54,ears40cp6opsgvhsy0dgyszpd,1,37.8,42,2022-11-13T13:34:04.335Z,2022-11-16T05:14:38Z,3915969539,384,,3917978001,178,,3913943275,285,,3917978003,21,,3913943273,56,Back,3913943281,233,15,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265837,14,1,1,0,56,ears40cp6opsgvhsy0dgyszpd,1,35.3,36.1,2022-11-13T13:34:05.952Z,2022-11-16T05:14:43Z,3917978051,178,,3913943505,140,45.9,3913943509,212,11.5,3913943507,141,31.6,3915969651,155,,3913943511,213,6.0,3913943503,56,Back,,,,ca5n8516u8m6c41u61bbjjbop,S. van Wermeskerken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265843,15,1,1,0,57,ears40cp6opsgvhsy0dgyszpd,0,46,31.2,2022-11-13T13:34:07.590Z,2022-11-16T05:14:53Z,3913943531,141,5.0,3917978163,388,,3913943535,213,5.3,3913943527,56,Right,3913943533,212,21.5,3913943529,140,57.4,3913943525,3,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265909,16,1,1,1,1,4vd2t5schmvvufrfib7f2vjdf,1,36.4,96.5,2022-11-13T13:34:11.181Z,2022-11-16T05:14:57Z,3913943897,1,,3913943885,157,,3913943889,140,70.2,3917978195,178,,3913943893,212,36.1,3913943891,141,86.6,3913943887,56,Left,3913943895,213,6.1,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2485265973,17,1,1,1,7,4vd2t5schmvvufrfib7f2vjdf,1,72.7,81.1,2022-11-13T13:34:17.379Z,2022-11-16T05:15:21Z,3913944179,56,Center,3917978347,178,,3913944183,141,77.2,3913944187,213,3.5,3913944185,212,8.7,3913944181,140,64.8,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
