id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,keyPass,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist
2461879427,6,5,1,0,7,4tic29sox7m39fy1ztgv0jsiq,0,72,101.6,2022-09-18T12:32:56.098Z,2022-09-21T05:11:25Z,3790204427,233,5,3790203799,56,Left,3790203801,347,,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879453,4,43,1,0,11,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-09-18T12:32:59.920Z,2022-09-18T12:33:09Z,3790203923,56,Back,3790204567,144,61,,,,,,,,,,,,,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879683,6,1,1,0,19,4vd2t5schmvvufrfib7f2vjdf,1,30.9,0,2022-09-18T12:33:08.168Z,2022-09-21T05:11:28Z,3790205107,212,16.8,3790205099,107,,3790205103,140,45.2,3790205109,213,0.5,3790205101,56,Back,3790205105,141,9.4,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879689,7,61,1,0,21,4vd2t5schmvvufrfib7f2vjdf,1,45.2,9.4,2022-09-18T12:33:10.481Z,2022-09-21T05:11:42Z,3795881613,178,,3795881611,21,,3790205129,56,Back,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462938909,960,67,1,0,23,4tic29sox7m39fy1ztgv0jsiq,1,34.3,95,2022-09-18T12:33:12.489Z,2022-09-21T09:57:44Z,3795908585,233,790,,,,,,,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462938907,790,67,1,0,23,4vd2t5schmvvufrfib7f2vjdf,0,65.7,5,2022-09-18T12:33:12.490Z,2022-09-21T05:45:01Z,3795908595,233,960,,,,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879679,8,8,1,0,23,4tic29sox7m39fy1ztgv0jsiq,1,34.3,95.3,2022-09-18T12:33:12.492Z,2022-09-21T09:57:45Z,3795881719,178,,3793604509,385,,3790205081,56,Back,,,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879903,8,5,1,0,25,4vd2t5schmvvufrfib7f2vjdf,1,61.5,-1.7,2022-09-18T12:33:14.057Z,2022-09-21T05:11:53Z,3790206197,347,,3790206215,233,9,3790206195,56,Right,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879723,9,5,1,0,25,4tic29sox7m39fy1ztgv0jsiq,0,38.5,101.7,2022-09-18T12:33:14.057Z,2022-09-21T05:11:53Z,3790205303,56,Back,3790206241,233,8,3790205307,347,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879919,9,1,1,0,34,4vd2t5schmvvufrfib7f2vjdf,1,59.5,0,2022-09-18T12:33:23.682Z,2022-09-21T05:12:02Z,3790206277,56,Back,3790206285,213,2.9,3790206281,141,11.0,3790206283,212,34.2,3790206287,1,,3790206279,140,27.9,3790206275,107,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461879973,10,1,1,0,38,4vd2t5schmvvufrfib7f2vjdf,1,27.9,11,2022-09-18T12:33:27.247Z,2022-09-21T05:12:07Z,3790206533,212,32.7,3790206527,140,11.8,3790206537,1,,3790206523,56,Back,3795881987,178,,3790206535,213,2.1,3790206531,141,52.2,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880025,11,1,1,0,42,4vd2t5schmvvufrfib7f2vjdf,1,11.8,52.2,2022-09-18T12:33:31.147Z,2022-09-21T05:12:12Z,3790206803,56,Back,3790206811,213,4.9,3790206807,141,16.1,3795882077,178,,3790206805,140,16.6,3790206809,212,25.1,,,,,,,awih1xkabe5o6afn6d85ilxw5,A. Noppert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880071,12,1,1,0,45,4vd2t5schmvvufrfib7f2vjdf,1,15.5,17.5,2022-09-18T12:33:34.214Z,2022-09-21T05:12:14Z,3795882111,178,,3790207011,56,Back,3790207015,141,24.7,3790207019,213,0.3,3790207013,140,28.4,3790207017,212,14.4,,,,,,,9hvw1v4douz0kst032a9l853p,S. van Beek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880109,13,1,1,0,46,4vd2t5schmvvufrfib7f2vjdf,1,28.4,24.7,2022-09-18T12:33:35.262Z,2022-09-21T05:12:18Z,3790207201,141,3.2,3790207205,213,4.9,3790207199,140,30.5,3795882161,178,,3790207197,56,Back,3790207203,212,14.8,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880115,14,61,1,0,49,4vd2t5schmvvufrfib7f2vjdf,0,30.7,3.1,2022-09-18T12:33:37.983Z,2022-09-21T05:12:26Z,3790207235,56,Back,3795882287,178,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880195,10,5,1,0,50,4tic29sox7m39fy1ztgv0jsiq,1,64.2,101.4,2022-09-18T12:33:38.871Z,2022-09-21T05:12:30Z,3790207661,233,15,3790207645,347,,3790207643,56,Left,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880149,15,5,1,0,50,4vd2t5schmvvufrfib7f2vjdf,0,35.8,-1.4,2022-09-18T12:33:38.871Z,2022-09-21T05:12:30Z,3790207419,347,,3790207417,56,Back,3790207683,233,10,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880289,11,1,1,0,56,4tic29sox7m39fy1ztgv0jsiq,1,61.4,100,2022-09-18T12:33:44.938Z,2022-09-21T05:12:48Z,3790208057,107,,3790208063,141,93.5,3790208067,213,3.3,3790208059,56,Back,3790208061,140,32.0,3790208065,212,31.3,3790208069,1,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880321,12,1,1,1,0,4tic29sox7m39fy1ztgv0jsiq,1,31.3,93,2022-09-18T12:33:49.231Z,2022-09-21T05:12:53Z,3790208211,213,3.9,3790208203,56,Back,3790208207,141,75.9,3795882731,178,,3790208205,140,20.3,3790208209,212,16.4,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880391,13,1,1,1,3,4tic29sox7m39fy1ztgv0jsiq,1,20.2,75.9,2022-09-18T12:33:52.087Z,2022-09-21T05:12:57Z,3790208579,140,6.8,3790208583,212,26.0,3790208581,141,43.7,3790208585,213,4.1,3795882795,178,,3790208577,56,Back,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880463,14,1,1,1,6,4tic29sox7m39fy1ztgv0jsiq,0,14.3,38.3,2022-09-18T12:33:55.782Z,2022-09-21T05:13:02Z,3795882869,178,,3790208859,212,51.9,3790208851,140,63.4,3790208855,141,46.9,3790208869,1,,3790208845,155,,3790208865,213,0.1,3790208847,56,Center,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880501,16,1,1,1,10,4vd2t5schmvvufrfib7f2vjdf,1,30.5,55.1,2022-09-18T12:33:59.238Z,2022-09-21T05:13:11Z,3790209041,141,35.0,3790209035,3,,3790209045,213,4.8,3790209039,140,31.6,3795882999,388,,3790209043,212,13.7,3790209037,56,Back,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880505,17,49,1,1,12,4vd2t5schmvvufrfib7f2vjdf,1,31.6,35,2022-09-18T12:34:01.347Z,2022-09-21T05:13:21Z,,,,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880511,18,1,1,1,12,4vd2t5schmvvufrfib7f2vjdf,0,31.6,35,2022-09-18T12:34:01.377Z,2022-09-21T05:13:35Z,3790209067,213,3.6,3790209063,141,30.5,3795883269,178,,3790209061,140,25.5,3790209065,212,7.1,3790209059,56,Back,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881147,20,51,1,1,12,4vd2t5schmvvufrfib7f2vjdf,1,30.9,29.9,2022-09-18T12:34:01.378Z,2022-09-21T05:14:02Z,3790212085,170,,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880517,15,49,1,1,14,4tic29sox7m39fy1ztgv0jsiq,1,74.5,71.8,2022-09-18T12:34:02.957Z,2022-09-21T05:13:52Z,,,,,,,,,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461880589,16,16,1,1,17,4tic29sox7m39fy1ztgv0jsiq,1,83.8,63.4,2022-09-18T12:34:06.052Z,2022-09-21T05:14:28Z,3790211525,375,01:15.820,3790211515,20,,3790213895,231,52.5,3795884163,178,,3793606485,395,2.5,3790213889,215,,3790211521,374,2022-09-18 13:34:04.679,3790213891,458,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,3793606487,396,52.0,3790213893,230,96.3,3790213897,138,3790211517,64,3790213883,80,3790213887,103,2.5,3790209401,22,3790213881,120,3790213899,273,3790209405,56,Center,3790213885,102,45.5,,,,,,,,,,,,,
2461881069,19,43,1,1,49,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2022-09-18T12:34:38.034Z,2022-09-18T12:34:45Z,3790212433,144,55,,,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881519,21,1,1,2,4,4vd2t5schmvvufrfib7f2vjdf,1,49.9,49.7,2022-09-18T12:34:53.680Z,2022-09-21T05:14:55Z,3790213985,279,G,3790213981,212,20.9,3790213977,140,30.0,3790213983,213,3.1,3795884529,178,,3790213979,141,49.7,3790213975,56,Back,3790519671,189,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881545,22,1,1,2,13,4vd2t5schmvvufrfib7f2vjdf,1,29.4,50,2022-09-18T12:35:02.512Z,2022-09-21T05:15:11Z,3790214083,56,Back,3790520391,189,,3790214091,213,1.7,3790214087,141,85.1,3790214085,140,25.4,3795884713,178,,3790214089,212,24.2,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881557,23,1,1,2,14,4vd2t5schmvvufrfib7f2vjdf,1,25.4,85.1,2022-09-18T12:35:03.578Z,2022-09-21T05:15:20Z,3790214143,56,Back,3790214147,141,91.2,3790214151,213,0.4,3795884813,178,,3790214149,212,10.5,3790214145,140,34.6,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881563,24,1,1,2,16,4vd2t5schmvvufrfib7f2vjdf,1,34.6,91.2,2022-09-18T12:35:05.186Z,2022-09-21T05:15:24Z,3790214193,56,Back,3795884895,178,,3790214197,141,84.0,3790214201,213,3.7,3790214199,212,8.7,3790214195,140,27.8,,,,,,,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881635,25,1,1,2,18,4vd2t5schmvvufrfib7f2vjdf,1,27.8,84,2022-09-18T12:35:07.193Z,2022-09-21T05:15:26Z,3790214535,140,41.1,3790214541,213,6.2,3790214539,212,14.0,3790214533,56,Back,3795884953,178,,3790214537,141,82.7,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881663,26,1,1,2,19,4vd2t5schmvvufrfib7f2vjdf,1,41.1,82.7,2022-09-18T12:35:08.055Z,2022-09-21T05:15:34Z,3790214695,141,84.0,3795885053,178,,3790214691,56,Back,3790214699,213,3.1,3790214693,140,30.5,3790214697,212,11.2,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881765,27,1,1,2,20,4vd2t5schmvvufrfib7f2vjdf,1,30.5,84,2022-09-18T12:35:09.289Z,2022-09-21T05:15:39Z,3790215251,56,Left,3790215255,141,85.5,3790215249,155,,3790215263,213,0.0,3790215257,212,52.6,3790215253,140,80.6,3795885137,178,,3790215267,1,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881771,28,3,1,2,25,4vd2t5schmvvufrfib7f2vjdf,0,87.3,85.6,2022-09-18T12:35:14.824Z,2022-09-21T05:15:57Z,3790215449,233,17,3790215301,56,Left,3795885449,178,,3790215303,286,,3793607313,464,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881787,17,7,1,2,26,4tic29sox7m39fy1ztgv0jsiq,0,12.7,14.4,2022-09-18T12:35:15.573Z,2022-09-21T05:16:03Z,3790215377,285,,3793607393,385,,3795885523,178,,3790215399,233,28,3790215375,56,Back,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881857,29,3,1,2,29,4vd2t5schmvvufrfib7f2vjdf,0,93.8,84.2,2022-09-18T12:35:18.342Z,2022-09-21T05:16:13Z,3795885635,178,,3790216085,233,18,3790215715,56,Left,3793607719,465,,3790215717,286,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881841,18,7,1,2,30,4tic29sox7m39fy1ztgv0jsiq,0,6.2,15.8,2022-09-18T12:35:19.245Z,2022-09-21T05:47:59Z,3795885697,178,,3790215637,56,Back,3790217409,285,,3790217413,233,29,3793607771,385,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881903,30,3,1,2,33,4vd2t5schmvvufrfib7f2vjdf,0,88.9,83.5,2022-09-18T12:35:22.118Z,2022-09-21T05:16:34Z,3793607999,465,,3795886101,178,,3790217459,233,19,3790215935,56,Left,3790215937,286,,,,,,,,,,,9hybzhhut4ac2xinqk7kzzpwp,R. Kaib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881909,19,7,1,2,33,4tic29sox7m39fy1ztgv0jsiq,1,11.1,16.5,2022-09-18T12:35:22.472Z,2022-09-21T05:16:41Z,3793608057,383,,3790215963,56,Back,3790215965,285,,3790216025,233,30,3795886237,178,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462939663,969,67,1,2,35,4tic29sox7m39fy1ztgv0jsiq,1,9.3,14.9,2022-09-18T12:35:24.118Z,2022-09-21T09:57:45Z,3795911961,233,803,,,,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462939661,803,67,1,2,35,4vd2t5schmvvufrfib7f2vjdf,0,90.7,85.1,2022-09-18T12:35:24.119Z,2022-09-21T05:48:59Z,3795911975,233,969,,,,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881941,21,1,1,2,35,4tic29sox7m39fy1ztgv0jsiq,1,9.7,14.3,2022-09-18T12:35:24.130Z,2022-09-21T09:57:45Z,3790216139,56,Back,3790216145,212,13.2,3790216141,140,20.6,3790216147,213,5.8,3795886455,178,,3790216143,141,4.7,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461881913,20,49,1,2,35,4tic29sox7m39fy1ztgv0jsiq,1,9.7,14.4,2022-09-18T12:35:24.135Z,2022-09-21T05:16:48Z,,,,,,,,,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
