id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/8/value,assist,qualifier/12/value,qualifier/13/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,keyPass,qualifier/14/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/18/value
2453897595,4,16,1,0,15,4tic29sox7m39fy1ztgv0jsiq,1,87.8,39.7,2022-08-31T19:01:23.322Z,2022-09-02T20:46:57Z,3747780263,458,,3747784307,362,1,3747780255,102,46.0,3747775887,17,,3747776609,375,00:15.330,3747775891,56,Center,3747780267,231,44.6,3747775883,22,,3940jh5ermawu3vbzbei6546i,D. Cleonise,3751693785,178,3748725377,395,92.5,3747776605,374,2022-08-31 20:01:22.827,3747780257,103,0.6,3747780261,89,3747780253,80,3747776601,72,3747780265,230,92.7,3748725379,396,44.9,3747780259,214,,,,,,,,,,,,
2453898703,8,1,1,1,17,dqk062lu0vm8epvytbm6r4mmf,1,49.9,50.3,2022-08-31T19:02:24.612Z,2022-09-02T20:47:05Z,3747781457,213,3.2,3747781453,141,44.8,3747781459,1,,3747781449,56,Back,3747781497,189,,3747781461,279,G,3747781451,140,11.5,3751693911,178,,a46irqckxabod18j2c0qfixre,K. Goudmijn,3747781455,212,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,,,,,,,,
2453898737,9,1,1,1,18,dqk062lu0vm8epvytbm6r4mmf,0,13.3,44.8,2022-08-31T19:02:26.102Z,2022-09-02T20:47:12Z,3747781623,56,Right,3747781635,212,64.4,3747781627,140,72.7,3747781619,157,,3747781631,141,21.1,3751694021,178,,3747781647,1,,3747781643,213,6.0,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898785,5,49,1,1,23,4tic29sox7m39fy1ztgv0jsiq,1,23.7,73.5,2022-08-31T19:02:30.611Z,2022-09-02T20:47:21Z,,,,,,,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898825,6,1,1,1,25,4tic29sox7m39fy1ztgv0jsiq,0,14.4,73.5,2022-08-31T19:02:33.351Z,2022-09-02T20:47:26Z,3751694453,178,,3747782063,212,20.5,3747782057,56,Back,3747782067,1,,3747782065,213,1.2,3747782055,157,,3747782059,140,21.5,3747782061,141,100.0,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453898833,7,5,1,1,28,4tic29sox7m39fy1ztgv0jsiq,0,20,101.4,2022-08-31T19:02:35.844Z,2022-09-02T20:47:47Z,3747783035,233,10,3747782117,56,Back,3747782119,347,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899017,10,5,1,1,28,dqk062lu0vm8epvytbm6r4mmf,1,80,-1.4,2022-08-31T19:02:35.844Z,2022-09-02T20:47:46Z,3747783015,233,7,3747783001,347,,3747782999,56,Right,,,,,,,,,,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899083,11,1,1,1,39,dqk062lu0vm8epvytbm6r4mmf,1,85,0,2022-08-31T19:02:47.306Z,2022-09-02T20:47:50Z,3747783245,140,67.0,3747783249,212,19.2,3747783241,107,,3747783251,213,3.0,3747783243,56,Right,3747783247,141,3.7,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899161,12,1,1,1,43,dqk062lu0vm8epvytbm6r4mmf,1,67,3.7,2022-08-31T19:02:50.784Z,2022-09-02T20:47:53Z,3747783739,140,39.0,3747783745,213,2.7,3751695191,178,,3747783741,141,25.3,3747783737,56,Back,3747783743,212,32.9,3747783747,1,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899199,13,1,1,1,49,dqk062lu0vm8epvytbm6r4mmf,1,32.8,49.6,2022-08-31T19:02:57.032Z,2022-09-02T20:47:57Z,3747783971,140,12.5,3751695265,178,,3747783975,141,49.6,3747783981,213,3.1,3747783967,56,Back,3747783977,212,21.3,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899335,14,1,1,1,51,dqk062lu0vm8epvytbm6r4mmf,1,12.5,49.4,2022-08-31T19:02:58.961Z,2022-09-02T20:48:01Z,3747784657,140,24.3,3751695355,178,,3747784663,213,5.2,3747784659,141,17.9,3747784661,212,24.7,3747784655,56,Back,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899379,15,1,1,2,0,dqk062lu0vm8epvytbm6r4mmf,1,37.8,15.1,2022-08-31T19:03:08.133Z,2022-09-02T20:50:11Z,3751698553,178,,3747784935,141,17.3,3747784931,56,Back,3747784939,213,0.1,3747784933,140,48.2,3747784937,212,11.0,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899425,16,1,1,2,2,dqk062lu0vm8epvytbm6r4mmf,1,48.2,17.3,2022-08-31T19:03:09.841Z,2022-09-02T20:50:15Z,3747785171,56,Back,3747785179,212,14.8,3747785175,141,8.5,3747785181,213,3.6,3747785173,140,35.3,3751698669,178,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899433,17,1,1,2,3,dqk062lu0vm8epvytbm6r4mmf,0,35.4,8.8,2022-08-31T19:03:11.017Z,2022-09-02T20:50:19Z,3747785241,212,24.1,3747785235,56,Center,3751698751,178,,3747785239,141,27.8,3747785233,155,,3747785243,213,0.6,3747785237,140,54.8,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899453,8,1,1,2,4,4tic29sox7m39fy1ztgv0jsiq,0,43.2,66.8,2022-08-31T19:03:12.422Z,2022-09-02T20:50:24Z,3747785339,141,73.2,3751698853,388,,3747785333,140,65.0,3747785325,3,,3747785347,213,0.2,3747785343,212,23.3,3747785329,56,Center,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899523,19,1,1,2,6,dqk062lu0vm8epvytbm6r4mmf,0,28.2,20.9,2022-08-31T19:03:14.096Z,2022-09-02T20:50:43Z,3747785661,141,21.1,3747785659,140,40.5,3747785665,213,0.0,3751699189,389,,3747785657,56,Back,3747785663,212,12.9,3747849919,233,84,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899517,9,61,1,2,7,4tic29sox7m39fy1ztgv0jsiq,1,57.2,77.8,2022-08-31T19:03:14.677Z,2022-09-02T20:50:55Z,3751699389,178,,3747785629,56,Center,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899461,18,1,1,2,8,dqk062lu0vm8epvytbm6r4mmf,0,41.3,26.8,2022-08-31T19:03:15.833Z,2022-09-02T20:51:04Z,3751699561,178,,3747785391,140,42.4,3747785389,56,Back,3747839869,236,,3747785395,212,1.5,3747839875,286,,3747785397,213,5.6,3747839871,233,84,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,3747785393,141,,,,,,,,,,,,,,,,,,,,,,,,25.4,,,,,,,,,,,
2453909623,84,74,1,2,8,4tic29sox7m39fy1ztgv0jsiq,1,55.1,76.1,2022-08-31T19:03:15.874Z,2022-09-02T20:51:17Z,3751699737,178,,3747838923,285,,3747839897,233,18,3747838921,56,Center,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899533,20,61,1,2,8,dqk062lu0vm8epvytbm6r4mmf,1,39.2,18.2,2022-08-31T19:03:15.969Z,2022-09-02T20:51:25Z,3747785717,56,Back,3751699797,178,,,,,,,,,,,,,,,,,,,,9aj2e1c30c8i3h6iff0k4dmac,J. Eijgenraam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899553,10,49,1,2,8,4tic29sox7m39fy1ztgv0jsiq,1,51,77.9,2022-08-31T19:03:16.361Z,2022-09-02T20:51:30Z,,,,,,,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453915465,134,1,1,2,9,4tic29sox7m39fy1ztgv0jsiq,1,55,77.9,2022-08-31T19:03:16.857Z,2022-09-02T20:51:35Z,3747870623,56,Center,3751700019,178,,3747870631,213,4.3,3747870627,141,68.2,3747870625,140,52.6,3747870629,212,7.1,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899571,11,1,1,2,10,4tic29sox7m39fy1ztgv0jsiq,0,51.7,65.1,2022-08-31T19:03:18.322Z,2022-09-02T20:51:42Z,3747785907,56,Center,3751700277,178,,3747785923,213,5.8,3747785915,141,53.6,3747785919,212,16.7,3747785911,140,65.7,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899605,21,49,1,2,11,dqk062lu0vm8epvytbm6r4mmf,1,30.3,57,2022-08-31T19:03:19.346Z,2022-09-02T20:51:47Z,,,,,,,,,,,,,,,,,,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899675,22,1,1,2,13,dqk062lu0vm8epvytbm6r4mmf,1,35.3,67.1,2022-08-31T19:03:21.191Z,2022-09-02T20:51:52Z,3747786425,213,0.5,3747786417,56,Back,3747786421,141,74.6,3747786423,212,11.3,3747786419,140,44.9,3751700423,178,,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899713,23,1,1,2,16,dqk062lu0vm8epvytbm6r4mmf,1,44.9,74.9,2022-08-31T19:03:23.940Z,2022-09-02T20:51:56Z,3747786625,212,15.6,3751700495,178,,3747786621,140,30.1,3747786623,141,76.5,3747786619,56,Back,3747786627,213,3.1,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899821,24,1,1,2,18,dqk062lu0vm8epvytbm6r4mmf,1,29.4,77,2022-08-31T19:03:26.354Z,2022-09-02T20:52:00Z,3747787231,141,41.0,3747787227,56,Back,3747787235,213,4.6,3747787229,140,26.2,3747787233,212,24.7,3751700559,178,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899837,25,1,1,2,25,dqk062lu0vm8epvytbm6r4mmf,1,33.3,17.6,2022-08-31T19:03:32.618Z,2022-09-02T20:52:04Z,3747787287,213,6.1,3747787283,141,16.4,3747787281,140,38.2,3747787285,212,5.2,3747787279,56,Back,3751700583,178,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453899887,26,1,1,2,26,dqk062lu0vm8epvytbm6r4mmf,1,38.2,16.4,2022-08-31T19:03:33.514Z,2022-09-02T20:52:06Z,3747787541,141,34.1,3747787539,140,25.2,3747787545,213,2.4,3747787537,56,Back,3747787543,212,18.2,3751700645,178,,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900007,27,1,1,2,28,dqk062lu0vm8epvytbm6r4mmf,1,24,36.5,2022-08-31T19:03:35.872Z,2022-09-02T20:52:10Z,3747788235,141,52.4,3747788231,140,7.1,3747788239,212,20.8,3747788243,213,2.6,3751700699,178,,3747788229,56,Back,,,,,,,934ldgpefo90za10cq49k0o6i,R. El Yaakoubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900099,28,1,1,2,33,dqk062lu0vm8epvytbm6r4mmf,1,11.9,49.1,2022-08-31T19:03:41.150Z,2022-09-02T20:52:16Z,3747788757,140,16.5,3751700785,178,,3747788763,213,5.0,3747788759,141,24.2,3747788761,212,17.6,3747788755,56,Back,,,,,,,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900177,29,1,1,2,37,dqk062lu0vm8epvytbm6r4mmf,1,19.1,22.6,2022-08-31T19:03:45.130Z,2022-09-02T20:52:23Z,3747789171,212,25.4,3747789167,140,8.6,3751700909,178,,3747789165,56,Back,3747789169,141,56.3,3747789173,213,2.0,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900269,30,1,1,2,42,dqk062lu0vm8epvytbm6r4mmf,0,9.5,59.3,2022-08-31T19:03:49.774Z,2022-09-02T20:52:26Z,3747789553,155,,3747789563,213,6.3,3751700979,178,,3747789557,140,67.8,3747789565,1,,3747789555,56,Center,3747789561,212,61.2,3747789559,141,57.0,am19rcub89k9bleldiqps7845,S. van Gassel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900283,12,49,1,2,46,4tic29sox7m39fy1ztgv0jsiq,1,32.3,46.7,2022-08-31T19:03:54.068Z,2022-09-02T20:52:30Z,,,,,,,,,,,,,,,,,,,,,,,,,bner5siqnwn1fqusfrgujt0fe,M. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900369,13,1,1,2,49,4tic29sox7m39fy1ztgv0jsiq,1,30.2,53.7,2022-08-31T19:03:57.182Z,2022-09-02T20:52:34Z,3747790065,141,92.0,3747790061,56,Back,3747790069,213,1.5,3747790063,140,31.8,3751701151,178,,3747790067,212,26.1,,,,,,,bner5siqnwn1fqusfrgujt0fe,M. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900441,14,1,1,2,52,4tic29sox7m39fy1ztgv0jsiq,1,31.8,91.5,2022-08-31T19:03:59.782Z,2022-09-02T20:52:38Z,3747790437,213,4.0,3747790429,56,Back,3747790433,141,68.5,3747790431,140,20.0,3747790435,212,20.0,3751701227,178,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900499,15,1,1,2,55,4tic29sox7m39fy1ztgv0jsiq,1,20,68.5,2022-08-31T19:04:02.582Z,2022-09-02T20:52:42Z,3747790773,56,Back,3747790777,141,55.7,3747790775,140,28.6,3747790781,213,5.5,3751701319,178,,3747790779,212,12.5,,,,,,,bner5siqnwn1fqusfrgujt0fe,M. Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900543,16,1,1,2,57,4tic29sox7m39fy1ztgv0jsiq,0,26.3,67.6,2022-08-31T19:04:05.081Z,2022-09-02T20:52:47Z,3747790987,56,Back,3747790991,141,100.0,3747790989,140,29.8,3751701501,178,,3747790995,213,1.4,3747790993,212,23.4,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900547,17,5,1,2,59,4tic29sox7m39fy1ztgv0jsiq,0,27.6,101.5,2022-08-31T19:04:06.879Z,2022-09-02T20:52:52Z,3747791929,233,31,3747791013,56,Back,3747791015,347,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900723,31,5,1,2,59,dqk062lu0vm8epvytbm6r4mmf,1,72.4,-1.5,2022-08-31T19:04:06.879Z,2022-09-02T20:52:51Z,3747791889,233,17,3747791857,56,Right,3747791859,347,,,,,,,,,,,,,,,,,11iegkg0xuow3r11hx5t1o1xx,Y. Ayoub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900739,32,1,1,3,7,dqk062lu0vm8epvytbm6r4mmf,1,76.2,0,2022-08-31T19:04:15.447Z,2022-09-02T20:52:58Z,3747791945,212,7.9,3747791939,56,Right,3747791941,140,79.6,3747791943,141,9.1,3747791937,107,,3747791947,213,1.1,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900803,33,1,1,3,8,dqk062lu0vm8epvytbm6r4mmf,1,79.6,9.1,2022-08-31T19:04:16.392Z,2022-09-02T20:53:05Z,3751701881,178,,3747792257,56,Right,3747792267,213,5.3,3747792263,212,6.3,3747792261,141,1.6,3747792259,140,83.1,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900825,34,1,1,3,11,dqk062lu0vm8epvytbm6r4mmf,0,84,1.4,2022-08-31T19:04:19.157Z,2022-09-02T20:53:09Z,3747792377,141,10.4,3747792373,56,Right,3751701993,178,,3747792369,2,,3748744497,224,,3747792379,212,6.7,3747792375,140,86.5,3747792381,213,1.2,3r6elcuru7no13hrfczmwbmy1,S. Horemans,3748744499,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900851,18,61,1,3,11,4tic29sox7m39fy1ztgv0jsiq,1,14.5,88,2022-08-31T19:04:19.382Z,2022-09-02T20:53:19Z,3751702151,178,,3747792513,56,Back,,,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2453900873,19,52,1,3,13,4tic29sox7m39fy1ztgv0jsiq,1,6.6,50.9,2022-08-31T19:04:21.110Z,2022-09-02T20:53:24Z,3748744899,376,,3751702273,389,,,,,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
