id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/10/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/17/value,qualifier/15/value
2482595723,232,15,1,25,9,d0zdg647gvgc95xdtk1vpbkys,1,89.6,40.2,2022-11-06T16:11:38.461Z,2022-11-08T05:08:21Z,3900030433,17,,3900030431,22,,3900034759,55,231,3900034767,215,,3900030435,56,Center,3900034763,102,47.4,3900034877,233,208,3900034765,103,19,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,3900176567,20,3900034771,147,3900034373,82,,41.5,3900034773,230,99.0,3900034755,29,,3900034775,231,47.7,3900182009,80,,3903038933,178,,,,3900034769,146,91.5,3900034757,154,,,,
2482595729,208,10,1,25,9,24fvcruwqrqvqa3aonf8c3zuy,1,8.5,58.1,2022-11-06T16:11:38.563Z,2022-11-08T05:08:30Z,3900030465,94,,3900030467,56,Back,3903038973,178,,3900034469,233,232,,,,,,,,,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595805,233,1,1,25,13,d0zdg647gvgc95xdtk1vpbkys,1,84.6,32,2022-11-06T16:11:42.962Z,2022-11-08T05:08:41Z,3900030911,141,24.2,3900030913,212,6.1,3900035473,210,15,3903039005,178,,3900030915,213,5.2,3900030907,56,Center,3900030909,140,87.5,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
2482595815,234,15,1,25,15,d0zdg647gvgc95xdtk1vpbkys,1,87,23.1,2022-11-06T16:11:44.365Z,2022-11-08T05:08:41Z,3900181079,121,,3900034963,233,209,3900035499,102,52.0,3900035507,147,46.6,3900030965,63,,3903039025,178,,3900030963,22,,3902542693,76,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3900030967,56,3900035505,146,3900035493,29,Center,99.1,3900035501,103,13.9,3900034911,72,,3900035503,215,,3900035495,55,233,,,,,,,,,,,,,,
2482595853,209,10,1,25,15,24fvcruwqrqvqa3aonf8c3zuy,1,1.7,51.5,2022-11-06T16:11:45.145Z,2022-11-08T05:08:45Z,3900035031,233,234,3900033023,179,,3900031201,56,Back,3900031199,182,,3900031195,173,,3902542707,377,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482595955,235,1,1,25,24,d0zdg647gvgc95xdtk1vpbkys,1,96.7,78.1,2022-11-06T16:11:53.727Z,2022-11-08T05:08:49Z,3903039057,178,,3900031769,141,90.9,3900031765,140,94.7,3900031775,213,1.8,3900031763,56,Left,3900031771,212,9.0,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596079,236,1,1,25,25,d0zdg647gvgc95xdtk1vpbkys,1,95,90.1,2022-11-06T16:11:55.096Z,2022-11-08T05:08:56Z,3900032467,140,91.0,3903039069,178,,3902542755,72,,3900039897,154,,3900032473,213,4.5,3900032471,212,23.0,3902542753,224,,3900032469,141,56.9,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,3900032465,56,3900032463,155,3900032461,2,Center,,3900039895,210,15,,,,,,,,,,,,1,,,,,,,,,,,
2482596087,237,15,1,25,28,d0zdg647gvgc95xdtk1vpbkys,1,89.3,57.5,2022-11-06T16:11:57.422Z,2022-11-08T05:08:57Z,3900039927,29,,3900039931,55,236,3900039935,102,50.5,3900039947,230,99.4,3900036007,72,,3900039943,146,90.8,3900039925,78,,3900039941,108,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,3900032519,56,3900039945,147,3900039937,103,Center,56.5,3903039097,388,,3900032517,17,,3900039939,215,,3900039929,154,,3900032515,22,,19,,3900036049,233,210,3900039949,231,3900036011,82,52.2,
2482596017,210,10,1,25,28,24fvcruwqrqvqa3aonf8c3zuy,1,8.4,44.6,2022-11-06T16:11:57.542Z,2022-11-08T05:09:00Z,3900036069,233,237,3900032147,94,,3903039111,21,,3900032149,56,Back,3903039109,178,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596173,211,12,1,25,29,24fvcruwqrqvqa3aonf8c3zuy,1,13.3,34.5,2022-11-06T16:11:58.660Z,2022-11-08T05:09:04Z,3903039133,178,,3900032997,213,0.5,3900032995,212,45.6,3900032989,56,Center,3900032991,140,51.7,3900032993,141,65.7,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596327,238,1,1,25,39,d0zdg647gvgc95xdtk1vpbkys,1,51.9,33.2,2022-11-06T16:12:08.625Z,2022-11-08T05:09:07Z,3903039169,178,,3900033807,212,11.2,3900033801,56,Center,3900033809,213,5.8,3900033805,141,26.0,3900033803,140,61.5,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596389,239,1,1,25,44,d0zdg647gvgc95xdtk1vpbkys,1,65.1,25.1,2022-11-06T16:12:13.343Z,2022-11-08T05:09:10Z,3900034079,213,4.8,3900034075,141,9.1,3900034073,140,66.4,3900034071,56,Right,3900034077,212,11.0,3903039189,178,,,,,,,,29m8py8czo6w0zf2arwolirjd,J. Sánchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596421,240,1,1,25,46,d0zdg647gvgc95xdtk1vpbkys,0,70.4,5.4,2022-11-06T16:12:16.175Z,2022-11-08T05:09:12Z,3900034275,212,41.4,3900034279,1,,3900034267,155,,3902542889,223,,3900034273,141,51.8,3900034271,140,95.9,3900034269,56,Center,3900034265,2,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,3900034277,213,3902542891,72,3900034391,233,0.9,,3903039201,178,,,,,,,,,,,,,,212,,,,,,,,,,
2482596441,212,11,1,25,48,24fvcruwqrqvqa3aonf8c3zuy,1,4.6,49.9,2022-11-06T16:12:17.895Z,2022-11-08T05:09:17Z,3900034407,233,240,3902542899,378,,3900034349,56,Back,3900034351,88,,3903039225,388,,,,,,,,,,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596741,213,1,1,26,3,24fvcruwqrqvqa3aonf8c3zuy,1,9.8,46,2022-11-06T16:12:32.804Z,2022-11-08T05:09:22Z,3900036163,140,15.8,3900036161,56,Back,3903039263,178,,3900038295,189,,3900036165,141,14.1,3900036169,213,5.0,3900036159,123,,3900036167,212,22.6,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596773,214,1,1,26,6,24fvcruwqrqvqa3aonf8c3zuy,1,15.8,14.1,2022-11-06T16:12:35.560Z,2022-11-08T05:09:25Z,3900036341,213,1.9,3900036333,56,Back,3900036337,141,45.1,3900036339,212,21.9,3900036335,140,10.0,3900038495,189,,3903039281,178,,,,,62n3xzxpwe2j317q24rh5wjpx,André Ramalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596789,215,1,1,26,8,24fvcruwqrqvqa3aonf8c3zuy,0,8.5,47.3,2022-11-06T16:12:38.122Z,2022-11-08T05:09:29Z,3900036439,213,0.3,3900036437,212,57.1,3900036443,1,,3900036427,56,Center,3900036433,141,70.3,3900036431,140,60.8,3903039307,178,,3900044105,157,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596835,241,1,1,26,12,d0zdg647gvgc95xdtk1vpbkys,1,45.3,29.9,2022-11-06T16:12:41.237Z,2022-11-08T05:09:33Z,3900036679,212,9.7,3900036675,140,54.0,3900036677,141,34.7,3900036681,213,0.3,3900036673,56,Center,3900036671,3,,3903039329,388,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596845,242,49,1,26,12,d0zdg647gvgc95xdtk1vpbkys,1,54.7,41.5,2022-11-06T16:12:41.910Z,2022-11-08T05:10:05Z,,,,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596871,243,1,1,26,12,d0zdg647gvgc95xdtk1vpbkys,0,54.7,34.9,2022-11-06T16:12:41.921Z,2022-11-08T05:10:08Z,3900036881,212,14.9,3900036883,213,0.7,3900036873,157,,3900036885,1,,3903039607,178,,3900036879,141,48.7,3900036875,56,Center,3900036877,140,65.7,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596889,216,44,1,26,14,24fvcruwqrqvqa3aonf8c3zuy,1,31.6,50.4,2022-11-06T16:12:44.132Z,2022-11-08T05:46:29Z,3900036961,285,,3900037129,233,244,3900036959,56,Back,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596879,244,44,1,26,14,d0zdg647gvgc95xdtk1vpbkys,0,68.4,49.6,2022-11-06T16:12:44.133Z,2022-11-08T05:10:12Z,3900036907,56,Center,3900036909,286,,3900037201,233,216,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596901,217,61,1,26,14,24fvcruwqrqvqa3aonf8c3zuy,1,30.2,51.5,2022-11-06T16:12:44.210Z,2022-11-08T05:46:29Z,3900037021,56,Back,3903039669,178,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596927,245,43,1,26,17,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-11-06T16:12:46.966Z,2022-11-06T16:14:54Z,3900037157,56,Center,3900049925,144,61,,,,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596949,246,1,1,26,18,d0zdg647gvgc95xdtk1vpbkys,0,66.1,63.3,2022-11-06T16:12:47.504Z,2022-11-08T05:11:02Z,3900037271,56,Center,3903040015,178,,3900037273,140,86.9,3900037277,212,24.7,3900037269,155,,3900037279,213,5.8,3900037275,141,46.3,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482596997,218,12,1,26,20,24fvcruwqrqvqa3aonf8c3zuy,1,12.2,55.2,2022-11-06T16:12:49.326Z,2022-11-08T05:11:09Z,3900037591,15,,3900037541,212,19.5,3903040063,388,,3900037533,56,Back,3900037545,213,5.2,3900037535,140,20.7,3900037539,141,29.7,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597111,247,1,1,26,24,d0zdg647gvgc95xdtk1vpbkys,1,83.5,86.9,2022-11-06T16:12:54.047Z,2022-11-08T05:11:13Z,3900038131,140,68.1,3900038129,56,Left,3900038133,141,89.4,3900038137,213,3.0,3900038135,212,16.3,3903040091,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597157,248,1,1,26,27,d0zdg647gvgc95xdtk1vpbkys,1,67.5,89.4,2022-11-06T16:12:56.663Z,2022-11-08T05:11:18Z,3900038377,140,66.6,3900038375,56,Center,3900038389,213,4.6,3900038385,212,7.4,3903040147,178,,3900038381,141,78.6,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597187,249,1,1,26,28,d0zdg647gvgc95xdtk1vpbkys,1,66.6,78.6,2022-11-06T16:12:57.481Z,2022-11-08T05:11:22Z,3900038507,56,Left,3900038515,141,89.4,3900038517,212,7.4,3900038521,213,1.4,3903040165,178,,3900038511,140,67.5,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597219,250,1,1,26,29,d0zdg647gvgc95xdtk1vpbkys,1,67.5,89.4,2022-11-06T16:12:58.966Z,2022-11-08T05:11:27Z,3900038711,213,0.3,3900038703,56,Left,3900038705,140,79.7,3903040209,178,,3900038709,212,13.3,3900038707,141,94.8,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597279,251,1,1,26,31,d0zdg647gvgc95xdtk1vpbkys,1,83.9,94.4,2022-11-06T16:13:00.968Z,2022-11-08T05:11:32Z,3903040233,178,,3902543125,224,,3900039049,212,19.4,3900039045,141,66.0,3900039039,56,Center,3902543127,72,,3900039053,213,4.8,3900039037,155,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,3900039043,140,3900039033,2,,,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597283,252,61,1,26,33,d0zdg647gvgc95xdtk1vpbkys,1,84.8,63.6,2022-11-06T16:13:02.545Z,2022-11-08T05:11:42Z,3903040307,178,,3900039083,56,Center,,,,,,,,,,,,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483159407,1474,43,1,26,35,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-11-06T16:13:04.702Z,2022-11-08T07:49:38Z,3903053083,233,1043,3903168379,144,67,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483159405,1043,43,1,26,35,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-11-06T16:13:04.703Z,2022-11-08T07:49:39Z,3903053087,233,1474,3903168389,144,67,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597305,253,61,1,26,35,d0zdg647gvgc95xdtk1vpbkys,0,79,73.4,2022-11-06T16:13:05.096Z,2022-11-08T05:46:30Z,3903040339,178,,3900039181,56,Center,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597441,220,1,1,26,36,24fvcruwqrqvqa3aonf8c3zuy,0,12.6,32.7,2022-11-06T16:13:05.860Z,2022-11-08T05:11:52Z,3900039971,56,Center,3900039973,140,63.9,3903040365,178,,3900039969,157,,3900039975,141,78.2,3900039979,212,62.1,3900039985,213,0.5,3900039991,1,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597387,219,43,1,26,36,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-11-06T16:13:06.203Z,2022-11-06T16:13:45Z,3900039643,233,253,3900039623,56,Back,3900039625,285,0,3900043061,144,7,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597523,254,1,1,26,43,d0zdg647gvgc95xdtk1vpbkys,1,47.2,23.8,2022-11-06T16:13:12.685Z,2022-11-08T05:12:06Z,3903040435,178,,3900040387,212,19.8,3900040391,213,1.7,3900040379,56,Back,3900040381,140,45.7,3900040383,141,52.8,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597589,255,1,1,26,50,d0zdg647gvgc95xdtk1vpbkys,1,45.6,55.5,2022-11-06T16:13:19.647Z,2022-11-08T05:12:10Z,3900040721,140,53.5,3900040723,141,73.7,3903040475,178,,3900040727,213,1.0,3900040725,212,14.9,3900040719,56,Center,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597645,256,1,1,26,53,d0zdg647gvgc95xdtk1vpbkys,1,59.8,77.6,2022-11-06T16:13:23.064Z,2022-11-08T05:12:15Z,3900041037,141,76.2,3900041039,212,11.9,3900041035,140,71.1,3900041041,213,6.2,3900041033,56,Center,3903040511,178,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597675,257,1,1,26,55,d0zdg647gvgc95xdtk1vpbkys,1,74.5,72,2022-11-06T16:13:25.017Z,2022-11-08T05:12:18Z,3900041221,213,3.3,3900041219,212,7.0,3900041215,140,67.9,3900041217,141,70.2,3900041211,56,Center,3903040547,178,,,,,,,,9c2i7ddl2uh7kuhwq62klkyui,B. Brobbey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597711,258,1,1,26,56,d0zdg647gvgc95xdtk1vpbkys,1,67.9,70.2,2022-11-06T16:13:26.192Z,2022-11-08T05:12:25Z,3900041441,213,0.5,3900041431,155,,3900041437,141,85.1,3900041439,212,19.8,3900041433,56,Left,3900041435,140,84.1,3903040601,178,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597765,259,2,1,26,58,d0zdg647gvgc95xdtk1vpbkys,1,83.1,85.5,2022-11-06T16:13:28.019Z,2022-11-08T05:12:32Z,3900041713,56,Center,3900042285,7,6m2pk6odyb3atayt6u8cifahh,3900041717,140,93.7,3903040661,388,,3900041719,141,67.0,3900041709,3,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482597833,221,55,1,26,58,24fvcruwqrqvqa3aonf8c3zuy,1,14.8,49.7,2022-11-06T16:13:28.020Z,2022-11-08T05:12:32Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598639,222,1,1,27,44,24fvcruwqrqvqa3aonf8c3zuy,1,18.7,36.6,2022-11-06T16:14:13.545Z,2022-11-08T05:12:36Z,3900046563,241,,3903040711,178,,3900046561,157,,3900046569,141,20.4,3900046565,56,Right,3900046573,213,6.1,3900046571,212,55.9,3900046575,1,,a56woizbe4g6jpl3fg4tlgno5,W. Benítez,3900046567,140,3900046559,5,,,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598645,223,1,1,27,52,24fvcruwqrqvqa3aonf8c3zuy,0,74.1,4.8,2022-11-06T16:14:21.765Z,2022-11-08T05:12:41Z,3900046597,140,70.8,3900046961,236,,3900046963,233,260,3900046595,56,Right,3900046599,141,3.6,3900046967,286,,3900046603,213,3.4,3903040769,178,,4drquvq035kmr2smvzph82bx1,L. de Jong,3900046601,212,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598671,260,74,1,27,52,d0zdg647gvgc95xdtk1vpbkys,1,29,95,2022-11-06T16:14:22.037Z,2022-11-08T05:12:48Z,3900046719,285,,3900046717,56,Back,3900046781,233,223,3903040827,178,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598709,224,5,1,27,53,24fvcruwqrqvqa3aonf8c3zuy,1,74,-1.6,2022-11-06T16:14:23.076Z,2022-11-08T05:12:52Z,3900046919,56,Right,3900046993,233,261,3900046921,347,,,,,,,,,,,,,,,,,4drquvq035kmr2smvzph82bx1,L. de Jong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598683,261,5,1,27,53,d0zdg647gvgc95xdtk1vpbkys,0,26,101.6,2022-11-06T16:14:23.076Z,2022-11-08T05:12:52Z,3900046799,56,Back,3900046801,347,,3900047017,233,224,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598859,225,1,1,28,1,24fvcruwqrqvqa3aonf8c3zuy,1,77.3,0,2022-11-06T16:14:30.635Z,2022-11-08T05:12:58Z,3900047729,213,1.5,3900047725,141,14.9,3900047727,212,11.1,3900047719,56,Right,3900047717,107,,3900047723,140,78.3,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483159621,1519,83,1,28,3,d0zdg647gvgc95xdtk1vpbkys,1,23.6,83.3,2022-11-06T16:14:32.311Z,2022-11-08T05:39:32Z,3903054257,399,493362,,,,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598883,226,1,1,28,3,24fvcruwqrqvqa3aonf8c3zuy,1,78.2,15.3,2022-11-06T16:14:32.313Z,2022-11-08T05:13:02Z,3900047883,212,7.5,3903040933,178,,3900047889,213,4.5,3900047869,56,Right,3900047879,141,4.7,3900047875,140,76.4,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598897,227,1,1,28,4,24fvcruwqrqvqa3aonf8c3zuy,1,77.1,3.1,2022-11-06T16:14:33.938Z,2022-11-08T05:13:05Z,3900047943,212,10.8,3900047941,141,8.6,3900047945,213,2.8,3900047939,140,67.4,3900047937,56,Right,3903040953,178,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598979,228,1,1,28,5,24fvcruwqrqvqa3aonf8c3zuy,1,67.4,8.6,2022-11-06T16:14:34.365Z,2022-11-08T05:13:08Z,3900048417,213,0.4,3900048415,212,7.2,3900048409,56,Right,3900048411,140,73.7,3903040979,178,,3900048413,141,12.9,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598981,229,4,1,28,6,24fvcruwqrqvqa3aonf8c3zuy,1,68.8,9.5,2022-11-06T16:14:35.854Z,2022-11-08T05:13:43Z,3900048423,56,Right,3900048421,13,,3900048425,152,,3900048429,286,,3900048559,233,262,3900048427,265,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482598997,262,4,1,28,6,d0zdg647gvgc95xdtk1vpbkys,0,31.2,90.5,2022-11-06T16:14:35.855Z,2022-11-08T05:13:43Z,3900048513,56,Back,3900048511,13,,3900048563,233,229,3900048515,152,,3900048519,285,,3900048517,265,,3903041137,178,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482599623,230,1,1,28,43,24fvcruwqrqvqa3aonf8c3zuy,0,69.4,10.8,2022-11-06T16:15:12.803Z,2022-11-08T05:13:48Z,3900052031,152,,3902544289,224,,3900052027,5,,3900052033,56,Center,3900052039,212,35.4,3900052035,140,89.9,3900052029,155,,3903041329,178,,9psfk94nduz6icnuwty5v9all,C. Gakpo,3902544291,20,3900052025,2,3900052041,213,,,3900052043,1,,3900052037,141,52.2,,,,,,,,,,0.9,,,,,,,,,,
2482599667,263,12,1,28,45,d0zdg647gvgc95xdtk1vpbkys,1,9.3,46.9,2022-11-06T16:15:14.595Z,2022-11-08T05:13:57Z,3900052299,140,6.4,3900052305,213,4.6,3900052297,56,Back,3900052385,167,,3900052303,212,32.5,3900052339,15,,3900052301,141,0.0,3903041403,388,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482600103,231,5,1,28,49,24fvcruwqrqvqa3aonf8c3zuy,1,92.3,101.2,2022-11-06T16:15:18.391Z,2022-11-08T05:14:16Z,3900054411,233,264,3900054375,56,Left,3900054377,347,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482599681,264,5,1,28,49,d0zdg647gvgc95xdtk1vpbkys,0,7.7,-1.2,2022-11-06T16:15:18.391Z,2022-11-08T05:14:17Z,3900052371,347,,3900052369,56,Back,3900054421,233,231,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482600177,232,1,1,29,11,24fvcruwqrqvqa3aonf8c3zuy,1,90.4,100,2022-11-06T16:15:41.015Z,2022-11-08T05:14:18Z,3900054765,213,4.8,3900054757,141,88.7,3900054755,140,91.4,3900054751,107,,3900054753,56,Left,3900054761,212,8.6,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483159759,1549,43,1,29,13,d0zdg647gvgc95xdtk1vpbkys,1,0,0,2022-11-06T16:15:42.566Z,2022-11-08T07:50:58Z,3903169757,144,83,3903054719,399,243298,,,,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482600195,233,1,1,29,15,24fvcruwqrqvqa3aonf8c3zuy,1,87,89,2022-11-06T16:15:44.405Z,2022-11-08T05:14:33Z,3900054819,56,Left,3903041657,178,,3900054827,213,1.6,3900054825,212,6.3,3900054821,140,86.6,3900054823,141,98.3,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482600259,234,1,1,29,16,24fvcruwqrqvqa3aonf8c3zuy,1,86.8,98,2022-11-06T16:15:45.524Z,2022-11-08T05:14:35Z,3903041685,178,,3900055203,213,3.3,3900055197,140,72.3,3900055195,56,Left,3900055199,141,93.8,3900055201,212,15.5,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
