id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,keyPass,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/14/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2519471715,14,1,1,0,31,20vymiy7bo8wkyxai3ew494fz,0,73.7,3.8,2023-03-12T19:01:50.898Z,2023-03-15T04:16:30Z,4098729599,178,,4094363693,236,,4094363671,213,0.5,4094363669,212,2.9,4094363695,233,3,4094363667,141,5.8,4094363699,286,,4094363665,140,76.1,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,4094363663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471705,3,74,1,0,31,6g9qrm72224jrk6tkxxxi8a9n,1,29,94.2,2023-03-12T19:01:51.129Z,2023-03-15T04:16:35Z,4094363719,233,14,4094363609,285,,4098729637,178,,4094363605,56,Back,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471727,4,5,1,0,32,6g9qrm72224jrk6tkxxxi8a9n,0,28.2,101.2,2023-03-12T19:01:51.893Z,2023-03-15T04:16:37Z,4094363743,347,,4094363741,56,Back,4094364073,233,15,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471779,15,5,1,0,32,20vymiy7bo8wkyxai3ew494fz,1,71.8,-1.2,2023-03-12T19:01:51.893Z,2023-03-15T04:16:36Z,4094364035,56,Right,4094364037,347,,4094364055,233,4,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471799,16,1,1,0,37,20vymiy7bo8wkyxai3ew494fz,1,69.2,0,2023-03-12T19:01:57.277Z,2023-03-15T04:16:40Z,4094364151,107,,4094364159,212,8.5,4094364161,213,2.3,4094364155,140,63.8,4094364157,141,8.2,4094364153,56,Right,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471817,17,1,1,0,39,20vymiy7bo8wkyxai3ew494fz,1,60.7,7.4,2023-03-12T19:01:59.241Z,2023-03-15T04:16:44Z,4094364299,212,21.8,4094364301,213,3.1,4098729709,178,,4094364293,56,Back,4094364295,140,40.0,4094364297,141,10.0,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471895,18,1,1,0,42,20vymiy7bo8wkyxai3ew494fz,1,40,10,2023-03-12T19:02:01.500Z,2023-03-15T04:16:47Z,4098729743,178,,4094364771,1,,4094364761,140,39.0,4094364759,56,Back,4094364767,213,1.6,4094364765,212,32.7,4094364763,141,58.1,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471951,19,1,1,0,49,20vymiy7bo8wkyxai3ew494fz,1,53,65.6,2023-03-12T19:02:08.879Z,2023-03-15T04:16:50Z,4094365059,141,11.6,4094365065,1,,4094365063,213,5.5,4094365053,155,,4098729771,178,,4094365057,140,86.2,4094365055,56,Right,4094365061,212,50.6,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519471999,20,1,1,0,54,20vymiy7bo8wkyxai3ew494fz,1,78.5,14.6,2023-03-12T19:02:13.979Z,2023-03-15T04:16:53Z,4094365317,140,71.1,4094365321,212,9.0,4098729805,178,,4094365315,56,Center,4094365323,213,2.6,4094365319,141,21.4,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472019,21,1,1,0,59,20vymiy7bo8wkyxai3ew494fz,1,72.3,32.9,2023-03-12T19:02:18.509Z,2023-03-15T04:17:00Z,4094365423,56,Center,4094365425,140,66.9,4094365427,141,31.9,4098729859,178,,4094365431,213,3.3,4094365429,212,5.7,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472075,22,1,1,1,0,20vymiy7bo8wkyxai3ew494fz,1,66.9,31.9,2023-03-12T19:02:19.554Z,2023-03-15T04:17:03Z,4094365749,141,7.3,4094365755,212,18.5,4094365739,56,Right,4098729887,178,,4094365759,213,5.2,4094365745,140,74.5,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472067,5,45,1,1,3,6g9qrm72224jrk6tkxxxi8a9n,0,23.4,89,2023-03-12T19:02:23.311Z,2023-03-15T04:17:06Z,4094365911,233,23,4094365703,56,Back,4094365707,285,,,,,,,,,,,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472097,23,3,1,1,3,20vymiy7bo8wkyxai3ew494fz,1,76.6,11,2023-03-12T19:02:23.311Z,2023-03-15T04:17:06Z,4096356155,465,,4094365907,233,5,4098729921,178,,4094365883,56,Right,4094365885,286,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472101,6,45,1,1,5,6g9qrm72224jrk6tkxxxi8a9n,0,13.8,90.4,2023-03-12T19:02:24.406Z,2023-03-15T04:17:11Z,4094365895,285,,4094365893,56,Back,4094366231,233,24,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472149,24,3,1,1,5,20vymiy7bo8wkyxai3ew494fz,1,86.2,9.6,2023-03-12T19:02:24.406Z,2023-03-15T04:17:11Z,4094366197,56,Right,4096356239,465,,4094366221,233,6,4094366199,286,,4098729975,178,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472153,25,61,1,1,7,20vymiy7bo8wkyxai3ew494fz,0,98,25.2,2023-03-12T19:02:27.323Z,2023-03-15T04:17:19Z,4098730059,178,,4094366219,56,Center,,,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472169,7,5,1,1,8,6g9qrm72224jrk6tkxxxi8a9n,1,-0.5,72.6,2023-03-12T19:02:28.178Z,2023-03-15T04:17:24Z,4094366339,56,Back,4094366371,233,26,4094366341,346,,,,,,,,,,,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472165,26,5,1,1,8,20vymiy7bo8wkyxai3ew494fz,0,100.5,27.4,2023-03-12T19:02:28.178Z,2023-03-15T04:17:24Z,4094367431,233,7,4094366319,56,Center,4094366321,346,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472487,8,1,1,1,37,6g9qrm72224jrk6tkxxxi8a9n,0,4.8,56.9,2023-03-12T19:02:56.940Z,2023-03-15T04:17:27Z,4094368337,56,Center,4094368343,212,65.2,4094368335,124,,4094368345,213,0.1,4094368347,1,,4094368341,141,66.2,4094368349,74,,4094368339,140,66.6,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472483,27,8,1,1,40,20vymiy7bo8wkyxai3ew494fz,1,36.5,28.6,2023-03-12T19:03:00.273Z,2023-03-15T04:17:30Z,4094368319,56,Back,4098730149,388,,4094368363,15,,4096356625,385,,,,,,,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472519,9,1,1,1,41,6g9qrm72224jrk6tkxxxi8a9n,0,72.2,75.5,2023-03-12T19:03:01.119Z,2023-03-15T04:17:37Z,4094368529,56,Center,4094368531,140,93.1,4094368537,213,6.2,4094368535,212,22.0,4098730209,388,,4094368527,3,,4094368533,141,73.8,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472531,28,52,1,1,44,20vymiy7bo8wkyxai3ew494fz,1,7,24.4,2023-03-12T19:03:04.215Z,2023-03-15T04:17:40Z,4098730245,178,,4096356863,377,,,,,,,,,,,,,,,,,,,,11ceernyer8po8soj8dmygatx,T. Wellenreuther,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472587,29,1,1,1,46,20vymiy7bo8wkyxai3ew494fz,1,8.6,27.4,2023-03-12T19:03:05.980Z,2023-03-15T04:17:43Z,4094368925,56,Back,4094368927,140,28.2,4094368935,1,,4094368933,213,1.1,4094368923,123,,4094368953,287,,4098730275,178,,4094368931,212,41.5,11ceernyer8po8soj8dmygatx,T. Wellenreuther,4094368929,141,80.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472689,30,1,1,1,53,20vymiy7bo8wkyxai3ew494fz,1,38.9,92.1,2023-03-12T19:03:12.741Z,2023-03-15T04:17:47Z,4094369671,56,Back,4094369679,212,13.4,4094369681,213,4.9,4094369675,140,41.0,4094369677,141,72.6,4098730301,178,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472713,10,45,1,1,59,6g9qrm72224jrk6tkxxxi8a9n,0,41.9,27.2,2023-03-12T19:03:18.906Z,2023-03-15T04:17:53Z,4094369797,56,Back,4094369827,233,31,4094369799,285,,,,,,,,,,,,,,,,,c5jk0pvcvqddy0xiqv6qkesph,H. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472705,31,3,1,1,59,20vymiy7bo8wkyxai3ew494fz,1,58.1,72.8,2023-03-12T19:03:18.906Z,2023-03-15T04:17:53Z,4098730349,178,,4096357455,465,,4094369759,56,Center,4094369763,286,,4094369815,233,10,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472733,32,1,1,2,1,20vymiy7bo8wkyxai3ew494fz,1,61,72.9,2023-03-12T19:03:20.526Z,2023-03-15T04:17:56Z,4094369915,212,8.7,4094369909,56,Center,4094369917,213,0.0,4094369913,141,73.1,4094369911,140,69.3,4098730381,178,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472775,33,1,1,2,2,20vymiy7bo8wkyxai3ew494fz,0,70.2,73.1,2023-03-12T19:03:22.066Z,2023-03-15T04:18:00Z,4094370127,213,0.3,4098730407,178,,4094370119,56,Left,4094370125,212,20.3,4094370123,141,81.2,4094370121,140,88.8,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472789,11,49,1,2,5,6g9qrm72224jrk6tkxxxi8a9n,1,12.4,11.9,2023-03-12T19:03:24.729Z,2023-03-15T04:18:11Z,,,,,,,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472827,12,1,1,2,7,6g9qrm72224jrk6tkxxxi8a9n,0,10.5,8,2023-03-12T19:03:26.647Z,2023-03-15T04:18:15Z,4094370511,157,,4094370519,212,33.5,4094370523,1,,4098730521,178,,4094370513,56,Back,4094370515,140,42.3,4094370517,141,3.4,4094370521,213,6.2,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472839,34,49,1,2,10,20vymiy7bo8wkyxai3ew494fz,1,60.7,97.4,2023-03-12T19:03:29.750Z,2023-03-15T04:18:20Z,,,,,,,,,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472853,35,1,1,2,10,20vymiy7bo8wkyxai3ew494fz,1,60.7,97.4,2023-03-12T19:03:29.794Z,2023-03-15T04:18:25Z,4094370663,213,6.0,4094370659,141,93.9,4094370655,56,Left,4094370661,212,9.4,4094370657,140,69.4,4098730627,178,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472875,36,1,1,2,13,20vymiy7bo8wkyxai3ew494fz,1,67.9,90.8,2023-03-12T19:03:32.667Z,2023-03-15T04:18:29Z,4098730675,178,,4094370801,140,62.1,4094370799,56,Center,4094370803,141,55.7,4094370807,213,4.5,4094370805,212,24.6,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472893,37,1,1,2,16,20vymiy7bo8wkyxai3ew494fz,1,65.6,43.6,2023-03-12T19:03:36.145Z,2023-03-15T04:18:33Z,4094370953,141,5.2,4094370949,56,Right,4094370957,213,5.1,4094370955,212,28.6,4098730717,178,,4094370951,140,76.8,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472909,38,1,1,2,20,20vymiy7bo8wkyxai3ew494fz,1,75.8,8.6,2023-03-12T19:03:39.475Z,2023-03-15T04:18:36Z,4094371065,141,21.7,4094371073,213,2.2,4094371057,56,Center,4098730735,178,,4094371069,212,11.4,4094371061,140,69.1,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472927,39,1,1,2,22,20vymiy7bo8wkyxai3ew494fz,1,69.1,21.7,2023-03-12T19:03:41.469Z,2023-03-15T04:18:40Z,4094371157,56,Center,4094371161,141,33.2,4094371159,140,71.0,4094371167,213,1.3,4098730783,178,,4094371165,212,8.1,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472949,40,1,1,2,23,20vymiy7bo8wkyxai3ew494fz,1,71,33.2,2023-03-12T19:03:42.448Z,2023-03-15T04:18:43Z,4098730831,178,,4094371295,56,Right,4094371297,140,79.9,4094371301,212,12.9,4094371293,155,,4094371299,141,20.2,4094371303,213,5.5,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472963,41,1,1,2,24,20vymiy7bo8wkyxai3ew494fz,1,79.9,20.2,2023-03-12T19:03:44.344Z,2023-03-15T04:18:49Z,4098730897,178,,4094371397,3,,4094371401,140,67.8,4094371399,56,Right,4094371407,213,3.6,4094371405,212,14.2,4094371403,141,10.9,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519472991,42,1,1,2,28,20vymiy7bo8wkyxai3ew494fz,1,64.5,16.1,2023-03-12T19:03:47.764Z,2023-03-15T04:18:54Z,4094371565,213,1.6,4094371567,1,,4094371547,56,Center,4098730935,178,,4094371553,140,64.5,4094371561,212,32.7,4094371557,141,64.2,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
