id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/13/value,qualifier/16/value,qualifier/20/id,qualifier/20/qualifierId
2483670405,7,1,1,0,21,d0zdg647gvgc95xdtk1vpbkys,1,34.5,77.3,2022-11-09T19:01:57.133Z,2022-11-11T08:48:28Z,3905621861,141,33.2,3908045827,178,,3905621863,212,30.6,3905621857,56,Back,3905621865,213,4.9,3905621859,140,40.2,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670429,8,1,1,0,24,d0zdg647gvgc95xdtk1vpbkys,1,41.5,25.6,2022-11-09T19:01:59.988Z,2022-11-11T08:48:34Z,3908045989,178,,3905621937,141,5.1,3905621939,212,16.8,3905621933,56,Right,3905621941,213,5.3,3905621935,140,50.5,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670461,9,1,1,0,26,d0zdg647gvgc95xdtk1vpbkys,1,54,4.2,2022-11-09T19:02:01.921Z,2022-11-11T08:48:39Z,3905622121,141,3.0,3905622125,213,6.1,3905622123,212,4.5,3908046201,178,,3905622119,140,58.2,3905622117,56,Right,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670483,10,1,1,0,27,d0zdg647gvgc95xdtk1vpbkys,1,58.1,3.2,2022-11-09T19:02:02.695Z,2022-11-11T08:48:47Z,3905622193,56,Back,3905622195,140,46.5,3908046421,178,,3905622201,213,3.2,3905622197,141,2.2,3905622199,212,12.2,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670519,11,1,1,0,29,d0zdg647gvgc95xdtk1vpbkys,1,43.4,3.1,2022-11-09T19:02:04.570Z,2022-11-11T08:48:55Z,3905622393,140,31.1,3905622395,141,23.9,3908046645,178,,3905622399,213,2.3,3905622397,212,19.2,3905622391,56,Back,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670545,12,1,1,0,32,d0zdg647gvgc95xdtk1vpbkys,1,32.2,38.4,2022-11-09T19:02:08.274Z,2022-11-11T08:49:01Z,3905622509,140,43.4,3905622507,56,Back,3905622513,212,27.3,3908046845,178,,3905622515,213,1.1,3905622511,141,74.6,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670601,13,1,1,0,35,d0zdg647gvgc95xdtk1vpbkys,1,43.9,75.5,2022-11-09T19:02:10.950Z,2022-11-11T08:49:15Z,3908047309,178,,3905622789,141,97.5,3905622785,56,Left,3905622793,213,0.7,3905622787,140,59.9,3905622791,212,22.5,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670623,14,1,1,0,40,d0zdg647gvgc95xdtk1vpbkys,1,57.8,95.5,2022-11-09T19:02:16.258Z,2022-11-11T08:49:22Z,3905622925,141,76.8,3905622923,140,50.9,3908047509,178,,3905622927,212,14.6,3905622929,213,4.2,3905622921,56,Center,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670653,15,1,1,0,43,d0zdg647gvgc95xdtk1vpbkys,1,49.6,75,2022-11-09T19:02:18.670Z,2022-11-11T08:49:27Z,3905623071,56,Back,3905623079,213,4.6,3905623077,212,26.6,3908047717,178,,3905623075,141,35.9,3905623073,140,47.9,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670697,16,1,1,0,46,d0zdg647gvgc95xdtk1vpbkys,1,47.8,34.2,2022-11-09T19:02:21.855Z,2022-11-11T08:49:33Z,3905623343,141,3.9,3905623339,56,Right,3905623345,212,24.2,3908047845,178,,3905623341,140,59.9,3905623347,213,5.3,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670699,17,1,1,0,48,d0zdg647gvgc95xdtk1vpbkys,0,60.5,3.2,2022-11-09T19:02:23.855Z,2022-11-11T08:49:40Z,3905623361,140,68.6,3905623367,213,6.0,3905623365,212,9.0,3905623359,56,Right,3905623363,141,0.0,3908047999,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670781,5,5,1,0,49,6hsriqr3ybvyg94w2k19oal50,1,33.7,101.6,2022-11-09T19:02:25.254Z,2022-11-11T08:49:43Z,3905623867,56,Back,3905623869,347,,3905623883,233,18,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670703,18,5,1,0,49,d0zdg647gvgc95xdtk1vpbkys,0,66.3,-1.6,2022-11-09T19:02:25.254Z,2022-11-11T08:49:43Z,3905623385,56,Right,3905623387,347,,3905623887,233,5,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670787,6,1,1,1,1,6hsriqr3ybvyg94w2k19oal50,1,36.6,100,2022-11-09T19:02:36.624Z,2022-11-11T08:49:49Z,3905623915,212,6.3,3905623907,56,Back,3905623913,141,91.4,3905623917,213,4.4,3905623911,140,35.0,3905623905,107,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670791,7,1,1,1,2,6hsriqr3ybvyg94w2k19oal50,1,35.3,91.4,2022-11-09T19:02:37.739Z,2022-11-11T08:49:56Z,3905623923,56,Back,3905623931,213,1.7,3905623925,140,34.9,3908048423,178,,3905623927,141,97.9,3905623929,212,4.4,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670797,8,1,1,1,2,6hsriqr3ybvyg94w2k19oal50,1,34.9,97.9,2022-11-09T19:02:38.341Z,2022-11-11T08:50:03Z,3905623961,213,0.0,3905623955,140,41.8,3908048575,178,,3905623953,56,Back,3905623957,141,98.1,3905623959,212,7.2,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670831,9,1,1,1,4,6hsriqr3ybvyg94w2k19oal50,1,38.2,97.9,2022-11-09T19:02:39.941Z,2022-11-11T08:50:08Z,3905624095,56,Back,3908048731,178,,3905624101,212,8.9,3905624097,140,46.2,3905624099,141,93.8,3905624103,213,6.0,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670845,10,1,1,1,5,6hsriqr3ybvyg94w2k19oal50,1,48.2,92,2022-11-09T19:02:41.227Z,2022-11-11T08:50:18Z,3905624143,140,45.8,3905624145,141,91.0,3905624141,56,Back,3905624147,212,2.6,3908049013,178,,3905624149,213,3.4,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670875,11,1,1,1,9,6hsriqr3ybvyg94w2k19oal50,1,48.7,99,2022-11-09T19:02:44.463Z,2022-11-11T08:50:27Z,3905624287,140,57.3,3905624299,213,6.3,3905624291,141,98.7,3908049231,178,,3905624283,56,Left,3905624295,212,9.0,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670885,12,61,1,1,9,6hsriqr3ybvyg94w2k19oal50,0,54,97.5,2022-11-09T19:02:44.996Z,2022-11-11T08:50:38Z,3905624343,56,Left,3908049465,178,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670891,13,5,1,1,10,6hsriqr3ybvyg94w2k19oal50,0,54,101.2,2022-11-09T19:02:45.679Z,2022-11-11T08:50:44Z,3905624363,56,Left,3905624615,233,19,3905624367,347,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670933,19,5,1,1,10,d0zdg647gvgc95xdtk1vpbkys,1,46,-1.2,2022-11-09T19:02:45.679Z,2022-11-11T08:50:43Z,3905624565,233,13,3905624543,56,Back,3905624545,347,,,,,,,,,,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670975,20,1,1,1,17,d0zdg647gvgc95xdtk1vpbkys,1,47.1,0,2022-11-09T19:02:52.632Z,2022-11-11T08:50:51Z,3905624707,107,,3905624709,56,Back,3905624713,141,27.1,3905624715,212,23.0,3905624719,1,,3905624717,213,2.1,3905624711,140,35.8,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483670993,21,1,1,1,21,d0zdg647gvgc95xdtk1vpbkys,1,46.8,48,2022-11-09T19:02:57.070Z,2022-11-11T08:50:59Z,3905624811,141,74.1,3905624807,56,Center,3905624809,140,54.0,3905624813,212,19.3,3908050023,178,,3905624815,213,1.2,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671045,22,1,1,1,24,d0zdg647gvgc95xdtk1vpbkys,1,58.3,78.5,2022-11-09T19:02:59.971Z,2022-11-11T08:51:05Z,3905625045,212,16.5,3905625037,56,Left,3908050219,178,,3905625043,141,96.2,3905625047,213,0.8,3905625041,140,69.0,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671055,23,1,1,1,29,d0zdg647gvgc95xdtk1vpbkys,1,68,88.5,2022-11-09T19:03:04.520Z,2022-11-11T08:51:25Z,3908050673,178,,3905625093,140,68.0,3905625095,141,74.6,3905625097,212,9.5,3905625099,213,4.7,3905625091,56,Center,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671093,24,1,1,1,29,d0zdg647gvgc95xdtk1vpbkys,1,68,74.3,2022-11-09T19:03:05.156Z,2022-11-11T08:51:33Z,3905625281,141,89.9,3905625277,56,Left,3905625285,213,2.2,3905625279,140,60.6,3905625283,212,13.1,3908050791,178,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671103,25,1,1,1,33,d0zdg647gvgc95xdtk1vpbkys,1,62.7,89,2022-11-09T19:03:09.217Z,2022-11-11T08:51:40Z,3905625345,141,79.6,3905625343,140,69.9,3905625339,56,Left,3905625347,212,9.9,3905625349,213,5.6,3908050971,178,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671131,26,1,1,1,34,d0zdg647gvgc95xdtk1vpbkys,1,69.9,79.6,2022-11-09T19:03:10.137Z,2022-11-11T08:51:49Z,3905625465,212,12.2,3905625459,56,Center,3908051115,178,,3905625463,141,71.4,3905625461,140,59.6,3905625467,213,3.6,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671163,27,1,1,1,36,d0zdg647gvgc95xdtk1vpbkys,1,60.8,71.5,2022-11-09T19:03:12.314Z,2022-11-11T08:51:55Z,3908051317,178,,3905625599,140,57.7,3905625605,141,34.1,3905625593,56,Center,3905625613,213,4.6,3905625609,212,25.6,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671233,28,1,1,1,39,d0zdg647gvgc95xdtk1vpbkys,1,57.8,33.8,2022-11-09T19:03:15.256Z,2022-11-11T08:52:01Z,3905625945,140,66.0,3905625951,213,5.1,3908051495,178,,3905625943,56,Right,3905625949,212,22.5,3905625947,141,3.3,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671261,29,1,1,1,47,d0zdg647gvgc95xdtk1vpbkys,1,67.6,7.1,2022-11-09T19:03:22.739Z,2022-11-11T08:52:12Z,3905626085,212,15.1,3905626079,56,Right,3905626083,141,21.0,3905626081,140,56.4,3905626087,213,2.5,3908051735,178,,,,,,,,6m2pk6odyb3atayt6u8cifahh,D. Tadić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671309,30,1,1,1,49,d0zdg647gvgc95xdtk1vpbkys,1,58.3,25.6,2022-11-09T19:03:24.966Z,2022-11-11T08:52:29Z,3908051963,178,,3905626321,140,62.7,3905626327,213,1.3,3905626323,141,54.9,3905626319,56,Center,3905627077,210,13,3905626325,212,20.5,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671315,31,13,1,1,54,d0zdg647gvgc95xdtk1vpbkys,1,73,63.6,2022-11-09T19:03:29.471Z,2022-11-11T08:52:29Z,3905627095,55,30,3905626339,22,,3905626343,56,Center,3905627093,29,,3905626643,72,,3905627099,102,46.9,3905627103,215,,3905627105,230,97.7,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,3908052063,178,3905627107,231,51.1,3905627101,103,75,3905626341,18,3905627091,74,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671339,14,5,1,1,55,6hsriqr3ybvyg94w2k19oal50,1,-1.1,47.6,2022-11-09T19:03:30.908Z,2022-11-11T08:52:34Z,3905626473,233,32,3905626463,346,,3905626457,56,Back,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671329,32,5,1,1,55,d0zdg647gvgc95xdtk1vpbkys,0,101.1,52.4,2022-11-09T19:03:30.908Z,2022-11-11T08:52:35Z,3905626407,346,,3905626405,56,Center,3905626477,233,14,,,,,,,,,,,,,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671621,15,1,1,2,21,6hsriqr3ybvyg94w2k19oal50,0,5,43.7,2022-11-09T19:03:56.954Z,2022-11-11T08:52:40Z,3905627905,213,6.0,3905627897,141,19.0,3905627891,56,Right,3905627887,124,,3905627909,74,,3905627907,1,,3905627901,212,66.0,3905627893,140,65.8,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671629,33,1,1,2,25,d0zdg647gvgc95xdtk1vpbkys,0,33.5,72.4,2022-11-09T19:04:00.870Z,2022-11-11T08:52:46Z,3905627941,56,Back,3905627949,213,0.5,3908052413,388,,3905627947,212,16.6,3905627945,141,83.4,3905627939,3,,3905627943,140,47.6,,,,4jqgl7x5ewke1u0sy2cbkqfhl,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671657,16,1,1,2,26,6hsriqr3ybvyg94w2k19oal50,1,51.5,11.4,2022-11-09T19:04:02.132Z,2022-11-11T08:52:52Z,3905628059,141,7.2,3905628057,140,58.3,3908052511,388,,3905628063,213,5.9,3905628061,212,7.7,3905628055,56,Right,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484153723,814,67,1,2,28,6hsriqr3ybvyg94w2k19oal50,1,58.5,7.4,2022-11-09T19:04:03.526Z,2022-11-12T09:43:41Z,3908129561,233,1522,,,,,,,,,,,,,,,,,,,,,,1txv3b9y7h3du9d5bbblg0vai,R. Yapi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2484153721,1522,67,1,2,28,d0zdg647gvgc95xdtk1vpbkys,0,41.5,92.6,2022-11-09T19:04:03.527Z,2022-11-11T09:47:33Z,3908129565,233,814,,,,,,,,,,,,,,,,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671659,17,1,1,2,28,6hsriqr3ybvyg94w2k19oal50,0,62.8,11.6,2022-11-09T19:04:03.549Z,2022-11-12T09:43:41Z,3905650095,141,13.9,3908052671,178,,3905650125,286,,3905650099,213,0.6,3905650119,236,,3905628071,56,Right,3905650121,233,34,3905650083,168,,1txv3b9y7h3du9d5bbblg0vai,R. Yapi,,3905650089,140,3905650097,212,2.9,,,,,,,,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2483671689,34,74,1,2,28,d0zdg647gvgc95xdtk1vpbkys,1,35.8,89.8,2022-11-09T19:04:03.602Z,2022-11-11T08:53:04Z,3905628185,285,,3905650127,233,17,3905628183,56,Back,3908052793,178,,,,,,,,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
