id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,keyPass,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2455741813,7,1,1,0,15,3kfktv64h7kg7zryax1wktr5r,1,36.7,17.3,2022-09-04T12:30:55.034Z,2022-09-07T05:00:21Z,3757564075,56,Center,3763536131,178,,3757564073,155,,3757564081,212,27.7,3757564079,141,22.1,3757564083,213,0.1,3757564077,140,62.9,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741815,8,50,1,0,18,3kfktv64h7kg7zryax1wktr5r,1,65.1,15.1,2022-09-04T12:30:58.040Z,2022-09-07T05:01:45Z,3757564209,233,5,3757564091,286,,3757564089,56,Right,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741825,5,7,1,0,19,3t0vjqtxc8wpjzv82i3oi2ova,1,34.9,84.9,2022-09-04T12:30:58.848Z,2022-09-07T05:02:40Z,3763537453,178,,3757564179,233,8,3763537455,21,,3757564147,56,Back,3757564149,285,,3760379383,383,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741833,6,49,1,0,20,3t0vjqtxc8wpjzv82i3oi2ova,1,33.5,88.4,2022-09-04T12:30:59.613Z,2022-09-07T05:02:51Z,,,,,,,,,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455784563,366,50,1,0,20,3t0vjqtxc8wpjzv82i3oi2ova,1,33.2,86.8,2022-09-04T12:30:59.929Z,2022-09-07T05:03:05Z,3757785623,56,Back,3757785625,285,,3757785739,233,9,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741829,9,7,1,0,21,3kfktv64h7kg7zryax1wktr5r,0,66.8,13.2,2022-09-04T12:31:00.670Z,2022-09-07T05:03:10Z,3757564169,56,Right,3760379873,385,,3757785717,286,,3757785713,233,366,3763538149,178,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741853,7,1,1,0,22,3t0vjqtxc8wpjzv82i3oi2ova,1,33.5,88.4,2022-09-04T12:31:01.587Z,2022-09-07T05:03:15Z,3757564289,213,3.5,3757564287,212,9.9,3757564281,56,Back,3757564283,140,24.6,3757564285,141,83.5,3763538201,178,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741887,8,1,1,0,25,3t0vjqtxc8wpjzv82i3oi2ova,1,23.7,82.1,2022-09-04T12:31:04.385Z,2022-09-07T05:03:17Z,3757564495,140,3.0,3757564493,56,Back,3757564497,141,55.8,3757564499,212,28.1,3763538237,178,,3757564501,213,3.8,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741939,9,1,1,0,29,3t0vjqtxc8wpjzv82i3oi2ova,1,9.5,55.7,2022-09-04T12:31:09.170Z,2022-09-07T05:03:20Z,3763538269,178,,3757564811,1,,3757564803,140,34.5,3757564801,56,Back,3757564809,213,0.7,3757564807,212,35.8,3757564805,141,91.5,3757564799,155,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741945,10,3,1,0,33,3t0vjqtxc8wpjzv82i3oi2ova,0,32.4,94.1,2022-09-04T12:31:12.739Z,2022-09-07T05:03:24Z,3763538295,178,,3757564953,233,10,3760380255,465,,3757564837,56,Back,3757564839,285,,,,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741965,10,7,1,0,33,3kfktv64h7kg7zryax1wktr5r,1,67.6,5.9,2022-09-04T12:31:12.808Z,2022-09-07T05:03:27Z,3757564921,167,,3757564923,56,Right,3763538325,178,,3760380293,383,,3757564935,286,,3757564931,233,10,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741991,11,5,1,0,35,3t0vjqtxc8wpjzv82i3oi2ova,1,29.8,101,2022-09-04T12:31:14.417Z,2022-09-07T05:03:34Z,3757565055,347,,3757565053,56,Back,3757565061,233,11,,,,,,,,,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455741967,11,5,1,0,35,3kfktv64h7kg7zryax1wktr5r,0,70.2,-1,2022-09-04T12:31:14.417Z,2022-09-07T05:03:35Z,3757565065,233,11,3757564929,347,,3757564927,56,Right,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742035,12,1,1,0,39,3t0vjqtxc8wpjzv82i3oi2ova,1,27.4,100,2022-09-04T12:31:19.126Z,2022-09-07T05:03:37Z,3757565299,141,90.2,3757565297,140,18.2,3757565293,107,,3757565295,56,Back,3757565303,213,3.8,3757565301,212,12.2,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742133,13,1,1,0,44,3t0vjqtxc8wpjzv82i3oi2ova,1,20.6,91.7,2022-09-04T12:31:23.816Z,2022-09-07T05:03:41Z,3757565825,155,,3757565833,141,7.3,3763538443,178,,3757565831,140,56.2,3757565839,1,,3757565837,213,5.3,3757565827,196,,3757565829,56,Right,ew4kbwq27lxqocg0920amphw5,J. Veldmate,3757565835,212,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456855251,820,43,1,0,49,3kfktv64h7kg7zryax1wktr5r,1,0,0,2022-09-04T12:31:28.495Z,2022-09-07T05:49:31Z,3763564885,144,83,3763564747,399,180179,,,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456855307,824,83,1,0,49,3kfktv64h7kg7zryax1wktr5r,1,45.5,85.3,2022-09-04T12:31:28.496Z,2022-09-07T05:49:34Z,3763564911,399,180179,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742169,14,1,1,0,53,3t0vjqtxc8wpjzv82i3oi2ova,1,47,31.4,2022-09-04T12:31:33.022Z,2022-09-07T05:03:47Z,3757566045,140,45.9,3763538489,178,,3757566043,56,Back,3757566049,212,7.1,3757566047,141,41.7,3757566051,213,1.7,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742191,15,1,1,0,56,3t0vjqtxc8wpjzv82i3oi2ova,1,46.2,43.1,2022-09-04T12:31:35.322Z,2022-09-07T05:03:50Z,3757566165,213,2.1,3763538509,178,,3757566161,141,69.0,3757566163,212,19.9,3757566159,140,37.4,3757566157,56,Back,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742215,16,1,1,0,59,3t0vjqtxc8wpjzv82i3oi2ova,1,35.8,76.1,2022-09-04T12:31:38.831Z,2022-09-07T05:04:00Z,3757566327,213,0.6,3757566321,140,54.6,3757566323,141,96.8,3757566325,212,24.2,3757566319,56,Left,3763538607,178,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742239,17,1,1,1,2,3t0vjqtxc8wpjzv82i3oi2ova,1,56.1,96.9,2022-09-04T12:31:41.249Z,2022-09-07T05:04:04Z,3757566475,141,69.9,3757566469,155,,3757566473,140,75.6,3757566477,212,27.5,3757566479,213,5.6,3757566471,56,Center,3763538645,178,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742243,18,61,1,1,3,3t0vjqtxc8wpjzv82i3oi2ova,0,75.6,69.9,2022-09-04T12:31:43.098Z,2022-09-07T05:04:12Z,3763538699,21,,3757566495,56,Center,3763538701,178,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742249,12,49,1,1,5,3kfktv64h7kg7zryax1wktr5r,1,5.9,28.8,2022-09-04T12:31:45.001Z,2022-09-07T05:04:43Z,,,,,,,,,,,,,,,,,,,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742271,13,1,1,1,5,3kfktv64h7kg7zryax1wktr5r,1,5.9,28.8,2022-09-04T12:31:45.048Z,2022-09-07T05:04:52Z,3757566625,56,Back,3763539059,178,,3757566633,213,1.9,3757566631,212,8.5,3757566627,140,3.2,3757566629,141,40.6,,,,,,,42cg746sa90jla5x4islj9pwq,S. Beukema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742293,14,1,1,1,7,3kfktv64h7kg7zryax1wktr5r,1,2.9,40.9,2022-09-04T12:31:46.592Z,2022-09-07T05:04:56Z,3757566769,212,31.6,3757566761,140,32.8,3757566753,157,,3757566757,56,Back,3757566765,141,35.4,3763539109,178,,3757566773,1,,3757566771,213,6.2,2p6h6ivyzp1fzsayw7r2xn2dx,H. Verhulst,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742295,15,44,1,1,9,3kfktv64h7kg7zryax1wktr5r,1,34.7,31,2022-09-04T12:31:48.999Z,2022-09-07T06:29:28Z,3757566827,233,19,3757566779,56,Back,3757566781,285,,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742299,19,44,1,1,9,3t0vjqtxc8wpjzv82i3oi2ova,0,65.3,69,2022-09-04T12:31:49Z,2022-09-07T05:05:00Z,3757566799,286,,3757566797,56,Center,3757566871,233,15,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742323,16,1,1,1,9,3kfktv64h7kg7zryax1wktr5r,1,32.7,35.4,2022-09-04T12:31:49.045Z,2022-09-07T06:29:29Z,3763539223,388,,3757566923,140,43.8,3757566929,213,0.3,3757566927,212,12.2,3757566921,56,Back,3757566917,3,,3757566919,168,,3757566925,141,40.7,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742327,17,61,1,1,11,3kfktv64h7kg7zryax1wktr5r,0,43.8,40.7,2022-09-04T12:31:50.289Z,2022-09-07T05:05:14Z,3763539315,388,,3757566937,56,Back,,,,,,,,,,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742333,20,49,1,1,13,3t0vjqtxc8wpjzv82i3oi2ova,1,45.3,55.7,2022-09-04T12:31:52.426Z,2022-09-07T05:05:19Z,,,,,,,,,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742343,21,1,1,1,13,3t0vjqtxc8wpjzv82i3oi2ova,0,45.3,55.7,2022-09-04T12:31:52.464Z,2022-09-07T05:05:22Z,3757567037,56,Center,3757567039,140,68.5,3757567045,213,6.1,3757567041,141,50.7,3757567047,1,,3757567043,212,24.6,3763539391,178,,3757567035,157,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742377,18,1,1,1,16,3kfktv64h7kg7zryax1wktr5r,0,31.3,49,2022-09-04T12:31:55.349Z,2022-09-07T05:05:27Z,3763539449,178,,3757567241,140,42.5,3757567247,213,0.3,3757567243,141,54.2,3757567245,212,12.3,3757567237,3,,3757567239,56,Back,,,,6zzcoo9k4ebqtlux49rbb5fro,M. Dekker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742389,22,44,1,1,18,3t0vjqtxc8wpjzv82i3oi2ova,1,57.7,44.6,2022-09-04T12:31:57.832Z,2022-09-07T06:29:29Z,3757567299,56,Center,3757567391,233,19,3757567301,286,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742391,19,44,1,1,18,3kfktv64h7kg7zryax1wktr5r,0,42.3,55.4,2022-09-04T12:31:57.833Z,2022-09-07T05:05:31Z,3757567417,233,22,3757567331,56,Back,3757567333,285,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742427,23,1,1,1,18,3t0vjqtxc8wpjzv82i3oi2ova,1,57.6,43.4,2022-09-04T12:31:57.884Z,2022-09-07T06:29:29Z,3757567495,3,,3757567505,213,5.9,3757567499,140,66.2,3757567497,56,Center,3757567501,141,37.7,3757567503,212,9.8,3763539543,388,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742443,24,1,1,1,22,3t0vjqtxc8wpjzv82i3oi2ova,1,67.1,26.2,2022-09-04T12:32:01.670Z,2022-09-07T05:05:46Z,3757567601,141,12.9,3757567603,212,9.8,3757567605,213,4.3,3763539711,178,,3757567599,140,63.5,3757567597,56,Right,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742463,25,1,1,1,23,3t0vjqtxc8wpjzv82i3oi2ova,1,63.5,12.9,2022-09-04T12:32:03.055Z,2022-09-07T05:05:50Z,3757567721,213,1.2,3763539759,178,,3757567715,140,67.9,3757567717,141,28.6,3757567719,212,11.6,3757567713,56,Center,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456271523,823,3,1,1,27,3t0vjqtxc8wpjzv82i3oi2ova,0,70.7,39.2,2022-09-04T12:32:06.709Z,2022-09-07T05:05:58Z,3760382335,56,Center,3760382339,465,,3760382341,467,7jgtmmk4b2bgn0syidj6ve7kl,3760382337,286,,3763539821,178,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742531,26,4,1,1,27,3t0vjqtxc8wpjzv82i3oi2ova,1,70.6,38.5,2022-09-04T12:32:06.973Z,2022-09-07T05:06:02Z,3757568215,152,,3757568241,233,20,3757568209,13,,3757568213,56,Center,3757568217,265,,3757568219,286,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455742509,20,4,1,1,27,3kfktv64h7kg7zryax1wktr5r,0,29.4,61.5,2022-09-04T12:32:06.974Z,2022-09-07T05:06:02Z,3757568087,56,Back,3757568089,152,,3757568273,233,26,3757568085,13,,3757568093,285,,3763539857,178,,3757568091,265,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455743149,27,15,1,2,24,3t0vjqtxc8wpjzv82i3oi2ova,1,71.4,39.6,2022-09-04T12:33:04.085Z,2022-09-07T05:06:06Z,3757572181,233,21,3757572179,82,,3757572503,458,,3757572507,146,81.5,3757572501,103,19,3757572499,102,48.5,3757572497,78,,3757572175,72,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,3757571565,26,,3757572515,231,50.7,3757572513,230,99.4,3757571567,18,3757571569,56,Center,3757572511,147,43.3,3763539897,178,,,,,,,,,,,,,,,,,,,
2455743163,21,10,1,2,25,3kfktv64h7kg7zryax1wktr5r,1,22.7,57.5,2022-09-04T12:33:04.481Z,2022-09-07T05:06:37Z,3763540269,388,,3757571615,94,,3763540271,21,,3757572209,233,27,3757571759,239,,3757571617,56,Back,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455743181,28,13,1,2,26,3t0vjqtxc8wpjzv82i3oi2ova,1,71.5,42.7,2022-09-04T12:33:06.131Z,2022-09-07T05:06:47Z,3757572099,230,97.3,3757572085,108,,3763540453,178,,3757571709,18,,3757572095,458,,3757572103,231,50.5,3757572077,102,38.7,3757572079,103,12.5,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,3757572089,328,,3757572081,215,,3757571895,20,,3757571711,56,3760384649,75,,3757571893,24,,,,Center,,,,,,,,,,,,,,,,,,
2455743211,22,5,1,2,30,3kfktv64h7kg7zryax1wktr5r,1,-0.6,56.8,2022-09-04T12:33:09.748Z,2022-09-07T05:06:49Z,3757571889,233,29,3757571871,346,,3757571869,56,Back,,,,,,,,,,,,,,,,8ymqihdfqc7esda7y407lebx1,D. de Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455743187,29,5,1,2,30,3t0vjqtxc8wpjzv82i3oi2ova,0,100.6,43.2,2022-09-04T12:33:09.748Z,2022-09-07T05:06:50Z,3757571765,346,,3757571763,56,Center,3757571915,233,22,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
