id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,keyPass,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,assist
2515346681,6,1,1,0,14,3t0vjqtxc8wpjzv82i3oi2ova,1,33.7,8.6,2023-03-04T17:44:59.097Z,2023-03-07T04:56:05Z,4072471363,56,Back,4072471367,140,21.5,4079662719,178,,4072471373,212,13.3,4072471375,213,2.9,4072471369,141,14.0,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346707,7,1,1,0,16,3t0vjqtxc8wpjzv82i3oi2ova,1,21.4,13.1,2023-03-04T17:45:00.882Z,2023-03-07T04:56:10Z,4072471495,213,2.5,4072471489,140,6.8,4072471493,212,19.7,4079662797,178,,4072471487,56,Back,4072471491,141,31.4,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346729,8,1,1,0,19,3t0vjqtxc8wpjzv82i3oi2ova,1,6.3,31.4,2023-03-04T17:45:03.470Z,2023-03-07T04:56:15Z,4072471609,140,30.2,4079662863,178,,4072471615,212,25.5,4072471605,56,Back,4072471617,213,0.2,4072471613,141,38.3,,,,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346757,9,1,1,0,21,3t0vjqtxc8wpjzv82i3oi2ova,1,30.2,38.3,2023-03-04T17:45:05.297Z,2023-03-07T04:56:19Z,4072471763,212,7.5,4072471759,140,23.6,4072471765,213,3.5,4072471757,56,Back,4072471761,141,34.1,4079662903,178,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346789,10,1,1,0,22,3t0vjqtxc8wpjzv82i3oi2ova,1,23.6,34.1,2023-03-04T17:45:06.392Z,2023-03-07T04:56:25Z,4072471935,140,53.2,4072471937,141,44.0,4079663003,178,,4072471933,56,Center,4072471939,212,31.8,4072471941,213,0.2,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346797,11,1,1,0,23,3t0vjqtxc8wpjzv82i3oi2ova,0,53.2,44,2023-03-04T17:45:08.163Z,2023-03-07T04:56:34Z,4072471987,213,4.9,4072471983,141,25.6,4072471985,212,12.8,4072471979,56,Center,4072471981,140,55.9,4079663119,178,,,,,,,,ix6hcbfujuw3mgefzpsnp2zu,J. Antonisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346805,6,49,1,0,25,6g9qrm72224jrk6tkxxxi8a9n,1,39.3,81.5,2023-03-04T17:45:09.322Z,2023-03-07T04:56:39Z,,,,,,,,,,,,,,,,,,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346885,7,1,1,0,26,6g9qrm72224jrk6tkxxxi8a9n,1,45,85.1,2023-03-04T17:45:11.106Z,2023-03-07T04:56:45Z,4072472397,213,3.0,4072472393,141,90.0,4072472389,56,Back,4072472395,212,19.8,4072472391,140,26.4,4079663243,178,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346929,8,1,1,0,29,6g9qrm72224jrk6tkxxxi8a9n,1,29.1,87.5,2023-03-04T17:45:14.111Z,2023-03-07T04:56:51Z,4072472601,56,Back,4072472607,212,26.0,4072472603,140,6.1,4079663283,178,,4072472609,213,3.5,4072472605,141,73.3,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515346985,9,1,1,0,31,6g9qrm72224jrk6tkxxxi8a9n,0,5.9,72.6,2023-03-04T17:45:15.929Z,2023-03-07T04:56:55Z,4072472851,141,78.8,4072472863,1,,4072472839,157,,4072472859,213,0.1,4079663329,178,,4072472847,140,43.4,4072472855,212,39.6,4072472843,56,Back,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516698073,1000,61,1,0,35,3t0vjqtxc8wpjzv82i3oi2ova,1,57.7,23,2023-03-04T17:45:19.485Z,2023-03-07T12:53:01Z,4080410081,388,,4080409969,56,Center,4080410143,15,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347083,13,44,1,0,37,3t0vjqtxc8wpjzv82i3oi2ova,1,63.2,18,2023-03-04T17:45:21.655Z,2023-03-07T11:30:39Z,4072473191,286,,4072473221,233,10,4072473189,56,Right,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347075,10,44,1,0,37,6g9qrm72224jrk6tkxxxi8a9n,0,36.8,82,2023-03-04T17:45:21.656Z,2023-03-07T04:57:09Z,4072473245,233,13,4072473179,285,,4072473177,56,Back,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347051,12,61,1,0,37,3t0vjqtxc8wpjzv82i3oi2ova,1,58.7,21.4,2023-03-04T17:45:21.689Z,2023-03-07T11:30:39Z,4072473113,56,Center,4079663783,21,,4079663785,388,,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515846331,867,61,1,0,37,6g9qrm72224jrk6tkxxxi8a9n,1,37.6,79,2023-03-04T17:45:21.753Z,2023-03-07T04:57:33Z,4079663851,21,,4079663853,388,,4075118653,56,Back,,,,,,,,,,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347087,14,1,1,0,38,3t0vjqtxc8wpjzv82i3oi2ova,0,66.5,20.7,2023-03-04T17:45:22.994Z,2023-03-07T04:57:56Z,4072479955,213,3.7,4072479997,286,,4072479953,212,2.9,4072479993,233,28,4079664169,178,,4072479951,141,18.6,4072479991,236,,4072473211,56,Right,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,4072479949,140,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515348137,28,74,1,0,38,6g9qrm72224jrk6tkxxxi8a9n,1,40.9,86.6,2023-03-04T17:45:23.207Z,2023-03-07T04:57:59Z,4072478299,285,,4072478297,56,Back,4072480025,233,14,4079664205,178,,,,,,,,,,,,,,emuhqfrh7daavple8wlrljhm1,F. Antonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347121,11,3,1,0,39,6g9qrm72224jrk6tkxxxi8a9n,0,39.3,94.6,2023-03-04T17:45:24.056Z,2023-03-07T04:58:04Z,4072473421,56,Back,4072473423,286,,4079664271,178,,4075342093,233,15,4075120165,465,,,,,,,,,,,emuhqfrh7daavple8wlrljhm1,F. Antonucci,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347197,15,7,1,0,40,3t0vjqtxc8wpjzv82i3oi2ova,1,60.7,5.4,2023-03-04T17:45:24.297Z,2023-03-07T04:58:07Z,4072473747,233,11,4072473705,56,Right,4075120379,385,,4079664339,178,,4072473707,285,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347205,16,49,1,0,41,3t0vjqtxc8wpjzv82i3oi2ova,1,65,15.3,2023-03-04T17:45:25.569Z,2023-03-07T04:58:12Z,,,,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347225,17,1,1,0,42,3t0vjqtxc8wpjzv82i3oi2ova,1,67.2,16.1,2023-03-04T17:45:26.820Z,2023-03-07T04:58:18Z,4072473855,140,66.0,4072473857,141,7.3,4072473853,56,Right,4072473861,213,4.5,4079664477,178,,4072473859,212,6.1,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347229,18,4,1,0,44,3t0vjqtxc8wpjzv82i3oi2ova,1,62.9,6.8,2023-03-04T17:45:28.459Z,2023-03-07T04:58:23Z,4072473879,265,,4072473881,286,,4072473877,152,,4072473873,13,,4072473875,56,Right,4072473977,233,12,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347231,12,4,1,0,44,6g9qrm72224jrk6tkxxxi8a9n,0,37.1,93.2,2023-03-04T17:45:28.460Z,2023-03-07T04:58:23Z,4072473887,13,,4079664545,178,,4072473891,152,,4072473895,285,,4072473889,56,Back,4072474013,233,18,4072473893,265,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347795,21,43,1,0,46,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-03-04T17:45:30.588Z,2023-03-04T17:47:05Z,4072476633,285,0,4072476631,56,Right,4072480077,144,74,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347451,19,15,1,1,3,3t0vjqtxc8wpjzv82i3oi2ova,1,61.8,14.9,2023-03-04T17:45:47.760Z,2023-03-07T04:58:28Z,4072479903,233,13,4072475781,102,50.4,4072475067,26,,4072475785,458,,4072475779,79,,4072475071,56,Right,4072475787,146,89.9,4072475789,147,44.0,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,4075123153,70,,4072475175,20,4079664629,178,4072475783,103,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347457,13,10,1,1,6,6g9qrm72224jrk6tkxxxi8a9n,1,1.6,50.9,2023-03-04T17:45:50.765Z,2023-03-07T04:58:34Z,4075123701,378,,4072479919,233,19,4072475101,56,Back,4072475099,182,,4072479813,181,,4075123699,176,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347459,14,52,1,1,6,6g9qrm72224jrk6tkxxxi8a9n,1,1.6,50.9,2023-03-04T17:45:51.078Z,2023-03-07T04:58:37Z,4075124425,378,,4079664723,178,,,,,,,,,,,,,,,,,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347617,15,1,1,1,9,6g9qrm72224jrk6tkxxxi8a9n,1,8.4,45.8,2023-03-04T17:45:54.183Z,2023-03-07T04:58:46Z,4072475821,140,14.7,4079664815,178,,4072475819,56,Back,4072475827,213,5.2,4072475823,141,26.6,4072475817,123,,4072475825,212,14.6,,,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347631,16,1,1,1,16,6g9qrm72224jrk6tkxxxi8a9n,0,35.3,12.6,2023-03-04T17:46:00.625Z,2023-03-07T04:58:51Z,4072475885,141,21.5,4072475889,213,0.4,4079664885,178,,4072475887,212,15.9,4072475881,56,Back,4072475883,140,49.3,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347675,20,61,1,1,17,3t0vjqtxc8wpjzv82i3oi2ova,0,50.7,77.1,2023-03-04T17:46:01.402Z,2023-03-07T04:58:54Z,4079664927,178,,4072476081,56,Center,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347729,17,1,1,1,19,6g9qrm72224jrk6tkxxxi8a9n,1,48.4,33,2023-03-04T17:46:04.192Z,2023-03-07T04:59:04Z,4072476263,212,16.1,4072476265,213,1.7,4072476259,140,46.7,4072476261,141,56.6,4079665051,178,,4072476257,56,Back,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347773,18,1,1,1,22,6g9qrm72224jrk6tkxxxi8a9n,1,46.7,56.1,2023-03-04T17:46:06.712Z,2023-03-07T04:59:09Z,4072476473,140,59.3,4079665121,178,,4072476477,212,27.3,4072476469,56,Left,4072476475,141,91.2,4072476479,213,1.1,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347789,19,1,1,1,25,6g9qrm72224jrk6tkxxxi8a9n,1,66.7,86.1,2023-03-04T17:46:09.491Z,2023-03-07T04:59:12Z,4072476565,213,1.0,4072476549,56,Left,4072476553,140,70.4,4072476561,212,7.3,4072476557,141,95.2,4079665167,178,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347815,20,1,1,1,27,6g9qrm72224jrk6tkxxxi8a9n,1,62.6,96.5,2023-03-04T17:46:11.472Z,2023-03-07T04:59:16Z,4072476765,141,63.7,4079665219,178,,4072476767,212,28.9,4072476763,140,45.1,4072476769,213,4.0,4072476761,56,Back,,,,,,,a02jtmvlc1tlstvt96pa1hisq,D. Murkin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347851,21,1,1,1,30,6g9qrm72224jrk6tkxxxi8a9n,1,45.8,63.2,2023-03-04T17:46:14.596Z,2023-03-07T04:59:20Z,4072476935,140,44.3,4072476933,56,Back,4072476937,141,32.5,4072476939,212,20.9,4079665267,178,,4072476941,213,4.6,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347889,22,1,1,1,33,6g9qrm72224jrk6tkxxxi8a9n,1,43.8,32,2023-03-04T17:46:17.624Z,2023-03-07T04:59:23Z,4072477193,212,25.2,4072477189,140,61.4,4072477195,213,5.5,4072477191,141,6.9,4072477187,56,Right,4079665305,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347901,23,1,1,1,37,6g9qrm72224jrk6tkxxxi8a9n,1,60.6,11,2023-03-04T17:46:21.427Z,2023-03-07T04:59:29Z,4072477249,213,3.2,4072477245,141,10.6,4079665347,178,,4072477241,56,Back,4072477247,212,19.8,4072477243,140,41.7,,,,,,,8822s8ns7oyvjqade4oaxzg0l,O. Buur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347935,24,1,1,1,38,6g9qrm72224jrk6tkxxxi8a9n,1,41.8,10.6,2023-03-04T17:46:22.345Z,2023-03-07T04:59:34Z,4072477409,140,36.4,4072477411,141,39.2,4079665385,178,,4072477415,213,1.9,4072477413,212,20.3,4072477407,56,Back,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515347991,25,1,1,1,40,6g9qrm72224jrk6tkxxxi8a9n,1,36.4,39.2,2023-03-04T17:46:25.190Z,2023-03-07T04:59:37Z,4072477653,56,Back,4072477661,213,1.4,4072477657,141,88.3,4072477655,140,41.7,4072477663,1,,4079665427,178,,4072477659,212,33.8,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515348055,26,1,1,1,45,6g9qrm72224jrk6tkxxxi8a9n,1,54.7,86.1,2023-03-04T17:46:29.840Z,2023-03-07T04:59:40Z,4079665463,178,,4072477875,141,97.9,4072477873,140,65.5,4072477877,212,13.9,4072477879,213,0.6,4072477871,56,Left,,,,,,,f15kg1dhysflr9u8igyvhxkdm,F. Da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515348061,27,3,1,1,47,6g9qrm72224jrk6tkxxxi8a9n,0,76.3,93.9,2023-03-04T17:46:32.213Z,2023-03-07T04:59:53Z,4072477913,56,Left,4079665583,178,,4072692943,286,,4075130349,465,,4075342157,233,23,,,,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515348097,23,7,1,1,48,3t0vjqtxc8wpjzv82i3oi2ova,1,23.7,6.1,2023-03-04T17:46:32.877Z,2023-03-07T05:00:01Z,4072692957,233,27,4079665655,178,,4072478123,56,Back,4075129709,384,,4072692737,285,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515348071,22,49,1,1,49,3t0vjqtxc8wpjzv82i3oi2ova,1,22.7,6.5,2023-03-04T17:46:33.721Z,2023-03-07T05:00:10Z,,,,,,,,,,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515348107,24,1,1,1,49,3t0vjqtxc8wpjzv82i3oi2ova,1,20.1,10.9,2023-03-04T17:46:34.189Z,2023-03-07T05:00:15Z,4072478179,141,6.8,4072478183,213,5.8,4072478175,56,Back,4072478177,140,25.1,4072478181,212,5.9,4079665795,178,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
