id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/17/value
2504099199,110,7,1,12,42,dqk062lu0vm8epvytbm6r4mmf,1,72.7,3.8,2023-02-04T20:13:03.996Z,2023-02-07T05:22:25Z,4018330521,178,,4013214039,233,153,4013213979,286,,4013214161,167,,4013206771,56,Right,4017818237,385,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099219,111,5,1,12,44,dqk062lu0vm8epvytbm6r4mmf,0,70.8,-1.7,2023-02-04T20:13:05.132Z,2023-02-07T05:22:31Z,4013206915,56,Right,4013206919,347,,4013206957,233,131,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099207,131,5,1,12,44,ed5nwjz5za3oyi20nxzgqivmx,1,29.2,101.7,2023-02-04T20:13:05.132Z,2023-02-07T05:22:31Z,4013206953,233,111,4013206813,347,,4013206811,56,Back,,,,,,,,,,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099321,132,1,1,12,56,ed5nwjz5za3oyi20nxzgqivmx,1,23.1,100,2023-02-04T20:13:17.956Z,2023-02-07T05:22:34Z,4013207451,107,,4013207461,141,92.1,4013207459,140,15.1,4013207453,56,Back,4013207463,212,10.5,4013207465,213,3.8,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099347,133,1,1,12,58,ed5nwjz5za3oyi20nxzgqivmx,1,13.8,86.6,2023-02-04T20:13:19.912Z,2023-02-07T05:22:39Z,4013207639,141,65.8,4018330659,178,,4013207643,213,4.0,4013207641,212,18.1,4013207637,140,3.0,4013207635,56,Back,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099405,134,1,1,13,1,ed5nwjz5za3oyi20nxzgqivmx,0,3,66.4,2023-02-04T20:13:22.682Z,2023-02-07T05:22:41Z,4013207935,140,26.6,4018330695,178,,4013207931,155,,4013207941,213,5.3,4013207937,141,15.5,4013207933,56,Back,4013207943,1,,4013207939,212,42.6,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099413,113,49,1,13,5,dqk062lu0vm8epvytbm6r4mmf,1,74.1,76.7,2023-02-04T20:13:26.617Z,2023-02-07T10:31:39Z,,,,,,,,,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099403,112,44,1,13,5,dqk062lu0vm8epvytbm6r4mmf,1,73.8,80.6,2023-02-04T20:13:26.660Z,2023-02-07T12:24:55Z,4013211727,286,,4013211747,233,135,4013207929,56,Left,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099411,135,44,1,13,5,ed5nwjz5za3oyi20nxzgqivmx,0,26.2,19.4,2023-02-04T20:13:26.661Z,2023-02-07T05:22:57Z,4013207975,56,Back,4013207977,285,,4013211755,233,112,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099439,114,13,1,13,8,dqk062lu0vm8epvytbm6r4mmf,1,79.9,69.9,2023-02-04T20:13:29.216Z,2023-02-07T05:23:10Z,4013208589,230,98.1,4013208583,103,8.3,4013208581,102,39.0,4013208081,56,Center,4013208077,22,,4013208591,231,50.7,4013208579,75,,4018330971,178,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,4013208587,458,,,4013208285,72,,4013208079,18,,4013208585,215,,,,,,,,,,,,,,,,,,,
2504099457,115,5,1,13,9,dqk062lu0vm8epvytbm6r4mmf,0,100.6,38.2,2023-02-04T20:13:30.520Z,2023-02-07T05:23:13Z,4013208165,56,Center,4013208215,233,136,4013208167,346,,,,,,,,,,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099447,136,5,1,13,9,ed5nwjz5za3oyi20nxzgqivmx,1,-0.6,61.8,2023-02-04T20:13:30.520Z,2023-02-07T05:23:14Z,4013208209,233,115,4013208117,56,Back,4013208119,346,,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099595,137,1,1,13,25,ed5nwjz5za3oyi20nxzgqivmx,0,4.6,39.4,2023-02-04T20:13:47.064Z,2023-02-07T05:23:23Z,4013209073,213,0.1,4013209077,74,,4013209071,212,46.5,4013209065,56,Back,4013209063,124,,4013209069,141,49.6,4013209067,140,48.4,4013209075,1,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099611,116,49,1,13,27,dqk062lu0vm8epvytbm6r4mmf,1,53,52.8,2023-02-04T20:13:48.727Z,2023-02-07T05:23:30Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099645,117,1,1,13,29,dqk062lu0vm8epvytbm6r4mmf,1,53,52.8,2023-02-04T20:13:50.167Z,2023-02-07T05:23:35Z,4018331279,178,,4013209345,213,1.1,4013209343,212,18.9,4013209339,140,61.1,4013209337,56,Center,4013209341,141,77.6,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099705,118,1,1,13,33,dqk062lu0vm8epvytbm6r4mmf,1,71,75,2023-02-04T20:13:55.040Z,2023-02-07T05:23:38Z,4013209639,56,Left,4013209643,141,86.0,4018331315,178,,4013209647,213,0.5,4013209641,140,83.5,4013209645,212,15.1,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099725,119,1,1,13,38,dqk062lu0vm8epvytbm6r4mmf,1,78.7,82.4,2023-02-04T20:13:59.718Z,2023-02-07T05:23:41Z,4013209767,213,4.7,4013209761,140,78.8,4013209763,141,59.0,4013209759,56,Center,4018331355,178,,4013209765,212,15.9,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099751,120,1,1,13,39,dqk062lu0vm8epvytbm6r4mmf,1,78.8,59,2023-02-04T20:14:00.708Z,2023-02-07T05:24:04Z,4018331401,178,,4013209905,212,4.8,4013209899,56,Center,4013210361,154,,4013209903,141,62.7,4013210359,210,15,4013209907,213,0.6,4013209901,140,82.7,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099765,121,3,1,13,41,dqk062lu0vm8epvytbm6r4mmf,1,82.1,62.2,2023-02-04T20:14:02.377Z,2023-02-07T05:23:56Z,4013210027,233,139,4013209983,56,Center,4018331539,178,,4017821159,465,,4013209985,286,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099761,139,45,1,13,41,ed5nwjz5za3oyi20nxzgqivmx,0,17.9,37.8,2023-02-04T20:14:02.377Z,2023-02-07T05:23:57Z,4013210037,233,121,4013209963,56,Back,4013209965,285,,,,,,,,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099769,122,15,1,13,42,dqk062lu0vm8epvytbm6r4mmf,1,82.1,60.6,2023-02-04T20:14:03.403Z,2023-02-07T05:24:04Z,4013210399,29,,4013210477,233,141,4013210005,56,Center,4013210403,154,,4018331625,178,,4013210413,215,,4013210069,20,,4013210417,147,50.4,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,4013210001,22,,,4013210395,76,,4013210409,102,53.8,4013210411,103,2.5,4013210415,146,98.5,4013210405,55,4013210003,18,120,,,,,,,,,,
2504099795,141,10,1,13,43,ed5nwjz5za3oyi20nxzgqivmx,1,1.9,49.7,2023-02-04T20:14:04.112Z,2023-02-07T05:24:09Z,4017821789,376,,4013210185,56,Back,4013210183,182,,4013210217,233,122,4013210181,179,,4013210179,177,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099793,140,52,1,13,43,ed5nwjz5za3oyi20nxzgqivmx,1,1.9,49.7,2023-02-04T20:14:04.446Z,2023-02-07T05:24:13Z,4017821985,376,,4018331735,179,,,,,,,,,,,,,,,,,,,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099847,142,1,1,13,47,ed5nwjz5za3oyi20nxzgqivmx,1,8.3,42.5,2023-02-04T20:14:08.852Z,2023-02-07T05:24:17Z,4013210541,212,16.6,4018331789,178,,4013210537,140,18.0,4013210533,123,,4013210543,213,5.4,4013210539,141,23.3,4013210683,189,,4013210535,56,Back,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099867,143,1,1,13,52,ed5nwjz5za3oyi20nxzgqivmx,1,18,23.3,2023-02-04T20:14:13.683Z,2023-02-07T05:24:21Z,4013210665,213,2.3,4018331833,178,,4013210661,141,42.8,4013210657,56,Back,4013210659,140,6.2,4013210663,212,18.1,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504099935,144,1,1,13,56,ed5nwjz5za3oyi20nxzgqivmx,1,6.2,42.8,2023-02-04T20:14:17.305Z,2023-02-07T05:24:25Z,4013210985,141,89.9,4018331887,178,,4013210979,157,,4013210981,56,Back,4013210987,212,43.9,4013210989,213,0.8,4013210983,140,34.8,4013210991,1,,7wo4627xo1mx5k0vpwhe8hqll,E. Vaessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100009,145,1,1,14,0,ed5nwjz5za3oyi20nxzgqivmx,1,34,86.8,2023-02-04T20:14:21.640Z,2023-02-07T05:24:55Z,4018332279,178,,4013211375,56,Back,4013211381,212,16.3,4013211379,141,64.5,4013211377,140,39.8,4013211383,213,5.1,,,,,,,181us5vol7crxrmejhkqau3t,T. Lutonda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100035,146,1,1,14,7,ed5nwjz5za3oyi20nxzgqivmx,1,43.4,62.1,2023-02-04T20:14:28.415Z,2023-02-07T05:25:00Z,4013211509,212,18.5,4013211503,56,Back,4013211507,141,35.7,4018332343,178,,4013211505,140,39.3,4013211511,213,4.5,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100069,147,1,1,14,11,ed5nwjz5za3oyi20nxzgqivmx,1,40.2,33.1,2023-02-04T20:14:33.026Z,2023-02-07T05:25:04Z,4013211685,140,55.1,4013211689,212,16.4,4018332393,178,,4013211683,56,Center,4013211691,213,6.0,4013211687,141,26.1,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100093,148,61,1,14,12,ed5nwjz5za3oyi20nxzgqivmx,0,48.7,21,2023-02-04T20:14:33.896Z,2023-02-07T05:25:40Z,4013211835,56,Back,4018332869,178,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505130157,1641,67,1,14,14,dqk062lu0vm8epvytbm6r4mmf,1,45.3,83,2023-02-04T20:14:35.482Z,2023-02-07T12:24:56Z,4018588863,233,1679,,,,,,,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505130153,1679,67,1,14,14,ed5nwjz5za3oyi20nxzgqivmx,0,54.7,17,2023-02-04T20:14:35.483Z,2023-02-07T10:32:14Z,4018588895,233,1641,,,,,,,,,,,,,,,,,,,,,,93cf9npj6wl6vrxw7hetf6ok5,I. Bel Hassani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504990233,865,61,1,14,14,dqk062lu0vm8epvytbm6r4mmf,0,46,85.9,2023-02-04T20:14:35.553Z,2023-02-07T12:24:56Z,4018332979,178,,4017824249,56,Back,,,,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100095,149,61,1,14,16,ed5nwjz5za3oyi20nxzgqivmx,0,38,5.5,2023-02-04T20:14:37.760Z,2023-02-07T05:25:56Z,4018333089,178,,4013211851,56,Back,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100163,123,5,1,14,17,dqk062lu0vm8epvytbm6r4mmf,1,66,101,2023-02-04T20:14:38.219Z,2023-02-07T05:26:01Z,4013212183,233,150,4013212161,56,Left,4013212163,347,,,,,,,,,,,,,,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100101,150,5,1,14,17,ed5nwjz5za3oyi20nxzgqivmx,0,34,-1,2023-02-04T20:14:38.219Z,2023-02-07T05:26:01Z,4013211869,56,Back,4013212199,233,123,4013211871,347,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100173,124,1,1,14,22,dqk062lu0vm8epvytbm6r4mmf,1,68.6,100,2023-02-04T20:14:44.056Z,2023-02-07T05:26:03Z,4013212227,212,27.8,4013212221,140,46.2,4013212217,107,,4013212235,1,,4013212219,56,Back,4013212223,141,79.7,4013212231,213,3.7,4013212247,189,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100247,125,1,1,14,28,dqk062lu0vm8epvytbm6r4mmf,1,52.8,67.5,2023-02-04T20:14:49.264Z,2023-02-07T05:26:09Z,4018333273,178,,4013212605,212,23.9,4013212599,56,Back,4013212603,141,36.4,4013212607,213,4.2,4013212601,140,42.2,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100263,126,1,1,14,31,dqk062lu0vm8epvytbm6r4mmf,1,41.9,33.3,2023-02-04T20:14:52.201Z,2023-02-07T05:26:13Z,4013212701,213,5.0,4013212695,140,46.8,4013212697,141,7.9,4018333329,178,,4013212693,56,Back,4013212699,212,18.0,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100299,127,1,1,14,33,dqk062lu0vm8epvytbm6r4mmf,1,46.5,7.9,2023-02-04T20:14:54.114Z,2023-02-07T05:26:18Z,4013212887,140,40.4,4013212893,213,2.0,4013212885,56,Back,4018333421,178,,4013212891,212,14.4,4013212889,141,26.8,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100315,128,1,1,14,37,dqk062lu0vm8epvytbm6r4mmf,1,39,30.1,2023-02-04T20:14:58.540Z,2023-02-07T05:26:25Z,4013212971,56,Back,4013212977,212,8.4,4013212973,140,45.5,4018333531,178,,4013212979,213,0.6,4013212975,141,37.3,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100351,129,1,1,14,38,dqk062lu0vm8epvytbm6r4mmf,1,45.5,37.3,2023-02-04T20:14:59.870Z,2023-02-07T05:26:29Z,4013213185,141,3.8,4013213189,213,4.7,4013213183,140,46.2,4018333609,178,,4013213181,56,Back,4013213187,212,22.8,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100399,130,1,1,14,41,dqk062lu0vm8epvytbm6r4mmf,1,46.2,3.8,2023-02-04T20:15:02.348Z,2023-02-07T05:26:34Z,4013213441,212,29.1,4013213437,140,73.9,4013213443,213,0.0,4013213439,141,5.0,4018333673,178,,4013213435,56,Right,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100405,131,61,1,14,43,dqk062lu0vm8epvytbm6r4mmf,0,73.9,5,2023-02-04T20:15:04.308Z,2023-02-07T05:26:58Z,4013213467,56,Right,4018333947,178,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100415,151,12,1,14,44,ed5nwjz5za3oyi20nxzgqivmx,1,19.4,98.1,2023-02-04T20:15:05.312Z,2023-02-07T05:27:07Z,4013213509,212,8.5,4013213503,56,Back,4013213547,167,,4013213507,141,100.0,4018334069,389,,4013213505,140,27.1,4013213511,213,0.3,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100497,132,5,1,14,44,dqk062lu0vm8epvytbm6r4mmf,1,73.6,-2,2023-02-04T20:15:05.748Z,2023-02-07T05:27:10Z,4013213951,347,,4013213985,233,152,4013213949,56,Right,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100419,152,5,1,14,44,ed5nwjz5za3oyi20nxzgqivmx,0,26.4,102,2023-02-04T20:15:05.748Z,2023-02-07T05:27:11Z,4013213989,233,132,4013213531,347,,4013213529,56,Back,,,,,,,,,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100559,133,1,1,15,1,dqk062lu0vm8epvytbm6r4mmf,1,74.4,0,2023-02-04T20:15:23.106Z,2023-02-07T05:31:19Z,4013214327,213,0.6,4013214321,140,88.2,4013214317,107,,4013214323,141,11.3,4013214319,56,Right,4013214325,212,17.1,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100569,134,1,1,15,2,dqk062lu0vm8epvytbm6r4mmf,1,88.2,11.3,2023-02-04T20:15:23.906Z,2023-02-07T05:31:26Z,4013214389,213,3.7,4013214383,140,82.8,4013214397,156,,4013214387,212,6.8,4013214381,56,Right,4018337061,178,,4013214385,141,5.9,,,,5zwa237gtyf2mlrmo7tlkqnoq,R. Kharchouch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100591,135,1,1,15,6,dqk062lu0vm8epvytbm6r4mmf,0,90.9,7.1,2023-02-04T20:15:27.324Z,2023-02-07T05:31:31Z,4013214473,140,90.9,4013214479,213,1.6,4013214471,56,Center,4017827399,20,,4013214467,2,,4013214477,212,12.7,4018337115,178,,4013214469,155,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,4017827397,224,,,4013214475,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,
2504100599,154,12,1,15,7,ed5nwjz5za3oyi20nxzgqivmx,1,9.5,70,2023-02-04T20:15:28.117Z,2023-02-07T05:31:39Z,4013214521,56,Back,4013214527,212,17.6,4018337215,178,,4013214535,15,,4013214529,213,0.1,4013214523,140,26.2,4013214525,141,72.0,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100635,136,1,1,15,10,dqk062lu0vm8epvytbm6r4mmf,1,70.3,33.9,2023-02-04T20:15:31.497Z,2023-02-07T05:31:44Z,4013214697,56,Center,4018337271,178,,4013214705,213,1.4,4013214699,140,73.2,4013214701,141,65.1,4013214703,212,21.4,,,,,,,a46irqckxabod18j2c0qfixre,K. Goudmijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100689,137,1,1,15,13,dqk062lu0vm8epvytbm6r4mmf,1,76.5,67.9,2023-02-04T20:15:34.258Z,2023-02-07T05:31:54Z,4013214995,140,84.1,4013214993,56,Left,4013214999,212,14.8,4013214997,141,86.3,4013215001,213,1.0,4018337367,178,,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100709,138,1,1,15,19,dqk062lu0vm8epvytbm6r4mmf,0,88.5,77.1,2023-02-04T20:15:40.774Z,2023-02-07T05:31:58Z,4018337401,178,,4013215105,212,2.0,4017828781,20,,4013215107,213,5.1,4013215099,56,Center,4013215095,2,,4013215101,140,89.3,4013215097,155,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,4017828779,223,,,4013215103,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,
2504991323,901,61,1,15,19,ed5nwjz5za3oyi20nxzgqivmx,1,10.2,23.4,2023-02-04T20:15:40.835Z,2023-02-07T05:32:01Z,4018337455,178,,4017830097,56,Back,,,,,,,,,,,,,,,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100713,155,12,1,15,20,ed5nwjz5za3oyi20nxzgqivmx,1,6.6,38.9,2023-02-04T20:15:41.225Z,2023-02-07T05:32:10Z,4013215217,167,,4013215125,141,64.5,4018337553,388,,4013215149,15,,4013215123,140,0.0,4013215129,213,2.0,4013215127,212,19.2,4013215121,56,Back,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100745,139,6,1,15,22,dqk062lu0vm8epvytbm6r4mmf,1,96.5,50,2023-02-04T20:15:43.421Z,2023-02-07T05:32:16Z,4013215275,56,Center,4013215279,75,,4013215287,233,156,,,,,,,,,,,,,,,,51tih9z7sxlb4vj3j7tm1ewgl,L. Lamprou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100731,156,6,1,15,22,ed5nwjz5za3oyi20nxzgqivmx,0,3.5,50,2023-02-04T20:15:43.421Z,2023-02-07T05:32:17Z,4013215215,73,,4013215209,56,Back,4013215295,233,139,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100889,140,27,1,15,35,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2023-02-04T20:15:56.246Z,2023-02-07T05:32:19Z,4013216143,41,Injury,4013216145,53,6db1q8hud1d8u2q3lxzfixzze,4013216743,233,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504100967,157,27,1,15,35,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-04T20:15:56.246Z,2023-02-07T05:32:19Z,4013216753,233,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504101213,141,28,1,16,23,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2023-02-04T20:16:44.451Z,2023-02-07T05:32:26Z,4013218029,233,158,4013217973,55,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504101217,158,28,1,16,23,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-02-04T20:16:44.451Z,2023-02-07T05:32:26Z,4013218035,233,141,4013217995,55,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504101465,142,1,1,16,41,dqk062lu0vm8epvytbm6r4mmf,1,99.5,0.5,2023-02-04T20:17:02.192Z,2023-02-07T12:24:57Z,4013219275,6,,4018337741,178,,4013219281,56,Center,4013219289,213,1.6,4013219277,155,,4013219283,140,97.9,4013219285,141,59.7,4013219279,223,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,4013219287,212,1,40.3,4013219273,2,,4013220001,210,13,4017845335,72,,4013219291,1,,4013220003,154,,,,,,,,,,,,,
2504101529,145,44,1,16,43,dqk062lu0vm8epvytbm6r4mmf,1,97,60.9,2023-02-04T20:17:04.157Z,2023-02-07T12:24:57Z,4013219627,56,Center,4013219629,286,,4013219635,233,159,,,,,,,,,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504101489,159,44,1,16,43,ed5nwjz5za3oyi20nxzgqivmx,0,3,39.1,2023-02-04T20:17:04.158Z,2023-02-07T05:32:42Z,4013219391,285,,4013219389,56,Back,4013219639,233,145,,,,,,,,,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504101467,143,13,1,16,43,dqk062lu0vm8epvytbm6r4mmf,1,97.9,59.7,2023-02-04T20:17:04.183Z,2023-02-07T12:24:57Z,4013219303,56,Center,4013220033,103,76.4,4013220049,231,52.9,4013220023,154,,4013219821,15,,4013219825,328,,4013220045,230,99.8,4013219819,25,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,4013219301,61,,,4013220029,102,61.5,4013220021,29,,4013220025,55,142,4018337903,388,,4013220019,77,,,,,,,,,,,,,
2504101487,144,5,1,16,44,dqk062lu0vm8epvytbm6r4mmf,0,101.2,62.1,2023-02-04T20:17:05.868Z,2023-02-07T05:32:58Z,4013219375,346,,4013219491,233,160,4013219373,56,Center,,,,,,,,,,,,,,,,3ox3ey99addc8m1ee8qrzuuhh,S. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504101505,160,5,1,16,44,ed5nwjz5za3oyi20nxzgqivmx,1,-1.2,37.9,2023-02-04T20:17:05.868Z,2023-02-07T05:32:58Z,4013219463,346,,4013219479,233,144,4013219461,56,Back,,,,,,,,,,,,,,,,efcq9u93u06hx6578ua3buswl,L. Nieuwpoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
