id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/9/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/12/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/17/value
2469605917,3,10,1,0,17,4tic29sox7m39fy1ztgv0jsiq,1,17.7,59.6,2022-10-09T12:31:43.097Z,2022-10-11T19:29:34Z,3831363919,233,7,3831363365,56,Back,3831363363,94,,3837222335,178,,,,,,,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605947,8,1,1,0,19,20vymiy7bo8wkyxai3ew494fz,0,65.9,50.4,2022-10-09T12:31:45.314Z,2022-10-11T19:30:02Z,3837223001,178,,3831363511,213,5.6,3831363503,56,Center,3831363507,141,42.3,3831363509,212,8.9,3831363501,3,,3831363505,140,72.6,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605957,4,44,1,0,21,4tic29sox7m39fy1ztgv0jsiq,1,28.6,60.6,2022-10-09T12:31:47.409Z,2022-10-12T06:14:29Z,3831363541,285,,3831363539,56,Back,3831363553,233,9,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605949,9,44,1,0,21,20vymiy7bo8wkyxai3ew494fz,0,71.4,39.4,2022-10-09T12:31:47.410Z,2022-10-11T19:30:10Z,3831363597,233,4,3831363517,286,,3831363515,56,Center,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605979,5,1,1,0,21,4tic29sox7m39fy1ztgv0jsiq,0,27.5,64,2022-10-09T12:31:47.504Z,2022-10-12T06:14:30Z,3831363619,3,,3837225587,388,,3831363629,213,0.0,3831363621,56,Back,3831363625,141,64.0,3831363623,140,29.9,3831363627,212,2.5,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605963,10,61,1,0,21,20vymiy7bo8wkyxai3ew494fz,1,70.5,42.5,2022-10-09T12:31:47.511Z,2022-10-11T19:30:24Z,3837226155,15,,3837226159,388,,3831363571,56,Center,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605989,6,61,1,0,23,4tic29sox7m39fy1ztgv0jsiq,0,30.9,57,2022-10-09T12:31:49.001Z,2022-10-11T19:31:27Z,3831363671,56,Back,3837227005,178,,,,,,,,,,,,,,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469605983,11,1,1,0,23,20vymiy7bo8wkyxai3ew494fz,0,71.1,38.1,2022-10-09T12:31:49.499Z,2022-10-11T19:31:33Z,3831363651,56,Center,3831363655,141,37.6,3831363659,213,6.2,3831363657,212,3.5,3831363653,140,74.4,3837227855,178,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470798895,718,67,1,0,25,4tic29sox7m39fy1ztgv0jsiq,1,24.9,63.6,2022-10-09T12:31:50.834Z,2022-10-12T06:14:30Z,3837766767,233,940,,,,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2470798891,940,67,1,0,25,20vymiy7bo8wkyxai3ew494fz,0,75.1,36.4,2022-10-09T12:31:50.835Z,2022-10-12T05:44:56Z,3837766775,233,718,,,,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606011,7,1,1,0,25,4tic29sox7m39fy1ztgv0jsiq,0,21.1,72.1,2022-10-09T12:31:50.867Z,2022-10-12T06:14:31Z,3831363761,56,Back,3831363765,141,100.0,3831363771,1,,3831363759,157,,3831363767,212,24.0,3831363763,140,34.8,3831363769,213,0.9,3837232095,178,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606017,8,5,1,0,28,4tic29sox7m39fy1ztgv0jsiq,0,33.4,100.6,2022-10-09T12:31:53.982Z,2022-10-11T19:31:48Z,3831363925,233,12,3831363793,56,Back,3831363797,347,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606031,12,5,1,0,28,20vymiy7bo8wkyxai3ew494fz,1,66.6,-0.6,2022-10-09T12:31:53.982Z,2022-10-11T19:31:47Z,3831363853,347,,3831363915,233,8,3831363851,56,Right,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606119,13,1,1,0,34,20vymiy7bo8wkyxai3ew494fz,1,67.9,0,2022-10-09T12:32:00.537Z,2022-10-11T19:31:53Z,3831364319,213,2.7,3831364311,56,Right,3831364315,141,10.3,3831364309,107,,3831364317,212,16.3,3831364313,140,54.2,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606147,14,1,1,0,37,20vymiy7bo8wkyxai3ew494fz,1,54.2,10.3,2022-10-09T12:32:03.083Z,2022-10-11T19:31:59Z,3831364411,56,Center,3831364415,141,33.7,3831364419,213,1.6,3831364417,212,16.0,3831364413,140,53.0,3837233219,178,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606189,15,1,1,0,39,20vymiy7bo8wkyxai3ew494fz,1,53,33.7,2022-10-09T12:32:05.528Z,2022-10-11T19:32:05Z,3831364623,213,2.2,3831364617,140,38.1,3837233621,178,,3831364615,56,Back,3831364619,141,63.1,3831364621,212,25.4,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606217,16,1,1,0,43,20vymiy7bo8wkyxai3ew494fz,1,38.1,63.1,2022-10-09T12:32:08.929Z,2022-10-11T19:32:17Z,3831364739,212,15.3,3831364735,140,52.2,3837234487,178,,3831364737,141,57.5,3831364733,56,Center,3831364743,213,6.0,,,,,,,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606239,17,1,1,0,44,20vymiy7bo8wkyxai3ew494fz,1,49.8,54.9,2022-10-09T12:32:10.778Z,2022-10-11T19:32:26Z,3831364833,212,19.5,3831364829,141,36.7,3831364825,56,Back,3837235183,178,,3831364827,140,35.4,3831364839,213,3.8,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606265,18,1,1,0,47,20vymiy7bo8wkyxai3ew494fz,1,35.4,36.7,2022-10-09T12:32:12.945Z,2022-10-11T19:32:34Z,3831364949,213,5.7,3831364945,141,24.6,3831364941,56,Back,3837235693,178,,3831364943,140,47.9,3831364947,212,15.5,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606303,19,1,1,0,49,20vymiy7bo8wkyxai3ew494fz,1,47.9,24.6,2022-10-09T12:32:15.176Z,2022-10-11T19:32:40Z,3831365095,212,17.6,3831365091,140,35.4,3831365089,56,Back,3831365097,213,3.9,3831365093,141,7.4,3837236033,178,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606367,20,1,1,0,51,20vymiy7bo8wkyxai3ew494fz,0,34.6,6.8,2022-10-09T12:32:17.117Z,2022-10-11T19:32:48Z,3831365391,140,44.2,3831365395,212,10.1,3831365397,213,0.1,3831365393,141,8.0,3831365389,56,Back,3837236743,178,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606329,9,1,1,0,52,4tic29sox7m39fy1ztgv0jsiq,1,55.3,93.1,2022-10-09T12:32:18.112Z,2022-10-11T19:32:58Z,3831365221,56,Left,3837237337,178,,3831669427,141,88.6,3831669431,213,5.9,3831669429,212,8.7,3831669425,140,63.1,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469667959,382,61,1,0,53,4tic29sox7m39fy1ztgv0jsiq,0,62,91.1,2022-10-09T12:32:19.144Z,2022-10-11T19:33:07Z,3831668467,56,Left,3837237867,178,,,,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469667767,363,61,1,0,53,20vymiy7bo8wkyxai3ew494fz,0,39.3,7.3,2022-10-09T12:32:19.803Z,2022-10-11T19:33:17Z,3831667409,56,Back,3837238427,178,,,,,,,,,,,,,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606385,11,49,1,0,54,4tic29sox7m39fy1ztgv0jsiq,1,63.1,79.1,2022-10-09T12:32:20.472Z,2022-10-11T19:33:26Z,,,,,,,,,,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606369,10,50,1,0,54,4tic29sox7m39fy1ztgv0jsiq,1,54.8,82.2,2022-10-09T12:32:20.615Z,2022-10-11T19:34:31Z,3831365549,233,21,3831365405,286,,3831365403,56,Left,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606401,21,7,1,0,54,20vymiy7bo8wkyxai3ew494fz,1,45.2,17.8,2022-10-09T12:32:20.683Z,2022-10-11T19:34:27Z,3837243119,178,,3831365531,233,10,3831365513,56,Back,3831365515,285,,3832356383,384,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469668673,364,1,1,0,56,20vymiy7bo8wkyxai3ew494fz,0,45.7,18.2,2022-10-09T12:32:22.304Z,2022-10-11T19:34:43Z,3831672265,213,6.2,3831672261,141,18.0,3837244555,178,,3831672257,56,Back,3831672259,140,49.5,3831672263,212,4.0,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469797695,706,61,1,0,56,4tic29sox7m39fy1ztgv0jsiq,1,50.4,82.1,2022-10-09T12:32:22.415Z,2022-10-11T19:34:48Z,3832358865,56,Left,3837244999,178,,,,,,,,,,,,,,,,,,,,c7n2b2gq381k0o0jizqueii5m,M. Kjølø,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606407,22,49,1,0,59,20vymiy7bo8wkyxai3ew494fz,1,53,25.2,2022-10-09T12:32:25.176Z,2022-10-12T06:30:42Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606455,23,1,1,1,0,20vymiy7bo8wkyxai3ew494fz,1,63.5,54.3,2022-10-09T12:32:26.382Z,2022-10-11T19:35:09Z,3831365771,213,1.2,3831365765,140,70.8,3831365769,212,19.6,3831365767,141,80.9,3831365763,56,Left,3837246259,178,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606501,24,1,1,1,3,20vymiy7bo8wkyxai3ew494fz,0,70.9,83.8,2022-10-09T12:32:29.323Z,2022-10-11T19:35:16Z,3832360361,72,,3831365935,1,,3831365923,140,100.0,3831365929,212,47.9,3832360507,345,,3831365917,2,,3837246675,178,,3832360357,224,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,3831365925,141,3831365921,56,3831365933,213,5.4,3831365919,155,,,,,,,,,,,,,,,30.8,Center,,,,,,,,,,,
2469606507,12,5,1,1,6,4tic29sox7m39fy1ztgv0jsiq,1,-1,65.4,2022-10-09T12:32:32.692Z,2022-10-11T19:35:49Z,3831365961,56,Back,3831365989,233,25,3831365963,346,,,,,,,,,,,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469606505,25,5,1,1,6,20vymiy7bo8wkyxai3ew494fz,0,101,34.6,2022-10-09T12:32:32.692Z,2022-10-11T19:35:49Z,3831365951,346,,3831365949,56,Center,3831366003,233,12,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607027,13,1,1,1,35,4tic29sox7m39fy1ztgv0jsiq,0,4.6,59.7,2022-10-09T12:33:01.567Z,2022-10-11T19:36:09Z,3831368433,212,44.6,3831368437,1,,3831368425,56,Back,3831368427,140,46.3,3831368423,124,,3831368439,74,,3831368431,141,72.1,3831368435,213,0.2,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607031,26,61,1,1,39,20vymiy7bo8wkyxai3ew494fz,1,54.6,26.5,2022-10-09T12:33:05.150Z,2022-10-11T19:36:20Z,3831368441,56,Center,3837250917,178,,3831368967,189,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607077,14,1,1,1,40,4tic29sox7m39fy1ztgv0jsiq,1,41.3,68.4,2022-10-09T12:33:06.672Z,2022-10-11T19:36:25Z,3831368673,56,Center,3831368677,141,69.4,3837251223,178,,3831368671,3,,3831368675,140,59.3,3831368679,212,18.9,3831368681,213,0.0,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607085,15,1,1,1,41,4tic29sox7m39fy1ztgv0jsiq,0,57.8,72.3,2022-10-09T12:33:07.709Z,2022-10-11T19:36:32Z,3832364379,168,,3831368731,212,10.3,3837251715,178,,3831368727,140,59.5,3831368725,56,Left,3831368729,141,87.2,3831368733,213,1.4,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607089,27,50,1,1,44,20vymiy7bo8wkyxai3ew494fz,1,40.8,6.4,2022-10-09T12:33:10.678Z,2022-10-11T19:37:03Z,3831368749,286,,3831368913,233,16,3831368747,56,Back,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607109,16,7,1,1,45,4tic29sox7m39fy1ztgv0jsiq,1,59.2,93.6,2022-10-09T12:33:11.678Z,2022-10-11T19:37:09Z,3832365639,385,,3831368873,233,27,3831368835,56,Left,3831368837,285,,3837253963,178,,3831368833,167,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607119,17,5,1,1,47,4tic29sox7m39fy1ztgv0jsiq,0,53.1,101,2022-10-09T12:33:13.799Z,2022-10-11T19:37:12Z,3831368997,233,28,3831368865,347,,3831368863,56,Left,,,,,,,,,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607139,28,5,1,1,47,20vymiy7bo8wkyxai3ew494fz,1,46.9,-1,2022-10-09T12:33:13.799Z,2022-10-11T19:37:12Z,3831368963,56,Back,3831368965,347,,3831368989,233,17,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607345,29,1,1,2,1,20vymiy7bo8wkyxai3ew494fz,1,45.6,0,2022-10-09T12:33:27.480Z,2022-10-11T19:37:20Z,3831369895,56,Back,3831369899,141,6.0,3831369897,140,31.1,3831369893,107,,3831369907,213,2.8,3831369903,212,15.9,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607377,30,1,1,2,3,20vymiy7bo8wkyxai3ew494fz,1,28.2,7,2022-10-09T12:33:29.514Z,2022-10-11T19:37:30Z,3831370043,212,8.0,3837255317,178,,3831370037,56,Back,3831370039,140,35.3,3831370041,141,2.7,3831370045,213,5.9,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2469607447,31,1,1,2,5,20vymiy7bo8wkyxai3ew494fz,1,32.7,3.3,2022-10-09T12:33:31.816Z,2022-10-11T19:37:36Z,3831370361,140,13.3,3831370365,212,20.6,3831370359,56,Back,3831370363,141,8.0,3831370367,213,3.0,3837255663,178,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
