id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,assist,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,keyPass,qualifier/10/value,qualifier/16/value,qualifier/14/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId
2509774695,267,1,1,28,31,ears40cp6opsgvhsy0dgyszpd,0,31.1,93.8,2023-02-19T11:44:40.330Z,2023-02-21T12:57:11Z,4043105785,140,53.9,4043105787,141,89.3,4043105781,155,,4043105783,56,Left,4043105789,212,24.1,4043105791,213,6.2,4047530771,178,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774701,251,49,1,28,32,4vd2t5schmvvufrfib7f2vjdf,1,43.2,13.4,2023-02-19T11:44:41.908Z,2023-02-21T12:57:14Z,,,,,,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774713,252,1,1,28,32,4vd2t5schmvvufrfib7f2vjdf,1,43.2,13.4,2023-02-19T11:44:41.987Z,2023-02-21T12:57:19Z,4047530849,388,,4043105859,140,54.6,4043105857,56,Right,4043105863,212,13.2,4043105865,213,5.9,4043105861,141,5.3,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774725,253,1,1,28,33,4vd2t5schmvvufrfib7f2vjdf,1,53.4,5.3,2023-02-19T11:44:42.905Z,2023-02-21T12:57:32Z,4043105935,213,0.7,4043105933,212,7.5,4043105929,140,58.8,4043105927,56,Right,4043105931,141,12.5,4043105925,3,,4047530945,178,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774745,254,1,1,28,34,4vd2t5schmvvufrfib7f2vjdf,1,58.5,11.6,2023-02-19T11:44:43.906Z,2023-02-21T12:57:36Z,4043106023,213,5.4,4043106013,3,,4047531195,178,,4043106015,56,Right,4043106021,212,5.2,4043106019,141,5.8,4043106017,140,61.7,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774749,255,1,1,28,36,4vd2t5schmvvufrfib7f2vjdf,1,61.2,6.2,2023-02-19T11:44:45.253Z,2023-02-21T12:57:39Z,4043106051,140,66.1,4043106057,212,10.3,4043106049,56,Right,4047531261,178,,4043106061,213,1.1,4043106055,141,19.4,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774759,256,1,1,28,37,4vd2t5schmvvufrfib7f2vjdf,1,66.1,19.4,2023-02-19T11:44:46.066Z,2023-02-21T12:57:45Z,4047531365,178,,4043106125,213,3.3,4043106123,212,5.7,4043106121,141,18.2,4043106119,140,60.7,4043106117,56,Right,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774795,257,4,1,28,38,4vd2t5schmvvufrfib7f2vjdf,1,59.8,20.2,2023-02-19T11:44:47.205Z,2023-02-21T12:57:49Z,4043106315,265,,4043106309,13,,4043106313,152,,4043106311,56,Right,4043106317,286,,4043106319,233,268,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774789,268,4,1,28,38,ears40cp6opsgvhsy0dgyszpd,0,40.2,79.8,2023-02-19T11:44:47.206Z,2023-02-21T12:57:48Z,4047531409,178,,4043106301,285,,4043106299,265,,4043106325,233,257,4043106297,152,,4043106293,13,,4043106295,56,Back,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774843,258,1,1,28,49,4vd2t5schmvvufrfib7f2vjdf,1,61,24,2023-02-19T11:44:58.539Z,2023-02-21T12:57:50Z,4043106633,56,Right,4043106635,140,69.8,4043106641,213,5.4,4043106629,5,,4043106639,212,15.3,4047531435,178,,4043106637,141,6.1,4043106631,152,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774859,259,1,1,28,52,4vd2t5schmvvufrfib7f2vjdf,1,71.4,6.1,2023-02-19T11:45:01.760Z,2023-02-21T12:57:53Z,4043106719,56,Right,4043106725,212,9.2,4043106727,213,6.2,4043106721,140,80.1,4047531491,178,,4043106723,141,4.4,,,,,,,4pe4ugftevr8859yin36nyll,C. Nunnely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774861,260,61,1,28,53,4vd2t5schmvvufrfib7f2vjdf,0,78.1,6.9,2023-02-19T11:45:02.659Z,2023-02-21T12:58:13Z,4043106731,56,Right,4047531785,178,,,,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774879,261,5,1,28,55,4vd2t5schmvvufrfib7f2vjdf,0,78.2,-2,2023-02-19T11:45:04.120Z,2023-02-21T12:58:15Z,4043106831,56,Right,4043106997,233,269,4043106833,347,,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509774899,269,5,1,28,55,ears40cp6opsgvhsy0dgyszpd,1,21.8,102,2023-02-19T11:45:04.120Z,2023-02-21T12:58:15Z,4043106983,233,261,4043106965,56,Back,4043106967,347,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775009,270,1,1,29,9,ears40cp6opsgvhsy0dgyszpd,1,26.4,100,2023-02-19T11:45:18.987Z,2023-02-21T12:58:18Z,4043107549,107,,4043107559,212,19.5,4043107551,56,Back,4043107557,141,96.6,4043107561,213,6.1,4043107553,140,44.6,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775021,271,1,1,29,11,ears40cp6opsgvhsy0dgyszpd,0,45.2,94.6,2023-02-19T11:45:20.834Z,2023-02-21T12:58:21Z,4043107621,213,5.7,4047531873,178,,4043107609,56,Left,4043107617,212,12.0,4043107611,140,54.7,4043107613,141,84.7,,,,,,,lfp411vh3vtjbvd6xra4jpp1,B. Johnsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775019,262,49,1,29,14,4vd2t5schmvvufrfib7f2vjdf,1,44.8,11.3,2023-02-19T11:45:23.090Z,2023-02-21T12:58:34Z,,,,,,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510638995,1134,67,1,29,14,4vd2t5schmvvufrfib7f2vjdf,1,45,14.7,2023-02-19T11:45:23.103Z,2023-02-21T14:07:30Z,4047647339,233,1200,,,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2510638989,1200,67,1,29,14,ears40cp6opsgvhsy0dgyszpd,0,55,85.3,2023-02-19T11:45:23.104Z,2023-02-21T14:05:27Z,4047647355,233,1134,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775049,263,1,1,29,14,4vd2t5schmvvufrfib7f2vjdf,1,44.4,13.4,2023-02-19T11:45:23.120Z,2023-02-21T14:07:30Z,4043107741,141,25.8,4043107737,56,Back,4043107739,140,22.6,4043107743,212,24.4,4047532179,178,,4043107745,213,2.8,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775061,264,1,1,29,17,4vd2t5schmvvufrfib7f2vjdf,1,26.9,25.5,2023-02-19T11:45:26.602Z,2023-02-21T12:58:40Z,4043107801,56,Back,4043107807,212,22.7,4043107809,213,2.6,4043107805,141,43.3,4043107803,140,8.6,4047532309,178,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775079,265,1,1,29,18,4vd2t5schmvvufrfib7f2vjdf,1,9.3,42.5,2023-02-19T11:45:27.753Z,2023-02-21T12:58:44Z,4043107921,141,26.2,4043107927,1,,4047532391,178,,4043107919,140,57.4,4043107917,56,Center,4043107925,213,6.1,4043107923,212,51.7,4043107915,157,,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775083,266,44,1,29,21,4vd2t5schmvvufrfib7f2vjdf,1,59.9,26.9,2023-02-19T11:45:30.766Z,2023-02-21T14:07:31Z,4043107941,286,,4043108025,233,272,4043107939,56,Center,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775091,272,44,1,29,21,ears40cp6opsgvhsy0dgyszpd,0,40.1,73.1,2023-02-19T11:45:30.767Z,2023-02-21T12:58:48Z,4043108029,233,266,4043107993,56,Back,4043107995,285,,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775087,267,1,1,29,21,4vd2t5schmvvufrfib7f2vjdf,0,59,27.4,2023-02-19T11:45:30.819Z,2023-02-21T14:07:31Z,4047532467,388,,4043107955,3,,4043107971,212,17.9,4043107967,140,73.8,4043107969,141,14.3,4043107959,168,,4043107973,213,5.8,4043107963,56,Right,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775099,273,49,1,29,24,ears40cp6opsgvhsy0dgyszpd,1,28.3,86.6,2023-02-19T11:45:33.505Z,2023-02-21T12:58:54Z,,,,,,,,,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775135,274,1,1,29,26,ears40cp6opsgvhsy0dgyszpd,0,26.1,98.1,2023-02-19T11:45:35.363Z,2023-02-21T12:58:57Z,4043108223,56,Left,4043108225,140,60.6,4043108231,213,6.0,4043108229,212,38.3,4043108221,155,,4043108227,141,80.0,4043108233,1,,4047532639,178,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775145,268,1,1,29,29,4vd2t5schmvvufrfib7f2vjdf,1,36.4,20.9,2023-02-19T11:45:38.116Z,2023-02-21T12:59:05Z,4043108285,213,5.2,4043108283,212,4.6,4043108279,140,38.5,4043108277,56,Back,4047532797,178,,4043108281,141,14.9,4043108275,3,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775149,269,49,1,29,30,4vd2t5schmvvufrfib7f2vjdf,1,38.3,14.9,2023-02-19T11:45:39.330Z,2023-02-21T12:59:17Z,,,,,,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775155,270,61,1,29,30,4vd2t5schmvvufrfib7f2vjdf,1,37.2,14,2023-02-19T11:45:39.365Z,2023-02-21T12:59:13Z,4043108329,56,Back,4047532977,178,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775165,271,1,1,29,31,4vd2t5schmvvufrfib7f2vjdf,1,39.5,13.4,2023-02-19T11:45:40.762Z,2023-02-21T12:59:22Z,4043108417,140,38.4,4047533167,178,,4043108419,141,13.1,4043108421,212,1.2,4043108415,56,Back,4043108423,213,3.3,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775199,272,3,1,29,32,4vd2t5schmvvufrfib7f2vjdf,1,42.7,14.4,2023-02-19T11:45:41.743Z,2023-02-21T12:59:26Z,4047533317,178,,4043849795,465,,4043108601,56,Back,4043108611,233,275,4043108603,286,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775185,275,45,1,29,32,ears40cp6opsgvhsy0dgyszpd,0,57.3,85.6,2023-02-19T11:45:41.743Z,2023-02-21T12:59:27Z,4043108619,233,272,4043108523,56,Left,4043108525,285,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775205,273,4,1,29,35,4vd2t5schmvvufrfib7f2vjdf,1,61.9,11.8,2023-02-19T11:45:44.162Z,2023-02-21T12:59:30Z,4043115509,295,,4043108745,13,,4043108609,56,Right,4043108747,152,,4043108789,233,276,4043108751,286,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775235,276,4,1,29,35,ears40cp6opsgvhsy0dgyszpd,0,38.1,88.2,2023-02-19T11:45:44.163Z,2023-02-21T12:59:30Z,4043108723,13,,4043108725,56,Back,4043108731,285,,4047533379,178,,4043108727,152,,4043108833,233,273,4043115633,295,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775619,274,1,1,30,27,4vd2t5schmvvufrfib7f2vjdf,1,68.1,13.2,2023-02-19T11:46:36.236Z,2023-02-21T13:11:08Z,4043110843,212,29.2,4043853697,20,,4043110839,140,87.2,4043110829,2,,4043110833,155,,4043853695,224,,4047547403,178,,4043110831,5,,7jtag81mvpom3bfgezx8txbdh,T. Haye,4043110837,56,Center,,4043110847,213,4043110841,141,4043110835,152,,,0.8,,,,,,,,,,,,,,,,,,,,,44.5,,,,,,,,
2509775633,275,1,1,30,28,4vd2t5schmvvufrfib7f2vjdf,0,85,42.5,2023-02-19T11:46:37.285Z,2023-02-21T13:11:13Z,4043110911,141,44.5,4043110905,155,,4043110915,213,1.0,4043110909,140,85.9,4043110913,212,1.7,4047547495,178,,4043110907,56,Center,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775965,282,61,1,30,28,ears40cp6opsgvhsy0dgyszpd,1,14.1,57.3,2023-02-19T11:46:37.334Z,2023-02-21T13:11:35Z,4043112813,56,Back,4047547935,21,,4047547937,178,,,,,,,,,,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775649,277,61,1,30,30,ears40cp6opsgvhsy0dgyszpd,1,3.8,36.3,2023-02-19T11:46:39.170Z,2023-02-21T13:11:43Z,4047548077,178,,4043110971,56,Back,,,,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775659,276,6,1,30,31,4vd2t5schmvvufrfib7f2vjdf,1,98.8,66.6,2023-02-19T11:46:40.617Z,2023-02-21T13:11:46Z,4043111053,233,278,4043111025,56,Center,4043111027,73,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775663,278,6,1,30,31,ears40cp6opsgvhsy0dgyszpd,0,1.2,33.4,2023-02-19T11:46:40.617Z,2023-02-21T13:11:46Z,4043111049,73,,4043111057,233,276,4043111047,56,Back,,,,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775711,277,1,1,30,34,4vd2t5schmvvufrfib7f2vjdf,1,99.7,99.5,2023-02-19T11:46:43.927Z,2023-02-21T13:11:48Z,4047548135,178,,4043111325,141,93.1,4043111323,140,95.2,4043111327,212,6.4,4043111321,56,Left,4043111329,213,3.9,4043111319,6,,4043861803,189,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775727,278,1,1,30,38,4vd2t5schmvvufrfib7f2vjdf,1,90,87.7,2023-02-19T11:46:47.737Z,2023-02-21T13:11:56Z,4043111417,213,3.4,4043111411,140,80.5,4047548335,178,,4043111413,141,83.5,4043111415,212,10.4,4043111409,56,Left,,,,,,,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775741,279,1,1,30,39,4vd2t5schmvvufrfib7f2vjdf,0,80.1,83.5,2023-02-19T11:46:48.936Z,2023-02-21T13:12:01Z,4043111495,212,1.0,4043111615,233,279,4043111491,140,80.5,4043111497,213,5.1,4047548463,178,,4043111489,56,Left,4043111493,141,82.1,4043111619,286,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,4043111613,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775759,279,74,1,30,40,ears40cp6opsgvhsy0dgyszpd,1,14.8,18.3,2023-02-19T11:46:49.083Z,2023-02-21T13:12:05Z,4043111591,285,,4043111659,233,279,4043111589,56,Back,4047548553,178,,,,,,,,,,,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775781,280,1,1,30,43,4vd2t5schmvvufrfib7f2vjdf,1,77.8,85.5,2023-02-19T11:46:52.327Z,2023-02-21T14:07:32Z,4043111695,140,91.9,4043111689,2,,4043864013,224,,4043112861,210,13,4043111697,141,46.6,4043111691,155,,4043864017,72,,4043112863,154,,8wb6zb0imo0295asm428cur55,M. Köhlert,4043111693,56,Center,,4047548721,178,4043111701,213,4043111699,212,,,,30.3,,,,,,,,,,,,,,,,,,,1,5.2,,,,,,,,
2509775789,281,44,1,30,44,4vd2t5schmvvufrfib7f2vjdf,1,91.4,47.8,2023-02-19T11:46:53.813Z,2023-02-21T14:07:32Z,4043111767,56,Center,4043111769,286,,4043111849,233,280,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775803,280,44,1,30,44,ears40cp6opsgvhsy0dgyszpd,0,8.6,52.2,2023-02-19T11:46:53.814Z,2023-02-21T13:12:13Z,4043111833,56,Back,4043111835,285,,4043111889,233,281,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775799,282,13,1,30,44,4vd2t5schmvvufrfib7f2vjdf,1,91.9,47.6,2023-02-19T11:46:53.853Z,2023-02-21T14:07:32Z,4043112875,154,,4043112871,75,,4043112877,55,280,4043112873,29,,4043111803,56,Center,4047548939,388,,4043112883,103,6.9,4043112665,15,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,4043112887,231,49.6,,4043112881,102,4043112669,328,4043112885,230,4043111801,17,40,98.8,,4043112663,25,,,,,,,,,,,,,,,,,,,,,,,,,
2509775813,281,5,1,30,47,ears40cp6opsgvhsy0dgyszpd,1,-1,60,2023-02-19T11:46:56.148Z,2023-02-21T13:12:20Z,4043111935,233,283,4043111883,346,,4043111881,56,Back,,,,,,,,,,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509775817,283,5,1,30,47,4vd2t5schmvvufrfib7f2vjdf,0,101,40,2023-02-19T11:46:56.148Z,2023-02-21T13:12:19Z,4043111959,233,281,4043111913,346,,4043111911,56,Center,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776863,294,1,1,31,8,ears40cp6opsgvhsy0dgyszpd,1,4.4,58.5,2023-02-19T11:47:17.422Z,2023-02-21T13:12:22Z,4043117887,213,4.7,4043117881,140,4.5,4043117993,189,,4043117883,141,41.0,4043118423,124,,4043118425,237,,4043117885,212,11.9,4043117879,56,Back,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776017,283,1,1,31,12,ears40cp6opsgvhsy0dgyszpd,0,5.6,39.4,2023-02-19T11:47:21.587Z,2023-02-21T13:12:27Z,4043119595,212,60.9,4043119593,141,27.7,4047549129,178,,4043119597,213,6.2,4043119591,140,63.1,4043119599,1,,4043119589,155,,4043113091,56,Center,ail0unvzd0b9ur7j0l8hk0y51,R. Ruiter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776023,284,1,1,31,16,4vd2t5schmvvufrfib7f2vjdf,0,40.4,72.9,2023-02-19T11:47:25.074Z,2023-02-21T13:12:32Z,4043113165,213,0.9,4043113163,212,12.3,4043113157,56,Back,4043113159,140,48.0,4043113161,141,86.6,4047549247,388,,4043113153,3,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776041,284,61,1,31,18,ears40cp6opsgvhsy0dgyszpd,1,54.3,23.3,2023-02-19T11:47:27.080Z,2023-02-21T13:12:39Z,4047549367,178,,4043113261,56,Center,,,,,,,,,,,,,,,,,,,7pz3qz589b7v3pkb9h0hv73l5,D. van Kaam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776055,285,1,1,31,18,ears40cp6opsgvhsy0dgyszpd,1,53.4,18.2,2023-02-19T11:47:27.957Z,2023-02-21T13:12:46Z,4043113339,213,5.8,4043113337,212,12.0,4043113331,56,Right,4043113333,140,63.4,4047549527,178,,4043113335,141,9.7,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776059,286,1,1,31,19,ears40cp6opsgvhsy0dgyszpd,0,65.7,8.3,2023-02-19T11:47:28.841Z,2023-02-21T13:12:51Z,4047549659,178,,4043113357,212,13.7,4043113351,56,Right,4043113355,141,12.6,4043113349,168,,4043113353,140,78.4,4043113359,213,0.2,,,,4qyx713hq3c6d5lwdfp98jd1x,N. Foor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776051,285,49,1,31,22,4vd2t5schmvvufrfib7f2vjdf,1,26.3,87.1,2023-02-19T11:47:31.522Z,2023-02-21T13:12:59Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776083,286,1,1,31,24,4vd2t5schmvvufrfib7f2vjdf,0,25.4,92.9,2023-02-19T11:47:33.870Z,2023-02-21T13:13:05Z,4047549973,178,,4043113487,212,22.2,4043113491,213,5.7,4043113475,56,Back,4043113483,141,75.6,4043113479,140,43.3,4043113471,155,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776093,287,49,1,31,26,ears40cp6opsgvhsy0dgyszpd,1,54.7,28.2,2023-02-19T11:47:35.798Z,2023-02-21T13:13:11Z,,,,,,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776119,288,50,1,31,29,ears40cp6opsgvhsy0dgyszpd,1,55.2,28,2023-02-19T11:47:38.403Z,2023-02-21T13:13:17Z,4043113657,56,Center,4043114637,233,287,4043114595,286,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776147,287,7,1,31,29,4vd2t5schmvvufrfib7f2vjdf,0,44.8,72,2023-02-19T11:47:38.499Z,2023-02-21T13:13:23Z,4047550433,178,,4043114619,233,288,4043113831,56,Back,4043874995,385,,4043113833,285,,,,,,,,,,,ejv587h08dn1hgxhfgib3reqy,R. Al Hajj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776287,290,61,1,31,29,ears40cp6opsgvhsy0dgyszpd,1,53.4,28.9,2023-02-19T11:47:38.503Z,2023-02-21T13:13:28Z,4043114683,56,Center,4047550559,178,,,,,,,,,,,,,,,,,,,,426st78oi43eortpbfkuxw72t,M. Paulissen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2509776149,288,4,1,31,30,4vd2t5schmvvufrfib7f2vjdf,1,48.7,77.4,2023-02-19T11:47:40.001Z,2023-02-21T13:13:31Z,4043113843,152,,4043113845,265,,4043113867,233,289,4043113839,13,,4043113847,286,,4043113841,56,Back,,,,,,,24daij2a9hj0luq5eaxeejzvu,O. Sahraoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
