id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/18/value
2512730961,1,34,16,0,0,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-02-26T12:44:31.529Z,2023-02-26T13:30:15Z,4058687207,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4058687201,130,4,4058687197,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5",4058687203,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4058847557,197,15479,4058687199,59,"32, 34, 2, 10, 5, 4, 20, 8, 21, 77, 9, 1, 11, 13, 14, 16, 19, 24, 27, 29, 57",4058687195,30,"627nw9ji9qfss33q8ce8042c5, 2gonj4ylypwritcayysoqj3hm, 6ciggfx8p0zkak8qxe1p7yzth, 1i3tivo0q0tbzui8egvdlhg45, 9fkdgor4mv7f8eqz65ugnnydx, ew4kbwq27lxqocg0920amphw5, cqrk42u0s5w8yuq6mnckug02y, 49x98sk3wf7sjshrlou5vnvje, 7gdaohy19ev2f04kviok7t1p1, 55e0z1vhb48go6y2io7h80aqy, 7wphtxp293kv4o3x1b6zusrmd, 3kt58x082lj8650en2mt60xqt, e605oixdrqumxkqm0y1bijbvt, 4l8n194otkmyc3op4u111l5n9, 4iurx3g3hajlatv5gcxsqwm7e, ekltvbrx114dg6b2wj3lpwy96, 2pjxqgyqgvalmyu8cnu5fst90, eytcfp4cu6qkar65kf0p5rm96, 6rxmwjizhefv4gntkhtpxtasp, 50g2q36tyn8y5ws17filqpasp, ix6hcbfujuw3mgefzpsnp2zu",4058687205,194,ew4kbwq27lxqocg0920amphw5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512730975,1,34,16,0,0,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-26T12:44:33.064Z,2023-02-26T13:56:46Z,4058687309,194,ciguyr553yqapqfudim9af46h,4058687297,30,"4odeml6s5vm38m9u7tnh6n8id, ciguyr553yqapqfudim9af46h, cm78w42nflwgvshpnok680mlm, 7nfr8xuo637qma7ovxx4r9fmy, 90vny1388bdhx8103lp9njac4, 2ekx0fvuf0dsat062oj430d05, 7lpwkpwfw656re3pymntslv55, dtglxu78mwbkvog0jnusmdc5x, 94b7i139jyk6hs6ioqlztg1jp, hxqybxg5578sgx0gx5qb834l, 7sa0cx70w7dc0ahu5sm0ziz11, 32pfghvfogjnpbgsj5mk2jhpm, 9d4lofwg9ooaoldw2vpt4h36y, 40nypdfe5lbtqi0y1t3rmfqj8, 4cyftx5l62gw3ijl29y7t51pl, 4qoddvxuknli8073d54hii2cq, 5geiqjzesu0y6bu8hyff4y6dx, bx2xcfe18epftsy5lrdf1fevo, 7uiun3ak4fveljpb3lsdypxx, 2f5hdor2uv8hfxnieyvivsesp",4058687305,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0",4058687313,227,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0",4058687301,59,"1, 2, 26, 6, 25, 3, 11, 10, 27, 9, 7, 4, 8, 17, 19, 20, 22, 24, 33, 40",4058687303,130,2,4058845769,197,18063,4058687299,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763221,2,32,1,0,0,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2023-02-26T13:31:08.049Z,2023-02-28T12:30:02Z,4058850965,127,Right to Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763247,2,32,1,0,0,b79uipsy57y1jqpy07h4i5ovk,1,0,0,2023-02-26T13:31:08.049Z,2023-02-26T13:31:09Z,4058851075,127,Left to Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763303,3,1,1,0,0,b79uipsy57y1jqpy07h4i5ovk,1,49.8,50.3,2023-02-26T13:31:08.131Z,2023-03-01T01:03:34Z,4058851379,213,2.8,4058851375,141,57.6,4058851381,279,S,4058851371,56,Back,4064488685,178,,4058851377,212,16.4,4058851373,140,34.9,,,,dtglxu78mwbkvog0jnusmdc5x,P. Rommens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763315,4,1,1,0,3,b79uipsy57y1jqpy07h4i5ovk,0,34.2,57.6,2023-02-26T13:31:11.212Z,2023-03-01T01:03:38Z,4058851417,213,5.8,4058851411,140,88.9,4058851407,157,,4064488747,178,,4058851413,141,15.9,4058851419,1,,4058851409,56,Right,4058851415,212,64.1,2ekx0fvuf0dsat062oj430d05,G. Nauber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763383,3,1,1,0,6,3t0vjqtxc8wpjzv82i3oi2ova,1,16.4,76.9,2023-02-26T13:31:14.152Z,2023-03-01T01:03:43Z,4064488795,388,,4058851709,141,94.7,4058851705,56,Back,4058851707,140,24.9,4058851713,213,0.9,4058851703,3,,4058851711,212,15.0,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763385,4,49,1,0,8,3t0vjqtxc8wpjzv82i3oi2ova,1,23.3,95.3,2023-02-26T13:31:16.130Z,2023-03-01T01:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763389,5,1,1,0,9,3t0vjqtxc8wpjzv82i3oi2ova,0,23.3,95.3,2023-02-26T13:31:17.298Z,2023-03-01T01:03:55Z,4058851737,212,7.3,4058851731,56,Back,4058851733,140,30.2,4058851739,213,6.2,4058851735,141,94.8,4064488909,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763377,5,8,1,0,9,b79uipsy57y1jqpy07h4i5ovk,1,79.3,1.9,2023-02-26T13:31:17.806Z,2023-03-01T01:03:59Z,4058851695,56,Right,4064488943,178,,4060738253,384,,,,,,,,,,,,,,,,,ciguyr553yqapqfudim9af46h,M. Deijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
