id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,assist,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/18/value,qualifier/19/value
2505916797,4,43,1,0,10,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-02-10T19:02:12.849Z,2023-02-11T10:46:08Z,4022738865,285,0,4023817311,144,44,4022738863,56,Back,4022738887,233,6,,,,,,,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916811,5,49,1,0,11,3kfktv64h7kg7zryax1wktr5r,1,20.4,96.6,2023-02-10T19:02:14.107Z,2023-02-13T10:46:14Z,,,,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916819,6,1,1,0,11,3kfktv64h7kg7zryax1wktr5r,0,20.4,96.6,2023-02-10T19:02:14.162Z,2023-02-13T10:46:18Z,4022738967,1,,4022738965,213,0,4022738957,56,Back,4022738955,157,,4030676831,178,,4022738959,140,30.4,4022738961,141,96.6,4022738963,212,10.5,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916817,8,8,1,0,12,dqk062lu0vm8epvytbm6r4mmf,1,67,6.7,2023-02-10T19:02:14.931Z,2023-02-13T10:46:24Z,4030676973,178,,4023818039,385,,4022738945,56,Right,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916907,7,5,1,0,13,3kfktv64h7kg7zryax1wktr5r,1,27.6,101.8,2023-02-10T19:02:16.489Z,2023-02-13T10:46:26Z,4022739413,56,Back,4022739417,233,9,4022739415,347,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916823,9,5,1,0,13,dqk062lu0vm8epvytbm6r4mmf,0,72.4,-1.8,2023-02-10T19:02:16.489Z,2023-02-13T10:46:27Z,4022739437,233,7,4022738977,347,,4022738975,56,Right,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916939,8,1,1,0,27,3kfktv64h7kg7zryax1wktr5r,0,27.6,100,2023-02-10T19:02:30.140Z,2023-02-13T10:47:30Z,4022739619,213,6.0,4022739609,107,,4022739617,212,11.1,4022739615,141,97.4,4022739613,140,37.8,4022739611,56,Back,,,,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916945,9,4,1,0,28,3kfktv64h7kg7zryax1wktr5r,1,38.6,96.5,2023-02-10T19:02:31.460Z,2023-02-13T10:47:37Z,4022739713,233,10,4022739631,13,,4022739633,294,,4022739635,56,Back,4022739637,152,,4022739639,286,,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505916959,10,4,1,0,28,dqk062lu0vm8epvytbm6r4mmf,0,61.4,3.5,2023-02-10T19:02:31.461Z,2023-02-13T10:47:37Z,4022739695,285,,4022739717,233,9,4022739689,294,,4022739691,56,Right,4030678665,388,,4022739693,152,,4022739687,13,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917055,10,1,1,0,39,3kfktv64h7kg7zryax1wktr5r,1,37.7,96.2,2023-02-10T19:02:42.086Z,2023-02-13T10:47:44Z,4022740123,5,,4022740135,213,4.7,4030678869,178,,4022918679,189,,4022740133,212,18.9,4022740131,141,68.5,4022740129,140,36.6,4022740127,56,Back,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,4022740125,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917069,11,1,1,0,42,3kfktv64h7kg7zryax1wktr5r,1,36.7,67,2023-02-10T19:02:44.646Z,2023-02-13T10:47:53Z,4022740201,141,35.2,4030679113,178,,4022740203,212,23.2,4022918781,189,,4022740199,140,44.8,4022740205,213,5.1,4022740197,56,Back,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917095,12,1,1,0,46,3kfktv64h7kg7zryax1wktr5r,1,45.3,34.5,2023-02-10T19:02:49.053Z,2023-02-13T10:47:58Z,4022740331,56,Back,4022740333,140,42.9,4030679301,178,,4022740339,213,1.7,4022740335,141,66.4,4022740337,212,21.8,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917151,13,1,1,0,48,3kfktv64h7kg7zryax1wktr5r,1,44.6,67.2,2023-02-10T19:02:51.323Z,2023-02-13T10:48:04Z,4022740627,212,8.9,4030679499,178,,4022740625,141,79.6,4022740629,213,1.2,4022740621,56,Back,4022740623,140,47.4,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917203,14,1,1,0,53,3kfktv64h7kg7zryax1wktr5r,1,47.2,72,2023-02-10T19:02:56.166Z,2023-02-13T10:48:12Z,4022740831,155,,4022740833,56,Back,4022740837,141,26.8,4030679751,178,,4022740835,140,43.6,4022740841,213,4.6,4022740839,212,31.0,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917257,15,1,1,1,1,3kfktv64h7kg7zryax1wktr5r,1,46.6,30.3,2023-02-10T19:03:03.735Z,2023-02-13T10:48:18Z,4030679909,178,,4022741101,56,Back,4022741103,140,40.0,4022741107,212,21.1,4022741105,141,59.6,4022741109,213,1.9,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917303,16,1,1,1,5,3kfktv64h7kg7zryax1wktr5r,0,42.8,53.3,2023-02-10T19:03:07.549Z,2023-02-13T10:48:23Z,4022741329,1,,4022741319,56,Center,4022741317,155,,4022741325,212,64.2,4022741327,213,6.0,4022741321,140,100.0,4022741323,141,26.4,4030680077,178,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917557,11,5,1,1,8,dqk062lu0vm8epvytbm6r4mmf,1,-1.2,61.8,2023-02-10T19:03:11.505Z,2023-02-13T10:48:26Z,4022742655,346,,4022743733,233,17,4022742649,56,Back,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917305,17,5,1,1,8,3kfktv64h7kg7zryax1wktr5r,0,101.2,38.2,2023-02-10T19:03:11.505Z,2023-02-13T10:48:26Z,4022743737,233,11,4022741337,346,,4022741335,56,Center,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917609,12,1,1,1,30,dqk062lu0vm8epvytbm6r4mmf,1,2.5,49.9,2023-02-10T19:03:32.584Z,2023-02-13T10:48:30Z,4022742873,124,,4022742883,213,5.7,4022742881,212,60.8,4022743105,189,,4022743057,74,,4022742879,141,4.0,4022742875,56,Right,4022742877,140,52.2,am19rcub89k9bleldiqps7845,S. van Gassel,4022742885,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917611,13,61,1,1,33,dqk062lu0vm8epvytbm6r4mmf,1,52.3,3.8,2023-02-10T19:03:35.698Z,2023-02-13T10:48:34Z,4030680293,178,,4022742891,56,Right,4022742963,189,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917855,16,5,1,1,34,dqk062lu0vm8epvytbm6r4mmf,0,57.6,-1.2,2023-02-10T19:03:37.510Z,2023-02-13T10:48:37Z,4022744241,189,,4022744141,56,Right,4022744143,347,,4022744339,233,18,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917643,18,5,1,1,34,3kfktv64h7kg7zryax1wktr5r,1,42.4,101.2,2023-02-10T19:03:37.510Z,2023-02-13T10:48:37Z,4022743029,347,,4022743027,56,Back,4022743871,233,16,,,,,,,,,,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917781,15,43,1,1,36,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2023-02-10T19:03:38.936Z,2023-02-10T19:04:01Z,4022744087,144,5,4022743983,233,18,4022743807,347,0,4022743805,56,Right,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917705,19,1,1,1,38,3kfktv64h7kg7zryax1wktr5r,1,39.7,100,2023-02-10T19:03:41.329Z,2023-02-13T10:48:40Z,4022743365,212,22.7,4022743367,213,3.6,4022743369,1,,4022743357,107,,4022743359,56,Back,4022743363,141,86.3,4022743361,140,20.6,,,,a2zavv31d2aadyddk0kjttdgq,M. Kerkez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917745,20,1,1,1,44,3kfktv64h7kg7zryax1wktr5r,1,22.1,67.9,2023-02-10T19:03:46.920Z,2023-02-13T10:48:47Z,4022743571,141,36.9,4022743573,212,26.1,4022743567,56,Back,4030680601,178,,4022743569,140,36.7,4022743575,213,5.3,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917771,21,1,1,1,48,3kfktv64h7kg7zryax1wktr5r,1,44.1,32.1,2023-02-10T19:03:51.397Z,2023-02-13T10:48:50Z,4022743729,213,1.4,4022743727,212,17.5,4022743725,141,57.6,4030680749,178,,4022743723,140,46.2,4022743721,56,Back,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917759,14,43,1,1,50,dqk062lu0vm8epvytbm6r4mmf,1,0,0,2023-02-10T19:03:52.623Z,2023-02-10T19:03:55Z,4022743657,3,0,4022743661,56,Right,4022743663,140,58.3,4022743659,168,0,4022743667,212,0,4022743665,141,0.0,4022743779,144,1,4022743669,213,0,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917787,22,1,1,1,51,3kfktv64h7kg7zryax1wktr5r,1,48.2,63.7,2023-02-10T19:03:53.897Z,2023-02-13T10:48:55Z,4022743821,141,85.4,4022743823,212,18.0,4030680913,178,,4022743819,140,58.0,4022743817,56,Left,4022743825,213,1.0,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917795,23,1,1,1,54,3kfktv64h7kg7zryax1wktr5r,1,56.9,80.5,2023-02-10T19:03:56.756Z,2023-02-13T10:49:00Z,4022743865,212,21.1,4030681065,178,,4022743867,213,3.8,4022743859,56,Back,4022743861,140,41.5,4022743863,141,60.6,,,,,,,33yauarx84sam5u05vgyqxfxl,J. Karlsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917863,24,1,1,1,55,3kfktv64h7kg7zryax1wktr5r,1,40.9,60.8,2023-02-10T19:03:58.375Z,2023-02-13T10:49:12Z,4030681395,178,,4022744169,140,46.1,4022744167,56,Back,4022744171,141,74.7,4022744173,212,10.9,4022744175,213,1.0,,,,,,,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917893,25,1,1,2,0,3kfktv64h7kg7zryax1wktr5r,1,47.7,68.2,2023-02-10T19:04:03.346Z,2023-02-13T10:49:17Z,4022744323,213,4.7,4022744321,212,24.4,4030681547,178,,4022744319,141,32.4,4022744315,56,Back,4022744317,140,46.7,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917921,26,1,1,2,3,3kfktv64h7kg7zryax1wktr5r,1,47.5,25.3,2023-02-10T19:04:06.493Z,2023-02-13T10:49:26Z,4022744461,213,5.5,4022744459,212,20.2,4022744455,140,60.9,4022744457,141,4.0,4022744453,56,Right,4030681667,178,,,,,,,,9lixevzo8exxiia17altfw8ic,W. Goes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917933,27,1,1,2,8,3kfktv64h7kg7zryax1wktr5r,1,61.3,7.1,2023-02-10T19:04:10.598Z,2023-02-13T10:49:33Z,4022744517,141,18.6,4022744515,140,67.2,4022744519,212,10.0,4022744521,213,0.9,4022744513,56,Right,4030681841,178,,,,,,,,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917973,28,1,1,2,8,3kfktv64h7kg7zryax1wktr5r,1,67.2,18.8,2023-02-10T19:04:11.258Z,2023-02-13T10:49:38Z,4022744675,213,5.4,4022744673,212,10.2,4022744671,141,7.6,4022744667,56,Right,4030681965,178,,4022744669,140,73.6,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505917999,29,1,1,2,13,3kfktv64h7kg7zryax1wktr5r,0,85.1,8,2023-02-10T19:04:16.506Z,2023-02-13T10:49:46Z,4023823671,20,,4022744773,140,95.7,4022744771,56,Center,4022744781,1,,4030682169,178,,4022744767,2,,4022744769,155,,4022744779,213,1.2,ad2qplv0aa66l11ipq6yh0hd5,Y. Sugawara,4023823627,225,4022744775,141,54.6,4023823629,387,4022744777,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918025,17,12,1,2,15,dqk062lu0vm8epvytbm6r4mmf,1,5.7,41.3,2023-02-10T19:04:17.989Z,2023-02-13T10:49:52Z,4022744923,141,50.0,4022744921,140,15.2,4022744919,56,Back,4022744953,15,,4022744925,212,11.6,4022744927,213,0.5,4030682337,178,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918081,18,44,1,2,17,dqk062lu0vm8epvytbm6r4mmf,1,14.3,50.8,2023-02-10T19:04:20.323Z,2023-02-13T12:06:38Z,4022745161,56,Back,4022745163,285,,4022745201,233,30,,,,,,,,,,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918041,30,44,1,2,17,3kfktv64h7kg7zryax1wktr5r,0,85.7,49.2,2023-02-10T19:04:20.324Z,2023-02-13T10:50:02Z,4022745019,286,,4022745017,56,Center,4022745229,233,18,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918093,19,12,1,2,17,dqk062lu0vm8epvytbm6r4mmf,1,15.4,50.7,2023-02-10T19:04:20.439Z,2023-02-13T12:06:39Z,4022745245,213,0,4022745241,141,50.7,4022745243,212,1.1,4022745239,140,16.4,4030682637,388,,4022745267,15,,4022745237,56,Back,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918057,31,61,1,2,17,3kfktv64h7kg7zryax1wktr5r,1,86.6,47.6,2023-02-10T19:04:20.454Z,2023-02-13T10:50:09Z,4030682755,388,,4022745081,56,Center,4030682753,15,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918141,21,49,1,2,18,dqk062lu0vm8epvytbm6r4mmf,1,37.3,59.3,2023-02-10T19:04:21.286Z,2023-02-13T10:50:29Z,,,,,,,,,,,,,,,,,,,,,,,,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918133,20,1,1,2,18,dqk062lu0vm8epvytbm6r4mmf,1,22.8,58.1,2023-02-10T19:04:21.307Z,2023-02-13T10:50:35Z,4022745463,141,63.1,4022745459,140,36.9,4022745457,56,Back,4022913281,1,,4030683277,388,,4022745467,212,15.2,4022745473,213,0.2,4022913279,157,,6jhavdnaitqn6ydme8a526aui,C. Driouech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505918147,22,61,1,2,22,dqk062lu0vm8epvytbm6r4mmf,1,37.3,59.3,2023-02-10T19:04:25.495Z,2023-02-13T10:50:46Z,4022745521,56,Back,4030683507,15,,4030683511,388,,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
