id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,keyPass,qualifier/13/value,assist,qualifier/18/value,qualifier/19/value
2448753457,7,5,1,0,11,ccpscwdcm65czscrun048ecn5,0,101.1,92.2,2022-08-20T19:00:29.476Z,2022-08-22T04:57:05Z,3720392963,346,,3720393025,233,4,3720392961,56,Left,,,,,,,,,,,,,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449886657,1190,43,1,0,23,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-20T19:00:42.272Z,2022-08-22T13:31:51Z,3726396625,178,0,3726398475,144,82,,,,,,,,,,,,,,,,,,,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753719,5,1,1,0,25,3t0vjqtxc8wpjzv82i3oi2ova,1,4.4,50.6,2022-08-20T19:00:43.330Z,2022-08-22T19:10:57Z,3720394261,56,Back,3720394273,237,,3720394263,140,7.3,3720394269,213,1.3,3720394267,212,11.7,3720394259,124,,3720394265,141,67.2,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753743,6,43,1,0,28,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-20T19:00:46.580Z,2022-08-20T19:46:21Z,3720394409,212,15.5,3720394403,56,Back,3720394411,213,4.5,3720601579,144,1,3720394405,140,3.7,3720394407,141,45.1,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753825,7,1,1,0,28,3t0vjqtxc8wpjzv82i3oi2ova,1,3.9,43.7,2022-08-20T19:00:46.798Z,2022-08-22T04:58:15Z,3725690185,178,,3720394859,141,34.9,3720394865,1,,3720394853,157,,3720394855,56,Center,3720394857,140,56.1,3720394863,213,6.2,3720394861,212,55.1,3kt58x082lj8650en2mt60xqt,E. Oelschlägel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753835,8,44,1,0,31,3t0vjqtxc8wpjzv82i3oi2ova,1,57.3,34.4,2022-08-20T19:00:50.104Z,2022-08-22T08:39:37Z,3720394919,56,Center,3720394937,233,8,3720394921,286,,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753787,8,44,1,0,31,ccpscwdcm65czscrun048ecn5,0,42.7,65.6,2022-08-20T19:00:50.105Z,2022-08-22T05:00:28Z,3720394665,285,,3720395003,233,8,3720394663,56,Back,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753861,9,1,1,0,31,3t0vjqtxc8wpjzv82i3oi2ova,0,56.1,34.9,2022-08-20T19:00:50.197Z,2022-08-22T08:39:37Z,3720395085,3,,3720395087,56,Center,3725691673,388,,3720395095,213,5.1,3720395091,141,23.0,3720395093,212,8.7,3724299311,168,,3720395089,140,59.1,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449888289,1068,43,1,0,34,ccpscwdcm65czscrun048ecn5,1,0,0,2022-08-20T19:00:53.294Z,2022-08-22T13:38:25Z,3726404725,233,1195,3726404795,144,67,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449888285,1195,43,1,0,34,3t0vjqtxc8wpjzv82i3oi2ova,1,0,0,2022-08-20T19:00:53.295Z,2022-08-22T13:38:25Z,3726404793,144,67,3726404733,233,1068,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753859,9,49,1,0,34,ccpscwdcm65czscrun048ecn5,1,36.5,87.1,2022-08-20T19:00:53.320Z,2022-08-22T13:38:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449888335,1069,67,1,0,35,ccpscwdcm65czscrun048ecn5,1,35.1,87.9,2022-08-20T19:00:53.364Z,2022-08-22T19:05:29Z,3726404903,233,1196,,,,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449888333,1196,67,1,0,35,3t0vjqtxc8wpjzv82i3oi2ova,0,64.9,12.1,2022-08-20T19:00:53.365Z,2022-08-22T13:38:31Z,3726404907,233,1069,,,,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753865,10,1,1,0,36,ccpscwdcm65czscrun048ecn5,0,36.5,87.1,2022-08-20T19:00:54.384Z,2022-08-22T05:01:43Z,3720395117,140,55.7,3720395115,56,Left,3725692389,178,,3720395119,141,90.0,3720395121,212,20.3,3720395123,213,0.1,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753889,10,49,1,0,37,3t0vjqtxc8wpjzv82i3oi2ova,1,43.2,10.6,2022-08-20T19:00:56.278Z,2022-08-22T05:01:51Z,,,,,,,,,,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753921,11,1,1,0,38,3t0vjqtxc8wpjzv82i3oi2ova,1,43.2,10.6,2022-08-20T19:00:56.363Z,2022-08-22T05:01:56Z,3720395365,140,48.2,3720395367,141,3.1,3720395369,212,7.3,3720395371,213,5.5,3720395363,56,Back,3725692545,178,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753931,12,1,1,0,39,3t0vjqtxc8wpjzv82i3oi2ova,1,48.2,3.1,2022-08-20T19:00:57.557Z,2022-08-22T05:02:05Z,3720395405,212,4.8,3720395407,213,2.0,3720395399,56,Back,3720395403,141,9.4,3720395401,140,46.2,3725692619,178,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753965,13,1,1,0,40,3t0vjqtxc8wpjzv82i3oi2ova,1,46.2,9.4,2022-08-20T19:00:58.668Z,2022-08-22T05:02:13Z,3720395621,140,47.9,3720395623,141,1.6,3720395619,56,Back,3725692657,178,,3720395627,213,5.0,3720395625,212,5.6,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753977,14,1,1,0,41,3t0vjqtxc8wpjzv82i3oi2ova,0,50.4,2,2022-08-20T19:00:59.768Z,2022-08-22T05:02:20Z,3720395687,56,Right,3720395731,286,,3720395725,236,,3720395691,141,3.1,3725692727,178,,3720395689,140,52.5,3720395727,233,11,3720395695,213,0.3,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,3720395693,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753941,11,74,1,0,41,ccpscwdcm65czscrun048ecn5,1,46.4,96.6,2022-08-20T19:00:59.828Z,2022-08-22T05:02:30Z,3725692839,178,,3720395469,56,Back,3720395775,233,14,3720395471,285,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448753957,12,5,1,0,42,ccpscwdcm65czscrun048ecn5,0,47.4,101.4,2022-08-20T19:01:00.630Z,2022-08-22T05:02:37Z,3720396409,233,15,3720395559,56,Back,3720395561,347,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754083,15,5,1,0,42,3t0vjqtxc8wpjzv82i3oi2ova,1,52.6,-1.4,2022-08-20T19:01:00.630Z,2022-08-22T05:02:36Z,3720396353,56,Right,3720396369,233,12,3720396355,347,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754101,16,1,1,0,51,3t0vjqtxc8wpjzv82i3oi2ova,1,52.1,0,2022-08-20T19:01:09.754Z,2022-08-22T05:03:01Z,3720396451,213,1.2,3720396441,107,,3720396443,56,Right,3720396449,212,6.5,3720396445,140,54.3,3720396447,141,7.4,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754163,17,1,1,0,52,3t0vjqtxc8wpjzv82i3oi2ova,1,54.3,7.4,2022-08-20T19:01:10.600Z,2022-08-22T05:03:10Z,3720396747,212,3.4,3720396745,141,2.5,3725693191,178,,3720396749,213,4.5,3720396743,140,53.7,3720396741,56,Right,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754251,18,1,1,0,54,3t0vjqtxc8wpjzv82i3oi2ova,1,47.1,3.5,2022-08-20T19:01:13.128Z,2022-08-22T05:03:19Z,3720397243,212,16.9,3720397241,141,12.2,3725693247,178,,3720397237,56,Back,3720397245,213,2.8,3720397239,140,32.0,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754291,19,1,1,0,59,3t0vjqtxc8wpjzv82i3oi2ova,1,32.6,20.3,2022-08-20T19:01:18.291Z,2022-08-22T05:03:31Z,3720397455,140,30.8,3720397457,141,52.4,3720397461,213,1.7,3720397453,56,Back,3720397459,212,21.9,3725693369,178,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754335,20,1,1,1,4,3t0vjqtxc8wpjzv82i3oi2ova,1,30.8,52.4,2022-08-20T19:01:22.561Z,2022-08-22T05:03:38Z,3725693453,178,,3720397691,212,24.6,3720397679,56,Back,3720397681,140,28.3,3720397685,141,16.4,3720397697,213,4.6,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754349,21,1,1,1,7,3t0vjqtxc8wpjzv82i3oi2ova,0,27.3,3.4,2022-08-20T19:01:25.922Z,2022-08-22T05:04:02Z,3720397735,213,0.0,3720397729,140,29.8,3720397727,56,Back,3720397733,212,2.6,3720397913,233,13,3720397917,286,,3725693701,178,,3720397725,155,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,3720397911,236,,3720397731,141,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754365,13,74,1,1,7,ccpscwdcm65czscrun048ecn5,1,70.4,94.4,2022-08-20T19:01:26.021Z,2022-08-22T05:04:08Z,3725693761,21,,3720397903,233,21,3725693763,178,,3720397819,285,,3720397817,56,Left,,,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449888769,1070,83,1,1,11,ccpscwdcm65czscrun048ecn5,1,87.9,98.1,2022-08-20T19:01:29.909Z,2022-08-22T13:40:16Z,3726406955,399,166877,,,,,,,,,,,,,,,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754437,22,1,1,1,14,3t0vjqtxc8wpjzv82i3oi2ova,0,14.2,2.2,2022-08-20T19:01:32.982Z,2022-08-22T05:04:46Z,3720398293,1,,3720398291,213,6.1,3720398281,157,,3720398283,56,Back,3720398289,212,14.6,3725694199,178,,3720398287,141,0.0,3720398285,140,27.9,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754659,14,5,1,1,18,ccpscwdcm65czscrun048ecn5,1,71.2,101.2,2022-08-20T19:01:36.578Z,2022-08-22T05:04:59Z,3720399437,233,23,3720399435,347,,3720399433,56,Left,,,,,,,,,,,,,,,,6mjm5cwe46jhi3wwpf1icf65l,D. Redan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754443,23,5,1,1,18,3t0vjqtxc8wpjzv82i3oi2ova,0,28.8,-1.2,2022-08-20T19:01:36.578Z,2022-08-22T05:04:59Z,3720398313,347,,3720398311,56,Back,3720399499,233,14,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754719,15,1,1,1,31,ccpscwdcm65czscrun048ecn5,1,74.1,100,2022-08-20T19:01:49.424Z,2022-08-22T05:05:07Z,3720399731,107,,3720399739,212,12.5,3720399733,56,Left,3720399737,141,92.4,3720399735,140,63.7,3720399741,213,3.7,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754759,16,1,1,1,34,ccpscwdcm65czscrun048ecn5,1,62.7,91.2,2022-08-20T19:01:52.879Z,2022-08-22T05:05:26Z,3720399995,141,94.4,3720399997,212,13.4,3720399991,56,Left,3725694569,178,,3720399993,140,50.1,3720399999,213,3.0,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754813,17,1,1,1,37,ccpscwdcm65czscrun048ecn5,1,48.6,93.6,2022-08-20T19:01:55.484Z,2022-08-22T05:06:09Z,3720400299,56,Back,3720400301,140,33.3,3720400309,1,,3725694919,178,,3720400303,141,48.5,3720400305,212,34.6,3720400307,213,4.2,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754853,18,1,1,1,40,ccpscwdcm65czscrun048ecn5,1,33.6,48.4,2022-08-20T19:01:59.065Z,2022-08-22T05:06:14Z,3720400565,141,18.9,3720400567,212,20.2,3725694985,178,,3720400561,56,Back,3720400569,213,4.6,3720400563,140,31.2,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754879,19,1,1,1,42,ccpscwdcm65czscrun048ecn5,1,31.2,18.9,2022-08-20T19:02:00.833Z,2022-08-22T05:06:19Z,3720400715,213,5.5,3720400709,140,42.6,3720400707,56,Back,3720400713,212,16.2,3725695027,178,,3720400711,141,2.9,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754921,20,1,1,1,44,ccpscwdcm65czscrun048ecn5,0,42.6,2.6,2022-08-20T19:02:02.569Z,2022-08-22T05:06:24Z,3720400921,141,3.7,3725695077,178,,3720400913,56,Right,3720400917,140,66.5,3720400931,213,0.0,3720400925,212,25.1,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754957,24,49,1,1,46,3t0vjqtxc8wpjzv82i3oi2ova,1,29.7,95.1,2022-08-20T19:02:04.846Z,2022-08-22T05:06:32Z,,,,,,,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754987,25,1,1,1,46,3t0vjqtxc8wpjzv82i3oi2ova,0,29.7,95.1,2022-08-20T19:02:04.931Z,2022-08-22T05:06:37Z,3720401259,141,100.0,3720401265,1,,3720401253,157,,3720401257,140,60.4,3725695209,178,,3720401255,56,Left,3720401263,213,0.1,3720401261,212,32.4,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755041,21,5,1,1,48,ccpscwdcm65czscrun048ecn5,1,41.8,-0.8,2022-08-20T19:02:07.111Z,2022-08-22T05:07:01Z,3720401615,233,26,3720401577,56,Back,3720401579,347,,,,,,,,,,,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448754999,26,5,1,1,48,3t0vjqtxc8wpjzv82i3oi2ova,0,58.2,100.8,2022-08-20T19:02:07.111Z,2022-08-22T05:07:02Z,3720401325,347,,3720401663,233,21,3720401323,56,Left,,,,,,,,,,,,,,,,y1ky8sp8scl05mmfr7byy3md,J. Hardeveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755171,22,1,1,2,1,ccpscwdcm65czscrun048ecn5,1,56.3,0,2022-08-20T19:02:19.464Z,2022-08-22T05:07:06Z,3720402335,141,15.6,3720402341,213,1.0,3720402329,56,Right,3720402327,107,,3720402339,212,13.6,3720402331,140,63.4,,,,,,,6gabdz53gxhyp8dv6x5the4t1,H. ter Avest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2448755215,23,1,1,2,2,ccpscwdcm65czscrun048ecn5,1,63.5,15.8,2022-08-20T19:02:20.465Z,2022-08-22T05:07:28Z,3720402549,212,8.6,3720402543,56,Right,3720402551,213,4.4,3720402577,156,,3725695947,388,,3720402547,141,3.7,3720402545,140,61.1,,,,395y7yj6o1xwr6uaxs4sjnjdh,B. Dost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
