id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/9/value,qualifier/12/value,assist,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/17/value
2512048153,3,49,1,0,19,dqk062lu0vm8epvytbm6r4mmf,1,22.9,24.1,2023-02-25T15:31:13.781Z,2023-02-28T10:55:33Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048233,4,1,1,0,19,dqk062lu0vm8epvytbm6r4mmf,1,22.9,24.1,2023-02-25T15:31:13.861Z,2023-02-28T10:55:45Z,4055044177,213,1.0,4055044173,141,39.2,4055044171,140,28.8,4055044169,56,Back,4055044175,212,12.0,4063202065,388,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048279,5,1,1,0,21,dqk062lu0vm8epvytbm6r4mmf,1,27.9,41.3,2023-02-25T15:31:15.933Z,2023-02-28T10:55:57Z,4063202333,178,,4055044349,141,58.0,4055044345,56,Back,4055044347,140,43.0,4056367007,155,,4055044351,212,19.5,4055044353,213,0.6,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048507,6,1,1,0,23,dqk062lu0vm8epvytbm6r4mmf,1,43,55,2023-02-25T15:31:17.986Z,2023-02-28T10:56:24Z,4055045601,155,,4063202429,178,,4055045629,213,6.2,4055045625,212,31.7,4055045611,140,73.2,4055045621,141,52.9,4055046811,210,13,4055045605,56,Center,6coor7jll29drx4kgvyt499wq,N. Naujoks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048549,7,3,1,0,28,dqk062lu0vm8epvytbm6r4mmf,1,73.6,43,2023-02-25T15:31:22.142Z,2023-02-28T10:56:13Z,4056369469,464,,4063202785,178,,4055045831,56,Center,4055045833,286,,4055045891,233,9,,,,,,,,,,bhkrpr3gxc5xx0b0dinla5muh,N. Agrafiotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048525,9,45,1,0,28,cos9hxi16eitbcbthof7zrm4m,0,26.4,57,2023-02-25T15:31:22.142Z,2023-02-28T10:56:14Z,4055045945,233,7,4055045699,56,Back,4055045703,285,,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048559,8,13,1,0,29,dqk062lu0vm8epvytbm6r4mmf,1,75.6,40.4,2023-02-25T15:31:24.066Z,2023-02-28T10:56:25Z,4055046881,103,72.2,4055046873,29,,4055045873,56,Center,4055046137,20,,4055046885,230,98.2,4063203005,178,,4055046883,215,,4055045871,18,,bhkrpr3gxc5xx0b0dinla5muh,N. Agrafiotis,,4055046887,231,48.7,4056371221,108,4055046879,102,43.5,4055046875,55,6,4056371219,81,4055045869,22,,,,,,,,,,,,,,,,,,,,,
2512048577,9,5,1,0,31,dqk062lu0vm8epvytbm6r4mmf,0,101.4,45.2,2023-02-25T15:31:25.477Z,2023-02-28T10:56:30Z,4055046081,233,10,4055045971,56,Center,4055045973,346,,,,,,,,,,,,,,,,,bhkrpr3gxc5xx0b0dinla5muh,N. Agrafiotis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512048581,10,5,1,0,31,cos9hxi16eitbcbthof7zrm4m,1,-1.4,54.8,2023-02-25T15:31:25.477Z,2023-02-28T10:56:30Z,4055045977,346,,4055046041,233,9,4055045975,56,Back,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049055,11,1,1,0,40,cos9hxi16eitbcbthof7zrm4m,1,5,52.8,2023-02-25T15:31:34.385Z,2023-02-28T10:56:32Z,4055048681,56,Back,4055048683,140,11.0,4055048689,212,23.3,4055048693,213,5.0,4055048679,124,,4055048685,141,19.8,4055048697,237,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049269,12,1,1,0,44,cos9hxi16eitbcbthof7zrm4m,0,24.5,16.5,2023-02-25T15:31:38.623Z,2023-02-28T10:56:36Z,4055049877,141,75.6,4063203141,178,,4055049873,56,Center,4055049881,212,66.0,4055049871,155,,4055049889,1,,4055049885,213,0.7,4055049875,140,74.4,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049249,10,49,1,0,50,dqk062lu0vm8epvytbm6r4mmf,1,25.7,14.7,2023-02-25T15:31:44.326Z,2023-02-28T10:56:39Z,,,,,,,,,,,,,,,,,,,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049391,11,1,1,0,50,dqk062lu0vm8epvytbm6r4mmf,1,25,19.4,2023-02-25T15:31:44.541Z,2023-02-28T10:56:44Z,4055050553,213,0.1,4055050551,212,17.8,4055050547,140,41.9,4055050545,56,Back,4055050549,141,22.1,4056373051,157,,4056373053,1,,4063203255,178,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049401,12,44,1,0,51,dqk062lu0vm8epvytbm6r4mmf,1,42.4,20,2023-02-25T15:31:46.044Z,2023-02-28T12:04:38Z,4055050609,285,,4055054777,233,13,4055050607,56,Back,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049463,13,44,1,0,51,cos9hxi16eitbcbthof7zrm4m,0,57.6,80,2023-02-25T15:31:46.045Z,2023-02-28T10:56:46Z,4055050943,286,,4055054851,233,12,4055050939,56,Left,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049841,14,1,1,0,51,dqk062lu0vm8epvytbm6r4mmf,0,40.3,24.1,2023-02-25T15:31:46.053Z,2023-02-28T12:04:38Z,4055052947,212,2.7,4055052935,3,,4055052939,168,,4055052943,140,42.9,4055052949,213,6.2,4063203715,178,,4055052945,141,23.8,4055052941,56,Back,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049511,14,61,1,0,51,cos9hxi16eitbcbthof7zrm4m,1,56,76.4,2023-02-25T15:31:46.070Z,2023-02-28T10:57:10Z,4055051187,56,Center,4063203915,178,,4063203913,15,,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049821,13,5,1,0,54,dqk062lu0vm8epvytbm6r4mmf,1,51.6,-1.4,2023-02-25T15:31:48.460Z,2023-02-28T10:58:18Z,4055065647,233,15,4055052817,56,Right,4055052821,347,,,,,,,,,,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512049913,15,5,1,0,54,cos9hxi16eitbcbthof7zrm4m,0,48.4,101.4,2023-02-25T15:31:48.460Z,2023-02-28T10:58:18Z,4055053277,56,Back,4055065729,233,13,4055053279,347,,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050403,15,1,1,1,14,dqk062lu0vm8epvytbm6r4mmf,1,52.7,0,2023-02-25T15:32:08.737Z,2023-02-28T10:58:43Z,4055055999,141,4.1,4055056005,213,0.2,4055056001,212,16.8,4055055985,107,,4055055989,56,Right,4055055997,140,68.2,,,,,,,3r6elcuru7no13hrfczmwbmy1,S. Horemans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513593881,794,67,1,1,16,dqk062lu0vm8epvytbm6r4mmf,1,69.4,8.4,2023-02-25T15:32:10.408Z,2023-02-28T12:04:39Z,4063245715,233,933,,,,,,,,,,,,,,,,,,,,,,6coor7jll29drx4kgvyt499wq,N. Naujoks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513593877,933,67,1,1,16,cos9hxi16eitbcbthof7zrm4m,0,30.6,91.6,2023-02-25T15:32:10.409Z,2023-02-28T11:22:59Z,4063245723,233,794,,,,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050445,16,1,1,1,17,dqk062lu0vm8epvytbm6r4mmf,1,69.5,5.4,2023-02-25T15:32:12.075Z,2023-02-28T10:58:46Z,4055056229,213,2.5,4063206085,178,,4055056225,141,9.8,4055056223,140,65.6,4055056221,56,Right,4055056227,212,5.1,,,,,,,6coor7jll29drx4kgvyt499wq,N. Naujoks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050545,17,1,1,1,19,dqk062lu0vm8epvytbm6r4mmf,1,69,13.8,2023-02-25T15:32:13.678Z,2023-02-28T10:59:05Z,4063206431,178,,4055056757,213,2.6,4055056753,141,17.5,4055056751,140,65.3,4055056755,212,4.6,4055056745,56,Right,,,,,,,f07qmqesi1rpw7eapoz9rb0gk,J. Baas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050683,18,4,1,1,22,dqk062lu0vm8epvytbm6r4mmf,1,64.8,22.7,2023-02-25T15:32:17.032Z,2023-02-28T10:59:11Z,4055057477,13,,4055774393,294,,4055057905,233,16,4055057481,152,,4055057479,56,Center,4055057485,286,,,,,,,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512050731,16,4,1,1,22,cos9hxi16eitbcbthof7zrm4m,0,35.2,77.3,2023-02-25T15:32:17.033Z,2023-02-28T10:59:11Z,4055057719,56,Back,4055057715,13,,4055057717,294,,4055057723,285,,4055057721,152,,4063206607,178,,4055057993,233,18,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512051877,19,1,1,1,58,dqk062lu0vm8epvytbm6r4mmf,0,70.4,18.4,2023-02-25T15:32:52.430Z,2023-02-28T10:59:15Z,4063206677,178,,4055064229,140,86.5,4055064219,155,,4055064231,141,46.0,4055064233,212,25.3,4055064215,2,,4056380925,72,,4055064217,5,,36q7nfs7t68aeg3z54rnr31pm,M. Azarkan,,4055064223,56,Center,4055064221,152,4056380923,223,,4055064235,213,0.8,,,,,,,,,,,,,,,,,,,,,,,,,
2512052043,17,12,1,1,59,cos9hxi16eitbcbthof7zrm4m,1,13.1,52.5,2023-02-25T15:32:53.832Z,2023-02-28T10:59:22Z,4055065083,213,5.6,4055065081,212,24.4,4063206837,388,,4055065077,140,30.8,4055065075,56,Back,4055065079,141,29.2,,,,,,,am0ea3bvmnin4gco2ndny2noq,R. Oratmangoen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052229,20,1,1,2,3,dqk062lu0vm8epvytbm6r4mmf,1,73.6,81.2,2023-02-25T15:32:57.134Z,2023-02-28T10:59:26Z,4055065965,140,57.2,4055065969,212,18.8,4063206905,178,,4055065967,141,70.1,4055065971,213,3.6,4055065963,56,Center,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052305,21,1,1,2,6,dqk062lu0vm8epvytbm6r4mmf,0,55.6,75.3,2023-02-25T15:33:00.287Z,2023-02-28T10:59:32Z,4055066331,155,,4055066333,56,Center,4055066337,141,39.2,4055066335,140,93.8,4055066343,1,,4055066339,212,47.0,4055066341,213,5.7,4063207027,178,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052337,18,52,1,2,9,cos9hxi16eitbcbthof7zrm4m,1,8.4,62.3,2023-02-25T15:33:03.921Z,2023-02-28T10:59:39Z,4063207165,178,,4056383291,377,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052529,19,1,1,2,12,cos9hxi16eitbcbthof7zrm4m,1,8.7,63.4,2023-02-25T15:33:06.550Z,2023-02-28T10:59:42Z,4055067509,212,7.0,4055067505,141,61.8,4055067511,213,6.1,4055067501,140,15.3,4063207237,178,,4055067495,123,,4055067499,56,Back,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052795,20,1,1,2,15,cos9hxi16eitbcbthof7zrm4m,1,15.3,61.8,2023-02-25T15:33:09.567Z,2023-02-28T10:59:50Z,4055068833,212,26.9,4055068831,141,23.4,4055068829,140,21.5,4055068827,56,Back,4055068835,213,5.0,4063207337,178,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512052903,21,1,1,2,21,cos9hxi16eitbcbthof7zrm4m,1,34.3,23.9,2023-02-25T15:33:15.911Z,2023-02-28T10:59:54Z,4055069359,140,32.4,4055069361,141,44.2,4055069363,212,13.9,4063207393,178,,4055069365,213,1.7,4055069357,56,Back,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053063,22,1,1,2,24,cos9hxi16eitbcbthof7zrm4m,1,33.3,41.6,2023-02-25T15:33:18.333Z,2023-02-28T10:59:58Z,4055070237,141,18.3,4055070233,56,Back,4063207447,178,,4055070235,140,40.8,4055070241,213,5.2,4055070239,212,17.7,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053143,23,1,1,2,28,cos9hxi16eitbcbthof7zrm4m,1,61,13.5,2023-02-25T15:33:22.366Z,2023-02-28T11:00:01Z,4063207491,178,,4055070561,141,5.6,4055070557,140,71.7,4055070565,212,12.5,4055070569,213,5.8,4055070553,56,Right,,,,,,,9wwud2tglhtdocmjgl2u5ib6c,T. Blokzijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053209,24,1,1,2,29,cos9hxi16eitbcbthof7zrm4m,1,71.7,5.6,2023-02-25T15:33:23.281Z,2023-02-28T11:00:05Z,4055070957,213,1.2,4055070951,141,12.2,4055070939,56,Right,4055070941,140,73.6,4055070955,212,4.9,4063207545,178,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053243,25,1,1,2,30,cos9hxi16eitbcbthof7zrm4m,0,73.6,12.2,2023-02-25T15:33:24.438Z,2023-02-28T11:00:11Z,4055071109,141,6.8,4055071111,212,5.4,4055071113,213,3.9,4055071103,56,Right,4063207693,178,,4055071107,140,69.8,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053233,22,49,1,2,32,dqk062lu0vm8epvytbm6r4mmf,1,37.9,89,2023-02-25T15:33:26.133Z,2023-02-28T11:00:16Z,,,,,,,,,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053337,23,50,1,2,33,dqk062lu0vm8epvytbm6r4mmf,1,38.4,96.6,2023-02-25T15:33:28.045Z,2023-02-28T11:00:34Z,4055071633,56,Back,4055072011,233,26,4055071635,286,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053377,26,7,1,2,34,cos9hxi16eitbcbthof7zrm4m,1,61.6,3.4,2023-02-25T15:33:28.432Z,2023-02-28T11:00:38Z,4055071953,233,23,4055071847,167,,4056385747,385,,4055071849,56,Right,4063208275,178,,4055071851,285,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053467,24,5,1,2,35,dqk062lu0vm8epvytbm6r4mmf,1,42.9,101.7,2023-02-25T15:33:29.232Z,2023-02-28T11:00:42Z,4055072535,233,27,4055072377,56,Back,4055072379,347,,,,,,,,,,,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053383,27,5,1,2,35,cos9hxi16eitbcbthof7zrm4m,0,57.1,-1.7,2023-02-25T15:33:29.232Z,2023-02-28T11:00:42Z,4055072563,233,24,4055509173,189,,4055071877,347,,4055071873,56,Right,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512053883,25,1,1,2,47,dqk062lu0vm8epvytbm6r4mmf,1,36.4,100,2023-02-25T15:33:42.118Z,2023-02-28T11:00:45Z,4055074713,107,,4055074727,213,4.9,4055074721,140,37.5,4055074723,141,90.4,4055074719,56,Back,4055074725,212,8.0,,,,,,,6db1q8hud1d8u2q3lxzfixzze,N. Tjoe-A-On,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512054027,26,1,1,2,49,dqk062lu0vm8epvytbm6r4mmf,1,37.5,90.4,2023-02-25T15:33:43.153Z,2023-02-28T11:00:49Z,4055075479,213,1.6,4063208463,178,,4055075475,212,3.7,4055075465,56,Back,4055075469,140,37.3,4055075473,141,95.9,,,,,,,3dx91sb6ktg8z1xmoti25kru,P. Koopmeiners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
