id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,keyPass,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2500572991,7,5,1,0,13,3ebril33e08ddzob4bhq8awsr,1,88.6,-1.3,2023-01-25T19:01:04.741Z,2023-01-27T11:02:06Z,3994733427,56,Right,3994733431,233,4,3994733429,347,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573037,8,1,1,0,25,3ebril33e08ddzob4bhq8awsr,1,86.8,0,2023-01-25T19:01:16.879Z,2023-01-27T11:02:25Z,3994733631,56,Right,3994733633,140,89.8,3994733637,212,8.2,3995764611,189,,3994733629,107,,3994733635,141,10.4,3994733639,213,1.2,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573045,9,1,1,0,27,3ebril33e08ddzob4bhq8awsr,1,89.6,10.4,2023-01-25T19:01:18.505Z,2023-01-27T11:02:29Z,3994733683,56,Right,3994733691,213,4.6,3994733687,141,5.6,3994733685,140,89.1,3994733689,212,3.3,3996385873,178,,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500908119,1238,43,1,0,30,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-25T19:01:21.341Z,2023-01-28T05:04:11Z,3997717227,144,83,3996493003,399,52980,,,,,,,,,,,,,,,,,,,3hpv677ua2y88yx55iujzqpgq,A. Colassin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573051,5,45,1,0,30,4vd2t5schmvvufrfib7f2vjdf,0,11,95.3,2023-01-25T19:01:21.548Z,2023-01-27T11:02:37Z,3994733701,56,Back,3994733733,233,10,3994733703,285,,,,,,,,,,,,,,,,,3hpv677ua2y88yx55iujzqpgq,A. Colassin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573047,10,3,1,0,30,3ebril33e08ddzob4bhq8awsr,1,89,4.7,2023-01-25T19:01:21.548Z,2023-01-27T11:02:37Z,3994733697,286,,3995672817,464,,3994733717,233,5,3994733695,56,Right,3996385963,178,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573063,11,1,1,0,31,3ebril33e08ddzob4bhq8awsr,1,86.5,6.1,2023-01-25T19:01:22.786Z,2023-01-27T11:02:39Z,3994733767,213,3.2,3996386009,178,,3994733759,56,Right,3994733765,212,7.4,3994733761,140,79.5,3994733763,141,5.5,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573067,12,1,1,0,33,3ebril33e08ddzob4bhq8awsr,0,76.2,6,2023-01-25T19:01:24.340Z,2023-01-27T11:02:47Z,3994733793,213,1.4,3994733785,56,Right,3996386217,178,,3994733789,141,8.9,3994733787,140,76.6,3994733791,212,2.0,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500587847,420,61,1,0,33,4vd2t5schmvvufrfib7f2vjdf,1,23.8,87.5,2023-01-25T19:01:24.394Z,2023-01-27T11:03:07Z,3994806951,56,Back,3996386569,178,,,,,,,,,,,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573071,6,1,1,0,34,4vd2t5schmvvufrfib7f2vjdf,1,26.5,80.2,2023-01-25T19:01:25.025Z,2023-01-27T11:03:14Z,3996386699,178,,3994807195,213,1.5,3994807193,212,7.4,3994807189,140,26.8,3994807191,141,91.1,3994733807,56,Back,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573073,7,49,1,0,34,4vd2t5schmvvufrfib7f2vjdf,1,23.8,86.4,2023-01-25T19:01:25.581Z,2023-01-27T11:03:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573081,8,1,1,0,34,4vd2t5schmvvufrfib7f2vjdf,0,22.6,88.2,2023-01-25T19:01:25.673Z,2023-01-27T11:03:22Z,3994733861,213,5.8,3994733853,56,Back,3994733855,140,34.3,3994733859,212,14.2,3994733857,141,77.7,3996386929,178,,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500908245,911,67,1,0,36,3ebril33e08ddzob4bhq8awsr,1,65.1,13.4,2023-01-25T19:01:27.491Z,2023-01-27T13:50:51Z,3996493421,233,1239,,,,,,,,,,,,,,,,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500908243,1239,67,1,0,36,4vd2t5schmvvufrfib7f2vjdf,0,34.9,86.6,2023-01-25T19:01:27.492Z,2023-01-27T12:48:42Z,3996493439,233,911,,,,,,,,,,,,,,,,,,,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573093,13,1,1,0,36,3ebril33e08ddzob4bhq8awsr,1,72.4,10.1,2023-01-25T19:01:27.496Z,2023-01-27T13:50:51Z,3994733905,212,20.2,3994733903,141,6.5,3994733899,56,Right,3994733897,157,,3994733901,140,91.5,3994733909,1,,3994733907,213,6.2,3996387055,178,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573083,9,43,1,0,38,4vd2t5schmvvufrfib7f2vjdf,1,0,0,2023-01-25T19:01:29.182Z,2023-01-25T19:48:17Z,3994811835,144,61,3994733865,56,Back,,,,,,,,,,,,,,,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500772439,765,49,1,0,39,3ebril33e08ddzob4bhq8awsr,1,91.8,8.9,2023-01-25T19:01:30.542Z,2023-01-27T11:03:32Z,,,,,,,,,,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573095,14,1,1,0,39,3ebril33e08ddzob4bhq8awsr,0,91.7,5.9,2023-01-25T19:01:30.652Z,2023-01-27T11:03:37Z,3995672903,386,,3994733923,213,1.5,3995672901,225,,3994733921,212,19.2,3995672905,20,,3994820257,2,,3994733919,141,34.1,3994733917,140,92.2,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,3994733913,155,3994733915,56,Center,3996387241,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573107,10,12,1,0,40,4vd2t5schmvvufrfib7f2vjdf,1,6.3,63.3,2023-01-25T19:01:31.865Z,2023-01-27T11:03:43Z,3994733989,140,3.1,3994733995,213,1.7,3994733993,212,26.1,3994733997,15,,3994734019,167,,3996387399,178,,3994733991,141,100.0,3994733987,56,Back,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573113,11,5,1,0,43,4vd2t5schmvvufrfib7f2vjdf,0,4.6,101.2,2023-01-25T19:01:34.165Z,2023-01-27T11:03:47Z,3994734045,233,15,3994734017,347,,3994734015,56,Back,,,,,,,,,,,,,,,,axgbibg0wdlir6tsrru6rpwph,J. van Aken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573115,15,5,1,0,43,3ebril33e08ddzob4bhq8awsr,1,95.4,-1.2,2023-01-25T19:01:34.165Z,2023-01-27T11:03:47Z,3994734023,347,,3994734039,233,11,3994734021,56,Right,,,,,,,,,,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573223,16,1,1,1,0,3ebril33e08ddzob4bhq8awsr,0,92.8,0,2023-01-25T19:01:51.499Z,2023-01-27T11:03:52Z,3994734495,212,26.9,3994734499,1,,3994734497,213,1.6,3994734489,56,Center,3994734493,141,38.3,3994734487,107,,3994734491,140,92.2,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573231,12,12,1,1,2,4vd2t5schmvvufrfib7f2vjdf,1,7.6,60.8,2023-01-25T19:01:53.574Z,2023-01-27T11:04:01Z,3994734535,140,19.9,3994734551,15,,3994734539,212,13.7,3994734537,141,67.4,3994734541,213,0.3,3994734533,56,Back,3996387751,388,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573235,17,61,1,1,4,3ebril33e08ddzob4bhq8awsr,0,77.1,30.4,2023-01-25T19:01:55.868Z,2023-01-27T11:04:06Z,3996387829,178,,3994734545,56,Center,,,,,,,,,,,,,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573243,13,49,1,1,6,4vd2t5schmvvufrfib7f2vjdf,1,15.2,69.6,2023-01-25T19:01:57.023Z,2023-01-27T11:04:08Z,,,,,,,,,,,,,,,,,,,,,,,,,3hpv677ua2y88yx55iujzqpgq,A. Colassin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573293,14,1,1,1,6,4vd2t5schmvvufrfib7f2vjdf,1,18.5,71.9,2023-01-25T19:01:57.065Z,2023-01-27T11:04:10Z,3994734865,212,48.1,3994734869,1,,3994734859,56,Left,3994734867,213,0.3,3996387959,178,,3994734863,141,95.0,3994812823,155,,3994734861,140,61.8,3hpv677ua2y88yx55iujzqpgq,A. Colassin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573313,15,1,1,1,13,4vd2t5schmvvufrfib7f2vjdf,1,64.6,80.9,2023-01-25T19:02:04.756Z,2023-01-27T11:04:16Z,3996388053,178,,3994734997,141,21.8,3994735001,213,4.8,3994734995,140,68.7,3994734999,212,40.4,3994735003,1,,3994734993,56,Center,,,,amvonu36at4dg7ksi1ioczi3u,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573325,16,1,1,1,16,4vd2t5schmvvufrfib7f2vjdf,1,68.9,21.8,2023-01-25T19:02:07.327Z,2023-01-27T11:04:22Z,3994735039,56,Center,3994735043,141,30.5,3994735041,140,67.4,3996388189,178,,3994735045,212,6.1,3994735047,213,1.8,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573329,17,1,1,1,19,4vd2t5schmvvufrfib7f2vjdf,0,72.4,25.4,2023-01-25T19:02:10.306Z,2023-01-27T11:04:29Z,3995673023,20,,3994735075,213,0.4,3996388421,178,,3994735059,56,Center,3994735067,141,28.1,3994735071,212,4.3,3995765823,224,,3994735063,140,76.1,7jtag81mvpom3bfgezx8txbdh,T. Haye,3994735051,2,3994735053,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573323,18,61,1,1,19,3ebril33e08ddzob4bhq8awsr,1,26.7,69,2023-01-25T19:02:10.498Z,2023-01-27T11:04:36Z,3996388589,388,,3996388587,21,,3994735037,56,Back,,,,,,,,,,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573345,19,1,1,1,22,3ebril33e08ddzob4bhq8awsr,1,25.2,43.9,2023-01-25T19:02:13.409Z,2023-01-27T11:04:46Z,3994735113,141,34.4,3994735109,56,Back,3994735111,140,28.7,3994735115,212,7.4,3996388875,178,,3994735117,213,5.2,,,,,,,bznrsqachpfr9l2wnfjy8samt,O. Özyakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573347,20,49,1,1,23,3ebril33e08ddzob4bhq8awsr,1,28.9,33.7,2023-01-25T19:02:14.082Z,2023-01-27T11:04:49Z,,,,,,,,,,,,,,,,,,,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573357,21,1,1,1,24,3ebril33e08ddzob4bhq8awsr,1,28.9,34.3,2023-01-25T19:02:14.994Z,2023-01-27T11:04:52Z,3994735159,56,Back,3994735167,213,1.4,3994735165,212,11.7,3996389005,178,,3994735161,140,30.3,3994735163,141,51.3,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573377,22,1,1,1,26,3ebril33e08ddzob4bhq8awsr,1,30.8,53.6,2023-01-25T19:02:17.063Z,2023-01-27T11:04:56Z,3994735285,212,16.4,3996389061,178,,3994735287,213,1.4,3994735283,141,77.4,3994735281,140,33.4,3994735279,56,Back,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573387,23,1,1,1,30,3ebril33e08ddzob4bhq8awsr,1,33.4,78.3,2023-01-25T19:02:20.991Z,2023-01-27T11:04:59Z,3996389153,178,,3994735333,56,Back,3994735341,213,2.2,3994735337,141,92.3,3994735339,212,12.2,3994735335,140,26.1,,,,,,,cnexf6pdh1piheuuqzrbb1t61,K. Bistrović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573393,24,1,1,1,31,3ebril33e08ddzob4bhq8awsr,1,26,92.3,2023-01-25T19:02:22.257Z,2023-01-27T11:05:06Z,3994735363,56,Back,3994735371,213,0.1,3994735369,212,15.8,3996389281,178,,3994735365,140,40.9,3994735367,141,95.1,,,,,,,b2h6iojtnu8rzb81vw4rbfrop,G. Cox,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573399,25,1,1,1,33,3ebril33e08ddzob4bhq8awsr,1,40.9,95.1,2023-01-25T19:02:24.797Z,2023-01-27T11:05:10Z,3994735389,141,80.7,3994735393,213,5.7,3994735385,56,Left,3996389381,178,,3994735391,212,19.3,3994735387,140,56.7,,,,,,,8rqula41yqtbwycgemsw9ixud,B. Yılmaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573411,26,1,1,1,35,3ebril33e08ddzob4bhq8awsr,1,54.4,79.4,2023-01-25T19:02:26.410Z,2023-01-27T11:05:13Z,3994735453,213,3.7,3994735451,212,20.9,3994735447,140,38.0,3994735449,141,62.1,3996389439,178,,3994735445,56,Back,,,,,,,8qqyo9093i0wtapxq219wjzzd,Úmaro Embaló,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573429,27,1,1,1,38,3ebril33e08ddzob4bhq8awsr,1,37.4,57.2,2023-01-25T19:02:29.049Z,2023-01-27T11:05:17Z,3994735545,212,17.2,3994735547,213,4.7,3996389541,178,,3994735539,56,Back,3994735543,141,31.9,3994735541,140,36.5,,,,,,,9trasqdd75zjxz4kzplb64xjp,A. Ferati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573455,28,1,1,1,41,3ebril33e08ddzob4bhq8awsr,1,37.6,23.8,2023-01-25T19:02:32.492Z,2023-01-27T11:05:22Z,3994735677,213,5.7,3994735669,141,5.0,3994735665,140,57.5,3994735663,56,Right,3996389677,178,,3994735673,212,24.5,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573473,29,1,1,1,47,3ebril33e08ddzob4bhq8awsr,1,56.3,15.1,2023-01-25T19:02:38.309Z,2023-01-27T11:05:28Z,3996389941,178,,3994735733,56,Back,3994735737,141,7.1,3994735741,213,3.7,3994735735,140,48.1,3994735739,212,10.2,,,,,,,4tc5741xue1eigwcu4t7qtuc5,Iñigo Córdoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573483,30,1,1,1,50,3ebril33e08ddzob4bhq8awsr,1,47.4,8.8,2023-01-25T19:02:40.972Z,2023-01-27T11:05:31Z,3994735797,213,2.5,3994735795,212,13.3,3994735791,140,37.4,3994735793,141,20.9,3996390009,178,,3994735789,56,Back,,,,,,,dp0q4f4gbj2buhcu1lb5dzxed,Ivo Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573509,31,1,1,1,51,3ebril33e08ddzob4bhq8awsr,1,37.1,22.6,2023-01-25T19:02:42.897Z,2023-01-27T11:05:34Z,3994735927,213,1.8,3994735919,141,66.6,3994735915,140,29.1,3994735911,56,Back,3996390051,178,,3994735923,212,31.1,,,,,,,51b7kbz09togoaueykwbm385,Ximo Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573525,32,1,1,1,58,3ebril33e08ddzob4bhq8awsr,0,36.9,65.7,2023-01-25T19:02:49.380Z,2023-01-27T11:05:36Z,3994736011,140,84.9,3994736007,155,,3994736009,56,Left,3994736013,141,84.9,3996390133,178,,3994736017,213,0.3,3994736019,1,,3994736015,212,52.1,9fpb7g8ij9dqtuqhnimy5fap5,Rodrigo Guth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573535,18,12,1,2,1,4vd2t5schmvvufrfib7f2vjdf,1,8.3,10.1,2023-01-25T19:02:52.784Z,2023-01-27T11:05:43Z,3994736093,167,,3994736061,213,5.7,3994736053,56,Back,3994736057,141,0.0,3994736055,140,19.2,3996390347,178,,3994736059,212,13.9,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2500573541,19,5,1,2,3,4vd2t5schmvvufrfib7f2vjdf,0,21.1,-1.4,2023-01-25T19:02:54.497Z,2023-01-27T11:05:47Z,3994736089,56,Back,3994736091,347,,3994736229,233,33,,,,,,,,,,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
