id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,keyPass,qualifier/13/value,assist,qualifier/14/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2443281709,77,1,1,6,57,20vymiy7bo8wkyxai3ew494fz,0,75.1,73.6,2022-08-07T12:37:10.007Z,2022-08-10T05:18:49Z,3691255689,141,40.6,3691255687,140,90.0,3696569737,178,,3691255683,155,,3691255685,56,Center,3691255691,212,27.4,3691255693,213,5.3,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281711,78,44,1,6,58,20vymiy7bo8wkyxai3ew494fz,1,90.1,44,2022-08-07T12:37:11.230Z,2022-08-10T06:22:26Z,3691255863,233,71,3691255705,56,Center,3691255707,286,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281731,71,44,1,6,58,6hsriqr3ybvyg94w2k19oal50,0,9.9,56,2022-08-07T12:37:11.231Z,2022-08-10T05:18:53Z,3691255785,56,Back,3691255787,285,,3691255797,233,78,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282147,80,2,1,6,58,20vymiy7bo8wkyxai3ew494fz,1,89.7,45.6,2022-08-07T12:37:11.375Z,2022-08-10T06:22:26Z,3691263783,140,94.0,3691257749,56,Center,3691264319,7,1957std7hji9ca7bd29y8at7u,3691263785,141,34.5,3696569843,388,,3696569845,21,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283407,93,43,1,6,58,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-08-07T12:37:11.454Z,2022-08-07T12:39:16Z,3691264383,56,Center,3691264381,7,501553,3691264385,140,93.1,3691264387,141,44.0,3691265427,144,2,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281869,76,55,1,7,0,6hsriqr3ybvyg94w2k19oal50,1,8.5,61.8,2022-08-07T12:37:12.919Z,2022-08-10T05:19:14Z,,,,,,,,,,,,,,,,,,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281751,72,43,1,7,0,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-07T12:37:13.213Z,2022-08-07T12:38:38Z,3691262369,144,12,3691255915,140,10.5,3691255913,56,Back,3691255917,141,62.3,3691255919,212,6.6,3691255923,15,0,3691255921,213,1.5,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281791,73,43,1,7,2,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-07T12:37:15.021Z,2022-08-07T12:38:40Z,3691262569,144,12,3691256113,140,14.2,3691256109,56,Back,3691256119,141,80.7,3691256121,212,13.1,3691256123,213,1.3,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281777,79,43,1,7,4,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-08-07T12:37:16.941Z,2022-08-07T12:37:43Z,3691256063,56,Right,3691258015,144,61,,,,,,,,,,,,,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281799,74,43,1,7,4,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-07T12:37:17.293Z,2022-08-07T12:38:43Z,3691262855,144,49,,,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443281803,75,43,1,7,5,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-08-07T12:37:17.725Z,2022-08-07T12:38:45Z,3691256183,1,0,3691256181,213,0.0,3691256177,141,81.8,3691256179,212,2.8,3691256173,56,Back,3691256171,157,0,3691263037,144,1,3691256175,140,16.2,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282273,77,1,1,7,29,6hsriqr3ybvyg94w2k19oal50,1,17.5,70.1,2022-08-07T12:37:42.576Z,2022-08-10T05:19:19Z,3691258341,140,20.6,3691258339,56,Back,3691258337,152,,3691258343,141,53.6,3691258345,212,11.7,3691258335,5,,3691258347,213,5.0,3696570021,178,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282281,78,1,1,7,35,6hsriqr3ybvyg94w2k19oal50,0,25.4,42.1,2022-08-07T12:37:47.830Z,2022-08-10T05:19:27Z,3691258393,212,3.1,3691258395,213,0.2,3691258389,140,28.3,3691258599,286,,3691258593,236,,3691258391,141,43.0,3691258385,155,,3691258595,233,81,e65zqndnze1xzef4qlkhd1v4l,Ferro,3696570101,178,,3691258387,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282305,81,74,1,7,35,20vymiy7bo8wkyxai3ew494fz,1,77.8,70.9,2022-08-07T12:37:47.863Z,2022-08-10T05:19:32Z,3691258645,233,78,3696570169,178,,3691258537,56,Center,3691258539,285,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282355,79,5,1,7,38,6hsriqr3ybvyg94w2k19oal50,1,23.6,-1.4,2022-08-07T12:37:51.381Z,2022-08-10T05:19:36Z,3691258845,347,,3691258843,56,Back,3691258911,233,82,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282321,82,5,1,7,38,20vymiy7bo8wkyxai3ew494fz,0,76.4,101.4,2022-08-07T12:37:51.381Z,2022-08-10T05:19:36Z,3691258669,56,Left,3691258931,233,79,3691258671,347,,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282559,80,1,1,7,55,6hsriqr3ybvyg94w2k19oal50,1,26.6,0,2022-08-07T12:38:07.845Z,2022-08-10T05:19:41Z,3691259965,212,6.9,3691259957,140,27.0,3691259963,141,8.6,3691259967,213,1.5,3691259953,107,,3691259955,56,Back,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282579,81,1,1,7,56,6hsriqr3ybvyg94w2k19oal50,1,27,8.6,2022-08-07T12:38:08.666Z,2022-08-10T05:19:47Z,3691260051,140,27.9,3691260053,141,2.8,3691260055,212,4.1,3691260057,213,4.9,3696570271,178,,3691260049,56,Back,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282601,82,1,1,7,57,6hsriqr3ybvyg94w2k19oal50,1,27.9,2.8,2022-08-07T12:38:10.490Z,2022-08-10T05:20:21Z,3691260175,213,1.5,3691260171,141,12.1,3691260173,212,6.3,3696570533,178,,3691260167,56,Back,3691260169,140,28.1,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282633,83,1,1,7,59,6hsriqr3ybvyg94w2k19oal50,1,28.1,12.1,2022-08-07T12:38:11.730Z,2022-08-10T05:20:26Z,3691260381,141,2.5,3691260383,212,12.9,3691260377,56,Back,3691260379,140,38.7,3691260385,213,5.8,3696570577,178,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282643,84,1,1,8,0,6hsriqr3ybvyg94w2k19oal50,0,38.7,2.5,2022-08-07T12:38:13.315Z,2022-08-10T05:20:39Z,3696570719,178,,3691260431,141,4.6,3691260473,286,,3691260465,233,83,3691260429,140,38.7,3691260461,236,,3691260433,212,1.4,3691260427,56,Back,czh4r9efdbw4fvdux0enl127e,M. Manhoef,3691260435,213,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282641,83,74,1,8,0,20vymiy7bo8wkyxai3ew494fz,1,63.4,94.7,2022-08-07T12:38:13.418Z,2022-08-10T05:20:43Z,3691260425,285,,3696570755,178,,3691260487,233,84,3691260423,56,Left,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282653,84,5,1,8,2,20vymiy7bo8wkyxai3ew494fz,0,62.3,102,2022-08-07T12:38:14.852Z,2022-08-10T05:20:46Z,3691260491,347,,3691260489,56,Left,3691261107,233,85,,,,,,,,,,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282759,85,5,1,8,2,6hsriqr3ybvyg94w2k19oal50,1,37.7,-2,2022-08-07T12:38:14.852Z,2022-08-10T05:20:46Z,3691261091,233,84,3691261059,56,Back,3691261065,347,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282791,86,1,1,8,7,6hsriqr3ybvyg94w2k19oal50,1,38.6,0,2022-08-07T12:38:19.734Z,2022-08-10T05:20:51Z,3691261257,140,22.8,3691261261,141,18.7,3691261275,1,,3691261671,189,,3691261271,213,2.4,3691261255,56,Back,3691261251,107,,3691261267,212,21.7,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282821,87,1,1,8,10,6hsriqr3ybvyg94w2k19oal50,1,22.8,18.7,2022-08-07T12:38:22.732Z,2022-08-10T05:21:00Z,3696570907,178,,3691261395,56,Back,3691261403,213,2.0,3691261401,212,25.2,3691261397,140,13.8,3691261399,141,53.1,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282843,88,1,1,8,14,6hsriqr3ybvyg94w2k19oal50,0,16.2,55.7,2022-08-07T12:38:27.044Z,2022-08-10T05:21:03Z,3691261531,1,,3691261529,213,1.0,3696570935,178,,3691261521,140,36.2,3691261523,141,100.0,3691261517,155,,3691261519,56,Back,3691261525,212,37.8,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282971,85,5,1,8,16,20vymiy7bo8wkyxai3ew494fz,1,62.6,-1.4,2022-08-07T12:38:29.343Z,2022-08-10T05:21:07Z,3691262211,56,Right,3691262247,233,89,3691262213,347,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282851,89,5,1,8,16,6hsriqr3ybvyg94w2k19oal50,0,37.4,101.4,2022-08-07T12:38:29.343Z,2022-08-10T05:21:07Z,3691261563,56,Back,3691262265,233,85,3691261565,347,,,,,,,,,,,,,,,,,e84kqxlu2bzgcpu0x0cj3z8id,J. Houwen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443282991,86,1,1,8,22,20vymiy7bo8wkyxai3ew494fz,1,59.5,0,2022-08-07T12:38:35.243Z,2022-08-10T05:21:42Z,3691262309,141,11.3,3691262307,140,61.2,3691262305,56,Right,3691262313,213,1.4,3691262303,107,,3691262311,212,9.2,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283005,87,1,1,8,24,20vymiy7bo8wkyxai3ew494fz,1,56.8,12.8,2022-08-07T12:38:37.093Z,2022-08-10T05:21:47Z,3696571343,178,,3691262397,141,5.4,3691262401,213,3.8,3691262399,212,8.5,3691262395,140,50.3,3691262393,56,Right,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283017,88,1,1,8,25,20vymiy7bo8wkyxai3ew494fz,1,50.3,5,2022-08-07T12:38:38.025Z,2022-08-10T05:21:51Z,3696571381,178,,3691262491,213,2.9,3691262485,140,25.4,3691262483,56,Back,3691262489,212,26.7,3691262487,141,13.0,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283079,89,1,1,8,28,20vymiy7bo8wkyxai3ew494fz,1,24.5,14.6,2022-08-07T12:38:40.708Z,2022-08-10T05:21:57Z,3696571433,178,,3691262807,213,2.2,3691262805,212,26.5,3691262801,140,9.8,3691262803,141,46.3,3691262799,56,Back,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283149,90,1,1,8,30,20vymiy7bo8wkyxai3ew494fz,1,9.8,46.3,2022-08-07T12:38:43.434Z,2022-08-10T05:22:01Z,3691263155,140,25.5,3696571471,178,,3691263153,56,Back,3691263159,212,34.0,3691263157,141,90.0,3691263161,213,1.1,3691263165,1,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283205,91,1,1,8,35,20vymiy7bo8wkyxai3ew494fz,0,25.5,90.2,2022-08-07T12:38:48.213Z,2022-08-10T05:22:05Z,3691263495,155,,3691263507,1,,3691263497,56,Center,3691263499,140,57.2,3691263503,212,35.5,3691263501,141,72.1,3696571515,178,,3691263505,213,5.9,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283237,90,44,1,8,38,6hsriqr3ybvyg94w2k19oal50,1,40.2,27.6,2022-08-07T12:38:50.744Z,2022-08-10T06:22:27Z,3691263661,56,Back,3691263697,233,92,3691263665,285,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283209,92,44,1,8,38,20vymiy7bo8wkyxai3ew494fz,0,59.8,72.4,2022-08-07T12:38:50.745Z,2022-08-10T05:22:09Z,3691263533,56,Center,3691263535,286,,3691263711,233,90,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283267,91,1,1,8,38,6hsriqr3ybvyg94w2k19oal50,1,37.8,27.2,2022-08-07T12:38:50.938Z,2022-08-10T06:22:27Z,3691263795,212,10.3,3696571621,388,,3691263793,141,26.2,3691263797,213,6.2,3691263789,56,Back,3691263791,140,47.6,3691263787,3,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283275,92,49,1,8,39,6hsriqr3ybvyg94w2k19oal50,1,47.6,26.2,2022-08-07T12:38:52.122Z,2022-08-10T05:22:20Z,,,,,,,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283295,93,1,1,8,40,6hsriqr3ybvyg94w2k19oal50,1,47.6,26.2,2022-08-07T12:38:53.150Z,2022-08-10T05:22:26Z,3691263897,212,16.8,3691263899,213,5.5,3691263893,140,58.7,3691263891,56,Right,3696571721,178,,3691263895,141,8.5,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283313,94,1,1,8,41,6hsriqr3ybvyg94w2k19oal50,1,58.7,8.5,2022-08-07T12:38:54.416Z,2022-08-10T05:22:31Z,3691263969,141,16.6,3691263967,140,58.6,3691263973,213,1.6,3691263965,56,Right,3691263971,212,5.5,3696571759,178,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283353,95,1,1,8,42,6hsriqr3ybvyg94w2k19oal50,1,58.6,16.6,2022-08-07T12:38:55.191Z,2022-08-10T05:22:39Z,3691264129,141,4.1,3691264127,140,58.3,3696571837,178,,3691264131,212,8.5,3691264133,213,4.7,3691264125,56,Right,,,,,,,4snaidw6iaeo0k20gjfm35nft,T. Domgjoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283429,96,1,1,8,45,6hsriqr3ybvyg94w2k19oal50,1,56.7,4,2022-08-07T12:38:57.960Z,2022-08-10T05:22:43Z,3691264469,56,Back,3696571879,178,,3691264477,213,2.8,3691264473,141,12.2,3691264471,140,42.1,3691264475,212,16.3,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283445,97,1,1,8,49,6hsriqr3ybvyg94w2k19oal50,1,43.8,15.5,2022-08-07T12:39:01.666Z,2022-08-10T05:22:48Z,3696571945,178,,3691264569,212,18.2,3691264567,141,38.0,3691264563,56,Back,3691264571,213,2.1,3691264565,140,34.5,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283477,98,1,1,8,51,6hsriqr3ybvyg94w2k19oal50,1,34.5,38,2022-08-07T12:39:03.937Z,2022-08-10T05:22:51Z,3691264705,140,39.5,3691264703,56,Back,3696571985,178,,3691264711,213,1.3,3691264709,212,19.5,3691264707,141,65.6,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283519,99,1,1,8,53,6hsriqr3ybvyg94w2k19oal50,1,39.3,66.9,2022-08-07T12:39:06.449Z,2022-08-10T05:22:55Z,3691264897,212,11.0,3691264899,213,4.5,3691264895,141,51.2,3691264893,140,36.6,3696572015,178,,3691264891,56,Back,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283595,100,1,1,8,56,6hsriqr3ybvyg94w2k19oal50,1,36.2,50.3,2022-08-07T12:39:09.061Z,2022-08-10T05:22:57Z,3691265219,56,Center,3691265231,141,32.6,3691265233,212,25.3,3691265235,213,5.8,3691265229,140,57.4,3696572045,178,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283635,101,1,1,9,0,6hsriqr3ybvyg94w2k19oal50,1,53.2,31.9,2022-08-07T12:39:13.091Z,2022-08-10T05:23:00Z,3696572061,178,,3691265449,213,4.9,3691265447,212,18.4,3691265445,141,5.3,3691265441,56,Right,3691265443,140,56.5,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283695,102,1,1,9,3,6hsriqr3ybvyg94w2k19oal50,1,52,2.3,2022-08-07T12:39:15.686Z,2022-08-10T05:23:05Z,3691265695,140,39.0,3696572109,178,,3691265693,56,Back,3691265699,212,21.6,3691265697,141,27.0,3691265701,213,2.3,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283741,103,1,1,9,7,6hsriqr3ybvyg94w2k19oal50,1,39.5,26.2,2022-08-07T12:39:19.792Z,2022-08-10T05:23:55Z,3691265893,141,51.5,3696572679,178,,3691265891,140,35.0,3691265895,212,17.8,3691265887,56,Back,3691265897,213,1.8,,,,,,,e65zqndnze1xzef4qlkhd1v4l,Ferro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283777,104,1,1,9,9,6hsriqr3ybvyg94w2k19oal50,1,35,51.5,2022-08-07T12:39:22.355Z,2022-08-10T05:23:59Z,3691266063,56,Back,3691266071,213,1.1,3696572725,178,,3691266065,140,44.3,3691266067,141,78.9,3691266069,212,21.0,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283863,105,1,1,9,12,6hsriqr3ybvyg94w2k19oal50,0,46.1,78.5,2022-08-07T12:39:25.566Z,2022-08-10T05:24:03Z,3691266493,213,5.9,3691266491,212,52.9,3691266479,155,,3691266483,140,92.0,3691266481,56,Center,3691266495,1,,3691266487,141,46.4,3696572781,178,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443283849,94,52,1,9,17,20vymiy7bo8wkyxai3ew494fz,1,12.2,59.9,2022-08-07T12:39:29.831Z,2022-08-10T05:24:07Z,3696572825,178,,3693830057,377,,,,,,,,,,,,,,,,,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284119,95,1,1,9,31,20vymiy7bo8wkyxai3ew494fz,0,13.6,51.2,2022-08-07T12:39:44.456Z,2022-08-10T05:24:10Z,3691267593,1,,3691267591,213,6.0,3691267585,140,65.5,3691267583,56,Center,3691267581,123,,3691267589,212,56.6,3691267587,141,28.8,3696572857,178,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284135,106,1,1,9,34,6hsriqr3ybvyg94w2k19oal50,0,36.9,71.4,2022-08-07T12:39:46.720Z,2022-08-10T05:24:15Z,3691267679,141,60.0,3691267677,140,52.7,3691267675,56,Center,3696572885,388,,3691267681,212,18.3,3691267683,213,5.8,3691267673,3,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284153,96,61,1,9,35,20vymiy7bo8wkyxai3ew494fz,0,47.9,40.4,2022-08-07T12:39:48.298Z,2022-08-10T05:24:28Z,3691267781,56,Back,3696572989,388,,,,,,,,,,,,,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284197,107,49,1,9,38,6hsriqr3ybvyg94w2k19oal50,1,57.7,91.7,2022-08-07T12:39:50.677Z,2022-08-10T05:24:35Z,,,,,,,,,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284203,108,50,1,9,39,6hsriqr3ybvyg94w2k19oal50,1,56.9,88,2022-08-07T12:39:51.702Z,2022-08-10T05:24:39Z,3691268031,286,,3691268157,233,97,3691268029,56,Left,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284211,97,7,1,9,39,20vymiy7bo8wkyxai3ew494fz,1,43.1,12,2022-08-07T12:39:51.767Z,2022-08-10T05:24:43Z,3691268071,285,,3696573115,178,,3691268121,233,108,3691268069,56,Back,3693830287,383,,,,,,,,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284215,98,49,1,9,39,20vymiy7bo8wkyxai3ew494fz,1,42,15.6,2022-08-07T12:39:52.085Z,2022-08-10T05:24:48Z,,,,,,,,,,,,,,,,,,,,,,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284237,99,1,1,9,41,20vymiy7bo8wkyxai3ew494fz,1,42,15.6,2022-08-07T12:39:53.622Z,2022-08-10T05:24:56Z,3691268227,213,3.2,3691268221,140,34.1,3691268223,141,15.3,3691268225,212,8.3,3691268219,56,Back,3696573259,178,,,,,,,,1957std7hji9ca7bd29y8at7u,P. Wålemark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284259,100,1,1,9,42,20vymiy7bo8wkyxai3ew494fz,1,33.4,12.8,2022-08-07T12:39:54.861Z,2022-08-10T05:25:00Z,3691268341,212,11.5,3691268339,141,28.0,3691268337,140,38.3,3691268343,213,1.1,3696573299,178,,3691268335,56,Back,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284305,101,1,1,9,42,20vymiy7bo8wkyxai3ew494fz,1,38.3,28,2022-08-07T12:39:55.429Z,2022-08-10T05:25:06Z,3691268567,141,10.7,3691268569,212,11.9,3691268565,140,40.2,3691268571,213,4.9,3696573343,178,,3691268563,56,Back,,,,,,,4dh4ws8ehn6uywozt6ygczs2d,F. Aursnes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284309,102,4,1,9,43,20vymiy7bo8wkyxai3ew494fz,1,40.4,7.8,2022-08-07T12:39:56.312Z,2022-08-10T05:25:11Z,3691268583,152,,3691268581,56,Back,3691268585,265,,3691268579,13,,3691268691,233,109,3691268587,286,,,,,,,,504o2odlvra056ouwcgreopgp,S. Szymański,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2443284321,109,4,1,9,43,6hsriqr3ybvyg94w2k19oal50,0,59.6,92.2,2022-08-07T12:39:56.313Z,2022-08-10T05:25:11Z,3696573415,178,,3691268711,233,102,3691268627,265,,3691268629,285,,3691268625,152,,3691268623,56,Left,3691268621,13,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
