id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,keyPass,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,qualifier/11/value,assist,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2512763417,6,1,1,0,44,d0zdg647gvgc95xdtk1vpbkys,1,35.7,12.3,2023-02-26T13:31:18.928Z,2023-02-28T19:44:39Z,4058851851,56,Back,4058851857,212,7.2,4064019405,178,,4058851855,141,22.7,4058851853,140,34.2,4058851859,213,1.8,,,,,,,p7vw4thx5wzo49h6hfabcq5m,M. Kudus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763457,7,1,1,0,46,d0zdg647gvgc95xdtk1vpbkys,1,34.2,22.7,2023-02-26T13:31:20.304Z,2023-02-28T19:44:46Z,4064019531,178,,4058852009,140,30.2,4058852015,212,24.3,4058852007,56,Back,4058852019,213,1.7,4058852011,141,57.9,,,,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763497,8,1,1,0,49,d0zdg647gvgc95xdtk1vpbkys,1,29.2,57.5,2023-02-26T13:31:23.236Z,2023-02-28T19:45:15Z,4058852205,141,59.6,4058852203,140,22.2,4058852201,56,Back,4058852207,212,7.5,4064020479,178,,4058852209,213,2.9,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763567,9,1,1,0,50,d0zdg647gvgc95xdtk1vpbkys,1,22.1,59.1,2023-02-26T13:31:25.032Z,2023-02-28T19:45:20Z,4058852559,213,4.6,4064020639,178,,4058852557,212,16.2,4058852551,56,Back,4058852553,140,20.6,4058852555,141,35.4,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763623,10,1,1,0,54,d0zdg647gvgc95xdtk1vpbkys,1,21.2,48,2023-02-26T13:31:28.448Z,2023-02-28T19:45:28Z,4058852799,212,17.0,4058852797,141,46.4,4058852793,56,Back,4058852801,213,3.2,4058852795,140,5.0,4064020919,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763723,11,1,1,0,55,d0zdg647gvgc95xdtk1vpbkys,1,3.1,49.6,2023-02-26T13:31:29.785Z,2023-02-28T19:45:31Z,4058853225,141,57.3,4058853233,213,0.2,4058853219,140,25.9,4058853215,56,Back,4064021011,178,,4058853229,212,24.5,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763771,12,1,1,0,56,d0zdg647gvgc95xdtk1vpbkys,1,25.9,57.3,2023-02-26T13:31:30.766Z,2023-02-28T19:45:38Z,4064021325,178,,4058853439,212,11.4,4058853441,213,4.6,4058853433,56,Back,4058853435,140,24.3,4058853437,141,40.7,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763779,13,4,1,0,59,d0zdg647gvgc95xdtk1vpbkys,1,27.4,35,2023-02-26T13:31:33.386Z,2023-02-28T19:45:43Z,4058901203,295,,4058853477,233,9,4058853463,56,Back,4058853471,285,,4058853467,152,,4058853461,13,,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763769,9,4,1,0,59,6hsriqr3ybvyg94w2k19oal50,0,72.6,65,2023-02-26T13:31:33.387Z,2023-02-28T19:45:42Z,4058853523,233,13,4064021439,178,,4058853429,152,,4058853431,286,,4058853425,295,,4058853423,13,,4058853427,56,Center,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763907,14,1,1,1,10,d0zdg647gvgc95xdtk1vpbkys,1,31.4,50.3,2023-02-26T13:31:44.635Z,2023-02-28T19:45:46Z,4058854017,212,17.0,4064021593,178,,4058854011,56,Back,4058854013,140,30.4,4058854007,5,,4058854015,141,75.3,4058854019,213,1.6,4058854009,152,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763927,15,1,1,1,12,d0zdg647gvgc95xdtk1vpbkys,1,30.4,75.3,2023-02-26T13:31:46.912Z,2023-02-28T19:45:51Z,4064021807,178,,4058854143,212,14.5,4058854139,140,32.5,4058854145,213,4.9,4058854137,56,Back,4058854141,141,54.2,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512763975,16,1,1,1,15,d0zdg647gvgc95xdtk1vpbkys,1,35.4,48.8,2023-02-26T13:31:49.355Z,2023-02-28T19:45:55Z,4058854341,56,Back,4058854347,212,10.6,4058854343,140,36.2,4058854345,141,33.3,4064021921,178,,4058854349,213,4.8,,,,,,,35qg0rrwtl00pycx468s62m3u,K. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764005,17,1,1,1,19,d0zdg647gvgc95xdtk1vpbkys,1,45.6,35.5,2023-02-26T13:31:53.538Z,2023-02-28T19:45:59Z,4058854467,56,Back,4058854475,213,1.7,4058854473,212,20.8,4058854471,141,65.8,4058854469,140,42.7,4064022105,178,,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764055,18,1,1,1,25,d0zdg647gvgc95xdtk1vpbkys,1,55.1,70.3,2023-02-26T13:31:59.266Z,2023-02-28T19:46:06Z,4058854735,141,92.9,4058854733,140,55.6,4058854737,212,15.4,4058854731,56,Left,4058854739,213,1.5,4064022347,178,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764077,19,1,1,1,26,d0zdg647gvgc95xdtk1vpbkys,1,55.7,92.9,2023-02-26T13:32:00.867Z,2023-02-28T19:46:10Z,4058854879,141,95.0,4058854883,213,0.2,4064022503,178,,4058854881,212,7.4,4058854877,140,62.6,4058854875,56,Left,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764127,20,1,1,1,29,d0zdg647gvgc95xdtk1vpbkys,1,60.6,95,2023-02-26T13:32:03.407Z,2023-02-28T19:46:15Z,4058855091,141,96.9,4058855093,212,6.8,4058855089,140,54.2,4058855087,56,Left,4058855095,213,3.0,4064022949,178,,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764139,21,1,1,1,31,d0zdg647gvgc95xdtk1vpbkys,1,54.1,97.2,2023-02-26T13:32:05.664Z,2023-02-28T19:46:19Z,4058855155,140,41.0,4058855153,56,Back,4058855157,141,75.7,4064023223,178,,4058855161,213,4.0,4058855159,212,20.1,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764175,22,1,1,1,33,d0zdg647gvgc95xdtk1vpbkys,1,41,75.7,2023-02-26T13:32:07.883Z,2023-02-28T19:46:23Z,4058855299,213,4.3,4058855293,140,33.5,4058855295,141,51.5,4058855291,56,Back,4064023387,178,,4058855297,212,18.2,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764233,23,1,1,1,35,d0zdg647gvgc95xdtk1vpbkys,1,33.5,51.5,2023-02-26T13:32:09.329Z,2023-02-28T19:46:26Z,4058855569,213,3.1,4064023569,178,,4058855567,212,21.0,4058855561,56,Back,4058855563,140,13.5,4058855565,141,52.4,,,,,,,aqlakf0mo95rlktf6xdbaegh5,J. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764279,24,1,1,1,39,d0zdg647gvgc95xdtk1vpbkys,1,13.2,53.4,2023-02-26T13:32:13.456Z,2023-02-28T19:46:29Z,4058855839,56,Back,4058855843,141,91.7,4058855845,212,26.6,4058855841,140,18.2,4064023843,178,,4058855847,213,1.4,,,,,,,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764333,25,1,1,1,42,d0zdg647gvgc95xdtk1vpbkys,1,11.7,82.4,2023-02-26T13:32:16.998Z,2023-02-28T19:46:34Z,4064024177,178,,4058856099,212,16.1,4058856101,213,4.2,4058856095,140,4.7,4058856093,56,Back,4058856097,141,61.4,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764385,26,1,1,1,45,d0zdg647gvgc95xdtk1vpbkys,1,7,70.6,2023-02-26T13:32:19.892Z,2023-02-28T19:46:37Z,4058856309,157,,4058856321,1,,4058856319,213,6.2,4058856315,141,67.0,4058856313,140,40.1,4064024347,178,,4058856311,56,Back,4058856317,212,34.8,1lgrnaje6y7un5dzzll84p91,G. Rulli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764405,27,1,1,1,49,d0zdg647gvgc95xdtk1vpbkys,1,37.8,62.1,2023-02-26T13:32:23.116Z,2023-02-28T19:46:43Z,4064024699,178,,4058856379,213,5.1,4058856369,155,,4058856371,56,Back,4058856377,212,21.0,4058856375,141,33.7,4058856373,140,45.7,,,,baakmd4ndnulbl9npvmq90mvp,D. Klaassen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764413,28,1,1,1,51,d0zdg647gvgc95xdtk1vpbkys,0,45.7,33.7,2023-02-26T13:32:25.484Z,2023-02-28T19:46:49Z,4058856409,213,5.5,4064025097,388,,4058856405,141,16.5,4058856403,140,57.4,4058856407,212,17.0,4058856401,56,Right,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764431,11,8,1,1,52,6hsriqr3ybvyg94w2k19oal50,1,39.3,95.1,2023-02-26T13:32:27.017Z,2023-02-28T19:46:53Z,4058856477,56,Back,4064025423,178,,4061176755,385,,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764439,12,5,1,1,54,6hsriqr3ybvyg94w2k19oal50,0,41.2,101.8,2023-02-26T13:32:28.753Z,2023-02-28T19:46:57Z,4058856503,347,,4058856733,233,29,4058856501,56,Back,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764481,29,5,1,1,54,d0zdg647gvgc95xdtk1vpbkys,1,58.8,-1.8,2023-02-26T13:32:28.753Z,2023-02-28T19:46:56Z,4058856699,347,,4058856697,56,Right,4058856701,233,12,,,,,,,,,,,,,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764529,30,1,1,1,59,d0zdg647gvgc95xdtk1vpbkys,1,55.8,0,2023-02-26T13:32:33.402Z,2023-02-28T19:47:01Z,4058856929,56,Back,4058856939,1,,4058856927,107,,4058856935,212,24.5,4058856933,141,26.1,4058856937,213,2.3,4058856931,140,40.9,,,,7joybllup4h9oe6zfhcepjy6t,S. Berghuis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764555,31,1,1,2,2,d0zdg647gvgc95xdtk1vpbkys,1,43,30.1,2023-02-26T13:32:37.081Z,2023-02-28T19:47:05Z,4058857127,213,1.6,4058857119,56,Back,4058857121,140,41.9,4058857125,212,20.5,4058857123,141,60.2,4064026017,178,,,,,,,,6sg2ot7z9kfyrlgjkmpqvejqi,D. Rensch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764601,32,1,1,2,6,d0zdg647gvgc95xdtk1vpbkys,1,41.4,60.3,2023-02-26T13:32:40.658Z,2023-02-28T19:47:09Z,4058857349,213,0.9,4058857343,140,57.9,4058857345,141,95.0,4058857347,212,29.3,4064026337,178,,4058857341,56,Left,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764687,33,1,1,2,9,d0zdg647gvgc95xdtk1vpbkys,1,57.9,95,2023-02-26T13:32:43.143Z,2023-02-28T19:47:13Z,4058857809,140,67.4,4064026543,178,,4058857807,56,Left,4058857815,213,0.1,4058857813,212,10.1,4058857811,141,97.1,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764705,34,1,1,2,13,d0zdg647gvgc95xdtk1vpbkys,1,68,94.7,2023-02-26T13:32:47.104Z,2023-02-28T19:47:17Z,4058857903,140,89.2,4058857911,213,0,4058857901,56,Left,4058857907,141,94.7,4064026763,178,,4058857909,212,22.3,,,,,,,6hrp4zuxh40i3tccmk5s0j5xx,S. Bergwijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758377,1038,67,1,2,14,d0zdg647gvgc95xdtk1vpbkys,1,90.1,95.5,2023-02-26T13:32:48.146Z,2023-02-28T21:39:12Z,4064118291,233,701,,,,,,,,,,,,,,,,,,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513758367,701,67,1,2,14,6hsriqr3ybvyg94w2k19oal50,0,9.9,4.5,2023-02-26T13:32:48.147Z,2023-02-28T20:10:06Z,4064118311,233,1038,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764711,35,1,1,2,14,d0zdg647gvgc95xdtk1vpbkys,0,89.2,94.7,2023-02-26T13:32:48.159Z,2023-02-28T21:39:12Z,4064027271,178,,4058857927,212,2.0,4058858133,236,,4058857929,213,3.7,4058857925,141,93.2,4058857923,140,87.6,4058857921,56,Left,4058858145,286,,dafbvyorudvujxw7zswicykmh,O. Wijndal,4058858137,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764735,13,74,1,2,14,6hsriqr3ybvyg94w2k19oal50,1,10.3,4.8,2023-02-26T13:32:48.390Z,2023-02-28T19:47:27Z,4058858175,233,35,4058858033,56,Back,4058858035,285,,4064027593,178,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764781,14,49,1,2,15,6hsriqr3ybvyg94w2k19oal50,1,2.9,11.7,2023-02-26T13:32:50.035Z,2023-02-28T19:47:34Z,,,,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764807,15,4,1,2,16,6hsriqr3ybvyg94w2k19oal50,1,4.8,9.4,2023-02-26T13:32:50.555Z,2023-02-28T19:47:38Z,4058858391,152,,4058858547,233,36,4058858389,56,Back,4058858393,265,,4058858395,285,,4058858387,13,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512764821,36,4,1,2,16,d0zdg647gvgc95xdtk1vpbkys,0,95.2,90.6,2023-02-26T13:32:50.556Z,2023-02-28T19:47:38Z,4058858455,152,,4058858453,56,Left,4064028505,178,,4058858451,13,,4058858457,265,,4058858595,233,15,4058858459,286,,,,,dafbvyorudvujxw7zswicykmh,O. Wijndal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765239,16,1,1,2,43,6hsriqr3ybvyg94w2k19oal50,1,7,12.8,2023-02-26T13:33:17.989Z,2023-02-28T19:47:41Z,4058860869,1,,4058860859,56,Right,4058860861,140,65.1,4064028839,178,,4058860867,213,0.0,4058860857,152,,4058860853,5,,4058860863,141,14.0,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,4058860865,212,61.0,4058860855,157,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765247,17,61,1,2,47,6hsriqr3ybvyg94w2k19oal50,1,65.9,13.7,2023-02-26T13:33:21.852Z,2023-02-28T19:47:48Z,4064029439,15,,4058860897,56,Right,4064029441,178,,,,,,,,,,,,,,,,,czh4r9efdbw4fvdux0enl127e,M. Manhoef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512765337,38,61,1,2,47,d0zdg647gvgc95xdtk1vpbkys,1,28.5,92.4,2023-02-26T13:33:21.868Z,2023-02-28T19:47:58Z,4064030093,21,,4064030095,178,,4058861399,56,Back,,,,,,,,,,,,,,,,bp3apdb2ahzacq45k4mzj5jhl,E. Álvarez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
