id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,assist,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,keyPass,qualifier/11/value,qualifier/9/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/16/value,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2461900379,214,1,1,21,10,20vymiy7bo8wkyxai3ew494fz,1,10.6,47.5,2022-09-18T12:51:53.262Z,2022-09-21T07:44:42Z,3790302329,212,19.9,3790302327,141,65.7,3790302323,56,Back,3795992679,178,,3790302405,189,,3790302331,213,0.7,3790302325,140,25.4,,,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900461,215,1,1,21,17,20vymiy7bo8wkyxai3ew494fz,1,30.1,50.4,2022-09-18T12:51:59.974Z,2022-09-21T07:17:57Z,3790302747,213,4.4,3790302743,141,27.9,3795992709,178,,3790302739,56,Back,3790302741,140,24.6,3790302745,212,16.4,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900503,216,1,1,21,20,20vymiy7bo8wkyxai3ew494fz,1,22.1,30,2022-09-18T12:52:03.151Z,2022-09-21T07:18:03Z,3795992851,178,,3790302949,140,8.1,3790302947,56,Back,3790302953,212,21.8,3790302951,141,53.6,3790302955,213,2.3,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900573,217,1,1,21,22,20vymiy7bo8wkyxai3ew494fz,1,8.1,53.6,2022-09-18T12:52:05.345Z,2022-09-21T07:18:05Z,3790303255,141,86.3,3790303251,56,Back,3795992889,178,,3790303249,155,,3790303261,213,0.8,3790303253,140,30.3,3790303265,1,,3790303257,212,32.2,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900581,218,1,1,21,26,20vymiy7bo8wkyxai3ew494fz,0,28.6,82.2,2022-09-18T12:52:09.289Z,2022-09-21T07:18:16Z,3790303297,140,29.5,3790303465,286,,3790303457,233,190,3790303303,213,5.6,3790303299,141,81.0,3795993129,178,,3790303295,56,Back,3790303301,212,1.2,dux0skggr99ydjz3kn58p3wmh,M. López,3790303451,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900589,190,74,1,21,26,24fvcruwqrqvqa3aonf8c3zuy,1,66.1,27.6,2022-09-18T12:52:09.417Z,2022-09-21T07:18:21Z,3790303333,285,,3795993263,178,,3790303491,233,218,3790303331,56,Center,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900623,191,49,1,21,28,24fvcruwqrqvqa3aonf8c3zuy,1,69.5,38.8,2022-09-18T12:52:11.564Z,2022-09-21T07:18:26Z,,,,,,,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900657,192,1,1,21,30,24fvcruwqrqvqa3aonf8c3zuy,1,69.9,38.6,2022-09-18T12:52:12.891Z,2022-09-21T07:18:57Z,3790303663,212,19.3,3795994019,178,,3790303657,56,Center,3790303659,140,86.2,3790303665,213,5.8,3790303661,141,25.6,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900661,193,1,1,21,31,24fvcruwqrqvqa3aonf8c3zuy,0,86.2,25.6,2022-09-18T12:52:14.626Z,2022-09-21T07:19:02Z,3790303687,213,0.8,3790303679,56,Center,3795994103,178,,3790303683,141,27.4,3790303685,212,1.8,3790303681,140,87.4,,,,,,,9vf02r3geinhsy732oxyrcacq,I. Saibari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900667,219,8,1,21,32,20vymiy7bo8wkyxai3ew494fz,1,13.8,62,2022-09-18T12:52:14.809Z,2022-09-21T07:20:24Z,3792178055,385,,3790303707,56,Back,3795995941,178,,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900697,194,15,1,21,33,24fvcruwqrqvqa3aonf8c3zuy,1,90.2,34.6,2022-09-18T12:52:16.194Z,2022-09-21T07:20:27Z,3790303815,63,,3790304579,328,,3790304575,102,48.6,3790304453,233,220,3790304585,146,91.9,3790304441,82,,3790304573,78,,3790304593,231,45.1,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,3790304577,103,,19,3790304587,147,3790303813,22,,3790304581,458,3790304435,20,,3795996029,178,,3790304591,230,97.5,3790303817,56,Center,,,,,,,,37,,,,,,,
2461900709,220,10,1,21,33,20vymiy7bo8wkyxai3ew494fz,1,6.9,60.8,2022-09-18T12:52:16.236Z,2022-09-21T07:20:31Z,3790304461,233,194,3790303885,56,Back,3790303883,94,,3795996175,178,,,,,,,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900763,195,1,1,21,37,24fvcruwqrqvqa3aonf8c3zuy,0,97.8,16.7,2022-09-18T12:52:20.473Z,2022-09-21T07:20:34Z,3792180357,386,,3790304141,155,,3790304209,236,,3790304211,233,221,3790304143,56,Right,3790304151,213,1.3,3790304147,141,18.8,3790304145,140,98.2,d4j19ipiaeuetyij08fofgs15,J. Veerman,3792180359,20,,,3790304139,2,3790304215,286,,3795996239,178,3790304149,212,1.5,3792180355,225,,,,,,,,,,,,,,,,,,,,,,
2461900761,221,12,1,21,37,20vymiy7bo8wkyxai3ew494fz,1,0.4,81.2,2022-09-18T12:52:20.503Z,2022-09-21T07:20:37Z,3795996277,178,,3790304129,185,,3790304247,233,195,3790304131,56,Back,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900791,196,6,1,21,40,24fvcruwqrqvqa3aonf8c3zuy,1,99.6,19,2022-09-18T12:52:22.753Z,2022-09-21T07:20:39Z,3790304323,233,222,3790304293,75,,3790304291,56,Right,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461900771,222,6,1,21,40,20vymiy7bo8wkyxai3ew494fz,0,0.4,81,2022-09-18T12:52:22.753Z,2022-09-21T07:20:40Z,3790304335,233,196,3790304237,73,,3790304193,56,Back,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901331,197,1,1,22,18,24fvcruwqrqvqa3aonf8c3zuy,0,99.5,0.5,2022-09-18T12:53:01.362Z,2022-09-21T07:20:47Z,3790306709,56,Center,3790306711,140,92.0,3790306713,141,39.7,3790306705,155,,3790306717,213,1.9,3790306707,224,,3790306715,212,27.8,3795996461,178,,9psfk94nduz6icnuwty5v9all,C. Gakpo,3792181059,20,,,3790306703,6,3790306701,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901403,224,44,1,22,20,20vymiy7bo8wkyxai3ew494fz,1,6.1,59.5,2022-09-18T12:53:02.865Z,2022-09-21T09:42:52Z,3790307031,285,,3790307029,56,Back,3790307047,233,198,,,,,,,,,,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901367,198,44,1,22,20,24fvcruwqrqvqa3aonf8c3zuy,0,93.9,40.5,2022-09-18T12:53:02.866Z,2022-09-21T07:20:50Z,3790307083,233,224,3790306863,286,,3790306861,56,Center,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901375,223,12,1,22,20,20vymiy7bo8wkyxai3ew494fz,1,5.8,59.2,2022-09-18T12:53:02.935Z,2022-09-21T09:42:53Z,3790306953,15,,3790306915,141,50.5,3790306911,56,Back,3790306917,212,26.7,3790306919,213,6.1,3795996543,388,,3790306913,140,30.6,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901435,199,1,1,22,23,24fvcruwqrqvqa3aonf8c3zuy,1,67.7,56.9,2022-09-18T12:53:06.640Z,2022-09-21T07:20:55Z,3790307179,56,Center,3790307193,213,1.5,3790307189,212,13.2,3790307183,140,68.4,3795996567,178,,3790307185,141,76.3,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901453,200,1,1,22,26,24fvcruwqrqvqa3aonf8c3zuy,1,69.4,72.7,2022-09-18T12:53:09.327Z,2022-09-21T07:21:04Z,3790307295,212,24.0,3795996683,178,,3790307291,140,89.8,3790307287,155,,3790307289,56,Center,3790307293,141,56.9,3790307297,213,5.8,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901527,201,1,1,22,28,24fvcruwqrqvqa3aonf8c3zuy,1,86.9,52.8,2022-09-18T12:53:10.980Z,2022-09-21T07:21:36Z,3790307701,140,97.7,3790307699,56,Center,3790307697,3,,3790307705,212,16.9,3790307703,141,71.3,3795997269,388,,3790307707,213,0.8,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901563,202,3,1,22,33,24fvcruwqrqvqa3aonf8c3zuy,1,96.2,79.2,2022-09-18T12:53:15.772Z,2022-09-21T07:21:39Z,3795997325,178,,3790307867,286,,3792182541,465,,3790307865,56,Left,3790307895,233,225,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901521,225,45,1,22,33,20vymiy7bo8wkyxai3ew494fz,0,3.8,20.8,2022-09-18T12:53:15.772Z,2022-09-21T07:21:39Z,3790307901,233,202,3790307661,56,Back,3790307663,285,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901567,203,61,1,22,35,24fvcruwqrqvqa3aonf8c3zuy,0,96.2,72.4,2022-09-18T12:53:17.716Z,2022-09-21T07:21:43Z,3790307873,56,Center,3795997425,389,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901691,226,12,1,22,35,20vymiy7bo8wkyxai3ew494fz,1,2.2,34.5,2022-09-18T12:53:18.469Z,2022-09-21T07:21:47Z,3790308413,212,15.7,3795997509,178,,3790308415,213,5.2,3790308411,141,14.1,3790308407,56,Back,3790308409,140,9.2,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901661,204,1,1,22,38,24fvcruwqrqvqa3aonf8c3zuy,1,88.5,81.8,2022-09-18T12:53:21.197Z,2022-09-21T07:21:50Z,3790308281,212,15.1,3790308275,56,Center,3790308283,213,3.4,3790308279,141,75.4,3790308277,140,74.7,3795997563,178,,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462963163,1474,83,1,22,41,20vymiy7bo8wkyxai3ew494fz,1,23,22.2,2022-09-18T12:53:24.529Z,2022-09-21T07:46:21Z,3796027067,399,231653,,,,,,,,,,,,,,,,,,,,,,4j5hfebi948ggjwexpndrub1m,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901673,205,2,1,22,41,24fvcruwqrqvqa3aonf8c3zuy,1,76.9,77.9,2022-09-18T12:53:24.555Z,2022-09-21T07:21:52Z,3790308781,7,9psfk94nduz6icnuwty5v9all,3790308315,141,58.5,3790308309,56,Center,3795997593,178,,3790308311,140,87.2,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901783,228,55,1,22,41,20vymiy7bo8wkyxai3ew494fz,1,12.4,50.9,2022-09-18T12:53:24.556Z,2022-09-21T07:21:52Z,3792185245,189,,,,,,,,,,,,,,,,,,,,,,,dux0skggr99ydjz3kn58p3wmh,M. López,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901693,227,43,1,22,43,20vymiy7bo8wkyxai3ew494fz,1,0,0,2022-09-18T12:53:26.193Z,2022-09-18T12:53:36Z,3790308419,56,Back,3790308979,144,61,,,,,,,,,,,,,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461901715,206,43,1,22,45,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T12:53:27.894Z,2022-09-18T12:53:30Z,3790308703,144,39,3790308519,17,0,3790308517,22,0,3790308527,252,0,3790308521,56,Center,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902067,229,1,1,23,11,20vymiy7bo8wkyxai3ew494fz,1,11.8,40.4,2022-09-18T12:53:54.392Z,2022-09-21T07:22:11Z,3790310197,141,24.3,3790310199,212,17.5,3795997885,178,,3790310189,5,,3790310193,56,Back,3790310201,213,5.6,3792185731,189,,3790310195,140,24.8,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,3790310191,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902093,230,1,1,23,12,20vymiy7bo8wkyxai3ew494fz,1,23.4,23.3,2022-09-18T12:53:55.286Z,2022-09-21T07:22:14Z,3790310339,141,24.6,3790310337,140,40.6,3795997937,178,,3790310343,213,0.0,3790310341,212,18.1,3790310335,56,Back,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902151,231,1,1,23,13,20vymiy7bo8wkyxai3ew494fz,1,38.7,24,2022-09-18T12:53:56.313Z,2022-09-21T07:22:18Z,3790310597,213,4.3,3790310589,56,Back,3790310593,141,14.1,3795998007,178,,3790310595,212,7.3,3790501917,156,,3790310591,140,35.9,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902169,232,1,1,23,16,20vymiy7bo8wkyxai3ew494fz,1,36.3,9.5,2022-09-18T12:53:59.161Z,2022-09-21T07:22:21Z,3795998049,178,,3790310667,213,2.5,3790310663,141,19.4,3790310659,56,Back,3790310661,140,27.1,3790310665,212,11.8,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902179,233,1,1,23,17,20vymiy7bo8wkyxai3ew494fz,1,28.9,19.8,2022-09-18T12:54:00.145Z,2022-09-21T07:22:25Z,3790310705,56,Back,3795998107,178,,3790310711,212,7.7,3790310713,213,4.9,3790310709,141,8.7,3790310707,140,30.5,,,,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902251,234,1,1,23,20,20vymiy7bo8wkyxai3ew494fz,1,23.5,8.9,2022-09-18T12:54:02.819Z,2022-09-21T07:22:40Z,3795998375,178,,3790311031,141,29.4,3790311035,213,2.6,3790311033,212,26.6,3790311027,56,Back,3790311029,140,1.9,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902283,235,1,1,23,23,20vymiy7bo8wkyxai3ew494fz,0,1.1,7.9,2022-09-18T12:54:06.647Z,2022-09-21T07:22:44Z,3790311187,141,13.7,3790311189,212,38.3,3790311193,1,,3795998451,178,,3790311183,56,Back,3790311191,213,0.1,3790311185,140,37.4,3790311181,157,,9pgr69ub37hmr76gwbfw7lhw5,J. Bijlow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902307,207,1,1,23,25,24fvcruwqrqvqa3aonf8c3zuy,1,57.9,82.9,2022-09-18T12:54:08.484Z,2022-09-21T07:22:55Z,3795998661,178,,3790311291,140,59.3,3790311295,141,64.9,3790311303,213,4.8,3790311287,56,Center,3790311299,212,12.3,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902317,208,49,1,23,28,24fvcruwqrqvqa3aonf8c3zuy,1,58.4,64.8,2022-09-18T12:54:10.763Z,2022-09-21T07:22:58Z,,,,,,,,,,,,,,,,,,,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902349,209,1,1,23,28,24fvcruwqrqvqa3aonf8c3zuy,1,56,53,2022-09-18T12:54:11.549Z,2022-09-21T07:23:02Z,3790311493,212,12.7,3795998813,178,,3790311489,140,51.7,3790311487,56,Center,3790311491,141,35.5,3790311495,213,4.3,,,,,,,1ph4g125dfsijfjzjpcvpcmlm,J. Branthwaite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902383,210,1,1,23,31,24fvcruwqrqvqa3aonf8c3zuy,0,53.9,34.6,2022-09-18T12:54:13.768Z,2022-09-21T07:23:05Z,3790311655,212,29.5,3795998845,178,,3790311651,140,75.1,3790311649,56,Center,3790311647,155,,3790311653,141,63.1,3790311657,213,0.7,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902413,236,1,1,23,33,20vymiy7bo8wkyxai3ew494fz,0,22.1,34.8,2022-09-18T12:54:16.430Z,2022-09-21T07:23:09Z,3790311745,56,Back,3795998945,388,,3790311753,213,6.3,3790311743,3,,3790311751,212,13.7,3790311747,140,35.1,3790311749,141,34.5,,,,5bjdj7hrhuxjbsa8wc1kw42c5,G. Trauner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902429,211,1,1,23,35,24fvcruwqrqvqa3aonf8c3zuy,0,65.6,61.5,2022-09-18T12:54:18.152Z,2022-09-21T07:23:12Z,3790311859,213,1.0,3790311857,212,5.0,3790311853,140,68.1,3795998993,388,,3790311849,3,,3790311851,56,Center,3790311855,141,67.8,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902455,237,61,1,23,36,20vymiy7bo8wkyxai3ew494fz,0,29.5,28.9,2022-09-18T12:54:19.030Z,2022-09-21T07:23:16Z,3795999061,178,,3790311971,56,Back,,,,,,,,,,,,,,,,,,,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2462963469,1356,43,1,23,38,24fvcruwqrqvqa3aonf8c3zuy,1,0,0,2022-09-18T12:54:20.781Z,2022-09-21T07:47:21Z,3796028493,144,82,3796028433,178,0,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902473,212,61,1,23,38,24fvcruwqrqvqa3aonf8c3zuy,0,70.3,67.5,2022-09-18T12:54:20.853Z,2022-09-21T07:23:19Z,3795999111,178,,3790312063,56,Center,,,,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902485,238,49,1,23,39,20vymiy7bo8wkyxai3ew494fz,1,24.5,27.7,2022-09-18T12:54:22.112Z,2022-09-21T07:23:32Z,,,,,,,,,,,,,,,,,,,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902497,239,1,1,23,39,20vymiy7bo8wkyxai3ew494fz,0,24.5,27.7,2022-09-18T12:54:22.552Z,2022-09-21T07:23:35Z,3790312149,56,Back,3790312151,140,35.9,3790312155,212,12.0,3790312153,141,26.4,3795999309,178,,3790312157,213,6.2,,,,,,,e5xuwwa4qs6zxjd7y52tslih,Q. Timber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902531,213,49,1,23,41,24fvcruwqrqvqa3aonf8c3zuy,1,62.9,73.2,2022-09-18T12:54:24.122Z,2022-09-21T07:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902559,214,1,1,23,41,24fvcruwqrqvqa3aonf8c3zuy,1,63,73.2,2022-09-18T12:54:24.191Z,2022-09-21T07:23:45Z,3790312385,213,0.5,3795999475,178,,3790312381,141,82.0,3790312377,56,Left,3790312379,140,72.4,3790312383,212,11.5,,,,,,,1abb1gcw7arw1nkbuxnccjca1,I. Sangaré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902567,215,1,1,23,43,24fvcruwqrqvqa3aonf8c3zuy,1,69.2,81.8,2022-09-18T12:54:26.131Z,2022-09-21T07:23:49Z,3790312435,212,7.4,3790312431,140,70.7,3795999567,178,,3790312433,141,71.1,3790312429,56,Center,3790312437,213,4.9,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902587,216,1,1,23,44,24fvcruwqrqvqa3aonf8c3zuy,1,68.2,75.4,2022-09-18T12:54:26.735Z,2022-09-21T07:23:56Z,3790312537,140,72.9,3790312539,141,89.3,3790312543,213,1.1,3790312535,56,Left,3790312541,212,10.7,3795999689,178,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902609,217,1,1,23,46,24fvcruwqrqvqa3aonf8c3zuy,1,73.6,88.7,2022-09-18T12:54:29.405Z,2022-09-21T07:23:59Z,3790312657,212,17.1,3790312659,213,4.3,3795999727,178,,3790312655,141,65.4,3790312653,140,67.5,3790312651,56,Center,,,,,,,5mbkc1nqmirbtfml9aklqr5xx,P. Max,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902623,218,1,1,23,47,24fvcruwqrqvqa3aonf8c3zuy,1,67.5,65.2,2022-09-18T12:54:30.534Z,2022-09-21T07:24:02Z,3790312717,213,0.5,3795999769,178,,3790312713,141,68.5,3790312715,212,4.8,3790312711,140,71.5,3790312709,56,Center,,,,,,,21k54i5a6d9bi4f6gplgzxiw9,G. Til,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902625,219,61,1,23,48,24fvcruwqrqvqa3aonf8c3zuy,1,71.5,68.5,2022-09-18T12:54:31.121Z,2022-09-21T07:24:06Z,3795999831,178,,3790312721,56,Center,,,,,,,,,,,,,,,,,,,exhxdmdq49xj4dnguq03qnlgq,X. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902637,220,61,1,23,48,24fvcruwqrqvqa3aonf8c3zuy,0,73.3,68.7,2022-09-18T12:54:31.643Z,2022-09-21T07:24:10Z,3790312763,56,Center,3795999893,178,,,,,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902639,240,49,1,23,50,20vymiy7bo8wkyxai3ew494fz,1,20.4,38,2022-09-18T12:54:32.855Z,2022-09-21T07:24:14Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902673,241,1,1,23,50,20vymiy7bo8wkyxai3ew494fz,0,20.4,38,2022-09-18T12:54:32.919Z,2022-09-21T07:24:16Z,3792189355,1,,3790312915,56,Back,3795999953,178,,3790312921,212,25.1,3792189347,157,,3790312923,213,5.7,3790312919,141,17.1,3790312917,140,40.1,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902697,221,49,1,23,52,24fvcruwqrqvqa3aonf8c3zuy,1,62.3,80.8,2022-09-18T12:54:34.885Z,2022-09-21T07:24:20Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902737,222,1,1,23,53,24fvcruwqrqvqa3aonf8c3zuy,1,62.8,81.5,2022-09-18T12:54:35.806Z,2022-09-21T07:24:23Z,3790313201,141,89.6,3790313205,213,1.1,3790313203,212,6.1,3790313199,140,65.2,3790313197,56,Left,3796000049,178,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2461902755,223,1,1,23,55,24fvcruwqrqvqa3aonf8c3zuy,1,67.9,90.9,2022-09-18T12:54:38.574Z,2022-09-21T07:24:25Z,3790313273,155,,3790313283,213,6.1,3790313277,140,86.6,3790313279,141,86.8,3790313275,56,Left,3790313281,212,19.8,3796000093,178,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
