id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,keyPass,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,assist,qualifier/19/value,qualifier/16/value
2499350049,6,49,1,0,8,8iawijq7s9s6d85mjz8wdslki,1,34.1,85.6,2023-01-21T17:47:16.475Z,2023-01-23T08:58:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350061,7,1,1,0,9,8iawijq7s9s6d85mjz8wdslki,0,34,85.1,2023-01-21T17:47:17.224Z,2023-01-23T08:58:26Z,3988324871,141,100.0,3988324875,213,1.5,3988324865,56,Back,3988324873,212,10.8,3991662245,178,,3988324869,140,34.4,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350047,5,43,1,0,10,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-01-21T17:47:17.832Z,2023-01-21T17:52:07Z,3988324823,141,86.3,3988324817,3,0,3988324827,213,0.1,3988336957,144,1,3988324825,212,2.8,3988324819,56,Back,3988324821,140,35.7,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350073,7,5,1,0,10,3t0vjqtxc8wpjzv82i3oi2ova,1,66,-1,2023-01-21T17:47:18.386Z,2023-01-23T08:58:29Z,3988324955,233,8,3988324933,347,,3988324931,56,Right,,,,,,,,,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350065,8,5,1,0,10,8iawijq7s9s6d85mjz8wdslki,0,34,101,2023-01-21T17:47:18.386Z,2023-01-23T08:58:30Z,3988324883,347,,3988324981,233,7,3988324881,56,Back,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350099,8,1,1,0,16,3t0vjqtxc8wpjzv82i3oi2ova,1,66.5,0,2023-01-21T17:47:23.908Z,2023-01-23T08:58:34Z,3988325097,56,Right,3988325103,212,6.3,3988325095,107,,3988325099,140,63.2,3988325105,213,2.2,3988325101,141,6.7,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350105,9,1,1,0,17,3t0vjqtxc8wpjzv82i3oi2ova,1,63.2,6.8,2023-01-21T17:47:25.437Z,2023-01-23T08:58:38Z,3991662341,178,,3988325149,212,11.8,3988325143,56,Right,3988325147,141,15.6,3988325151,213,0.5,3988325145,140,72.9,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350133,10,1,1,0,19,3t0vjqtxc8wpjzv82i3oi2ova,0,73.9,16.1,2023-01-21T17:47:27.555Z,2023-01-23T08:58:42Z,3990145573,20,,3990145839,224,,3988325207,141,46.4,3988325199,2,,3988325201,155,,3988325205,140,88.5,3988325211,213,0.9,3988325203,56,Center,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,3988325209,212,25.7,3991662371,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350141,9,12,1,0,20,8iawijq7s9s6d85mjz8wdslki,1,14.5,46.6,2023-01-21T17:47:28.683Z,2023-01-23T08:58:47Z,3988325253,56,Back,3988325259,212,11.0,3988325261,213,1.3,3988325257,141,62.0,3991662399,178,,3988325267,15,,3988325255,140,17.7,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350153,10,44,1,0,23,8iawijq7s9s6d85mjz8wdslki,1,17.4,60.4,2023-01-21T17:47:31.069Z,2023-01-23T11:31:30Z,3988325311,285,,3988325365,233,11,3988325309,56,Back,,,,,,,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350159,11,44,1,0,23,3t0vjqtxc8wpjzv82i3oi2ova,0,82.6,39.6,2023-01-21T17:47:31.070Z,2023-01-23T08:58:55Z,3988325329,286,,3988325327,56,Center,3988325369,233,10,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350165,11,12,1,0,23,8iawijq7s9s6d85mjz8wdslki,1,17.4,62.9,2023-01-21T17:47:31.131Z,2023-01-23T11:31:31Z,3988325377,141,69.1,3988325375,140,28.5,3991662503,388,,3988325373,56,Back,3988325379,212,12.4,3988325381,213,0.3,3988325385,15,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350201,12,43,1,0,25,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-01-21T17:47:32.809Z,2023-01-22T14:43:53Z,3988325567,213,0.9,3988325557,157,0,3988325565,212,0.9,3990149107,144,1,3988325561,140,29.8,3988325569,1,0,3988325563,141,70.9,3988325559,56,Back,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499354419,98,49,1,0,25,8iawijq7s9s6d85mjz8wdslki,1,41.1,75.1,2023-01-21T17:47:33.384Z,2023-01-23T08:59:06Z,,,,,,,,,,,,,,,,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350205,13,4,1,0,26,8iawijq7s9s6d85mjz8wdslki,1,31.8,70.7,2023-01-21T17:47:34.342Z,2023-01-23T08:59:15Z,3988325589,56,Back,3988325593,265,,3988325587,13,,3988325595,285,,3988325591,152,,3988325681,233,12,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350219,12,4,1,0,26,3t0vjqtxc8wpjzv82i3oi2ova,0,68.2,29.3,2023-01-21T17:47:34.343Z,2023-01-23T08:59:14Z,3988325647,13,,3988325651,152,,3988325655,286,,3988325649,56,Center,3988325653,265,,3988325691,233,13,3991662657,178,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350383,14,1,1,0,42,8iawijq7s9s6d85mjz8wdslki,1,35.6,77.6,2023-01-21T17:47:50.726Z,2023-01-23T08:59:19Z,3991662713,178,,3988326449,140,25.7,3988326453,212,10.5,3988326443,152,,3988326439,5,,3988326451,141,75.4,3988326455,213,3.3,3988326447,56,Back,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350405,15,1,1,0,48,8iawijq7s9s6d85mjz8wdslki,1,23.5,77.6,2023-01-21T17:47:56.476Z,2023-01-23T08:59:24Z,3988326561,212,33.2,3988326557,140,20.2,3988326565,1,,3991662741,178,,3988326555,56,Back,3988326559,141,29.1,3988326563,213,4.6,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350421,16,1,1,0,51,8iawijq7s9s6d85mjz8wdslki,1,20,29.1,2023-01-21T17:47:59.054Z,2023-01-23T08:59:27Z,3988326647,140,4.1,3988326651,212,22.1,3988326645,56,Back,3988326653,213,2.4,3988326649,141,50.4,3991662779,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350465,17,1,1,0,53,8iawijq7s9s6d85mjz8wdslki,1,4.1,50.4,2023-01-21T17:48:01.685Z,2023-01-23T08:59:31Z,3988326893,212,57.4,3988326883,56,Center,3991662815,178,,3988326889,141,34.6,3988326897,1,,3988326879,155,,3988326887,140,57.8,3988326895,213,6.1,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350469,18,3,1,0,58,8iawijq7s9s6d85mjz8wdslki,0,59.6,31.7,2023-01-21T17:48:06.606Z,2023-01-23T09:00:22Z,3991663249,178,,3990155593,464,,3988326901,56,Center,3988326903,286,,3988326967,233,13,,,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350473,13,7,1,0,58,3t0vjqtxc8wpjzv82i3oi2ova,0,40.4,68.3,2023-01-21T17:48:06.686Z,2023-01-23T08:59:51Z,3988326923,56,Back,3988326927,233,18,3990155879,385,,3988326925,285,,3991663005,178,,,,,,,,,,,eytcfp4cu6qkar65kf0p5rm96,J. Dirksen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350495,19,1,1,1,1,8iawijq7s9s6d85mjz8wdslki,1,57.4,39.8,2023-01-21T17:48:09.347Z,2023-01-23T09:01:04Z,3988327081,213,6.1,3988327073,56,Center,3988327079,212,4.4,3988327075,140,61.5,3988327077,141,38.6,3991663533,178,,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350505,20,1,1,1,3,8iawijq7s9s6d85mjz8wdslki,1,63.3,37.4,2023-01-21T17:48:11.144Z,2023-01-23T09:01:08Z,3991663597,178,,3988327157,213,5.7,3988327151,140,82.9,3988327155,212,24.2,3988327153,141,18.8,3988327149,56,Right,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350543,21,1,1,1,8,8iawijq7s9s6d85mjz8wdslki,0,89.2,22.5,2023-01-21T17:48:16.382Z,2023-01-23T09:01:15Z,3988327355,141,53.1,3988327357,212,21.0,3988327347,155,,3990158119,223,,3990158121,72,,3991663671,178,,3988327359,213,1.4,3988327343,2,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,3988327353,140,91.8,3988327349,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350547,14,12,1,1,9,3t0vjqtxc8wpjzv82i3oi2ova,1,9.4,47.8,2023-01-21T17:48:17.476Z,2023-01-23T09:01:21Z,3988327409,212,14.6,3988327411,213,5.5,3988327403,56,Back,3991663713,388,,3988327405,140,18.9,3988327413,15,,3988327407,141,32.1,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350563,22,13,1,1,11,8iawijq7s9s6d85mjz8wdslki,1,79.9,71.5,2023-01-21T17:48:19.185Z,2023-01-23T09:01:25Z,3988327491,56,Center,3988328077,231,51.1,3988328065,75,,3988328073,458,,3988329343,121,,3990163353,215,,3988328067,102,29.9,3988327487,22,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,3988327637,72,,3991663731,178,,3988328071,328,3988328075,230,98.2,3988327489,18,3988328069,103,8.3,,,,,,,,,,,,,,,,,,,,,,,,,
2499350561,15,5,1,1,13,3t0vjqtxc8wpjzv82i3oi2ova,1,-0.5,60.1,2023-01-21T17:48:21.385Z,2023-01-23T09:01:30Z,3988327479,346,,3988327529,233,23,3988327477,56,Back,,,,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350567,23,5,1,1,13,8iawijq7s9s6d85mjz8wdslki,0,100.5,39.9,2023-01-21T17:48:21.385Z,2023-01-23T09:01:30Z,3988327513,56,Center,3988327533,233,15,3988327515,346,,,,,,,,,,,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350823,16,1,1,1,38,3t0vjqtxc8wpjzv82i3oi2ova,0,4.6,50.3,2023-01-21T17:48:46.427Z,2023-01-23T09:01:34Z,3988328923,212,73.8,3988328915,124,,3988328929,74,,3988328917,56,Center,3988329007,189,,3988328927,1,,3988328919,140,73.5,3988328921,141,72.1,627nw9ji9qfss33q8ce8042c5,M. van der Hart,3988328925,213,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350811,24,49,1,1,38,8iawijq7s9s6d85mjz8wdslki,1,24.9,28.5,2023-01-21T17:48:46.677Z,2023-01-23T09:01:35Z,3990167809,189,,,,,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350835,25,1,1,1,41,8iawijq7s9s6d85mjz8wdslki,1,25,27.7,2023-01-21T17:48:49.484Z,2023-01-23T09:01:37Z,3988328989,213,2.6,3988328983,140,13.9,3988328985,141,38.9,3988328981,56,Back,3991663823,178,,3988328987,212,13.9,3990167671,189,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350845,26,1,1,1,44,8iawijq7s9s6d85mjz8wdslki,1,14.2,41.2,2023-01-21T17:48:52.382Z,2023-01-23T09:01:41Z,3988329055,56,Back,3988329061,212,8.6,3988329057,140,18.1,3991663877,178,,3988329063,213,1.1,3988329059,141,52.4,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350871,27,1,1,1,47,8iawijq7s9s6d85mjz8wdslki,1,23.1,60.5,2023-01-21T17:48:55.594Z,2023-01-23T09:01:45Z,3988329199,141,69.0,3991663911,178,,3988329201,212,18.0,3988329197,140,39.3,3988329203,213,0.3,3988329195,56,Back,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350951,28,1,1,1,50,8iawijq7s9s6d85mjz8wdslki,1,40.8,69.4,2023-01-21T17:48:58.435Z,2023-01-23T09:01:48Z,3991663953,178,,3988329657,56,Left,3988329665,213,0.7,3988329661,141,90.3,3988329663,212,22.2,3988329659,140,57.1,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350955,29,1,1,1,59,8iawijq7s9s6d85mjz8wdslki,0,93.5,87.4,2023-01-21T17:49:07.414Z,2023-01-23T09:01:54Z,3988329693,213,4.4,3988329689,141,85.9,3991663999,178,,3988329687,140,93.2,3990178621,72,,3990178619,386,,3988329681,2,,3988329685,56,Left,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,3988329691,212,1.1,3990178617,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350973,17,61,1,1,59,3t0vjqtxc8wpjzv82i3oi2ova,1,7.3,11.1,2023-01-21T17:49:07.435Z,2023-01-23T09:01:58Z,3991664041,178,,3988329783,56,Back,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350987,18,12,1,2,1,3t0vjqtxc8wpjzv82i3oi2ova,1,9.8,34.7,2023-01-21T17:49:08.877Z,2023-01-23T09:02:05Z,3991664085,178,,3988329877,213,4.6,3988329871,140,6.6,3988329875,212,24.3,3988329873,141,0.0,3988329869,56,Back,3988329887,167,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350991,19,5,1,2,2,3t0vjqtxc8wpjzv82i3oi2ova,0,10.6,-1,2023-01-21T17:49:10.634Z,2023-01-23T09:02:10Z,3988329885,347,,3988329883,56,Back,3988329931,233,30,,,,,,,,,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499350997,30,5,1,2,2,8iawijq7s9s6d85mjz8wdslki,1,89.4,101,2023-01-21T17:49:10.634Z,2023-01-23T09:02:10Z,3988329927,233,19,3988329915,56,Left,3988329917,347,,,,,,,,,,,,,,,,,4fiks6jvfxzbs9k0s050vmfbo,I. Cissoko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499351019,31,1,1,2,6,8iawijq7s9s6d85mjz8wdslki,1,85.4,100,2023-01-21T17:49:14.486Z,2023-01-23T09:02:16Z,3988330063,212,10.7,3988330059,140,76.1,3988330055,107,,3988330061,141,94.8,3988330057,56,Left,3988330065,213,3.6,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499351043,32,1,1,2,9,8iawijq7s9s6d85mjz8wdslki,1,74.4,88.8,2023-01-21T17:49:17.054Z,2023-01-23T09:02:19Z,3991664231,178,,3988330183,140,76.9,3988330189,213,4.9,3988330181,56,Center,3988330185,141,69.9,3988330187,212,13.1,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499351051,33,1,1,2,11,8iawijq7s9s6d85mjz8wdslki,0,76.5,71.9,2023-01-21T17:49:19.186Z,2023-01-23T09:02:26Z,3988330247,213,0.7,3991664281,178,,3988330243,141,79.1,3988330239,56,Left,3988330245,212,7.4,3988330241,140,81.8,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499351091,22,49,1,2,12,3t0vjqtxc8wpjzv82i3oi2ova,1,18.8,22.5,2023-01-21T17:49:20.512Z,2023-01-23T09:03:06Z,,,,,,,,,,,,,,,,,,,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
