id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,keyPass,qualifier/9/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2504060023,5,5,1,0,10,ccpscwdcm65czscrun048ecn5,0,39.3,-1.6,2023-02-04T19:01:46.875Z,2023-02-07T00:29:18Z,4012988231,56,Back,4012988233,347,,4012988905,233,5,,,,,,,,,,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060201,6,1,1,0,25,4vd2t5schmvvufrfib7f2vjdf,1,58.3,100,2023-02-04T19:02:02.295Z,2023-02-07T00:29:25Z,4012989061,56,Center,4012989063,140,84.2,4012989069,213,5.8,4012989071,1,,4012989059,107,,4012989065,141,78.8,4012989067,212,31.3,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504088367,401,1,1,0,27,4vd2t5schmvvufrfib7f2vjdf,0,82.3,85.3,2023-02-04T19:02:04.032Z,2023-02-07T00:29:41Z,4018140169,178,,4013149645,141,78.8,4013149643,140,84.6,4013149641,56,Center,4013149647,212,5.0,4013149649,213,5.2,4013149639,3,,,,,e4nlf2a8hs9xju5jgxszkyytx,P. van Amersfoort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060203,6,49,1,0,28,ccpscwdcm65czscrun048ecn5,1,13.5,17.8,2023-02-04T19:02:05.270Z,2023-02-07T00:30:11Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060229,7,1,1,0,28,ccpscwdcm65czscrun048ecn5,0,12.1,21.3,2023-02-04T19:02:05.355Z,2023-02-07T00:30:16Z,4012989221,140,56.6,4012989219,56,Right,4012989225,212,47.4,4012989217,157,,4012989223,141,9.3,4012989229,1,,4012989227,213,6.1,4018140573,178,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060231,7,49,1,0,33,4vd2t5schmvvufrfib7f2vjdf,1,42.7,88,2023-02-04T19:02:10.165Z,2023-02-07T00:30:33Z,,,,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060257,8,1,1,0,33,4vd2t5schmvvufrfib7f2vjdf,1,42.7,88,2023-02-04T19:02:10.194Z,2023-02-07T00:30:38Z,4012989405,141,76.3,4012989407,212,31.4,4012989401,56,Back,4018140807,178,,4012989403,140,13.8,4012989409,213,3.4,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060291,9,1,1,0,37,4vd2t5schmvvufrfib7f2vjdf,1,13.4,76.3,2023-02-04T19:02:13.598Z,2023-02-07T00:30:46Z,4012989573,140,39.6,4018140915,178,,4012989567,157,,4012989579,213,5.8,4012989581,1,,4012989575,141,54.4,4012989569,56,Back,4012989577,212,31.3,bpvq84v7wwz759mgykvsy3pat,X. Mous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504188967,894,1,1,0,38,4vd2t5schmvvufrfib7f2vjdf,0,38.6,57.1,2023-02-04T19:02:14.977Z,2023-02-07T00:30:58Z,4013695729,213,5.8,4018141011,178,,4013695721,56,Center,4013695723,140,56.2,4013695727,212,21.0,4013695725,141,42.4,,,,,,,7jtag81mvpom3bfgezx8txbdh,T. Haye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060297,8,49,1,0,40,ccpscwdcm65czscrun048ecn5,1,47.5,53.2,2023-02-04T19:02:16.451Z,2023-02-07T00:31:12Z,,,,,,,,,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060319,9,1,1,0,40,ccpscwdcm65czscrun048ecn5,1,47.5,53.2,2023-02-04T19:02:16.547Z,2023-02-07T00:31:22Z,4012989681,141,52.7,4012989683,212,6.5,4012989677,56,Center,4012989685,213,6.2,4012989679,140,53.7,4018141239,178,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060325,10,1,1,0,41,ccpscwdcm65czscrun048ecn5,1,53.9,53,2023-02-04T19:02:18.017Z,2023-02-07T00:31:30Z,4012989725,141,62.8,4018141381,178,,4012989727,212,9.7,4012989723,140,60.6,4012989721,56,Center,4012989729,213,0.8,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060335,11,1,1,0,42,ccpscwdcm65czscrun048ecn5,1,60.6,62.8,2023-02-04T19:02:18.717Z,2023-02-07T00:31:35Z,4012989785,141,51.9,4018141461,178,,4012989787,212,7.7,4012989781,56,Center,4012989783,140,62.7,4012989789,213,5.0,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060341,12,1,1,0,43,ccpscwdcm65czscrun048ecn5,1,62.7,51.9,2023-02-04T19:02:19.756Z,2023-02-07T00:31:42Z,4012989825,140,72.0,4012989831,213,6.1,4012989827,141,49.0,4012989823,56,Center,4018141549,178,,4012989829,212,10.0,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505068997,834,67,1,0,44,ccpscwdcm65czscrun048ecn5,1,72,49.8,2023-02-04T19:02:20.735Z,2023-02-07T07:34:00Z,4018277559,233,914,,,,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505068995,914,67,1,0,44,4vd2t5schmvvufrfib7f2vjdf,0,28,50.2,2023-02-04T19:02:20.736Z,2023-02-07T03:56:09Z,4018277563,233,834,,,,,,,,,,,,,,,,,,,,,,1tj9gmnm02s8f12zwzvuwnoph,P. Bochniewicz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060343,13,61,1,0,44,ccpscwdcm65czscrun048ecn5,0,72.9,51.3,2023-02-04T19:02:20.766Z,2023-02-07T07:34:01Z,4018141813,178,,4012989835,56,Center,,,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060349,10,49,1,0,46,4vd2t5schmvvufrfib7f2vjdf,1,24.1,66,2023-02-04T19:02:22.550Z,2023-02-07T00:32:43Z,,,,,,,,,,,,,,,,,,,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060363,11,1,1,0,46,4vd2t5schmvvufrfib7f2vjdf,1,24.6,63.1,2023-02-04T19:02:22.866Z,2023-02-07T00:32:28Z,4012989939,56,Back,4012989947,213,4.6,4012989945,212,4.6,4018142255,178,,4012989943,141,56.4,4012989941,140,24.1,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060379,12,1,1,0,47,4vd2t5schmvvufrfib7f2vjdf,1,23.6,45.6,2023-02-04T19:02:23.469Z,2023-02-07T00:32:54Z,4012990019,212,7.9,4012990013,56,Back,4018142707,178,,4012990021,213,2.0,4012990017,141,55.9,4012990015,140,20.2,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060389,13,1,1,0,50,4vd2t5schmvvufrfib7f2vjdf,1,18.9,37.3,2023-02-04T19:02:27.125Z,2023-02-07T00:33:03Z,4012990073,56,Back,4012990079,212,21.0,4012990081,213,4.8,4012990075,140,21.4,4018142905,178,,4012990077,141,6.6,,,,,,,8wb6zb0imo0295asm428cur55,M. Köhlert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060437,14,1,1,0,53,4vd2t5schmvvufrfib7f2vjdf,1,20.9,3.8,2023-02-04T19:02:29.767Z,2023-02-07T00:33:08Z,4018142977,178,,4012990323,56,Back,4012990327,140,14.1,4012990333,212,12.1,4012990331,141,18.2,4012990339,213,2.2,,,,,,,etzj9ltadjsvkmahib7hor90q,M. van Ewijk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060477,15,1,1,0,55,4vd2t5schmvvufrfib7f2vjdf,1,13.3,20.4,2023-02-04T19:02:32.068Z,2023-02-07T00:33:17Z,4012990531,141,16.6,4012990533,212,13.8,4012990535,213,6.1,4012990529,140,26.2,4012990527,56,Back,4018143129,178,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2505069059,920,61,1,0,56,4vd2t5schmvvufrfib7f2vjdf,1,27.3,16.4,2023-02-04T19:02:32.910Z,2023-02-07T07:37:44Z,4018412255,178,,4018412227,56,Back,,,,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504089775,403,44,1,0,57,4vd2t5schmvvufrfib7f2vjdf,1,34.2,11.2,2023-02-04T19:02:34.137Z,2023-02-07T07:34:01Z,4013157091,56,Back,4013157095,285,,4013157101,233,433,,,,,,,,,,,,,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504088751,433,44,1,0,57,ccpscwdcm65czscrun048ecn5,0,65.8,88.8,2023-02-04T19:02:34.138Z,2023-02-07T00:34:04Z,4013151725,56,Left,4013157129,233,403,4013151727,286,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060485,16,1,1,0,57,4vd2t5schmvvufrfib7f2vjdf,0,26.2,16.6,2023-02-04T19:02:34.208Z,2023-02-07T07:34:01Z,4018143421,388,,4012990585,141,8.0,4012990579,3,,4012990587,212,6.4,4012990581,56,Back,4012990583,140,28.7,4012990589,213,5.1,,,,60fbyywnjiz6l8n7gmi2mjld5,S. Olsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060463,14,49,1,0,58,ccpscwdcm65czscrun048ecn5,1,73.9,95.5,2023-02-04T19:02:35.123Z,2023-02-07T00:34:43Z,,,,,,,,,,,,,,,,,,,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060481,15,1,1,0,58,ccpscwdcm65czscrun048ecn5,0,69.8,91.5,2023-02-04T19:02:35.132Z,2023-02-07T00:34:35Z,4012990555,141,87.2,4012990553,140,84.3,4012990551,56,Left,4018144281,388,,4012990557,212,15.5,4012990559,213,6.1,,,,,,,c2an5ksdu6jbap3x3jp3z9c5x,N. Viergever,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504189283,895,49,1,1,1,4vd2t5schmvvufrfib7f2vjdf,1,15.3,15.6,2023-02-04T19:02:37.382Z,2023-02-07T00:34:59Z,,,,,,,,,,,,,,,,,,,,,,,,,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060541,17,1,1,1,1,4vd2t5schmvvufrfib7f2vjdf,0,16,12.2,2023-02-04T19:02:37.467Z,2023-02-07T00:35:06Z,4012990863,140,46.3,4012990861,56,Back,4018144713,178,,4013697101,157,,4012990869,213,0.5,4012990865,141,37.3,4012990871,1,,4012990867,212,36.1,9sid8vt0mz1ypq4pn8vj6pas5,J. Bruma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060539,16,44,1,1,3,ccpscwdcm65czscrun048ecn5,1,53.2,62.9,2023-02-04T19:02:39.755Z,2023-02-07T07:34:02Z,4012990947,233,18,4012990851,56,Center,4012990853,286,,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060549,18,44,1,1,3,4vd2t5schmvvufrfib7f2vjdf,0,46.8,37.1,2023-02-04T19:02:39.756Z,2023-02-07T00:35:16Z,4012990907,56,Back,4012990909,285,,4012990955,233,16,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060567,17,1,1,1,3,ccpscwdcm65czscrun048ecn5,1,52.8,63.1,2023-02-04T19:02:39.803Z,2023-02-07T07:34:02Z,4018144863,388,,4012991013,212,23.4,4012991011,141,95.8,4012991015,213,1.9,4012991005,3,,4012991009,140,45.8,4012991007,56,Back,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060571,18,49,1,1,6,ccpscwdcm65czscrun048ecn5,1,45.8,95.8,2023-02-04T19:02:42.425Z,2023-02-07T00:35:34Z,,,,,,,,,,,,,,,,,,,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060583,19,1,1,1,6,ccpscwdcm65czscrun048ecn5,1,45.8,95.8,2023-02-04T19:02:42.452Z,2023-02-07T00:35:39Z,4018145161,178,,4012991077,141,95.6,4012991075,140,61.4,4012991081,213,6.3,4012991079,212,16.4,4012991073,56,Left,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060605,20,1,1,1,7,ccpscwdcm65czscrun048ecn5,0,61.4,95.6,2023-02-04T19:02:43.957Z,2023-02-07T00:35:43Z,4012991167,213,4.5,4012991165,212,14.4,4012991159,56,Center,4012991163,141,75.1,4018145247,178,,4012991161,140,57.9,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060655,19,1,1,1,9,4vd2t5schmvvufrfib7f2vjdf,1,37.3,36.7,2023-02-04T19:02:45.990Z,2023-02-07T00:35:51Z,4012991461,212,16.3,4012991457,140,52.3,4012991463,213,6.0,4012991455,56,Center,4018145407,178,,4012991459,141,30.7,,,,,,,7m3uhmmzizwmpk64dw750pn11,A. Tahiri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504189493,896,81,1,1,9,4vd2t5schmvvufrfib7f2vjdf,0,49,32.6,2023-02-04T19:02:46.193Z,2023-02-07T00:36:00Z,4013698571,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060663,20,49,1,1,10,4vd2t5schmvvufrfib7f2vjdf,1,55.3,31.3,2023-02-04T19:02:46.989Z,2023-02-07T00:36:04Z,,,,,,,,,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060665,21,50,1,1,13,4vd2t5schmvvufrfib7f2vjdf,1,55.4,33,2023-02-04T19:02:49.733Z,2023-02-07T00:37:13Z,4012991499,286,,4012991497,56,Center,4012991575,233,21,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060647,21,7,1,1,14,ccpscwdcm65czscrun048ecn5,0,44.6,67,2023-02-04T19:02:50.795Z,2023-02-07T00:38:45Z,4012991545,233,21,4012991427,56,Back,4013699089,383,,4012991431,285,,4018146049,178,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504089253,402,61,1,1,14,4vd2t5schmvvufrfib7f2vjdf,1,59.9,37.8,2023-02-04T19:02:50.830Z,2023-02-07T00:38:40Z,4013154479,56,Center,4018146371,178,,,,,,,,,,,,,,,,,,,,dc4n5ylytswddlvd82snkb90q,S. van Hooijdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060659,22,49,1,1,14,ccpscwdcm65czscrun048ecn5,1,39.6,65.3,2023-02-04T19:02:50.840Z,2023-02-07T00:38:10Z,,,,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2504060679,23,1,1,1,14,ccpscwdcm65czscrun048ecn5,1,39.6,65.3,2023-02-04T19:02:50.869Z,2023-02-07T00:38:55Z,4012991589,212,7.2,4012991591,213,3.1,4012991583,56,Back,4012991587,141,65.6,4012991585,140,32.7,4018147217,178,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
