id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,keyPass,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/11/value,qualifier/14/value,qualifier/13/value,qualifier/9/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value,assist
2451078415,8,1,1,0,9,8iawijq7s9s6d85mjz8wdslki,1,59.6,95.4,2022-08-26T18:02:52.132Z,2022-08-28T05:03:23Z,3732719481,140,64.9,3732719495,213,0.0,3732719485,141,95.6,3732719479,56,Left,3738812099,178,,3732719489,212,5.6,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078433,9,1,1,0,10,8iawijq7s9s6d85mjz8wdslki,0,65,95,2022-08-26T18:02:53.030Z,2022-08-28T05:03:28Z,3732719559,56,Left,3732719563,141,90.9,3738812217,178,,3732719565,212,3.4,3732719561,140,63.2,3732719567,213,4.1,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078449,3,61,1,0,10,cos9hxi16eitbcbthof7zrm4m,1,38.6,14.7,2022-08-26T18:02:53.368Z,2022-08-28T05:03:40Z,3732719641,56,Back,3738812479,21,,3738812481,178,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078459,10,61,1,0,11,8iawijq7s9s6d85mjz8wdslki,1,64.1,87.8,2022-08-26T18:02:53.723Z,2022-08-28T05:03:48Z,3738812637,178,,3732719695,56,Left,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452344349,814,67,1,0,12,8iawijq7s9s6d85mjz8wdslki,1,69.6,88.7,2022-08-26T18:02:54.997Z,2022-08-29T11:02:26Z,3739496283,233,716,,,,,,,,,,,,,,,,,,,,,,5qvy65ckiigykkowpyco05zv9,M. Duelund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452344343,716,67,1,0,12,cos9hxi16eitbcbthof7zrm4m,0,30.4,11.3,2022-08-26T18:02:54.998Z,2022-08-28T11:54:59Z,3739496287,233,814,,,,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078595,11,1,1,0,12,8iawijq7s9s6d85mjz8wdslki,0,68,88.4,2022-08-26T18:02:55.103Z,2022-08-29T11:02:26Z,3732720235,212,1.3,3732720237,213,5.3,3732720233,141,86.8,3732720229,56,Left,3734258675,233,4,3732720231,140,68.7,3734239861,286,,3734239859,236,,5qvy65ckiigykkowpyco05zv9,M. Duelund,3738812961,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078477,4,74,1,0,12,cos9hxi16eitbcbthof7zrm4m,1,33.7,15.2,2022-08-26T18:02:55.166Z,2022-08-28T05:04:14Z,3732719751,56,Back,3734258707,233,11,3734239809,285,,3738813131,389,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078617,12,1,1,0,18,8iawijq7s9s6d85mjz8wdslki,1,89.7,75,2022-08-26T18:03:00.685Z,2022-08-28T05:04:33Z,3732720363,212,7.4,3732720365,213,3.6,3732720917,154,,3732720915,210,15,3732720359,140,83.3,3738813283,178,,3732720361,141,70.4,3732720357,56,Center,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078621,13,15,1,0,18,8iawijq7s9s6d85mjz8wdslki,1,82.8,69.5,2022-08-26T18:03:01.524Z,2022-08-28T05:04:33Z,3734010127,18,,3732720957,103,2.5,3732720955,102,49.2,3732720541,72,,3732720945,29,,3732720947,154,,3732720961,146,98.6,3732720959,328,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,3732720963,147,,51.6,3732720379,22,3732720383,56,Center,3732720941,121,3732720951,55,12,3732721843,78,3738813645,178,3732721009,233,6,,,,,,,,,,,,,,
2451078681,6,10,1,0,19,cos9hxi16eitbcbthof7zrm4m,1,2,48.5,2022-08-26T18:03:02.350Z,2022-08-28T05:04:39Z,3732720675,177,,3732720677,180,,3732720679,182,,3734010211,376,,3732720769,233,13,3732720681,56,Back,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078677,5,52,1,0,20,cos9hxi16eitbcbthof7zrm4m,1,2,48.5,2022-08-26T18:03:02.575Z,2022-08-28T05:04:45Z,3738813943,389,,3734010285,376,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078863,7,1,1,0,32,cos9hxi16eitbcbthof7zrm4m,1,10.4,49.3,2022-08-26T18:03:15.182Z,2022-08-28T05:04:55Z,3732725357,189,,3732721753,141,73.2,3738814193,178,,3732721757,213,1.5,3732721755,212,16.3,3732721747,123,,3732721749,56,Back,3732721751,140,10.9,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078885,8,1,1,0,35,cos9hxi16eitbcbthof7zrm4m,1,10.9,73.2,2022-08-26T18:03:18.355Z,2022-08-28T05:04:58Z,3732721881,141,94.4,3738814275,178,,3732725607,189,,3732721879,140,20.0,3732721885,213,1.0,3732721883,212,17.3,3732721877,56,Back,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078933,9,1,1,0,39,cos9hxi16eitbcbthof7zrm4m,1,22,95.7,2022-08-26T18:03:22.369Z,2022-08-28T05:05:03Z,3732722111,212,18.6,3732722107,140,33.7,3732722113,213,5.4,3732722105,56,Back,3738814389,178,,3732722109,141,75.1,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078955,10,1,1,0,40,cos9hxi16eitbcbthof7zrm4m,0,33.3,76.1,2022-08-26T18:03:23.408Z,2022-08-28T05:05:14Z,3732722219,212,2.8,3732722213,56,Back,3732722215,140,35.2,3732722217,141,73.2,3738814627,178,,3732722211,168,,3732722221,213,5.5,,,,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078945,14,49,1,0,42,8iawijq7s9s6d85mjz8wdslki,1,61.8,24.4,2022-08-26T18:03:24.696Z,2022-08-28T05:05:18Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078969,15,1,1,0,42,8iawijq7s9s6d85mjz8wdslki,1,61.1,25,2022-08-26T18:03:24.765Z,2022-08-28T05:05:43Z,3732722301,141,16.0,3732722297,56,Right,3732722299,140,61.7,3738814797,178,,3732722305,213,4.8,3732722303,212,6.2,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452344809,816,43,1,0,42,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-26T18:03:24.791Z,2022-08-28T11:55:46Z,3739498549,144,82,3739498409,178,0,,,,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451078985,16,1,1,0,43,8iawijq7s9s6d85mjz8wdslki,1,61.7,16,2022-08-26T18:03:25.731Z,2022-08-28T05:05:51Z,3732722399,212,4.5,3732722393,56,Center,3738815419,178,,3732722397,141,21.5,3732722401,213,2.1,3732722395,140,59.4,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079017,17,1,1,0,44,8iawijq7s9s6d85mjz8wdslki,1,61.7,18.1,2022-08-26T18:03:27.456Z,2022-08-28T05:05:54Z,3732722541,141,11.2,3738815479,178,,3732722537,56,Right,3732722545,213,4.1,3732722543,212,5.9,3732722539,140,58.3,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079131,18,1,1,0,46,8iawijq7s9s6d85mjz8wdslki,1,58.3,11.2,2022-08-26T18:03:29.291Z,2022-08-28T05:05:58Z,3732723165,212,21.9,3732723167,213,0.1,3738815565,178,,3732723163,141,13.1,3732723161,140,79.1,3732723159,56,Right,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451362893,805,3,1,0,53,8iawijq7s9s6d85mjz8wdslki,0,93.6,11.8,2022-08-26T18:03:35.993Z,2022-08-28T05:06:05Z,3738815687,178,,3734245463,56,Right,3734245469,467,9zcr9l3mfbbstmesdlx298vhm,3734245465,286,,3734245467,464,,,,,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2452979227,1482,43,1,0,55,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-26T18:03:37.658Z,2022-08-29T11:09:00Z,3742842269,178,0,3742842337,144,82,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079183,19,1,1,0,55,8iawijq7s9s6d85mjz8wdslki,1,87.8,11.9,2022-08-26T18:03:37.688Z,2022-08-29T11:10:48Z,3732723399,141,9.8,3738815785,178,,3732723395,56,Right,3732723397,140,74.8,3732723401,212,13.7,3732723403,213,3.2,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079199,20,1,1,0,57,8iawijq7s9s6d85mjz8wdslki,1,74.8,9.8,2022-08-26T18:03:39.900Z,2022-08-28T05:07:33Z,3732723497,212,5.0,3732723489,140,73.6,3732723493,141,16.9,3738817149,178,,3732723485,56,Right,3732723501,213,1.8,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079207,21,1,1,0,58,8iawijq7s9s6d85mjz8wdslki,1,72.9,18.6,2022-08-26T18:03:40.657Z,2022-08-28T05:07:39Z,3738817647,178,,3732726081,56,Right,3732726093,213,5.9,3732726085,140,80.8,3732726089,141,13.9,3732726091,212,8.9,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079217,22,1,1,0,58,8iawijq7s9s6d85mjz8wdslki,1,79.8,13.4,2022-08-26T18:03:41.219Z,2022-08-28T05:07:44Z,3732726931,140,81.6,3732726937,213,1.2,3732726935,212,4.9,3738817801,178,,3732726933,141,20.0,3732726929,56,Right,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079221,23,1,1,0,59,8iawijq7s9s6d85mjz8wdslki,0,83.6,24.4,2022-08-26T18:03:41.740Z,2022-08-28T05:07:50Z,3732728783,3,,3732728791,141,27.0,3732728789,140,93.6,3732728787,56,Center,3738817923,178,,3732728797,213,0.2,3732728793,212,10.6,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079281,11,4,1,1,1,cos9hxi16eitbcbthof7zrm4m,1,7.8,63.8,2022-08-26T18:03:44.269Z,2022-08-28T05:07:56Z,3732723875,56,Back,3732723877,152,,3732723889,233,24,3732723873,13,,3732723879,265,,3732723881,285,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451079273,24,4,1,1,1,8iawijq7s9s6d85mjz8wdslki,0,92.2,36.2,2022-08-26T18:03:44.270Z,2022-08-28T05:07:56Z,3732723847,152,,3732723845,56,Center,3732723849,265,,3732723843,13,,3732723851,286,,3738818089,178,,3732723921,233,11,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080167,12,27,1,1,51,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-26T18:04:33.634Z,2022-08-28T05:08:03Z,3732728141,41,Injury,3732744743,233,25,3732728143,53,ait187bpr8we72jvfxxt6ttjp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080347,25,27,1,1,51,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-26T18:04:33.634Z,2022-08-28T05:08:03Z,3732744731,233,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080377,13,28,1,2,7,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-08-26T18:04:50.189Z,2022-08-28T05:08:07Z,3732729221,55,12,3732729663,233,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080455,26,28,1,2,7,8iawijq7s9s6d85mjz8wdslki,1,0,0,2022-08-26T18:04:50.189Z,2022-08-28T05:08:07Z,3732729609,55,25,3732729655,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080851,14,1,1,2,31,cos9hxi16eitbcbthof7zrm4m,0,7.9,62.3,2022-08-26T18:05:14.171Z,2022-08-28T05:08:13Z,3732731725,56,Center,3732731727,140,55.9,3738818541,178,,3732731723,152,,3732731731,212,50.8,3732731735,1,,3732731733,213,0.1,3732731729,141,71.4,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,3732731719,5,,,3732731721,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080883,27,1,1,2,34,8iawijq7s9s6d85mjz8wdslki,0,37.5,40.3,2022-08-26T18:05:17.433Z,2022-08-28T05:08:19Z,3738818689,388,,3732731905,3,,3732731907,56,Center,3732731913,212,21.5,3732731909,140,55.7,3732731915,213,0.5,3732731911,141,54.9,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080919,15,1,1,2,36,cos9hxi16eitbcbthof7zrm4m,1,44.3,45.8,2022-08-26T18:05:19.383Z,2022-08-28T05:08:27Z,3732732077,213,6.1,3732732075,212,10.3,3738818957,178,,3732732073,141,42.4,3732732071,140,53.9,3732732067,3,,3732732069,56,Center,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080947,16,1,1,2,40,cos9hxi16eitbcbthof7zrm4m,1,53.4,55.2,2022-08-26T18:05:22.761Z,2022-08-28T05:08:44Z,3732732223,56,Back,3732732229,212,14.2,3732732227,141,61.7,3732732225,140,40.5,3738819327,178,,3732732231,213,2.8,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451080973,17,1,1,2,42,cos9hxi16eitbcbthof7zrm4m,1,40.5,61.7,2022-08-26T18:05:24.603Z,2022-08-28T05:08:48Z,3732732429,141,87.5,3732732433,213,1.8,3732732427,140,36.2,3732732425,56,Back,3738819407,178,,3732732431,212,18.1,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081009,18,1,1,2,44,cos9hxi16eitbcbthof7zrm4m,1,36.5,88.9,2022-08-26T18:05:26.776Z,2022-08-28T05:08:53Z,3732732669,212,18.1,3732732663,56,Left,3738819463,178,,3732732671,213,0.3,3732732667,141,98.0,3732732665,140,52.7,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081031,19,1,1,2,46,cos9hxi16eitbcbthof7zrm4m,1,44.8,96.3,2022-08-26T18:05:28.842Z,2022-08-28T05:09:01Z,3732732767,212,12.2,3732732761,56,Back,3732732765,141,83.6,3732732769,213,3.9,3732732763,140,36.6,3738819599,178,,,,,,,,8hq0so8nzsuzmsffae5nwdwmi,P. Abraham,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081079,20,1,1,2,47,cos9hxi16eitbcbthof7zrm4m,1,36.6,83.6,2022-08-26T18:05:29.764Z,2022-08-28T05:09:08Z,3732732967,141,96.5,3732732965,140,35.3,3732732969,212,8.9,3732732963,56,Back,3732732973,213,1.7,3738819727,178,,,,,,,,ebrua3sixxfvycsty8z956ga1,L. Duarte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081173,21,1,1,2,50,cos9hxi16eitbcbthof7zrm4m,1,34.3,87.7,2022-08-26T18:05:33.072Z,2022-08-28T05:09:13Z,3732733399,141,43.1,3732733393,56,Back,3732733401,212,32.0,3732733397,140,24.5,3732733403,213,4.4,3738819827,178,,3732733405,1,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081249,22,1,1,2,54,cos9hxi16eitbcbthof7zrm4m,1,25.3,25.8,2022-08-26T18:05:36.805Z,2022-08-28T05:09:23Z,3732733765,56,Back,3732733767,140,33.3,3732733771,212,16.9,3732733769,141,4.3,3738820053,178,,3732733773,213,5.2,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2451081287,23,1,1,2,59,cos9hxi16eitbcbthof7zrm4m,1,34.6,8.2,2022-08-26T18:05:41.881Z,2022-08-28T05:09:39Z,3732733961,56,Back,3732733967,212,13.8,3732733965,141,21.9,3738820377,178,,3732733969,213,2.4,3732733963,140,24.9,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
