id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/8/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,assist
2506977129,6,1,1,0,8,ccpscwdcm65czscrun048ecn5,1,61,53.4,2023-02-12T13:31:55.582Z,2023-02-14T19:12:01Z,4028266689,140,54.0,4028266695,213,3.9,4032354821,178,,4028266693,212,10.2,4028266691,141,42.9,4028266687,56,Center,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977155,7,1,1,0,11,ccpscwdcm65czscrun048ecn5,1,54.6,36.1,2023-02-12T13:31:58.973Z,2023-02-14T19:12:07Z,4028266819,141,23.5,4028266823,213,4.8,4028266821,212,8.6,4028266817,140,55.0,4032354887,178,,4028266815,56,Center,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507474045,932,1,1,0,14,ccpscwdcm65czscrun048ecn5,1,54,14.4,2023-02-12T13:32:01.207Z,2023-02-14T19:12:10Z,4030866743,141,27.1,4032354907,178,,4030866745,212,26.1,4030866747,213,2.8,4030866741,140,30.5,4030866739,56,Back,,,,,,,28o7vv0jud22hmg4h649yozqh,T. Booth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977179,8,1,1,0,17,ccpscwdcm65czscrun048ecn5,1,25.2,33.7,2023-02-12T13:32:04.264Z,2023-02-14T19:12:13Z,4032354923,178,,4028266911,141,64.8,4028266907,56,Back,4028266913,212,21.1,4028266915,213,1.6,4028266909,140,25.3,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977197,9,1,1,0,20,ccpscwdcm65czscrun048ecn5,1,25.4,65.2,2023-02-12T13:32:07.048Z,2023-02-14T19:12:16Z,4028267011,56,Back,4032354939,178,,4028267019,213,1.1,4028267013,140,33.7,4028267015,141,92.3,4028267017,212,20.4,,,,,,,9wo8twcbs1jnqzdy0c6y8adey,R. Kluivert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977215,10,1,1,0,21,ccpscwdcm65czscrun048ecn5,1,33.7,92.3,2023-02-12T13:32:08.849Z,2023-02-14T19:12:19Z,4028267141,213,0.0,4028267139,212,10.9,4028267135,140,44.1,4032354957,178,,4028267137,141,92.9,4028267133,56,Back,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977221,11,1,1,0,22,ccpscwdcm65czscrun048ecn5,0,44.1,92.9,2023-02-12T13:32:09.790Z,2023-02-14T19:12:22Z,4028267171,140,43.8,4028267169,56,Back,4032354981,178,,4028267173,141,76.9,4028267167,155,,4028267175,212,10.9,4028267177,213,4.7,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977239,5,49,1,0,23,6hsriqr3ybvyg94w2k19oal50,1,64.7,26.2,2023-02-12T13:32:10.717Z,2023-02-14T19:12:27Z,,,,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977259,6,50,1,0,24,6hsriqr3ybvyg94w2k19oal50,1,62.8,29.6,2023-02-12T13:32:11.728Z,2023-02-14T19:12:34Z,4028267363,56,Center,4028267623,233,12,4028267365,286,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977307,12,7,1,0,25,ccpscwdcm65czscrun048ecn5,0,37.2,70.4,2023-02-12T13:32:12.652Z,2023-02-14T19:12:37Z,4032355097,178,,4028267543,285,,4030866765,385,,4028267597,233,6,4028267541,56,Back,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507751171,778,67,1,0,26,6hsriqr3ybvyg94w2k19oal50,1,65,30.7,2023-02-12T13:32:13.527Z,2023-02-14T22:18:06Z,4032368851,233,946,,,,,,,,,,,,,,,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2507751169,946,67,1,0,26,ccpscwdcm65czscrun048ecn5,0,35,69.3,2023-02-12T13:32:13.528Z,2023-02-14T19:44:56Z,4032368855,233,778,,,,,,,,,,,,,,,,,,,,,,b33sm106xc7g3h4bcqtawja7e,C. Bozdoğan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977315,7,1,1,0,26,6hsriqr3ybvyg94w2k19oal50,1,65.3,31.2,2023-02-12T13:32:13.543Z,2023-02-14T22:18:06Z,4028267565,56,Center,4028267567,140,61.5,4028267573,213,2.1,4032355125,178,,4028267571,212,8.1,4028267569,141,41.5,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977333,8,1,1,0,27,6hsriqr3ybvyg94w2k19oal50,1,61.5,41.5,2023-02-12T13:32:14.534Z,2023-02-14T19:12:45Z,4032355155,178,,4028267697,141,29.2,4028267695,140,46.5,4028267693,56,Back,4028267699,212,17.8,4028267701,213,3.6,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977349,9,1,1,0,30,6hsriqr3ybvyg94w2k19oal50,1,43.6,33.7,2023-02-12T13:32:17.037Z,2023-02-14T19:12:48Z,4028267795,141,64.8,4028267797,212,22.1,4028267793,140,37.5,4032355183,178,,4028267791,56,Back,4028267799,213,1.9,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977375,10,1,1,0,32,6hsriqr3ybvyg94w2k19oal50,1,36.2,64.9,2023-02-12T13:32:19.686Z,2023-02-14T19:12:50Z,4028267915,140,40.4,4032355223,178,,4028267923,212,15.1,4028267925,213,1.3,4028267919,141,86.2,4028267911,56,Back,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977387,11,1,1,0,35,6hsriqr3ybvyg94w2k19oal50,1,39.9,85.7,2023-02-12T13:32:22.629Z,2023-02-14T19:12:53Z,4032355235,178,,4028268031,141,58.7,4028268029,140,29.9,4028268027,56,Back,4028268035,213,4.2,4028268033,212,21.2,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977483,12,1,1,0,37,6hsriqr3ybvyg94w2k19oal50,1,29.9,58.7,2023-02-12T13:32:24.883Z,2023-02-14T19:12:56Z,4028268535,213,3.9,4028268527,56,Back,4028268533,212,27.0,4028268531,141,32.5,4032355257,178,,4028268529,140,10.6,,,,,,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977491,13,1,1,0,43,6hsriqr3ybvyg94w2k19oal50,0,10.6,32.5,2023-02-12T13:32:30.101Z,2023-02-14T19:13:01Z,4028268573,141,4.7,4028268577,213,5.9,4028268575,212,56.4,4028268579,1,,4028268571,140,61.2,4028268569,56,Right,4030867169,155,,4032355293,178,,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977493,13,49,1,0,45,ccpscwdcm65czscrun048ecn5,1,41,89.9,2023-02-12T13:32:32.698Z,2023-02-14T19:13:07Z,,,,,,,,,,,,,,,,,,,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977523,14,1,1,0,45,ccpscwdcm65czscrun048ecn5,0,41,89.9,2023-02-12T13:32:32.805Z,2023-02-14T19:13:10Z,4028268719,155,,4028268725,141,83.9,4028268727,212,20.6,4028268723,140,60.2,4028268721,56,Left,4032355417,178,,4028268729,213,6.1,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977573,14,1,1,0,47,6hsriqr3ybvyg94w2k19oal50,0,39.7,12.6,2023-02-12T13:32:34.895Z,2023-02-14T19:13:50Z,4028268981,213,0.9,4028268973,56,Back,4028268975,140,41.2,4028268977,141,15.3,4028268971,3,,4028268979,212,2.4,4032355775,178,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977599,15,1,1,0,50,ccpscwdcm65czscrun048ecn5,1,61.3,80.2,2023-02-12T13:32:37.992Z,2023-02-14T19:13:56Z,4028269105,212,11.7,4028269099,56,Left,4028269107,213,2.0,4028269103,141,95.7,4032355817,178,,4028269101,140,56.4,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977621,16,1,1,0,54,ccpscwdcm65czscrun048ecn5,0,58.8,95.7,2023-02-12T13:32:41.691Z,2023-02-14T19:14:00Z,4028269237,213,5.6,4032355843,178,,4028269235,212,16.7,4028269233,141,80.8,4028269231,140,71.5,4028269229,56,Left,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977651,15,1,1,0,55,6hsriqr3ybvyg94w2k19oal50,0,27,21.8,2023-02-12T13:32:42.528Z,2023-02-14T19:14:04Z,4028269363,140,48.5,4032355889,178,,4028269367,212,27.8,4028269365,141,0.0,4028505705,157,,4028269369,213,5.7,4028505707,1,,4028269361,56,Back,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977657,16,5,1,0,57,6hsriqr3ybvyg94w2k19oal50,0,48.4,-2,2023-02-12T13:32:44.810Z,2023-02-14T19:14:07Z,4028269591,233,17,4028269395,56,Back,4028269397,347,,,,,,,,,,,,,,,,,2ez3q7gik3lm5kp1cunfol52h,D. Oroz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977687,17,5,1,0,57,ccpscwdcm65czscrun048ecn5,1,51.6,102,2023-02-12T13:32:44.810Z,2023-02-14T19:14:07Z,4028269539,347,,4028269585,233,16,4028269537,56,Left,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977963,19,1,1,1,17,ccpscwdcm65czscrun048ecn5,1,58.4,100,2023-02-12T13:33:04.242Z,2023-02-14T19:14:11Z,4028270851,56,Left,4028270865,213,6.0,4028270849,107,,4028270857,141,92.6,4028270861,212,18.9,4028270855,140,75.4,,,,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506977971,20,61,1,1,19,ccpscwdcm65czscrun048ecn5,0,78.2,93.3,2023-02-12T13:33:06.679Z,2023-02-14T19:14:28Z,4032356091,15,,4032356093,178,,4028270907,56,Left,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978011,17,49,1,1,21,6hsriqr3ybvyg94w2k19oal50,1,19.7,5.2,2023-02-12T13:33:08.564Z,2023-02-14T19:14:34Z,,,,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978027,18,1,1,1,22,6hsriqr3ybvyg94w2k19oal50,1,19.7,5.2,2023-02-12T13:33:09.507Z,2023-02-14T19:14:43Z,4028271195,140,20.7,4028271197,141,13.2,4032356237,178,,4028271193,56,Back,4028271201,213,1.4,4028271199,212,5.5,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978043,19,1,1,1,23,6hsriqr3ybvyg94w2k19oal50,1,20.7,13.2,2023-02-12T13:33:10.676Z,2023-02-14T19:14:47Z,4028271251,141,14.9,4028271247,56,Back,4028271245,155,,4028271249,140,34.1,4028271253,212,14.1,4032356293,178,,4028271255,213,0.1,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978053,20,1,1,1,25,6hsriqr3ybvyg94w2k19oal50,0,34.1,14.9,2023-02-12T13:33:12.353Z,2023-02-14T19:14:54Z,4028271285,213,4.5,4032356355,178,,4028511769,3,,4028271279,140,32.8,4028271283,212,7.7,4028271277,56,Back,4028271281,141,3.8,,,,98fjpfhrww2qdifsi8viybaol,M. van Ginkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978069,21,49,1,1,27,ccpscwdcm65czscrun048ecn5,1,69.4,92.1,2023-02-12T13:33:14.016Z,2023-02-14T19:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978103,22,3,1,1,29,ccpscwdcm65czscrun048ecn5,0,70.2,97,2023-02-12T13:33:16.783Z,2023-02-14T19:15:10Z,4030869377,465,,4028271729,233,21,4028271543,56,Left,4030869375,286,,4032356489,178,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978133,21,7,1,1,29,6hsriqr3ybvyg94w2k19oal50,1,29.8,3,2023-02-12T13:33:16.901Z,2023-02-14T19:15:13Z,4028271643,56,Back,4028271715,233,22,4028281765,285,,4032356505,178,,4028271641,167,,4030869435,385,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978143,22,5,1,1,30,6hsriqr3ybvyg94w2k19oal50,0,30.7,-1.2,2023-02-12T13:33:17.645Z,2023-02-14T19:15:15Z,4028271691,347,,4028271813,233,23,4028271689,56,Back,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978157,23,5,1,1,30,ccpscwdcm65czscrun048ecn5,1,69.3,101.2,2023-02-12T13:33:17.645Z,2023-02-14T19:15:15Z,4028271777,347,,4028271775,56,Left,4028271783,233,22,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978179,24,1,1,1,33,ccpscwdcm65czscrun048ecn5,1,69.1,100,2023-02-12T13:33:20.444Z,2023-02-14T19:15:17Z,4028271889,1,,4028271881,140,92.5,4028271877,107,,4028271883,141,94.5,4028271879,56,Left,4028271887,213,6.1,4028271885,212,25.0,,,,1s7vp9ovsa1jo7tu7nisykn9x,M. van der Maarel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978189,25,61,1,1,34,ccpscwdcm65czscrun048ecn5,0,92.5,94.5,2023-02-12T13:33:21.773Z,2023-02-14T19:15:28Z,4028271915,56,Left,4032356699,21,,4032356701,178,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978199,23,5,1,1,36,6hsriqr3ybvyg94w2k19oal50,1,-1.5,8.9,2023-02-12T13:33:23.775Z,2023-02-14T19:15:30Z,4028271961,346,,4028274187,233,26,4028271959,56,Back,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978195,26,5,1,1,36,ccpscwdcm65czscrun048ecn5,0,101.5,91.1,2023-02-12T13:33:23.775Z,2023-02-14T19:15:31Z,4028271945,56,Left,4028275763,346,,4028275781,233,23,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978361,24,1,1,1,51,6hsriqr3ybvyg94w2k19oal50,1,4.1,42.5,2023-02-12T13:33:38.223Z,2023-02-14T19:15:34Z,4028272741,141,93.8,4028276431,237,,4028272739,140,17.2,4028272743,212,37.5,4028272737,56,Back,4028276425,124,,4028272747,1,,4028272745,213,1.2,84yhv0iilunn0vllz1r5fe7l5,K. Scherpen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978413,25,1,1,1,54,6hsriqr3ybvyg94w2k19oal50,1,17.2,93.8,2023-02-12T13:33:41.765Z,2023-02-14T19:15:36Z,4028273093,141,63.1,4028273095,212,22.2,4028273097,213,4.4,4028273091,140,10.0,4028273089,56,Back,4032356781,178,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2506978483,26,1,1,2,0,6hsriqr3ybvyg94w2k19oal50,0,20,55.5,2023-02-12T13:33:47.594Z,2023-02-14T19:15:40Z,4028273427,213,6.0,4032356813,178,,4028273425,212,56.9,4028273419,56,Center,4028273423,141,34.8,4028273429,1,,4028273421,140,72.5,4028273417,155,,cb8pu5lenbczaooavhaxnzp3p,N. Isimat-Mirin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
