id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/10/value,assist,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479429689,6,1,1,0,9,24fvcruwqrqvqa3aonf8c3zuy,0,68.2,8,2022-10-30T13:31:47.710Z,2022-11-01T11:12:08Z,3883434561,140,70.4,3883434563,141,0.0,3883434559,56,Right,3883434565,212,6.8,3883434567,213,5.1,3887762833,178,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479429685,5,5,1,0,10,8iawijq7s9s6d85mjz8wdslki,1,32,101.4,2022-10-30T13:31:48.592Z,2022-11-01T11:12:09Z,3883434557,347,,3883434659,233,7,3883434555,56,Back,,,,,,,,,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479429695,7,5,1,0,10,24fvcruwqrqvqa3aonf8c3zuy,0,68,-1.4,2022-10-30T13:31:48.592Z,2022-11-01T11:12:09Z,3883434587,347,,3883434585,56,Right,3883434707,233,5,,,,,,,,,,,,,,,,2e0o5pwinz3zhg9pqg5vej9ih,J. Teze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479429859,6,1,1,0,16,8iawijq7s9s6d85mjz8wdslki,1,39.9,100,2022-10-30T13:31:54.842Z,2022-11-01T11:12:09Z,3883736385,189,,3883435429,213,3.6,3883435425,141,82.4,3883435431,1,,3883435423,140,15.2,3883435421,56,Back,3883435427,212,28.9,3883435419,107,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479429927,7,1,1,0,20,8iawijq7s9s6d85mjz8wdslki,1,15.2,82.4,2022-10-30T13:31:58.175Z,2022-11-01T11:12:10Z,3883435791,213,4.3,3883435787,141,46.9,3883435789,212,26.8,3883435785,140,4.2,3883435783,56,Back,3887762865,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479429971,8,1,1,0,25,8iawijq7s9s6d85mjz8wdslki,0,3,32,2022-10-30T13:32:03.491Z,2022-11-01T11:12:10Z,3883435997,140,36.0,3887762877,178,,3883436005,1,,3883435991,155,,3883435995,56,Back,3883436001,212,34.7,3883435999,141,32.5,3883436003,213,0.0,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430033,8,1,1,0,27,24fvcruwqrqvqa3aonf8c3zuy,1,69.5,75.6,2022-10-30T13:32:05.608Z,2022-11-01T11:12:11Z,3883436321,141,94.4,3883436323,212,12.8,3883436317,56,Left,3883436325,213,1.5,3887762885,178,,3883436315,3,,3883436319,140,70.6,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430039,9,49,1,0,28,24fvcruwqrqvqa3aonf8c3zuy,1,69.3,95,2022-10-30T13:32:07.018Z,2022-11-01T11:12:11Z,,,,,,,,,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430081,10,1,1,0,32,24fvcruwqrqvqa3aonf8c3zuy,1,69.3,95,2022-10-30T13:32:10.138Z,2022-11-01T11:12:11Z,3883436543,140,68.0,3883436553,212,5.3,3887762891,178,,3883436547,141,87.5,3883436539,56,Left,3883436557,213,4.5,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430107,11,1,1,0,34,24fvcruwqrqvqa3aonf8c3zuy,0,68,87.5,2022-10-30T13:32:12.179Z,2022-11-01T11:12:12Z,3883436707,212,24.1,3887762895,178,,3883436705,141,72.6,3883436709,213,5.8,3883436699,155,,3883436703,140,88.8,3883436701,56,Center,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430129,9,12,1,0,35,8iawijq7s9s6d85mjz8wdslki,1,12.9,39.1,2022-10-30T13:32:13.791Z,2022-11-01T11:12:12Z,3883436833,212,23.7,3883436829,141,4.3,3883436825,56,Back,3887762899,178,,3883436837,213,4.7,3883436863,15,,3883436827,140,13.2,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430175,11,1,1,0,39,8iawijq7s9s6d85mjz8wdslki,0,13.2,4.3,2022-10-30T13:32:17.219Z,2022-11-01T11:12:13Z,3883437089,140,32.9,3883437085,157,,3883437093,212,22.4,3883437091,141,17.0,3887762931,178,,3883437087,56,Back,3883437099,1,,3883437095,213,0.4,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430161,10,49,1,0,39,8iawijq7s9s6d85mjz8wdslki,1,13.2,4.3,2022-10-30T13:32:17.262Z,2022-11-01T11:12:12Z,,,,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430243,12,1,1,0,40,24fvcruwqrqvqa3aonf8c3zuy,1,67.5,88.8,2022-10-30T13:32:18.914Z,2022-11-01T11:12:13Z,3883437481,56,Left,3883437489,141,93.0,3883437485,140,76.4,3887762947,178,,3883437499,213,0.3,3883437495,212,9.8,3883437479,3,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430255,13,49,1,0,41,24fvcruwqrqvqa3aonf8c3zuy,1,76.4,93,2022-10-30T13:32:19.938Z,2022-11-01T11:12:19Z,,,,,,,,,,,,,,,,,,,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430273,14,1,1,0,48,24fvcruwqrqvqa3aonf8c3zuy,1,89.4,87.3,2022-10-30T13:32:26.154Z,2022-11-01T11:12:23Z,3883437627,140,87.4,3883437631,212,4.7,3887763069,178,,3883437625,56,Left,3883437629,141,93.5,3883437633,213,2.0,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430349,15,1,1,0,48,24fvcruwqrqvqa3aonf8c3zuy,1,87.4,93.5,2022-10-30T13:32:26.163Z,2022-11-01T11:12:34Z,3883438051,141,44.9,3887763191,178,,3884506645,20,,3883440009,210,15,3883438043,2,,3883438053,212,33.3,3883438049,140,91.2,3883438045,155,,9psfk94nduz6icnuwty5v9all,C. Gakpo,1,3883438055,213,4.8,3883438047,56,Center,3883440011,154,3883438057,1,3884506641,223,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430357,16,15,1,0,49,24fvcruwqrqvqa3aonf8c3zuy,1,91.3,42.1,2022-10-30T13:32:27.927Z,2022-11-01T11:12:29Z,3883440043,103,15.8,3883440037,55,15,3883440049,147,47.8,3883440035,154,,3883440315,233,13,3883440047,146,98.2,3883440033,29,,3883438117,56,Center,c8j50o9oqu2okdpjsr3nvnhsl,A. El Ghazi,,3883438113,22,,3883439441,15,,3883438115,17,3887763157,388,3883439445,328,3884508063,78,3883440041,102,51.6,,,,,,,,,,,,,,,,,,,,,,
2479430435,13,10,1,0,50,8iawijq7s9s6d85mjz8wdslki,1,0.6,51.2,2022-10-30T13:32:28.346Z,2022-11-01T11:12:45Z,3883438539,56,Back,3883438535,182,,3883438531,178,,3883438529,173,,3883440699,233,16,3884508435,378,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430433,12,12,1,0,51,8iawijq7s9s6d85mjz8wdslki,1,10.9,53,2022-10-30T13:32:30.084Z,2022-11-01T11:12:48Z,3883438517,213,5.5,3883438513,141,14.9,3883438509,56,Back,3883438511,140,33.7,3887763365,178,,3883438515,212,35.3,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430505,17,1,1,0,54,24fvcruwqrqvqa3aonf8c3zuy,1,73.4,93.8,2022-10-30T13:32:32.819Z,2022-11-01T11:12:53Z,3883438863,140,82.7,3883438859,56,Left,3883438871,212,10.1,3883438867,141,97.4,3883438875,213,0.2,3887763489,178,,,,,,,,9uuk73i8obc7ji0dnan352nkl,É. Gutiérrez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479630989,912,3,1,0,57,24fvcruwqrqvqa3aonf8c3zuy,0,86.1,90.5,2022-10-30T13:32:35.154Z,2022-11-01T11:13:05Z,3887763601,178,,3884510137,56,Left,3884510141,465,,3884510143,467,qobf1v5kwuz6hj2ooixfw4mi,3884510139,286,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480414201,1479,83,1,0,59,8iawijq7s9s6d85mjz8wdslki,1,12.2,12.5,2022-10-30T13:32:37.315Z,2022-11-01T21:40:09Z,3888625367,399,243298,,,,,,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430515,18,3,1,1,0,24fvcruwqrqvqa3aonf8c3zuy,0,97.5,68.2,2022-10-30T13:32:39.046Z,2022-11-01T11:13:15Z,3887763727,178,,3883438925,56,Center,3884510847,465,,3884750445,233,14,3883438927,286,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430527,14,7,1,1,1,8iawijq7s9s6d85mjz8wdslki,1,2.5,31.8,2022-10-30T13:32:39.147Z,2022-11-01T11:13:20Z,3883438989,285,,3883439003,233,18,3883438985,167,,3887763793,389,,3883438987,56,Back,3884511043,385,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430549,15,6,1,1,1,8iawijq7s9s6d85mjz8wdslki,0,2.4,32.6,2022-10-30T13:32:39.842Z,2022-11-01T11:13:21Z,3883439105,56,Back,3883439315,233,19,3883439107,73,,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430577,19,6,1,1,1,24fvcruwqrqvqa3aonf8c3zuy,1,97.6,67.4,2022-10-30T13:32:39.842Z,2022-11-01T11:13:20Z,3883439279,73,,3883439277,56,Center,3883439285,233,15,,,,,,,,,,,,,,,,9psfk94nduz6icnuwty5v9all,C. Gakpo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431251,20,1,1,1,47,24fvcruwqrqvqa3aonf8c3zuy,0,99.5,99.5,2022-10-30T13:33:25.113Z,2022-11-01T11:13:28Z,3883442837,141,52.5,3883442843,1,,3883442833,56,Center,3883442835,140,92.6,3883442839,212,32.8,3884511417,20,,3883442827,6,,3883442841,213,4.5,9psfk94nduz6icnuwty5v9all,C. Gakpo,,3883442831,223,,3887763879,178,,3883442829,155,3883442825,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431355,16,12,1,1,48,8iawijq7s9s6d85mjz8wdslki,1,6.5,52.2,2022-10-30T13:33:26.649Z,2022-11-01T11:13:32Z,3883443441,140,46.3,3883443443,141,43.0,3883443445,212,42.3,3883443439,56,Back,3883443447,213,6.1,3887763973,178,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431397,21,1,1,1,55,24fvcruwqrqvqa3aonf8c3zuy,0,54.8,45.7,2022-10-30T13:33:33.941Z,2022-11-01T11:13:36Z,3883443685,56,Right,3883443689,141,15.7,3883443683,155,,3883443691,212,27.8,3883443693,213,5.5,3887764075,178,,3883443687,140,72.8,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431411,17,1,1,1,58,8iawijq7s9s6d85mjz8wdslki,1,27.4,86.3,2022-10-30T13:33:36.275Z,2022-11-01T11:13:40Z,3883443757,213,6.2,3883443747,3,,3887764143,178,,3883443753,141,84.8,3883443751,140,35.8,3883443755,212,8.9,3883443749,56,Back,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431415,18,49,1,1,59,8iawijq7s9s6d85mjz8wdslki,1,35.9,84.9,2022-10-30T13:33:37.124Z,2022-11-01T11:13:45Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431421,19,1,1,2,0,8iawijq7s9s6d85mjz8wdslki,0,35.6,82.5,2022-10-30T13:33:38.190Z,2022-11-01T11:13:51Z,3887764245,178,,3883444497,286,,3883443797,212,3.1,3883444491,236,,3883443791,56,Back,3883443793,140,37.6,3883444493,233,22,3883443799,213,0.8,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,3883443795,141,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431521,22,74,1,2,0,24fvcruwqrqvqa3aonf8c3zuy,1,66.3,13.6,2022-10-30T13:33:38.276Z,2022-11-01T11:13:53Z,3883444327,285,,3883444323,56,Right,3883444517,233,19,3887764275,178,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431449,20,5,1,2,0,8iawijq7s9s6d85mjz8wdslki,1,33.8,101.2,2022-10-30T13:33:38.842Z,2022-11-01T11:13:55Z,3883826055,233,23,3883443925,56,Back,3883443927,347,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431531,23,5,1,2,0,24fvcruwqrqvqa3aonf8c3zuy,0,66.2,-1.2,2022-10-30T13:33:38.842Z,2022-11-01T11:13:55Z,3883444375,347,,3883826145,233,20,3883444373,56,Right,,,,,,,,,,,,,,,,d4j19ipiaeuetyij08fofgs15,J. Veerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431543,21,1,1,2,5,8iawijq7s9s6d85mjz8wdslki,1,35.1,100,2022-10-30T13:33:43.342Z,2022-11-01T11:13:57Z,3883444427,56,Back,3883444431,141,83.3,3883444433,212,21.2,3883444429,140,18.7,3883444425,107,,3883444435,213,3.8,,,,,,,6dd248q0adq6su677bw2kk2c5,C. Verdonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431581,22,1,1,2,9,8iawijq7s9s6d85mjz8wdslki,1,15,74.7,2022-10-30T13:33:47.832Z,2022-11-01T11:14:01Z,3883444643,56,Back,3883444651,213,4.9,3883444647,141,45.7,3883444649,212,20.2,3883444645,140,19.0,3887764367,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431633,23,1,1,2,12,8iawijq7s9s6d85mjz8wdslki,1,26.5,43.4,2022-10-30T13:33:50.731Z,2022-11-01T11:14:03Z,3883444941,213,6.0,3883444937,141,36.4,3883444935,140,40.7,3883444939,212,15.7,3887764391,178,,3883444933,56,Back,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431635,24,1,1,2,13,8iawijq7s9s6d85mjz8wdslki,0,40.7,34.7,2022-10-30T13:33:51.793Z,2022-11-01T11:14:08Z,3883744819,140,52.6,3883744827,213,0.4,3887764499,178,,3883444945,56,Center,3883744821,141,41.7,3883744823,212,13.4,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431639,24,49,1,2,15,24fvcruwqrqvqa3aonf8c3zuy,1,46.2,58.3,2022-10-30T13:33:53.493Z,2022-11-01T11:14:12Z,,,,,,,,,,,,,,,,,,,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431659,25,1,1,2,15,24fvcruwqrqvqa3aonf8c3zuy,1,45.6,59.6,2022-10-30T13:33:53.675Z,2022-11-01T11:14:16Z,3883445047,212,14.2,3887764609,178,,3883445041,56,Center,3883445043,140,53.1,3883445045,141,76.9,3883445049,213,1.0,,,,,,,3ojwbw6v83g9b0u2wssnkzzzd,A. Obispo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431679,26,1,1,2,16,24fvcruwqrqvqa3aonf8c3zuy,1,54.5,70.1,2022-10-30T13:33:55.098Z,2022-11-01T11:14:19Z,3883445131,140,55.9,3887764659,178,,3883445129,56,Center,3883445133,141,64.4,3883445135,212,4.1,3883445137,213,5.1,,,,,,,7c8ms7bw3fva4xeubax4ep8et,P. Mwene,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
