id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,assist,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2479430627,6,5,1,0,6,4tic29sox7m39fy1ztgv0jsiq,1,70.4,101.8,2022-10-30T13:32:42.737Z,2022-11-01T09:16:07Z,3883439547,56,Left,3883439549,347,,3883439569,233,5,,,,,,,,,,,,,,,,36veg0wk1z3om89daf0clbl5h,R. van Wolfswinkel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430653,7,1,1,0,9,4tic29sox7m39fy1ztgv0jsiq,1,75.5,100,2022-10-30T13:32:45.980Z,2022-11-01T09:16:32Z,3883439701,213,3.7,3883439695,140,70.6,3883439693,56,Left,3883439691,107,,3883439697,141,97.4,3883439699,212,6.0,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430739,8,1,1,0,11,4tic29sox7m39fy1ztgv0jsiq,1,67.7,96.5,2022-10-30T13:32:47.698Z,2022-11-01T09:16:47Z,3887646935,178,,3883440203,212,4.1,3883440199,141,98.0,3883440205,213,0.3,3883440197,140,71.5,3883440193,56,Left,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430751,9,4,1,0,12,4tic29sox7m39fy1ztgv0jsiq,1,70.9,96.4,2022-10-30T13:32:48.688Z,2022-11-01T09:16:50Z,3883440269,286,,3883440267,152,,3883440261,13,,3883440263,294,,3883440303,233,6,3883440265,56,Left,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479430707,6,4,1,0,12,ed5nwjz5za3oyi20nxzgqivmx,0,29.1,3.6,2022-10-30T13:32:48.689Z,2022-11-01T09:16:49Z,3883439991,152,,3883439989,56,Back,3883439993,285,,3883440343,233,9,3883439987,294,,3887646971,178,,3883439985,13,,,,,7a3ik1dbxkirdt58gwvvtyw9,J. Lelieveld,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479455029,276,1,1,0,44,4tic29sox7m39fy1ztgv0jsiq,0,73.7,93.3,2022-10-30T13:33:20.667Z,2022-11-01T09:16:54Z,3883565729,152,,3883565727,5,,3883565251,213,5.2,3886384929,224,,3883565245,140,87.7,3887647073,178,,3886384931,72,,3883565243,56,Center,c1yctqdku2vzho2azsgcy5dcl,V. Černý,3883565239,2,3883565241,155,3883565247,141,54.3,3883565249,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431177,7,43,1,0,46,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-30T13:33:22.420Z,2022-10-31T10:55:37Z,3883442423,56,Back,3883442425,285,0,3886385685,144,44,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479455173,277,43,1,0,46,4tic29sox7m39fy1ztgv0jsiq,1,0,0,2022-10-30T13:33:22.421Z,2022-10-31T10:55:35Z,3883565951,286,0,3883566207,233,7,3886385667,144,44,3883565949,56,Center,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431219,9,12,1,0,46,ed5nwjz5za3oyi20nxzgqivmx,1,9.8,55.5,2022-10-30T13:33:22.524Z,2022-11-01T09:17:05Z,3883442671,141,100.0,3887647317,388,,3883442811,15,,3883442673,212,31.2,3883442733,167,,3883442675,213,1.4,3883442667,56,Back,3883442669,140,15.1,aoucm7e5muqfucbv1g4e8hh49,P. Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431197,8,43,1,0,47,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2022-10-30T13:33:23.625Z,2022-10-30T14:21:15Z,3883736013,144,3,3883442551,285,0,3883442549,56,Back,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431225,10,5,1,0,50,ed5nwjz5za3oyi20nxzgqivmx,0,14.8,101,2022-10-30T13:33:26.747Z,2022-11-01T09:17:11Z,3883572145,233,10,3883442691,56,Back,3883442693,347,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431349,10,5,1,0,50,4tic29sox7m39fy1ztgv0jsiq,1,85.2,-1,2022-10-30T13:33:26.747Z,2022-11-01T09:17:11Z,3883443411,347,,3883443409,56,Right,3883572133,233,10,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431413,11,1,1,0,59,4tic29sox7m39fy1ztgv0jsiq,1,84.2,0,2022-10-30T13:33:35.900Z,2022-11-01T09:17:18Z,3883443765,140,82.1,3883443767,141,8.9,3883443761,107,,3883443769,212,7.5,3883443771,213,1.9,3883443763,56,Right,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431429,12,1,1,1,0,4tic29sox7m39fy1ztgv0jsiq,1,82,8.9,2022-10-30T13:33:36.570Z,2022-11-01T09:17:25Z,3883443829,212,2.4,3883443827,141,6.8,3883443831,213,3.8,3883443823,56,Right,3887647651,178,,3883443825,140,80.2,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431447,13,1,1,1,4,4tic29sox7m39fy1ztgv0jsiq,1,76.1,11.7,2022-10-30T13:33:40.300Z,2022-11-01T09:17:35Z,3883443915,140,76.1,3887647945,178,,3883443921,213,4.7,3883443913,56,Right,3883443919,212,3.5,3883443917,141,6.5,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431483,14,1,1,1,6,4tic29sox7m39fy1ztgv0jsiq,1,74.6,6.5,2022-10-30T13:33:42.173Z,2022-11-01T09:17:41Z,3883444135,213,2.9,3883444133,212,17.9,3887648059,178,,3883444129,140,58.2,3883444131,141,13.8,3883444127,56,Right,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431549,15,1,1,1,9,4tic29sox7m39fy1ztgv0jsiq,1,53.9,20.3,2022-10-30T13:33:45.181Z,2022-11-01T09:17:49Z,3883444461,140,58.2,3883444467,213,1.5,3883444469,1,,3883444463,141,77.0,3887648199,178,,3883444465,212,38.8,3883444459,56,Center,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431567,16,1,1,1,13,4tic29sox7m39fy1ztgv0jsiq,1,57,77.8,2022-10-30T13:33:49.120Z,2022-11-01T09:17:54Z,3883444549,141,93.3,3883444547,140,66.4,3883444555,213,0.8,3887648331,178,,3883444545,56,Left,3883444551,212,14.4,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431597,17,1,1,1,14,4tic29sox7m39fy1ztgv0jsiq,1,65.7,93.3,2022-10-30T13:33:50.983Z,2022-11-01T09:18:01Z,3883444729,56,Left,3883444741,213,5.4,3887648485,178,,3883444731,140,69.9,3883444737,212,6.8,3883444733,141,85.6,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431667,18,1,1,1,16,4tic29sox7m39fy1ztgv0jsiq,1,72,84.1,2022-10-30T13:33:52.647Z,2022-11-01T09:18:07Z,3887648643,178,,3883445063,56,Left,3883445069,212,10.8,3883445067,141,96.6,3883445065,140,78.4,3883445073,213,0.9,,,,,,,ad9kukqx4xulbvelacgwgqvah,M. Vlap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431711,19,1,1,1,21,4tic29sox7m39fy1ztgv0jsiq,1,72.6,96.6,2022-10-30T13:33:57.722Z,2022-11-01T09:18:13Z,3887648765,178,,3883445307,140,58.8,3883445309,141,89.7,3883445311,212,15.2,3883445313,213,3.5,3883445305,56,Left,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431743,20,1,1,1,23,4tic29sox7m39fy1ztgv0jsiq,1,58.6,88.3,2022-10-30T13:33:59.900Z,2022-11-01T09:18:21Z,3883445473,213,5.1,3883445465,56,Left,3883445471,212,6.3,3883445467,140,60.9,3883445469,141,79.7,3887648905,178,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431805,21,1,1,1,24,4tic29sox7m39fy1ztgv0jsiq,1,60.2,79.7,2022-10-30T13:34:00.639Z,2022-11-01T09:18:28Z,3883445807,140,42.8,3883445805,56,Back,3883445821,213,3.2,3883445811,141,76.9,3883445817,212,18.4,3887649035,178,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431833,22,1,1,1,30,4tic29sox7m39fy1ztgv0jsiq,1,51.9,78.2,2022-10-30T13:34:06.191Z,2022-11-01T09:19:23Z,3887649123,178,,3883445927,141,88.1,3883445935,213,2.5,3883445931,212,10.8,3883445921,56,Back,3883445923,140,43.9,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431877,23,1,1,1,32,4tic29sox7m39fy1ztgv0jsiq,1,39.6,84.8,2022-10-30T13:34:08.749Z,2022-11-01T09:19:42Z,3883446155,140,20.6,3883446157,141,51.6,3883446161,212,30.1,3883446165,213,4.0,3887650433,178,,3883446153,56,Back,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479431907,24,1,1,1,36,4tic29sox7m39fy1ztgv0jsiq,1,21.6,50.4,2022-10-30T13:34:12.893Z,2022-11-01T09:19:47Z,3883446329,141,20.6,3883446337,213,5.1,3883446321,56,Back,3887650507,178,,3883446333,212,21.6,3883446325,140,28.8,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432023,25,1,1,1,41,4tic29sox7m39fy1ztgv0jsiq,1,38.8,19.7,2022-10-30T13:34:17.948Z,2022-11-01T09:19:53Z,3883446991,141,53.4,3883446989,140,35.7,3883446993,212,23.1,3883446987,56,Back,3883446995,213,1.7,3887650595,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432085,26,1,1,1,44,4tic29sox7m39fy1ztgv0jsiq,1,37.2,55.5,2022-10-30T13:34:20.913Z,2022-11-01T09:19:58Z,3883447285,213,1.3,3887650659,178,,3883447277,56,Back,3883447281,141,84.5,3883447279,140,42.1,3883447283,212,20.4,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432143,27,1,1,1,49,4tic29sox7m39fy1ztgv0jsiq,1,44.3,81.7,2022-10-30T13:34:25.444Z,2022-11-01T09:20:02Z,3883447565,213,4.2,3883447557,56,Back,3883447559,140,33.7,3883447561,141,51.2,3883447563,212,23.5,3887650735,178,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432219,28,1,1,1,53,4tic29sox7m39fy1ztgv0jsiq,1,38.4,51.8,2022-10-30T13:34:29.355Z,2022-11-01T09:20:07Z,3887650847,178,,3883447939,141,76.1,3883447941,212,17.5,3883447947,213,1.2,3883447937,140,43.9,3883447935,56,Back,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432305,29,1,1,1,58,4tic29sox7m39fy1ztgv0jsiq,1,47.1,73.5,2022-10-30T13:34:34.230Z,2022-11-01T09:20:20Z,3883448403,56,Back,3883448425,213,3.9,3883448407,140,37.2,3887651047,178,,3883448421,212,14.1,3883448413,141,59.4,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432377,30,1,1,2,2,4tic29sox7m39fy1ztgv0jsiq,1,38.7,55.2,2022-10-30T13:34:38.274Z,2022-11-01T09:20:26Z,3883448785,56,Back,3887651121,178,,3883448791,212,24.9,3883448787,140,41.5,3883448789,141,18.8,3883448793,213,4.8,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432441,31,1,1,2,5,4tic29sox7m39fy1ztgv0jsiq,1,45.9,13.1,2022-10-30T13:34:41.910Z,2022-11-01T09:20:32Z,3883449115,141,4.9,3883449119,213,5.9,3883449117,212,14.0,3887651231,178,,3883449111,56,Right,3883449113,140,58.1,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432447,32,1,1,2,8,4tic29sox7m39fy1ztgv0jsiq,0,57,6.7,2022-10-30T13:34:44.258Z,2022-11-01T09:20:41Z,3883449151,213,0.9,3887651357,178,,3883449145,140,60.4,3883449143,56,Right,3883449149,212,5.6,3883449147,141,13.1,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432473,11,61,1,2,8,ed5nwjz5za3oyi20nxzgqivmx,1,35.8,69.3,2022-10-30T13:34:44.527Z,2022-11-01T09:20:46Z,3887651475,178,,3883449343,56,Back,3887651473,21,,,,,,,,,,,,,,,,,aoucm7e5muqfucbv1g4e8hh49,P. Vroegh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432499,12,5,1,2,11,ed5nwjz5za3oyi20nxzgqivmx,0,41.2,101.7,2022-10-30T13:34:47.334Z,2022-11-01T09:20:53Z,3883449463,347,,3883450247,233,33,3883449461,56,Back,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432635,33,5,1,2,11,4tic29sox7m39fy1ztgv0jsiq,1,58.8,-1.7,2022-10-30T13:34:47.334Z,2022-11-01T09:20:52Z,3883450195,233,12,3883450151,56,Right,3883450157,347,,,,,,,,,,,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432671,34,1,1,2,19,4tic29sox7m39fy1ztgv0jsiq,1,59.3,0,2022-10-30T13:34:55.413Z,2022-11-01T09:21:00Z,3883450423,56,Right,3883450429,212,8.0,3883450431,213,0.8,3883450427,141,6.5,3883450421,107,,3883450425,140,64.6,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432695,35,1,1,2,20,4tic29sox7m39fy1ztgv0jsiq,1,64.3,6.5,2022-10-30T13:34:56.326Z,2022-11-01T09:21:06Z,3883450573,140,58.7,3883450571,56,Right,3883450577,212,6.0,3886387347,156,,3883450579,213,3.4,3887651891,178,,3883450575,141,4.6,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432877,36,1,1,2,22,4tic29sox7m39fy1ztgv0jsiq,1,56.8,4.6,2022-10-30T13:34:58.554Z,2022-11-01T09:21:13Z,3887652005,178,,3883451663,140,32.5,3883451669,213,3.1,3883451667,212,25.6,3883451661,56,Back,3883451665,141,8.0,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432923,37,1,1,2,35,4tic29sox7m39fy1ztgv0jsiq,1,47.8,23.9,2022-10-30T13:35:11.218Z,2022-11-01T09:21:46Z,3883451919,212,15.6,3883451917,141,5.9,3887652093,178,,3883451921,213,5.4,3883451913,56,Right,3883451915,140,57.0,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479432959,38,1,1,2,36,4tic29sox7m39fy1ztgv0jsiq,1,55.9,6.1,2022-10-30T13:35:12.455Z,2022-11-01T09:21:55Z,3883452141,213,3.1,3883452137,212,14.9,3883452131,141,6.7,3883452127,140,41.7,3883452125,56,Back,3887652699,178,,,,,,,,c1yctqdku2vzho2azsgcy5dcl,V. Černý,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479433047,39,1,1,2,39,4tic29sox7m39fy1ztgv0jsiq,1,41.7,13.7,2022-10-30T13:35:15.185Z,2022-11-01T09:22:00Z,3883452545,141,55.0,3887652791,178,,3883452543,140,34.2,3883452549,213,1.8,3883452547,212,29.2,3883452541,56,Back,,,,,,,6p4fs5rivwt0e45twlsf6ajth,J. Brenet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
