id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,assist,qualifier/10/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/14/value,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/16/value
2538296179,6,49,1,0,13,ed5nwjz5za3oyi20nxzgqivmx,1,53.9,7.7,2023-04-23T18:01:35.318Z,2023-04-23T18:02:16Z,,,,,,,,,,,,,,,,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296197,7,1,1,0,13,ed5nwjz5za3oyi20nxzgqivmx,1,53.9,7.7,2023-04-23T18:01:35.414Z,2023-04-23T18:02:18Z,4215056737,213,1.5,4215056733,141,23.3,4215056729,56,Center,4215056735,212,10.7,4215056731,140,55.0,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296205,8,1,1,0,14,ed5nwjz5za3oyi20nxzgqivmx,0,54.8,25,2023-04-23T18:01:36.502Z,2023-04-23T18:01:37Z,4215056775,56,Center,4215056781,212,6.6,4215056777,140,60.6,4215056779,141,28.7,4215056783,213,0.4,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296225,6,8,1,0,15,3kfktv64h7kg7zryax1wktr5r,1,35.7,60,2023-04-23T18:01:36.834Z,2023-04-23T21:06:53Z,4215056863,56,Back,4215740987,383,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296237,9,1,1,0,16,ed5nwjz5za3oyi20nxzgqivmx,1,59,24.2,2023-04-23T18:01:38.262Z,2023-04-23T18:01:39Z,4215056953,213,6.0,4215056951,212,7.0,4215056947,140,65.4,4215056949,141,21.2,4215056945,56,Center,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296247,10,1,1,0,17,ed5nwjz5za3oyi20nxzgqivmx,0,65.2,21.1,2023-04-23T18:01:39.414Z,2023-04-23T21:07:08Z,4215057021,141,16.4,4215057025,213,4.3,4215057019,140,64.0,4215057015,56,Right,4215057023,212,3.4,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296263,7,49,1,0,20,3kfktv64h7kg7zryax1wktr5r,1,31.1,88,2023-04-23T18:01:41.742Z,2023-04-23T18:01:40Z,,,,,,,,,,,,,,,,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296289,8,1,1,0,21,3kfktv64h7kg7zryax1wktr5r,1,27.7,95.3,2023-04-23T18:01:43.390Z,2023-04-23T18:01:43Z,4215057263,141,78.5,4215057267,213,5.4,4215057251,56,Back,4215057265,212,14.8,4215057261,140,36.7,,,,,,,,,,1hmy5uxiyr8g915tngl9l8twq,M. van Brederode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296329,9,1,1,0,22,3kfktv64h7kg7zryax1wktr5r,1,37.5,78.1,2023-04-23T18:01:44.543Z,2023-04-23T21:07:32Z,4215057523,212,9.2,4215057519,140,29.8,4215057525,213,3.6,4215057517,56,Back,4215057521,141,71.7,4215061479,156,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296339,10,1,1,0,24,3kfktv64h7kg7zryax1wktr5r,0,28.5,66.4,2023-04-23T18:01:45.911Z,2023-04-23T18:19:38Z,4215057557,140,31.2,4215057567,213,5.2,4215057555,56,Back,4215057563,212,6.3,4215057561,141,58.1,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296337,11,61,1,0,24,ed5nwjz5za3oyi20nxzgqivmx,1,67.3,34,2023-04-23T18:01:46.203Z,2023-04-23T18:01:46Z,4215057553,56,Center,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297179,12,61,1,0,25,3kfktv64h7kg7zryax1wktr5r,1,32.2,56.5,2023-04-23T18:01:47.376Z,2023-04-23T21:07:47Z,4215063407,56,Back,,,,,,,,,,,,,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296363,12,49,1,0,26,ed5nwjz5za3oyi20nxzgqivmx,1,65.4,40.1,2023-04-23T18:01:48.054Z,2023-04-23T18:09:36Z,,,,,,,,,,,,,,,,,,,,,,,,,b23be312oxcbusvpjnnriukq2,Y. Oukili,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296487,11,27,1,0,31,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-04-23T18:01:52.736Z,2023-04-23T18:01:58Z,4215058507,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538296507,13,27,1,0,31,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-04-23T18:01:52.736Z,2023-04-23T18:01:58Z,4215058477,53,dbg4ducw8j747foxiexle1iad,4215058605,233,11,4215058475,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297549,13,28,1,1,38,3kfktv64h7kg7zryax1wktr5r,1,0,0,2023-04-23T18:02:59.863Z,2023-04-23T18:03:03Z,4215064387,55,11,4215064409,233,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297499,14,28,1,1,38,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-04-23T18:02:59.863Z,2023-04-23T18:03:03Z,4215064069,55,13,4215064419,233,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538314345,145,68,1,1,54,3kfktv64h7kg7zryax1wktr5r,0,0,0,2023-04-23T18:03:15.917Z,2023-04-23T21:08:12Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297743,15,68,1,1,54,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-04-23T18:03:16.166Z,2023-04-23T18:03:16Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297801,16,1,1,1,55,ed5nwjz5za3oyi20nxzgqivmx,1,55.4,43.7,2023-04-23T18:03:17.286Z,2023-04-23T18:03:20Z,4215065821,212,23.1,4215065825,213,3.2,4215065813,56,Back,4215065819,141,41.9,4215065815,140,33.4,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297829,17,1,1,1,58,ed5nwjz5za3oyi20nxzgqivmx,1,29.7,44.6,2023-04-23T18:03:20.326Z,2023-04-23T18:03:22Z,4215066047,212,17.2,4215066043,140,31.4,4215066041,56,Back,4215066049,213,1.5,4215066045,141,69.8,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297875,18,1,1,2,1,ed5nwjz5za3oyi20nxzgqivmx,1,31.2,69.9,2023-04-23T18:03:22.822Z,2023-04-23T18:03:25Z,4215066307,213,1.2,4215066303,141,97.5,4215066301,140,38.9,4215066299,56,Back,4215066305,212,20.4,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297879,19,3,1,2,4,ed5nwjz5za3oyi20nxzgqivmx,0,47.4,98,2023-04-23T18:03:25.734Z,2023-04-23T21:08:37Z,4215066331,56,Back,4215745631,465,,4215066333,286,,4215066501,233,14,,,,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297887,14,7,1,2,4,3kfktv64h7kg7zryax1wktr5r,1,52.6,2,2023-04-23T18:03:25.735Z,2023-04-23T21:08:43Z,4215066373,167,,4215066377,285,,4215066449,233,19,4215066375,56,Right,4215745841,385,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297893,15,5,1,2,5,3kfktv64h7kg7zryax1wktr5r,0,48,-1.6,2023-04-23T18:03:26.790Z,2023-04-23T18:21:15Z,4215066409,56,Back,4215066411,347,,4215066765,233,20,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538297937,20,5,1,2,5,ed5nwjz5za3oyi20nxzgqivmx,1,52,101.6,2023-04-23T18:03:26.790Z,2023-04-23T18:03:32Z,4215066727,56,Left,4215066729,347,,4215066745,233,15,,,,,,,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298069,21,1,1,2,15,ed5nwjz5za3oyi20nxzgqivmx,1,57,100,2023-04-23T18:03:37.606Z,2023-04-23T18:03:40Z,4215067489,107,,4215067501,213,4.2,4215067493,140,54.2,4215067499,212,5.7,4215067497,141,94.8,4215067491,56,Left,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298077,22,1,1,2,18,ed5nwjz5za3oyi20nxzgqivmx,0,53.8,94.6,2023-04-23T18:03:40.582Z,2023-04-23T18:19:42Z,4215067551,56,Left,4215067559,213,0.0,4215067553,140,66.1,4215067557,212,12.9,4215067555,141,95.4,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298089,16,8,1,2,19,3kfktv64h7kg7zryax1wktr5r,1,31.6,3.7,2023-04-23T18:03:40.662Z,2023-04-23T21:08:55Z,4215067603,56,Back,4215746367,384,,,,,,,,,,,,,,,,,,,,2w7xspkzg7b9ghl20me202ove,T. Reijnders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298113,17,49,1,2,20,3kfktv64h7kg7zryax1wktr5r,1,36.3,4.3,2023-04-23T18:03:41.974Z,2023-04-23T19:03:04Z,,,,,,,,,,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298153,18,61,1,2,21,3kfktv64h7kg7zryax1wktr5r,0,36.3,5.8,2023-04-23T18:03:42.687Z,2023-04-23T19:03:06Z,4215067983,56,Back,,,,,,,,,,,,,,,,,,,,,,4cegvsj3s6t0o1l5xap6jypuy,M. Lahdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298137,23,49,1,2,22,ed5nwjz5za3oyi20nxzgqivmx,1,60.9,96.3,2023-04-23T18:03:43.678Z,2023-04-23T19:03:08Z,,,,,,,,,,,,,,,,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298163,24,1,1,2,23,ed5nwjz5za3oyi20nxzgqivmx,1,61,96.3,2023-04-23T18:03:44.965Z,2023-04-23T18:03:46Z,4215068031,141,90.6,4215068029,140,58.5,4215068033,212,4.7,4215068035,213,4.1,4215068025,56,Left,,,,,,,,,,e8wfxueczkhrj92rytelw5vx1,M. Kramer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298171,25,50,1,2,24,ed5nwjz5za3oyi20nxzgqivmx,1,60.7,89.6,2023-04-23T18:03:46.150Z,2023-04-23T19:02:27Z,4215068065,286,,4215068293,233,19,4215068063,56,Left,,,,,,,,,,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298187,19,7,1,2,24,3kfktv64h7kg7zryax1wktr5r,1,39.3,10.4,2023-04-23T18:03:46.151Z,2023-04-23T21:09:36Z,4215068165,285,,4215068241,233,25,4215748443,383,,4215068163,56,Back,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298191,26,43,1,2,25,ed5nwjz5za3oyi20nxzgqivmx,1,0,0,2023-04-23T18:03:47.526Z,2023-04-23T21:09:51Z,4215068189,140,60.6,4215068195,213,5.3,4215068191,141,81.9,4215068193,212,3.3,4215749055,144,1,4215068187,56,Left,,,,,,,evexihkozqignope6k57tjgt1,V. Anita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298195,20,49,1,2,26,3kfktv64h7kg7zryax1wktr5r,1,37.3,10,2023-04-23T18:03:48.532Z,2023-04-23T18:03:48Z,,,,,,,,,,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298211,21,1,1,2,27,3kfktv64h7kg7zryax1wktr5r,1,37.3,10,2023-04-23T18:03:48.878Z,2023-04-23T18:03:49Z,4215068311,141,21.9,4215068307,56,Back,4215068309,140,34.6,4215068315,213,1.9,4215068313,212,8.6,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298221,22,1,1,2,28,3kfktv64h7kg7zryax1wktr5r,1,37.3,20.7,2023-04-23T18:03:49.797Z,2023-04-23T21:10:04Z,4215068447,141,30.1,4215068451,213,0.4,4215068449,212,16.7,4215068443,56,Center,4215068445,140,52.0,,,,,,,,,,7jgtmmk4b2bgn0syidj6ve7kl,J. Clasie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298229,23,1,1,2,30,3kfktv64h7kg7zryax1wktr5r,0,51,30.3,2023-04-23T18:03:51.815Z,2023-04-23T21:10:09Z,4215068495,140,52.3,4215068501,213,1.4,4215068493,56,Center,4215068499,212,8.0,4215068497,141,41.9,,,,,,,,,,1t7nph4960rjzu7rgi47sf8ix,J. Odgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298245,27,49,1,2,31,ed5nwjz5za3oyi20nxzgqivmx,1,45.3,57.5,2023-04-23T18:03:52.822Z,2023-04-23T18:03:52Z,,,,,,,,,,,,,,,,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298253,28,1,1,2,31,ed5nwjz5za3oyi20nxzgqivmx,1,45.3,57.5,2023-04-23T18:03:52.966Z,2023-04-23T18:03:54Z,4215068655,213,3.1,4215068653,212,14.1,4215068647,56,Back,4215068651,141,58.8,4215068649,140,31.9,,,,,,,,,,dbg4ducw8j747foxiexle1iad,P. Clement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298267,29,1,1,2,32,ed5nwjz5za3oyi20nxzgqivmx,1,31.7,59.6,2023-04-23T18:03:53.989Z,2023-04-23T18:03:55Z,4215068737,140,32.6,4215068739,141,75.2,4215068735,56,Back,4215068741,212,10.7,4215068743,213,1.5,,,,,,,,,,9787nemt11c372uird332d13p,J. Gaari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298291,30,1,1,2,34,ed5nwjz5za3oyi20nxzgqivmx,1,32.8,77.3,2023-04-23T18:03:55.702Z,2023-04-23T18:03:57Z,4215068915,141,96.8,4215068917,212,14.6,4215068919,213,1.1,4215068913,140,38.7,4215068911,56,Back,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298299,31,1,1,2,36,ed5nwjz5za3oyi20nxzgqivmx,1,36.9,95.9,2023-04-23T18:03:57.685Z,2023-04-23T18:03:59Z,4215068993,141,85.2,4215068997,213,3.7,4215068989,56,Back,4215068995,212,14.3,4215068991,140,25.2,,,,,,,,,,9lctm8txbd4n87mk61lwa0rf9,S. Bakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298329,32,1,1,2,37,ed5nwjz5za3oyi20nxzgqivmx,1,24.9,85.5,2023-04-23T18:03:58.982Z,2023-04-23T18:04:00Z,4215069183,212,9.7,4215069177,56,Back,4215069185,213,6.2,4215069179,140,34.1,4215069181,141,84.8,,,,,,,,,,8przxwwothu3crflys7ahl4dm,S. Adewoye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2538298353,33,1,1,2,38,ed5nwjz5za3oyi20nxzgqivmx,1,33.6,85.5,2023-04-23T18:04:00.518Z,2023-04-23T18:04:02Z,4215069331,56,Back,4215069335,141,96.6,4215069339,213,1.7,4215069337,212,7.6,4215069333,140,32.5,,,,,,,,,,arahlffwma11d06oqmglwjemt,D. Van den Buijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
