id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/14/value,qualifier/16/value,qualifier/17/value,assist
2515407963,9,1,1,0,19,20vymiy7bo8wkyxai3ew494fz,1,70.1,81.7,2023-03-04T19:02:29.210Z,2023-03-07T06:06:51Z,4072804535,213,1.0,4072804533,212,13.3,4079722725,178,,4072804511,56,Left,4072804531,141,98.0,4072804529,140,77.1,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515407971,10,61,1,0,22,20vymiy7bo8wkyxai3ew494fz,0,77.3,98.4,2023-03-04T19:02:32.645Z,2023-03-07T06:07:00Z,4072804563,56,Left,4079722859,178,,,,,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515407981,3,5,1,0,23,cos9hxi16eitbcbthof7zrm4m,1,26.4,-1.4,2023-03-04T19:02:33.149Z,2023-03-07T06:07:07Z,4072804611,56,Back,4072804629,233,11,4072804613,347,,,,,,,,,,,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515407977,11,5,1,0,23,20vymiy7bo8wkyxai3ew494fz,0,73.6,101.4,2023-03-04T19:02:33.149Z,2023-03-07T06:07:07Z,4072804657,233,3,4072804601,56,Left,4072804603,347,,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408309,4,1,1,0,40,cos9hxi16eitbcbthof7zrm4m,1,27.7,0,2023-03-04T19:02:50.674Z,2023-03-07T06:07:14Z,4072806221,107,,4072806223,56,Back,4072806227,141,4.9,4072806229,212,8.7,4072806225,140,35.0,4072806231,213,0.5,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516712291,1063,83,1,0,43,20vymiy7bo8wkyxai3ew494fz,1,70.8,95,2023-03-04T19:02:53.339Z,2023-03-07T06:49:32Z,4079754953,399,234961,,,,,,,,,,,,,,,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408319,5,3,1,0,44,cos9hxi16eitbcbthof7zrm4m,0,33.6,3.2,2023-03-04T19:02:54.456Z,2023-03-07T06:07:24Z,4072806589,233,12,4072806305,286,,4079723207,178,,4075600823,465,,4072806303,56,Back,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408349,12,7,1,0,44,20vymiy7bo8wkyxai3ew494fz,1,66.4,96.8,2023-03-04T19:02:54.499Z,2023-03-07T06:07:27Z,4079723249,178,,4072806547,285,,4075601311,383,,4072806543,233,5,4072806491,167,,4072806493,56,Left,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408353,6,5,1,0,45,cos9hxi16eitbcbthof7zrm4m,1,33.4,-1.8,2023-03-04T19:02:55.742Z,2023-03-07T06:07:29Z,4072806619,233,13,4072806503,347,,4072806501,56,Back,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408359,13,5,1,0,45,20vymiy7bo8wkyxai3ew494fz,0,66.6,101.8,2023-03-04T19:02:55.742Z,2023-03-07T06:07:29Z,4072806529,56,Left,4072806531,347,,4072806649,233,6,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408447,7,1,1,0,52,cos9hxi16eitbcbthof7zrm4m,1,34.1,0,2023-03-04T19:03:02.503Z,2023-03-07T06:07:32Z,4072807039,213,1.9,4072807035,141,7.6,4072807031,56,Back,4072807029,107,,4072807033,140,32.0,4072807037,212,6.8,,,,,,,6gj1r8dnoy17pemp9xtng6sbt,L. van Gelderen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408469,8,1,1,0,53,cos9hxi16eitbcbthof7zrm4m,0,32,7.6,2023-03-04T19:03:03.437Z,2023-03-07T06:07:46Z,4072807155,212,25.8,4072807149,56,Right,4079723503,178,,4072807157,213,0.1,4072807147,155,,4072807153,141,9.9,4072807151,140,56.5,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408525,14,1,1,0,54,20vymiy7bo8wkyxai3ew494fz,1,40,93.2,2023-03-04T19:03:04.281Z,2023-03-07T06:08:04Z,4079723735,388,,4072807391,3,,4072807409,213,6.2,4072807395,56,Left,4072807399,140,51.1,4072807403,141,92.3,4072807407,212,11.7,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408531,15,49,1,0,55,20vymiy7bo8wkyxai3ew494fz,1,52.5,91.8,2023-03-04T19:03:05.367Z,2023-03-07T06:08:08Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408537,16,50,1,0,55,20vymiy7bo8wkyxai3ew494fz,1,55.3,91.4,2023-03-04T19:03:05.739Z,2023-03-07T06:08:14Z,4072807455,56,Left,4072807699,233,9,4072807457,286,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408553,9,7,1,0,55,cos9hxi16eitbcbthof7zrm4m,1,44.7,8.6,2023-03-04T19:03:05.853Z,2023-03-07T06:08:18Z,4072807651,233,16,4075608941,383,,4072807555,56,Back,4079723913,178,,4072807557,285,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408601,17,43,1,0,56,20vymiy7bo8wkyxai3ew494fz,1,0,0,2023-03-04T19:03:06.214Z,2023-03-05T14:19:43Z,4075620737,144,49,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408563,10,61,1,0,56,cos9hxi16eitbcbthof7zrm4m,1,53.4,7.9,2023-03-04T19:03:06.881Z,2023-03-07T06:08:25Z,4079724037,178,,4072807615,56,Right,,,,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408619,12,49,1,0,57,cos9hxi16eitbcbthof7zrm4m,1,60.8,6.9,2023-03-04T19:03:07.947Z,2023-03-07T06:08:28Z,,,,,,,,,,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408589,11,50,1,0,58,cos9hxi16eitbcbthof7zrm4m,1,59.3,7.5,2023-03-04T19:03:08.077Z,2023-03-07T06:08:35Z,4076468439,233,992,4072807771,56,Right,4075626989,286,,,,,,,,,,,,,,,,,ci5y030e6r9umgyjbupwske7d,D. Irandust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945253,992,7,1,0,58,20vymiy7bo8wkyxai3ew494fz,1,40.7,92.5,2023-03-04T19:03:08.110Z,2023-03-07T06:08:37Z,4079724223,178,,4075628895,384,,4075628893,285,,4075628891,56,Back,4076468425,233,11,,,,,,,,,,4fcjml5xkrwp4jykruzrzub1m,Q. Hartman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515945457,993,49,1,0,58,20vymiy7bo8wkyxai3ew494fz,1,43.6,91.6,2023-03-04T19:03:08.868Z,2023-03-07T06:08:43Z,,,,,,,,,,,,,,,,,,,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408759,18,1,1,0,59,20vymiy7bo8wkyxai3ew494fz,1,42.4,89.6,2023-03-04T19:03:09.733Z,2023-03-07T06:08:46Z,4072808629,213,4.0,4072808625,141,67.6,4072808627,212,19.1,4072808623,140,31.1,4079724343,178,,4072808621,56,Back,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408839,19,1,1,1,7,20vymiy7bo8wkyxai3ew494fz,1,41.4,41.9,2023-03-04T19:03:17.452Z,2023-03-07T06:08:50Z,4072809019,140,38.2,4072809027,213,1.8,4072809021,141,60.6,4072809025,212,13.2,4079724399,178,,4072809017,56,Back,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408855,20,1,1,1,13,20vymiy7bo8wkyxai3ew494fz,1,45,66.6,2023-03-04T19:03:23.081Z,2023-03-07T06:08:53Z,4072809091,141,87.7,4072809089,140,55.2,4072809093,212,17.9,4072809087,56,Left,4079724443,178,,4072809095,213,0.9,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408905,21,1,1,1,14,20vymiy7bo8wkyxai3ew494fz,1,55.4,87.8,2023-03-04T19:03:24.690Z,2023-03-07T06:08:57Z,4072809359,212,10.8,4079724511,178,,4072809355,140,58.3,4072809357,141,72.6,4072809353,56,Center,4072809361,213,5.0,,,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408943,22,1,1,1,16,20vymiy7bo8wkyxai3ew494fz,1,55.9,71.5,2023-03-04T19:03:26.661Z,2023-03-07T06:09:00Z,4072809565,213,4.2,4072809559,140,44.2,4072809563,212,23.1,4072809557,56,Back,4072809561,141,42.8,4079724525,178,,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515408957,23,1,1,1,18,20vymiy7bo8wkyxai3ew494fz,1,44.2,43,2023-03-04T19:03:28.640Z,2023-03-07T06:09:03Z,4072809643,212,9.6,4072809647,213,6.3,4072809637,56,Center,4072809641,141,42.7,4079724561,178,,4072809639,140,53.3,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409023,24,1,1,1,19,20vymiy7bo8wkyxai3ew494fz,1,54.6,42.1,2023-03-04T19:03:29.230Z,2023-03-07T06:09:07Z,4072809977,213,5.0,4072809973,141,5.0,4072809971,140,62.2,4072809975,212,26.5,4072809969,56,Right,4079724617,178,,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409041,25,1,1,1,24,20vymiy7bo8wkyxai3ew494fz,1,65,3.8,2023-03-04T19:03:34.538Z,2023-03-07T06:09:15Z,4072810093,140,58.2,4072810097,212,8.9,4072810091,56,Right,4072810095,141,11.7,4072810099,213,2.5,4079724727,178,,,,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2516712559,673,83,1,1,26,cos9hxi16eitbcbthof7zrm4m,1,40.1,88.8,2023-03-04T19:03:36.087Z,2023-03-07T06:51:44Z,4079756675,399,467779,,,,,,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409061,26,1,1,1,26,20vymiy7bo8wkyxai3ew494fz,1,58.1,11.7,2023-03-04T19:03:36.104Z,2023-03-07T06:09:46Z,4072810199,140,46.1,4072810205,213,3.2,4079725153,178,,4072810201,141,11.3,4072810197,56,Back,4072810203,212,12.6,,,,,,,672cwl9zj2d6lce6jda350vvu,M. Wieffer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409135,27,1,1,1,28,20vymiy7bo8wkyxai3ew494fz,1,46.1,11.3,2023-03-04T19:03:38.658Z,2023-03-07T06:09:57Z,4072810601,212,30.2,4072810599,141,55.7,4072810595,56,Back,4079725305,178,,4072810597,140,47.0,4072810603,213,1.5,,,,,,,4yyekuopwb7otz18rqfgwjht5,L. Geertruida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409177,28,1,1,1,32,20vymiy7bo8wkyxai3ew494fz,1,54,64.6,2023-03-04T19:03:42.245Z,2023-03-07T06:10:00Z,4079725363,178,,4072810841,212,11.5,4072810837,140,64.8,4072810843,213,6.1,4072810835,56,Center,4072810839,141,61.8,,,,,,,1vyh50nfaq2kq5pmivpkc1psl,D. Hancko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409191,29,1,1,1,34,20vymiy7bo8wkyxai3ew494fz,1,70.7,55.4,2023-03-04T19:03:44.453Z,2023-03-07T06:10:06Z,4079725447,178,,4072810913,56,Center,4072810917,141,42.1,4072810921,213,4.7,4072810915,140,70.3,4072810919,212,9.1,,,,,,,a89554tzfy4nfxrycpr2z0xjp,O. Idrissi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409209,30,1,1,1,36,20vymiy7bo8wkyxai3ew494fz,1,70.3,42.2,2023-03-04T19:03:46.043Z,2023-03-07T06:10:11Z,4072811007,141,50.6,4072811013,212,6.5,4072811003,140,67.3,4072811017,213,2.1,4079725511,178,,4072811001,56,Center,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409251,31,1,1,1,36,20vymiy7bo8wkyxai3ew494fz,1,67.4,50.1,2023-03-04T19:03:46.610Z,2023-03-07T06:10:14Z,4072811267,213,5.0,4072811247,155,,4072811261,141,6.1,4072811251,56,Right,4072811265,212,31.3,4072811255,140,76.3,4079725569,178,,,,,djbw3afgcgkbq22soig0xsjfu,O. Kökçü,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409309,32,1,1,1,38,20vymiy7bo8wkyxai3ew494fz,1,76.2,6.1,2023-03-04T19:03:49.017Z,2023-03-07T06:10:21Z,4072811603,56,Center,4072811613,212,17.1,4072811601,3,,4072811609,141,25.0,4072811605,140,87.0,4072811615,213,0.8,4079725661,178,,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409329,33,1,1,1,42,20vymiy7bo8wkyxai3ew494fz,0,90.1,21.8,2023-03-04T19:03:52.199Z,2023-03-07T06:10:27Z,4072811721,2,,4075655097,225,,4075655101,20,,4072811725,56,Center,4072811731,212,17.3,4079725749,178,,4075655099,386,,4072811727,140,96.2,a8cgbwioykhqztfjgztfn7dud,A. Jahanbakhsh,4072811729,141,45.5,4072811733,213,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409361,13,52,1,1,43,cos9hxi16eitbcbthof7zrm4m,1,2.2,51.2,2023-03-04T19:03:53.328Z,2023-03-07T06:10:41Z,4079725915,389,,4075655977,376,,,,,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409741,14,1,1,2,5,cos9hxi16eitbcbthof7zrm4m,0,15.7,49.2,2023-03-04T19:04:15.758Z,2023-03-07T06:10:45Z,4072814045,212,49.2,4072814039,56,Center,4072814049,1,,4072814185,189,,4072814041,140,62.1,4072814047,213,0.1,4072814037,199,,4072814043,141,59.4,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409795,34,1,1,2,7,20vymiy7bo8wkyxai3ew494fz,1,31.5,36.4,2023-03-04T19:04:17.911Z,2023-03-07T06:10:51Z,4072814373,213,0.6,4079726033,178,,4072814363,3,,4072814371,212,19.1,4072814369,141,51.6,4072814365,56,Back,4072814367,140,46.8,,,,e6xexn53yyoxmdt5naduyx8bu,M. Pedersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409803,35,44,1,2,9,20vymiy7bo8wkyxai3ew494fz,1,46.8,52.2,2023-03-04T19:04:19.787Z,2023-03-07T07:07:35Z,4072814401,56,Back,4072814411,233,15,4072814405,285,,,,,,,,,,,,,,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409799,15,44,1,2,9,cos9hxi16eitbcbthof7zrm4m,0,53.2,47.8,2023-03-04T19:04:19.788Z,2023-03-07T06:10:54Z,4072814393,286,,4072814427,233,35,4072814391,56,Center,,,,,,,,,,,,,,,,alxccjq2y6il5yjw108a0axnt,J. Hove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409807,36,1,1,2,9,20vymiy7bo8wkyxai3ew494fz,0,46.8,51.5,2023-03-04T19:04:19.842Z,2023-03-07T07:07:35Z,4072814443,212,8.8,4072814437,56,Center,4079726145,388,,4072814441,141,44.3,4072814435,3,,4072814439,140,53.8,4072814445,213,5.7,,,,dy8wa8cciiae72q2ynm80rlcl,J. Dilrosun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2515409925,16,1,1,2,15,cos9hxi16eitbcbthof7zrm4m,1,47.4,32.2,2023-03-04T19:04:25.777Z,2023-03-07T06:11:02Z,4072815099,56,Back,4072815105,212,16.5,4079726201,178,,4072815101,140,44.9,4072815107,213,4.6,4072815103,141,8.2,,,,,,,b2a5syitl1nb5ky04j7pdq09h,J. Willems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
