id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/9/value,keyPass,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/13/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/21/id,qualifier/21/qualifierId,qualifier/21/value
2499415869,270,15,1,28,30,89w5c6pw7vn0dxypi61tt0g4k,1,97.4,60,2023-01-21T19:28:38.720Z,2023-01-23T09:41:20Z,3991689161,178,,3988683849,154,,3988683871,231,54.0,3988683845,76,,3988683867,147,57.4,3988683863,100,,3988682499,56,Center,3988683857,103,12.5,723av2redj2ej6livx0g81wwl,A. Verschueren,3988683457,20,3988683463,82,3988683851,55,269,,,,3988683487,233,227,3988683455,25,,3988683855,102,3988683859,108,,3988682497,61,,3988683865,146,3988683869,230,99.5,,98.6,3988683847,29,,52.3,3988683861,328,,,,,,,
2499415883,227,10,1,28,30,ears40cp6opsgvhsy0dgyszpd,1,1.7,41.5,2023-01-21T19:28:38.956Z,2023-01-23T09:41:25Z,3988682571,56,Back,3991689221,178,,3988682569,94,,3988683501,233,270,,,,,,,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499415905,228,12,1,28,30,ears40cp6opsgvhsy0dgyszpd,1,1.4,39.2,2023-01-21T19:28:39.615Z,2023-01-23T09:41:30Z,3988682719,213,5.3,3991689265,178,,3988682713,140,14.5,3988682715,141,11.2,3988682717,212,23.5,3988682711,56,Back,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499415899,271,15,1,28,33,89w5c6pw7vn0dxypi61tt0g4k,1,85.8,85.7,2023-01-21T19:28:41.888Z,2023-01-23T09:41:34Z,3988683115,328,,3988683121,147,53.8,3988683113,215,,3988683107,76,,3988682807,25,,3988683119,146,98.6,3991689287,178,,3988683111,103,12.7,2nwthqvbk70e2qo35dgp35979,V. van Crooij,3988682669,56,3988682667,69,3988683155,233,229,Left,,,3988683109,102,53.1,3988682809,20,,3988683117,458,3988683105,120,,,,,,,,,,,,,,,,,,,,,,,,
2499415907,229,10,1,28,34,ears40cp6opsgvhsy0dgyszpd,1,1.4,46,2023-01-21T19:28:43.159Z,2023-01-23T09:41:50Z,3988682865,180,,3988682729,56,Back,3989694189,377,,3988682887,233,271,3988682727,182,,3988682861,177,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499415909,230,52,1,28,34,ears40cp6opsgvhsy0dgyszpd,1,1.4,46,2023-01-21T19:28:43.273Z,2023-01-23T09:41:43Z,3989694459,377,,3991689339,179,,,,,,,,,,,,,,,,,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499415991,231,1,1,28,39,ears40cp6opsgvhsy0dgyszpd,1,16,56.3,2023-01-21T19:28:47.840Z,2023-01-23T09:41:55Z,3988683249,140,24.5,3988683251,141,88.9,3991689417,178,,3988683245,123,,3988683255,213,1.2,3988683253,212,23.9,3988683247,56,Back,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499415995,232,1,1,28,48,ears40cp6opsgvhsy0dgyszpd,0,60.7,66.8,2023-01-21T19:28:57.004Z,2023-01-23T09:42:01Z,3988683291,213,4.6,3988683283,140,60.1,3988683279,56,Center,3988683287,141,56.5,3988683289,212,7.0,3991689459,178,,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416001,272,8,1,28,48,89w5c6pw7vn0dxypi61tt0g4k,1,40.2,44.1,2023-01-21T19:28:57.350Z,2023-01-23T09:42:04Z,3989695289,383,,3991689493,178,,3988683311,56,Back,,,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416057,233,1,1,28,51,ears40cp6opsgvhsy0dgyszpd,1,55.5,47.6,2023-01-21T19:29:00.701Z,2023-01-23T09:42:08Z,3988683625,141,7.4,3988683623,140,59.9,3988683629,213,4.9,3988683621,56,Right,3991689525,178,,3988683627,212,27.7,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416081,234,1,1,28,57,ears40cp6opsgvhsy0dgyszpd,1,60,10.9,2023-01-21T19:29:06.505Z,2023-01-23T09:42:12Z,3988683791,56,Center,3991689577,178,,3988683797,212,16.4,3988683795,141,34.9,3988683793,140,61.7,3988683799,213,1.5,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416113,235,1,1,29,0,ears40cp6opsgvhsy0dgyszpd,1,63.7,39.8,2023-01-21T19:29:08.922Z,2023-01-23T09:42:16Z,3988684023,141,90.9,3988684025,212,37.1,3991689603,178,,3988684029,1,,3988684021,140,76.1,3988684019,56,Left,3988684027,213,1.2,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416131,236,1,1,29,4,ears40cp6opsgvhsy0dgyszpd,0,84.8,84.2,2023-01-21T19:29:13.625Z,2023-01-23T09:42:21Z,3988684111,213,4.9,3988684107,141,48.1,3988684105,140,88.5,3988684103,56,Center,3988684109,212,24.9,3989696031,224,,3991689647,178,,3988684101,155,,3u2783a9ukglf8yg3dere8wve,A. Bangura,3988684099,2,3989696033,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416427,273,12,1,29,6,89w5c6pw7vn0dxypi61tt0g4k,1,12.1,56.6,2023-01-21T19:29:14.978Z,2023-01-23T09:42:27Z,3988685757,213,5.9,3991689741,178,,3988685743,56,Back,3988685753,141,34.1,3988685747,140,43.7,3988685755,212,36.5,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416213,237,1,1,29,11,ears40cp6opsgvhsy0dgyszpd,1,54.4,69.6,2023-01-21T19:29:20.389Z,2023-01-23T09:42:32Z,3988684495,141,84.7,3988684489,56,Left,3988684491,140,61.3,3988684497,212,12.6,3991689775,178,,3988684501,213,1.0,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416269,238,1,1,29,14,ears40cp6opsgvhsy0dgyszpd,1,58.6,84.7,2023-01-21T19:29:23.404Z,2023-01-23T09:42:35Z,3988684799,140,55.0,3988684803,212,13.2,3991689803,178,,3988684805,213,4.4,3988684797,56,Center,3988684801,141,66.1,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416313,239,1,1,29,20,ears40cp6opsgvhsy0dgyszpd,1,55.3,53.4,2023-01-21T19:29:28.716Z,2023-01-23T09:42:40Z,3988685039,213,5.1,3991689845,178,,3988685035,141,5.8,3988685033,140,68.6,3988685037,212,35.3,3988685031,56,Right,3988685041,1,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416347,240,1,1,29,27,ears40cp6opsgvhsy0dgyszpd,1,62,17.1,2023-01-21T19:29:35.892Z,2023-01-23T09:42:43Z,3988685233,141,19.2,3991689887,178,,3988685235,212,9.6,3988685231,140,53.0,3988685229,56,Right,3988685237,213,3.0,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416393,241,1,1,29,31,ears40cp6opsgvhsy0dgyszpd,1,55.7,22.4,2023-01-21T19:29:40.685Z,2023-01-23T09:42:47Z,3991689931,178,,3988685539,212,17.0,3988685533,56,Center,3988685535,140,71.9,3988685537,141,23.4,3988685541,213,0.0,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416405,242,1,1,29,33,ears40cp6opsgvhsy0dgyszpd,1,71.9,23.4,2023-01-21T19:29:41.930Z,2023-01-23T09:42:50Z,3988685613,213,4.4,3988685607,140,67.4,3988685605,56,Right,3991689961,178,,3988685609,141,3.4,3988685611,212,14.4,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416409,243,1,1,29,34,ears40cp6opsgvhsy0dgyszpd,0,67.4,3.4,2023-01-21T19:29:43.644Z,2023-01-23T09:42:53Z,3988685629,155,,3988685641,141,15.3,3988685647,213,0.5,3988685637,140,83.0,3988685633,56,Right,3988685645,212,18.3,3991690007,178,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416609,277,8,1,29,37,89w5c6pw7vn0dxypi61tt0g4k,1,16.1,82,2023-01-21T19:29:45.852Z,2023-01-23T09:42:59Z,3989697859,383,,3991690071,178,,3988686659,56,Back,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416429,274,49,1,29,38,89w5c6pw7vn0dxypi61tt0g4k,1,13.1,96.5,2023-01-21T19:29:47.514Z,2023-01-23T09:43:09Z,,,,,,,,,,,,,,,,,,,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416459,275,1,1,29,38,89w5c6pw7vn0dxypi61tt0g4k,0,13.1,96.5,2023-01-21T19:29:47.541Z,2023-01-23T09:43:04Z,3988685915,1,,3988685913,213,6.2,3988685907,140,72.1,3988685905,56,Left,3988685903,157,,3988685911,212,62.2,3988685909,141,88.4,3991690119,178,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416477,244,49,1,29,44,ears40cp6opsgvhsy0dgyszpd,1,26,15,2023-01-21T19:29:53.637Z,2023-01-23T09:43:17Z,,,,,,,,,,,,,,,,,,,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416517,245,1,1,29,45,ears40cp6opsgvhsy0dgyszpd,1,26,15,2023-01-21T19:29:54.600Z,2023-01-23T09:43:20Z,3988686273,141,42.4,3988686275,212,19.0,3991690247,178,,3988686271,140,29.3,3988686269,56,Back,3988686277,213,1.4,,,,,,,7r2ifipuieqiar5n00o2j5uj9,L. Bergsma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416539,246,1,1,29,51,ears40cp6opsgvhsy0dgyszpd,1,38.8,54.9,2023-01-21T19:29:59.816Z,2023-01-23T09:43:22Z,3988686369,212,11.5,3991690257,178,,3988686363,56,Back,3988686365,140,46.5,3988686371,213,0.8,3988686367,141,67.0,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416555,247,1,1,29,55,ears40cp6opsgvhsy0dgyszpd,0,52.6,72.3,2023-01-21T19:30:04.168Z,2023-01-23T09:43:25Z,3988686449,1,,3988686439,56,Center,3988686445,212,39.7,3991690277,178,,3988686443,141,70.5,3988686437,155,,3988686447,213,6.3,3988686441,140,90.4,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416575,276,52,1,29,58,89w5c6pw7vn0dxypi61tt0g4k,1,9.5,31,2023-01-21T19:30:07.006Z,2023-01-23T09:43:29Z,3989700197,377,,3991690309,178,,,,,,,,,,,,,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416651,278,1,1,30,2,89w5c6pw7vn0dxypi61tt0g4k,1,11.3,42.1,2023-01-21T19:30:11.141Z,2023-01-23T09:32:25Z,3991683341,178,,3988686945,140,28.1,3988686943,56,Back,3988686951,213,5.5,3988686949,212,25.1,3988687489,189,,3988686941,123,,3988686947,141,15.8,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416661,279,1,1,30,6,89w5c6pw7vn0dxypi61tt0g4k,1,28.2,16,2023-01-21T19:30:15.630Z,2023-01-23T09:32:35Z,3991683415,178,,3988686991,141,24.5,3988686987,56,Back,3988686993,212,18.6,3988686995,213,2.8,3988686989,140,11.4,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416669,280,1,1,30,8,89w5c6pw7vn0dxypi61tt0g4k,1,11.4,24.5,2023-01-21T19:30:17.691Z,2023-01-23T09:32:39Z,3988687045,213,1.8,3988687043,212,17.5,3988687039,140,6.9,3988687041,141,49.3,3988687037,56,Back,3991683467,178,,,,,,,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416699,281,1,1,30,11,89w5c6pw7vn0dxypi61tt0g4k,1,6.9,49.3,2023-01-21T19:30:19.915Z,2023-01-23T09:32:43Z,3988687219,212,20.1,3988687221,213,1.4,3988687215,140,9.4,3988687213,56,Back,3988687217,141,78.6,3991683499,178,,,,,,,,eamuyjut271ytghb2q4ljqbpx,N. Olij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416703,282,1,1,30,13,89w5c6pw7vn0dxypi61tt0g4k,0,11.9,90.8,2023-01-21T19:30:22.180Z,2023-01-23T09:32:51Z,3991683549,389,,3988687247,233,248,3988687237,212,0.6,3988687235,141,90.6,3988687233,140,12.5,3988687245,236,,3988687251,286,,3988687239,213,6.1,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,3988687231,56,,,,,,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416705,248,74,1,30,13,ears40cp6opsgvhsy0dgyszpd,1,89.4,9.8,2023-01-21T19:30:22.244Z,2023-01-23T09:32:54Z,3988687243,285,,3991683577,178,,3988687241,56,Right,3988687273,233,282,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416711,249,5,1,30,14,ears40cp6opsgvhsy0dgyszpd,0,87.8,-1.5,2023-01-21T19:30:23.322Z,2023-01-23T09:33:01Z,3988687513,233,283,3988687289,347,,3988687287,56,Right,,,,,,,,,,,,,,,,4utb2o5c0e57kf0iwdavpzg15,S. van der Water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416747,283,5,1,30,14,89w5c6pw7vn0dxypi61tt0g4k,1,12.2,101.5,2023-01-21T19:30:23.322Z,2023-01-23T09:33:00Z,3988687471,347,,3988687507,233,249,3988687469,56,Back,,,,,,,,,,,,,,,,e8zpc22dwlmgkkwoqpgwxsn2t,A. Auassar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416881,284,1,1,30,33,89w5c6pw7vn0dxypi61tt0g4k,1,20.4,100,2023-01-21T19:30:42.060Z,2023-01-23T09:33:03Z,3988688179,140,30.0,3988688181,141,91.7,3988688175,107,,3988688177,56,Back,3988688183,212,12.2,3988688185,213,5.7,,,,,,,5el82g04yvl9ai8ws8pxbvaad,M. Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416887,285,1,1,30,34,89w5c6pw7vn0dxypi61tt0g4k,0,29.6,90.5,2023-01-21T19:30:43.266Z,2023-01-23T09:33:09Z,3988688195,3,,3988688203,56,Back,3988688199,168,,3988688211,212,8.4,3991683705,388,,3988688209,141,83.6,3988688207,140,36.2,3988688213,213,5.7,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416889,250,49,1,30,35,ears40cp6opsgvhsy0dgyszpd,1,70.3,17.3,2023-01-21T19:30:44.681Z,2023-01-23T09:33:20Z,,,,,,,,,,,,,,,,,,,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416921,251,1,1,30,37,ears40cp6opsgvhsy0dgyszpd,1,68.7,11.7,2023-01-21T19:30:45.935Z,2023-01-23T09:33:26Z,3988688355,213,4.1,3988688353,212,8.3,3988688351,141,1.7,3988688347,56,Right,3991683869,178,,3988688349,140,64.1,,,,,,,9wgpudcet9m8doz9ezbjxzkrt,J. Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416949,252,1,1,30,39,ears40cp6opsgvhsy0dgyszpd,1,56.2,1.9,2023-01-21T19:30:48.112Z,2023-01-23T09:33:32Z,3988688483,140,41.7,3988688485,141,13.4,3991683921,178,,3988688489,213,2.7,3988688481,56,Back,3988688487,212,17.1,,,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416957,253,1,1,30,41,ears40cp6opsgvhsy0dgyszpd,1,40.7,13.1,2023-01-21T19:30:49.994Z,2023-01-23T09:33:39Z,3988688517,212,7.2,3988688511,56,Back,3991683971,178,,3988688519,213,4.9,3988688513,140,41.7,3988688515,141,2.6,,,,,,,blzp9qbpturqntnisbkg0ddlg,F. Smand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416973,254,1,1,30,42,ears40cp6opsgvhsy0dgyszpd,1,41.7,2.6,2023-01-21T19:30:51.248Z,2023-01-23T09:33:43Z,3988688649,56,Back,3991684003,178,,3988688651,140,19.8,3988688657,213,2.2,3988688653,141,49.7,3988688655,212,39.4,3988688659,1,,,,,tv8e6nxc7jl8wbzf6ojd6dw5,D. Schmidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499416999,255,1,1,30,46,ears40cp6opsgvhsy0dgyszpd,1,20.3,57.8,2023-01-21T19:30:55.304Z,2023-01-23T09:33:46Z,3988688781,140,39.4,3988688779,56,Back,3991684029,178,,3988688789,213,0.9,3988688793,1,,3988688785,212,33.3,3988688783,141,96.9,,,,7rvlba00jv66w7wtdmk178a95,João Virgínia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417007,256,1,1,30,50,ears40cp6opsgvhsy0dgyszpd,0,40.7,96.8,2023-01-21T19:30:59.193Z,2023-01-23T09:33:48Z,3988688825,56,Back,3991684053,178,,3988688831,212,9.2,3988688829,141,86.2,3988688833,213,5.4,3988688827,140,46.2,,,,,,,3u2783a9ukglf8yg3dere8wve,A. Bangura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417009,286,8,1,30,51,89w5c6pw7vn0dxypi61tt0g4k,1,56,11.5,2023-01-21T19:30:59.749Z,2023-01-23T09:33:53Z,3988688835,56,Right,3991684075,178,,3989703725,385,,,,,,,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417025,287,1,1,30,52,89w5c6pw7vn0dxypi61tt0g4k,0,61.3,29.5,2023-01-21T19:31:01.428Z,2023-01-23T09:33:59Z,3988688905,56,Center,3988688911,212,1.9,3988688913,213,4.3,3988688907,140,60.6,3991684151,178,,3988688909,141,26.9,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417029,257,61,1,30,52,ears40cp6opsgvhsy0dgyszpd,1,43.8,76.9,2023-01-21T19:31:01.466Z,2023-01-23T09:34:03Z,3988688931,56,Back,3991684191,178,,,,,,,,,,,,,,,,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499608865,896,3,1,30,54,89w5c6pw7vn0dxypi61tt0g4k,0,59.6,24.8,2023-01-21T19:31:03.038Z,2023-01-23T09:34:18Z,3989704369,56,Center,3991684309,178,,3989704371,286,,3989704375,467,ae7ij4u0xy9iru6qvdw2i9fu2,3989704373,465,,,,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417037,288,4,1,30,54,89w5c6pw7vn0dxypi61tt0g4k,1,57,25.8,2023-01-21T19:31:03.250Z,2023-01-23T09:34:23Z,3988688947,56,Center,3988689123,265,,3988688949,286,,3988689121,152,,3988689139,233,258,3988689119,13,,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417055,258,4,1,30,54,ears40cp6opsgvhsy0dgyszpd,0,43,74.2,2023-01-21T19:31:03.251Z,2023-01-23T09:34:23Z,3988689059,56,Back,3988689159,233,288,3988689061,152,,3988689057,13,,3991684357,178,,3988689063,265,,3988689065,285,,,,,ae7ij4u0xy9iru6qvdw2i9fu2,M. Breij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417267,289,1,1,31,16,89w5c6pw7vn0dxypi61tt0g4k,1,45,29.5,2023-01-21T19:31:25.475Z,2023-01-23T09:34:27Z,3988690215,5,,3988690221,140,47.4,3991684407,178,,3988690219,56,Back,3988690227,213,4.9,3988690223,141,12.2,3988690225,212,12.0,3988690217,152,,5gs7jd1eigk4jisxbr9a1yvp,B. Vriends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417287,290,1,1,31,18,89w5c6pw7vn0dxypi61tt0g4k,1,46.6,9.5,2023-01-21T19:31:27.148Z,2023-01-23T09:34:31Z,3988690355,141,7.3,3988690353,140,59.5,3991684435,178,,3988690359,213,6.2,3988690351,56,Right,3988690357,212,13.6,,,,,,,f57vs3qmmob743hdk2dxf56cq,S. Sambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417347,291,1,1,31,20,89w5c6pw7vn0dxypi61tt0g4k,1,60.5,7.6,2023-01-21T19:31:29.448Z,2023-01-23T09:34:35Z,3991684469,178,,3988690709,140,78.0,3988690711,141,13.6,3988690715,213,0.2,3988690713,212,18.8,3988690707,56,Right,,,,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417357,292,1,1,31,27,89w5c6pw7vn0dxypi61tt0g4k,1,84.4,3.7,2023-01-21T19:31:35.917Z,2023-01-23T09:34:39Z,3988690771,213,2.2,3988690765,140,76.2,3988690763,56,Right,3988690769,212,14.4,3991684509,178,,3988690767,141,20.6,,,,,,,723av2redj2ej6livx0g81wwl,A. Verschueren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417365,293,1,1,31,29,89w5c6pw7vn0dxypi61tt0g4k,0,76.1,20.8,2023-01-21T19:31:38.078Z,2023-01-23T09:34:43Z,3988690821,141,32.2,3988690819,140,86.4,3991684587,178,,3988690825,213,0.6,3988690823,212,13.3,3988690979,4,,3988690817,56,Center,,,,2nwthqvbk70e2qo35dgp35979,V. van Crooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417385,259,49,1,31,30,ears40cp6opsgvhsy0dgyszpd,1,14.5,84.4,2023-01-21T19:31:38.995Z,2023-01-23T09:34:53Z,,,,,,,,,,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417407,260,1,1,31,33,ears40cp6opsgvhsy0dgyszpd,0,18.1,93.2,2023-01-21T19:31:42.122Z,2023-01-23T09:34:59Z,3991684763,178,,3988691017,141,92.7,3988691083,236,,3988691085,233,294,3988691019,212,2.8,3988691089,286,,3988691021,213,6.2,3988691013,56,Back,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,3988691015,140,3988691023,1,3988691011,157,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417415,294,74,1,31,33,89w5c6pw7vn0dxypi61tt0g4k,1,81.8,8.6,2023-01-21T19:31:42.218Z,2023-01-23T09:35:04Z,3988691109,233,260,3988691057,56,Right,3991684819,178,,3988691059,285,,,,,,,,,,,,,,7jpreaads35pnnfqbn7hmrmy,S. Mijnans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2499417517,261,5,1,31,34,ears40cp6opsgvhsy0dgyszpd,1,18.4,101.4,2023-01-21T19:31:42.834Z,2023-01-23T09:35:06Z,3988691553,56,Back,3988691555,347,,3988691557,233,295,,,,,,,,,,,,,,,,8o13oyr0lqkr5sw7j9ekdan6x,M. Hoedemakers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
