id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/10/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,assist
2455865277,204,1,1,24,6,6hsriqr3ybvyg94w2k19oal50,1,58,5,2022-09-04T15:11:36.266Z,2022-09-07T08:05:37Z,3758214349,56,Center,3758214357,213,1.0,3758214353,141,31.6,3758214355,212,21.1,3763667023,178,,3758214351,140,68.4,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456882145,1153,43,1,24,7,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:11:37.491Z,2022-09-07T08:28:11Z,3763687777,144,82,3763687715,178,0,,,,,,,,,,,,,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865293,205,1,1,24,7,6hsriqr3ybvyg94w2k19oal50,1,68.4,31.6,2022-09-04T15:11:37.501Z,2022-09-07T08:05:44Z,3758214437,56,Right,3763667137,178,,3758214445,213,4.9,3758214443,212,17.6,3758214439,140,72.3,3758214441,141,6.4,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865311,206,1,1,24,9,6hsriqr3ybvyg94w2k19oal50,1,72.3,6.4,2022-09-04T15:11:39.150Z,2022-09-07T08:05:52Z,3763667261,178,,3758214547,212,10.7,3758214551,213,1.9,3758214545,141,21.2,3758214543,140,68.8,3758214541,56,Center,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865325,207,1,1,24,12,6hsriqr3ybvyg94w2k19oal50,1,69.6,21.3,2022-09-04T15:11:42.473Z,2022-09-07T08:05:57Z,3758214649,56,Right,3758214657,213,5.1,3763667349,178,,3758214651,140,72.9,3758214653,141,8.8,3758214655,212,9.2,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865337,208,1,1,24,14,6hsriqr3ybvyg94w2k19oal50,1,73,10.7,2022-09-04T15:11:44.530Z,2022-09-07T08:06:11Z,3758214731,140,79.6,3758214735,212,10.3,3763667521,178,,3758214733,141,21.9,3758214729,56,Center,3758214737,213,0.8,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866851,216,1,1,24,14,6hsriqr3ybvyg94w2k19oal50,0,79.8,21.1,2022-09-04T15:11:44.967Z,2022-09-07T08:06:24Z,3758222509,141,16.3,3758222505,56,Right,3758222507,140,82.9,3758222513,213,5.5,3763667707,178,,3758222511,212,4.6,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866937,201,61,1,24,15,cos9hxi16eitbcbthof7zrm4m,1,12.7,83.2,2022-09-04T15:11:45.242Z,2022-09-07T08:06:31Z,3763667829,178,,3758222627,56,Back,,,,,,,,,,,,,,,,,,,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865345,209,43,1,24,15,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:11:45.666Z,2022-09-04T15:13:56Z,3758214777,212,12.2,3758221581,144,1,3758214779,213,5.8,3758214771,56,Right,3758214775,141,12.8,3758214773,140,89.6,,,,,,,4212luiyivgvje1vm1ojieicq,G. Vidović,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456882457,992,67,1,24,16,cos9hxi16eitbcbthof7zrm4m,1,10.6,85.1,2022-09-04T15:11:46.487Z,2022-09-07T11:15:35Z,3763688705,233,1179,,,,,,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456882455,1179,67,1,24,16,6hsriqr3ybvyg94w2k19oal50,0,89.4,14.9,2022-09-04T15:11:46.488Z,2022-09-07T08:29:23Z,3763688723,233,992,,,,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865427,192,12,1,24,16,cos9hxi16eitbcbthof7zrm4m,1,9.3,85.9,2022-09-04T15:11:46.557Z,2022-09-07T11:15:35Z,3758215167,167,,3758223125,213,1.3,3758223123,212,10.1,3758223119,140,12.2,3763668401,389,,3758215169,56,Back,3758223121,141,100.0,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456882411,990,43,1,24,16,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-09-04T15:11:46.567Z,2022-09-07T08:29:15Z,3763688607,144,67,3763688561,233,1172,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456882407,1172,43,1,24,16,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:11:46.568Z,2022-09-07T08:29:15Z,3763688603,144,67,3763688569,233,990,,,,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865375,210,43,1,24,17,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:11:47.843Z,2022-09-04T15:13:54Z,3758215315,233,192,3758221429,144,3,3758214905,286,0,3758214903,56,Right,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865437,193,5,1,24,18,cos9hxi16eitbcbthof7zrm4m,0,10.4,101.5,2022-09-04T15:11:48.265Z,2022-09-07T08:06:44Z,3758215215,56,Back,3758215217,347,,3758215343,233,211,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865419,211,5,1,24,18,6hsriqr3ybvyg94w2k19oal50,1,89.6,-1.5,2022-09-04T15:11:48.265Z,2022-09-07T08:06:44Z,3758215127,56,Right,3758215129,347,,3758215323,233,193,,,,,,,,,,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865733,212,1,1,24,41,6hsriqr3ybvyg94w2k19oal50,0,85.5,0,2022-09-04T15:12:11.301Z,2022-09-07T08:07:28Z,3758216603,213,1.4,3758216605,1,,3758216601,212,28.8,3758216597,140,89.7,3758216593,107,,3758216595,56,Center,3758216599,141,40.3,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865749,194,12,1,24,43,cos9hxi16eitbcbthof7zrm4m,1,12.9,60.8,2022-09-04T15:12:13.432Z,2022-09-07T08:07:31Z,3758216713,213,0.4,3758216707,140,31.4,3763668701,388,,3758216711,212,20.8,3758216709,141,71.7,3758216717,15,,3758216705,56,Back,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865763,195,1,1,24,45,cos9hxi16eitbcbthof7zrm4m,1,32.1,72.3,2022-09-04T15:12:15.589Z,2022-09-07T08:07:38Z,3763668811,178,,3758216767,141,66.7,3758216771,213,4.4,3758216763,56,Back,3758216765,140,30.9,3758216769,212,4.0,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865807,196,61,1,24,46,cos9hxi16eitbcbthof7zrm4m,0,30.5,68.1,2022-09-04T15:12:16.546Z,2022-09-07T08:07:51Z,3758216945,56,Back,3763668983,15,,3763668985,388,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865831,213,1,1,24,47,6hsriqr3ybvyg94w2k19oal50,0,65.3,38.2,2022-09-04T15:12:17.797Z,2022-09-07T08:07:59Z,3758217097,213,3.7,3758217087,157,,3758217099,1,,3758217091,140,46.9,3758217095,212,22.6,3758217089,56,Back,3763669083,178,,3758217093,141,20.9,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865989,214,4,1,24,50,6hsriqr3ybvyg94w2k19oal50,1,45,21.4,2022-09-04T15:12:20.719Z,2022-09-07T08:08:05Z,3758217943,13,,3758217945,294,,3758217971,233,197,3758217955,286,,3758217947,56,Back,3758217951,152,,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455865847,197,4,1,24,50,cos9hxi16eitbcbthof7zrm4m,0,55,78.6,2022-09-04T15:12:20.720Z,2022-09-07T08:08:04Z,3758217167,294,,3758217165,13,,3758217171,152,,3763669175,178,,3758217979,233,214,3758217169,56,Center,3758217173,285,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866583,199,27,1,25,5,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-09-04T15:12:35.213Z,2022-09-07T11:34:28Z,3758220893,41,Injury,3758220895,53,dxcsuw39xzusjsj5e1jw53y6t,3758427121,233,441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866821,215,43,1,25,31,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:13:01.825Z,2022-09-04T15:14:23Z,3758223013,144,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866519,198,43,1,26,5,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-09-04T15:13:35.585Z,2022-09-04T15:14:41Z,3758224019,144,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866991,217,43,1,26,51,6hsriqr3ybvyg94w2k19oal50,1,0,0,2022-09-04T15:14:21.332Z,2022-09-04T15:14:24Z,3758222893,55,215,3758223099,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455866927,200,28,1,26,52,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-09-04T15:14:22.396Z,2022-09-07T11:34:31Z,3758222565,55,199,3758427145,233,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867069,218,1,1,26,54,6hsriqr3ybvyg94w2k19oal50,1,39.9,21.6,2022-09-04T15:14:24.267Z,2022-09-07T08:09:11Z,3763670075,178,,3758223277,56,Back,3758223281,141,57.5,3758223279,140,31.9,3758223273,5,,3758223285,213,1.9,3758223283,212,25.8,3758223275,152,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867087,219,1,1,26,56,6hsriqr3ybvyg94w2k19oal50,1,31.9,57.5,2022-09-04T15:14:26.392Z,2022-09-07T08:09:16Z,3758223349,212,17.6,3758223345,140,41.0,3758223343,56,Back,3758223347,141,79.3,3758223353,213,1.0,3763670153,178,,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867115,220,1,1,26,58,6hsriqr3ybvyg94w2k19oal50,1,41,79.3,2022-09-04T15:14:28.550Z,2022-09-07T08:09:20Z,3758223431,213,5.5,3758223427,141,69.9,3758223429,212,9.0,3763670209,178,,3758223423,56,Back,3758223425,140,47.1,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867135,221,1,1,26,59,6hsriqr3ybvyg94w2k19oal50,1,47.1,69.9,2022-09-04T15:14:29.413Z,2022-09-07T08:09:25Z,3758223483,212,9.3,3763670287,178,,3758223485,213,2.4,3758223477,56,Back,3758223479,140,40.7,3758223481,141,79.4,,,,,,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867165,222,1,1,27,0,6hsriqr3ybvyg94w2k19oal50,1,40.7,79.4,2022-09-04T15:14:30.265Z,2022-09-07T08:09:29Z,3758223647,212,16.6,3763670383,178,,3758223641,56,Back,3758223649,213,4.4,3758223643,140,35.6,3758223645,141,56.3,,,,,,,eqjelc731e1xrp95bpysx0pka,E. Cornelisse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867205,223,1,1,27,3,6hsriqr3ybvyg94w2k19oal50,1,35.3,50.4,2022-09-04T15:14:33.163Z,2022-09-07T08:09:34Z,3758223833,213,4.8,3758223827,140,37.3,3758223831,212,19.9,3758223825,56,Back,3763670459,178,,3758223829,141,21.3,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867237,224,1,1,27,7,6hsriqr3ybvyg94w2k19oal50,1,37.6,21.3,2022-09-04T15:14:37.478Z,2022-09-07T08:09:36Z,3758223967,141,50.0,3758223969,212,21.0,3758223971,213,1.9,3758223963,56,Back,3763670489,178,,3758223965,140,30.3,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867273,225,1,1,27,9,6hsriqr3ybvyg94w2k19oal50,1,30.3,50,2022-09-04T15:14:39.959Z,2022-09-07T08:09:41Z,3763670577,178,,3758224153,213,0.8,3758224141,56,Back,3758224149,212,19.5,3758224143,140,43.5,3758224145,141,70.2,,,,,,,d8cxurdt9g5gezqlfwae7ooru,M. Meulensteen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867307,226,1,1,27,13,6hsriqr3ybvyg94w2k19oal50,1,53,63.1,2022-09-04T15:14:43.550Z,2022-09-07T08:09:44Z,3758224321,140,70.8,3758224329,1,,3758224323,141,8.5,3758224319,56,Right,3758224325,212,41.6,3758224327,213,5.2,3758224317,155,,3763670673,178,,dvof4p3jx1gi6i9uelbmudl62,K. Kozłowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867321,227,1,1,27,17,6hsriqr3ybvyg94w2k19oal50,1,70,8.3,2022-09-04T15:14:47.637Z,2022-09-07T08:09:47Z,3758224403,141,5.9,3758224405,212,21.6,3758224399,56,Right,3758224401,140,90.5,3763670733,178,,3758224407,213,6.2,,,,,,,4idru0svqcqjpi03b4jhqyd3p,M. Bero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867343,228,1,1,27,21,6hsriqr3ybvyg94w2k19oal50,0,92.1,4.9,2022-09-04T15:14:51.551Z,2022-09-07T08:09:52Z,3758224533,2,,3758224543,141,50.3,3758224545,212,31.1,3759417735,224,,3758224541,140,88.5,3763670835,178,,3758224539,56,Center,3759417737,20,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,3758224537,155,3758224547,213,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867345,202,12,1,27,22,cos9hxi16eitbcbthof7zrm4m,1,10.5,58.7,2022-09-04T15:14:52.938Z,2022-09-07T08:09:57Z,3758224563,213,5.0,3758224565,15,,3763670935,388,,3758224561,212,16.4,3758224557,140,15.1,3758224555,56,Back,3758224559,141,35.7,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455870679,251,61,1,27,23,cos9hxi16eitbcbthof7zrm4m,1,15.2,41.6,2022-09-04T15:14:53.429Z,2022-09-07T08:10:08Z,3763671089,178,,3763671087,21,,3758241981,56,Back,,,,,,,,,,,,,,,,4t85yj2ijymrz5vf457jcihre,T. Suslov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867353,229,13,1,27,24,6hsriqr3ybvyg94w2k19oal50,1,77.2,64.3,2022-09-04T15:14:55.013Z,2022-09-07T08:10:13Z,3758224597,22,,3758225011,103,86.1,3763671193,178,,3758224601,56,Center,3758225019,230,98.8,3758225315,74,,3759419883,108,,3758225021,231,50.4,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,3758225009,102,3758225013,215,,52.9,3758225015,328,3758224599,18,,3758225017,458,,,,3758224839,72,,,,,,,,,,,,,,,,,,
2455867369,203,5,1,27,26,cos9hxi16eitbcbthof7zrm4m,1,-1.2,53,2022-09-04T15:14:56.261Z,2022-09-07T08:10:20Z,3758224701,233,230,3758224679,346,,3758224675,56,Back,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867361,230,5,1,27,26,6hsriqr3ybvyg94w2k19oal50,0,101.2,47,2022-09-04T15:14:56.261Z,2022-09-07T08:10:21Z,3758224645,346,,3758224643,56,Center,3758224711,233,203,,,,,,,,,,,,,,,,5gyjq8tsjxk396qt4hqlwn3dh,M. Wittek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455873527,298,1,1,27,38,cos9hxi16eitbcbthof7zrm4m,1,3.2,45.7,2022-09-04T15:15:08.788Z,2022-09-07T08:10:45Z,3758257879,212,10.6,3758257871,140,7.7,3758257889,237,,3758257883,213,1.1,3758257875,141,59.7,3758257869,56,Back,3758261919,189,,3758257867,124,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455873581,299,1,1,27,40,cos9hxi16eitbcbthof7zrm4m,1,8.2,62.4,2022-09-04T15:15:10.250Z,2022-09-07T08:10:41Z,3758258167,212,12.9,3758258163,140,3.1,3758258165,141,45.2,3758261977,189,,3758258161,56,Back,3763671601,178,,3758258169,213,4.3,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867547,205,1,1,27,42,cos9hxi16eitbcbthof7zrm4m,1,2.3,49.7,2022-09-04T15:15:12.210Z,2022-09-07T08:10:55Z,3758225639,213,5.4,3758225641,1,,3758225631,56,Back,3763671799,178,,3758225635,141,8.0,3758225633,140,22.8,3758225637,212,35.6,3758225629,155,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456882971,1011,43,1,27,44,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-09-04T15:15:15.059Z,2022-09-07T08:31:26Z,3763690473,144,82,3763690431,178,0,,,,,,,,,,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867553,206,1,1,27,45,cos9hxi16eitbcbthof7zrm4m,1,25.1,5.8,2022-09-04T15:15:15.075Z,2022-09-07T08:10:58Z,3763671857,178,,3758225677,141,14.1,3758225673,56,Back,3758225675,140,18.3,3758225681,213,2.5,3758225679,212,9.1,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867519,204,43,1,27,46,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-09-04T15:15:16.214Z,2022-09-04T15:15:23Z,3758225443,56,Back,3758225839,144,50,3758225445,285,0,,,,,,,,,,,,,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867565,207,1,1,27,47,cos9hxi16eitbcbthof7zrm4m,1,18.3,14.1,2022-09-04T15:15:17.756Z,2022-09-07T08:11:01Z,3758225731,141,4.9,3758225729,140,20.9,3758225727,56,Back,3763671933,178,,3758225733,212,6.8,3758225735,213,5.1,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867571,208,1,1,27,48,cos9hxi16eitbcbthof7zrm4m,0,20.9,4.9,2022-09-04T15:15:18.540Z,2022-09-07T08:11:13Z,3758225743,56,Back,3758225745,140,14.0,3763672079,178,,3758225749,212,9.8,3758225751,213,2.4,3758225747,141,14.7,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867561,231,61,1,27,48,6hsriqr3ybvyg94w2k19oal50,1,90.2,89.4,2022-09-04T15:15:18.861Z,2022-09-07T08:11:17Z,3763672129,178,,3758225705,56,Left,,,,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867605,209,5,1,27,50,cos9hxi16eitbcbthof7zrm4m,1,19.2,-1.6,2022-09-04T15:15:20.471Z,2022-09-07T08:11:22Z,3758225947,56,Back,3758225949,347,,3758225991,233,232,,,,,,,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867567,232,5,1,27,50,6hsriqr3ybvyg94w2k19oal50,0,80.8,101.6,2022-09-04T15:15:20.471Z,2022-09-07T08:11:22Z,3758225739,56,Left,3758225741,347,,3758226019,233,209,,,,,,,,,,,,,,,,9bzwr8qhl6547tjrsjsity4x6,B. Białek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867667,210,1,1,27,59,cos9hxi16eitbcbthof7zrm4m,1,25.7,0,2022-09-04T15:15:30.044Z,2022-09-07T08:11:25Z,3758226297,140,60.5,3758226301,212,37.3,3758226299,141,9.1,3758226295,56,Right,3758226303,213,0.2,3758226293,107,,3758226305,1,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867675,211,1,1,28,1,cos9hxi16eitbcbthof7zrm4m,1,60.5,9.2,2022-09-04T15:15:31.716Z,2022-09-07T08:11:58Z,3758226355,56,Center,3758226359,141,26.7,3758226363,213,1.9,3758226361,212,12.8,3763672693,388,,3758226357,140,56.1,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867681,212,50,1,28,3,cos9hxi16eitbcbthof7zrm4m,1,58,30,2022-09-04T15:15:33.989Z,2022-09-07T08:12:06Z,3758226395,286,,3758226551,233,233,3758226393,56,Center,,,,,,,,,,,,,,,,4k9shzwgauyy7w2911uev75yh,F. Krüger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867709,233,7,1,28,4,6hsriqr3ybvyg94w2k19oal50,1,42,70,2022-09-04T15:15:34.100Z,2022-09-07T08:12:17Z,3759450921,384,,3763672967,178,,3758226511,285,,3758226509,56,Back,3758226535,233,212,,,,,,,,,,4ecptuxoyx485mmhrubuscgyd,S. Tronstad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867713,234,49,1,28,5,6hsriqr3ybvyg94w2k19oal50,1,28.8,60.5,2022-09-04T15:15:35.564Z,2022-09-07T08:12:22Z,,,,,,,,,,,,,,,,,,,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867733,235,1,1,28,5,6hsriqr3ybvyg94w2k19oal50,1,28.8,60.5,2022-09-04T15:15:35.630Z,2022-09-07T08:12:25Z,3763673083,178,,3758226649,141,50.4,3758226651,212,7.3,3758226647,140,31.1,3758226645,56,Back,3758226653,213,5.1,,,,,,,cgsmk5437f466uoqvol7devze,R. Flamingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867751,236,1,1,28,8,6hsriqr3ybvyg94w2k19oal50,1,31.5,35.4,2022-09-04T15:15:38.639Z,2022-09-07T08:12:48Z,3758226755,213,2.5,3763673317,178,,3758226753,212,26.5,3758226747,56,Back,3758226751,141,58.1,3758226749,140,11.0,,,,,,,d3qx3gwypipcl2azrj9ing9ud,C. Arcus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867829,237,1,1,28,10,6hsriqr3ybvyg94w2k19oal50,0,11.2,58.1,2022-09-04T15:15:40.871Z,2022-09-07T08:12:54Z,3763673427,178,,3758227147,157,,3758227151,140,81.2,3758227153,141,84.5,3758227157,212,75.7,3758227149,56,Left,3758227161,213,0.2,3758227163,1,,3hhca66jtxt3c1iw10nfmhtnu,D. Reiziger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867811,213,49,1,28,16,cos9hxi16eitbcbthof7zrm4m,1,21.7,16.7,2022-09-04T15:15:46.846Z,2022-09-07T08:13:03Z,,,,,,,,,,,,,,,,,,,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867857,214,1,1,28,16,cos9hxi16eitbcbthof7zrm4m,1,23.1,16.8,2022-09-04T15:15:46.877Z,2022-09-07T08:13:06Z,3758227321,141,52.5,3763673637,178,,3758227319,140,5.9,3758227323,212,30.3,3758227327,213,2.2,3758227317,56,Back,,,,,,,ait187bpr8we72jvfxxt6ttjp,M. te Wierik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2455867909,215,1,1,28,20,cos9hxi16eitbcbthof7zrm4m,1,6.6,52.8,2022-09-04T15:15:50.570Z,2022-09-07T08:13:12Z,3758227561,1,,3758227557,212,37.8,3763673753,178,,3758227551,56,Back,3758227559,213,0.8,3758227553,140,30.5,3758227555,141,94.4,,,,dxcsuw39xzusjsj5e1jw53y6t,M. Verrips,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
