id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,keyPass,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,assist,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2519046781,90,1,1,9,16,ccpscwdcm65czscrun048ecn5,1,61.2,3.8,2023-03-12T11:26:34.307Z,2023-03-15T01:19:38Z,4092099153,140,63.5,4092099159,212,6.6,4092099157,141,12.8,4092099149,56,Right,4098646217,178,,4092099161,213,1.2,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046811,91,1,1,9,17,ccpscwdcm65czscrun048ecn5,1,63.5,14.1,2023-03-12T11:26:35.002Z,2023-03-15T01:19:42Z,4092099339,140,58.3,4098646293,178,,4092099343,212,7.2,4092099341,141,7.1,4092099345,213,3.9,4092099337,56,Right,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046837,92,1,1,9,19,ccpscwdcm65czscrun048ecn5,1,58.2,7.1,2023-03-12T11:26:36.970Z,2023-03-15T01:19:45Z,4092099527,1,,4098646329,178,,4092099517,56,Back,4092099525,213,1.9,4092099521,141,54.2,4092099523,212,34.2,4092099519,140,46.7,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046861,93,1,1,9,22,ccpscwdcm65czscrun048ecn5,1,46.7,56.9,2023-03-12T11:26:40.295Z,2023-03-15T01:19:48Z,4092099659,141,95.1,4092099655,140,57.6,4092099653,56,Left,4098646351,178,,4092099665,212,28.4,4092099669,213,1.2,,,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046887,94,1,1,9,24,ccpscwdcm65czscrun048ecn5,1,59.1,95.7,2023-03-12T11:26:42.052Z,2023-03-15T01:19:51Z,4092099757,212,8.2,4098646381,178,,4092099755,141,83.8,4092099751,56,Left,4092099753,140,58.1,4092099759,213,4.6,,,,,,,c3mpk7pjhma4lwkjl8v5mhox6,R. Hendriks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046899,95,3,1,9,26,ccpscwdcm65czscrun048ecn5,1,62,77.1,2023-03-12T11:26:44.387Z,2023-03-15T01:19:58Z,4092099857,56,Center,4092099897,233,100,4094987965,465,,4098646449,178,,4092099859,286,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046903,100,45,1,9,26,8iawijq7s9s6d85mjz8wdslki,0,38,22.9,2023-03-12T11:26:44.387Z,2023-03-15T01:19:58Z,4092099869,56,Back,4092099871,285,,4092099915,233,95,,,,,,,,,,,,,,,,6rfm7p5go1lgv6ccdjqgpallh,O. Tannane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046915,96,1,1,9,28,ccpscwdcm65czscrun048ecn5,1,65.3,69.4,2023-03-12T11:26:45.912Z,2023-03-15T01:20:02Z,4092099953,213,5.0,4092099951,212,17.5,4098646533,178,,4092099947,140,70.2,4092099949,141,44.8,4092099945,56,Center,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046931,97,1,1,9,29,ccpscwdcm65czscrun048ecn5,1,71.3,44,2023-03-12T11:26:46.878Z,2023-03-15T01:20:07Z,4092100009,212,10.4,4092100005,140,62.6,4092100003,56,Center,4098646647,178,,4092100007,141,51.2,4092100011,213,2.6,,,,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046969,98,1,1,9,30,ccpscwdcm65czscrun048ecn5,1,62.6,51.2,2023-03-12T11:26:47.912Z,2023-03-15T01:20:11Z,4092100179,140,71.3,4092100183,141,6.1,4098646689,178,,4092100175,56,Right,4092100185,212,32.0,4092100187,213,5.0,,,,,,,egcs7b6ixb62ep08t7jznf9ih,V. Jensen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046983,99,1,1,9,34,ccpscwdcm65czscrun048ecn5,1,74.4,5.6,2023-03-12T11:26:51.654Z,2023-03-15T01:20:15Z,4092100273,141,27.0,4098646767,178,,4092100271,140,80.8,4092100275,212,16.0,4092100269,56,Center,4092100277,213,1.1,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519046987,100,3,1,9,35,ccpscwdcm65czscrun048ecn5,0,81.2,28.6,2023-03-12T11:26:52.871Z,2023-03-15T01:20:43Z,4092100287,56,Center,4094988327,465,,4098647187,178,,4092100399,233,101,4092100289,286,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047005,101,7,1,9,35,8iawijq7s9s6d85mjz8wdslki,1,18.8,71.4,2023-03-12T11:26:52.918Z,2023-03-15T01:20:47Z,4098647235,178,,4092100357,285,,4094988387,385,,4092100353,167,,4092100379,233,100,4092100355,56,Back,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047021,101,5,1,9,38,ccpscwdcm65czscrun048ecn5,1,85.8,-1.5,2023-03-12T11:26:55.615Z,2023-03-15T01:20:51Z,4092100419,233,102,4092100415,56,Right,4092100417,347,,,,,,,,,,,,,,,,,4rp5snknt88bf4lws5t0o9gph,S. van de Streek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047009,102,5,1,9,38,8iawijq7s9s6d85mjz8wdslki,0,14.2,101.5,2023-03-12T11:26:55.615Z,2023-03-15T01:20:51Z,4092100365,56,Back,4092100367,347,,4092100425,233,101,,,,,,,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047109,102,1,1,9,48,ccpscwdcm65czscrun048ecn5,1,86.9,0,2023-03-12T11:27:06.222Z,2023-03-15T01:20:55Z,4092100871,213,2.7,4092100867,141,5.6,4092100863,56,Right,4092100865,140,78.5,4092100861,107,,4092100869,212,9.9,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047117,103,1,1,9,49,ccpscwdcm65czscrun048ecn5,1,78.5,5.6,2023-03-12T11:27:07.131Z,2023-03-15T01:20:58Z,4098647405,178,,4092100915,213,6.0,4092100911,212,8.7,4092100907,141,1.6,4092100903,56,Right,4092100905,140,86.4,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047129,104,1,1,9,51,ccpscwdcm65czscrun048ecn5,0,89.6,3.2,2023-03-12T11:27:09.289Z,2023-03-15T01:21:05Z,4092101093,233,103,4092100971,56,Right,4092100975,141,4.7,4092100979,213,1.7,4092101097,286,,4094988843,20,,4092100969,155,,4092101091,236,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,4092100967,2,,4098647497,178,,,4092100973,140,89.5,4094988841,224,,4092100977,212,1.0,,,,,,,,,,,,,,,,,,,,,,
2519047149,103,12,1,9,51,8iawijq7s9s6d85mjz8wdslki,1,9.7,90.2,2023-03-12T11:27:09.325Z,2023-03-15T01:21:10Z,4092101059,56,Back,4092101057,185,,4098647565,178,,4092101123,233,104,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047161,104,6,1,9,53,8iawijq7s9s6d85mjz8wdslki,0,4.8,78,2023-03-12T11:27:10.925Z,2023-03-15T01:21:16Z,4092101119,56,Back,4092101127,73,,4092101177,233,105,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047153,105,6,1,9,53,ccpscwdcm65czscrun048ecn5,1,95.2,22,2023-03-12T11:27:10.925Z,2023-03-15T01:21:17Z,4092101067,73,,4092101065,56,Center,4092101171,233,104,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047341,106,1,1,10,15,ccpscwdcm65czscrun048ecn5,0,99.7,0.7,2023-03-12T11:27:33.068Z,2023-03-15T01:21:20Z,4092101997,212,30.1,4092101987,155,,4092101983,2,,4092101993,140,95.4,4092101985,6,,4098647737,178,,4092101995,141,44.5,4092101991,56,Center,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,4092101999,213,1.7,4092101989,224,,,4094989023,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047369,105,12,1,10,16,8iawijq7s9s6d85mjz8wdslki,1,5.3,55.1,2023-03-12T11:27:34.364Z,2023-03-15T01:21:25Z,4098647775,388,,4092102149,56,Back,4092102157,213,0.8,4092102151,140,13.6,4092102155,212,12.5,4092102179,15,,4092102153,141,68.2,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047373,106,49,1,10,18,8iawijq7s9s6d85mjz8wdslki,1,13.5,68.1,2023-03-12T11:27:36.116Z,2023-03-15T01:21:34Z,,,,,,,,,,,,,,,,,,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047381,107,1,1,10,18,8iawijq7s9s6d85mjz8wdslki,0,13.5,68.1,2023-03-12T11:27:36.134Z,2023-03-15T01:21:39Z,4092102199,56,Back,4092102203,141,61.8,4092102201,140,27.1,4092102207,213,6.0,4092102205,212,14.9,4098647933,178,,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047395,108,49,1,10,19,ccpscwdcm65czscrun048ecn5,1,72.4,37.1,2023-03-12T11:27:37.298Z,2023-03-15T01:21:45Z,,,,,,,,,,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047389,107,15,1,10,20,ccpscwdcm65czscrun048ecn5,1,76.1,46.2,2023-03-12T11:27:38.277Z,2023-03-15T01:21:49Z,4092103221,230,98.5,4092103207,78,,4092103219,147,47.7,4092103215,458,,4092103211,103,19,4092102267,18,,4092102781,233,108,4092102759,82,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,4092103223,231,48.4,4092102269,56,Center,,4092103213,215,,4092103209,102,49.7,4098648071,178,,4092103205,72,4092102753,25,4092103217,146,85.9,,,,,,,,,,,,,,,
2519047399,108,10,1,10,21,8iawijq7s9s6d85mjz8wdslki,1,7.7,48.2,2023-03-12T11:27:38.659Z,2023-03-15T01:22:03Z,4092102325,56,Back,4092102323,94,,4098648263,178,,4092102803,233,107,,,,,,,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047431,109,49,1,10,21,8iawijq7s9s6d85mjz8wdslki,1,12.2,74.8,2023-03-12T11:27:39.424Z,2023-03-15T01:22:07Z,,,,,,,,,,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047453,110,12,1,10,23,8iawijq7s9s6d85mjz8wdslki,1,12.2,75,2023-03-12T11:27:40.645Z,2023-03-15T01:22:10Z,4092102647,167,,4092102609,213,0.4,4092102599,140,48.4,4092102603,141,100.0,4092102597,56,Back,4098648333,178,,4092102607,212,41.9,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047447,109,5,1,10,26,ccpscwdcm65czscrun048ecn5,1,48.6,-1,2023-03-12T11:27:43.991Z,2023-03-15T01:22:14Z,4092102571,347,,4092102661,233,111,4092102569,56,Back,,,,,,,,,,,,,,,,3mp92d5s002hi523kl4zmgrft,O. Boussaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047457,111,5,1,10,26,8iawijq7s9s6d85mjz8wdslki,0,51.4,101,2023-03-12T11:27:43.991Z,2023-03-15T01:22:14Z,4092102699,233,109,4092102617,347,,4092102615,56,Left,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047615,110,1,1,10,38,ccpscwdcm65czscrun048ecn5,1,35,0,2023-03-12T11:27:56.022Z,2023-03-15T01:22:21Z,4092103483,56,Back,4092103493,1,,4092103491,213,2.3,4092103485,140,14.4,4092103481,107,,4092103489,212,31.3,4092103487,141,31.6,4092104249,189,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519049557,143,1,1,10,40,ccpscwdcm65czscrun048ecn5,1,15.5,36.7,2023-03-12T11:27:58.230Z,2023-03-15T01:22:22Z,4098648555,178,,4092114837,189,,4094990955,212,15.6,4094990951,141,27.9,4094990949,140,29.2,4092113879,56,Back,4094990957,213,5.9,,,,9q90ls3k1i2739wd6a20fku6t,V. Barkas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047663,112,1,1,10,43,ccpscwdcm65czscrun048ecn5,1,29.3,27.2,2023-03-12T11:28:01.179Z,2023-03-15T01:22:29Z,4092103699,141,10.6,4092103695,140,23.1,4092103693,56,Back,4092103703,212,13.0,4098648567,178,,4092103707,213,4.2,,,,,,,ely6vpyueden4b6ozfmspwgk5,J. Toornstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047619,111,43,1,10,44,ccpscwdcm65czscrun048ecn5,1,0,0,2023-03-12T11:28:01.871Z,2023-03-12T11:32:12Z,4092104163,189,0,4092103513,56,Back,4092114777,144,61,,,,,,,,,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047679,113,1,1,10,46,ccpscwdcm65czscrun048ecn5,1,22.1,11.4,2023-03-12T11:28:03.669Z,2023-03-15T01:22:33Z,4092103787,141,5.8,4092103789,212,8.7,4092103779,56,Back,4092103791,213,5.8,4092103783,140,29.5,4098648753,178,,,,,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047683,114,1,1,10,47,ccpscwdcm65czscrun048ecn5,1,29.9,6.7,2023-03-12T11:28:05.339Z,2023-03-15T01:22:36Z,4092103829,213,2.9,4092103823,140,22.7,4092103821,56,Back,4092103825,141,9.7,4098648851,178,,4092103827,212,7.8,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047691,115,1,1,10,48,ccpscwdcm65czscrun048ecn5,0,22.7,9.8,2023-03-12T11:28:06.348Z,2023-03-15T01:22:39Z,4092103887,212,26.0,4094995175,157,,4092103883,140,45.3,4092103885,141,25.3,4092103881,56,Back,4098648893,178,,4092103889,213,0.4,4094995177,1,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047703,112,44,1,10,51,8iawijq7s9s6d85mjz8wdslki,1,55,73.8,2023-03-12T11:28:09.141Z,2023-03-15T06:36:41Z,4092103945,286,,4092103943,56,Center,4092103979,233,116,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047695,116,44,1,10,51,ccpscwdcm65czscrun048ecn5,0,45,26.2,2023-03-12T11:28:09.142Z,2023-03-15T01:22:44Z,4092104021,233,112,4092103905,56,Back,4092103909,285,,,,,,,,,,,,,,,,,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047711,113,1,1,10,51,8iawijq7s9s6d85mjz8wdslki,1,55.3,70.9,2023-03-12T11:28:09.159Z,2023-03-15T06:36:41Z,4092103985,3,,4092103991,141,53.8,4092103995,213,4.3,4092103989,140,50.3,4092103987,56,Center,4098649053,388,,4092103993,212,12.8,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047717,114,49,1,10,52,8iawijq7s9s6d85mjz8wdslki,1,51.8,56.4,2023-03-12T11:28:10.469Z,2023-03-15T01:23:14Z,,,,,,,,,,,,,,,,,,,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047737,115,1,1,10,54,8iawijq7s9s6d85mjz8wdslki,1,51.8,56.4,2023-03-12T11:28:11.663Z,2023-03-15T01:23:20Z,4092104125,140,36.9,4092104131,213,2.6,4098649433,178,,4092104123,56,Back,4092104129,212,18.5,4092104127,141,70.8,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047767,116,1,1,10,56,8iawijq7s9s6d85mjz8wdslki,1,26.8,68.2,2023-03-12T11:28:14.353Z,2023-03-15T01:23:24Z,4092104317,140,8.4,4098649509,178,,4092104319,141,51.8,4092104315,56,Back,4092104323,213,3.7,4092104321,212,22.3,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047789,117,1,1,11,2,8iawijq7s9s6d85mjz8wdslki,0,14.1,45.2,2023-03-12T11:28:19.996Z,2023-03-15T01:23:27Z,4098649571,178,,4092104459,212,51.6,4092104453,56,Center,4092104455,140,61.7,4092104451,155,,4092104461,213,0.3,4092104463,1,,4092104457,141,64.3,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047827,117,1,1,11,5,ccpscwdcm65czscrun048ecn5,1,40.1,35.5,2023-03-12T11:28:23.058Z,2023-03-15T01:23:32Z,4092104663,56,Back,4092104661,3,,4092104665,140,40.1,4092104669,212,17.7,4098649653,388,,4092104667,141,9.4,4092104671,213,4.7,,,,aafz6q5ggn9e6m5hprc71lgph,M. van der Hoorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047839,118,1,1,11,8,ccpscwdcm65czscrun048ecn5,1,40.1,9.4,2023-03-12T11:28:25.769Z,2023-03-15T01:23:35Z,4092104727,212,6.9,4098649725,388,,4092104719,3,,4092104721,56,Back,4092104725,141,6.2,4092104723,140,33.9,4092104729,213,3.5,,,,bymhffiw7brsfpjzsfqq7bvth,Z. Labyad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047841,119,49,1,11,8,ccpscwdcm65czscrun048ecn5,1,33.9,6.2,2023-03-12T11:28:26.592Z,2023-03-15T01:23:38Z,,,,,,,,,,,,,,,,,,,,,,,,,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047857,120,1,1,11,8,ccpscwdcm65czscrun048ecn5,0,34.4,6.2,2023-03-12T11:28:26.611Z,2023-03-15T01:23:41Z,4092104847,140,73.4,4098649835,178,,4092104853,213,6.2,4092104855,1,,4092104851,212,41.0,4092104841,155,,4092104845,56,Right,4092104849,141,2.9,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047875,118,1,1,11,13,8iawijq7s9s6d85mjz8wdslki,1,27.6,95.2,2023-03-12T11:28:30.822Z,2023-03-15T01:23:50Z,4098649933,178,,4092104917,56,Back,4092104923,212,6.7,4092104925,213,0.0,4092104921,141,95.4,4092104919,140,34.0,4092104915,3,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047881,119,49,1,11,13,8iawijq7s9s6d85mjz8wdslki,1,34.4,94.1,2023-03-12T11:28:30.931Z,2023-03-15T01:23:54Z,,,,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047941,120,1,1,11,16,8iawijq7s9s6d85mjz8wdslki,1,31.8,81.4,2023-03-12T11:28:34.336Z,2023-03-15T01:23:58Z,4092105273,212,20.8,4092105271,141,61.1,4092105279,213,3.9,4092105267,56,Back,4098650013,178,,4092105269,140,17.0,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519047977,121,1,1,11,22,8iawijq7s9s6d85mjz8wdslki,1,29.7,30.9,2023-03-12T11:28:40.424Z,2023-03-15T01:24:05Z,4092105505,212,21.4,4092105507,213,5.1,4092105501,140,36.8,4092105503,141,1.4,4092105499,56,Back,4098650085,178,,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048003,122,1,1,11,26,8iawijq7s9s6d85mjz8wdslki,1,31.9,5,2023-03-12T11:28:44.138Z,2023-03-15T01:24:08Z,4092105637,141,18.8,4092105641,213,2.4,4092105639,212,14.4,4092105635,140,21.5,4098650119,178,,4092105633,56,Back,,,,,,,cudl1cjc8kxshfbhatms7aooa,E. Tavşan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048019,123,1,1,11,29,8iawijq7s9s6d85mjz8wdslki,1,24.9,28.3,2023-03-12T11:28:47.232Z,2023-03-15T01:24:11Z,4092105729,212,27.6,4098650157,178,,4092105723,56,Back,4092105731,213,1.6,4092105725,140,23.9,4092105727,141,68.8,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048031,124,1,1,11,33,8iawijq7s9s6d85mjz8wdslki,1,23.8,66.9,2023-03-12T11:28:50.623Z,2023-03-15T01:24:13Z,4092105777,212,22.6,4092105773,140,26.1,4098650189,178,,4092105771,56,Back,4092105775,141,33.9,4092105779,213,4.8,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048113,125,1,1,11,34,8iawijq7s9s6d85mjz8wdslki,1,26.1,33.9,2023-03-12T11:28:52.469Z,2023-03-15T01:24:17Z,4092106247,141,45.2,4092106251,213,2.8,4092106245,140,8.0,4092106243,56,Back,4098650259,178,,4092106249,212,20.5,,,,,,,570htztcvfsu947xw6fvtzmc5,Iván Márquez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048145,126,1,1,11,43,8iawijq7s9s6d85mjz8wdslki,0,15,36.4,2023-03-12T11:29:01.120Z,2023-03-15T01:24:21Z,4092106427,140,64.8,4092106429,141,10.3,4092106423,157,,4092106433,213,6.0,4098650349,178,,4092106435,1,,4092106431,212,55.2,4092106425,56,Right,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048153,121,1,1,11,46,ccpscwdcm65czscrun048ecn5,0,34.8,90.3,2023-03-12T11:29:04.217Z,2023-03-15T01:24:26Z,4092106487,141,90.9,4092106489,212,12.5,4092106481,3,,4092106485,140,46.7,4092106491,213,0.0,4092106483,56,Back,4098650431,388,,,,,8p47d0e54hgl7d86vur1m5nmx,M. Sagnan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048195,127,1,1,11,54,8iawijq7s9s6d85mjz8wdslki,1,61.9,11.6,2023-03-12T11:29:12.528Z,2023-03-15T01:24:32Z,4092106689,56,Right,4098650515,178,,4092106691,140,52.2,4092106695,212,11.2,4092106693,141,18.6,4092106697,213,2.7,,,,,,,76n4eg1xu5qvf9bkwy4p8jsut,L. Dimata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048223,128,1,1,11,56,8iawijq7s9s6d85mjz8wdslki,1,52.9,24.6,2023-03-12T11:29:14.284Z,2023-03-15T01:24:38Z,4092106867,212,13.7,4098650611,178,,4092106865,141,43.7,4092106861,56,Back,4092106863,140,48.9,4092106869,213,1.9,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048231,129,1,1,12,1,8iawijq7s9s6d85mjz8wdslki,1,58.5,62.9,2023-03-12T11:29:19.283Z,2023-03-15T01:24:42Z,4092106911,213,4.1,4092106907,141,51.5,4098650689,178,,4092106903,56,Center,4092106905,140,53.2,4092106909,212,9.5,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2519048267,130,1,1,12,2,8iawijq7s9s6d85mjz8wdslki,1,53.6,52.5,2023-03-12T11:29:20.010Z,2023-03-15T01:24:46Z,4092107097,140,57.2,4098650807,178,,4092107095,56,Center,4092107103,213,1.1,4092107099,141,63.3,4092107101,212,8.3,,,,,,,brij3tiox17hyfm63ulhg5sr9,J. Bruijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
