id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/9/value,qualifier/11/value,qualifier/12/value,qualifier/15/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist
2512362891,6,50,1,0,11,6g9qrm72224jrk6tkxxxi8a9n,1,81.8,11.8,2023-02-25T20:00:09.947Z,2023-02-28T12:15:50Z,4056717951,286,,4056718001,233,6,4056717949,56,Right,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362899,6,7,1,0,11,8iawijq7s9s6d85mjz8wdslki,0,18.2,88.2,2023-02-25T20:00:10.583Z,2023-02-28T12:15:55Z,4059788581,384,,4063334167,178,,4056717971,285,,4056717985,233,6,4056717969,56,Back,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362921,7,61,1,0,11,6g9qrm72224jrk6tkxxxi8a9n,1,81.8,1.1,2023-02-25T20:00:10.782Z,2023-02-28T12:15:59Z,4056718067,56,Right,4063334305,178,,,,,,,,,,,,,,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362927,7,1,1,0,14,8iawijq7s9s6d85mjz8wdslki,1,19.7,97.9,2023-02-25T20:00:13.158Z,2023-02-28T12:16:05Z,4063334453,178,,4056718099,141,96.9,4056718101,212,5.8,4056718097,140,14.2,4056718103,213,3.3,4056718095,56,Back,,,,,,,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362939,8,1,1,0,15,8iawijq7s9s6d85mjz8wdslki,0,17.2,96,2023-02-25T20:00:14.364Z,2023-02-28T12:16:10Z,4056718185,212,29.4,4063334631,178,,4056718183,141,96.9,4056718187,213,0.0,4056718177,155,,4056718181,140,45.2,4056718179,56,Back,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362943,8,49,1,0,19,6g9qrm72224jrk6tkxxxi8a9n,1,55,2.1,2023-02-25T20:00:17.947Z,2023-02-28T12:16:16Z,,,,,,,,,,,,,,,,,,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362969,9,1,1,0,19,6g9qrm72224jrk6tkxxxi8a9n,1,55,2.1,2023-02-25T20:00:18.050Z,2023-02-28T12:16:19Z,4056718355,56,Back,4056718363,212,41.9,4063334785,178,,4056718367,213,2.1,4056718357,140,34.6,4056718361,141,55.0,4056718369,1,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512362991,10,1,1,0,24,6g9qrm72224jrk6tkxxxi8a9n,1,32.9,58.1,2023-02-25T20:00:22.935Z,2023-02-28T12:16:23Z,4056718493,140,17.5,4063334861,178,,4056718499,213,3.5,4056718495,141,49.1,4056718491,56,Back,4056718497,212,17.3,,,,,,,ca8qw8jztjxwxuc2foa6dfckq,J. Flint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363015,11,1,1,0,27,6g9qrm72224jrk6tkxxxi8a9n,0,17.8,44.1,2023-02-25T20:00:26.226Z,2023-02-28T12:16:25Z,4056718625,212,37.5,4056718617,155,,4056718623,141,29.7,4056718619,56,Center,4056718621,140,52.3,4056718629,1,,4056718627,213,6.0,4063334911,178,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363013,9,44,1,0,29,8iawijq7s9s6d85mjz8wdslki,1,46.3,74.5,2023-02-25T20:00:28.613Z,2023-02-28T13:40:17Z,4056718609,56,Back,4056718705,233,12,4056718615,285,,,,,,,,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363023,12,44,1,0,29,6g9qrm72224jrk6tkxxxi8a9n,0,53.7,25.5,2023-02-25T20:00:28.614Z,2023-02-28T12:16:29Z,4056718727,233,9,4056718667,56,Center,4056718669,286,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363019,10,1,1,0,29,8iawijq7s9s6d85mjz8wdslki,0,46.4,69.7,2023-02-25T20:00:28.696Z,2023-02-28T13:40:17Z,4056718655,141,69.7,4056718649,56,Back,4056718653,140,48.4,4063335337,388,,4056718659,213,0,4056718645,3,,4056718657,212,2.1,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363035,13,61,1,0,29,6g9qrm72224jrk6tkxxxi8a9n,1,52.6,30.2,2023-02-25T20:00:28.714Z,2023-02-28T12:16:45Z,4056718723,56,Center,4063335447,21,,4063335449,388,,,,,,,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363045,14,1,1,0,31,6g9qrm72224jrk6tkxxxi8a9n,0,50,31.4,2023-02-25T20:00:30.280Z,2023-02-28T12:16:56Z,4056718767,3,,4056718775,141,32.4,4056718769,56,Center,4056718773,140,53.1,4056718777,212,3.3,4056718779,213,0.2,4063335817,178,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363041,11,61,1,0,31,8iawijq7s9s6d85mjz8wdslki,1,43.5,72.6,2023-02-25T20:00:30.528Z,2023-02-28T12:17:04Z,4063336069,388,,4063336067,15,,4056718747,56,Back,,,,,,,,,,,,,,,,9p6nlczeycd0ai4dahjxnf8ph,L. Schöne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363067,15,1,1,0,32,6g9qrm72224jrk6tkxxxi8a9n,1,65.4,30,2023-02-25T20:00:31.542Z,2023-02-28T12:17:08Z,4056718901,212,9.1,4056718895,56,Right,4056718897,140,62.7,4063336185,178,,4056718903,213,4.4,4056718899,141,17.3,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363087,16,1,1,0,33,6g9qrm72224jrk6tkxxxi8a9n,1,60.8,21.1,2023-02-25T20:00:32.328Z,2023-02-28T12:17:17Z,4056719619,4,,4056719027,56,Center,4056720421,210,15,4056719029,140,73.6,4056719031,141,34.5,4056720425,154,,4063336263,178,,4056719033,212,16.2,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,1,4056719035,213,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363089,17,15,1,0,38,6g9qrm72224jrk6tkxxxi8a9n,1,91.5,38.6,2023-02-25T20:00:36.874Z,2023-02-28T12:17:17Z,4056720435,55,16,4056720113,82,,4056720445,215,,4056720453,230,99.3,4056720441,103,19,4056719047,56,Center,4056720429,78,,4056720109,20,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,4056720431,29,,4059807885,17,4056720449,146,92.9,4056720433,154,4063336397,178,4056720117,233,12,4056720451,147,40.8,4056720443,214,4056720439,102,51.8,4056720455,231,46.6,4056719043,22,,,,,,,,,
2512363109,12,10,1,0,38,8iawijq7s9s6d85mjz8wdslki,1,7.1,62.7,2023-02-25T20:00:36.900Z,2023-02-28T12:17:23Z,4056719167,94,,4063336553,178,,4056720137,233,17,4056719169,56,Back,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363125,13,6,1,0,38,8iawijq7s9s6d85mjz8wdslki,0,6.4,63.2,2023-02-25T20:00:37.578Z,2023-02-28T12:17:25Z,4056719279,233,18,4056719243,73,,4056719241,56,Back,,,,,,,,,,,,,,,,qobf1v5kwuz6hj2ooixfw4mi,B. van Rooij,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363099,18,6,1,0,38,6g9qrm72224jrk6tkxxxi8a9n,1,93.6,36.8,2023-02-25T20:00:37.578Z,2023-02-28T12:17:26Z,4056719107,75,,4056719105,56,Center,4056719271,233,13,,,,,,,,,,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363433,19,1,1,1,13,6g9qrm72224jrk6tkxxxi8a9n,0,99.5,0.5,2023-02-25T20:01:12.518Z,2023-02-28T12:17:29Z,4059810229,72,,4056720935,212,25.2,4056720933,141,36.2,4056720937,213,1.8,4056720921,2,,4056720923,6,,4056720925,155,,4056720927,223,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,4063336725,178,,4056720931,140,4056720929,56,Center,,,,,,,,,,,,,,,,,,,,,93.2,,,,,,,,
2512363495,14,12,1,1,16,8iawijq7s9s6d85mjz8wdslki,1,7.8,61.6,2023-02-25T20:01:14.885Z,2023-02-28T12:17:40Z,4056721323,212,31.2,4056721325,213,0.1,4056721319,140,37.2,4063336947,178,,4056721321,141,68.2,4056721315,56,Back,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363525,20,1,1,1,23,6g9qrm72224jrk6tkxxxi8a9n,1,26.5,19.5,2023-02-25T20:01:22.442Z,2023-02-28T12:17:44Z,4056721477,212,24.1,4063337035,178,,4056721479,213,2.1,4056721471,56,Back,4056721473,140,15.4,4056721475,141,50.5,,,,,,,bn8dwm2y9a8i9a10rba3dmm3u,D. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363565,21,1,1,1,27,6g9qrm72224jrk6tkxxxi8a9n,1,17.4,49.8,2023-02-25T20:01:26.692Z,2023-02-28T12:17:51Z,4056721705,141,32.6,4063337251,178,,4056721703,140,60.0,4056721701,56,Center,4056721709,213,6.0,4056721699,155,,4056721707,212,46.2,4056721711,1,,7dg8woqlx67ch0ji3ujhgb52i,F. Stanković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363569,22,50,1,1,32,6g9qrm72224jrk6tkxxxi8a9n,1,61.2,31,2023-02-25T20:01:30.963Z,2023-02-28T12:17:57Z,4056721827,233,15,4056721733,286,,4056721731,56,Center,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363587,15,7,1,1,32,8iawijq7s9s6d85mjz8wdslki,0,38.8,69,2023-02-25T20:01:31.229Z,2023-02-28T12:18:04Z,4056721823,233,22,4059815201,383,,4056721815,285,,4063337665,178,,4056721813,56,Back,,,,,,,,,,913pg8qqcjp99h5fjybbenob9,P. Sandler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513620549,772,67,1,1,33,6g9qrm72224jrk6tkxxxi8a9n,1,61.1,35.2,2023-02-25T20:01:32.550Z,2023-02-28T13:40:17Z,4063384019,233,1067,,,,,,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513620545,1067,67,1,1,33,8iawijq7s9s6d85mjz8wdslki,0,38.9,64.8,2023-02-25T20:01:32.551Z,2023-02-28T13:07:26Z,4063384025,233,772,,,,,,,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363605,23,61,1,1,33,6g9qrm72224jrk6tkxxxi8a9n,1,59.3,34.3,2023-02-25T20:01:32.564Z,2023-02-28T13:40:18Z,4056721897,56,Center,4063337959,178,,,,,,,,,,,,,,,,,,,,1sb4655mgzrdohlltyk9fqlzp,D. van Mieghem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363639,24,1,1,1,35,6g9qrm72224jrk6tkxxxi8a9n,1,60.5,32.8,2023-02-25T20:01:34.566Z,2023-02-28T12:18:22Z,4056722101,212,8.8,4056722099,141,19.9,4056722097,140,60.2,4063338119,178,,4056722095,56,Right,4056722103,213,4.7,,,,,,,a21sngx9u0boxf3n6u5qbkdlh,C. Eiting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363601,16,43,1,1,36,8iawijq7s9s6d85mjz8wdslki,1,0,0,2023-02-25T20:01:34.993Z,2023-02-25T20:03:57Z,4056730105,144,45,4056721891,285,0,4056721889,56,Back,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363659,25,1,1,1,40,6g9qrm72224jrk6tkxxxi8a9n,1,73,9.9,2023-02-25T20:01:38.869Z,2023-02-28T12:18:27Z,4056722207,56,Right,4056722211,141,19.9,4063338189,178,,4056722209,140,70.4,4056722215,213,2.0,4056722213,212,7.3,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363669,26,1,1,1,42,6g9qrm72224jrk6tkxxxi8a9n,1,73.3,18.7,2023-02-25T20:01:40.925Z,2023-02-28T12:18:34Z,4056722273,212,7.8,4056722269,140,72.9,4056722275,213,4.7,4056722267,56,Right,4063338263,178,,4056722271,141,7.3,,,,,,,8ozlo6qrdavr86guhclwvh84q,B. Plat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363723,27,1,1,1,43,6g9qrm72224jrk6tkxxxi8a9n,1,72.9,7.3,2023-02-25T20:01:42.743Z,2023-02-28T12:18:37Z,4056722557,213,2.7,4056722551,140,55.2,4063338491,178,,4056722553,141,20.4,4056722549,56,Right,4056722555,212,20.6,,,,,,,5shfqpd5fj05qrp1jlzd08ftg,C. Twigt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363739,28,1,1,1,47,6g9qrm72224jrk6tkxxxi8a9n,1,54.7,20.9,2023-02-25T20:01:46.077Z,2023-02-28T12:18:41Z,4056722617,141,33.8,4056722619,212,12.0,4056722621,213,2.3,4056722615,140,46.9,4056722613,56,Back,4063338615,178,,,,,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363761,29,1,1,1,50,6g9qrm72224jrk6tkxxxi8a9n,1,47.7,32.6,2023-02-25T20:01:49.654Z,2023-02-28T12:18:45Z,4056722743,56,Right,4056722769,213,5.2,4056722757,141,14.0,4056722749,140,53.5,4063338691,178,,4056722763,212,14.0,,,,,,,dbkr1w2xlwnyssid1tv0jlujt,B. Benamar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363787,30,1,1,1,52,6g9qrm72224jrk6tkxxxi8a9n,1,54.4,11.9,2023-02-25T20:01:51.647Z,2023-02-28T16:03:56Z,4063339319,178,,4056723487,210,15,4056722895,140,66.3,4056722901,213,5.8,4056722893,56,Right,4056722897,141,3.0,4056722899,212,13.9,,,,c9epkro6fot3km9zak1kswfhm,X. Mbuyamba,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363803,17,45,1,1,55,8iawijq7s9s6d85mjz8wdslki,0,30.8,65.6,2023-02-25T20:01:53.988Z,2023-02-28T12:22:26Z,4056722973,56,Back,4056722975,285,,4056722989,233,31,,,,,,,,,,,,,,,,enimk3ibb10vk3f8vrmmhq7oq,S. El Karouani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363789,31,3,1,1,55,6g9qrm72224jrk6tkxxxi8a9n,1,69.2,34.4,2023-02-25T20:01:53.988Z,2023-02-28T12:22:26Z,4056722917,286,,4063344001,178,,4056722985,233,17,4056722915,56,Center,4059818819,465,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363807,18,45,1,1,56,8iawijq7s9s6d85mjz8wdslki,0,31,79.4,2023-02-25T20:01:54.965Z,2023-02-28T12:22:31Z,4056723175,233,32,4056723009,285,,4056723007,56,Back,,,,,,,,,,,,,,,,a76yp8gkkg6frtuhh3d6l46i,D. Proper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363823,32,3,1,1,56,6g9qrm72224jrk6tkxxxi8a9n,1,69,20.6,2023-02-25T20:01:54.965Z,2023-02-28T12:22:31Z,4056723169,233,18,4056723103,286,,4063344143,178,,4056723101,56,Right,4059820605,465,,,,,,,,,,,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2512363829,33,15,1,2,0,6g9qrm72224jrk6tkxxxi8a9n,1,77.6,45.6,2023-02-25T20:01:59.649Z,2023-02-28T16:03:56Z,4056723513,55,30,4056723521,215,,4056723519,103,10.1,4056723145,56,Center,4063344387,178,,4056723567,233,20,4056723141,22,,4056723525,147,50,3kbhgmnf6bhfgut0jxf4m2sfe,G. Oristanio,,4059823179,121,,4056723509,76,4056723143,18,,4056723517,102,4056723511,29,4056723507,72,,4056723523,146,99.4,,,,,,,,,,,,53.6,,,,,,,
2512363873,20,10,1,2,1,8iawijq7s9s6d85mjz8wdslki,1,1.4,51.2,2023-02-25T20:02:00.517Z,2023-02-28T12:22:42Z,4056723401,56,Back,4056723395,177,,4056723399,182,,4059823563,377,,4056723439,233,33,4056723397,179,,,,,,,,alkcbccyfsjddm897cgz7wel1,J. Cillessen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
