id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,keyPass,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,assist,qualifier/19/value
2495340187,9,1,1,0,17,4tic29sox7m39fy1ztgv0jsiq,1,50.8,68.2,2023-01-06T19:04:26.401Z,2023-01-08T08:04:35Z,3967196221,212,20.5,3967196223,213,1.0,3967196219,141,93.9,3969907655,178,,3967196217,140,61.0,3967196215,56,Left,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340215,10,1,1,0,26,4tic29sox7m39fy1ztgv0jsiq,1,75.9,86.9,2023-01-06T19:04:35.424Z,2023-01-08T08:04:38Z,3967196377,56,Center,3969907679,178,,3967196381,141,78.7,3967196383,212,9.1,3967196385,213,3.8,3967196379,140,69.0,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340225,11,1,1,0,27,4tic29sox7m39fy1ztgv0jsiq,0,69,78.7,2023-01-06T19:04:36.355Z,2023-01-08T08:04:45Z,3967196429,212,15.9,3967196431,213,1.5,3967196423,56,Left,3967196427,141,100.0,3967196425,140,70.6,3969907743,178,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340505,3,5,1,0,29,3t0vjqtxc8wpjzv82i3oi2ova,1,29.1,-1.8,2023-01-06T19:04:38.597Z,2023-01-08T08:04:50Z,3967198239,347,,3967198261,233,12,3967198237,56,Back,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340229,12,5,1,0,29,4tic29sox7m39fy1ztgv0jsiq,0,70.9,101.8,2023-01-06T19:04:38.597Z,2023-01-08T08:04:51Z,3967196439,347,,3967196437,56,Left,3967198281,233,3,,,,,,,,,,,,,,,,9qoc020keotb4s72a09zm5pzp,M. Sadílek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340527,4,1,1,0,57,3t0vjqtxc8wpjzv82i3oi2ova,1,36,0,2023-01-06T19:05:06.698Z,2023-01-08T08:04:54Z,3967198405,141,8.6,3967198399,107,,3967198407,212,11.3,3967198403,140,44.4,3967198409,213,0.7,3967198401,56,Back,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340533,5,1,1,0,58,3t0vjqtxc8wpjzv82i3oi2ova,0,44.4,8.6,2023-01-06T19:05:07.788Z,2023-01-08T08:05:01Z,3969907891,21,,3967198435,212,3.8,3967198437,213,4.9,3967198429,56,Back,3967198433,141,3.1,3967198431,140,45.2,3969907889,178,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495417363,997,44,1,0,59,4tic29sox7m39fy1ztgv0jsiq,1,42.2,94.5,2023-01-06T19:05:08.521Z,2023-01-08T10:15:02Z,3967616633,56,Back,3967616635,285,,3967637619,233,776,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495417365,776,44,1,0,59,3t0vjqtxc8wpjzv82i3oi2ova,0,57.8,5.5,2023-01-06T19:05:08.522Z,2023-01-08T08:05:34Z,3967616641,56,Right,3967616643,286,,3967637623,233,997,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340555,13,1,1,0,59,4tic29sox7m39fy1ztgv0jsiq,0,43.5,92.5,2023-01-06T19:05:08.552Z,2023-01-08T10:15:02Z,3967198523,140,53.9,3967198519,3,,3967198529,213,0.5,3967198521,56,Left,3967198525,141,100.0,3969908239,178,,3967198527,212,12.6,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340601,6,5,1,1,1,3t0vjqtxc8wpjzv82i3oi2ova,1,44.3,-1.9,2023-01-06T19:05:10.362Z,2023-01-08T08:05:48Z,3967198775,347,,3967198801,233,14,3967198773,56,Back,,,,,,,,,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340559,14,5,1,1,1,4tic29sox7m39fy1ztgv0jsiq,0,55.7,101.9,2023-01-06T19:05:10.362Z,2023-01-08T08:05:49Z,3967198821,233,6,3967198549,56,Left,3967198551,347,,,,,,,,,,,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340697,7,1,1,1,11,3t0vjqtxc8wpjzv82i3oi2ova,1,45.5,0,2023-01-06T19:05:20.789Z,2023-01-08T08:05:52Z,3967199319,212,6.5,3967199311,107,,3967199321,213,1.6,3967199313,56,Back,3967199315,140,45.4,3967199317,141,8.1,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340705,8,1,1,1,12,3t0vjqtxc8wpjzv82i3oi2ova,0,39.9,8.1,2023-01-06T19:05:21.677Z,2023-01-08T08:05:58Z,3967199357,141,7.0,3967199355,140,46.2,3967199351,3,,3969908355,178,,3967199361,213,6.2,3967199359,212,6.7,3967199353,56,Back,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340753,15,8,1,1,12,4tic29sox7m39fy1ztgv0jsiq,1,60.4,95.2,2023-01-06T19:05:21.720Z,2023-01-08T08:06:37Z,3969908681,178,,3967199573,56,Left,3967616941,385,,,,,,,,,,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340731,9,5,1,1,14,3t0vjqtxc8wpjzv82i3oi2ova,1,39.6,-1.9,2023-01-06T19:05:23.343Z,2023-01-08T08:06:45Z,3967199493,347,,3967340845,361,,3967199491,56,Back,3967199667,233,16,,,,,,,,,,,,,cqrk42u0s5w8yuq6mnckug02y,J. Vlak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340761,16,5,1,1,14,4tic29sox7m39fy1ztgv0jsiq,0,60.4,101.9,2023-01-06T19:05:23.343Z,2023-01-08T08:06:44Z,3967202191,233,9,3967199629,56,Left,3967340847,361,,3967199633,347,,,,,,,,,,,,,,ahwtdhrerarmljk9bh0tcpk6i,S. Steijn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340833,10,1,1,1,22,3t0vjqtxc8wpjzv82i3oi2ova,1,44.4,0,2023-01-06T19:05:31.973Z,2023-01-08T08:06:50Z,3967200033,213,0.3,3967200027,141,5.3,3967200015,107,,3967200031,212,16.3,3967200023,140,59.3,3967200019,56,Right,,,,,,,2gonj4ylypwritcayysoqj3hm,M. Bouchouari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340875,11,1,1,1,24,3t0vjqtxc8wpjzv82i3oi2ova,1,59.3,5.3,2023-01-06T19:05:33.359Z,2023-01-08T08:15:32Z,3967200205,212,7.6,3967200207,213,0.7,3969911647,388,,3967200195,3,,3967200197,168,,3967200201,140,64.8,3967200199,56,Right,3967200203,141,12.6,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340889,12,50,1,1,25,3t0vjqtxc8wpjzv82i3oi2ova,1,65.6,22.2,2023-01-06T19:05:34.869Z,2023-01-08T08:15:40Z,3967200283,56,Center,3967202673,286,,3967203521,233,27,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341263,27,7,1,1,25,4tic29sox7m39fy1ztgv0jsiq,0,34.4,77.8,2023-01-06T19:05:35.064Z,2023-01-08T08:15:47Z,3969911865,178,,3967203473,233,12,3967617021,384,,3967202505,56,Back,3967202507,285,,,,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341185,13,61,1,1,26,3t0vjqtxc8wpjzv82i3oi2ova,1,70.4,23.2,2023-01-06T19:05:35.209Z,2023-01-08T08:15:52Z,3969911891,178,,3967202017,56,Center,,,,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340893,17,49,1,1,27,4tic29sox7m39fy1ztgv0jsiq,1,30.5,69.4,2023-01-06T19:05:36.348Z,2023-01-08T08:15:58Z,,,,,,,,,,,,,,,,,,,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495340941,18,1,1,1,27,4tic29sox7m39fy1ztgv0jsiq,1,30.5,69.4,2023-01-06T19:05:36.464Z,2023-01-08T08:16:03Z,3967200597,213,3.7,3967200589,56,Back,3967200595,212,27.2,3967200593,141,46.9,3969911975,178,,3967200591,140,9.1,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341005,19,1,1,1,31,4tic29sox7m39fy1ztgv0jsiq,1,9.1,46.9,2023-01-06T19:05:40.933Z,2023-01-08T08:16:07Z,3967200983,212,27.1,3967200981,141,17.8,3969912005,178,,3967200977,140,26.7,3967200985,213,5.5,3967200971,56,Back,,,,,,,bzanwdo4ihqd6d7vr06bd3845,L. Unnerstall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341023,20,1,1,1,35,4tic29sox7m39fy1ztgv0jsiq,1,32.7,16.4,2023-01-06T19:05:44.461Z,2023-01-08T08:16:12Z,3967201055,213,2.0,3969912047,178,,3967201049,140,29.1,3967201047,56,Back,3967201051,141,28.8,3967201053,212,9.2,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341097,21,1,1,1,42,4tic29sox7m39fy1ztgv0jsiq,1,45,47.4,2023-01-06T19:05:52.125Z,2023-01-08T08:16:17Z,3967201533,140,45.3,3967201539,213,1.6,3967201531,56,Back,3967201535,141,71.1,3969912087,178,,3967201537,212,16.1,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341129,22,1,1,1,45,4tic29sox7m39fy1ztgv0jsiq,1,46,72.2,2023-01-06T19:05:54.352Z,2023-01-08T08:16:31Z,3967201733,56,Left,3969912171,178,,3967201743,213,0.8,3967201739,212,24.1,3967201737,141,96.9,3967201735,140,62.4,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341181,23,1,1,1,47,4tic29sox7m39fy1ztgv0jsiq,1,62.4,96.9,2023-01-06T19:05:56.922Z,2023-01-08T08:16:34Z,3967201999,212,10.4,3967201993,56,Left,3967201995,140,54.5,3967201997,141,87.6,3967202001,213,3.8,3969912193,178,,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341229,24,1,1,1,51,4tic29sox7m39fy1ztgv0jsiq,1,56.4,85.3,2023-01-06T19:06:00.557Z,2023-01-08T08:16:38Z,3967202347,141,68.9,3967202345,140,47.1,3967202351,213,4.0,3969912239,178,,3967202349,212,14.8,3967202343,56,Back,,,,,,,dtcvzfse83ztj96kiizwp6jqi,G. Smal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341239,25,1,1,1,55,4tic29sox7m39fy1ztgv0jsiq,1,51.9,59,2023-01-06T19:06:04.581Z,2023-01-08T08:16:42Z,3967202403,140,54.5,3967202401,56,Center,3967202409,213,5.5,3967202407,212,3.8,3969912269,178,,3967202405,141,55.2,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341259,26,1,1,1,56,4tic29sox7m39fy1ztgv0jsiq,1,54.5,55.2,2023-01-06T19:06:05.439Z,2023-01-08T08:16:46Z,3969912285,178,,3967202493,213,2.3,3967202485,56,Back,3967202491,212,11.2,3967202487,140,47.6,3967202489,141,67.8,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341313,28,1,1,1,58,4tic29sox7m39fy1ztgv0jsiq,1,47.2,67.5,2023-01-06T19:06:07.878Z,2023-01-08T08:16:54Z,3967202799,56,Center,3967202805,212,27.1,3967202807,213,4.9,3967202801,140,51.8,3969912315,178,,3967202803,141,28.3,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341339,29,1,1,2,3,4tic29sox7m39fy1ztgv0jsiq,1,66.2,16.1,2023-01-06T19:06:12.616Z,2023-01-08T08:16:59Z,3967202963,213,5.7,3967202961,212,10.5,3967202959,141,7.3,3969912325,178,,3967202957,140,74.4,3967202955,56,Right,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341357,30,1,1,2,7,4tic29sox7m39fy1ztgv0jsiq,1,74.5,13.2,2023-01-06T19:06:16.188Z,2023-01-08T08:17:03Z,3969912333,178,,3967203047,213,3.1,3967203045,212,7.7,3967203039,56,Right,3967203041,140,67.2,3967203043,141,14.1,,,,,,,2teefpvijsbzag4yi7fm1pyol,A. Sampsted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341425,31,1,1,2,9,4tic29sox7m39fy1ztgv0jsiq,1,63,18.5,2023-01-06T19:06:18.522Z,2023-01-08T08:17:06Z,3967203461,141,58.9,3967203459,140,54.0,3967203465,213,1.9,3967203457,56,Center,3967203463,212,29.1,3969912345,178,,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341457,32,1,1,2,13,4tic29sox7m39fy1ztgv0jsiq,1,54,58.9,2023-01-06T19:06:22.323Z,2023-01-08T08:17:11Z,3967203705,213,1.1,3967203699,140,63.9,3967203701,141,91.9,3967203697,56,Left,3967203703,212,24.7,3969912355,178,,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341497,33,1,1,2,20,4tic29sox7m39fy1ztgv0jsiq,1,65,83.9,2023-01-06T19:06:29.754Z,2023-01-08T08:17:15Z,3967203919,213,3.9,3967203911,56,Center,3969912365,178,,3967203913,140,56.1,3967203915,141,71.1,3967203917,212,12.8,,,,,,,3c4l2e3gzgpqrc2ygkbmp0jpx,V. Misidjan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341509,34,1,1,2,24,4tic29sox7m39fy1ztgv0jsiq,1,55.2,66.5,2023-01-06T19:06:33.911Z,2023-01-08T08:17:20Z,3967203975,141,58.4,3967203977,212,7.5,3969912375,178,,3967203979,213,5.5,3967203971,56,Center,3967203973,140,60.1,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341571,35,1,1,2,27,4tic29sox7m39fy1ztgv0jsiq,1,55.9,63.6,2023-01-06T19:06:36.228Z,2023-01-08T08:17:23Z,3967204365,140,58.0,3967204367,141,84.8,3969912391,178,,3967204369,212,14.6,3967204371,213,1.4,3967204363,56,Left,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341591,36,1,1,2,35,4tic29sox7m39fy1ztgv0jsiq,1,58.6,79.7,2023-01-06T19:06:44.297Z,2023-01-08T08:17:27Z,3967204497,141,68.2,3969912399,178,,3967204495,140,46.7,3967204499,212,14.7,3967204493,56,Back,3967204501,213,3.7,,,,,,,lduqoe45t2fnbn9s9rbvlnf9,R. Pröpper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341641,37,1,1,2,38,4tic29sox7m39fy1ztgv0jsiq,1,54,64.3,2023-01-06T19:06:47.597Z,2023-01-08T08:17:31Z,3969912403,178,,3967204757,140,52.8,3967204755,56,Center,3967204763,213,4.7,3967204759,141,21.2,3967204761,212,29.3,,,,,,,dc119ejc7lls2rd3ywigl2smi,R. Zerrouki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2495341677,38,1,1,2,44,4tic29sox7m39fy1ztgv0jsiq,1,57.2,17.3,2023-01-06T19:06:53.215Z,2023-01-08T08:17:37Z,3969912475,178,,3967204983,212,20.8,3967204985,213,2.1,3967204977,56,Back,3967204979,140,47.3,3967204981,141,43.8,,,,,,,69cvlhfo7ulmz4o5ztlj1wlm2,M. Hilgers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
