id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/15/value
2479322281,7,1,1,0,9,3t0vjqtxc8wpjzv82i3oi2ova,0,62.4,87.1,2022-10-30T11:16:32.522Z,2022-11-01T07:51:24Z,3887585003,388,,3882891059,212,5.6,3882891051,3,,3882891055,140,67.3,3882891053,56,Left,3882891057,141,83.9,3882891061,213,5.9,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322309,5,1,1,0,10,cos9hxi16eitbcbthof7zrm4m,1,25.6,5.5,2022-10-30T11:16:33.771Z,2022-11-01T07:51:35Z,3882891207,3,,3887585125,388,,3882891209,56,Back,3882891211,140,39.8,3882891215,212,14.9,3882891213,141,4.9,3882891217,213,6.3,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322313,6,49,1,0,13,cos9hxi16eitbcbthof7zrm4m,1,39.8,4.9,2022-10-30T11:16:36.650Z,2022-11-01T07:51:42Z,,,,,,,,,,,,,,,,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322331,7,1,1,0,16,cos9hxi16eitbcbthof7zrm4m,0,42.4,4.7,2022-10-30T11:16:39.316Z,2022-11-01T07:51:46Z,3887585259,178,,3882891331,140,63.5,3882891335,212,22.3,3882891337,213,0.1,3882891333,141,8.8,3882891329,56,Right,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322337,8,49,1,0,17,3t0vjqtxc8wpjzv82i3oi2ova,1,42.3,87.4,2022-10-30T11:16:40.460Z,2022-11-01T07:51:51Z,,,,,,,,,,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322345,9,1,1,0,17,3t0vjqtxc8wpjzv82i3oi2ova,1,42.3,87.4,2022-10-30T11:16:40.474Z,2022-11-01T07:51:56Z,3882891387,56,Back,3882891389,140,48.0,3887585351,178,,3882891391,141,91.7,3882891395,213,0.5,3882891393,212,6.7,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322357,10,1,1,0,19,3t0vjqtxc8wpjzv82i3oi2ova,1,47.7,91.7,2022-10-30T11:16:41.949Z,2022-11-01T07:51:59Z,3882891449,56,Back,3882891451,140,46.2,3882891455,212,4.6,3882891457,213,4.4,3882891453,141,85.3,3887585381,178,,,,,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322373,11,1,1,0,19,3t0vjqtxc8wpjzv82i3oi2ova,1,46.2,85.3,2022-10-30T11:16:42.547Z,2022-11-01T07:52:03Z,3882891553,213,2.9,3882891547,140,38.4,3882891543,56,Back,3882891551,212,8.5,3882891549,141,88.4,3887585415,178,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322437,12,1,1,0,23,3t0vjqtxc8wpjzv82i3oi2ova,1,39.4,85,2022-10-30T11:16:46.523Z,2022-11-01T07:52:16Z,3882891893,213,4.1,3882891891,212,31.9,3887585535,178,,3882891889,141,46.1,3882891885,56,Back,3882891887,140,22.5,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322455,13,1,1,0,31,3t0vjqtxc8wpjzv82i3oi2ova,1,22.8,43.6,2022-10-30T11:16:53.930Z,2022-11-01T07:52:18Z,3882891967,213,0.8,3882891963,141,63.9,3887585549,178,,3882892197,189,,3882891965,212,18.8,3882891961,140,34.9,3882891959,56,Back,,,,627nw9ji9qfss33q8ce8042c5,M. van der Hart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322463,14,1,1,0,33,3t0vjqtxc8wpjzv82i3oi2ova,1,35.7,66.4,2022-10-30T11:16:56.128Z,2022-11-01T07:52:22Z,3882891997,56,Back,3882891999,140,37.0,3887585587,178,,3882892005,213,4.9,3882892001,141,53.9,3882892003,212,8.6,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322493,15,1,1,0,34,3t0vjqtxc8wpjzv82i3oi2ova,1,37,53.1,2022-10-30T11:16:57.471Z,2022-11-01T07:52:24Z,3882892175,56,Back,3882892179,140,24.8,3882892189,213,3.7,3882892185,212,15.3,3882892183,141,40.9,3887585615,178,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322515,16,1,1,0,40,3t0vjqtxc8wpjzv82i3oi2ova,1,32.2,32.5,2022-10-30T11:17:03.526Z,2022-11-01T07:52:28Z,3882892293,140,32.9,3882892297,212,25.6,3882892299,213,1.5,3882892295,141,70.2,3882892291,56,Back,3887585633,178,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322563,17,1,1,0,44,3t0vjqtxc8wpjzv82i3oi2ova,1,35,74.2,2022-10-30T11:17:06.947Z,2022-11-01T07:52:30Z,3882892617,155,,3882892619,56,Center,3882892627,213,0.0,3882892623,141,74.7,3882892625,212,62.9,3887585657,178,,3882892629,1,,3882892621,140,94.9,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213569,912,83,1,0,50,cos9hxi16eitbcbthof7zrm4m,1,3.6,26.3,2022-10-30T11:17:12.921Z,2022-11-01T08:32:55Z,3887612035,399,147612,,,,,,,,,,,,,,,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322605,18,1,1,0,50,3t0vjqtxc8wpjzv82i3oi2ova,1,93.4,74.4,2022-10-30T11:17:13.715Z,2022-11-01T07:52:38Z,3882892825,56,Left,3882892829,141,83.9,3882892833,213,2.6,3882892827,140,83.3,3882892831,212,12.4,3887585721,178,,,,,,,,7wphtxp293kv4o3x1b6zusrmd,R. Živković,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322647,19,1,1,0,54,3t0vjqtxc8wpjzv82i3oi2ova,1,82.4,85.7,2022-10-30T11:17:17.792Z,2022-11-01T07:52:43Z,3882892987,212,8.3,3882892983,140,90.3,3882892989,213,6.3,3882892985,141,85.3,3882892981,56,Left,3887585783,178,,,,,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322685,20,1,1,0,58,3t0vjqtxc8wpjzv82i3oi2ova,1,91.4,84.4,2022-10-30T11:17:21.351Z,2022-11-01T07:52:53Z,3882893193,212,27.1,3882893191,141,44.6,3882893195,213,4.8,3887585853,178,,3883600225,224,,3882893957,210,13,3882893959,154,,3883600227,72,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,1,3882893185,155,3882893189,140,92.4,3882893187,56,Center,3882893183,2,,,,,,,,,,,,,,,,,,,,,,,
2479322687,21,13,1,1,0,3t0vjqtxc8wpjzv82i3oi2ova,1,92.9,43.3,2022-10-30T11:17:23.344Z,2022-11-01T07:52:53Z,3882893979,102,62.2,3882893975,55,20,3882893201,22,,3882893973,154,,3882893421,328,,3882893983,230,99.1,3882893985,231,48.4,3882893203,17,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,3882893971,29,3882893205,56,Center,3883088515,214,,3887585895,388,3882893969,77,3882893981,103,63.9,3882893417,15,,,,,,,,,,,,,,,,
2479322683,8,5,1,1,2,cos9hxi16eitbcbthof7zrm4m,1,-0.6,40,2022-10-30T11:17:25.559Z,2022-11-01T07:52:59Z,3882893181,346,,3882893269,233,22,3882893179,56,Back,,,,,,,,,,,,,,,,2fbolmn7pyvn5oto4zoeqguwa,N. Kasanwirjo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322695,22,5,1,1,2,3t0vjqtxc8wpjzv82i3oi2ova,0,100.6,60,2022-10-30T11:17:25.559Z,2022-11-01T07:52:58Z,3882893237,56,Center,3882893239,346,,3882893289,233,8,,,,,,,,,,,,,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322971,9,1,1,1,30,cos9hxi16eitbcbthof7zrm4m,0,4.4,48.7,2022-10-30T11:17:53.453Z,2022-11-01T07:53:01Z,3882894747,124,,3882894753,141,25.7,3882894757,213,6.0,3882894751,140,59.3,3882894759,1,,3882894755,212,59.7,3882894749,56,Center,3882894761,74,,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479322991,23,1,1,1,34,3t0vjqtxc8wpjzv82i3oi2ova,0,41.9,82.3,2022-10-30T11:17:56.862Z,2022-11-01T07:53:08Z,3882894857,141,52.5,3882894853,56,Center,3887586091,178,,3882894851,3,,3882894859,212,30.9,3882894855,140,64.1,3882894865,213,5.6,,,,55e0z1vhb48go6y2io7h80aqy,O. Romeny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323045,10,1,1,1,37,cos9hxi16eitbcbthof7zrm4m,1,35.3,53.9,2022-10-30T11:17:59.976Z,2022-11-01T07:53:12Z,3882895111,56,Back,3882895119,213,3.2,3882895115,141,49.6,3882895117,212,28.5,3882895113,140,8.3,3887586185,178,,,,,,,,9zcr9l3mfbbstmesdlx298vhm,R. Balker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323081,11,1,1,1,40,cos9hxi16eitbcbthof7zrm4m,0,8.3,49.6,2022-10-30T11:18:02.900Z,2022-11-01T07:53:19Z,3882895271,1,,3882895259,56,Center,3882895257,157,,3887586353,178,,3882895265,212,57.2,3882895261,140,62.7,3882895267,213,6.2,3882895263,141,45.8,7j5xa2ti4qnvoh74h5twyi6s5,P. Leeuwenburgh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323129,13,43,1,1,43,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-10-30T11:18:06.110Z,2022-10-30T12:16:17Z,3883103981,144,8,3882895497,56,Center,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323069,24,44,1,1,43,3t0vjqtxc8wpjzv82i3oi2ova,1,38,55.4,2022-10-30T11:18:06.392Z,2022-11-01T09:06:42Z,3882895399,233,12,3882895209,56,Back,3882895211,285,,,,,,,,,,,,,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323095,12,44,1,1,43,cos9hxi16eitbcbthof7zrm4m,0,62,44.6,2022-10-30T11:18:06.393Z,2022-11-01T07:53:23Z,3882895431,233,24,3882895337,56,Center,3882895339,286,,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323087,25,1,1,1,43,3t0vjqtxc8wpjzv82i3oi2ova,1,38.6,56.7,2022-10-30T11:18:06.514Z,2022-11-01T09:06:43Z,3882895297,140,43.4,3882895301,212,5.9,3882895293,3,,3882895299,141,52.1,3882895303,213,5.7,3882895295,56,Back,3887586463,388,,,,,9fkdgor4mv7f8eqz65ugnnydx,M. Araujo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213807,931,67,1,1,44,3t0vjqtxc8wpjzv82i3oi2ova,1,44.3,49.7,2022-10-30T11:18:07.455Z,2022-11-01T09:06:43Z,3887613017,233,925,,,,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213805,925,67,1,1,44,cos9hxi16eitbcbthof7zrm4m,0,55.7,50.3,2022-10-30T11:18:07.456Z,2022-11-01T08:34:28Z,3887613029,233,931,,,,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479362137,455,1,1,1,44,3t0vjqtxc8wpjzv82i3oi2ova,1,45.3,48.5,2022-10-30T11:18:07.484Z,2022-11-01T09:06:43Z,3883091713,56,Center,3883091717,141,41.6,3883091715,140,55.0,3883091711,157,,3883091719,212,11.2,3883091723,1,,3883091721,213,5.9,3887586509,178,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323147,26,1,1,1,46,3t0vjqtxc8wpjzv82i3oi2ova,1,54,45.2,2022-10-30T11:18:09.620Z,2022-11-01T07:53:37Z,3882895559,3,,3882895565,140,41.5,3882895569,141,63.3,3882895561,56,Back,3887586557,178,,3882895573,212,18.0,3882895575,213,2.4,,,,ewbakrn2dqmy062scjnz0pecp,Rui Mendes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323173,27,1,1,1,48,3t0vjqtxc8wpjzv82i3oi2ova,1,41.5,63.3,2022-10-30T11:18:11.728Z,2022-11-01T07:53:43Z,3882895673,212,7.7,3882895675,213,3.2,3882895671,141,62.6,3887586613,178,,3882895665,3,,3882895669,140,34.2,3882895667,56,Back,,,,6ciggfx8p0zkak8qxe1p7yzth,K. Veendorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323177,28,44,1,1,50,3t0vjqtxc8wpjzv82i3oi2ova,1,32.8,58.4,2022-10-30T11:18:13.337Z,2022-11-01T09:06:44Z,3882895695,56,Back,3882895697,285,,3882895855,233,14,,,,,,,,,,,,,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323195,14,44,1,1,50,cos9hxi16eitbcbthof7zrm4m,0,67.2,41.6,2022-10-30T11:18:13.338Z,2022-11-01T07:53:48Z,3882895771,286,,3882895865,233,28,3882895769,56,Center,,,,,,,,,,,,,,,,emglxnqrlqskt8krglv7sziwa,R. Pepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323199,29,1,1,1,50,3t0vjqtxc8wpjzv82i3oi2ova,1,34.3,61.7,2022-10-30T11:18:13.640Z,2022-11-01T09:06:44Z,3882895781,140,36.9,3882895785,212,4.9,3882895783,141,55.8,3882895787,213,5.3,3887586691,178,,3882895777,3,,3882895779,56,Back,,,,ew4kbwq27lxqocg0920amphw5,J. Veldmate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213867,934,67,1,1,51,3t0vjqtxc8wpjzv82i3oi2ova,1,37.2,55,2022-10-30T11:18:14.767Z,2022-11-01T09:06:44Z,3887613213,233,929,,,,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213865,929,67,1,1,51,cos9hxi16eitbcbthof7zrm4m,0,62.8,45,2022-10-30T11:18:14.768Z,2022-11-01T08:34:46Z,3887613221,233,934,,,,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323205,30,61,1,1,51,3t0vjqtxc8wpjzv82i3oi2ova,0,36.7,56.6,2022-10-30T11:18:14.785Z,2022-11-01T09:06:45Z,3887586769,178,,3882895819,56,Back,,,,,,,,,,,,,,,,,,,49x98sk3wf7sjshrlou5vnvje,L. Bernadou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323289,16,1,1,1,53,cos9hxi16eitbcbthof7zrm4m,1,66.9,44.2,2022-10-30T11:18:15.965Z,2022-11-01T07:54:07Z,3882896215,56,Right,3882896219,141,12.5,3882896217,140,84.2,3887586821,178,,3882896221,212,28.2,3882896223,213,5.4,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323225,15,43,1,1,53,cos9hxi16eitbcbthof7zrm4m,1,0,0,2022-10-30T11:18:16.760Z,2022-10-30T11:18:21Z,3882896025,144,49,,,,,,,,,,,,,,,,,,,,,,e5kpw4k4tyss5ch8ehfi7nk5x,J. Pelupessy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2480213975,938,83,1,1,58,3t0vjqtxc8wpjzv82i3oi2ova,1,23.5,83.8,2022-10-30T11:18:20.883Z,2022-11-01T08:35:23Z,3887613849,399,465199,,,,,,,,,,,,,,,,,,,,,,57wfg8j12hfw3aisrnwtpgmvp,L. Burnet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323295,17,3,1,2,1,cos9hxi16eitbcbthof7zrm4m,0,74.6,28.4,2022-10-30T11:18:24.704Z,2022-11-01T07:54:28Z,3887587077,178,,3883605213,464,,3882896437,233,31,3882896251,286,,3882896249,56,Center,,,,,,,,,,a9z0jsjwfteq974bxwucvc4ix,C. Ngonge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323319,31,7,1,2,2,3t0vjqtxc8wpjzv82i3oi2ova,1,25.4,71.6,2022-10-30T11:18:24.914Z,2022-11-01T07:54:31Z,3887587119,178,,3883605495,383,,3882896371,56,Back,3882896373,285,,3882896389,233,17,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2479323323,32,49,1,2,3,3t0vjqtxc8wpjzv82i3oi2ova,1,26.1,75.1,2022-10-30T11:18:26.531Z,2022-11-01T07:54:35Z,,,,,,,,,,,,,,,,,,,,,,,,,1i3tivo0q0tbzui8egvdlhg45,M. Diemers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
